SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30YUGRWV____	-53.452	-53.371	-53.369	-53.442	-53.447	-53.441	-53.404	-53.441	-53.449	-53.442	-53.412	-53.448	-53.378	-53.265	-53.299	-53.412	-53.412	-53.334	-53.378	-53.375	-53.344	-53.375	-53.376	-53.379	-53.414	-53.375	-53.301	-53.377	-53.376	-53.412	-53.375	-53.373	-93.697	-93.734	-93.768	-93.840	-93.806	-93.766	-93.803	-93.838	-93.875	-93.804	-93.947	-93.950	-93.871	-93.944	-93.980	-93.947	-93.947	-93.942	-93.909	-93.947	-93.943	-93.947	-93.876	-93.909	-93.911	-93.947	-93.877	-93.877	-93.876	-93.947	-93.912	-93.909	240.596	240.643	240.653	240.638	240.627	240.619	240.646	240.638	240.644	240.628	240.680	240.664	240.676	240.747	240.740	240.680	240.680	240.715	240.685	240.697	240.710	240.697	240.678	240.685	240.669	240.697	240.713	240.677	240.678	240.680	240.688	240.688	2016_7_19_17_00_32
FLQS30X6GRWY____	-53.666	-53.628	-53.629	-53.699	-53.662	-53.700	-53.660	-53.699	-53.663	-53.696	-53.629	-53.664	-53.636	-53.528	-53.561	-53.629	-53.629	-53.596	-53.596	-53.595	-53.559	-53.595	-53.593	-53.595	-53.627	-53.595	-53.564	-53.592	-53.593	-53.629	-53.591	-53.676	-93.702	-93.739	-93.774	-93.845	-93.809	-93.770	-93.766	-93.846	-93.881	-93.807	-93.910	-93.916	-93.879	-93.946	-93.982	-93.910	-93.910	-93.945	-93.876	-93.909	-93.943	-93.909	-93.882	-93.906	-93.911	-93.909	-93.877	-93.882	-93.882	-93.910	-93.878	-93.878	240.009	240.036	240.045	240.032	240.039	240.012	240.029	240.032	240.058	240.023	240.081	240.067	240.070	240.137	240.131	240.081	240.081	240.105	240.087	240.096	240.122	240.096	240.090	240.096	240.082	240.096	240.103	240.091	240.090	240.081	240.090	240.051	2016_7_19_17_00_32
FLQS30X6GRWV____	-53.103	-53.066	-53.068	-53.137	-53.095	-53.136	-53.103	-53.133	-53.101	-53.136	-53.062	-53.097	-53.031	-52.961	-52.995	-53.062	-53.062	-53.030	-53.027	-53.026	-52.996	-53.026	-53.027	-53.026	-53.062	-53.026	-52.993	-53.028	-53.027	-53.062	-53.028	-53.062	-93.771	-93.807	-93.843	-93.916	-93.881	-93.847	-93.883	-93.914	-93.950	-93.881	-93.987	-93.987	-93.953	-94.017	-94.055	-93.987	-93.987	-94.016	-93.952	-93.982	-94.014	-93.982	-93.951	-93.980	-93.984	-93.982	-93.953	-93.949	-93.951	-93.987	-93.946	-93.948	240.152	240.179	240.187	240.174	240.185	240.156	240.181	240.176	240.200	240.166	240.228	240.212	240.233	240.282	240.276	240.228	240.228	240.250	240.235	240.243	240.265	240.243	240.234	240.242	240.227	240.243	240.250	240.233	240.234	240.228	240.233	240.217	2016_7_19_17_00_32
FLQS30WFGRWV____	-53.420	-53.347	-53.349	-53.457	-53.418	-53.417	-53.383	-53.414	-53.383	-53.419	-53.383	-53.418	-53.352	-53.243	-53.279	-53.383	-53.383	-53.353	-53.348	-53.347	-53.277	-53.347	-53.348	-53.346	-53.382	-53.347	-53.313	-53.312	-53.348	-53.383	-53.311	-53.384	-93.644	-93.682	-93.717	-93.791	-93.756	-93.718	-93.754	-93.793	-93.826	-93.754	-93.861	-93.862	-93.824	-93.892	-93.928	-93.861	-93.861	-93.890	-93.823	-93.857	-93.891	-93.857	-93.828	-93.855	-93.860	-93.857	-93.825	-93.825	-93.828	-93.861	-93.822	-93.823	240.247	240.291	240.299	240.269	240.278	240.268	240.293	240.289	240.312	240.277	240.321	240.306	240.326	240.394	240.387	240.321	240.321	240.343	240.327	240.337	240.378	240.337	240.329	240.337	240.322	240.337	240.344	240.345	240.329	240.321	240.345	240.311	2016_7_19_17_00_32
FLQS30VBGRWV____	-53.375	-53.340	-53.340	-53.409	-53.373	-53.411	-53.374	-53.408	-53.374	-53.409	-53.337	-53.372	-53.307	-53.236	-53.272	-53.337	-53.337	-53.307	-53.304	-53.303	-53.271	-53.303	-53.303	-53.303	-53.337	-53.303	-53.269	-53.343	-53.303	-53.337	-53.303	-53.339	-93.727	-93.764	-93.799	-93.906	-93.834	-93.801	-93.837	-93.870	-93.942	-93.834	-93.975	-93.979	-93.906	-94.006	-94.012	-93.975	-93.975	-94.006	-93.941	-93.973	-93.971	-93.973	-93.943	-93.973	-93.976	-93.973	-93.943	-93.939	-93.943	-93.975	-93.903	-93.941	240.190	240.216	240.226	240.222	240.219	240.193	240.219	240.213	240.247	240.203	240.273	240.258	240.269	240.328	240.312	240.273	240.273	240.295	240.279	240.288	240.302	240.288	240.280	240.288	240.273	240.288	240.296	240.261	240.280	240.273	240.270	240.263	2016_7_19_17_00_32
FLQS30UFGRWV____	-53.434	-53.397	-53.397	-53.468	-53.431	-53.466	-53.431	-53.466	-53.432	-53.468	-53.397	-53.474	-53.363	-53.291	-53.328	-53.397	-53.397	-53.403	-53.360	-53.403	-53.368	-53.403	-53.360	-53.359	-53.397	-53.403	-53.327	-53.361	-53.360	-53.397	-53.360	-53.397	-93.733	-93.769	-93.802	-93.876	-93.842	-93.804	-93.840	-93.877	-93.909	-93.839	-93.946	-93.981	-93.911	-93.977	-94.013	-93.946	-93.946	-93.979	-93.909	-93.944	-93.977	-93.944	-93.947	-93.943	-93.946	-93.944	-93.913	-93.909	-93.947	-93.946	-93.905	-93.911	240.236	240.263	240.271	240.258	240.266	240.240	240.265	240.259	240.283	240.248	240.309	240.283	240.316	240.366	240.359	240.309	240.309	240.315	240.316	240.306	240.331	240.306	240.326	240.326	240.309	240.306	240.333	240.316	240.326	240.309	240.316	240.300	2016_7_19_17_00_32
FLQS30TYGRWV____	-53.493	-53.459	-53.418	-53.493	-53.452	-53.528	-53.456	-53.484	-53.458	-53.489	-53.418	-53.451	-53.381	-53.316	-53.349	-53.418	-53.418	-53.383	-53.422	-53.422	-53.390	-53.422	-53.383	-53.420	-53.457	-53.422	-53.349	-53.384	-53.383	-53.418	-53.419	-53.457	-93.830	-93.826	-93.861	-93.974	-93.939	-93.907	-93.940	-93.934	-94.009	-93.897	-94.043	-94.046	-93.968	-94.077	-94.073	-94.043	-94.043	-94.036	-94.008	-94.041	-94.075	-94.041	-94.012	-94.041	-94.043	-94.041	-94.010	-94.010	-94.012	-94.043	-94.007	-94.009	240.065	240.080	240.108	240.103	240.113	240.069	240.111	240.097	240.128	240.085	240.155	240.141	240.153	240.212	240.196	240.155	240.155	240.170	240.144	240.153	240.177	240.153	240.163	240.154	240.138	240.153	240.179	240.163	240.163	240.155	240.146	240.129	2016_7_19_17_00_33
FLQS30T7GRWV____	-53.658	-53.623	-53.621	-53.694	-53.656	-53.697	-53.659	-53.691	-53.659	-53.692	-53.622	-53.658	-53.588	-53.518	-53.554	-53.622	-53.622	-53.589	-53.590	-53.589	-53.556	-53.589	-53.588	-53.588	-53.622	-53.589	-53.554	-53.545	-53.588	-53.622	-53.588	-53.627	-93.823	-93.823	-93.888	-93.965	-93.927	-93.860	-93.928	-93.931	-94.001	-93.894	-94.033	-94.034	-93.997	-94.035	-94.071	-94.033	-94.033	-94.065	-93.962	-93.999	-94.031	-93.999	-93.967	-94.029	-94.034	-93.999	-93.965	-93.967	-93.967	-94.033	-93.962	-93.961	239.969	239.985	240.003	239.990	239.997	239.961	239.996	239.982	240.015	239.972	240.041	240.024	240.047	240.089	240.082	240.041	240.041	240.064	240.037	240.047	240.071	240.047	240.039	240.055	240.041	240.047	240.054	240.059	240.039	240.041	240.038	240.020	2016_7_19_17_00_33
FLQS30S7GRWV____	-53.418	-53.340	-53.340	-53.410	-53.414	-53.412	-53.375	-53.411	-53.375	-53.410	-53.340	-53.415	-53.346	-53.240	-53.272	-53.340	-53.340	-53.346	-53.346	-53.345	-53.314	-53.345	-53.346	-53.348	-53.338	-53.345	-53.273	-53.342	-53.346	-53.340	-53.304	-53.384	-93.891	-93.929	-93.963	-94.037	-93.999	-93.928	-93.966	-94.003	-94.074	-94.000	-94.071	-94.106	-94.069	-94.139	-94.175	-94.071	-94.071	-94.138	-94.068	-94.103	-94.137	-94.103	-94.074	-94.102	-94.107	-94.103	-94.071	-94.072	-94.074	-94.071	-94.069	-94.070	240.071	240.117	240.126	240.112	240.101	240.083	240.110	240.103	240.138	240.103	240.154	240.128	240.150	240.218	240.212	240.154	240.154	240.168	240.150	240.159	240.183	240.159	240.152	240.158	240.164	240.159	240.185	240.153	240.152	240.154	240.170	240.133	2016_7_19_17_00_33
FLQS30RRGRWV____	-53.400	-53.362	-53.362	-53.474	-53.396	-53.433	-53.398	-53.430	-53.400	-53.433	-53.364	-53.436	-53.366	-53.260	-53.295	-53.364	-53.364	-53.329	-53.328	-53.329	-53.296	-53.329	-53.364	-53.327	-53.364	-53.329	-53.294	-53.328	-53.364	-53.364	-53.326	-53.365	-93.836	-93.870	-93.905	-93.976	-93.943	-93.870	-93.942	-93.980	-94.014	-93.941	-94.048	-94.051	-94.012	-94.083	-94.118	-94.048	-94.048	-94.082	-94.013	-94.046	-94.080	-94.046	-94.016	-94.046	-94.048	-94.046	-94.015	-94.013	-94.016	-94.048	-94.009	-94.014	240.058	240.085	240.094	240.061	240.088	240.052	240.087	240.082	240.105	240.070	240.130	240.098	240.120	240.187	240.180	240.130	240.130	240.155	240.138	240.146	240.170	240.146	240.122	240.147	240.130	240.146	240.154	240.138	240.122	240.130	240.137	240.121	2016_7_19_17_00_33
FLQS30R2GRWV____	-53.823	-53.825	-53.825	-53.860	-53.825	-53.897	-53.862	-53.895	-53.827	-53.860	-53.825	-53.901	-53.753	-53.683	-53.719	-53.825	-53.825	-53.754	-53.753	-53.753	-53.718	-53.753	-53.754	-53.752	-53.788	-53.753	-53.720	-53.752	-53.754	-53.825	-53.750	-53.790	-93.601	-93.603	-93.637	-93.711	-93.711	-93.640	-93.716	-93.748	-93.782	-93.672	-93.819	-93.815	-93.744	-93.813	-93.848	-93.819	-93.819	-93.812	-93.747	-93.779	-93.810	-93.779	-93.747	-93.777	-93.776	-93.779	-93.783	-93.746	-93.747	-93.819	-93.743	-93.745	240.327	240.326	240.335	240.339	240.355	240.303	240.339	240.332	240.372	240.328	240.383	240.348	240.396	240.447	240.440	240.383	240.383	240.414	240.397	240.406	240.430	240.406	240.397	240.405	240.389	240.406	240.422	240.398	240.397	240.383	240.397	240.380	2016_7_19_17_00_33
FLQS30QXGRWV____	-53.222	-53.186	-53.143	-53.216	-53.174	-53.257	-53.219	-53.212	-53.218	-53.214	-53.183	-53.220	-53.148	-53.035	-53.071	-53.183	-53.183	-53.150	-53.148	-53.148	-53.113	-53.148	-53.146	-53.106	-53.142	-53.148	-53.070	-53.106	-53.146	-53.183	-53.106	-53.144	-93.848	-93.886	-93.917	-93.990	-93.954	-93.919	-93.955	-93.989	-94.023	-93.953	-94.057	-94.102	-94.022	-94.092	-94.128	-94.057	-94.057	-94.090	-94.024	-94.057	-94.090	-94.057	-94.026	-94.053	-94.057	-94.057	-94.025	-94.061	-94.026	-94.057	-94.058	-94.022	240.206	240.233	240.261	240.246	240.256	240.208	240.236	240.248	240.254	240.238	240.279	240.273	240.286	240.356	240.349	240.279	240.279	240.303	240.286	240.295	240.320	240.295	240.288	240.314	240.298	240.295	240.322	240.316	240.288	240.279	240.315	240.288	2016_7_19_17_00_33
FLQS30QPGRWV____	-53.535	-53.497	-53.497	-53.569	-53.531	-53.567	-53.532	-53.565	-53.533	-53.567	-53.495	-53.532	-53.465	-53.395	-53.427	-53.495	-53.495	-53.462	-53.462	-53.461	-53.429	-53.461	-53.461	-53.460	-53.496	-53.461	-53.428	-53.462	-53.461	-53.495	-53.460	-53.497	-93.761	-93.796	-93.832	-93.910	-93.871	-93.835	-93.870	-93.906	-93.946	-93.869	-93.977	-93.980	-93.944	-94.011	-94.048	-93.977	-93.977	-94.010	-93.943	-93.975	-94.009	-93.975	-93.945	-93.974	-93.979	-93.975	-93.945	-93.942	-93.945	-93.977	-93.939	-93.943	239.964	239.991	240.001	239.988	239.995	239.969	239.994	239.988	240.014	239.978	240.039	240.023	240.044	240.094	240.089	240.039	240.039	240.063	240.046	240.054	240.078	240.054	240.047	240.054	240.039	240.054	240.062	240.045	240.047	240.039	240.045	240.029	2016_7_19_17_00_33
FLQS30QMGRWV____	-53.383	-53.348	-53.348	-53.421	-53.382	-53.420	-53.384	-53.417	-53.385	-53.418	-53.347	-53.383	-53.310	-53.243	-53.280	-53.347	-53.347	-53.315	-53.314	-53.312	-53.278	-53.312	-53.312	-53.313	-53.350	-53.312	-53.281	-53.311	-53.312	-53.347	-53.351	-53.352	-93.711	-93.748	-93.784	-93.892	-93.858	-93.819	-93.821	-93.856	-93.925	-93.821	-93.959	-93.961	-93.926	-93.992	-94.029	-93.959	-93.959	-93.992	-93.926	-93.957	-93.956	-93.957	-93.928	-93.957	-93.960	-93.957	-93.928	-93.925	-93.928	-93.959	-93.921	-93.926	240.660	240.687	240.696	240.691	240.700	240.672	240.689	240.683	240.716	240.673	240.742	240.726	240.751	240.799	240.792	240.742	240.742	240.766	240.749	240.758	240.773	240.758	240.750	240.758	240.741	240.758	240.765	240.750	240.750	240.742	240.730	240.732	2016_7_19_17_00_33
FLQS30Q9GRWY____	-53.397	-53.360	-53.360	-53.431	-53.392	-53.434	-53.397	-53.429	-53.394	-53.430	-53.358	-53.393	-53.326	-53.258	-53.293	-53.358	-53.358	-53.287	-53.326	-53.325	-53.293	-53.325	-53.327	-53.324	-53.357	-53.325	-53.291	-53.325	-53.327	-53.358	-53.322	-53.361	-93.839	-93.876	-93.911	-93.987	-93.950	-93.916	-93.951	-93.983	-94.022	-93.949	-94.055	-94.057	-94.021	-94.087	-94.126	-94.055	-94.055	-94.087	-94.023	-94.054	-94.087	-94.054	-94.024	-94.051	-94.053	-94.054	-94.023	-94.021	-94.024	-94.055	-94.020	-94.021	240.688	240.715	240.724	240.711	240.719	240.691	240.717	240.711	240.737	240.702	240.763	240.747	240.768	240.817	240.811	240.763	240.763	240.803	240.769	240.777	240.801	240.777	240.769	240.777	240.762	240.777	240.785	240.769	240.769	240.763	240.770	240.752	2016_7_19_17_00_33
FLQS30Q9GRWV____	-53.194	-53.155	-53.154	-53.225	-53.189	-53.228	-53.189	-53.225	-53.190	-53.225	-53.153	-53.189	-53.118	-53.049	-53.084	-53.153	-53.153	-53.119	-53.120	-53.119	-53.082	-53.119	-53.117	-53.119	-53.154	-53.119	-53.086	-53.117	-53.117	-53.153	-53.118	-53.157	-93.807	-93.877	-93.909	-93.984	-93.948	-93.911	-93.948	-93.984	-94.015	-93.948	-94.050	-94.052	-94.017	-94.084	-94.121	-94.050	-94.050	-94.084	-94.018	-94.051	-94.084	-94.051	-94.019	-94.051	-94.051	-94.051	-94.020	-94.016	-94.019	-94.050	-94.013	-94.018	240.228	240.264	240.273	240.260	240.267	240.240	240.267	240.260	240.284	240.250	240.310	240.294	240.318	240.368	240.360	240.310	240.310	240.335	240.317	240.326	240.352	240.326	240.319	240.326	240.310	240.326	240.333	240.318	240.319	240.310	240.317	240.300	2016_7_19_17_00_34
FLQS30Q3GRWV____	-53.451	-53.414	-53.416	-53.486	-53.449	-53.487	-53.450	-53.484	-53.448	-53.486	-53.412	-53.447	-53.382	-53.313	-53.345	-53.412	-53.412	-53.380	-53.378	-53.378	-53.345	-53.378	-53.376	-53.378	-53.413	-53.378	-53.345	-53.378	-53.376	-53.412	-53.377	-53.414	-93.816	-93.855	-93.890	-93.964	-93.928	-93.893	-93.929	-93.962	-93.999	-93.928	-94.032	-94.035	-93.997	-94.066	-94.103	-94.032	-94.032	-94.065	-93.997	-94.029	-94.064	-94.029	-93.998	-94.030	-94.033	-94.029	-93.998	-93.998	-93.998	-94.032	-93.995	-93.998	240.572	240.599	240.608	240.595	240.603	240.576	240.602	240.595	240.621	240.586	240.647	240.632	240.652	240.701	240.696	240.647	240.647	240.670	240.653	240.662	240.686	240.662	240.654	240.662	240.647	240.662	240.669	240.653	240.654	240.647	240.653	240.637	2016_7_19_17_00_34
FLQS30Q2GRWV____	-53.291	-53.251	-53.213	-53.284	-53.247	-53.287	-53.248	-53.281	-53.286	-53.284	-53.250	-53.249	-53.180	-53.110	-53.145	-53.250	-53.250	-53.217	-53.215	-53.216	-53.182	-53.216	-53.213	-53.216	-53.213	-53.216	-53.143	-53.178	-53.213	-53.250	-53.176	-53.213	-93.787	-93.869	-93.858	-93.934	-93.897	-93.861	-93.898	-93.932	-94.011	-93.895	-94.043	-94.005	-93.966	-94.074	-94.073	-94.043	-94.043	-94.077	-94.009	-94.001	-94.035	-94.001	-94.013	-93.998	-94.001	-94.001	-93.971	-93.969	-94.013	-94.043	-94.003	-94.004	240.181	240.221	240.236	240.223	240.230	240.202	240.230	240.224	240.242	240.213	240.267	240.258	240.279	240.340	240.323	240.267	240.267	240.291	240.275	240.272	240.296	240.272	240.276	240.271	240.273	240.272	240.298	240.281	240.276	240.267	240.291	240.274	2016_7_19_17_00_34
FLQS30PHGRWY____	-53.390	-53.350	-53.354	-53.422	-53.384	-53.424	-53.386	-53.420	-53.385	-53.421	-53.349	-53.386	-53.319	-53.250	-53.282	-53.349	-53.349	-53.318	-53.318	-53.319	-53.283	-53.319	-53.317	-53.317	-53.349	-53.319	-53.287	-53.318	-53.317	-53.349	-53.316	-53.355	-93.706	-93.740	-93.779	-93.853	-93.818	-93.780	-93.815	-93.850	-93.890	-93.813	-93.921	-93.924	-93.888	-93.956	-93.990	-93.921	-93.921	-93.951	-93.888	-93.918	-93.951	-93.918	-93.891	-93.914	-93.922	-93.918	-93.889	-93.889	-93.891	-93.921	-93.887	-93.888	240.180	240.208	240.216	240.204	240.212	240.184	240.211	240.205	240.231	240.194	240.256	240.240	240.261	240.311	240.305	240.256	240.256	240.278	240.261	240.269	240.294	240.269	240.263	240.269	240.256	240.269	240.276	240.261	240.263	240.256	240.262	240.244	2016_7_19_17_00_34
FLQS30NWGRWV____	-53.309	-53.275	-53.274	-53.348	-53.312	-53.345	-53.314	-53.344	-53.312	-53.349	-53.276	-53.310	-53.243	-53.170	-53.205	-53.276	-53.276	-53.242	-53.240	-53.241	-53.206	-53.241	-53.241	-53.239	-53.276	-53.241	-53.206	-53.240	-53.241	-53.276	-53.238	-53.276	-93.732	-93.771	-93.806	-93.916	-93.880	-93.810	-93.881	-93.877	-93.915	-93.880	-93.987	-93.989	-93.915	-93.983	-94.020	-93.987	-93.987	-93.981	-93.915	-93.984	-93.980	-93.984	-93.954	-93.983	-93.985	-93.984	-93.918	-93.950	-93.954	-93.987	-93.912	-93.952	240.237	240.263	240.273	240.267	240.275	240.241	240.274	240.259	240.284	240.258	240.319	240.304	240.315	240.367	240.360	240.319	240.319	240.333	240.317	240.335	240.350	240.335	240.326	240.335	240.318	240.335	240.333	240.326	240.326	240.319	240.317	240.310	2016_7_19_17_00_34
FLQS30MRGRWY____	-53.224	-53.149	-53.188	-53.259	-53.221	-53.261	-53.223	-53.256	-53.224	-53.259	-53.188	-53.224	-53.157	-53.087	-53.121	-53.188	-53.188	-53.157	-53.156	-53.156	-53.119	-53.156	-53.153	-53.154	-53.187	-53.156	-53.122	-53.154	-53.153	-53.188	-53.154	-53.191	-93.824	-93.852	-93.891	-93.959	-93.925	-93.935	-93.922	-93.919	-93.995	-93.923	-94.025	-94.029	-93.993	-94.019	-94.098	-94.025	-94.025	-94.018	-93.992	-93.981	-94.056	-93.981	-93.996	-94.021	-94.024	-93.981	-93.993	-93.994	-93.996	-94.025	-93.990	-93.994	240.755	240.797	240.789	240.774	240.783	240.767	240.781	240.765	240.800	240.765	240.824	240.809	240.830	240.869	240.874	240.824	240.824	240.837	240.831	240.828	240.864	240.828	240.833	240.839	240.825	240.828	240.847	240.832	240.833	240.824	240.831	240.815	2016_7_19_17_00_34
FLQS30MKGRWV____	-53.296	-53.259	-53.221	-53.291	-53.251	-53.295	-53.255	-53.288	-53.258	-53.290	-53.219	-53.292	-53.221	-53.116	-53.151	-53.219	-53.219	-53.186	-53.182	-53.219	-53.153	-53.219	-53.183	-53.182	-53.217	-53.219	-53.186	-53.222	-53.183	-53.219	-53.220	-53.256	-93.782	-93.821	-93.853	-93.926	-93.891	-93.853	-93.851	-93.926	-93.960	-93.890	-93.993	-93.994	-93.957	-94.025	-94.062	-93.993	-93.993	-94.025	-93.957	-93.991	-94.024	-93.991	-93.962	-93.990	-93.993	-93.991	-93.957	-93.961	-93.962	-93.993	-93.958	-93.959	240.267	240.295	240.320	240.308	240.316	240.287	240.304	240.309	240.332	240.298	240.358	240.325	240.348	240.414	240.408	240.358	240.358	240.381	240.366	240.357	240.397	240.357	240.367	240.375	240.359	240.357	240.364	240.348	240.367	240.358	240.348	240.332	2016_7_19_17_00_34
FLQS30MJGRWV____	-53.245	-53.209	-53.208	-53.279	-53.244	-53.280	-53.244	-53.278	-53.246	-53.280	-53.208	-53.243	-53.176	-53.102	-53.137	-53.208	-53.208	-53.176	-53.173	-53.172	-53.138	-53.172	-53.170	-53.174	-53.208	-53.172	-53.141	-53.133	-53.170	-53.208	-53.171	-53.169	-93.846	-93.881	-93.914	-93.987	-93.948	-93.881	-93.949	-93.951	-94.020	-93.949	-94.054	-94.055	-94.017	-94.086	-94.122	-94.054	-94.054	-94.085	-94.020	-94.054	-94.083	-94.054	-94.021	-94.049	-94.053	-94.054	-94.020	-94.019	-94.021	-94.054	-94.018	-94.021	240.281	240.307	240.316	240.302	240.309	240.274	240.308	240.293	240.326	240.292	240.353	240.337	240.358	240.410	240.403	240.353	240.353	240.376	240.360	240.369	240.392	240.369	240.361	240.367	240.352	240.369	240.375	240.378	240.361	240.353	240.360	240.362	2016_7_19_17_00_34
FLQS30MEGRWV____	-53.855	-53.777	-53.777	-53.888	-53.811	-53.892	-53.856	-53.887	-53.852	-53.888	-53.816	-53.811	-53.783	-53.713	-53.750	-53.816	-53.816	-53.744	-53.742	-53.743	-53.751	-53.743	-53.781	-53.742	-53.817	-53.743	-53.749	-53.742	-53.781	-53.816	-53.740	-53.818	-93.692	-93.728	-93.763	-93.836	-93.803	-93.763	-93.799	-93.838	-93.873	-93.801	-93.904	-93.909	-93.870	-93.937	-93.975	-93.904	-93.904	-93.939	-93.870	-93.903	-93.933	-93.903	-93.875	-93.900	-93.904	-93.903	-93.870	-93.871	-93.875	-93.904	-93.867	-93.873	239.861	239.906	239.916	239.884	239.910	239.863	239.889	239.885	239.910	239.875	239.935	239.938	239.941	239.991	239.984	239.935	239.935	239.977	239.960	239.968	239.972	239.968	239.943	239.968	239.934	239.968	239.956	239.960	239.943	239.935	239.960	239.926	2016_7_19_17_00_34
FLQS30LFGRWY____	-53.448	-53.412	-53.411	-53.523	-53.447	-53.486	-53.446	-53.479	-53.488	-53.482	-53.409	-53.490	-53.419	-53.349	-53.341	-53.409	-53.409	-53.376	-53.376	-53.376	-53.342	-53.376	-53.376	-53.375	-53.411	-53.376	-53.384	-53.417	-53.376	-53.409	-53.415	-53.454	-93.766	-93.800	-93.837	-93.965	-93.880	-93.841	-93.877	-93.912	-94.001	-93.876	-93.983	-94.034	-93.951	-94.017	-94.051	-93.983	-93.983	-94.014	-93.988	-94.020	-94.013	-94.020	-93.993	-93.976	-93.983	-94.020	-93.996	-93.991	-93.993	-93.983	-93.997	-93.999	239.979	240.005	240.015	239.997	240.010	239.982	240.010	240.003	240.023	239.992	240.054	240.031	240.041	240.091	240.103	240.054	240.054	240.078	240.071	240.079	240.093	240.079	240.072	240.068	240.053	240.079	240.069	240.053	240.072	240.054	240.055	240.038	2016_7_19_17_00_35
FLQS30KNGRWV____	-53.536	-53.501	-53.499	-53.572	-53.535	-53.572	-53.534	-53.567	-53.536	-53.570	-53.499	-53.535	-53.464	-53.395	-53.429	-53.499	-53.499	-53.466	-53.466	-53.465	-53.430	-53.465	-53.462	-53.464	-53.500	-53.465	-53.430	-53.466	-53.462	-53.499	-53.465	-53.503	-93.758	-93.793	-93.826	-93.898	-93.865	-93.826	-93.862	-93.896	-93.934	-93.861	-93.968	-93.969	-93.934	-93.998	-94.039	-93.968	-93.968	-93.999	-93.933	-93.964	-94.000	-93.964	-93.934	-93.964	-93.970	-93.964	-93.934	-93.932	-93.934	-93.968	-93.928	-93.933	239.968	239.994	240.003	239.989	239.997	239.970	239.997	239.990	240.015	239.980	240.040	240.024	240.048	240.096	240.091	240.040	240.040	240.064	240.047	240.055	240.081	240.055	240.049	240.056	240.040	240.055	240.063	240.046	240.049	240.040	240.046	240.030	2016_7_19_17_00_35
FLQS30K5GRWY____	-53.743	-53.707	-53.707	-53.775	-53.742	-53.779	-53.740	-53.775	-53.740	-53.775	-53.705	-53.740	-53.713	-53.603	-53.637	-53.705	-53.705	-53.674	-53.672	-53.670	-53.636	-53.670	-53.670	-53.671	-53.704	-53.670	-53.678	-53.670	-53.670	-53.705	-53.670	-53.708	-93.662	-93.733	-93.770	-93.842	-93.805	-93.768	-93.770	-93.840	-93.878	-93.769	-93.910	-93.912	-93.876	-93.947	-93.983	-93.910	-93.910	-93.943	-93.876	-93.909	-93.946	-93.909	-93.879	-93.909	-93.911	-93.909	-93.875	-93.877	-93.879	-93.910	-93.875	-93.876	239.935	239.970	239.980	239.968	239.973	239.946	239.965	239.967	239.993	239.948	240.018	240.002	240.005	240.074	240.068	240.018	240.018	240.041	240.024	240.033	240.059	240.033	240.026	240.033	240.018	240.033	240.021	240.025	240.026	240.018	240.025	240.007	2016_7_19_17_00_35
