SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS2044GRWY____	-13.707	-13.714	-13.671	-13.636	-13.673	-13.674	-13.636	-13.670	-13.568	-13.637	-13.637	-13.671	-13.673	-13.637	-13.572	-13.601	-13.533	-13.670	-13.637	-13.672	-13.567	-13.600	-13.600	-13.637	-13.672	-13.601	-13.636	-13.567	-13.638	-13.462	-13.603	-13.636	-140.837	-140.783	-140.808	-140.771	-140.785	-140.787	-140.771	-140.747	-140.781	-140.711	-140.711	-140.810	-140.785	-140.748	-140.712	-140.771	-140.714	-140.747	-140.748	-140.713	-140.750	-140.707	-140.707	-140.748	-140.772	-140.771	-140.738	-140.750	-140.749	-140.746	-140.718	-140.738	264.104	264.099	264.118	264.130	264.116	264.115	264.130	264.115	264.158	264.127	264.127	264.118	264.116	264.129	264.154	264.144	264.169	264.115	264.129	264.114	264.157	264.142	264.142	264.129	264.116	264.144	264.129	264.157	264.129	264.199	264.142	264.129	2016_7_19_16_58_54
FLQS312SGRWV____	-13.885	-13.893	-13.852	-13.816	-13.822	-13.822	-13.816	-13.821	-13.718	-13.815	-13.815	-13.822	-13.822	-13.815	-13.751	-13.750	-13.711	-13.821	-13.787	-13.821	-13.745	-13.779	-13.779	-13.815	-13.851	-13.750	-13.786	-13.745	-13.787	-13.611	-13.751	-13.786	-140.773	-140.776	-140.799	-140.763	-140.776	-140.777	-140.763	-140.739	-140.771	-140.728	-140.728	-140.774	-140.776	-140.738	-140.707	-140.763	-140.704	-140.739	-140.739	-140.704	-140.739	-140.699	-140.699	-140.738	-140.765	-140.763	-140.704	-140.739	-140.764	-140.739	-140.681	-140.704	264.030	264.027	264.044	264.057	264.055	264.055	264.057	264.054	264.097	264.056	264.056	264.055	264.055	264.057	264.081	264.084	264.097	264.054	264.068	264.053	264.085	264.070	264.070	264.057	264.043	264.084	264.067	264.085	264.069	264.139	264.080	264.067	2016_7_19_16_58_54
FLQS31J6GRWY____	-13.915	-13.923	-13.881	-13.845	-13.880	-13.882	-13.845	-13.880	-13.807	-13.843	-13.843	-13.880	-13.880	-13.845	-13.810	-13.809	-13.740	-13.880	-13.845	-13.880	-13.774	-13.808	-13.808	-13.845	-13.880	-13.809	-13.844	-13.774	-13.845	-13.670	-13.811	-13.844	-140.787	-140.790	-140.746	-140.779	-140.790	-140.793	-140.779	-140.752	-140.815	-140.744	-140.744	-140.815	-140.790	-140.753	-140.774	-140.781	-140.745	-140.752	-140.782	-140.747	-140.753	-140.714	-140.714	-140.753	-140.779	-140.781	-140.746	-140.753	-140.780	-140.752	-140.775	-140.746	264.018	264.015	264.031	264.046	264.033	264.032	264.046	264.031	264.063	264.046	264.046	264.034	264.033	264.045	264.060	264.061	264.087	264.031	264.047	264.031	264.074	264.059	264.059	264.045	264.032	264.061	264.045	264.074	264.046	264.116	264.060	264.045	2016_7_19_16_58_41
FLQS31FWGRWY____	-13.666	-13.703	-13.631	-13.624	-13.660	-13.633	-13.624	-13.658	-13.556	-13.625	-13.625	-13.631	-13.660	-13.624	-13.561	-13.589	-13.522	-13.658	-13.624	-13.631	-13.555	-13.589	-13.589	-13.624	-13.631	-13.589	-13.596	-13.555	-13.598	-13.450	-13.562	-13.596	-140.735	-140.739	-140.737	-140.731	-140.768	-140.768	-140.731	-140.732	-140.734	-140.667	-140.667	-140.766	-140.768	-140.759	-140.700	-140.731	-140.668	-140.732	-140.734	-140.671	-140.732	-140.670	-140.670	-140.759	-140.731	-140.731	-140.696	-140.732	-140.731	-140.731	-140.704	-140.696	264.791	264.776	264.805	264.807	264.794	264.805	264.807	264.794	264.835	264.805	264.805	264.806	264.794	264.809	264.832	264.822	264.846	264.794	264.808	264.802	264.836	264.819	264.819	264.809	264.805	264.822	264.818	264.836	264.818	264.878	264.832	264.818	2016_7_19_16_58_41
FLQS31CRGRWY____	-13.438	-13.476	-13.435	-13.368	-13.469	-13.436	-13.368	-13.434	-13.330	-13.368	-13.368	-13.435	-13.469	-13.398	-13.333	-13.397	-13.296	-13.434	-13.399	-13.405	-13.329	-13.333	-13.333	-13.398	-13.468	-13.397	-13.399	-13.329	-13.370	-13.224	-13.334	-13.399	-140.738	-140.715	-140.683	-140.647	-140.743	-140.743	-140.647	-140.679	-140.739	-140.609	-140.609	-140.715	-140.743	-140.708	-140.647	-140.678	-140.613	-140.679	-140.680	-140.616	-140.682	-140.615	-140.615	-140.708	-140.679	-140.678	-140.645	-140.682	-140.679	-140.678	-140.650	-140.645	264.340	264.324	264.339	264.365	264.328	264.341	264.365	264.340	264.384	264.363	264.363	264.340	264.328	264.355	264.379	264.354	264.392	264.340	264.353	264.349	264.382	264.378	264.378	264.355	264.326	264.354	264.352	264.382	264.365	264.424	264.379	264.352	2016_7_19_16_58_41
FLQS319LGRWY____	-13.672	-13.709	-13.666	-13.602	-13.637	-13.668	-13.602	-13.665	-13.562	-13.631	-13.631	-13.665	-13.637	-13.629	-13.567	-13.595	-13.527	-13.665	-13.630	-13.638	-13.561	-13.594	-13.594	-13.629	-13.637	-13.595	-13.631	-13.561	-13.632	-13.456	-13.597	-13.631	-140.793	-140.796	-140.796	-140.760	-140.819	-140.797	-140.760	-140.786	-140.792	-140.724	-140.724	-140.823	-140.819	-140.786	-140.750	-140.760	-140.727	-140.786	-140.787	-140.728	-140.762	-140.724	-140.724	-140.786	-140.761	-140.760	-140.782	-140.762	-140.761	-140.758	-140.733	-140.782	264.791	264.776	264.793	264.818	264.806	264.792	264.818	264.793	264.835	264.804	264.804	264.795	264.806	264.808	264.831	264.820	264.846	264.793	264.807	264.802	264.834	264.819	264.819	264.808	264.803	264.820	264.807	264.834	264.805	264.876	264.819	264.807	2016_7_19_16_58_41
FLQS319HGRWY____	-13.746	-13.753	-13.681	-13.646	-13.681	-13.683	-13.646	-13.681	-13.578	-13.646	-13.646	-13.681	-13.681	-13.675	-13.611	-13.640	-13.572	-13.681	-13.646	-13.681	-13.576	-13.610	-13.610	-13.675	-13.681	-13.640	-13.646	-13.576	-13.647	-13.501	-13.612	-13.646	-140.703	-140.707	-140.672	-140.638	-140.706	-140.708	-140.638	-140.670	-140.703	-140.600	-140.600	-140.704	-140.706	-140.696	-140.635	-140.670	-140.637	-140.670	-140.672	-140.636	-140.672	-140.608	-140.608	-140.696	-140.637	-140.670	-140.636	-140.672	-140.639	-140.669	-140.640	-140.636	264.083	264.081	264.108	264.121	264.109	264.109	264.121	264.108	264.151	264.119	264.119	264.109	264.109	264.112	264.135	264.125	264.151	264.108	264.122	264.107	264.150	264.134	264.134	264.112	264.107	264.125	264.121	264.150	264.121	264.181	264.135	264.121	2016_7_19_16_58_41
FLQS317CGRWY____	-13.583	-13.619	-13.577	-13.513	-13.548	-13.549	-13.513	-13.548	-13.472	-13.513	-13.513	-13.549	-13.548	-13.541	-13.477	-13.477	-13.409	-13.548	-13.513	-13.548	-13.471	-13.478	-13.478	-13.541	-13.548	-13.477	-13.513	-13.471	-13.514	-13.338	-13.477	-13.513	-140.731	-140.758	-140.792	-140.697	-140.759	-140.735	-140.697	-140.724	-140.757	-140.661	-140.661	-140.762	-140.759	-140.725	-140.665	-140.697	-140.663	-140.724	-140.725	-140.690	-140.726	-140.659	-140.659	-140.725	-140.698	-140.697	-140.691	-140.726	-140.698	-140.696	-140.670	-140.691	264.150	264.137	264.155	264.177	264.165	264.164	264.177	264.164	264.196	264.175	264.175	264.165	264.165	264.167	264.190	264.191	264.218	264.164	264.178	264.163	264.195	264.190	264.190	264.167	264.163	264.191	264.177	264.195	264.177	264.247	264.190	264.177	2016_7_19_16_58_41
FLQS3160GRWY____	-13.715	-13.751	-13.680	-13.646	-13.680	-13.682	-13.646	-13.680	-13.576	-13.645	-13.645	-13.679	-13.680	-13.645	-13.610	-13.610	-13.541	-13.680	-13.645	-13.680	-13.575	-13.609	-13.609	-13.645	-13.679	-13.610	-13.645	-13.575	-13.646	-13.470	-13.610	-13.645	-140.742	-140.720	-140.719	-140.685	-140.720	-140.746	-140.685	-140.709	-140.740	-140.648	-140.648	-140.718	-140.720	-140.709	-140.651	-140.685	-140.650	-140.709	-140.710	-140.651	-140.708	-140.622	-140.622	-140.709	-140.738	-140.685	-140.674	-140.708	-140.685	-140.681	-140.656	-140.674	264.097	264.082	264.110	264.123	264.110	264.111	264.123	264.110	264.153	264.122	264.122	264.111	264.110	264.124	264.136	264.137	264.164	264.110	264.124	264.108	264.152	264.135	264.135	264.124	264.112	264.137	264.123	264.152	264.123	264.194	264.136	264.123	2016_7_19_16_58_42
FLQS3126GRWV____	-13.810	-13.874	-13.803	-13.740	-13.839	-13.805	-13.740	-13.803	-13.700	-13.740	-13.740	-13.803	-13.839	-13.767	-13.705	-13.733	-13.665	-13.803	-13.769	-13.802	-13.699	-13.732	-13.732	-13.767	-13.837	-13.733	-13.767	-13.699	-13.769	-13.594	-13.734	-13.767	-140.865	-140.870	-140.896	-140.857	-140.926	-140.928	-140.857	-140.891	-140.865	-140.797	-140.797	-140.897	-140.926	-140.889	-140.799	-140.858	-140.800	-140.891	-140.893	-140.828	-140.837	-140.798	-140.798	-140.889	-140.860	-140.858	-140.827	-140.837	-140.834	-140.858	-140.804	-140.827	264.738	264.712	264.742	264.766	264.729	264.742	264.766	264.742	264.782	264.763	264.763	264.742	264.729	264.756	264.778	264.769	264.794	264.742	264.756	264.739	264.781	264.766	264.766	264.756	264.727	264.769	264.753	264.781	264.753	264.825	264.766	264.753	2016_7_19_16_58_42
FLQS3115GRWV____	-13.793	-13.829	-13.787	-13.722	-13.758	-13.759	-13.722	-13.757	-13.654	-13.722	-13.722	-13.758	-13.758	-13.722	-13.687	-13.687	-13.649	-13.757	-13.723	-13.787	-13.652	-13.687	-13.687	-13.722	-13.758	-13.687	-13.723	-13.652	-13.723	-13.578	-13.688	-13.723	-140.925	-140.929	-140.956	-140.914	-140.929	-140.931	-140.914	-140.894	-140.923	-140.858	-140.858	-140.955	-140.929	-140.893	-140.859	-140.892	-140.860	-140.894	-140.894	-140.886	-140.895	-140.853	-140.853	-140.893	-140.915	-140.892	-140.860	-140.895	-140.915	-140.890	-140.865	-140.860	264.073	264.059	264.077	264.101	264.087	264.087	264.101	264.086	264.129	264.099	264.099	264.088	264.087	264.100	264.113	264.114	264.128	264.086	264.100	264.074	264.129	264.113	264.113	264.100	264.087	264.114	264.099	264.129	264.101	264.158	264.113	264.099	2016_7_19_16_58_42
FLQS310RGRWV____	-13.638	-13.673	-13.602	-13.567	-13.602	-13.604	-13.567	-13.602	-13.499	-13.567	-13.567	-13.601	-13.602	-13.567	-13.532	-13.531	-13.464	-13.602	-13.567	-13.602	-13.497	-13.531	-13.531	-13.567	-13.602	-13.531	-13.567	-13.497	-13.568	-13.392	-13.533	-13.567	-140.735	-140.768	-140.796	-140.703	-140.741	-140.767	-140.703	-140.733	-140.765	-140.668	-140.668	-140.769	-140.741	-140.705	-140.696	-140.705	-140.671	-140.733	-140.704	-140.700	-140.735	-140.672	-140.672	-140.705	-140.756	-140.705	-140.673	-140.735	-140.756	-140.731	-140.677	-140.673	264.128	264.115	264.145	264.155	264.143	264.143	264.155	264.143	264.185	264.154	264.154	264.144	264.143	264.155	264.169	264.170	264.196	264.143	264.155	264.141	264.185	264.169	264.169	264.155	264.143	264.170	264.154	264.185	264.157	264.227	264.168	264.154	2016_7_19_16_58_42
FLQS3106GRWV____	-13.578	-13.613	-13.543	-13.507	-13.543	-13.544	-13.507	-13.543	-13.438	-13.507	-13.507	-13.543	-13.543	-13.507	-13.472	-13.472	-13.403	-13.543	-13.508	-13.543	-13.437	-13.471	-13.471	-13.507	-13.542	-13.472	-13.508	-13.437	-13.508	-13.333	-13.473	-13.508	-140.771	-140.771	-140.738	-140.703	-140.771	-140.773	-140.703	-140.734	-140.769	-140.699	-140.699	-140.769	-140.771	-140.699	-140.703	-140.735	-140.700	-140.734	-140.735	-140.670	-140.735	-140.666	-140.666	-140.699	-140.703	-140.735	-140.699	-140.735	-140.739	-140.735	-140.705	-140.699	264.828	264.813	264.840	264.854	264.842	264.841	264.854	264.840	264.884	264.853	264.853	264.842	264.842	264.853	264.868	264.869	264.895	264.840	264.854	264.838	264.883	264.867	264.867	264.853	264.839	264.869	264.853	264.883	264.855	264.925	264.867	264.853	2016_7_19_16_58_42
FLQS30ZQGRWV____	-13.546	-13.554	-13.511	-13.476	-13.512	-13.484	-13.476	-13.482	-13.379	-13.476	-13.476	-13.511	-13.512	-13.476	-13.413	-13.412	-13.373	-13.482	-13.448	-13.483	-13.406	-13.443	-13.443	-13.476	-13.512	-13.412	-13.447	-13.406	-13.449	-13.301	-13.413	-13.447	-140.773	-140.777	-140.802	-140.765	-140.777	-140.778	-140.765	-140.739	-140.772	-140.732	-140.732	-140.802	-140.777	-140.742	-140.706	-140.740	-140.706	-140.739	-140.740	-140.707	-140.740	-140.701	-140.701	-140.742	-140.766	-140.740	-140.706	-140.740	-140.738	-140.739	-140.682	-140.706	264.167	264.163	264.182	264.194	264.181	264.192	264.194	264.191	264.234	264.193	264.193	264.182	264.181	264.194	264.217	264.219	264.234	264.191	264.205	264.190	264.222	264.205	264.205	264.194	264.180	264.219	264.204	264.222	264.204	264.264	264.217	264.204	2016_7_19_16_58_42
FLQS30YUGRWV____	-13.783	-13.819	-13.779	-13.713	-13.748	-13.780	-13.713	-13.749	-13.644	-13.714	-13.714	-13.749	-13.748	-13.743	-13.678	-13.678	-13.610	-13.749	-13.714	-13.748	-13.643	-13.677	-13.677	-13.743	-13.747	-13.678	-13.713	-13.643	-13.714	-13.569	-13.678	-13.713	-140.732	-140.767	-140.732	-140.700	-140.764	-140.767	-140.700	-140.729	-140.760	-140.662	-140.662	-140.765	-140.764	-140.729	-140.694	-140.698	-140.664	-140.729	-140.728	-140.695	-140.731	-140.663	-140.663	-140.729	-140.757	-140.698	-140.695	-140.731	-140.701	-140.727	-140.698	-140.695	264.069	264.056	264.071	264.096	264.085	264.072	264.096	264.083	264.126	264.094	264.094	264.084	264.085	264.086	264.110	264.110	264.137	264.083	264.097	264.082	264.126	264.109	264.109	264.086	264.085	264.110	264.096	264.126	264.096	264.156	264.110	264.096	2016_7_19_16_58_42
