SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-50.592	-50.593	-50.659	-50.664	-50.627	-50.693	-50.483	-50.524	-50.453	-50.692	-50.623	-50.626	-50.414	-50.627	-50.592	-50.450	-50.557	-50.492	-50.524	-50.628	-50.456	-50.559	-50.594	-50.560	-50.417	-50.591	-50.342	-50.610	-50.591	-50.601	-50.520	-50.526	129.960	129.891	129.889	129.854	129.887	129.996	129.964	130.029	129.960	129.923	129.957	129.926	129.961	129.883	129.893	129.957	129.995	130.064	130.032	129.995	129.996	130.102	129.926	130.030	129.931	130.099	130.135	130.049	130.100	129.821	130.029	130.138	111.417	111.427	111.453	111.460	111.441	111.450	111.374	111.380	111.363	111.460	111.429	111.435	111.348	111.441	111.426	111.363	111.398	111.363	111.380	111.425	111.359	111.383	111.422	111.394	111.354	111.395	111.295	111.410	111.395	111.441	111.379	111.365	2016_7_19_17_05_09
FLQS30WFGRWV____	-50.248	-50.251	-50.317	-50.284	-50.284	-50.348	-50.141	-50.183	-50.113	-50.347	-50.318	-50.287	-50.070	-50.318	-50.250	-50.135	-50.248	-50.147	-50.178	-50.285	-50.110	-50.216	-50.252	-50.215	-50.070	-50.250	-50.006	-50.320	-50.283	-50.248	-50.183	-50.182	130.095	130.025	130.024	129.987	130.026	130.133	130.110	130.165	130.096	130.061	130.093	130.058	130.114	130.021	130.028	130.079	130.098	130.202	130.170	130.133	130.133	130.233	130.059	130.164	130.078	130.236	130.274	130.200	130.209	129.919	130.165	130.247	110.982	110.993	111.019	111.012	111.006	111.015	110.939	110.946	110.930	111.025	111.009	111.002	110.911	111.019	110.992	110.941	110.981	110.928	110.944	110.991	110.923	110.949	110.989	110.959	110.916	110.962	110.863	110.994	110.979	111.008	110.947	110.934	2016_7_19_17_05_09
FLQS30VBGRWV____	-50.672	-50.670	-50.741	-50.706	-50.708	-50.774	-50.560	-50.601	-50.529	-50.770	-50.740	-50.705	-50.490	-50.741	-50.673	-50.521	-50.637	-50.569	-50.559	-50.710	-50.533	-50.600	-50.670	-50.637	-50.491	-50.673	-50.385	-50.743	-50.673	-50.675	-50.601	-50.565	130.010	129.939	129.937	129.904	129.938	130.045	130.023	130.079	130.008	129.973	130.009	129.970	130.021	129.938	129.939	130.019	130.045	130.114	130.080	130.044	130.043	130.148	129.973	130.079	129.989	130.151	130.183	130.116	130.149	129.870	130.079	130.159	111.375	111.384	111.412	111.403	111.399	111.409	111.330	111.337	111.320	111.418	111.401	111.393	111.303	111.412	111.386	111.316	111.356	111.320	111.321	111.384	111.317	111.327	111.380	111.351	111.308	111.354	111.239	111.386	111.354	111.397	111.337	111.311	2016_7_19_17_05_09
FLQS30UFGRWV____	-50.416	-50.450	-50.477	-50.448	-50.485	-50.582	-50.340	-50.382	-50.275	-50.582	-50.547	-50.453	-50.271	-50.532	-50.477	-50.274	-50.434	-50.352	-50.337	-50.450	-50.316	-50.383	-50.455	-50.420	-50.273	-50.407	-50.162	-50.477	-50.448	-50.460	-50.380	-50.384	129.874	129.838	129.827	129.842	129.833	130.002	129.908	129.942	129.907	129.862	129.897	129.873	129.905	129.833	129.827	129.894	129.936	130.012	129.967	129.943	129.943	130.047	129.871	129.978	129.875	130.037	130.081	130.002	130.012	129.773	129.977	130.052	111.058	111.077	111.089	111.076	111.091	111.103	111.024	111.035	110.999	111.124	111.105	111.073	110.998	111.109	111.089	111.001	111.056	111.013	111.014	111.061	111.010	111.020	111.074	111.045	111.004	111.031	110.930	111.063	111.050	111.090	111.029	111.020	2016_7_19_17_05_09
FLQS30TYGRWV____	-50.531	-50.528	-50.594	-50.566	-50.561	-50.626	-50.461	-50.496	-50.389	-50.706	-50.601	-50.563	-50.383	-50.592	-50.527	-50.382	-50.493	-50.428	-50.461	-50.562	-50.430	-50.496	-50.532	-50.531	-50.389	-50.531	-50.278	-50.601	-50.523	-50.540	-50.457	-50.462	129.893	129.820	129.823	129.779	129.820	129.930	129.847	129.963	129.893	129.850	129.885	129.853	129.892	129.824	129.824	129.887	129.931	129.998	129.954	129.929	129.926	130.030	129.855	129.962	129.864	130.025	130.064	129.990	130.031	129.753	129.962	130.037	111.263	111.273	111.298	111.294	111.286	111.294	111.243	111.239	111.209	111.337	111.292	111.282	111.207	111.297	111.272	111.207	111.243	111.209	111.228	111.270	111.220	111.230	111.270	111.253	111.213	111.244	111.141	111.276	111.240	111.288	111.225	111.216	2016_7_19_17_05_09
FLQS30T7GRWV____	-50.659	-50.659	-50.731	-50.693	-50.696	-50.760	-50.513	-50.589	-50.485	-50.758	-50.725	-50.694	-50.475	-50.693	-50.661	-50.509	-50.622	-50.557	-50.593	-50.694	-50.523	-50.623	-50.660	-50.625	-50.480	-50.658	-50.410	-50.723	-50.656	-50.670	-50.588	-50.591	129.902	129.832	129.830	129.797	129.828	129.939	129.901	129.973	129.902	129.867	129.903	129.863	129.904	129.833	129.832	129.898	129.940	130.009	129.972	129.937	129.936	130.041	129.865	129.971	129.873	130.042	130.073	130.009	130.036	129.758	129.973	130.047	111.194	111.204	111.232	111.222	111.219	111.227	111.138	111.156	111.127	111.237	111.219	111.213	111.123	111.217	111.205	111.137	111.174	111.139	111.158	111.202	111.136	111.159	111.200	111.170	111.129	111.172	111.073	111.202	111.172	111.219	111.156	111.146	2016_7_19_17_05_09
FLQS30S7GRWV____	-50.626	-50.664	-50.695	-50.701	-50.702	-50.768	-50.513	-50.591	-50.518	-50.721	-50.696	-50.660	-50.440	-50.734	-50.626	-50.476	-50.628	-50.520	-50.553	-50.665	-50.517	-50.591	-50.662	-50.627	-50.478	-50.630	-50.372	-50.734	-50.626	-50.664	-50.550	-50.547	129.875	129.804	129.805	129.765	129.803	129.910	129.887	129.946	129.876	129.805	129.874	129.838	129.889	129.770	129.807	129.886	129.878	129.978	129.949	129.911	129.879	130.012	129.840	129.911	129.856	130.015	130.052	129.947	130.017	129.738	129.914	130.025	111.277	111.303	111.314	111.323	111.317	111.327	111.232	111.253	111.236	111.324	111.304	111.296	111.204	111.334	111.288	111.218	111.278	111.221	111.238	111.287	111.235	111.244	111.296	111.272	111.224	111.258	111.154	111.308	111.256	111.312	111.242	111.225	2016_7_19_17_05_09
FLQS30RRGRWV____	-50.612	-50.614	-50.752	-50.647	-50.652	-50.708	-50.502	-50.497	-50.424	-50.710	-50.679	-50.649	-50.426	-50.684	-50.682	-50.469	-50.575	-50.506	-50.547	-50.717	-50.466	-50.578	-50.612	-50.578	-50.424	-50.575	-50.319	-50.684	-50.613	-50.608	-50.500	-50.612	130.026	129.954	129.891	129.917	129.956	130.025	130.038	130.060	130.027	129.988	129.990	129.985	130.039	129.953	129.891	130.037	130.023	130.132	130.097	129.996	130.065	130.164	129.989	130.093	130.007	130.167	130.203	130.129	130.167	129.845	130.096	130.171	111.188	111.200	111.262	111.218	111.214	111.225	111.144	111.139	111.116	111.231	111.219	111.209	111.115	111.227	111.235	111.132	111.174	111.132	111.153	111.233	111.126	111.155	111.194	111.165	111.119	111.153	111.050	111.201	111.168	111.214	111.135	111.167	2016_7_19_17_05_10
FLQS30R2GRWV____	-50.131	-50.130	-50.197	-50.162	-50.201	-50.268	-50.020	-50.057	-50.026	-50.228	-50.196	-50.165	-49.950	-50.198	-50.129	-49.983	-50.092	-50.028	-50.058	-50.168	-49.989	-50.097	-50.130	-50.133	-49.953	-50.129	-49.876	-50.195	-50.128	-50.136	-50.058	-50.062	130.163	130.092	130.092	130.058	130.091	130.199	130.168	130.234	130.163	130.126	130.164	130.126	130.167	130.092	130.094	130.164	130.165	130.268	130.232	130.196	130.197	130.301	130.127	130.235	130.136	130.305	130.336	130.270	130.300	130.024	130.232	130.308	111.172	111.182	111.208	111.199	111.209	111.219	111.128	111.133	111.132	111.214	111.197	111.190	111.102	111.208	111.181	111.115	111.157	111.117	111.133	111.181	111.112	111.139	111.177	111.162	111.108	111.150	111.048	111.181	111.150	111.194	111.134	111.124	2016_7_19_17_05_10
FLQS30QXGRWV____	-50.619	-50.616	-50.687	-50.684	-50.652	-50.753	-50.504	-50.545	-50.510	-50.751	-50.717	-50.652	-50.434	-50.684	-50.620	-50.466	-50.583	-50.546	-50.546	-50.688	-50.509	-50.581	-50.616	-50.613	-50.435	-50.618	-50.369	-50.684	-50.617	-50.621	-50.544	-50.547	129.898	129.827	129.825	129.794	129.825	129.934	129.905	129.968	129.898	129.865	129.900	129.861	129.902	129.828	129.826	129.899	129.935	130.003	129.967	129.932	129.933	130.035	129.861	129.967	129.871	130.038	130.070	130.003	130.033	129.758	129.966	130.046	111.137	111.146	111.174	111.177	111.160	111.183	111.091	111.098	111.095	111.192	111.174	111.155	111.065	111.172	111.148	111.078	111.118	111.093	111.099	111.158	111.089	111.102	111.141	111.124	111.070	111.116	111.015	111.146	111.116	111.158	111.098	111.087	2016_7_19_17_05_10
FLQS30QPGRWV____	-50.420	-50.482	-50.482	-50.517	-50.447	-50.587	-50.347	-50.412	-50.342	-50.587	-50.545	-50.517	-50.276	-50.552	-50.412	-50.314	-50.447	-50.377	-50.342	-50.447	-50.342	-50.447	-50.420	-50.440	-50.280	-50.412	-50.167	-50.552	-50.462	-50.482	-50.412	-50.389	129.844	129.746	129.746	129.711	129.816	129.851	129.844	129.886	129.816	129.851	129.824	129.851	129.838	129.746	129.816	129.835	129.851	129.991	129.886	129.851	129.851	130.026	129.812	129.894	129.811	130.026	130.061	129.921	129.975	129.746	129.886	130.031	111.210	111.248	111.248	111.266	111.224	111.272	111.181	111.200	111.184	111.272	111.260	111.245	111.155	111.275	111.210	111.170	111.219	111.171	111.173	111.219	111.178	111.193	111.214	111.210	111.161	111.179	111.080	111.248	111.206	111.248	111.200	111.170	2016_7_19_17_05_10
FLQS30QMGRWV____	-50.402	-50.401	-50.468	-50.433	-50.434	-50.500	-50.291	-50.332	-50.265	-50.498	-50.466	-50.439	-50.221	-50.467	-50.399	-50.254	-50.399	-50.337	-50.328	-50.434	-50.265	-50.369	-50.405	-50.371	-50.228	-50.398	-50.152	-50.473	-50.399	-50.411	-50.331	-50.339	129.968	129.899	129.899	129.863	129.896	130.005	129.972	130.039	129.968	129.932	129.967	129.932	129.968	129.896	129.901	129.962	130.007	130.074	130.041	130.004	130.005	130.108	129.933	130.038	129.937	130.109	130.138	130.071	130.106	129.831	130.036	130.113	111.061	111.071	111.097	111.089	111.084	111.093	111.018	111.024	111.009	111.104	111.086	111.081	110.992	111.097	111.070	111.006	111.054	111.020	111.022	111.068	111.003	111.028	111.068	111.039	110.999	111.039	110.940	111.073	111.039	111.085	111.024	111.016	2016_7_19_17_05_10
FLQS30Q9GRWY____	-50.507	-50.544	-50.611	-50.576	-50.583	-50.646	-50.395	-50.431	-50.398	-50.643	-50.576	-50.578	-50.323	-50.616	-50.542	-50.357	-50.509	-50.436	-50.475	-50.582	-50.397	-50.471	-50.540	-50.505	-50.322	-50.544	-50.295	-50.615	-50.542	-50.622	-50.469	-50.467	130.029	129.960	129.925	129.888	129.960	130.066	130.043	130.066	130.032	129.992	130.027	129.991	130.043	129.957	129.929	130.041	130.065	130.137	130.102	130.066	130.070	130.169	129.993	130.099	130.011	130.171	130.207	130.135	130.174	129.825	130.101	130.184	111.092	111.117	111.148	111.140	111.132	111.140	111.048	111.058	111.050	111.150	111.119	111.125	111.020	111.145	111.121	111.033	111.088	111.049	111.069	111.116	111.044	111.058	111.111	111.081	111.024	111.086	110.985	111.118	111.084	111.167	111.067	111.054	2016_7_19_17_05_10
FLQS30Q9GRWV____	-50.543	-50.543	-50.613	-50.612	-50.578	-50.648	-50.438	-50.473	-50.403	-50.638	-50.613	-50.578	-50.368	-50.613	-50.613	-50.400	-50.578	-50.438	-50.473	-50.578	-50.403	-50.508	-50.543	-50.508	-50.368	-50.543	-50.298	-50.613	-50.543	-50.543	-50.473	-50.506	129.817	129.747	129.747	129.682	129.747	129.922	129.817	129.887	129.817	129.834	129.817	129.782	129.817	129.747	129.747	129.772	129.852	129.922	129.887	129.852	129.852	129.957	129.782	129.887	129.782	129.957	129.992	129.922	129.957	129.677	129.887	129.974	111.244	111.254	111.281	111.291	111.268	111.268	111.204	111.207	111.190	111.278	111.271	111.263	111.177	111.281	111.281	111.196	111.252	111.188	111.207	111.252	111.185	111.210	111.249	111.220	111.182	111.223	111.124	111.255	111.223	111.265	111.207	111.207	2016_7_19_17_05_10
FLQS30Q3GRWV____	-50.872	-50.874	-50.941	-50.906	-50.908	-50.970	-50.762	-50.801	-50.733	-50.968	-50.939	-50.907	-50.691	-50.940	-50.873	-50.725	-50.835	-50.770	-50.799	-50.905	-50.737	-50.838	-50.874	-50.839	-50.696	-50.870	-50.626	-50.938	-50.871	-50.883	-50.801	-50.809	129.949	129.879	129.878	129.843	129.877	129.955	129.957	130.021	129.949	129.879	129.947	129.915	129.961	129.877	129.881	129.955	129.986	130.054	129.989	129.953	129.985	130.059	129.915	130.019	129.924	130.088	130.122	130.057	130.090	129.810	130.018	130.094	111.339	111.350	111.376	111.368	111.364	111.376	111.296	111.301	111.286	111.386	111.365	111.358	111.268	111.376	111.350	111.282	111.319	111.285	111.305	111.351	111.282	111.310	111.345	111.316	111.276	111.318	111.219	111.348	111.318	111.364	111.302	111.293	2016_7_19_17_05_10
FLQS30Q2GRWV____	-50.478	-50.514	-50.550	-50.515	-50.514	-50.623	-50.366	-50.405	-50.332	-50.617	-50.549	-50.512	-50.295	-50.590	-50.479	-50.327	-50.480	-50.372	-50.407	-50.518	-50.373	-50.444	-50.475	-50.444	-50.294	-50.521	-50.226	-50.590	-50.477	-50.519	-50.405	-50.534	129.969	129.898	129.896	129.862	129.898	130.004	129.980	130.040	129.969	129.934	129.970	129.930	129.979	129.899	129.898	129.977	130.006	130.075	130.039	130.003	130.006	130.108	129.932	130.038	129.948	130.111	130.143	130.074	130.109	129.868	130.040	130.103	111.123	111.147	111.161	111.153	111.147	111.173	111.078	111.084	111.067	111.181	111.150	111.142	111.051	111.176	111.134	111.064	111.118	111.067	111.085	111.133	111.077	111.089	111.127	111.099	111.055	111.118	111.001	111.150	111.102	111.154	111.084	111.124	2016_7_19_17_05_11
FLQS30PHGRWY____	-50.535	-50.533	-50.603	-50.567	-50.568	-50.635	-50.424	-50.463	-50.391	-50.634	-50.602	-50.567	-50.359	-50.604	-50.532	-50.390	-50.498	-50.434	-50.460	-50.570	-50.396	-50.502	-50.535	-50.501	-50.360	-50.533	-50.244	-50.600	-50.532	-50.541	-50.461	-50.465	129.916	129.844	129.845	129.809	129.843	129.953	129.958	129.987	129.915	129.880	129.915	129.879	129.956	129.844	129.877	129.916	129.952	130.020	129.988	129.951	129.951	130.055	129.880	129.985	129.925	130.056	130.089	130.023	130.056	129.807	129.986	130.093	111.188	111.198	111.224	111.216	111.212	111.221	111.139	111.150	111.133	111.231	111.214	111.206	111.114	111.225	111.193	111.133	111.168	111.134	111.149	111.196	111.130	111.155	111.193	111.165	111.119	111.166	111.051	111.197	111.166	111.207	111.149	111.135	2016_7_19_17_05_11
FLQS30NWGRWV____	-50.590	-50.589	-50.658	-50.622	-50.627	-50.690	-50.477	-50.519	-50.448	-50.688	-50.657	-50.625	-50.407	-50.659	-50.588	-50.444	-50.552	-50.491	-50.516	-50.661	-50.453	-50.556	-50.591	-50.557	-50.411	-50.587	-50.340	-50.656	-50.589	-50.600	-50.518	-50.523	129.957	129.885	129.884	129.851	129.881	129.991	129.961	130.026	129.956	129.919	129.955	129.919	129.959	129.883	129.887	129.953	129.993	130.058	130.027	129.991	129.990	130.096	129.921	130.027	129.929	130.095	130.127	130.063	130.093	129.812	130.025	130.097	111.380	111.390	111.417	111.408	111.405	111.413	111.336	111.342	111.325	111.423	111.406	111.399	111.309	111.417	111.389	111.324	111.360	111.327	111.341	111.402	111.322	111.346	111.385	111.357	111.315	111.358	111.259	111.389	111.359	111.405	111.342	111.333	2016_7_19_17_05_11
FLQS30MRGRWY____	-50.520	-50.520	-50.553	-50.555	-50.521	-50.620	-50.373	-50.448	-50.375	-50.620	-50.550	-50.554	-50.302	-50.589	-50.487	-50.338	-50.449	-50.383	-50.412	-50.522	-50.381	-50.452	-50.486	-50.485	-50.306	-50.484	-50.231	-50.590	-50.483	-50.526	-50.411	-50.452	129.858	129.821	129.785	129.751	129.818	129.895	129.855	129.927	129.858	129.822	129.856	129.855	129.851	129.786	129.820	129.846	129.894	129.996	129.962	129.889	129.894	130.032	129.820	129.927	129.822	130.032	130.063	129.960	129.991	129.718	129.925	130.033	111.117	111.123	111.141	111.147	111.124	111.150	111.062	111.080	111.062	111.161	111.130	111.131	111.035	111.155	111.110	111.050	111.085	111.045	111.061	111.114	111.059	111.066	111.110	111.094	111.041	111.078	110.977	111.129	111.084	111.141	111.066	111.066	2016_7_19_17_05_11
FLQS30MKGRWV____	-50.567	-50.565	-50.669	-50.634	-50.635	-50.665	-50.452	-50.526	-50.456	-50.698	-50.665	-50.637	-50.381	-50.666	-50.599	-50.447	-50.561	-50.495	-50.529	-50.634	-50.458	-50.528	-50.599	-50.563	-50.386	-50.597	-50.348	-50.662	-50.594	-50.604	-50.526	-50.531	129.961	129.891	129.892	129.855	129.889	129.998	129.998	130.033	129.961	129.925	129.961	129.953	129.998	129.889	129.892	129.961	129.999	130.068	130.034	129.997	129.998	130.101	129.926	130.032	129.965	130.103	130.134	130.069	130.100	129.850	130.032	130.135	111.433	111.443	111.483	111.475	111.470	111.465	111.384	111.407	111.391	111.489	111.471	111.461	111.357	111.482	111.456	111.387	111.426	111.390	111.408	111.454	111.386	111.398	111.451	111.421	111.363	111.424	111.324	111.454	111.423	111.464	111.407	111.394	2016_7_19_17_05_11
FLQS30MJGRWV____	-50.531	-50.530	-50.601	-50.567	-50.568	-50.633	-50.419	-50.460	-50.387	-50.630	-50.599	-50.566	-50.350	-50.602	-50.531	-50.384	-50.495	-50.430	-50.460	-50.569	-50.394	-50.495	-50.531	-50.531	-50.352	-50.531	-50.279	-50.601	-50.529	-50.537	-50.458	-50.462	129.837	129.764	129.764	129.728	129.762	129.871	129.842	129.907	129.837	129.798	129.837	129.799	129.840	129.764	129.766	129.835	129.872	129.941	129.907	129.870	129.870	129.975	129.800	129.907	129.811	129.976	130.008	129.941	129.972	129.695	129.906	130.014	111.125	111.136	111.163	111.155	111.151	111.159	111.081	111.088	111.070	111.169	111.151	111.144	111.055	111.163	111.136	111.069	111.106	111.071	111.088	111.135	111.068	111.091	111.131	111.115	111.060	111.105	111.003	111.137	111.104	111.149	111.087	111.073	2016_7_19_17_05_11
FLQS30MEGRWV____	-50.560	-50.560	-50.630	-50.592	-50.594	-50.659	-50.446	-50.486	-50.418	-50.657	-50.625	-50.594	-50.375	-50.625	-50.558	-50.407	-50.557	-50.489	-50.490	-50.598	-50.453	-50.524	-50.561	-50.524	-50.378	-50.557	-50.310	-50.626	-50.557	-50.563	-50.487	-50.486	130.035	129.965	129.964	129.929	129.963	130.070	130.043	130.107	130.035	130.000	130.034	129.999	130.044	129.963	129.968	130.038	130.072	130.142	130.105	130.070	130.072	130.175	130.000	130.106	130.013	130.175	130.210	130.141	130.175	129.896	130.106	130.185	111.106	111.116	111.143	111.134	111.130	111.138	111.061	111.067	111.051	111.148	111.131	111.124	111.034	111.141	111.115	111.047	111.099	111.063	111.069	111.115	111.059	111.071	111.112	111.081	111.039	111.084	110.984	111.115	111.084	111.128	111.067	111.055	2016_7_19_17_05_11
FLQS30LFGRWY____	-50.814	-50.814	-50.884	-50.779	-50.849	-50.919	-50.709	-50.744	-50.674	-50.919	-50.884	-50.849	-50.569	-50.884	-50.814	-50.605	-50.779	-50.709	-50.744	-50.849	-50.674	-50.709	-50.744	-50.779	-50.639	-50.814	-50.499	-50.814	-50.814	-50.814	-50.744	-50.716	129.818	129.748	129.748	129.783	129.748	129.923	129.818	129.888	129.818	129.853	129.818	129.783	129.818	129.748	129.748	129.823	129.853	129.923	129.888	129.853	129.853	129.958	129.783	129.888	129.783	129.958	129.993	129.923	129.958	129.678	129.888	129.988	111.331	111.341	111.368	111.323	111.355	111.355	111.291	111.293	111.277	111.366	111.357	111.349	111.237	111.368	111.341	111.250	111.312	111.275	111.293	111.339	111.272	111.270	111.309	111.307	111.269	111.310	111.184	111.315	111.310	111.352	111.293	111.268	2016_7_19_17_05_11
FLQS30KNGRWV____	-50.691	-50.692	-50.798	-50.729	-50.766	-50.832	-50.579	-50.616	-50.549	-50.792	-50.762	-50.726	-50.507	-50.763	-50.729	-50.542	-50.654	-50.588	-50.624	-50.728	-50.549	-50.658	-50.692	-50.657	-50.508	-50.728	-50.442	-50.761	-50.692	-50.692	-50.621	-50.619	130.017	129.945	129.914	129.908	129.945	130.050	130.026	130.057	130.016	129.980	130.016	129.978	130.025	129.944	129.916	130.022	130.022	130.120	130.086	130.022	130.052	130.152	129.979	130.083	129.993	130.126	130.191	130.121	130.156	129.877	130.086	130.167	111.290	111.301	111.347	111.321	111.330	111.339	111.246	111.256	111.236	111.334	111.317	111.309	111.219	111.328	111.320	111.232	111.275	111.235	111.254	111.304	111.230	111.257	111.296	111.267	111.224	111.288	111.169	111.302	111.270	111.312	111.253	111.240	2016_7_19_17_05_12
FLQS30K5GRWY____	-50.680	-50.676	-50.747	-50.712	-50.750	-50.814	-50.569	-50.642	-50.538	-50.813	-50.745	-50.715	-50.499	-50.747	-50.715	-50.532	-50.643	-50.614	-50.607	-50.715	-50.540	-50.646	-50.679	-50.682	-50.501	-50.678	-50.428	-50.744	-50.678	-50.688	-50.607	-50.612	129.982	129.910	129.910	129.875	129.908	130.018	130.020	130.052	129.981	129.945	129.982	129.945	129.983	129.911	129.944	129.978	130.017	130.086	130.051	130.014	130.017	130.120	129.945	130.051	129.953	130.121	130.155	130.090	130.118	129.874	130.050	130.157	111.288	111.298	111.325	111.317	111.326	111.334	111.240	111.263	111.234	111.345	111.313	111.307	111.219	111.324	111.307	111.232	111.269	111.248	111.250	111.297	111.230	111.255	111.293	111.279	111.224	111.267	111.166	111.297	111.267	111.308	111.250	111.236	2016_7_19_17_05_12
FLQS30K3GRWY____	-50.725	-50.724	-50.795	-50.761	-50.762	-50.827	-50.643	-50.650	-50.544	-50.826	-50.793	-50.758	-50.509	-50.758	-50.727	-50.541	-50.653	-50.620	-50.656	-50.765	-50.584	-50.688	-50.722	-50.689	-50.573	-50.727	-50.471	-50.792	-50.725	-50.697	-50.650	-50.655	129.967	129.897	129.896	129.862	129.895	130.004	129.963	130.038	129.966	129.930	129.969	129.932	129.970	129.896	129.898	129.966	129.969	130.072	130.038	130.001	130.003	130.109	129.934	130.039	129.928	130.107	130.142	130.075	130.106	129.828	130.038	130.113	111.220	111.230	111.257	111.249	111.245	111.253	111.189	111.181	111.151	111.264	111.246	111.238	111.137	111.243	111.231	111.150	111.192	111.164	111.183	111.230	111.161	111.185	111.224	111.195	111.168	111.200	111.097	111.229	111.199	111.230	111.181	111.171	2016_7_19_17_05_12
FLQS30K1GRWY____	-50.334	-50.336	-50.405	-50.370	-50.371	-50.474	-50.223	-50.301	-50.192	-50.470	-50.402	-50.369	-50.156	-50.404	-50.335	-50.188	-50.299	-50.231	-50.256	-50.375	-50.193	-50.302	-50.333	-50.301	-50.157	-50.336	-50.086	-50.441	-50.337	-50.339	-50.300	-50.302	130.051	130.014	130.016	129.978	130.014	130.125	130.098	130.155	130.088	130.015	130.085	130.050	130.101	130.013	130.018	130.096	130.122	130.190	130.127	130.121	130.123	130.225	130.020	130.155	130.066	130.224	130.265	130.195	130.229	129.951	130.157	130.238	111.150	111.156	111.182	111.175	111.170	111.192	111.101	111.122	111.090	111.207	111.171	111.164	111.074	111.182	111.155	111.087	111.126	111.090	111.109	111.155	111.085	111.112	111.154	111.122	111.080	111.125	111.023	111.170	111.125	111.167	111.121	111.110	2016_7_19_17_05_12
FLQS30JCGRWV____	-50.243	-50.243	-50.320	-50.285	-50.285	-50.355	-50.138	-50.180	-50.110	-50.337	-50.320	-50.285	-50.061	-50.320	-50.250	-50.095	-50.215	-50.138	-50.180	-50.236	-50.110	-50.215	-50.243	-50.247	-50.067	-50.241	-49.947	-50.320	-50.243	-50.247	-50.180	-50.174	130.092	130.021	130.019	129.984	130.019	130.124	130.094	130.159	130.089	130.022	130.089	130.054	130.096	130.019	130.019	130.090	130.124	130.198	130.159	130.125	130.124	130.229	130.058	130.129	130.061	130.187	130.267	130.194	130.231	129.956	130.159	130.235	111.189	111.199	111.229	111.221	111.215	111.227	111.148	111.154	111.138	111.235	111.218	111.210	111.118	111.229	111.202	111.132	111.173	111.133	111.154	111.181	111.133	111.157	111.193	111.185	111.126	111.174	111.049	111.203	111.168	111.210	111.154	111.141	2016_7_19_17_05_12
FLQS30J0GRWV____	-50.159	-50.158	-50.256	-50.191	-50.158	-50.260	-50.013	-50.116	-49.976	-50.257	-50.224	-50.195	-49.944	-50.191	-50.186	-50.015	-50.087	-50.060	-50.046	-50.194	-50.021	-50.092	-50.160	-50.164	-49.982	-50.186	-49.871	-50.256	-50.156	-50.166	-50.086	-50.094	129.993	129.921	129.963	129.885	129.954	130.025	129.993	130.103	129.963	129.955	129.990	129.991	129.990	129.955	129.893	129.985	130.027	130.096	130.033	130.025	130.028	130.167	129.955	130.061	129.962	130.173	130.200	130.068	130.130	129.854	130.061	130.169	110.996	111.007	111.038	111.025	111.002	111.031	110.940	110.964	110.931	111.040	111.022	111.011	110.914	111.014	111.022	110.942	110.964	110.943	110.947	111.005	110.939	110.945	111.003	110.988	110.933	110.980	110.855	111.023	110.975	111.020	110.959	110.945	2016_7_19_17_05_12
