SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30Q9GRWV____	-9.210	-9.062	-8.976	-9.222	-9.268	-8.938	-9.117	-8.812	-9.011	-9.026	-9.032	-8.967	-9.000	-8.901	-8.912	-8.857	-8.826	-9.048	-9.202	-8.967	-9.252	-9.395	-8.947	-8.816	-8.956	-9.027	-9.299	-9.055	-9.229	-9.343	-9.039	-8.996	117.306	117.954	117.769	118.088	117.827	117.987	118.258	118.239	118.229	117.782	117.822	117.886	117.773	117.930	118.083	117.734	117.573	117.384	117.684	117.569	117.903	117.524	117.609	117.290	117.599	117.718	117.637	117.992	117.989	118.093	117.601	117.713	94.292	94.196	94.161	94.268	94.300	94.135	94.211	94.065	94.162	94.185	94.187	94.153	94.173	94.119	94.119	94.105	94.096	94.211	94.274	94.165	94.290	94.374	94.154	94.102	94.158	94.188	94.323	94.191	94.276	94.327	94.198	94.173	2016_7_19_17_09_01
FLQS30Q3GRWV____	-9.465	-9.393	-9.475	-9.425	-9.482	-9.414	-9.280	-9.359	-9.221	-9.288	-9.292	-9.470	-9.337	-9.371	-9.135	-9.190	-9.195	-9.480	-9.412	-9.226	-9.459	-9.532	-9.086	-8.896	-9.092	-9.217	-9.494	-9.129	-9.420	-9.486	-9.304	-9.326	117.464	117.534	117.675	117.676	117.313	117.178	117.582	117.278	117.946	118.031	117.416	117.587	117.615	117.705	117.279	117.391	117.542	117.536	117.294	117.602	117.432	117.501	117.334	117.322	117.837	118.108	117.562	118.115	118.314	117.885	117.458	117.967	94.452	94.414	94.448	94.424	94.466	94.438	94.358	94.408	94.315	94.344	94.370	94.449	94.384	94.397	94.299	94.321	94.318	94.456	94.433	94.331	94.450	94.483	94.273	94.181	94.257	94.307	94.462	94.265	94.397	94.445	94.374	94.365	2016_7_19_17_09_01
FLQS30Q2GRWV____	-9.249	-9.092	-9.188	-9.207	-9.136	-9.179	-9.156	-8.980	-8.996	-9.079	-9.182	-9.001	-9.172	-9.209	-8.824	-8.824	-9.029	-9.204	-9.251	-8.879	-9.170	-9.253	-8.921	-8.735	-8.746	-9.125	-9.332	-9.159	-9.268	-9.382	-9.190	-9.157	117.548	118.215	118.346	117.693	117.646	117.819	118.102	118.479	118.071	117.651	117.554	118.137	117.698	117.666	118.201	118.072	117.734	117.678	117.493	117.624	117.884	117.646	117.467	117.583	118.180	117.588	117.567	117.644	117.672	117.946	117.894	118.023	94.508	94.407	94.448	94.482	94.450	94.464	94.442	94.343	94.366	94.422	94.475	94.366	94.465	94.484	94.279	94.283	94.395	94.481	94.511	94.326	94.457	94.506	94.352	94.258	94.242	94.446	94.548	94.461	94.513	94.557	94.466	94.446	2016_7_19_17_09_02
FLQS30PHGRWY____	-9.257	-9.253	-9.333	-9.285	-9.386	-9.139	-9.168	-9.165	-9.012	-9.084	-9.022	-9.387	-9.176	-9.287	-9.178	-9.279	-8.672	-9.468	-9.262	-8.954	-9.253	-9.391	-9.071	-8.766	-8.964	-9.132	-9.095	-9.114	-9.346	-9.583	-9.093	-9.247	117.800	117.685	117.696	117.764	117.509	117.569	118.378	117.032	117.939	117.780	117.821	117.541	118.145	117.791	117.343	117.395	118.229	117.360	117.682	117.950	117.764	117.897	117.479	117.595	117.724	118.173	117.718	117.971	118.039	117.834	117.975	117.764	94.367	94.369	94.408	94.382	94.441	94.319	94.303	94.352	94.244	94.284	94.253	94.440	94.315	94.382	94.346	94.393	94.069	94.486	94.374	94.215	94.367	94.428	94.289	94.137	94.228	94.293	94.292	94.291	94.401	94.523	94.281	94.364	2016_7_19_17_09_02
FLQS30NWGRWV____	-8.992	-8.909	-8.982	-9.337	-9.066	-9.176	-9.310	-8.912	-8.942	-8.931	-9.065	-9.069	-9.175	-9.207	-8.908	-8.893	-8.805	-9.146	-9.177	-8.742	-9.296	-9.183	-9.054	-8.827	-8.712	-8.806	-9.344	-8.778	-9.147	-9.255	-9.080	-8.898	117.634	117.835	118.594	117.637	118.309	117.836	117.604	117.054	117.627	117.852	117.822	117.762	117.769	117.798	117.548	118.007	117.637	117.766	117.694	117.584	117.959	117.719	117.730	117.416	117.531	117.719	117.717	117.670	117.922	118.100	117.726	117.774	94.189	94.142	94.149	94.356	94.200	94.271	94.344	94.172	94.165	94.152	94.218	94.222	94.273	94.287	94.152	94.128	94.099	94.259	94.277	94.070	94.324	94.279	94.216	94.117	94.057	94.096	94.357	94.084	94.254	94.299	94.228	94.138	2016_7_19_17_09_02
FLQS30MRGRWY____	-9.201	-9.237	-9.038	-9.165	-9.141	-9.075	-8.993	-8.958	-9.028	-8.886	-8.967	-9.152	-9.299	-9.163	-9.047	-8.846	-8.823	-9.326	-9.078	-9.190	-9.057	-9.204	-8.939	-8.698	-8.831	-8.964	-9.159	-9.173	-9.224	-9.398	-9.208	-8.979	117.712	117.785	117.810	117.680	118.015	117.612	117.974	117.662	117.604	117.960	117.680	117.666	117.730	117.770	117.467	117.861	117.613	117.776	117.667	117.593	117.888	117.890	117.400	117.334	117.584	117.697	117.833	117.685	117.780	117.937	117.701	118.157	94.545	94.560	94.463	94.529	94.505	94.488	94.435	94.430	94.466	94.384	94.434	94.523	94.592	94.525	94.480	94.368	94.366	94.604	94.488	94.545	94.469	94.540	94.430	94.316	94.371	94.431	94.521	94.533	94.554	94.632	94.549	94.422	2016_7_19_17_09_02
FLQS30MKGRWV____	-9.252	-8.995	-9.091	-9.146	-9.251	-9.141	-9.116	-9.073	-9.020	-9.079	-8.967	-9.093	-9.181	-9.104	-8.769	-8.833	-8.552	-9.224	-9.199	-9.015	-9.309	-9.326	-8.931	-8.695	-8.781	-8.962	-9.290	-9.106	-9.160	-9.398	-9.208	-9.126	117.599	117.741	117.693	118.146	118.017	117.490	117.973	117.865	117.739	118.030	117.685	117.678	117.807	117.663	118.206	118.200	117.755	117.230	117.424	117.614	117.565	117.579	117.589	117.280	117.650	117.644	117.564	118.097	118.111	117.824	117.773	117.571	94.433	94.303	94.351	94.361	94.416	94.383	94.353	94.336	94.315	94.333	94.291	94.353	94.390	94.358	94.177	94.208	94.088	94.433	94.413	94.317	94.461	94.469	94.277	94.174	94.203	94.291	94.452	94.343	94.369	94.495	94.405	94.373	2016_7_19_17_09_02
FLQS30MJGRWV____	-9.049	-9.044	-9.005	-9.064	-9.009	-8.984	-9.036	-8.923	-9.054	-9.003	-9.002	-9.010	-9.039	-9.317	-9.015	-8.766	-8.720	-9.143	-9.053	-8.997	-9.175	-9.245	-8.869	-8.618	-8.867	-9.006	-9.206	-8.974	-9.141	-9.319	-9.133	-9.038	117.453	117.530	118.009	118.067	117.429	117.416	117.899	117.932	117.725	117.491	117.526	117.587	117.801	117.245	117.502	117.510	118.209	117.336	117.392	117.456	117.354	117.362	117.008	117.003	117.304	117.373	117.490	117.561	117.907	117.663	117.303	117.685	94.360	94.355	94.319	94.345	94.342	94.330	94.337	94.282	94.353	94.337	94.335	94.336	94.343	94.499	94.342	94.221	94.174	94.411	94.365	94.335	94.425	94.459	94.289	94.167	94.277	94.343	94.435	94.320	94.388	94.483	94.407	94.347	2016_7_19_17_09_02
FLQS30MEGRWV____	-9.004	-8.836	-9.163	-9.173	-8.971	-9.208	-9.189	-8.961	-8.904	-9.089	-8.975	-8.908	-9.201	-9.110	-8.992	-8.726	-8.752	-9.277	-9.144	-9.023	-9.183	-9.330	-8.879	-8.756	-8.774	-8.895	-9.239	-9.006	-9.224	-9.335	-9.157	-9.134	118.634	118.721	118.447	118.322	118.599	118.189	118.345	118.433	118.435	118.405	118.319	118.637	118.052	118.351	118.236	118.499	118.918	118.430	118.306	118.431	118.788	118.267	118.170	118.151	118.670	118.538	118.203	118.348	118.546	119.047	118.470	118.206	94.332	94.248	94.416	94.425	94.318	94.447	94.432	94.319	94.292	94.381	94.330	94.286	94.449	94.394	94.341	94.203	94.201	94.471	94.412	94.349	94.413	94.503	94.289	94.230	94.221	94.283	94.461	94.344	94.441	94.476	94.412	94.411	2016_7_19_17_09_03
FLQS30LFGRWY____	-9.550	-9.640	-9.497	-9.560	-9.429	-9.284	-9.335	-9.364	-9.481	-9.549	-9.596	-9.544	-9.631	-9.562	-9.249	-9.318	-9.332	-9.565	-9.350	-9.403	-9.652	-9.545	-9.279	-9.153	-9.169	-9.540	-9.632	-9.573	-9.678	-9.731	-9.237	-9.447	117.622	117.921	118.011	118.067	118.022	117.763	118.043	117.800	117.924	117.773	117.937	118.253	118.191	117.973	118.133	117.919	117.936	117.564	117.877	118.467	117.822	117.904	117.530	117.532	117.973	117.766	117.825	117.888	117.919	118.205	118.043	118.291	94.781	94.813	94.740	94.768	94.707	94.647	94.661	94.684	94.736	94.774	94.791	94.753	94.798	94.773	94.616	94.657	94.663	94.791	94.675	94.677	94.822	94.768	94.654	94.592	94.583	94.771	94.813	94.782	94.831	94.845	94.613	94.706	2016_7_19_17_09_03
FLQS30KNGRWV____	-9.061	-9.047	-9.082	-9.207	-9.212	-9.313	-9.171	-9.265	-9.074	-9.185	-9.145	-9.086	-9.191	-9.213	-8.899	-8.906	-8.805	-9.273	-9.325	-9.132	-9.295	-9.378	-9.000	-8.813	-9.065	-9.141	-9.076	-9.180	-9.215	-9.508	-9.147	-9.095	118.004	118.079	118.421	118.273	117.783	117.817	118.310	117.805	118.070	118.359	117.882	118.072	117.841	118.169	118.129	118.063	118.024	118.066	117.563	118.133	118.289	118.027	117.672	117.607	117.728	117.906	118.115	117.907	118.309	118.149	118.233	118.292	94.527	94.518	94.522	94.587	94.609	94.656	94.569	94.633	94.531	94.574	94.572	94.537	94.596	94.595	94.444	94.450	94.403	94.627	94.672	94.557	94.629	94.679	94.510	94.422	94.539	94.570	94.531	94.588	94.590	94.737	94.560	94.533	2016_7_19_17_09_03
FLQS30K5GRWY____	-9.264	-9.176	-9.279	-9.290	-9.095	-9.265	-9.124	-9.158	-9.136	-9.165	-9.032	-9.095	-9.128	-9.096	-9.102	-8.915	-8.892	-9.331	-9.385	-8.880	-9.266	-9.511	-9.134	-8.991	-9.076	-9.074	-9.229	-9.065	-9.284	-9.409	-9.226	-9.113	117.587	118.066	117.731	117.541	117.629	117.411	117.707	117.268	117.921	117.315	117.341	117.664	117.550	117.582	117.774	117.593	117.355	118.402	117.516	117.944	117.306	117.308	117.137	117.251	117.370	117.898	117.497	117.504	117.965	117.741	117.375	117.882	94.492	94.431	94.494	94.506	94.408	94.499	94.419	94.452	94.417	94.454	94.388	94.407	94.427	94.410	94.406	94.322	94.320	94.493	94.553	94.293	94.503	94.622	94.446	94.372	94.409	94.388	94.478	94.398	94.487	94.556	94.481	94.407	2016_7_19_17_09_03
FLQS30K3GRWY____	-9.326	-9.189	-9.175	-9.294	-9.223	-9.338	-9.264	-9.167	-8.890	-9.283	-9.229	-9.232	-9.271	-9.296	-9.002	-8.991	-9.012	-9.364	-9.336	-9.222	-9.199	-9.065	-9.005	-8.786	-8.918	-9.215	-9.228	-9.063	-9.365	-9.481	-9.339	-9.252	118.405	118.424	118.110	118.357	118.310	117.913	118.262	117.830	118.293	118.184	117.777	118.155	118.110	118.321	117.833	118.017	118.227	117.908	118.032	117.707	118.118	118.325	118.082	117.434	117.880	118.120	118.260	118.325	118.082	118.252	118.123	118.305	94.469	94.403	94.408	94.456	94.423	94.494	94.445	94.414	94.264	94.457	94.446	94.433	94.454	94.458	94.335	94.323	94.325	94.507	94.488	94.445	94.419	94.347	94.327	94.245	94.292	94.426	94.428	94.346	94.500	94.550	94.487	94.437	2016_7_19_17_09_03
FLQS30K1GRWY____	-9.123	-8.918	-9.018	-9.146	-9.017	-9.183	-8.841	-8.939	-8.808	-9.080	-9.016	-9.011	-8.988	-8.954	-8.628	-8.902	-8.538	-9.145	-9.189	-8.947	-9.182	-9.250	-8.930	-8.754	-9.038	-9.011	-9.159	-9.110	-9.158	-9.266	-9.205	-9.039	117.936	117.963	118.022	118.014	117.903	117.889	118.189	118.072	118.076	117.842	117.951	118.139	118.027	118.051	118.135	117.801	118.022	118.203	117.876	117.951	117.833	118.161	117.727	117.353	116.985	117.779	117.776	117.784	117.864	118.161	117.841	118.091	94.450	94.350	94.396	94.459	94.400	94.481	94.305	94.356	94.293	94.433	94.398	94.389	94.382	94.364	94.204	94.348	94.165	94.451	94.485	94.365	94.482	94.503	94.365	94.293	94.445	94.402	94.474	94.449	94.470	94.511	94.493	94.404	2016_7_19_17_09_03
FLQS30JCGRWV____	-9.043	-9.022	-8.812	-8.996	-9.162	-8.917	-8.948	-8.986	-8.727	-8.989	-8.920	-8.918	-8.957	-8.941	-8.760	-8.744	-8.773	-9.117	-9.105	-8.704	-9.031	-9.104	-8.776	-8.529	-8.783	-8.854	-9.134	-8.891	-8.939	-9.120	-8.937	-9.026	117.885	118.074	118.099	118.281	118.095	117.838	118.378	117.876	118.211	117.980	118.085	118.333	118.413	118.057	117.877	118.402	118.140	117.828	117.830	117.664	117.969	118.103	117.739	117.858	117.797	118.173	117.846	118.169	118.068	118.228	118.054	117.909	94.459	94.442	94.340	94.422	94.509	94.400	94.395	94.432	94.295	94.430	94.392	94.383	94.398	94.403	94.323	94.296	94.320	94.497	94.491	94.303	94.450	94.481	94.335	94.212	94.337	94.357	94.505	94.375	94.402	94.483	94.401	94.450	2016_7_19_17_09_04
FLQS30J0GRWV____	-8.858	-8.952	-8.813	-8.926	-8.750	-8.863	-8.785	-8.680	-8.663	-8.682	-8.742	-8.750	-8.894	-8.879	-8.575	-8.505	-8.762	-8.914	-8.968	-8.664	-8.849	-9.095	-8.594	-8.460	-8.485	-8.600	-9.056	-8.775	-8.994	-9.056	-8.977	-8.946	117.454	117.514	117.475	117.534	117.487	117.215	117.503	117.382	117.992	117.428	117.408	117.522	117.534	117.444	117.500	117.577	117.397	118.312	117.503	117.987	117.415	117.296	117.126	117.184	117.749	117.961	117.473	117.431	117.378	117.553	117.358	117.529	94.435	94.478	94.412	94.465	94.381	94.446	94.398	94.351	94.321	94.350	94.380	94.380	94.450	94.446	94.296	94.259	94.391	94.431	94.486	94.322	94.432	94.556	94.318	94.251	94.243	94.292	94.530	94.395	94.504	94.527	94.496	94.475	2016_7_19_17_09_04
FLQS30HZGRWY____	-9.140	-9.444	-9.293	-9.364	-9.474	-9.351	-9.321	-9.298	-9.406	-9.413	-9.277	-9.108	-9.459	-9.481	-8.855	-9.116	-9.200	-9.487	-9.462	-9.403	-9.386	-9.647	-9.209	-8.900	-9.048	-9.096	-9.608	-9.379	-9.429	-9.667	-9.417	-9.311	117.594	118.057	117.544	117.722	117.313	117.227	118.095	117.268	117.462	117.753	118.196	117.544	117.423	117.759	117.593	117.651	118.128	117.860	117.582	117.517	117.886	117.429	117.207	117.502	117.568	117.622	117.619	117.887	117.977	117.617	117.965	118.082	94.455	94.584	94.531	94.559	94.628	94.572	94.523	94.544	94.589	94.581	94.498	94.441	94.616	94.614	94.317	94.441	94.464	94.613	94.612	94.585	94.563	94.707	94.503	94.342	94.412	94.433	94.681	94.559	94.580	94.709	94.575	94.519	2016_7_19_17_09_04
FLQS30H6GRWV____	-9.372	-9.191	-9.215	-9.215	-9.260	-9.258	-9.240	-9.210	-9.081	-9.071	-9.144	-9.027	-9.251	-9.513	-8.840	-8.776	-8.994	-9.336	-9.249	-8.685	-9.308	-9.554	-9.111	-8.816	-8.953	-9.071	-9.288	-9.159	-9.217	-9.451	-9.277	-9.039	117.670	117.628	117.766	118.023	118.097	117.510	117.982	117.610	117.812	117.988	117.697	117.825	117.767	117.663	117.879	117.888	117.950	118.010	117.941	117.717	117.899	117.702	117.537	117.414	117.662	117.987	117.712	118.246	118.117	118.024	117.668	117.981	94.377	94.291	94.297	94.288	94.307	94.328	94.301	94.301	94.231	94.220	94.266	94.204	94.315	94.445	94.112	94.081	94.184	94.347	94.307	94.043	94.337	94.464	94.256	94.117	94.175	94.220	94.335	94.252	94.285	94.401	94.331	94.204	2016_7_19_17_09_04
FLQS30GQGRWV____	-9.262	-9.186	-9.344	-9.225	-9.339	-9.329	-9.250	-9.280	-9.143	-9.212	-9.102	-9.157	-9.199	-9.306	-8.938	-9.228	-8.907	-9.346	-9.195	-9.076	-9.382	-9.454	-9.017	-8.829	-9.031	-9.144	-9.239	-9.182	-9.418	-9.470	-9.170	-9.317	117.787	117.941	117.864	117.939	117.884	117.609	117.758	117.383	118.070	117.750	117.397	117.861	117.802	117.303	117.187	117.567	117.081	117.857	117.865	118.073	117.467	117.678	117.186	117.042	117.170	117.967	117.498	117.894	117.369	117.799	117.360	117.343	94.439	94.396	94.475	94.415	94.472	94.478	94.434	94.463	94.370	94.416	94.376	94.385	94.408	94.478	94.304	94.431	94.293	94.476	94.403	94.338	94.509	94.536	94.342	94.256	94.350	94.375	94.438	94.396	94.530	94.539	94.410	94.482	2016_7_19_17_09_04
FLQS30GCGRWY____	-9.346	-9.005	-9.357	-9.371	-9.179	-9.398	-9.316	-9.224	-9.100	-9.221	-9.298	-9.038	-9.211	-9.184	-9.081	-9.048	-8.832	-9.231	-9.329	-9.168	-9.331	-9.466	-8.959	-8.899	-9.208	-9.234	-9.445	-9.210	-9.488	-9.484	-9.350	-9.205	117.346	117.543	117.478	117.479	117.438	117.468	118.156	117.585	117.592	117.958	117.284	118.006	117.426	117.513	116.877	117.797	117.544	118.001	117.861	117.221	117.750	117.679	117.384	117.376	117.428	117.307	117.241	117.440	117.575	117.803	118.089	117.424	94.547	94.374	94.547	94.554	94.462	94.567	94.501	94.478	94.418	94.463	94.525	94.373	94.478	94.461	94.436	94.385	94.290	94.466	94.518	94.465	94.524	94.592	94.357	94.328	94.477	94.494	94.598	94.477	94.606	94.596	94.520	94.475	2016_7_19_17_09_05
FLQS30G5GRWY____	-9.010	-8.928	-9.084	-9.002	-9.019	-9.015	-8.840	-8.930	-9.135	-8.808	-9.076	-9.138	-8.862	-9.145	-8.843	-8.974	-8.817	-9.162	-9.137	-8.627	-9.241	-9.319	-8.936	-8.795	-8.775	-9.063	-9.227	-9.114	-9.081	-9.330	-9.080	-8.968	117.597	117.795	117.677	118.605	117.881	117.363	118.445	118.399	117.533	118.159	117.847	117.910	117.869	118.024	117.984	117.508	117.609	117.349	117.351	117.686	117.875	117.506	117.447	117.375	117.701	118.024	117.625	117.500	118.503	117.932	117.952	118.421	94.557	94.510	94.590	94.516	94.551	94.568	94.444	94.489	94.620	94.439	94.579	94.607	94.475	94.607	94.462	94.543	94.463	94.640	94.628	94.368	94.658	94.710	94.527	94.461	94.440	94.567	94.661	94.611	94.558	94.699	94.578	94.506	2016_7_19_17_09_05
FLQS30E9GRWY____	-8.983	-8.710	-8.788	-9.074	-8.931	-8.995	-9.150	-8.948	-9.003	-8.867	-8.996	-8.880	-9.028	-9.011	-9.015	-8.631	-8.669	-9.137	-9.113	-8.696	-8.912	-9.121	-8.796	-8.612	-8.695	-8.723	-9.139	-9.034	-9.085	-9.193	-8.952	-8.909	118.820	118.661	119.418	118.781	119.195	118.402	118.733	118.317	118.382	118.868	118.653	118.899	119.242	118.869	118.439	118.762	118.717	118.635	118.633	118.075	118.542	118.611	118.436	118.427	118.622	119.286	118.665	118.670	118.695	118.858	118.359	118.604	94.352	94.227	94.237	94.397	94.313	94.373	94.435	94.353	94.378	94.294	94.364	94.300	94.358	94.363	94.381	94.185	94.205	94.432	94.421	94.241	94.328	94.426	94.276	94.188	94.221	94.211	94.432	94.382	94.405	94.451	94.354	94.324	2016_7_19_17_09_05
FLQS30DZGRWV	-8.967	-8.629	-8.920	-8.736	-8.747	-8.859	-9.011	-8.731	-8.725	-8.739	-8.860	-8.682	-8.898	-8.991	-8.432	-8.630	-8.598	-8.937	-8.968	-8.799	-8.892	-8.916	-8.716	-8.412	-8.531	-8.728	-9.061	-8.763	-8.996	-9.170	-8.868	-8.899	117.645	118.145	118.134	117.864	117.566	117.299	117.633	117.719	117.923	117.689	117.349	117.668	117.732	117.691	117.589	117.519	117.608	117.475	117.715	117.652	117.874	117.629	117.074	117.384	118.712	117.896	117.617	118.025	117.769	117.803	117.822	117.497	94.412	94.231	94.372	94.292	94.309	94.372	94.434	94.295	94.285	94.300	94.371	94.273	94.375	94.422	94.155	94.253	94.235	94.404	94.410	94.330	94.368	94.388	94.311	94.152	94.164	94.287	94.459	94.299	94.422	94.504	94.357	94.385	2016_7_19_17_09_05
FLQS30D5GRWQ____	-9.447	-9.385	-9.347	-9.421	-9.406	-9.572	-9.305	-9.277	-9.083	-9.075	-8.737	-9.405	-9.052	-9.470	-9.179	-8.987	-9.185	-9.533	-9.256	-8.951	-9.390	-9.571	-9.192	-8.955	-9.083	-9.070	-9.229	-9.107	-9.287	-9.531	-9.348	-9.251	118.001	117.762	117.908	117.839	117.669	117.893	118.181	117.878	117.951	117.994	118.304	117.636	118.172	118.058	117.751	117.753	118.215	117.445	118.022	117.971	117.790	117.967	117.550	117.491	117.862	118.325	117.864	118.325	118.131	118.169	117.676	117.849	94.433	94.412	94.388	94.426	94.426	94.497	94.357	94.355	94.259	94.253	94.079	94.426	94.236	94.441	94.313	94.220	94.298	94.496	94.340	94.194	94.413	94.494	94.327	94.214	94.262	94.239	94.333	94.256	94.351	94.467	94.397	94.344	2016_7_19_17_09_05
FLQS30CMGRWQ____	-9.467	-9.521	-9.489	-9.555	-9.483	-9.600	-9.400	-9.420	-9.155	-9.212	-9.474	-9.483	-9.522	-9.559	-9.179	-9.376	-9.208	-9.608	-9.468	-9.285	-9.578	-9.601	-9.205	-9.087	-9.050	-9.472	-9.563	-9.513	-9.504	-9.738	-9.428	-9.412	117.925	117.751	118.016	117.949	117.836	117.506	117.922	117.799	118.009	118.178	117.817	117.870	117.827	117.798	118.074	117.603	118.208	118.064	117.870	118.215	118.091	117.843	117.935	117.475	118.049	117.712	117.902	117.774	117.932	117.903	117.976	117.401	94.566	94.599	94.573	94.608	94.578	94.647	94.534	94.549	94.413	94.434	94.574	94.577	94.597	94.616	94.422	94.535	94.431	94.629	94.569	94.468	94.614	94.634	94.440	94.400	94.360	94.577	94.614	94.595	94.584	94.698	94.546	94.561	2016_7_19_17_09_05
FLQS30BWGRWY____	-9.186	-9.178	-9.140	-9.157	-9.197	-9.126	-8.919	-8.682	-8.810	-9.015	-8.692	-8.954	-9.061	-9.095	-8.858	-9.078	-8.935	-9.021	-9.190	-8.824	-9.114	-9.426	-8.815	-8.684	-8.896	-8.951	-8.883	-9.047	-9.213	-9.339	-9.146	-8.857	117.701	117.787	117.730	117.731	117.676	117.876	117.896	117.472	118.194	117.885	117.743	118.061	117.732	117.761	117.399	117.762	117.787	118.072	117.648	117.600	117.948	117.551	117.521	117.504	117.177	117.894	118.042	117.755	118.094	117.805	117.630	117.498	94.586	94.579	94.563	94.571	94.593	94.551	94.450	94.351	94.386	94.497	94.346	94.461	94.525	94.540	94.439	94.532	94.462	94.493	94.590	94.415	94.542	94.708	94.413	94.350	94.465	94.466	94.427	94.517	94.584	94.656	94.570	94.434	2016_7_19_17_09_06
FLQS30BJGRWV____	-9.080	-9.056	-9.030	-9.282	-9.091	-8.951	-9.127	-9.142	-9.026	-9.029	-9.084	-9.094	-8.996	-9.166	-8.796	-8.852	-8.823	-9.282	-9.065	-8.940	-9.261	-9.326	-8.882	-8.587	-8.894	-8.960	-9.292	-9.168	-9.227	-9.406	-9.210	-9.116	117.343	117.811	117.624	117.299	117.565	117.175	117.640	117.732	117.614	117.644	117.541	117.534	117.887	117.515	117.210	117.465	117.356	117.279	117.742	116.712	117.242	117.497	117.397	117.082	117.315	117.576	117.374	117.629	117.454	117.493	117.438	117.627	94.140	94.111	94.106	94.240	94.137	94.084	94.152	94.156	94.104	94.104	94.135	94.140	94.079	94.176	94.008	94.025	94.015	94.241	94.118	94.096	94.232	94.254	94.042	93.910	94.051	94.074	94.242	94.172	94.208	94.293	94.200	94.147	2016_7_19_17_09_06
FLQS30AEGRWV____	-8.940	-9.065	-8.898	-9.226	-8.961	-9.075	-9.193	-8.866	-9.036	-8.997	-8.878	-8.951	-9.052	-9.222	-8.782	-8.903	-8.515	-9.155	-9.191	-8.958	-9.200	-9.325	-8.887	-8.710	-8.715	-8.764	-9.229	-8.919	-9.285	-9.342	-9.214	-8.850	117.668	117.546	118.014	117.686	117.824	117.488	117.645	118.346	117.216	118.361	118.134	118.070	118.139	117.656	117.789	117.709	117.245	117.999	117.782	117.870	117.440	117.684	117.336	117.272	117.896	117.577	117.683	117.970	117.661	117.819	117.695	117.820	94.415	94.481	94.382	94.553	94.420	94.487	94.539	94.355	94.479	94.418	94.368	94.406	94.452	94.553	94.334	94.396	94.224	94.507	94.532	94.417	94.550	94.601	94.402	94.318	94.298	94.334	94.555	94.394	94.583	94.604	94.547	94.366	2016_7_19_17_09_06
FLQS309TGRWY____	-9.464	-9.259	-9.224	-9.343	-9.223	-9.414	-9.181	-9.153	-9.087	-9.082	-9.291	-9.223	-9.278	-9.280	-9.124	-9.062	-9.019	-9.036	-9.407	-8.959	-9.248	-9.523	-9.144	-8.897	-8.929	-9.276	-9.378	-9.335	-9.431	-9.474	-9.169	-9.319	117.668	118.012	118.287	118.489	118.238	117.376	118.598	117.940	118.149	118.183	117.620	118.271	117.696	118.652	117.740	117.594	118.013	117.908	117.609	117.966	118.380	117.896	117.468	117.347	117.789	118.106	117.512	117.648	117.798	118.290	117.920	117.960	94.651	94.539	94.511	94.561	94.513	94.638	94.479	94.490	94.450	94.447	94.569	94.512	94.560	94.525	94.484	94.460	94.423	94.435	94.626	94.396	94.519	94.671	94.504	94.388	94.387	94.543	94.616	94.589	94.630	94.632	94.499	94.570	2016_7_19_17_09_06
