SN	Distance_X_LOGO_Battery_Up1	Distance_X_LOGO_Battery_Up2	Distance_X_LOGO_Battery_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Up1	Distance_Y_LOGO_Battery_Up2	Distance_Y_LOGO_Battery_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Up1	Angle_Battery_Up2	Angle_Battery_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30BJGRWV____	-25.574	-25.635	-25.783	-25.184	-25.464	-25.669	-25.626	-25.264	-25.551	-25.458	-25.718	-25.641	-25.708	-25.632	-25.623	-25.443	-25.721	-25.624	-25.577	-25.463	-25.837	-25.546	-25.289	-25.274	-25.699	-25.456	-25.766	-25.456	-25.559	-25.644	-25.697	-25.587	125.358	125.353	125.218	125.145	125.281	125.072	125.204	125.078	124.937	125.009	125.354	125.214	125.210	125.033	124.949	125.135	125.214	125.075	125.177	125.229	125.277	125.144	125.284	125.082	124.862	125.147	124.952	125.147	124.935	125.351	124.938	125.150	101.246	101.273	101.351	101.094	101.205	101.314	101.283	101.135	101.274	101.227	101.310	101.289	101.318	101.301	101.305	101.208	101.324	101.293	101.264	101.209	101.369	101.253	101.128	101.139	101.346	101.213	101.367	101.213	101.278	101.278	101.338	101.271	2016_7_19_17_08_33
FLQS30AEGRWV____	-25.418	-25.307	-25.790	-25.481	-25.498	-25.489	-25.708	-25.502	-25.568	-25.534	-25.742	-25.774	-25.948	-25.928	-25.637	-25.643	-25.735	-25.479	-25.954	-25.537	-25.957	-25.606	-25.143	-25.451	-25.608	-25.396	-25.553	-25.396	-25.569	-25.924	-25.609	-25.748	125.674	125.604	125.540	125.471	125.594	125.327	125.401	125.458	125.253	125.327	125.666	125.531	125.530	125.340	125.308	125.391	125.528	125.388	125.596	125.526	125.526	125.458	125.535	125.459	125.237	125.392	125.325	125.392	125.253	125.672	125.258	125.448	101.505	101.462	101.679	101.550	101.547	101.567	101.656	101.561	101.608	101.586	101.647	101.673	101.749	101.758	101.633	101.628	101.656	101.557	101.746	101.570	101.754	101.606	101.396	101.538	101.627	101.520	101.595	101.520	101.609	101.726	101.625	101.669	2016_7_19_17_08_33
FLQS309TGRWY____	-25.897	-25.779	-26.054	-25.717	-25.817	-25.860	-25.721	-25.516	-25.928	-25.843	-26.445	-25.858	-26.034	-25.803	-25.799	-25.709	-25.989	-25.839	-26.367	-25.654	-26.202	-25.613	-25.508	-25.522	-25.581	-25.763	-25.983	-25.763	-25.885	-25.778	-25.913	-25.613	125.632	125.670	125.618	125.428	125.545	125.342	125.462	125.415	125.392	125.403	125.686	125.542	125.537	125.333	125.403	125.401	125.536	125.343	125.610	125.480	125.537	125.464	125.547	125.420	125.197	125.474	125.403	125.474	125.394	125.618	125.274	125.384	101.700	101.645	101.770	101.640	101.673	101.710	101.638	101.553	101.735	101.697	101.934	101.691	101.769	101.686	101.678	101.639	101.749	101.701	101.908	101.607	101.842	101.591	101.537	101.555	101.601	101.655	101.758	101.655	101.716	101.649	101.740	101.598	2016_7_19_17_08_34
FLQS309QGRWV____	-25.901	-25.874	-25.730	-25.334	-25.910	-25.593	-25.759	-25.866	-25.844	-25.242	-25.405	-25.783	-26.137	-25.844	-25.938	-25.685	-25.845	-25.386	-25.901	-25.632	-25.700	-26.349	-25.479	-25.626	-25.770	-25.822	-25.841	-25.822	-25.854	-26.054	-25.777	-26.068	126.194	126.182	125.995	125.985	126.044	125.843	125.971	125.921	125.831	125.844	126.172	126.041	126.040	125.838	125.777	125.902	125.976	125.900	125.817	125.975	125.969	125.752	126.111	125.977	125.756	125.917	125.845	125.917	125.833	126.183	125.774	125.822	101.466	101.455	101.409	101.237	101.483	101.362	101.424	101.475	101.473	101.209	101.251	101.428	101.582	101.473	101.519	101.398	101.461	101.267	101.500	101.368	101.398	101.701	101.289	101.365	101.448	101.456	101.471	101.456	101.478	101.533	101.449	101.572	2016_7_19_17_08_34
FLQS309NGRWM____	-25.646	-25.755	-25.627	-25.472	-25.495	-25.546	-25.525	-25.380	-25.669	-25.525	-25.789	-25.998	-25.983	-25.665	-25.917	-25.329	-25.556	-25.573	-26.086	-25.459	-26.162	-25.644	-25.250	-25.333	-25.309	-25.505	-25.548	-25.505	-25.678	-25.457	-25.494	-25.666	125.551	125.544	125.354	125.290	125.473	125.209	125.335	125.273	125.125	125.201	125.544	125.413	125.409	125.266	125.140	125.320	125.404	125.211	125.480	125.407	125.411	125.280	125.475	125.326	125.051	125.339	125.196	125.339	125.128	125.542	125.129	125.270	101.478	101.526	101.487	101.425	101.419	101.465	101.444	101.386	101.526	101.457	101.541	101.645	101.639	101.512	101.634	101.360	101.452	101.476	101.677	101.409	101.717	101.502	101.311	101.361	101.375	101.435	101.467	101.435	101.530	101.396	101.449	101.512	2016_7_19_17_08_34
FLQS308YGRWQ____	-25.619	-26.656	-25.651	-25.259	-25.828	-25.764	-25.849	-25.280	-25.766	-25.798	-26.141	-25.801	-26.082	-25.979	-25.814	-25.983	-25.839	-26.045	-25.982	-25.799	-25.724	-26.386	-25.457	-25.548	-25.699	-26.040	-25.817	-26.040	-25.779	-26.256	-25.636	-25.879	125.896	125.880	125.567	125.625	125.798	125.655	125.656	125.551	125.470	125.545	125.869	125.727	125.732	125.548	125.362	125.591	125.725	125.591	125.864	125.630	125.730	125.672	125.814	125.502	125.397	125.594	125.544	125.594	125.474	125.870	125.414	125.617	101.364	101.817	101.407	101.230	101.464	101.449	101.485	101.246	101.466	101.473	101.594	101.458	101.581	101.552	101.497	101.550	101.475	101.577	101.525	101.466	101.424	101.719	101.300	101.367	101.443	101.575	101.482	101.575	101.471	101.644	101.414	101.502	2016_7_19_17_08_34
FLQS3084GRWM____	-25.652	-26.070	-25.915	-25.535	-25.554	-25.772	-25.771	-25.718	-25.728	-25.701	-25.417	-26.270	-25.724	-25.697	-25.681	-25.572	-25.551	-25.648	-25.781	-25.924	-25.917	-25.769	-25.147	-25.734	-25.769	-25.580	-25.773	-25.580	-25.734	-26.099	-25.664	-25.449	125.752	125.710	125.618	125.547	125.664	125.345	125.495	125.479	125.272	125.463	125.665	125.546	125.596	125.453	125.524	125.465	125.473	125.465	125.488	125.550	125.593	125.471	125.543	125.484	125.317	125.534	125.459	125.534	125.272	125.778	125.332	125.335	101.564	101.750	101.691	101.531	101.529	101.653	101.639	101.617	101.640	101.611	101.469	101.853	101.609	101.610	101.597	101.554	101.544	101.588	101.644	101.701	101.694	101.640	101.361	101.624	101.654	101.552	101.643	101.552	101.643	101.757	101.607	101.512	2016_7_19_17_08_34
FLQS307KGRWV____	-25.538	-25.936	-25.741	-25.095	-25.720	-25.728	-25.578	-25.687	-25.599	-25.900	-26.135	-25.888	-25.978	-25.790	-25.565	-25.634	-25.740	-25.712	-26.175	-25.811	-25.805	-25.911	-25.240	-25.392	-25.586	-25.326	-25.656	-25.326	-25.605	-26.231	-25.533	-25.498	125.980	126.098	125.902	125.836	125.866	125.820	125.885	125.769	125.618	125.698	125.938	125.798	125.801	125.677	125.620	125.819	125.796	125.820	125.800	125.819	125.797	125.731	125.897	125.709	125.546	125.755	125.691	125.755	125.622	125.939	125.623	125.663	101.387	101.550	101.482	101.206	101.477	101.484	101.413	101.471	101.446	101.571	101.651	101.556	101.595	101.524	101.431	101.443	101.492	101.477	101.681	101.521	101.520	101.572	101.264	101.347	101.446	101.314	101.464	101.314	101.448	101.693	101.416	101.397	2016_7_19_17_08_34
FLQS3072GRWV____	-25.651	-25.647	-25.681	-25.577	-25.607	-25.717	-25.470	-25.435	-25.624	-25.525	-26.028	-25.804	-26.042	-25.672	-25.649	-25.624	-25.612	-25.581	-26.071	-25.591	-25.892	-25.643	-25.349	-25.445	-25.601	-25.405	-25.599	-25.405	-25.626	-25.702	-25.715	-25.581	125.542	125.477	125.400	125.338	125.468	125.202	125.325	125.264	125.120	125.192	125.488	125.404	125.401	125.205	125.120	125.260	125.394	125.319	125.473	125.407	125.402	125.332	125.468	125.215	124.994	125.318	125.136	125.318	125.120	125.482	125.122	125.308	101.500	101.504	101.526	101.486	101.488	101.560	101.441	101.431	101.527	101.476	101.670	101.580	101.684	101.540	101.537	101.514	101.497	101.490	101.690	101.486	101.619	101.516	101.375	101.440	101.528	101.412	101.514	101.412	101.527	101.528	101.566	101.491	2016_7_19_17_08_34
FLQS305NGRWM____	-26.149	-26.038	-26.070	-25.682	-26.034	-25.936	-25.798	-25.887	-25.948	-25.681	-26.447	-26.338	-26.445	-25.896	-25.822	-25.545	-25.881	-25.800	-26.405	-25.968	-26.266	-26.289	-25.680	-25.961	-25.815	-25.847	-25.820	-25.847	-25.897	-26.227	-25.873	-26.117	125.341	125.278	125.257	125.128	125.270	125.062	125.068	125.062	124.862	124.990	125.349	125.208	125.266	125.073	124.926	125.053	125.198	125.056	125.335	125.216	125.264	125.197	125.268	125.071	124.844	125.190	124.931	125.190	124.918	125.345	124.917	125.134	101.696	101.653	101.669	101.510	101.652	101.628	101.567	101.607	101.652	101.522	101.826	101.791	101.833	101.610	101.591	101.457	101.592	101.569	101.809	101.628	101.755	101.771	101.497	101.638	101.595	101.578	101.589	101.578	101.624	101.730	101.614	101.701	2016_7_19_17_08_35
FLQS305DGRWM____	-25.592	-25.990	-25.807	-25.479	-25.624	-25.790	-25.648	-25.667	-25.789	-25.598	-26.240	-25.491	-26.044	-25.654	-25.847	-25.524	-25.804	-25.538	-25.938	-25.714	-26.007	-25.760	-25.426	-25.510	-25.551	-25.339	-25.839	-25.578	-25.691	-25.907	-25.667	-25.738	125.686	125.674	125.544	125.535	125.601	125.460	125.464	125.471	125.266	125.340	125.682	125.526	125.534	125.334	125.332	125.340	125.532	125.341	125.601	125.545	125.531	125.465	125.604	125.469	125.304	125.455	125.337	125.525	125.322	125.676	125.320	125.460	101.552	101.727	101.659	101.516	101.574	101.659	101.597	101.604	101.676	101.586	101.836	101.522	101.764	101.611	101.696	101.553	101.659	101.559	101.711	101.618	101.748	101.646	101.487	101.536	101.569	101.462	101.692	101.561	101.628	101.691	101.618	101.637	2016_7_19_17_08_35
FLQS3057GRWM____	-25.779	-25.762	-26.041	-25.417	-26.087	-25.670	-25.936	-25.665	-25.853	-25.762	-26.231	-25.669	-26.114	-25.908	-25.805	-25.689	-25.854	-25.758	-26.106	-25.662	-26.124	-25.830	-25.488	-25.689	-25.551	-25.748	-25.779	-25.748	-25.621	-25.867	-25.777	-25.652	125.614	125.551	125.478	125.404	125.491	125.271	125.349	125.287	125.192	125.266	125.564	125.409	125.418	125.285	125.201	125.225	125.416	125.278	125.537	125.421	125.417	125.399	125.487	125.290	125.120	125.401	125.264	125.401	125.141	125.556	125.195	125.268	101.431	101.429	101.557	101.291	101.576	101.413	101.523	101.410	101.501	101.454	101.633	101.401	101.595	101.517	101.479	101.426	101.481	101.452	101.581	101.396	101.599	101.472	101.314	101.420	101.375	101.436	101.462	101.436	101.404	101.474	101.467	101.406	2016_7_19_17_08_35
FLQS3052GRWY____	-25.439	-25.729	-25.952	-25.199	-25.506	-25.458	-25.491	-25.167	-25.758	-25.791	-25.704	-25.380	-25.672	-25.780	-25.723	-25.490	-25.395	-25.556	-25.774	-25.349	-25.843	-25.628	-25.277	-25.373	-25.513	-25.678	-25.645	-25.678	-25.407	-25.474	-25.632	-25.430	125.827	125.817	125.693	125.683	125.744	125.540	125.604	125.607	125.406	125.480	125.754	125.670	125.615	125.550	125.479	125.540	125.670	125.481	125.684	125.678	125.673	125.492	125.748	125.499	125.390	125.618	125.534	125.618	125.466	125.757	125.406	125.527	101.328	101.455	101.564	101.235	101.365	101.361	101.370	101.228	101.505	101.513	101.450	101.316	101.449	101.502	101.483	101.375	101.322	101.410	101.487	101.302	101.518	101.440	101.264	101.328	101.399	101.451	101.444	101.451	101.346	101.349	101.450	101.350	2016_7_19_17_08_35
FLQS304WGRWM____	-25.344	-25.498	-25.428	-25.409	-25.837	-25.733	-25.762	-25.254	-25.728	-25.468	-26.113	-26.003	-25.937	-25.662	-25.577	-25.764	-26.045	-25.706	-25.521	-25.428	-26.004	-25.896	-25.165	-25.332	-25.597	-25.759	-25.425	-25.759	-25.618	-26.089	-25.783	-25.524	125.896	125.915	125.757	125.692	125.858	125.570	125.710	125.737	125.531	125.609	125.924	125.789	125.789	125.595	125.591	125.642	125.788	125.574	125.919	125.796	125.791	125.648	125.917	125.623	125.460	125.715	125.546	125.715	125.534	125.927	125.478	125.529	101.433	101.499	101.483	101.480	101.652	101.632	101.633	101.408	101.634	101.513	101.767	101.731	101.702	101.599	101.562	101.640	101.749	101.620	101.509	101.479	101.731	101.697	101.353	101.452	101.583	101.631	101.500	101.631	101.586	101.756	101.663	101.545	2016_7_19_17_08_35
FLQS3047GRWM____	-25.457	-25.858	-25.784	-25.403	-25.751	-25.417	-25.447	-25.424	-26.070	-25.447	-25.769	-25.525	-25.758	-25.722	-25.509	-25.115	-25.710	-25.633	-25.764	-25.321	-25.711	-25.700	-25.177	-25.250	-25.584	-25.435	-26.016	-25.435	-25.541	-25.845	-25.526	-25.498	125.824	125.819	125.629	125.749	125.684	125.599	125.734	125.675	125.405	125.541	125.751	125.611	125.610	125.419	125.592	125.595	125.614	125.608	125.555	125.606	125.545	125.642	125.746	125.548	125.273	125.737	125.538	125.737	125.530	125.756	125.531	125.466	101.437	101.613	101.598	101.420	101.578	101.440	101.441	101.436	101.744	101.458	101.580	101.486	101.588	101.589	101.481	101.308	101.567	101.534	101.596	101.397	101.573	101.560	101.322	101.371	101.542	101.435	101.707	101.435	101.500	101.613	101.494	101.487	2016_7_19_17_08_35
FLQS303BGRWM____	-25.586	-25.872	-25.683	-25.345	-25.484	-25.525	-25.392	-25.251	-25.842	-25.632	-26.324	-26.006	-25.848	-25.494	-25.729	-25.775	-25.552	-25.393	-26.319	-25.793	-26.232	-25.972	-25.346	-25.259	-25.643	-25.442	-25.781	-25.442	-25.857	-25.908	-25.536	-25.472	126.190	126.209	126.108	126.042	126.067	125.956	126.021	125.965	125.766	125.900	126.148	125.941	126.001	125.954	125.776	125.862	125.995	125.956	126.069	126.021	126.002	125.934	126.160	125.973	125.695	126.025	125.840	126.025	125.771	126.142	125.827	125.880	101.460	101.583	101.509	101.368	101.426	101.454	101.390	101.333	101.610	101.506	101.785	101.665	101.591	101.441	101.559	101.572	101.462	101.396	101.790	101.565	101.758	101.651	101.358	101.336	101.529	101.412	101.576	101.412	101.615	101.604	101.470	101.438	2016_7_19_17_08_35
FLQS3024GRWM____	-25.576	-25.738	-25.545	-25.332	-25.804	-25.693	-25.551	-25.476	-25.548	-25.504	-25.277	-25.593	-26.031	-25.680	-25.534	-25.434	-25.591	-25.501	-26.005	-25.470	-25.930	-25.687	-25.231	-25.213	-25.472	-25.432	-25.470	-25.432	-25.552	-25.776	-25.694	-25.542	125.595	125.528	125.454	125.384	125.464	125.315	125.321	125.320	125.116	125.191	125.584	125.392	125.395	125.316	125.073	125.310	125.392	125.310	125.468	125.404	125.401	125.327	125.461	125.261	125.040	125.319	125.187	125.319	125.117	125.653	125.180	125.259	101.574	101.651	101.573	101.485	101.685	101.650	101.587	101.554	101.604	101.578	101.444	101.599	101.791	101.644	101.602	101.537	101.598	101.566	101.773	101.544	101.746	101.646	101.434	101.444	101.578	101.535	101.563	101.535	101.606	101.656	101.663	101.589	2016_7_19_17_08_36
FLQS301GGRWM____	-25.710	-25.940	-25.935	-25.662	-25.722	-25.628	-25.598	-25.349	-25.972	-25.545	-26.038	-25.677	-25.963	-25.776	-25.656	-25.585	-25.850	-25.540	-25.938	-25.490	-26.073	-25.737	-25.382	-25.623	-25.783	-25.462	-25.910	-25.462	-25.984	-25.780	-25.781	-25.507	124.935	124.931	124.911	124.729	124.978	124.765	124.839	124.713	124.576	124.645	124.990	124.908	124.972	124.796	124.652	124.656	124.905	124.707	125.151	124.864	124.952	124.784	124.976	124.723	124.557	124.838	124.643	124.838	124.574	124.989	124.632	124.788	101.649	101.751	101.750	101.647	101.651	101.629	101.609	101.511	101.798	101.603	101.789	101.637	101.757	101.691	101.651	101.620	101.714	101.595	101.730	101.559	101.808	101.675	101.501	101.630	101.716	101.549	101.764	101.549	101.803	101.675	101.708	101.573	2016_7_19_17_08_36
FLQS301EGRWQ____	-25.714	-25.948	-25.868	-25.612	-25.739	-25.852	-25.706	-25.509	-25.970	-25.707	-26.100	-25.884	-25.953	-25.821	-25.678	-25.585	-25.698	-25.714	-25.947	-25.492	-26.120	-25.775	-25.380	-25.520	-25.787	-25.644	-25.798	-25.644	-25.764	-25.765	-25.789	-25.604	125.599	125.593	125.457	125.452	125.520	125.317	125.385	125.265	125.175	125.251	125.596	125.456	125.449	125.316	125.127	125.316	125.446	125.316	125.519	125.394	125.398	125.383	125.468	125.325	125.103	125.448	125.247	125.448	125.178	125.536	125.177	125.302	101.709	101.812	101.789	101.677	101.727	101.795	101.725	101.649	101.859	101.737	101.878	101.796	101.827	101.781	101.735	101.678	101.715	101.734	101.818	101.630	101.905	101.755	101.574	101.648	101.785	101.692	101.778	101.692	101.769	101.737	101.780	101.687	2016_7_19_17_08_36
FLQS300VGRWQ____	-25.318	-25.660	-25.232	-25.260	-25.689	-25.189	-25.808	-25.272	-25.411	-25.308	-26.042	-25.791	-25.776	-25.422	-25.282	-25.170	-26.032	-25.190	-26.163	-25.631	-25.689	-26.198	-25.095	-25.119	-25.397	-25.676	-25.386	-25.676	-25.346	-26.205	-25.507	-25.459	125.959	125.991	125.699	125.754	125.927	125.707	125.786	125.622	125.597	125.670	125.933	125.857	125.860	125.733	125.596	125.663	125.863	125.709	125.993	125.878	125.801	125.799	125.938	125.686	125.522	125.789	125.608	125.789	125.599	126.000	125.539	125.742	101.423	101.570	101.408	101.416	101.588	101.389	101.653	101.433	101.496	101.444	101.742	101.639	101.632	101.489	101.440	101.385	101.744	101.389	101.789	101.567	101.599	101.822	101.328	101.360	101.496	101.595	101.484	101.595	101.467	101.807	101.543	101.504	2016_7_19_17_08_36
FLQS300RGRWY____	-25.990	-26.115	-26.085	-25.872	-25.891	-25.957	-25.868	-25.836	-25.959	-25.865	-26.510	-25.957	-26.067	-26.139	-25.976	-25.859	-25.966	-25.882	-26.183	-25.847	-26.243	-26.289	-25.597	-25.839	-26.003	-25.807	-26.057	-25.807	-25.963	-26.046	-25.995	-26.271	125.616	125.551	125.480	125.409	125.481	125.274	125.342	125.341	125.140	125.267	125.558	125.416	125.411	125.280	125.140	125.274	125.411	125.275	125.425	125.412	125.411	125.348	125.484	125.340	125.179	125.344	125.265	125.344	125.141	125.556	125.194	125.279	101.686	101.747	101.741	101.653	101.655	101.703	101.658	101.644	101.716	101.663	101.919	101.690	101.739	101.782	101.724	101.660	101.695	101.670	101.789	101.642	101.816	101.842	101.526	101.645	101.732	101.631	101.748	101.631	101.718	101.716	101.727	101.840	2016_7_19_17_08_36
FLQS300LGRWQ____	-25.739	-26.020	-25.953	-25.561	-25.811	-25.938	-25.787	-25.648	-26.052	-25.784	-26.401	-25.692	-26.199	-25.915	-26.014	-25.784	-25.886	-25.795	-26.134	-25.700	-26.095	-25.639	-25.512	-25.900	-25.697	-25.661	-25.868	-25.661	-25.826	-26.248	-25.995	-25.944	125.831	125.824	125.752	125.682	125.792	125.550	125.614	125.612	125.408	125.539	125.875	125.616	125.624	125.540	125.475	125.547	125.719	125.548	125.858	125.622	125.675	125.584	125.753	125.561	125.335	125.610	125.537	125.610	125.468	125.862	125.413	125.613	101.474	101.598	101.575	101.410	101.509	101.586	101.514	101.454	101.649	101.520	101.759	101.473	101.694	101.577	101.627	101.519	101.548	101.524	101.644	101.476	101.644	101.452	101.382	101.569	101.500	101.460	101.557	101.460	101.545	101.694	101.624	101.583	2016_7_19_17_08_36
FLQS300LGRWM____	-26.106	-25.635	-26.177	-25.549	-26.098	-25.483	-26.095	-25.689	-25.980	-25.342	-26.455	-26.089	-26.313	-26.104	-25.828	-25.391	-25.996	-25.721	-26.313	-25.669	-25.968	-26.608	-25.512	-25.837	-25.866	-25.772	-25.808	-25.772	-25.998	-25.995	-26.113	-25.724	125.894	125.921	125.696	125.690	125.688	125.605	125.653	125.679	125.467	125.481	125.805	125.725	125.792	125.608	125.537	125.602	125.616	125.605	125.857	125.733	125.671	125.728	125.811	125.563	125.395	125.674	125.540	125.674	125.470	125.863	125.605	125.469	101.707	101.499	101.756	101.482	101.722	101.460	101.723	101.544	101.690	101.409	101.867	101.715	101.806	101.732	101.617	101.420	101.684	101.564	101.801	101.530	101.666	101.941	101.455	101.619	101.647	101.580	101.608	101.580	101.698	101.661	101.736	101.578	2016_7_19_17_08_36
FLQS3009GRWQ____	-25.876	-26.343	-26.197	-25.817	-26.233	-26.262	-26.106	-25.775	-26.301	-25.691	-26.776	-26.058	-26.637	-26.070	-25.960	-26.226	-25.699	-26.110	-26.372	-25.921	-25.643	-26.124	-26.179	-25.664	-25.945	-26.104	-26.005	-25.814	-26.502	-26.312	-26.171	-25.947	125.702	125.657	125.621	125.617	125.664	125.382	125.517	125.540	125.331	125.402	125.746	125.588	125.599	125.535	125.335	125.387	125.580	125.520	125.663	125.611	125.657	125.523	125.595	125.425	125.260	125.522	125.347	125.507	125.335	125.727	125.283	125.472	101.538	101.746	101.686	101.520	101.698	101.736	101.656	101.509	101.758	101.484	101.927	101.628	101.880	101.638	101.608	101.720	101.472	101.657	101.758	101.566	101.440	101.663	101.680	101.470	101.608	101.654	101.627	101.528	101.846	101.726	101.705	101.590	2016_7_19_17_08_36
FLQS2F0LGRX5____	-26.184	-26.467	-26.252	-25.869	-25.428	-25.746	-26.164	-25.901	-26.302	-25.664	-26.328	-25.990	-26.335	-26.139	-26.090	-25.834	-25.941	-25.857	-26.453	-25.935	-25.714	-25.975	-25.570	-25.786	-25.808	-25.846	-26.195	-25.846	-26.196	-26.144	-26.250	-25.832	126.315	126.313	126.234	126.052	126.224	126.029	126.101	125.980	125.896	125.970	126.303	126.169	126.168	126.040	125.903	126.026	126.158	126.028	126.294	126.236	126.155	126.090	126.235	126.042	125.822	126.100	125.968	126.100	125.899	126.308	125.841	126.019	101.847	101.970	101.884	101.733	101.526	101.682	101.857	101.754	101.936	101.651	101.911	101.776	101.926	101.852	101.843	101.720	101.755	101.730	101.966	101.746	101.656	101.776	101.587	101.698	101.727	101.719	101.883	101.719	101.890	101.830	101.918	101.720	2016_7_19_17_08_37
FLQS2EQUGRX5____	-25.606	-26.014	-25.937	-25.605	-25.973	-25.677	-25.713	-25.684	-26.031	-25.946	-26.719	-26.207	-26.191	-25.980	-25.787	-25.522	-26.046	-25.594	-26.356	-25.988	-26.037	-25.490	-25.196	-25.700	-25.794	-25.520	-25.682	-25.520	-26.044	-25.937	-25.793	-25.654	125.616	125.608	125.484	125.414	125.539	125.327	125.399	125.400	125.200	125.272	125.559	125.479	125.470	125.342	125.267	125.328	125.472	125.328	125.485	125.483	125.465	125.393	125.532	125.403	125.125	125.394	125.271	125.394	125.202	125.609	125.201	125.321	101.494	101.674	101.651	101.512	101.662	101.552	101.561	101.548	101.718	101.675	101.986	101.770	101.764	101.683	101.605	101.483	101.700	101.515	101.835	101.673	101.697	101.463	101.322	101.555	101.621	101.476	101.558	101.476	101.724	101.640	101.614	101.542	2016_7_19_17_08_37
FLQS2DERGRX5____	-25.499	-26.095	-25.891	-25.506	-25.767	-26.117	-25.607	-25.477	-25.750	-25.675	-25.776	-25.992	-26.234	-26.091	-25.857	-25.465	-25.999	-25.852	-26.481	-25.601	-25.582	-25.866	-25.243	-25.480	-25.929	-25.728	-25.876	-25.728	-25.757	-25.804	-25.867	-25.838	126.200	126.263	126.131	126.129	126.113	125.992	126.112	125.992	125.914	125.927	126.115	126.083	126.006	125.993	125.854	125.915	126.048	125.986	126.123	126.115	125.877	126.040	126.142	125.995	125.842	126.117	125.988	126.117	125.915	126.191	125.974	125.979	101.317	101.571	101.494	101.326	101.441	101.605	101.372	101.326	101.452	101.418	101.445	101.542	101.655	101.594	101.504	101.327	101.548	101.490	101.751	101.369	101.382	101.491	101.210	101.327	101.536	101.424	101.500	101.424	101.455	101.451	101.497	101.484	2016_7_19_17_08_37
FLQS2CKUGRX5	-25.722	-25.771	-25.688	-25.360	-25.494	-25.560	-25.593	-25.448	-25.743	-25.655	-26.307	-25.779	-26.126	-25.976	-25.804	-25.587	-25.808	-25.666	-26.231	-25.469	-26.080	-25.837	-25.333	-25.688	-25.554	-25.641	-25.673	-25.641	-25.635	-26.100	-25.730	-25.683	125.682	125.673	125.542	125.471	125.597	125.393	125.461	125.407	125.321	125.334	125.623	125.536	125.537	125.353	125.330	125.393	125.532	125.397	125.549	125.467	125.532	125.463	125.544	125.411	125.186	125.467	125.331	125.467	125.261	125.622	125.210	125.396	101.540	101.562	101.537	101.400	101.447	101.495	101.503	101.444	101.581	101.542	101.801	101.578	101.730	101.681	101.607	101.507	101.591	101.541	101.774	101.448	101.710	101.610	101.382	101.549	101.511	101.523	101.550	101.523	101.539	101.711	101.586	101.548	2016_7_19_17_08_37
FLQS2C9EGRX5____	-26.109	-25.644	-26.133	-25.734	-26.354	-25.814	-25.854	-25.713	-26.177	-25.849	-26.075	-26.043	-26.253	-25.799	-25.737	-25.518	-26.084	-25.801	-25.725	-25.870	-26.317	-25.752	-25.748	-25.715	-25.416	-25.845	-25.992	-25.845	-26.183	-26.246	-25.927	-25.938	126.052	126.098	125.913	125.845	125.746	125.702	125.829	125.771	125.629	125.704	125.932	125.732	125.735	125.693	125.682	125.697	125.733	125.702	125.793	125.746	125.614	125.593	126.032	125.777	125.605	125.832	125.700	125.832	125.632	125.748	125.631	125.550	101.562	101.356	101.586	101.417	101.697	101.465	101.471	101.415	101.631	101.480	101.559	101.563	101.654	101.460	101.434	101.336	101.580	101.459	101.418	101.486	101.693	101.448	101.407	101.415	101.300	101.467	101.543	101.467	101.633	101.650	101.521	101.533	2016_7_19_17_08_37
