SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30MEGRWV____	-11.774	-11.703	-11.774	-11.789	-11.634	-11.932	-11.431	-11.778	-11.511	-11.652	-11.801	-11.809	-11.881	-11.630	-11.673	-11.835	-11.641	-11.889	-11.835	-11.773	-11.669	-11.874	-11.636	-11.703	-11.678	-11.768	-11.871	-11.500	-11.934	-11.701	-11.564	-11.886	-116.823	-116.723	-116.860	-117.000	-117.339	-117.385	-116.671	-116.862	-117.067	-117.104	-117.526	-117.723	-116.344	-117.348	-117.178	-116.901	-117.171	-116.262	-117.339	-116.802	-117.071	-116.915	-117.138	-117.020	-117.238	-117.439	-116.870	-117.193	-117.229	-117.418	-116.701	-117.893	263.908	263.937	263.910	263.909	264.000	263.859	264.067	263.908	264.047	263.981	263.929	263.935	263.832	264.003	263.974	263.882	263.989	263.824	263.903	263.907	263.971	263.864	263.990	263.952	263.974	263.941	263.863	264.059	263.850	263.972	264.004	263.906	2016_7_19_17_02_41
FLQS30LFGRWY____	-11.714	-11.782	-11.512	-11.407	-11.876	-11.796	-11.692	-11.789	-11.579	-11.770	-11.880	-11.682	-11.738	-11.376	-11.679	-11.712	-11.699	-11.755	-11.835	-11.494	-11.474	-11.861	-11.440	-11.512	-11.477	-11.776	-11.805	-11.434	-11.603	-11.763	-11.559	-11.750	-117.047	-116.753	-117.077	-116.947	-118.007	-117.336	-116.812	-116.484	-117.552	-117.506	-117.082	-117.329	-118.099	-116.891	-116.737	-116.979	-118.112	-117.086	-118.086	-118.067	-117.281	-117.845	-117.417	-117.435	-117.658	-117.066	-117.740	-117.468	-118.251	-117.884	-117.437	-117.959	264.622	264.575	264.721	264.766	264.590	264.596	264.621	264.558	264.712	264.617	264.543	264.651	264.661	264.779	264.624	264.620	264.680	264.604	264.614	264.777	264.749	264.590	264.772	264.738	264.766	264.593	264.611	264.777	264.733	264.638	264.716	264.649	2016_7_19_17_02_41
FLQS30KNGRWV____	-11.500	-11.696	-11.507	-11.398	-11.434	-11.470	-11.432	-11.440	-11.517	-11.437	-11.679	-11.476	-11.812	-11.304	-11.471	-11.714	-11.511	-11.614	-11.515	-11.638	-11.665	-11.735	-11.632	-11.570	-11.792	-11.896	-11.551	-11.442	-11.539	-11.562	-11.358	-11.555	-117.504	-117.199	-117.010	-116.877	-117.354	-116.938	-116.545	-117.331	-117.154	-117.638	-116.884	-117.390	-116.546	-117.212	-117.049	-116.628	-117.444	-117.211	-117.159	-117.210	-117.337	-117.578	-117.342	-117.560	-117.696	-117.180	-117.016	-116.802	-117.573	-117.756	-117.563	-117.899	264.073	263.964	264.047	264.093	264.098	264.061	264.061	264.094	264.049	264.110	263.957	264.080	263.876	264.154	264.066	263.927	264.065	264.004	264.049	263.993	263.985	263.963	264.002	264.042	263.941	263.866	264.025	264.068	264.058	264.055	264.144	264.066	2016_7_19_17_02_41
FLQS30K5GRWY____	-11.505	-11.617	-11.493	-11.247	-11.414	-11.329	-11.264	-11.568	-11.651	-11.373	-11.476	-11.463	-11.806	-11.372	-11.259	-11.454	-11.573	-11.402	-11.410	-11.347	-11.404	-11.336	-11.287	-11.230	-11.459	-11.493	-11.534	-11.356	-11.531	-11.423	-11.221	-11.547	-117.459	-118.088	-117.754	-118.222	-118.433	-117.764	-118.432	-117.625	-117.042	-117.482	-117.045	-117.814	-116.768	-116.415	-118.350	-116.869	-117.875	-117.888	-117.705	-118.296	-117.514	-117.819	-118.101	-117.655	-118.388	-118.332	-117.821	-118.075	-118.122	-118.370	-117.725	-118.115	264.743	264.718	264.763	264.902	264.832	264.842	264.904	264.720	264.652	264.808	264.737	264.780	264.564	264.758	264.903	264.740	264.730	264.813	264.800	264.858	264.794	264.841	264.878	264.885	264.808	264.790	264.746	264.843	264.762	264.825	264.892	264.754	2016_7_19_17_02_42
FLQS30K3GRWY____	-12.037	-12.023	-11.575	-11.718	-11.504	-11.811	-11.560	-11.637	-11.903	-11.648	-11.801	-11.668	-11.676	-11.712	-11.612	-11.783	-11.570	-12.002	-11.582	-11.559	-11.673	-11.601	-11.505	-11.503	-11.814	-11.904	-11.872	-11.359	-11.532	-11.508	-11.563	-11.550	-116.892	-117.119	-117.533	-117.519	-117.280	-116.996	-116.936	-117.744	-117.345	-117.248	-117.325	-117.923	-117.561	-116.410	-116.385	-116.759	-117.853	-117.000	-117.152	-117.868	-117.080	-117.989	-117.144	-117.685	-116.976	-117.373	-117.344	-117.727	-117.843	-117.085	-116.971	-117.390	264.458	264.476	264.713	264.643	264.735	264.573	264.691	264.693	264.545	264.664	264.593	264.686	264.665	264.592	264.639	264.574	264.730	264.480	264.691	264.736	264.643	264.722	264.728	264.754	264.570	264.546	264.560	264.826	264.748	264.723	264.691	264.718	2016_7_19_17_02_42
FLQS30K1GRWY____	-11.784	-11.974	-11.916	-11.613	-11.710	-11.805	-11.838	-11.720	-11.919	-11.655	-11.678	-11.681	-11.814	-11.651	-11.750	-11.976	-11.725	-11.819	-12.037	-11.851	-11.946	-11.941	-11.715	-11.510	-11.692	-11.980	-11.692	-11.373	-11.686	-11.914	-11.566	-11.566	-117.248	-117.608	-117.072	-116.879	-117.487	-117.609	-116.745	-117.020	-117.490	-117.327	-118.084	-117.665	-117.695	-116.147	-117.325	-117.451	-117.130	-117.547	-117.626	-117.351	-117.495	-118.130	-117.485	-117.973	-117.530	-117.589	-117.564	-117.474	-117.527	-117.427	-117.388	-117.580	263.924	263.849	263.851	263.989	263.971	263.931	263.873	263.943	263.870	263.990	264.015	263.993	263.931	263.935	263.944	263.841	263.947	263.921	263.820	263.897	263.858	263.891	263.968	264.091	263.982	263.846	263.984	264.133	263.985	263.869	264.036	264.045	2016_7_19_17_02_42
FLQS30JCGRWV____	-11.917	-11.919	-11.774	-11.602	-11.779	-11.738	-11.569	-11.848	-11.850	-11.980	-12.018	-11.751	-11.816	-11.373	-11.814	-11.780	-11.784	-11.814	-11.711	-11.710	-11.809	-11.811	-11.706	-11.709	-11.808	-11.781	-11.876	-11.573	-11.746	-11.709	-11.568	-11.702	-117.038	-116.203	-117.803	-117.396	-117.208	-117.468	-117.010	-117.332	-117.272	-117.109	-117.338	-117.454	-117.224	-116.954	-117.450	-117.305	-117.314	-117.266	-117.827	-117.336	-117.346	-117.454	-117.544	-117.218	-118.037	-117.312	-117.275	-117.330	-117.441	-117.491	-117.106	-117.304	263.849	263.807	263.955	264.019	263.924	263.956	264.016	263.897	263.893	263.822	263.815	263.950	263.907	264.109	263.919	263.928	263.927	263.910	263.987	263.964	263.916	263.921	263.976	263.959	263.950	263.928	263.881	264.030	263.951	263.972	264.022	263.966	2016_7_19_17_02_43
FLQS30J0GRWV____	-12.249	-12.119	-12.063	-11.673	-11.776	-11.820	-11.960	-11.997	-11.998	-11.520	-11.955	-12.157	-11.819	-11.790	-12.091	-11.794	-11.996	-11.891	-12.178	-11.705	-12.029	-11.757	-11.919	-11.724	-11.825	-12.067	-11.899	-11.769	-12.032	-11.860	-11.641	-12.036	-117.705	-117.240	-117.106	-118.088	-118.036	-117.627	-117.743	-117.359	-117.776	-117.804	-118.024	-117.744	-118.047	-117.636	-117.553	-117.535	-117.606	-117.827	-118.227	-118.488	-117.386	-117.884	-117.770	-117.718	-117.996	-117.545	-117.640	-118.549	-117.408	-117.647	-117.929	-118.248	263.722	263.761	263.782	264.018	263.965	263.925	263.863	263.826	263.846	264.078	263.879	263.768	263.945	263.940	263.790	263.933	263.839	263.900	263.782	264.021	263.812	263.968	263.884	263.975	263.940	263.801	263.888	263.993	263.812	263.906	264.025	263.851	2016_7_19_17_02_43
FLQS30HZGRWY____	-11.911	-11.826	-11.711	-11.265	-11.496	-11.608	-11.559	-11.714	-11.911	-11.576	-11.803	-11.672	-11.672	-11.503	-11.806	-11.712	-11.579	-11.873	-11.620	-11.708	-11.668	-11.872	-11.638	-11.509	-11.485	-11.845	-11.686	-11.369	-11.544	-11.633	-11.618	-11.561	-117.255	-117.871	-117.157	-117.751	-117.894	-117.037	-117.155	-117.161	-117.046	-117.784	-117.676	-117.800	-117.901	-117.685	-117.729	-117.382	-117.666	-117.679	-117.495	-117.163	-117.827	-117.667	-117.753	-117.712	-117.468	-117.213	-117.499	-117.682	-117.529	-117.836	-117.702	-117.845	263.863	263.934	263.955	264.198	264.093	263.999	264.028	263.953	263.852	264.050	263.935	264.005	264.009	264.081	263.936	263.965	264.043	263.902	264.015	263.957	264.008	263.901	264.019	264.079	264.079	263.893	263.983	264.145	264.053	264.025	264.026	264.060	2016_7_19_17_02_43
FLQS30H6GRWV____	-12.055	-12.046	-11.578	-11.735	-11.630	-11.611	-11.631	-11.844	-11.714	-11.975	-11.808	-11.744	-11.675	-11.621	-11.675	-11.704	-11.643	-11.584	-11.846	-11.635	-11.805	-11.807	-11.709	-11.699	-11.675	-11.643	-11.681	-11.622	-11.685	-11.638	-11.361	-11.695	-116.857	-116.898	-117.281	-116.825	-117.820	-117.218	-117.084	-117.538	-117.487	-117.708	-117.673	-117.594	-117.566	-118.028	-117.595	-117.913	-117.526	-118.129	-117.751	-117.549	-117.422	-117.931	-117.491	-117.960	-117.781	-117.451	-117.556	-117.996	-116.864	-118.107	-117.714	-117.638	263.812	263.819	264.064	263.966	264.064	264.045	264.029	263.948	264.008	263.893	263.972	263.999	264.031	264.079	264.032	264.033	264.044	264.101	263.957	264.049	263.961	263.985	264.011	264.038	264.041	264.040	264.027	264.077	263.992	264.074	264.189	264.025	2016_7_19_17_02_43
FLQS30GQGRWV____	-10.658	-10.379	-10.314	-10.344	-10.364	-10.416	-10.174	-10.663	-10.247	-10.387	-10.417	-10.354	-10.408	-10.318	-10.411	-10.243	-10.250	-10.282	-10.387	-10.369	-10.417	-10.344	-10.309	-10.315	-10.409	-10.657	-10.561	-10.230	-10.421	-10.370	-10.300	-10.498	-107.297	-107.328	-107.652	-107.517	-108.176	-107.331	-107.513	-106.921	-108.122	-107.702	-107.914	-107.582	-108.066	-106.995	-107.961	-107.886	-107.960	-107.983	-107.743	-108.780	-107.541	-107.966	-107.734	-107.811	-108.466	-107.311	-107.471	-108.492	-107.369	-108.453	-107.872	-108.062	264.206	264.355	264.407	264.384	264.406	264.336	264.473	264.184	264.465	264.371	264.366	264.382	264.378	264.371	264.371	264.456	264.456	264.440	264.373	264.434	264.347	264.406	264.413	264.414	264.398	264.208	264.267	264.492	264.336	264.417	264.425	264.330	2016_7_19_17_02_43
FLQS30GCGRWY____	-11.719	-11.709	-11.514	-11.584	-11.505	-11.337	-11.562	-11.720	-11.584	-11.576	-11.739	-11.616	-11.614	-11.585	-11.670	-11.507	-11.572	-11.546	-11.843	-11.497	-11.670	-11.606	-11.633	-11.440	-11.611	-11.778	-11.679	-11.430	-11.471	-11.632	-11.233	-11.564	-117.199	-117.233	-117.090	-118.079	-117.696	-117.359	-117.546	-117.034	-117.626	-118.459	-117.949	-117.414	-117.454	-117.040	-117.730	-117.720	-117.991	-117.756	-117.763	-118.351	-118.091	-117.742	-117.825	-117.644	-117.727	-117.925	-117.630	-118.006	-117.923	-118.166	-117.399	-117.719	263.953	263.959	264.047	264.060	264.080	264.145	264.046	263.944	264.039	264.082	263.979	264.013	264.016	264.010	264.002	264.080	264.061	264.063	263.920	264.114	264.019	264.033	264.024	264.109	264.030	263.960	263.993	264.131	264.107	264.041	264.197	264.053	2016_7_19_17_02_44
FLQS30G5GRWY____	-11.588	-11.830	-11.912	-11.681	-11.499	-11.686	-11.769	-11.587	-11.916	-11.659	-11.690	-11.699	-11.821	-11.650	-11.938	-11.719	-11.916	-11.951	-11.853	-11.636	-11.680	-11.945	-11.639	-11.785	-11.812	-11.915	-11.893	-11.638	-11.548	-11.710	-11.708	-11.781	-117.273	-117.075	-117.421	-117.489	-118.300	-117.236	-117.418	-117.298	-117.888	-117.210	-117.490	-116.878	-117.448	-117.506	-118.537	-117.656	-117.924	-117.885	-118.169	-117.945	-117.697	-117.869	-118.288	-117.523	-117.921	-117.922	-117.437	-118.275	-117.860	-118.306	-117.003	-117.522	264.020	263.893	263.870	263.985	264.111	263.970	263.939	264.022	263.891	263.982	263.981	263.947	263.916	264.001	263.912	263.975	263.893	263.874	263.935	264.029	263.996	263.876	264.044	263.937	263.943	263.893	263.880	264.043	264.067	264.010	263.949	263.939	2016_7_19_17_02_44
FLQS30E9GRWY____	-11.958	-11.830	-11.773	-11.597	-11.708	-11.731	-11.487	-12.021	-11.897	-11.503	-11.865	-11.926	-11.468	-11.441	-11.859	-11.439	-11.570	-11.926	-11.891	-11.707	-11.664	-11.607	-11.706	-11.703	-11.478	-11.908	-11.868	-11.428	-11.477	-11.705	-11.618	-11.620	-117.292	-116.914	-116.782	-116.856	-116.794	-117.527	-116.998	-117.324	-117.134	-117.098	-117.326	-117.373	-117.210	-116.057	-117.367	-116.830	-117.239	-117.468	-117.409	-116.722	-117.611	-117.043	-116.931	-116.873	-116.829	-116.294	-116.861	-117.451	-116.757	-116.937	-117.024	-117.040	263.842	263.885	263.906	263.996	263.938	263.963	264.056	263.813	263.864	264.053	263.888	263.861	264.075	264.033	263.893	264.071	264.027	263.866	263.880	263.935	263.999	263.999	263.946	263.945	264.052	263.817	263.864	264.105	264.049	263.947	263.993	263.993	2016_7_19_17_02_44
FLQS30DZGRWV	-11.709	-11.642	-11.443	-11.452	-11.426	-11.407	-11.561	-11.508	-11.776	-11.964	-11.679	-11.747	-11.744	-11.301	-11.533	-11.713	-11.573	-11.743	-11.583	-11.497	-11.747	-11.620	-11.908	-11.514	-11.410	-11.504	-11.933	-11.423	-11.463	-11.714	-11.565	-11.571	-117.595	-117.233	-117.423	-118.157	-118.506	-117.425	-117.221	-117.616	-117.699	-118.187	-117.624	-117.610	-117.708	-117.427	-118.275	-117.724	-117.930	-117.824	-117.710	-118.022	-117.498	-117.681	-117.042	-117.516	-117.869	-118.205	-117.758	-118.490	-118.331	-117.051	-117.336	-117.268	264.651	264.666	264.771	264.801	264.830	264.789	264.705	264.749	264.624	264.557	264.667	264.633	264.639	264.840	264.768	264.655	264.732	264.645	264.717	264.773	264.628	264.698	264.528	264.741	264.808	264.779	264.551	264.831	264.804	264.622	264.708	264.702	2016_7_19_17_02_44
FLQS30D5GRWQ____	-11.705	-11.633	-11.377	-11.464	-11.432	-11.608	-11.360	-11.575	-11.577	-11.647	-11.806	-11.531	-11.675	-11.298	-11.735	-11.508	-11.510	-11.544	-11.572	-11.433	-11.469	-11.606	-11.302	-11.564	-11.863	-11.572	-11.612	-11.356	-11.479	-11.492	-11.354	-11.430	-116.849	-116.883	-117.011	-117.207	-117.552	-116.618	-117.208	-117.273	-117.153	-116.993	-116.875	-117.861	-117.226	-117.478	-116.991	-117.244	-117.388	-117.277	-117.822	-117.404	-117.487	-117.397	-117.086	-117.890	-117.577	-117.445	-117.289	-117.863	-117.181	-118.026	-117.768	-117.240	263.942	263.979	264.110	264.077	264.108	263.979	264.127	264.026	264.019	263.978	263.895	264.075	263.975	264.170	263.935	264.057	264.063	264.041	264.053	264.101	264.088	264.017	264.149	264.061	263.902	264.036	264.009	264.159	264.068	264.102	264.156	264.095	2016_7_19_17_02_44
FLQS30CMGRWQ____	-11.719	-11.568	-11.460	-11.532	-11.358	-11.808	-11.508	-11.861	-11.856	-11.926	-11.755	-11.621	-11.619	-11.393	-11.628	-11.653	-11.721	-11.690	-11.718	-11.576	-11.943	-11.630	-11.660	-11.324	-11.629	-11.853	-11.757	-11.519	-11.688	-11.664	-11.513	-11.515	-117.649	-116.665	-117.283	-117.880	-117.435	-117.805	-117.213	-117.154	-117.293	-117.320	-117.744	-117.734	-117.766	-116.692	-116.870	-117.784	-118.002	-117.684	-118.032	-118.015	-117.546	-116.940	-116.829	-117.438	-117.395	-117.319	-117.425	-117.341	-117.853	-116.844	-117.186	-117.247	264.077	264.103	264.185	264.178	264.241	264.042	264.159	263.985	263.994	263.961	264.064	264.128	264.131	264.189	264.084	264.116	264.093	264.093	264.096	264.163	263.964	264.086	264.066	264.258	264.109	263.996	264.048	264.159	264.102	264.065	264.155	264.157	2016_7_19_17_02_45
FLQS30BWGRWY____	-11.782	-11.638	-11.844	-11.670	-11.632	-11.733	-11.558	-11.651	-11.778	-11.646	-11.816	-11.686	-11.677	-11.426	-11.746	-11.713	-11.717	-11.753	-11.584	-11.504	-11.671	-11.617	-11.773	-11.410	-11.676	-11.927	-11.894	-11.701	-11.515	-11.702	-11.492	-11.550	-117.457	-117.228	-117.476	-117.479	-118.298	-118.083	-117.621	-117.225	-117.898	-117.989	-117.486	-117.550	-117.973	-118.290	-117.604	-117.652	-117.798	-117.623	-117.976	-117.825	-118.031	-117.549	-117.629	-117.355	-118.125	-117.080	-117.111	-117.877	-117.180	-118.244	-117.915	-117.180	264.609	264.667	264.580	264.664	264.721	264.663	264.725	264.661	264.632	264.700	264.594	264.660	264.684	264.820	264.634	264.651	264.657	264.631	264.729	264.760	264.690	264.693	264.621	264.784	264.692	264.520	264.538	264.668	264.725	264.685	264.770	264.708	2016_7_19_17_02_45
FLQS30BJGRWV____	-11.971	-11.970	-11.707	-11.736	-11.500	-11.934	-11.752	-11.973	-11.722	-11.846	-11.680	-11.687	-11.683	-11.645	-11.743	-11.573	-11.909	-11.879	-11.716	-11.699	-11.751	-11.935	-11.700	-11.577	-11.678	-11.657	-11.818	-11.511	-11.877	-11.642	-11.427	-11.964	-117.784	-117.679	-117.482	-117.479	-118.163	-117.680	-117.417	-117.756	-117.506	-118.181	-117.687	-117.349	-117.387	-117.373	-117.474	-118.059	-117.927	-117.952	-117.970	-117.888	-117.375	-117.993	-118.096	-117.912	-118.117	-117.277	-117.510	-117.417	-117.921	-117.840	-118.186	-117.778	263.860	263.855	263.972	263.958	264.104	263.872	263.947	263.857	263.966	263.939	263.995	263.975	263.979	263.997	263.954	264.065	263.896	263.912	263.991	263.996	263.946	263.887	264.005	264.055	264.017	263.986	263.920	264.064	263.911	264.021	264.140	263.863	2016_7_19_17_02_45
FLQS30AEGRWV____	-12.045	-12.022	-11.570	-11.404	-11.681	-11.941	-11.361	-11.493	-11.511	-11.640	-11.797	-11.677	-11.670	-11.369	-11.532	-11.509	-11.494	-11.482	-11.506	-11.431	-11.468	-11.608	-11.633	-11.499	-11.469	-11.515	-11.483	-11.222	-11.399	-11.480	-11.358	-11.627	-116.734	-117.278	-117.345	-117.089	-117.948	-116.769	-117.150	-117.943	-117.230	-117.338	-117.606	-117.273	-117.306	-117.288	-117.862	-117.513	-118.058	-117.159	-117.762	-117.545	-117.429	-117.345	-117.103	-117.901	-117.781	-117.195	-117.232	-117.804	-117.850	-117.355	-117.579	-117.259	264.446	264.484	264.706	264.774	264.681	264.498	264.798	264.771	264.729	264.672	264.609	264.651	264.656	264.800	264.749	264.744	264.776	264.740	264.757	264.782	264.759	264.688	264.664	264.767	264.775	264.725	264.742	264.895	264.812	264.750	264.819	264.674	2016_7_19_17_02_45
FLQS309TGRWY____	-11.710	-11.620	-11.774	-11.589	-11.769	-11.869	-11.685	-11.862	-11.777	-11.648	-12.002	-11.747	-11.677	-11.632	-11.740	-11.839	-11.712	-11.682	-11.714	-11.506	-11.680	-11.616	-11.837	-11.644	-11.681	-11.847	-11.818	-11.636	-11.410	-11.641	-11.568	-11.570	-117.053	-116.865	-117.528	-117.736	-117.547	-117.455	-117.529	-116.828	-117.165	-117.698	-117.343	-117.331	-117.750	-117.680	-117.514	-117.375	-117.453	-117.218	-117.951	-117.281	-117.229	-117.458	-117.481	-117.565	-117.702	-117.258	-117.223	-117.532	-117.058	-117.818	-117.445	-117.250	263.950	263.985	263.942	264.041	263.945	263.893	263.985	263.865	263.923	264.011	263.823	263.946	264.000	264.018	263.958	263.903	263.969	263.972	263.991	264.060	263.973	264.015	263.909	264.006	263.995	263.894	263.906	264.009	264.096	264.020	264.038	264.028	2016_7_19_17_02_45
FLQS309QGRWV____	-11.709	-11.620	-11.504	-11.649	-11.340	-11.401	-11.670	-11.635	-11.769	-11.512	-11.791	-11.473	-11.466	-11.232	-11.405	-11.511	-11.773	-11.731	-11.953	-11.434	-11.659	-11.606	-11.369	-11.758	-11.542	-11.510	-11.538	-11.302	-11.477	-11.297	-11.561	-11.631	-116.432	-117.425	-116.726	-117.382	-117.145	-116.862	-117.191	-117.457	-117.673	-117.171	-117.520	-117.246	-117.754	-116.874	-116.851	-116.836	-117.238	-117.534	-117.334	-117.066	-117.535	-117.445	-116.934	-116.813	-117.370	-116.842	-117.336	-116.991	-117.238	-117.554	-116.360	-116.631	263.920	264.012	264.034	263.995	264.134	264.091	263.976	264.006	263.952	264.052	263.933	264.074	264.102	264.174	264.089	264.036	263.929	263.963	263.846	264.084	263.998	264.019	264.110	263.915	264.047	264.037	264.047	264.145	264.072	264.174	263.989	263.968	2016_7_19_17_02_45
FLQS309NGRWM____	-12.039	-12.099	-11.839	-11.740	-11.708	-11.606	-11.567	-11.974	-11.789	-11.652	-12.065	-11.677	-11.681	-11.707	-11.881	-11.710	-11.717	-11.612	-11.714	-11.779	-11.677	-11.881	-11.639	-11.510	-11.618	-11.644	-11.951	-11.635	-11.476	-11.577	-11.630	-11.620	-117.569	-117.537	-117.735	-117.342	-117.690	-117.479	-117.345	-117.609	-117.168	-117.792	-117.672	-117.806	-117.382	-117.555	-117.534	-117.782	-117.661	-117.748	-117.701	-117.422	-117.437	-117.672	-117.889	-118.039	-117.726	-118.059	-117.429	-117.738	-117.993	-117.767	-117.516	-118.160	264.490	264.460	264.595	264.624	264.656	264.695	264.708	264.524	264.591	264.688	264.483	264.676	264.654	264.650	264.565	264.659	264.650	264.705	264.653	264.609	264.659	264.571	264.699	264.768	264.701	264.704	264.526	264.693	264.782	264.723	264.685	264.721	2016_7_19_17_02_46
FLQS308YGRWQ____	-11.843	-12.035	-11.785	-11.653	-11.644	-11.818	-11.768	-12.102	-11.717	-11.781	-11.890	-12.005	-11.811	-11.581	-11.869	-11.845	-11.647	-11.881	-11.778	-11.782	-11.873	-11.941	-11.781	-11.711	-11.616	-11.915	-11.681	-11.444	-11.818	-11.838	-11.627	-11.910	-117.508	-117.144	-117.012	-117.672	-117.359	-117.015	-116.756	-117.209	-117.414	-117.837	-117.019	-117.388	-117.688	-116.138	-118.119	-117.370	-117.456	-117.536	-117.620	-116.953	-117.540	-117.323	-117.091	-116.776	-117.589	-117.066	-117.479	-117.338	-117.056	-117.681	-117.560	-117.118	263.908	263.797	263.912	264.007	263.997	263.896	263.907	263.768	263.964	263.954	263.861	263.824	263.932	263.968	263.925	263.900	264.000	263.891	263.945	263.910	263.895	263.852	263.917	263.936	264.021	263.851	263.985	264.092	263.898	263.919	264.015	263.857	2016_7_19_17_02_46
FLQS3084GRWM____	-11.434	-11.556	-11.366	-11.396	-11.422	-11.395	-11.411	-11.905	-11.443	-11.501	-11.680	-11.657	-11.467	-11.282	-11.594	-11.510	-11.502	-11.474	-11.505	-11.431	-11.464	-11.595	-11.444	-11.437	-11.475	-11.763	-11.479	-11.304	-11.472	-11.632	-11.224	-11.555	-117.585	-117.744	-117.685	-117.423	-117.967	-117.614	-117.879	-117.236	-117.565	-117.854	-117.097	-118.338	-117.844	-118.433	-118.135	-117.125	-117.860	-117.747	-117.838	-117.559	-117.697	-118.138	-117.436	-117.584	-117.666	-117.989	-117.503	-117.488	-117.599	-117.833	-117.590	-117.776	264.783	264.732	264.820	264.794	264.807	264.803	264.808	264.539	264.778	264.763	264.641	264.711	264.779	264.896	264.732	264.724	264.763	264.771	264.761	264.783	264.774	264.731	264.771	264.782	264.767	264.644	264.758	264.842	264.765	264.699	264.885	264.734	2016_7_19_17_02_46
FLQS307KGRWV____	-11.905	-11.620	-11.772	-11.594	-11.699	-11.733	-11.558	-11.772	-11.771	-11.710	-12.013	-11.738	-11.738	-11.572	-11.741	-11.705	-11.775	-11.737	-11.704	-11.700	-11.671	-11.670	-11.766	-11.503	-11.668	-11.834	-11.868	-11.560	-11.612	-11.767	-11.558	-11.632	-117.159	-116.865	-116.797	-117.333	-117.471	-117.400	-117.207	-117.467	-117.406	-117.575	-116.411	-117.655	-117.551	-117.351	-117.188	-117.369	-117.312	-117.537	-117.622	-117.393	-117.480	-117.589	-117.341	-117.690	-117.639	-117.372	-117.345	-117.453	-117.441	-117.287	-117.498	-117.435	263.861	263.985	263.907	264.020	263.976	263.956	264.031	263.940	263.938	263.975	263.771	263.966	263.961	264.031	263.942	263.968	263.931	263.961	263.980	263.971	263.990	263.995	263.937	264.081	263.999	263.906	263.888	264.042	264.016	263.934	264.045	264.006	2016_7_19_17_02_46
FLQS3072GRWV____	-11.419	-11.701	-11.451	-11.273	-11.307	-11.332	-11.427	-11.375	-11.386	-11.386	-11.622	-11.744	-11.663	-11.238	-11.534	-11.318	-11.439	-11.675	-11.712	-11.632	-11.399	-11.533	-11.557	-11.315	-11.594	-11.509	-11.546	-11.313	-11.351	-11.373	-11.300	-11.563	-116.968	-117.683	-117.166	-117.287	-117.496	-117.952	-117.285	-117.876	-117.430	-117.468	-117.172	-117.476	-118.360	-117.428	-118.394	-117.393	-118.126	-117.684	-117.446	-117.552	-118.227	-118.266	-118.359	-117.453	-118.319	-117.789	-117.755	-117.353	-117.465	-117.639	-117.387	-117.649	264.736	264.634	264.730	264.822	264.815	264.825	264.747	264.800	264.774	264.776	264.648	264.603	264.684	264.845	264.748	264.805	264.781	264.647	264.617	264.661	264.805	264.743	264.735	264.809	264.715	264.732	264.712	264.806	264.793	264.790	264.814	264.699	2016_7_19_17_02_47
