,Distance_X_LOGO_Voice1,Distance_X_LOGO_voice2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Voice1,Distance_Y_LOGO_voice2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Voice1,Angle_voice2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS308YGRWQ,-63.5673664847,-63.3863597462,-63.5573661124,-63.6023677877,-63.52936507,-63.5223648094,-63.5723666708,-63.5303651072,-63.5593661869,-63.4173609003,-63.5593661869,-63.3893598579,-63.4983639159,-63.4963638414,-63.5283650327,-63.5593661869,-63.5023640648,-63.6343689791,-63.5313651444,-64.1173869608,-63.5233648466,-63.6043678622,-63.8703777652,-63.8703777652,-63.5003639903,-63.5653664102,-63.5313651444,-63.5343652561,-63.5803669687,-63.8023752336,-63.4893635808,-63.4873635063,-120.461410967,-120.116349636,-119.911313192,-120.013331325,-119.940318348,-120.044336836,-120.014331503,-119.838300215,-120.423404212,-120.427404923,-120.426404745,-119.908312659,-119.907312481,-120.049337725,-120.011330969,-120.495417012,-119.943318881,-119.905312126,-119.946319414,-120.263375768,-120.426404745,-120.012331147,-120.369394612,-120.364393723,-120.080343236,-120.010330792,-119.978325103,-119.979325281,-119.988326881,-120.294381279,-120.359392834,-120.39739959,241.839,241.839,241.735,241.738,241.751,241.774,241.749,241.73,241.835,241.888,241.835,241.796,241.756,241.785,241.765,241.849,241.761,241.705,241.751,241.596,241.848,241.737,241.709,241.707,241.789,241.751,241.757,241.757,241.741,241.719,241.848,241.856
FLQS3084GRWM,-63.6542199708,-63.4602528197,-63.6332235266,-63.7242081181,-63.6052282677,-63.6192258971,-63.6892140444,-63.6192258971,-63.6542199708,-63.493247232,-63.6892140444,-63.4572533277,-63.5142436762,-63.5682345327,-63.6032286063,-63.6392225107,-63.5712340247,-63.7242081181,-63.604228437,-64.2261231173,-63.6542199708,-63.641222172,-63.9501698508,-63.9481701895,-63.604228437,-63.6542199708,-63.6022287757,-63.6032286063,-63.6552198015,-63.9041776397,-63.6192258971,-63.598229453,-120.607517743,-120.215525811,-120.001530215,-120.082528548,-120.000530236,-120.117527828,-120.117527828,-119.90753215,-120.502519904,-120.523519472,-120.537519184,-119.964530977,-119.977530709,-120.104528096,-120.069528816,-120.56151869,-120.035529516,-119.977530709,-120.001530215,-120.351523012,-120.537519184,-120.072528754,-120.459520789,-120.413521736,-120.141527334,-120.082528548,-120.031529598,-120.071528775,-120.046529289,-120.375522518,-120.467520625,-120.491520131,242.509,242.505,242.398,242.38,242.408,242.426,242.4,242.384,242.489,242.553,242.483,242.456,242.437,242.442,242.422,242.506,242.428,242.359,242.409,242.247,242.496,242.409,242.37,242.362,242.436,242.406,242.415,242.423,242.399,242.371,242.495,242.508
FLQS307KGRWV,-63.5922745234,-63.4452715771,-63.582274323,-63.6682760466,-63.5932745434,-63.5512737016,-63.6272752249,-63.5612739021,-63.5862744031,-63.4912724991,-63.6202750846,-63.4452715771,-63.5262732006,-63.5272732206,-63.5612739021,-63.6192750645,-63.5612739021,-63.6612759063,-63.559273862,-64.1782862683,-63.5812743029,-63.6352753852,-63.9322813378,-63.9332813579,-63.5582738419,-63.5932745434,-63.5582738419,-63.5962746035,-63.6052747839,-63.8622799349,-63.5492736615,-63.5462736014,-120.343806456,-119.996801247,-119.796798245,-119.865799281,-119.792798185,-119.894799716,-119.891799671,-119.701796819,-120.319806096,-120.331806276,-120.309805946,-119.760797705,-119.77179787,-119.902799836,-119.863799251,-120.340806411,-119.830798756,-119.75579763,-119.79579823,-120.136803349,-120.300805811,-119.865799281,-120.24480497,-120.21680455,-119.928800227,-119.862799236,-119.827798711,-119.876799446,-119.840798906,-120.179803994,-120.241804925,-120.277805465,241.81,241.797,241.706,241.687,241.701,241.737,241.708,241.695,241.808,241.845,241.793,241.75,241.722,241.747,241.727,241.799,241.721,241.668,241.714,241.551,241.806,241.7,241.664,241.658,241.741,241.715,241.721,241.717,241.706,241.677,241.806,241.814
FLQS3072GRWV,-63.4548548133,-63.2698639825,-63.4788536238,-63.4858532768,-63.4548548133,-63.3688590757,-63.4878531777,-63.3798585305,-63.4408555072,-63.3558597201,-63.4958527812,-63.3048622478,-63.3848582827,-63.3838583323,-63.3818584314,-63.4408555072,-63.4188565976,-63.5238513934,-63.4188565976,-64.0028276526,-63.4418554576,-63.490853029,-63.7888382592,-63.7858384078,-63.4178566471,-63.4508550115,-63.4188565976,-63.4528549124,-63.4668542185,-63.6838434633,-63.4258562506,-63.3708589766,-120.407426426,-120.100376886,-119.885342193,-119.958353973,-119.882341709,-119.983358007,-119.990359136,-119.78032525,-120.368420132,-120.417428039,-120.417428039,-119.851336707,-119.850336545,-119.990359136,-119.955353489,-120.47643756,-119.919347679,-119.848336222,-119.886342354,-120.240399478,-120.405426103,-119.955353489,-120.345416421,-120.303409644,-120.02936543,-119.953353166,-119.917347357,-119.953353166,-119.932349777,-120.267403834,-120.347416744,-120.378421746,242.518,242.526,242.406,242.418,242.414,242.467,242.424,242.422,242.515,242.557,242.504,242.464,242.434,242.462,242.456,242.537,242.435,242.382,242.429,242.281,242.522,242.415,242.381,242.374,242.457,242.43,242.435,242.429,242.42,242.405,242.517,242.543
FLQS305NGRWM,-63.7286746398,-63.5755288331,-63.7516965584,-63.7967394428,-63.7266727338,-63.6786269906,-63.7557003704,-63.6916393794,-63.713660345,-63.5735269271,-63.7476927465,-63.6155669525,-63.6566060249,-63.6526022129,-63.6936412853,-63.7476927465,-63.6896374734,-63.7967394428,-63.6876355674,-64.3062245121,-63.716663204,-63.7627070413,-64.0569872188,-64.0559862658,-63.6906384264,-63.7246708279,-63.6876355674,-63.7236698749,-63.7396851226,-63.9899233688,-63.6806288965,-63.6425926831,-120.494500074,-120.182462524,-119.97243725,-120.074449526,-119.967436648,-120.103453016,-120.107453497,-119.900428584,-120.45449526,-120.494500074,-120.518502962,-119.971437129,-119.970437009,-120.111453979,-120.040445434,-120.588511387,-120.040445434,-119.970437009,-120.005441221,-120.364484428,-120.491499713,-120.073449405,-120.465496584,-120.42649189,-120.14445795,-120.073449405,-120.039445313,-120.074449526,-120.051446758,-120.354483224,-120.419491047,-120.463496343,241.809,241.804,241.697,241.701,241.706,241.75,241.722,241.705,241.806,241.866,241.806,241.748,241.732,241.761,241.732,241.82,241.734,241.68,241.727,241.569,241.813,241.713,241.681,241.674,241.754,241.727,241.734,241.728,241.717,241.684,241.812,241.835
FLQS305DGRWM,-63.6179723006,-63.4639408922,-63.6329753599,-63.6789847416,-63.6069700572,-63.5729631228,-63.6419771954,-63.5729631228,-63.6079702611,-63.4989480304,-63.6429773994,-63.4699421159,-63.5379559845,-63.5419568003,-63.5729631228,-63.6369761757,-63.5729631228,-63.6779845377,-63.5769639386,-64.1940897764,-63.5999686295,-63.6459780112,-63.9500400123,-63.9530406242,-63.5719629189,-63.6049696493,-63.5749635307,-63.6079702611,-63.6199727085,-63.8820261437,-63.569962511,-63.5659616952,-120.276178975,-119.960175878,-119.790174211,-119.857174868,-119.787174182,-119.911175397,-119.887175162,-119.701173339,-120.238178603,-120.267178887,-120.331179514,-119.754173858,-119.771174025,-119.89517524,-119.876175054,-120.338179583,-119.841174711,-119.771174025,-119.791174221,-120.134177583,-120.297179181,-119.859174888,-120.243178652,-120.208178309,-119.925175535,-119.857174868,-119.823174535,-119.821174515,-119.835174652,-120.133177573,-120.20117824,-120.275178965,241.792,241.787,241.69,241.686,241.699,241.737,241.706,241.695,241.788,241.835,241.793,241.744,241.722,241.745,241.73,241.797,241.723,241.67,241.711,241.549,241.802,241.699,241.662,241.654,241.739,241.714,241.718,241.706,241.704,241.665,241.795,241.811
FLQS3057GRWM,-63.7552913849,-63.5682113026,-63.7763003781,-63.7843038041,-63.7132733985,-63.7062704008,-63.7853042324,-63.6822601228,-63.7452871025,-63.6382412799,-63.7813025194,-63.6052271477,-63.6832605511,-63.6462447059,-63.715274255,-63.7763003781,-63.6812596946,-63.8253213623,-63.6812596946,-64.3015252083,-63.7452871025,-63.7883055171,-64.0574207158,-64.0564202876,-63.7172751115,-63.7502892437,-63.7172751115,-63.7132733985,-63.7692973804,-64.0164031576,-63.7052699725,-63.6712554121,-120.54395788,-120.197690855,-120.022555799,-120.095612137,-120.023556571,-120.161663072,-120.125635289,-119.919476309,-120.504927782,-120.534950935,-120.53795325,-119.98852956,-119.987528788,-120.130639148,-120.09160905,-120.606005729,-120.059584354,-119.986528016,-120.026558886,-120.382833629,-120.507930097,-120.092609822,-120.485913119,-120.444881477,-120.160662301,-120.090608278,-120.057582811,-120.092609822,-120.069592072,-120.404850607,-120.466898456,-120.510932413,242.455,242.456,242.344,242.356,242.367,242.398,242.361,242.359,242.451,242.497,242.444,242.401,242.372,242.414,242.38,242.459,242.387,242.319,242.38,242.22,242.451,242.354,242.331,242.324,242.393,242.367,242.373,242.381,242.356,242.33,242.458,242.479
FLQS3052GRWY,-63.7597909823,-63.6147527869,-63.7857978312,-63.8918257534,-63.7607912458,-63.7197804457,-63.8568165338,-63.7867980946,-63.7507886116,-63.6397593723,-63.7827970409,-63.6117519966,-63.6817704358,-63.6957741237,-63.7297830798,-63.7787959873,-63.7297830798,-63.8918257534,-63.7267822896,-64.3429445544,-63.7487880848,-63.7948002019,-64.0988802807,-64.1008808075,-63.7597909823,-63.8218073142,-63.727782553,-63.7607912458,-63.8058030995,-64.0308623683,-63.7167796554,-63.7107780749,-120.428603938,-120.079654344,-119.874683952,-119.997666187,-119.869684674,-119.969670231,-120.032661132,-119.822691463,-120.387609859,-120.413606104,-120.415605815,-119.892681353,-119.892681353,-119.981668498,-119.943673987,-120.48459585,-119.90667933,-119.892681353,-119.908679042,-120.257628635,-120.389609571,-119.975669365,-120.36261347,-120.295623147,-120.042659688,-119.997666187,-119.907679186,-119.94067442,-119.950672976,-120.257628635,-120.382610582,-120.391609282,242.448,242.433,242.329,242.314,242.337,242.372,242.334,242.318,242.444,242.49,242.437,242.398,242.371,242.384,242.364,242.452,242.356,242.293,242.358,242.198,242.444,242.346,242.309,242.296,242.372,242.34,242.357,242.351,242.337,242.314,242.455,242.459
FLQS304WGRWM,-64.1317757077,-63.9821697054,-64.1618977216,-64.2090888767,-64.1357919762,-64.0845845526,-64.1689261915,-64.1046658952,-64.1217350364,-64.0173120549,-64.1588855202,-63.9861859739,-64.0685194785,-64.0624950758,-64.1006496267,-64.1267553721,-64.1006496267,-64.2090888767,-64.0976374253,-64.6850166962,-64.1227391036,-64.1759546614,-64.4691422633,-64.4691422633,-64.0996455596,-64.1388041776,-64.1006496267,-64.1367960434,-64.1548692517,-64.39684943,-64.0825764184,-64.0825764184,-120.724243333,-120.379154024,-120.174100957,-120.245119336,-120.173100698,-120.269125549,-120.276127361,-120.069073776,-120.65622573,-120.682232461,-120.685233238,-120.138091638,-120.138091638,-120.280128397,-120.243118819,-120.731245145,-120.210110276,-120.137091379,-120.177101733,-120.53319389,-120.686233496,-120.244119078,-120.633219776,-120.593209422,-120.310136163,-120.243118819,-120.208109758,-120.24211856,-120.221113124,-120.555199585,-120.615215117,-120.660226766,242.449,242.436,242.329,242.326,242.339,242.377,242.347,242.33,242.439,242.483,242.431,242.387,242.357,242.387,242.366,242.452,242.359,242.304,242.354,242.207,242.445,242.338,242.307,242.299,242.379,242.352,242.359,242.352,242.341,242.318,242.445,242.454
FLQS3047GRWM,-63.5805063159,-63.3954670083,-63.5695039787,-63.616513965,-63.5454988794,-63.5054903804,-63.5775056785,-63.5034899555,-63.5374971796,-63.4314746574,-63.5735048286,-63.4014682831,-63.4774844312,-63.5054903804,-63.5114916553,-63.5715044037,-63.5094912303,-63.6085122652,-63.5094912303,-64.1286227515,-63.538497392,-63.5825067409,-63.8815702705,-63.8855711204,-63.5074908054,-63.5454988794,-63.5054903804,-63.5464990918,-63.5925088656,-63.8115553974,-63.5034899555,-63.4984888931,-120.346403537,-120.003439434,-119.797460994,-119.868453563,-119.796461098,-119.893450947,-119.902450005,-119.687472506,-120.280410444,-120.312407095,-120.3114072,-119.762464657,-119.764464447,-119.93344676,-119.867453668,-120.383399664,-119.83045754,-119.75746518,-119.798460889,-120.15042405,-120.317406572,-119.868453563,-120.250413584,-120.213417456,-119.937446342,-119.867453668,-119.83045754,-119.866453772,-119.874452935,-120.175421433,-120.247413898,-120.282410235,242.497,242.498,242.392,242.389,242.401,242.435,242.41,242.395,242.499,242.545,242.492,242.448,242.42,242.443,242.428,242.507,242.421,242.37,242.415,242.254,242.506,242.402,242.365,242.357,242.443,242.415,242.423,242.415,242.399,242.377,242.506,242.515
FLQS303BGRWM,-63.6949279694,-63.5008367729,-63.6729176275,-63.7189392514,-63.6949279694,-63.6048856617,-63.7299444224,-63.6599115164,-63.642903525,-63.5318513455,-63.7299444224,-63.5548621575,-63.5548621575,-63.5788734395,-63.6108884823,-63.7299444224,-63.6128894224,-63.7649608754,-63.6599115164,-64.2331808752,-63.6949279694,-63.6839227985,-63.9880657043,-63.9900666445,-63.6599115164,-63.6949279694,-63.6599115164,-63.6439039951,-63.6889251489,-63.9180327984,-63.6389016446,-63.6048856617,-120.349710008,-120.050834897,-119.836924283,-119.907894627,-119.894900057,-119.933883767,-119.9998562,-119.789943915,-120.322721286,-120.358706249,-120.419680769,-119.859914676,-119.859914676,-119.944879173,-119.905895463,-120.419680769,-119.872909246,-119.859914676,-119.894900057,-120.191776003,-120.419680769,-119.907894627,-120.297731728,-120.253750106,-120.034841581,-119.964870819,-119.929885438,-119.906895045,-119.914891703,-120.217765143,-120.281738411,-120.329718362,241.794,241.807,241.701,241.698,241.704,241.746,241.712,241.697,241.808,241.856,241.795,241.75,241.75,241.758,241.738,241.795,241.73,241.671,241.717,241.563,241.808,241.711,241.675,241.666,241.745,241.718,241.724,241.726,241.711,241.685,241.801,241.823
FLQS3024GRWM,-63.8164288136,-63.6223940641,-63.7944248729,-63.8864413521,-63.7654196784,-63.720411618,-63.7984255894,-63.7814225444,-63.7964252312,-63.654399796,-63.8354322169,-63.6764037367,-63.7464162751,-63.7464162751,-63.7304134092,-63.7964252312,-63.7344141257,-63.8864413521,-63.7654196784,-64.3565255389,-63.8164288136,-63.8054268433,-64.1114816543,-64.1084811169,-63.7324137674,-63.8164288136,-63.728413051,-63.7464162751,-63.8234300674,-64.0384685785,-63.7814225444,-63.7604187828,-120.482052133,-120.16502042,-119.949998911,-120.027006614,-119.948998811,-120.049008815,-120.056009515,-119.851989107,-120.434047331,-120.474051333,-120.471051033,-119.92199611,-119.92199611,-120.062010115,-120.020005914,-120.507054634,-119.986002512,-119.92199611,-119.951999111,-120.304034326,-120.482052133,-120.021006014,-120.41004493,-120.365040428,-120.095013417,-120.027006614,-119.984002312,-120.027006614,-119.997003613,-120.331037027,-120.41204513,-120.443048232,241.756,241.766,241.659,241.64,241.67,241.706,241.678,241.644,241.754,241.814,241.747,241.697,241.671,241.699,241.697,241.768,241.689,241.619,241.67,241.52,241.756,241.669,241.632,241.624,241.711,241.666,241.69,241.692,241.658,241.644,241.755,241.769
FLQS301GGRWM,-63.6241899042,-63.4733127656,-63.6491695629,-63.6991288803,-63.6161964134,-63.5822240776,-63.655164681,-63.5782273322,-63.6131988544,-63.5082842878,-63.6481703765,-63.4783086974,-63.54325581,-63.5842224503,-63.6191939724,-63.6481703765,-63.589218382,-63.6951321349,-63.5882191956,-64.2077147315,-63.6112004817,-63.6661557308,-63.9579181445,-63.9599165172,-63.5882191956,-63.6131988544,-63.5882191956,-63.6131988544,-63.6731500352,-63.8889742864,-63.6481703765,-63.5762289595,-120.530512195,-120.214513474,-120.011514296,-120.082514009,-120.013514288,-120.108513903,-120.112513887,-119.909514709,-120.504512301,-120.522512228,-120.539512159,-119.975514442,-119.979514425,-120.148513741,-120.112513887,-120.609511876,-120.044514162,-119.97351445,-120.012514292,-120.361512879,-120.523512224,-120.080514017,-120.466512454,-120.432512592,-120.149513737,-120.084514,-120.043514166,-120.084514,-120.053514126,-120.394512746,-120.469512442,-120.494512341,241.816,241.81,241.704,241.7,241.717,241.748,241.722,241.71,241.815,241.857,241.809,241.761,241.737,241.755,241.735,241.822,241.733,241.679,241.727,241.566,241.819,241.712,241.679,241.672,241.754,241.732,241.733,241.732,241.703,241.69,241.795,241.827
FLQS301EGRWQ,-63.7351323051,-63.5501057935,-63.7231305854,-63.7941407602,-63.7261310154,-63.6821247099,-63.7651366043,-63.6611217005,-63.7221304421,-63.581110236,-63.7221304421,-63.5521060802,-63.6591214139,-63.6631219871,-63.6911259997,-63.7191300122,-63.6641221304,-63.7961410468,-63.7341321618,-64.2812105501,-63.6871254264,-63.7341321618,-64.0351752969,-64.0391758701,-63.6931262863,-63.728131302,-63.6981270028,-63.6951265729,-63.7331320185,-63.9681656954,-63.6821247099,-63.6501201241,-120.411936076,-120.095920497,-119.887910243,-119.990915321,-119.91991182,-120.0209168,-119.989915271,-119.782905066,-120.370934055,-120.404935731,-120.403935682,-119.852908517,-119.851908468,-120.027917145,-119.989915271,-120.470938985,-119.922911968,-119.850908419,-119.926912166,-120.240927646,-120.403935682,-119.959913792,-120.343932724,-120.310931097,-120.025917046,-119.955913595,-119.954913546,-119.958913743,-119.964914039,-120.272929224,-120.333932231,-120.375934301,241.772,241.779,241.674,241.668,241.679,241.715,241.678,241.676,241.769,241.828,241.776,241.731,241.69,241.724,241.706,241.79,241.702,241.639,241.677,241.536,241.789,241.684,241.648,241.64,241.712,241.685,241.696,241.698,241.685,241.659,241.777,241.797
FLQS300VGRWQ,-63.6813143679,-63.5282583325,-63.6713107054,-63.7453378075,-63.6773129029,-63.6362978869,-63.7113253552,-63.6433004506,-63.6883169316,-63.5312594313,-63.7033224253,-63.5352608962,-63.6062868996,-63.6082876321,-63.6412997181,-63.7013216928,-63.6092879983,-63.7453378075,-63.6433004506,-64.2275143372,-63.6683096067,-63.7123257215,-63.9844253399,-64.0164370597,-63.6392989856,-63.6753121704,-63.6473019156,-63.6743118042,-63.6913180303,-63.9444106901,-63.653304113,-63.5992843359,-120.317200646,-120.004207928,-119.797212744,-119.866211139,-119.794212814,-119.894210487,-119.898210394,-119.693215164,-120.292201228,-120.315200692,-120.311200786,-119.762213559,-119.762213559,-119.901210325,-119.864211185,-120.379199203,-119.833211907,-119.761213582,-119.798212721,-120.150204531,-120.311200786,-119.866211139,-120.253202135,-120.214203042,-119.935209534,-119.864211185,-119.831211953,-119.865211162,-119.844211651,-120.176203926,-120.257202042,-120.283201437,242.455,242.45,242.356,242.342,242.353,242.388,242.361,242.346,242.447,242.511,242.445,242.4,242.373,242.4,242.381,242.46,242.386,242.321,242.367,242.219,242.458,242.354,242.33,242.31,242.395,242.368,242.372,242.368,242.358,242.329,242.454,242.479
FLQS300RGRWY,-63.5908362861,-63.431671501,-63.6098559774,-63.6609088329,-63.5908362861,-63.5558000126,-63.6258725595,-63.5558000126,-63.5758207403,-63.4857274658,-63.6258725595,-63.4506911923,-63.5207637392,-63.5207637392,-63.5497937943,-63.5788238495,-63.5487927579,-63.6609088329,-63.5477917216,-64.1684342796,-63.5908362861,-63.6258725595,-63.9211782927,-63.91917622,-63.5487927579,-63.5908362861,-63.5467906852,-63.5908362861,-63.5998456135,-63.8471016003,-63.5558000126,-63.5057481934,-120.547430782,-120.141405754,-119.939393301,-120.022398418,-119.952394103,-120.057400576,-120.057400576,-119.84738763,-120.389421042,-120.477426467,-120.477426467,-119.917391945,-119.917391945,-120.057400576,-120.008397555,-120.493427453,-119.974395459,-119.917391945,-119.940393363,-120.291415001,-120.477426467,-120.022398418,-120.392421227,-120.357419069,-120.077401809,-120.022398418,-119.972395336,-120.022398418,-119.988396322,-120.319416727,-120.407422152,-120.4244232,241.874,241.853,241.747,241.744,241.756,241.79,241.764,241.749,241.848,241.899,241.847,241.802,241.776,241.803,241.783,241.867,241.777,241.723,241.77,241.609,241.86,241.757,241.72,241.715,241.797,241.77,241.777,241.77,241.76,241.734,241.859,241.881
FLQS300LGRWQ,-63.690212612,-63.4979251551,-63.7092410582,-63.760317414,-63.6811991374,-63.655160211,-63.725265013,-63.655160211,-63.690212612,-63.585055409,-63.725265013,-63.550003008,-63.62010781,-63.62010781,-63.725265013,-63.725265013,-63.6431422449,-63.760317414,-63.6421407477,-64.2330240788,-63.6801976403,-63.725265013,-64.0197051813,-64.0156991927,-63.655160211,-63.690212612,-63.6401377534,-63.690212612,-63.702230578,-63.9105419897,-63.655160211,-63.6351302675,-120.336314786,-119.978295999,-119.795286395,-119.881290908,-119.794286343,-119.916292745,-119.916292745,-119.706281725,-120.30131295,-120.336314786,-120.336314786,-119.776285398,-119.776285398,-119.916292745,-119.951294582,-120.40631846,-119.830288232,-119.776285398,-119.7972865,-120.153305183,-120.287312215,-119.881290908,-120.254310483,-120.209308121,-119.951294582,-119.881290908,-119.830288232,-119.881290908,-119.845289019,-120.173306232,-120.266311113,-120.286312162,242.48,242.481,242.366,242.364,242.377,242.411,242.384,242.369,242.473,242.519,242.467,242.422,242.396,242.424,242.391,242.481,242.398,242.344,242.392,242.243,242.474,242.378,242.342,242.334,242.417,242.391,242.399,242.391,242.379,242.366,242.48,242.491
FLQS300LGRWM,-63.6838667395,-63.4807746816,-63.6558540419,-63.7538984836,-63.6838667395,-63.5888236582,-63.7188826116,-63.6488508675,-63.6838667395,-63.5788191233,-63.7188826116,-63.483776042,-63.6138349954,-63.6138349954,-63.6338440651,-63.6618567628,-63.5958268326,-63.7538984836,-63.6308427047,-64.2161079948,-63.6838667395,-63.6688599372,-63.9719973439,-63.9729977974,-63.6488508675,-63.6658585767,-63.6318431582,-63.6838667395,-63.6838667395,-63.9009651463,-63.6488508675,-63.5858222977,-120.347107478,-120.020085447,-119.815071636,-119.892076823,-119.822072107,-119.914078306,-119.927079181,-119.717065033,-120.31210512,-120.347107478,-120.347107478,-119.782069413,-119.787069749,-119.927079181,-119.883076217,-120.372109162,-119.811071366,-119.787069749,-119.818071838,-120.166095283,-120.347107478,-119.887076487,-120.268102155,-120.235099932,-119.96208154,-119.884076284,-119.849073926,-119.892076823,-119.861074735,-120.198097439,-120.277102762,-120.302104446,241.872,241.883,241.777,241.756,241.768,241.822,241.776,241.76,241.865,241.911,241.859,241.834,241.787,241.815,241.799,241.885,241.799,241.735,241.787,241.638,241.872,241.786,241.749,241.742,241.809,241.787,241.793,241.782,241.776,241.762,241.871,241.899
FLQS3009GRWQ,-63.6646293242,-63.4776216009,-63.6896303568,-63.7366322979,-63.6636292829,-63.6186274244,-63.6966306459,-63.6326280026,-63.6546289112,-63.5136230877,-63.6906303981,-63.514623129,-63.5936263918,-63.5896262266,-63.6286278374,-63.6876302742,-63.5906262679,-63.7356322566,-63.6246276722,-64.2106518748,-63.620627507,-63.7016308524,-63.9676418385,-63.9926428711,-63.6276277961,-63.6636292829,-63.6266277548,-63.6636292829,-63.6816300264,-63.9246400626,-63.6156273005,-63.5796258136,-120.449906351,-120.13696635,-119.927006605,-119.995993379,-119.925006989,-120.022988203,-120.031986478,-119.822026733,-120.409914018,-120.446906926,-120.440908076,-119.892013315,-119.891013506,-120.031986478,-119.99499357,-120.512894274,-119.961999896,-119.890013698,-119.927006605,-120.28493798,-120.446906926,-119.995993379,-120.384918811,-120.373920919,-120.098973634,-119.996993187,-119.96000028,-119.992993954,-119.973997596,-120.305933954,-120.371921303,-120.415912868,242.484,242.492,242.371,242.367,242.38,242.416,242.389,242.372,242.479,242.539,242.472,242.429,242.4,242.429,242.407,242.488,242.415,242.347,242.395,242.248,242.499,242.38,242.358,242.347,242.428,242.395,242.401,242.394,242.383,242.359,242.486,242.508
FLQS2F0LGRX5,-63.6056567978,-63.4546528644,-63.6236572666,-63.6676584128,-63.5996566415,-63.5616556516,-63.6356575792,-63.5616556516,-63.5966565633,-63.4916538282,-63.6296574229,-63.4536528384,-63.527654766,-63.5316548702,-63.5666557819,-63.631657475,-63.5676558079,-63.7016592984,-63.5656557558,-64.1846718799,-63.5966565633,-63.6356575792,-63.9436656022,-63.9416655501,-63.5646557298,-63.6666583867,-63.5956565373,-63.5966565633,-63.6446578137,-63.8686636486,-63.5616556516,-63.5556554953,-120.423292159,-120.079374146,-119.902416331,-119.971399886,-119.862425864,-120.021387969,-120.004392021,-119.81143802,-120.406296211,-120.441287869,-120.428290967,-119.868424434,-119.867424673,-120.008391068,-119.937407989,-120.511271186,-119.900416808,-119.863425626,-119.903416093,-120.251333152,-120.389300262,-119.972399648,-120.356308127,-120.318317184,-120.040383441,-119.986396311,-119.970400124,-119.970400124,-119.944406321,-120.281326002,-120.371304552,-120.390300024,242.501,242.489,242.392,242.389,242.393,242.438,242.407,242.397,242.501,242.547,242.493,242.448,242.421,242.447,242.42,242.509,242.412,242.355,242.413,242.252,242.498,242.401,242.362,242.355,242.441,242.392,242.415,242.415,242.392,242.375,242.507,242.513
