,Distance_X_LOGO_Motor1,Distance_X_LOGO_motor2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Motor1,Distance_Y_LOGO_motor2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Motor1,Angle_motor2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS308YGRWQ,-23.2198338738,-23.1098251854,-23.1538286608,-23.2148334788,-23.3168415353,-23.2518364013,-23.2158335578,-23.207832926,-23.2478360854,-23.1808307934,-23.2158335578,-23.2168336368,-23.1468281079,-23.1448279499,-23.1448279499,-23.1448279499,-23.1768304774,-23.2118332419,-23.1768304774,-23.1458280289,-23.2168336368,-23.1798307144,-23.2168336368,-23.2118332419,-23.1478281869,-23.2158335578,-23.2148334788,-23.2158335578,-23.073822342,-23.1108252644,-23.072822263,-23.1458280289,-138.471747253,-138.590759068,-138.612761253,-138.470747154,-138.656765621,-138.613761352,-138.580758075,-138.604760458,-138.618761848,-138.549754997,-138.515751622,-138.50475053,-138.556755693,-138.551755196,-138.511751225,-138.511751225,-138.470747154,-138.512751324,-138.522752317,-138.47574765,-138.50475053,-138.439744076,-138.50475053,-138.401740303,-138.437743877,-138.480748147,-138.520752118,-138.399740104,-138.473747452,-138.511751225,-138.439744076,-138.51775182,260.136,260.188,260.172,260.137,260.109,260.132,260.144,260.149,260.134,260.157,260.14,260.139,260.171,260.171,260.168,260.168,260.153,260.142,260.156,260.166,260.139,260.149,260.139,260.134,260.162,260.138,260.141,260.132,260.194,260.182,260.193,260.168
FLQS3084GRWM,-23.3323132664,-23.2163465009,-23.2633330352,-23.2923247266,-23.3922960761,-23.3593055307,-23.3253152719,-23.2893255861,-23.3223161314,-23.2873261591,-23.2933244401,-23.3273146989,-23.2513364733,-23.2533359002,-23.2523361867,-23.2523361867,-23.2573347542,-23.2883258726,-23.2523361867,-23.2173462144,-23.3273146989,-23.2873261591,-23.3273146989,-23.2893255861,-23.2533359002,-23.2933244401,-23.2883258726,-23.2943241535,-23.2183459279,-23.2183459279,-23.2173462144,-23.2513364733,-138.325154303,-138.448149105,-138.465148386,-138.324154345,-138.498146992,-138.46814826,-138.435149654,-138.431149823,-138.429149908,-138.391151514,-138.36615257,-138.333153965,-138.394151387,-138.420150288,-138.36615257,-138.36615257,-138.324154345,-138.365152612,-138.358152908,-138.330154091,-138.333153965,-138.29515557,-138.333153965,-138.255157261,-138.290155782,-138.332154007,-138.360152824,-138.254157303,-138.330154091,-138.36615257,-138.296155528,-138.35715295,260.074,260.129,260.111,260.09,260.062,260.073,260.084,260.099,260.085,260.097,260.093,260.076,260.111,260.112,260.109,260.109,260.104,260.094,260.109,260.121,260.076,260.09,260.076,260.086,260.104,260.09,260.094,260.084,260.12,260.123,260.118,260.109
FLQS307KGRWV,-23.2076285816,-23.096630358,-23.1546294298,-23.1706291737,-23.2786274453,-23.2436280055,-23.2076285816,-23.1706291737,-23.2066285976,-23.1706291737,-23.1756290937,-23.2096285496,-23.1366297179,-23.1346297499,-23.1376297019,-23.1376297019,-23.1366297179,-23.2026286616,-23.1676292218,-23.100630294,-23.2096285496,-23.1726291417,-23.2096285496,-23.1716291577,-23.1346297499,-23.1756290937,-23.1726291417,-23.2046286296,-23.102630262,-23.102630262,-23.102630262,-23.1366297179,-138.322899573,-138.416902223,-138.49590445,-138.321899545,-138.50690476,-138.46290352,-138.429902589,-138.429902589,-138.438902843,-138.400901772,-138.364900757,-138.328899742,-138.405901913,-138.427902533,-138.361900672,-138.361900672,-138.322899573,-138.360900644,-138.370900926,-138.325899657,-138.328899742,-138.289898642,-138.328899742,-138.252897599,-138.288898614,-138.32989977,-138.369900898,-138.251897571,-138.325899657,-138.361900672,-138.290898671,-138.366900813,260.134,260.185,260.167,260.149,260.118,260.129,260.142,260.156,260.143,260.154,260.15,260.134,260.168,260.171,260.165,260.165,260.163,260.139,260.154,260.177,260.134,260.146,260.134,260.144,260.161,260.148,260.152,260.131,260.177,260.179,260.174,260.166
FLQS3072GRWV,-22.9975103653,-22.8895079685,-22.9295088562,-22.9585094998,-23.0655118744,-23.0275110311,-22.9895101878,-22.9565094554,-22.9925102543,-22.9575094776,-22.959509522,-22.9925102543,-22.9225087008,-22.9215086787,-22.9205086565,-22.9205086565,-22.9275088118,-22.9565094554,-22.9225087008,-22.9215086787,-22.9925102543,-22.9555094332,-22.9925102543,-22.959509522,-22.9265087896,-22.959509522,-22.9565094554,-22.9585094998,-22.8865079019,-22.8865079019,-22.8855078797,-22.9225087008,-138.482170347,-138.605184711,-138.623186813,-138.482170347,-138.670192302,-138.629187514,-138.617186112,-138.59318331,-138.601184244,-138.563179806,-138.529175836,-138.514174084,-138.567180273,-138.56518004,-138.526175485,-138.526175485,-138.483170464,-138.527175602,-138.531176069,-138.491171398,-138.514174084,-138.454167077,-138.514174084,-138.449166493,-138.485170697,-138.494171748,-138.532176186,-138.411162055,-138.490171281,-138.526175485,-138.455167194,-138.527175602,260.237,260.289,260.274,260.253,260.222,260.235,260.249,260.261,260.247,260.259,260.255,260.241,260.273,260.273,260.271,260.271,260.265,260.256,260.271,260.268,260.241,260.252,260.241,260.25,260.266,260.253,260.257,260.248,260.282,260.285,260.28,260.27
FLQS305NGRWM,-23.2180060496,-23.0808465124,-23.1489256987,-23.1849676209,-23.2870864005,-23.2510444783,-23.2150025561,-23.1799617984,-23.2160037206,-23.1809629629,-23.18696995,-23.2240130367,-23.1439198762,-23.1128837765,-23.1168884346,-23.1168884346,-23.1449210407,-23.1809629629,-23.1128837765,-23.1469233697,-23.2240130367,-23.1829652919,-23.2240130367,-23.1559338503,-23.1218942571,-23.1879711145,-23.1859687854,-23.1859687854,-23.0828488414,-23.0838500059,-23.0828488414,-23.113884941,-138.490453549,-138.579488557,-138.630508617,-138.452438601,-138.672525138,-138.624506257,-138.593494063,-138.56248187,-138.600496817,-138.56248187,-138.496455909,-138.464443322,-138.564482656,-138.563482263,-138.519464956,-138.519464956,-138.453438995,-138.517464169,-138.500457482,-138.487452369,-138.464443322,-138.451438208,-138.464443322,-138.420426014,-138.456440175,-138.462442535,-138.502458269,-138.381410674,-138.462442535,-138.522466136,-138.427428768,-138.498456695,260.153,260.214,260.19,260.164,260.138,260.149,260.161,260.173,260.161,260.173,260.166,260.149,260.188,260.2,260.196,260.196,260.18,260.17,260.196,260.181,260.149,260.164,260.149,260.173,260.189,260.163,260.167,260.159,260.206,260.209,260.203,260.195
FLQS305DGRWM,-23.3528273966,-23.2427952277,-23.3158165762,-23.3168168686,-23.4238481601,-23.3868373397,-23.3518271041,-23.3138159913,-23.3848367548,-23.3158165762,-23.3188174535,-23.3848367548,-23.3138159913,-23.2808063406,-23.2808063406,-23.2808063406,-23.308814529,-23.3468256419,-23.3148162837,-23.2808063406,-23.3848367548,-23.2788057557,-23.3848367548,-23.3428244721,-23.2828069255,-23.3168168686,-23.3168168686,-23.3188174535,-23.2788057557,-23.2788057557,-23.2778054633,-23.2818066331,-138.456338561,-138.578336216,-138.595335889,-138.456338561,-138.641335005,-138.599335812,-138.566336446,-138.591335966,-138.604335716,-138.535337042,-138.502337676,-138.489337926,-138.572336331,-138.537337004,-138.499337734,-138.499337734,-138.491337888,-138.521337311,-138.537337004,-138.487337965,-138.489337926,-138.425339157,-138.489337926,-138.425339157,-138.459338503,-138.493337849,-138.504337638,-138.386339906,-138.488337946,-138.525337234,-138.45533858,-138.501337696,260.088,260.14,260.112,260.103,260.072,260.084,260.096,260.113,260.085,260.108,260.105,260.078,260.112,260.123,260.12,260.12,260.108,260.095,260.109,260.119,260.078,260.116,260.078,260.09,260.117,260.105,260.106,260.097,260.12,260.123,260.118,260.12
FLQS3057GRWM,-23.1977583563,-23.0827000361,-23.1197188,-23.1597390853,-23.2607903056,-23.2267730631,-23.1627406067,-23.1267223499,-23.1617400996,-23.1567375639,-23.1617400996,-23.195757342,-23.0937056146,-23.0907040932,-23.1217198143,-23.1217198143,-23.1227203214,-23.157738071,-23.1217198143,-23.1227203214,-23.195757342,-23.1567375639,-23.195757342,-23.1587385782,-23.1197188,-23.1617400996,-23.1597390853,-23.1607395924,-23.0576873579,-23.0566868507,-23.0857015575,-23.1227203214,-138.371037177,-138.493080428,-138.547099572,-138.370036823,-138.55110099,-138.512087164,-138.47807511,-138.477074756,-138.482076528,-138.443062702,-138.412051712,-138.400047458,-138.448064475,-138.474073692,-138.410051003,-138.410051003,-138.370036823,-138.410051003,-138.413052067,-138.375038595,-138.400047458,-138.339025833,-138.400047458,-138.301012361,-138.373037886,-138.377039304,-138.413052067,-138.300012007,-138.374038241,-138.410051003,-138.340026187,-138.410051003,260.147,260.202,260.19,260.163,260.134,260.145,260.169,260.183,260.169,260.169,260.165,260.15,260.195,260.197,260.181,260.181,260.178,260.166,260.181,260.178,260.15,260.162,260.15,260.158,260.179,260.162,260.166,260.157,260.204,260.207,260.19,260.18
FLQS3052GRWY,-23.5277602047,-23.4127075864,-23.4927441904,-23.5187560867,-23.6208027568,-23.584786285,-23.5457684406,-23.5097519688,-23.5477693557,-23.5127533414,-23.5197565443,-23.5527716434,-23.4767368696,-23.4777373272,-23.4457226855,-23.4457226855,-23.4797382423,-23.5117528839,-23.4457226855,-23.4457226855,-23.5527716434,-23.4817391574,-23.5527716434,-23.4897428178,-23.4547268035,-23.5197565443,-23.5167551716,-23.5237583745,-23.4437217704,-23.4137080439,-23.4117071288,-23.4777373272,-138.461587858,-138.585578534,-138.600577406,-138.459588008,-138.645574022,-138.607576879,-138.594577857,-138.591578083,-138.57657921,-138.537582143,-138.506584474,-138.491585602,-138.541581842,-138.537582143,-138.504584624,-138.504584624,-138.459588008,-138.522583271,-138.504584624,-138.469587256,-138.491585602,-138.433589963,-138.491585602,-138.427590414,-138.462587782,-138.471587106,-138.506584474,-138.388593347,-138.488585827,-138.52658297,-138.434589888,-138.502584775,260.008,260.062,260.031,260.011,259.983,259.995,260.01,260.024,260.007,260.019,260.014,260.0,260.034,260.033,260.044,260.044,260.027,260.018,260.044,260.041,260.0,260.024,260.0,260.021,260.037,260.011,260.015,260.004,260.043,260.058,260.052,260.03
FLQS304WGRWM,-23.624948988,-23.5059542818,-23.5749512123,-23.5749512123,-23.7189448064,-23.6519477869,-23.6169493439,-23.5789510344,-23.6159493884,-23.6159493884,-23.5829508564,-23.6179492994,-23.5469524579,-23.5459525024,-23.5449525469,-23.5449525469,-23.5759511678,-23.6129495219,-23.5489523689,-23.5829508564,-23.6179492994,-23.6159493884,-23.6179492994,-23.5789510344,-23.5439525914,-23.5839508119,-23.5829508564,-23.5839508119,-23.5129539704,-23.5109540594,-23.5099541039,-23.5469524579,-138.415917701,-138.535941041,-138.589951545,-138.452924897,-138.63095952,-138.556945126,-138.523938707,-138.551944154,-138.56894746,-138.525939096,-138.489932094,-138.451924703,-138.533940652,-138.529939874,-138.485931316,-138.485931316,-138.413917311,-138.483930927,-138.499934039,-138.422919062,-138.451924703,-138.384911671,-138.451924703,-138.383911476,-138.381911087,-138.454925286,-138.46692762,-138.34490389,-138.419918479,-138.486931511,-138.416917895,-138.495933261,259.945,260.001,259.977,259.967,259.921,259.943,259.955,259.972,259.958,259.956,259.966,259.95,259.984,259.984,259.981,259.981,259.964,259.954,259.981,259.962,259.95,259.946,259.95,259.961,259.975,259.964,259.965,259.956,259.99,259.995,259.991,259.981
FLQS3047GRWM,-23.3048125564,-23.1677960205,-23.2368043488,-23.2408048316,-23.3518182294,-23.3158138842,-23.2808096596,-23.2098010899,-23.3128135221,-23.2458054351,-23.2768091768,-23.2808096596,-23.212801452,-23.2108012106,-23.2108012106,-23.2108012106,-23.2118013313,-23.2448053144,-23.2108012106,-23.242805073,-23.2808096596,-23.2458054351,-23.2808096596,-23.2418049523,-23.2068007278,-23.2768091768,-23.2788094182,-23.2708084526,-23.2088009692,-23.1767971068,-23.1747968654,-23.2108012106,-138.422131487,-138.515117468,-138.562110384,-138.423131336,-138.609103299,-138.560110685,-138.528115509,-138.528115509,-138.543113248,-138.504119126,-138.461125608,-138.426130884,-138.510118222,-138.505118976,-138.45912591,-138.45912591,-138.423131336,-138.45912591,-138.474123649,-138.423131336,-138.426130884,-138.386136913,-138.426130884,-138.354141737,-138.39013631,-138.428130582,-138.474123649,-138.353141888,-138.422131487,-138.45912591,-138.388136612,-138.470124251,260.105,260.166,260.142,260.131,260.098,260.109,260.122,260.15,260.11,260.134,260.119,260.115,260.148,260.148,260.145,260.145,260.142,260.131,260.146,260.13,260.115,260.126,260.115,260.125,260.142,260.117,260.119,260.114,260.143,260.159,260.155,260.146
FLQS303BGRWM,-23.5228285173,-23.4057646748,-23.4828066908,-23.5108219694,-23.5868634397,-23.5528448872,-23.5458410675,-23.5098214237,-23.5458410675,-23.4798050538,-23.5188263347,-23.5198268803,-23.44378541,-23.4758028712,-23.446787047,-23.446787047,-23.4477875927,-23.5108219694,-23.4758028712,-23.4758028712,-23.5198268803,-23.4818061452,-23.5198268803,-23.4838072365,-23.4477875927,-23.4858083278,-23.514824152,-23.5138236064,-23.4127684945,-23.4127684945,-23.4117679488,-23.4758028712,-138.36046084,-138.450446181,-138.500438037,-138.358461165,-138.500438037,-138.494439014,-138.459444715,-138.456445204,-138.460444552,-138.423450579,-138.364460188,-138.355461654,-138.424450416,-138.425450253,-138.388456279,-138.388456279,-138.36046084,-138.386456605,-138.387456442,-138.354461817,-138.355461654,-138.31846768,-138.355461654,-138.289472404,-138.32546654,-138.355461654,-138.394455302,-138.289472404,-138.355461654,-138.389456116,-138.319467518,-138.389456116,260.004,260.057,260.03,260.009,259.988,260.001,260.002,260.016,260.002,260.026,260.006,260.005,260.04,260.028,260.037,260.037,260.035,260.011,260.025,260.023,260.005,260.018,260.005,260.015,260.032,260.019,260.01,260.003,260.048,260.051,260.046,260.025
FLQS3024GRWM,-23.617369723,-23.5103453896,-23.5493542588,-23.5843622183,-23.6893860969,-23.6523776825,-23.617369723,-23.5793610812,-23.6303726794,-23.5843622183,-23.6653806389,-23.6303726794,-23.5503544862,-23.6303726794,-23.5153465267,-23.5153465267,-23.5463535766,-23.5823617635,-23.5503544862,-23.5483540314,-23.6303726794,-23.5843622183,-23.6303726794,-23.5813615361,-23.5463535766,-23.5953647199,-23.6653806389,-23.5863626732,-23.5133460719,-23.5253488008,-23.5133460719,-23.5513547136,-138.443323288,-138.565313881,-138.585312338,-138.443323288,-138.663306323,-138.612310256,-138.553314806,-138.581312647,-138.624309331,-138.560314266,-138.554314729,-138.519317428,-138.565313881,-138.58931203,-138.488319818,-138.488319818,-138.47832059,-138.514317813,-138.53031658,-138.477320667,-138.519317428,-138.443323288,-138.519317428,-138.413325602,-138.446323057,-138.519317428,-138.554314729,-138.373328686,-138.47832059,-138.554314729,-138.446323057,-138.494319356,259.968,260.019,260.005,259.982,259.954,259.966,259.976,259.993,259.975,259.989,259.957,259.968,260.004,259.973,260.012,260.012,259.999,259.987,260.001,259.998,259.968,259.981,259.968,259.981,259.997,259.982,259.957,259.976,260.012,260.013,260.01,259.998
FLQS301GGRWM,-23.3071262046,-23.203214809,-23.2501747666,-23.2801492076,-23.3830614552,-23.3440946819,-23.3091245007,-23.2751534675,-23.3111227967,-23.2741543194,-23.3111227967,-23.3111227967,-23.2421815823,-23.2401832863,-23.2421815823,-23.2421815823,-23.2411824343,-23.2761526155,-23.2431807304,-23.2441798784,-23.3111227967,-23.2771517635,-23.3111227967,-23.2761526155,-23.2401832863,-23.2791500596,-23.2771517635,-23.2821475037,-23.174239516,-23.2062122531,-23.2072114011,-23.2411824343,-138.482048768,-138.570032281,-138.58502947,-138.444055888,-138.630021039,-138.613024224,-138.582030032,-138.579030594,-138.588028908,-138.549036215,-138.51304296,-138.478049518,-138.555035091,-138.55103584,-138.492046895,-138.492046895,-138.482048768,-138.511043335,-138.520041649,-138.457053453,-138.478049518,-138.44105645,-138.478049518,-138.414061509,-138.449054951,-138.458053265,-138.493046707,-138.373069191,-138.45605364,-138.51304296,-138.443056076,-138.516042398,260.086,260.134,260.116,260.095,260.066,260.08,260.092,260.106,260.092,260.104,260.087,260.085,260.117,260.118,260.113,260.113,260.113,260.101,260.115,260.11,260.085,260.096,260.085,260.094,260.111,260.096,260.099,260.089,260.138,260.129,260.124,260.115
FLQS301EGRWQ,-23.4534388341,-23.3234197702,-23.3884293022,-23.3914297421,-23.4974452865,-23.4614400073,-23.4264348747,-23.3914297421,-23.4574394207,-23.3914297421,-23.3934300354,-23.4264348747,-23.3854288622,-23.3554244629,-23.3564246095,-23.3564246095,-23.3874291555,-23.4214341415,-23.3544243162,-23.3564246095,-23.4264348747,-23.3534241696,-23.4264348747,-23.3954303287,-23.3614253427,-23.3924298887,-23.3904295954,-23.394430182,-23.3224196236,-23.3224196236,-23.3204193303,-23.3554244629,-138.433650049,-138.52668745,-138.573706351,-138.433650049,-138.617724046,-138.570705145,-138.536691471,-138.535691069,-138.547695895,-138.509680613,-138.470664929,-138.434650451,-138.512681819,-138.510681015,-138.468664124,-138.468664124,-138.434650451,-138.467663722,-138.476667342,-138.433650049,-138.434650451,-138.396635169,-138.434650451,-138.3646223,-138.400636778,-138.436651255,-138.477667744,-138.3646223,-138.433650049,-138.469664527,-138.398635973,-138.474666537,260.036,260.095,260.073,260.062,260.031,260.043,260.055,260.069,260.043,260.067,260.064,260.048,260.069,260.081,260.078,260.078,260.063,260.052,260.079,260.076,260.048,260.075,260.048,260.055,260.072,260.061,260.065,260.056,260.089,260.092,260.088,260.079
FLQS300VGRWQ,-23.4129504935,-23.3119161846,-23.3479284135,-23.3809396234,-23.4869756307,-23.4479623827,-23.4129504935,-23.378938944,-23.4149511729,-23.3799392837,-23.3819399631,-23.3809396234,-23.3449273944,-23.3449273944,-23.3439270548,-23.3439270548,-23.3189185625,-23.3469280738,-23.3439270548,-23.3109158449,-23.3809396234,-23.3459277341,-23.3809396234,-23.3809396234,-23.3469280738,-23.3879420012,-23.3809396234,-23.3829403027,-23.3099155052,-23.3099155052,-23.3089151655,-23.3449273944,-138.381263996,-138.47626555,-138.523266319,-138.382264012,-138.569267072,-138.521266286,-138.488265746,-138.488265746,-138.502265975,-138.462265321,-138.424264699,-138.415264552,-138.469265436,-138.464265354,-138.420264634,-138.420264634,-138.383264028,-138.42126465,-138.433264847,-138.384264045,-138.415264552,-138.349263472,-138.415264552,-138.313262883,-138.349263472,-138.462265321,-138.431264814,-138.312262867,-138.384264045,-138.42126465,-138.351263505,-138.429264781,260.055,260.102,260.091,260.068,260.038,260.05,260.062,260.076,260.062,260.074,260.07,260.07,260.088,260.088,260.085,260.085,260.093,260.084,260.086,260.096,260.07,260.08,260.07,260.063,260.079,260.07,260.071,260.062,260.096,260.099,260.095,260.086
FLQS300RGRWY,-23.0313388164,-22.9172082959,-22.9612586722,-22.9912930197,-23.096413236,-23.060372019,-23.024330802,-22.988289585,-23.024330802,-22.9892907299,-23.024330802,-23.0273342367,-22.9542506578,-22.9842850053,-22.9542506578,-22.9542506578,-22.9832838604,-22.9892907299,-22.9532495129,-22.9552518027,-23.0273342367,-22.9902918748,-23.0273342367,-22.9912930197,-22.9242163103,-22.9932953095,-22.9912930197,-22.9922941646,-22.9192105857,-22.9202117306,-22.9182094408,-22.9842850053,-138.321693306,-138.41269442,-138.46169502,-138.319693282,-138.502695522,-138.458694983,-138.426694592,-138.42569458,-138.435694702,-138.395694212,-138.358693759,-138.325693355,-138.400694273,-138.396694224,-138.356693735,-138.356693735,-138.319693282,-138.356693735,-138.364693833,-138.321693306,-138.325693355,-138.285692866,-138.325693355,-138.249692425,-138.285692866,-138.325693355,-138.364693833,-138.249692425,-138.321693306,-138.357693747,-138.286692878,-138.362693808,260.22,260.272,260.258,260.236,260.206,260.218,260.23,260.244,260.231,260.242,260.226,260.222,260.256,260.244,260.253,260.253,260.239,260.239,260.255,260.251,260.222,260.234,260.222,260.232,260.261,260.236,260.239,260.231,260.265,260.267,260.263,260.242
FLQS300LGRWQ,-23.3506518641,-23.2454777715,-23.2725225382,-23.304575595,-23.4538226406,-23.3857098949,-23.3516535221,-23.348648548,-23.3837065789,-23.2855440925,-23.348648548,-23.3837065789,-23.2534910357,-23.3135905172,-23.2434744555,-23.2434744555,-23.2564960098,-23.348648548,-23.2534910357,-23.3135905172,-23.3837065789,-23.348648548,-23.3837065789,-23.3095838851,-23.2524893777,-23.348648548,-23.348648548,-23.3165954913,-23.2785324863,-23.2785324863,-23.2785324863,-23.3135905172,-138.390820677,-138.514831269,-138.565835626,-138.428823923,-138.646842545,-138.532832807,-138.499829988,-138.576836565,-138.576836565,-138.514831269,-138.506830586,-138.471827596,-138.525832209,-138.541833575,-138.506830586,-138.506830586,-138.424823581,-138.506830586,-138.491829304,-138.471827596,-138.471827596,-138.436824606,-138.471827596,-138.360818114,-138.393820933,-138.471827596,-138.506830586,-138.320814697,-138.471827596,-138.506830586,-138.436824606,-138.506830586,260.096,260.147,260.14,260.117,260.072,260.092,260.104,260.11,260.096,260.131,260.105,260.089,260.145,260.122,260.147,260.147,260.137,260.105,260.142,260.117,260.089,260.1,260.089,260.111,260.136,260.103,260.105,260.105,260.131,260.133,260.129,260.119
FLQS300LGRWM,-23.1869386526,-23.0898928704,-23.1189065578,-23.1569244931,-23.2669764112,-23.2299589478,-23.1929414845,-23.1289112777,-23.1959429004,-23.1609263811,-23.162927325,-23.1979438444,-23.1249093897,-23.0928942863,-23.1259098617,-23.1259098617,-23.1259098617,-23.1609263811,-23.1239089177,-23.1259098617,-23.1979438444,-23.1609263811,-23.1979438444,-23.162927325,-23.1269103337,-23.162927325,-23.162927325,-23.1679296849,-23.0618796549,-23.0628801268,-23.0888923984,-23.1259098617,-138.440176795,-138.531180198,-138.579181993,-138.441176833,-138.627183788,-138.577181918,-138.544180684,-138.544180684,-138.559181245,-138.520179787,-138.477178179,-138.441176833,-138.525179974,-138.521179824,-138.477178179,-138.477178179,-138.440176795,-138.474178067,-138.489178628,-138.439176758,-138.441176833,-138.404175449,-138.441176833,-138.372174252,-138.407175561,-138.444176945,-138.489178628,-138.332172757,-138.440176795,-138.476178142,-138.406175524,-138.486178516,260.159,260.204,260.196,260.171,260.139,260.151,260.163,260.189,260.163,260.175,260.171,260.155,260.19,260.202,260.186,260.186,260.184,260.172,260.188,260.184,260.155,260.167,260.155,260.164,260.181,260.169,260.172,260.159,260.209,260.212,260.196,260.187
FLQS3009GRWQ,-23.2074775834,-23.0914751962,-23.1604766161,-23.1694768013,-23.2674788181,-23.2324780978,-23.1974773776,-23.158476575,-23.1974773776,-23.1614766367,-23.1664767396,-23.2004774393,-23.1254758959,-23.1254758959,-23.1264759164,-23.1264759164,-23.1294759782,-23.1614766367,-23.1254758959,-23.1244758753,-23.2004774393,-23.1594765956,-23.2004774393,-23.1614766367,-23.1264759164,-23.1674767602,-23.1634766779,-23.1684767808,-23.0924752167,-23.0904751756,-23.0904751756,-23.127475937,-138.334930897,-138.459930835,-138.50993081,-138.333930898,-138.517930806,-138.483930823,-138.44993084,-138.467930831,-138.475930827,-138.439930845,-138.403930863,-138.367930881,-138.441930844,-138.438930845,-138.380930874,-138.380930874,-138.370930879,-138.399930865,-138.377930876,-138.364930882,-138.367930881,-138.3289309,-138.367930881,-138.302930913,-138.338930895,-138.346930891,-138.378930875,-138.262930933,-138.344930892,-138.402930863,-138.331930899,-138.375930877,260.14,260.195,260.17,260.155,260.128,260.14,260.151,260.168,260.153,260.165,260.161,260.145,260.18,260.18,260.176,260.176,260.174,260.163,260.176,260.175,260.145,260.159,260.145,260.156,260.173,260.157,260.16,260.151,260.187,260.191,260.187,260.175
FLQS2F0LGRX5,-23.4050233228,-23.288018207,-23.3250198248,-23.3310200872,-23.4670260337,-23.433024547,-23.3940228418,-23.3580212677,-23.397022973,-23.3620214426,-23.3640215301,-23.3990230604,-23.3260198685,-23.3270199123,-23.3270199123,-23.3270199123,-23.3260198685,-23.3630214863,-23.3270199123,-23.328019956,-23.3990230604,-23.3630214863,-23.3990230604,-23.357021224,-23.3220196937,-23.3660216175,-23.3630214863,-23.3660216175,-23.2920183819,-23.2910183382,-23.2910183382,-23.2940184694,-138.326704208,-138.450703046,-138.50370255,-138.326704208,-138.513702456,-138.474702821,-138.461702943,-138.460702953,-138.47270284,-138.433703205,-138.396703552,-138.359703899,-138.44070314,-138.435703187,-138.372703777,-138.372703777,-138.326704208,-138.372703777,-138.404703477,-138.336704114,-138.359703899,-138.300704451,-138.359703899,-138.294704508,-138.32970418,-138.339704086,-138.376703739,-138.255704873,-138.358703908,-138.394703571,-138.324704227,-138.402703496,260.052,260.107,260.096,260.081,260.039,260.051,260.065,260.08,260.065,260.077,260.073,260.056,260.091,260.091,260.086,260.086,260.083,260.072,260.089,260.084,260.056,260.067,260.056,260.069,260.085,260.068,260.072,260.063,260.099,260.102,260.098,260.102
