SN	Distance_X_LOGO_Front_Camera_LD1	Distance_X_LOGO_Front_Camera_LD2	Distance_X_LOGO_Front_Camera_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_LD1	Distance_Y_LOGO_Front_Camera_LD2	Distance_Y_LOGO_Front_Camera_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_LD1	Angle_Front_Camera_LD2	Angle_Front_Camera_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-23.249	-23.214	-23.180	-23.144	-23.144	-23.042	-23.110	-23.011	-23.011	-23.011	-23.011	-23.011	-23.074	-23.049	-23.046	-23.049	-23.011	-23.046	-23.074	-22.976	-23.011	-23.039	-23.046	-23.081	-23.046	-23.011	-23.006	-23.116	-23.072	-23.111	-23.081	-23.074	138.926	138.888	138.926	138.954	138.954	138.967	138.993	138.897	138.931	138.967	138.962	138.962	138.961	138.966	138.960	138.966	138.931	138.925	138.997	138.962	138.967	138.961	138.860	138.891	138.863	138.962	138.891	138.925	138.851	138.896	138.861	138.961	99.511	99.499	99.483	99.467	99.467	99.425	99.451	99.417	99.415	99.413	99.413	99.413	99.439	99.428	99.427	99.428	99.415	99.430	99.436	99.399	99.413	99.424	99.434	99.446	99.434	99.413	99.416	99.457	99.445	99.458	99.448	99.439	2016_7_19_17_06_17
FLQS30H6GRWV____	-23.087	-23.016	-23.015	-22.948	-22.948	-22.877	-22.912	-22.845	-22.845	-22.849	-22.841	-22.841	-22.910	-22.880	-22.876	-22.880	-22.845	-22.877	-22.908	-22.806	-22.849	-22.875	-22.883	-22.914	-22.879	-22.841	-22.843	-22.949	-22.879	-22.950	-22.916	-22.910	138.869	138.932	138.938	138.909	138.909	138.981	139.004	138.847	138.890	138.822	138.970	138.970	138.967	138.981	138.964	138.981	138.890	138.926	139.004	138.971	138.822	138.963	138.810	138.837	138.814	138.970	138.836	138.969	138.802	138.847	138.807	138.967	99.262	99.230	99.229	99.204	99.204	99.171	99.183	99.166	99.164	99.170	99.157	99.157	99.185	99.172	99.171	99.172	99.164	99.174	99.182	99.143	99.170	99.171	99.184	99.195	99.183	99.157	99.167	99.200	99.183	99.209	99.198	99.185	2016_7_19_17_06_17
FLQS30GQGRWV____	-23.048	-22.977	-22.981	-22.968	-22.968	-22.800	-22.869	-22.863	-22.863	-22.731	-22.863	-22.863	-22.833	-22.898	-22.763	-22.898	-22.863	-22.763	-22.833	-22.767	-22.731	-22.798	-22.758	-22.797	-22.798	-22.863	-22.863	-22.912	-22.898	-22.867	-22.793	-22.833	138.866	138.913	138.920	138.919	138.919	138.962	138.936	138.849	138.884	138.909	138.919	138.919	138.900	138.919	138.951	138.919	138.884	138.915	138.938	138.905	138.909	138.900	138.814	138.884	138.805	138.919	138.849	138.951	138.814	138.840	138.814	138.900	99.366	99.335	99.336	99.331	99.331	99.260	99.290	99.293	99.291	99.236	99.289	99.289	99.278	99.303	99.246	99.303	99.291	99.249	99.275	99.251	99.236	99.264	99.253	99.264	99.270	99.289	99.293	99.306	99.310	99.295	99.267	99.278	2016_7_19_17_06_17
FLQS30GCGRWY____	-23.111	-23.040	-23.038	-22.929	-22.929	-22.857	-22.892	-22.819	-22.819	-22.819	-22.818	-22.818	-22.893	-22.854	-22.891	-22.854	-22.819	-22.894	-22.892	-22.823	-22.819	-22.859	-22.788	-22.822	-22.823	-22.818	-22.864	-22.969	-22.901	-22.967	-22.821	-22.893	138.937	138.936	138.908	138.972	138.972	138.982	139.012	138.905	138.942	138.977	138.976	138.976	138.971	138.945	138.972	138.945	138.942	138.938	139.007	138.973	138.977	138.972	138.875	138.916	138.878	138.976	138.904	138.972	138.873	138.905	138.878	138.971	99.437	99.409	99.410	99.361	99.361	99.332	99.344	99.322	99.319	99.317	99.317	99.317	99.347	99.333	99.346	99.333	99.319	99.350	99.344	99.319	99.317	99.333	99.311	99.322	99.325	99.317	99.340	99.378	99.357	99.381	99.325	99.347	2016_7_19_17_06_18
FLQS30G5GRWY____	-23.173	-22.964	-22.963	-22.890	-22.890	-22.826	-22.860	-22.794	-22.794	-22.793	-22.791	-22.791	-22.857	-22.829	-22.829	-22.829	-22.794	-22.824	-22.856	-22.756	-22.793	-22.822	-22.832	-22.861	-22.829	-22.791	-22.792	-22.857	-22.824	-22.895	-22.865	-22.857	138.886	138.972	138.974	139.071	139.071	139.023	139.045	138.895	138.934	139.020	139.008	139.008	139.008	139.017	138.959	139.017	138.934	139.033	139.044	139.009	139.020	139.007	138.817	138.940	138.861	139.008	138.761	139.014	138.903	138.948	138.820	139.008	99.648	99.559	99.558	99.522	99.522	99.500	99.512	99.495	99.493	99.487	99.487	99.487	99.513	99.501	99.505	99.501	99.493	99.498	99.511	99.473	99.487	99.499	99.516	99.519	99.512	99.487	99.504	99.513	99.507	99.533	99.529	99.513	2016_7_19_17_06_18
FLQS30E9GRWY____	-22.769	-22.695	-22.696	-22.584	-22.584	-22.512	-22.644	-22.472	-22.475	-22.475	-22.472	-22.472	-22.595	-22.507	-22.507	-22.507	-22.475	-22.510	-22.593	-22.436	-22.475	-22.513	-22.510	-22.542	-22.506	-22.472	-22.523	-22.626	-22.558	-22.625	-22.544	-22.595	138.972	138.925	138.926	138.964	138.964	138.975	138.968	138.895	138.936	138.968	138.964	138.964	138.958	138.966	138.961	138.966	138.936	138.928	138.997	139.009	138.968	138.962	138.866	138.895	138.836	138.964	138.894	138.961	138.860	138.904	138.867	138.958	99.333	99.306	99.307	99.259	99.259	99.229	99.283	99.219	99.217	99.215	99.214	99.214	99.264	99.228	99.228	99.228	99.217	99.232	99.261	99.197	99.215	99.231	99.236	99.247	99.236	99.214	99.239	99.276	99.256	99.280	99.249	99.264	2016_7_19_17_06_18
FLQS30DZGRWV	-22.755	-22.683	-22.684	-22.646	-22.646	-22.543	-22.578	-22.509	-22.509	-22.510	-22.508	-22.508	-22.577	-22.545	-22.543	-22.545	-22.509	-22.543	-22.577	-22.473	-22.510	-22.542	-22.544	-22.579	-22.542	-22.508	-22.507	-22.617	-22.541	-22.613	-22.579	-22.577	138.941	138.944	138.943	138.975	138.975	138.983	139.013	138.918	138.950	138.983	138.980	138.980	138.979	138.982	138.978	138.982	138.950	138.942	139.015	138.979	138.983	138.977	138.878	138.909	138.915	138.980	138.907	138.978	138.874	138.913	138.878	138.979	99.354	99.325	99.326	99.308	99.308	99.266	99.279	99.257	99.255	99.253	99.253	99.253	99.280	99.267	99.267	99.267	99.255	99.269	99.278	99.239	99.253	99.266	99.274	99.286	99.271	99.253	99.257	99.297	99.273	99.299	99.288	99.280	2016_7_19_17_06_18
FLQS30D5GRWQ____	-23.271	-23.204	-23.200	-23.134	-23.134	-23.064	-23.072	-23.033	-23.032	-23.033	-23.006	-23.006	-23.099	-23.067	-23.042	-23.067	-23.032	-23.042	-23.098	-22.996	-23.033	-23.062	-23.066	-23.101	-23.070	-23.006	-23.029	-23.132	-23.063	-23.132	-23.101	-23.099	138.894	138.897	138.894	138.929	138.929	138.933	138.968	138.865	138.899	138.932	138.936	138.936	138.898	138.933	138.934	138.933	138.899	138.899	138.965	138.931	138.932	138.927	138.831	138.860	138.829	138.936	138.858	138.928	138.826	138.864	138.829	138.898	99.367	99.339	99.338	99.309	99.309	99.281	99.282	99.273	99.270	99.268	99.258	99.258	99.297	99.282	99.272	99.282	99.270	99.274	99.292	99.254	99.268	99.281	99.289	99.301	99.290	99.258	99.272	99.309	99.288	99.313	99.303	99.297	2016_7_19_17_06_18
FLQS30CMGRWQ____	-23.296	-23.230	-23.225	-23.162	-23.162	-23.091	-23.127	-23.057	-23.100	-23.057	-23.060	-23.060	-23.130	-23.057	-23.095	-23.057	-23.100	-23.095	-23.127	-23.022	-23.057	-23.095	-23.094	-23.130	-23.089	-23.060	-23.060	-23.160	-23.094	-23.159	-23.093	-23.130	138.860	138.859	138.858	138.894	138.894	138.958	138.931	138.884	138.870	138.961	138.899	138.899	138.855	138.964	138.900	138.964	138.870	138.862	138.890	138.952	138.961	138.856	138.845	138.826	138.851	138.899	138.830	138.891	138.796	138.882	138.803	138.855	99.500	99.474	99.472	99.444	99.444	99.411	99.428	99.403	99.421	99.398	99.403	99.403	99.434	99.397	99.417	99.397	99.421	99.419	99.430	99.384	99.398	99.420	99.420	99.436	99.418	99.403	99.407	99.444	99.424	99.444	99.423	99.434	2016_7_19_17_06_18
FLQS30BWGRWY____	-23.056	-22.910	-22.989	-22.835	-22.835	-22.768	-22.803	-22.732	-22.732	-22.730	-22.727	-22.727	-22.803	-22.770	-22.768	-22.770	-22.732	-22.768	-22.801	-22.697	-22.730	-22.768	-22.769	-22.803	-22.764	-22.727	-22.732	-22.842	-22.768	-22.838	-22.803	-22.803	138.869	138.978	138.986	139.021	139.021	139.031	139.049	138.954	138.998	139.105	139.084	139.084	139.016	139.028	139.016	139.028	138.998	138.978	139.053	139.021	139.105	139.012	138.914	138.946	138.924	139.084	138.947	139.013	138.912	138.952	138.911	139.016	99.550	99.484	99.516	99.452	99.452	99.424	99.437	99.415	99.412	99.404	99.404	99.404	99.439	99.425	99.425	99.425	99.412	99.427	99.436	99.396	99.404	99.425	99.432	99.444	99.429	99.404	99.415	99.455	99.432	99.457	99.446	99.439	2016_7_19_17_06_18
FLQS30BJGRWV____	-22.976	-22.907	-22.904	-22.796	-22.796	-22.723	-22.757	-22.686	-22.685	-22.687	-22.686	-22.686	-22.760	-22.718	-22.761	-22.718	-22.685	-22.720	-22.762	-22.651	-22.687	-22.725	-22.652	-22.688	-22.683	-22.686	-22.689	-22.834	-22.835	-22.792	-22.752	-22.760	138.837	138.838	138.836	138.873	138.873	138.914	138.907	138.804	138.842	138.873	138.906	138.906	138.865	138.906	138.871	138.906	138.842	138.834	138.909	138.875	138.873	138.867	138.777	138.807	138.873	138.906	138.796	138.871	138.762	138.808	138.804	138.865	99.112	99.085	99.083	99.037	99.037	99.005	99.020	98.998	98.995	98.994	98.991	98.991	99.024	99.004	99.024	99.004	98.995	99.010	99.022	98.979	98.994	99.009	98.986	98.998	98.992	98.991	98.999	99.053	99.061	99.040	99.025	99.024	2016_7_19_17_06_19
FLQS30AEGRWV____	-23.124	-23.014	-22.981	-22.944	-22.944	-22.840	-22.909	-22.835	-22.836	-22.839	-22.806	-22.806	-22.910	-22.874	-22.870	-22.874	-22.836	-22.869	-22.909	-22.771	-22.839	-22.840	-22.870	-22.905	-22.870	-22.806	-22.839	-22.948	-22.839	-22.942	-22.875	-22.910	138.931	138.935	138.935	138.967	138.967	138.978	139.003	138.903	138.939	139.015	138.973	138.973	138.967	139.014	138.966	139.014	138.939	138.930	139.001	138.974	139.015	138.969	138.869	138.938	138.868	138.973	138.896	138.966	138.866	138.903	138.872	138.967	99.520	99.476	99.463	99.446	99.446	99.403	99.429	99.406	99.404	99.400	99.390	99.390	99.432	99.414	99.416	99.414	99.404	99.418	99.429	99.376	99.400	99.404	99.423	99.432	99.423	99.390	99.408	99.448	99.410	99.449	99.424	99.432	2016_7_19_17_06_19
FLQS309TGRWY____	-23.224	-23.156	-23.155	-23.086	-23.086	-23.018	-23.053	-22.983	-22.986	-22.983	-22.981	-22.981	-23.052	-23.019	-23.017	-23.019	-22.986	-23.017	-23.049	-22.946	-22.983	-23.015	-23.018	-23.052	-23.021	-22.981	-22.981	-23.089	-22.980	-23.050	-23.052	-23.052	138.978	138.978	138.980	139.011	139.011	139.025	139.005	138.950	138.944	139.091	139.014	139.014	138.965	139.022	139.012	139.022	138.944	138.975	139.050	139.017	139.091	139.012	138.913	138.945	138.873	139.014	138.945	139.011	138.915	138.957	138.911	138.965	99.540	99.512	99.512	99.482	99.482	99.454	99.469	99.445	99.446	99.435	99.440	99.440	99.471	99.454	99.454	99.454	99.446	99.457	99.464	99.426	99.435	99.453	99.461	99.473	99.465	99.440	99.444	99.483	99.446	99.471	99.475	99.471	2016_7_19_17_06_19
FLQS309QGRWV____	-23.328	-23.178	-23.259	-23.143	-23.143	-23.033	-23.118	-23.046	-23.046	-23.048	-23.008	-23.008	-23.110	-23.086	-23.082	-23.086	-23.046	-23.044	-23.111	-23.010	-23.048	-23.035	-23.044	-23.079	-23.077	-23.008	-22.997	-23.194	-23.036	-23.108	-23.078	-23.110	138.812	138.869	138.862	138.961	138.961	138.977	138.892	138.837	138.881	138.914	138.908	138.908	138.959	138.913	138.895	138.913	138.881	138.868	138.937	138.901	138.914	138.902	138.805	138.836	138.864	138.908	138.895	138.849	138.801	138.845	138.805	138.959	99.407	99.343	99.375	99.323	99.323	99.277	99.317	99.292	99.289	99.287	99.272	99.272	99.309	99.303	99.302	99.303	99.289	99.289	99.311	99.273	99.287	99.283	99.293	99.305	99.302	99.272	99.268	99.350	99.290	99.316	99.307	99.309	2016_7_19_17_06_19
FLQS309NGRWM____	-23.127	-22.921	-22.969	-22.855	-22.855	-22.781	-22.819	-22.793	-22.760	-22.754	-22.790	-22.790	-22.817	-22.869	-22.826	-22.869	-22.760	-22.826	-22.813	-22.755	-22.754	-22.779	-22.868	-22.823	-22.830	-22.790	-22.744	-22.991	-22.782	-22.853	-22.825	-22.817	138.883	138.985	138.745	138.930	138.930	139.033	138.963	138.897	138.905	139.037	139.011	139.011	138.969	138.900	139.011	138.900	138.905	138.974	139.061	139.015	139.037	139.022	138.791	138.954	138.825	139.011	138.952	138.923	138.864	138.906	138.868	138.969	99.387	99.298	99.333	99.275	99.275	99.239	99.259	99.252	99.238	99.228	99.244	99.244	99.257	99.283	99.258	99.283	99.238	99.261	99.249	99.229	99.228	99.238	99.289	99.261	99.272	99.244	99.229	99.330	99.250	99.276	99.267	99.257	2016_7_19_17_06_19
FLQS308YGRWQ____	-23.184	-23.149	-23.114	-23.045	-23.045	-22.976	-23.011	-22.941	-22.941	-22.939	-22.940	-22.940	-23.041	-22.977	-22.976	-22.977	-22.941	-22.977	-23.009	-22.905	-22.939	-23.006	-22.977	-23.010	-22.971	-22.940	-22.942	-23.046	-22.975	-23.077	-23.010	-23.041	138.878	138.873	138.876	138.912	138.912	138.922	138.944	138.849	138.888	138.969	138.911	138.911	138.903	138.968	138.909	138.968	138.888	138.872	138.947	138.912	138.969	138.902	138.775	138.890	138.818	138.911	138.840	138.959	138.805	138.851	138.854	138.903	99.338	99.325	99.311	99.281	99.281	99.252	99.265	99.243	99.240	99.234	99.239	99.239	99.279	99.249	99.253	99.249	99.240	99.256	99.264	99.224	99.234	99.265	99.262	99.268	99.257	99.239	99.244	99.278	99.260	99.298	99.270	99.279	2016_7_19_17_06_19
FLQS3084GRWM____	-23.095	-22.984	-23.025	-22.913	-22.913	-22.838	-22.879	-22.807	-22.807	-22.811	-22.852	-22.852	-22.877	-22.846	-22.847	-22.846	-22.807	-22.844	-22.876	-22.776	-22.811	-22.843	-22.881	-22.913	-22.885	-22.852	-22.802	-22.917	-22.838	-22.908	-22.915	-22.877	138.989	138.997	138.991	139.033	139.033	139.118	139.074	139.046	139.088	139.124	139.023	139.023	139.032	139.119	139.030	139.119	139.088	139.062	139.068	139.035	139.124	139.029	139.004	139.103	138.933	139.023	139.033	139.031	139.001	139.033	139.000	139.032	99.469	99.424	99.440	99.393	99.393	99.357	99.376	99.349	99.347	99.346	99.369	99.369	99.378	99.360	99.366	99.360	99.347	99.363	99.375	99.338	99.346	99.365	99.382	99.388	99.388	99.369	99.348	99.394	99.365	99.391	99.396	99.378	2016_7_19_17_06_19
FLQS307KGRWV____	-22.858	-22.793	-22.904	-22.717	-22.717	-22.651	-22.683	-22.613	-22.650	-22.651	-22.649	-22.649	-22.685	-22.688	-22.684	-22.688	-22.650	-22.683	-22.683	-22.615	-22.651	-22.650	-22.685	-22.720	-22.682	-22.649	-22.612	-22.764	-22.650	-22.721	-22.682	-22.685	138.872	138.870	138.864	138.955	138.955	138.916	138.986	138.893	138.922	138.956	138.947	138.947	138.906	138.909	138.944	138.909	138.922	138.907	138.943	138.902	138.956	138.906	138.845	138.831	138.802	138.947	138.884	138.870	138.802	138.849	138.850	138.906	99.274	99.248	99.293	99.212	99.212	99.188	99.197	99.175	99.187	99.186	99.185	99.185	99.203	99.204	99.200	99.204	99.187	99.202	99.200	99.175	99.186	99.188	99.207	99.222	99.208	99.185	99.175	99.237	99.196	99.221	99.205	99.203	2016_7_19_17_06_19
FLQS3072GRWV____	-22.970	-22.899	-22.897	-22.828	-22.828	-22.760	-22.793	-22.719	-22.720	-22.719	-22.717	-22.717	-22.793	-22.757	-22.753	-22.757	-22.720	-22.753	-22.791	-22.683	-22.719	-22.758	-22.754	-22.789	-22.748	-22.717	-22.722	-22.833	-22.761	-22.829	-22.788	-22.793	138.943	138.988	138.994	139.023	139.023	139.035	139.057	138.956	138.997	139.098	139.026	139.026	139.026	139.027	139.023	139.027	138.997	138.987	139.063	139.025	139.098	139.025	138.920	138.954	138.993	139.026	138.954	139.021	138.876	138.961	138.919	139.026	99.340	99.308	99.307	99.277	99.277	99.249	99.261	99.238	99.236	99.229	99.233	99.233	99.263	99.249	99.248	99.249	99.236	99.250	99.260	99.219	99.229	99.249	99.255	99.266	99.247	99.233	99.240	99.280	99.260	99.282	99.268	99.263	2016_7_19_17_06_20
FLQS305NGRWM____	-23.298	-23.228	-23.265	-23.158	-23.158	-23.054	-23.129	-23.056	-23.056	-23.056	-23.056	-23.056	-23.122	-23.093	-23.092	-23.093	-23.056	-23.091	-23.123	-23.023	-23.056	-23.087	-23.093	-23.093	-23.091	-23.056	-23.054	-23.162	-23.054	-23.125	-23.093	-23.122	138.924	138.925	138.920	138.958	138.958	138.974	138.929	138.894	138.934	138.967	138.958	138.958	138.959	138.965	138.957	138.965	138.934	138.922	138.955	138.922	138.967	138.958	138.859	138.897	138.859	138.958	138.889	138.919	138.820	138.864	138.863	138.959	99.432	99.404	99.419	99.374	99.374	99.331	99.364	99.337	99.334	99.332	99.333	99.333	99.359	99.347	99.347	99.347	99.334	99.349	99.360	99.322	99.332	99.345	99.354	99.352	99.353	99.333	99.337	99.378	99.341	99.367	99.354	99.359	2016_7_19_17_06_20
FLQS305DGRWM____	-23.048	-22.927	-22.979	-22.915	-22.915	-22.843	-22.921	-22.856	-22.814	-22.815	-22.814	-22.814	-22.919	-22.894	-22.849	-22.894	-22.814	-22.849	-22.918	-22.778	-22.815	-22.836	-22.846	-22.884	-22.886	-22.814	-22.806	-22.915	-22.845	-22.912	-22.884	-22.919	138.983	138.986	138.986	138.971	138.971	139.027	139.004	138.904	138.998	139.031	139.017	139.017	138.964	139.023	139.018	139.023	138.998	138.980	138.999	139.019	139.031	139.077	138.980	138.951	138.914	139.017	138.948	139.016	138.832	138.954	138.915	138.964	99.459	99.410	99.431	99.406	99.406	99.374	99.407	99.387	99.364	99.362	99.363	99.363	99.408	99.394	99.377	99.394	99.364	99.379	99.406	99.348	99.362	99.368	99.378	99.395	99.399	99.363	99.364	99.403	99.387	99.406	99.398	99.408	2016_7_19_17_06_20
FLQS3057GRWM____	-23.078	-23.007	-23.006	-22.938	-22.938	-22.869	-22.904	-22.833	-22.833	-22.834	-22.833	-22.833	-22.903	-22.869	-22.868	-22.869	-22.833	-22.868	-22.904	-22.798	-22.834	-22.868	-22.869	-22.904	-22.871	-22.833	-22.834	-22.940	-22.869	-22.939	-22.903	-22.903	138.936	138.936	138.936	138.970	138.970	138.983	139.008	138.909	138.947	138.981	138.973	138.973	138.972	138.980	138.971	138.980	138.947	138.937	138.971	138.973	138.981	138.971	138.872	138.904	138.873	138.973	138.903	138.969	138.868	138.909	138.872	138.972	99.264	99.236	99.235	99.206	99.206	99.177	99.189	99.167	99.165	99.163	99.163	99.163	99.191	99.177	99.178	99.177	99.165	99.179	99.192	99.149	99.163	99.177	99.184	99.196	99.185	99.163	99.168	99.206	99.184	99.210	99.198	99.191	2016_7_19_17_06_20
FLQS3052GRWY____	-22.789	-22.719	-22.717	-22.650	-22.650	-22.580	-22.615	-22.545	-22.547	-22.516	-22.544	-22.544	-22.614	-22.581	-22.580	-22.581	-22.547	-22.579	-22.612	-22.509	-22.516	-22.578	-22.551	-22.615	-22.581	-22.544	-22.544	-22.654	-22.579	-22.650	-22.614	-22.614	139.053	138.997	139.060	139.031	139.031	139.104	139.068	138.968	138.965	139.049	139.031	139.031	139.030	139.098	139.028	139.098	138.965	138.992	139.067	139.031	139.049	139.028	138.937	138.962	138.935	139.031	138.962	139.029	138.986	139.022	138.930	139.030	99.205	99.181	99.176	99.151	99.151	99.118	99.134	99.113	99.114	99.096	99.108	99.108	99.137	99.119	99.123	99.119	99.114	99.125	99.133	99.094	99.096	99.122	99.117	99.141	99.130	99.108	99.113	99.153	99.125	99.151	99.143	99.137	2016_7_19_17_06_20
FLQS304WGRWM____	-23.216	-23.109	-23.147	-23.039	-23.039	-22.971	-23.005	-22.974	-22.976	-22.938	-22.974	-22.974	-23.006	-22.976	-22.974	-22.976	-22.976	-22.929	-23.006	-22.942	-22.938	-22.972	-23.009	-23.045	-23.009	-22.974	-22.935	-22.994	-22.969	-22.991	-23.045	-23.006	139.002	139.004	138.999	139.039	139.039	139.053	139.076	138.973	138.975	139.101	139.033	139.033	139.000	139.097	139.041	139.097	138.975	139.057	139.035	138.999	139.101	139.002	138.937	138.968	138.938	139.033	138.975	139.039	138.940	138.983	138.977	139.000	99.533	99.490	99.506	99.460	99.460	99.432	99.444	99.438	99.439	99.415	99.434	99.434	99.449	99.431	99.434	99.431	99.439	99.415	99.447	99.423	99.415	99.436	99.454	99.467	99.454	99.434	99.422	99.442	99.438	99.444	99.466	99.449	2016_7_19_17_06_20
FLQS3047GRWM____	-22.970	-22.898	-22.894	-22.827	-22.827	-22.758	-22.793	-22.725	-22.726	-22.729	-22.725	-22.725	-22.796	-22.765	-22.761	-22.765	-22.726	-22.761	-22.794	-22.690	-22.729	-22.761	-22.761	-22.795	-22.801	-22.725	-22.721	-22.836	-22.757	-22.833	-22.800	-22.796	138.992	139.060	139.068	139.097	139.097	139.113	139.134	139.039	139.081	139.118	139.098	139.098	139.027	139.113	139.095	139.113	139.081	139.061	139.064	139.099	139.118	139.025	138.999	139.033	138.925	139.098	139.029	139.027	138.996	138.964	138.928	139.027	99.383	99.350	99.348	99.319	99.319	99.291	99.303	99.282	99.280	99.279	99.278	99.278	99.311	99.293	99.293	99.293	99.280	99.295	99.308	99.264	99.279	99.297	99.299	99.311	99.320	99.278	99.281	99.327	99.298	99.330	99.319	99.311	2016_7_19_17_06_20
FLQS303BGRWM____	-22.710	-22.640	-22.639	-22.573	-22.573	-22.501	-22.536	-22.463	-22.428	-22.428	-22.425	-22.425	-22.537	-22.462	-22.497	-22.462	-22.428	-22.496	-22.536	-22.392	-22.428	-22.467	-22.463	-22.532	-22.496	-22.425	-22.467	-22.570	-22.505	-22.570	-22.532	-22.537	138.977	138.941	138.981	138.975	138.975	138.984	139.011	138.910	138.946	138.977	139.015	139.015	138.972	139.017	138.975	139.017	138.946	138.937	139.010	138.976	138.977	138.976	138.838	138.909	138.878	139.015	138.905	138.976	138.847	138.911	138.909	138.972	99.279	99.253	99.250	99.224	99.224	99.194	99.206	99.184	99.167	99.166	99.162	99.162	99.210	99.176	99.193	99.176	99.167	99.195	99.207	99.151	99.166	99.181	99.188	99.212	99.199	99.162	99.186	99.223	99.205	99.227	99.211	99.210	2016_7_19_17_06_20
FLQS3024GRWM____	-23.044	-22.977	-22.973	-22.906	-22.906	-22.837	-22.873	-22.805	-22.808	-22.807	-22.805	-22.805	-22.873	-22.876	-22.840	-22.876	-22.808	-22.840	-22.871	-22.770	-22.807	-22.838	-22.843	-22.874	-22.876	-22.805	-22.801	-22.909	-22.836	-22.907	-22.875	-22.873	138.983	138.983	138.984	139.019	139.019	139.031	139.007	138.957	138.948	139.030	139.021	139.021	138.969	139.086	139.019	139.086	138.948	138.982	139.007	139.022	139.030	138.968	138.870	138.950	138.828	139.021	138.949	139.014	138.914	138.956	138.916	138.969	99.478	99.451	99.449	99.420	99.420	99.391	99.407	99.383	99.385	99.379	99.379	99.379	99.410	99.403	99.393	99.403	99.385	99.396	99.407	99.365	99.379	99.396	99.405	99.412	99.421	99.379	99.382	99.421	99.399	99.424	99.414	99.410	2016_7_19_17_06_21
FLQS301GGRWM____	-23.118	-23.047	-23.045	-22.976	-22.976	-22.904	-22.939	-22.869	-22.868	-22.869	-22.868	-22.868	-22.941	-22.905	-22.904	-22.905	-22.868	-22.902	-22.938	-22.833	-22.869	-22.905	-22.904	-22.939	-22.901	-22.868	-22.868	-22.979	-22.904	-22.973	-22.939	-22.941	138.969	138.973	138.998	139.008	139.008	139.041	139.042	138.971	139.007	139.039	139.035	139.035	139.004	139.039	139.005	139.039	139.007	138.997	139.073	139.038	139.039	139.001	138.936	138.969	138.938	139.035	138.964	139.002	138.931	138.975	138.936	139.004	99.466	99.437	99.435	99.406	99.406	99.375	99.389	99.366	99.363	99.361	99.361	99.361	99.393	99.376	99.377	99.376	99.363	99.377	99.387	99.347	99.361	99.378	99.382	99.394	99.381	99.361	99.366	99.408	99.382	99.407	99.396	99.393	2016_7_19_17_06_21
FLQS301EGRWQ____	-23.155	-23.046	-23.079	-22.975	-22.975	-22.977	-23.014	-22.904	-22.904	-22.904	-22.904	-22.904	-22.940	-22.938	-22.936	-22.938	-22.904	-22.934	-22.938	-22.866	-22.904	-22.905	-22.906	-22.975	-22.934	-22.904	-22.904	-23.012	-22.908	-22.978	-22.969	-22.940	138.826	138.908	138.907	138.945	138.945	138.911	138.906	138.836	138.875	138.908	138.871	138.871	138.948	138.908	138.939	138.908	138.875	138.956	138.984	138.942	138.908	138.947	138.802	138.800	138.843	138.871	138.872	138.937	138.798	138.846	138.891	138.948	99.608	99.558	99.572	99.528	99.528	99.531	99.546	99.506	99.504	99.501	99.504	99.504	99.513	99.515	99.512	99.515	99.504	99.510	99.510	99.484	99.501	99.499	99.509	99.537	99.518	99.504	99.504	99.543	99.510	99.536	99.529	99.513	2016_7_19_17_06_21
