SN	Distance_X_LOGO_Battery_Up1	Distance_X_LOGO_Battery_Up2	Distance_X_LOGO_Battery_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Up1	Distance_Y_LOGO_Battery_Up2	Distance_Y_LOGO_Battery_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Up1	Angle_Battery_Up2	Angle_Battery_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-25.626	-25.903	-25.725	-25.507	-25.643	-25.709	-25.551	-25.359	-25.602	-25.558	-25.714	-25.582	-25.711	-25.620	-25.521	-25.379	-25.720	-25.451	-25.802	-25.418	-25.982	-25.629	-25.332	-25.367	-25.630	-25.547	-25.762	-25.547	-25.602	-25.724	-25.693	-25.450	125.605	125.596	125.464	125.398	125.581	125.380	125.385	125.379	125.183	125.256	125.597	125.456	125.512	125.375	125.238	125.315	125.458	125.372	125.528	125.517	125.463	125.388	125.525	125.329	125.111	125.445	125.253	125.445	125.183	125.656	125.186	125.365	101.636	101.758	101.692	101.603	101.646	101.693	101.623	101.539	101.664	101.638	101.675	101.630	101.682	101.654	101.623	101.554	101.690	101.580	101.720	101.553	101.805	101.657	101.514	101.547	101.682	101.616	101.728	101.616	101.664	101.675	101.703	101.580	2016_7_19_17_08_52
FLQS30KBGRWV____	-26.076	-25.894	-25.811	-25.664	-25.906	-25.619	-25.477	-25.628	-25.795	-25.479	-26.309	-26.069	-25.906	-25.759	-25.801	-25.517	-25.218	-25.825	-26.059	-25.608	-25.781	-25.677	-25.080	-25.463	-25.735	-25.694	-25.611	-25.694	-26.104	-25.594	-25.735	-25.555	125.749	125.617	125.547	125.538	125.547	125.338	125.402	125.407	125.263	125.338	125.624	125.487	125.474	125.338	125.266	125.397	125.466	125.439	125.544	125.540	125.471	125.405	125.540	125.409	125.190	125.503	125.278	125.503	125.266	125.618	125.263	125.325	101.731	101.664	101.633	101.570	101.675	101.568	101.500	101.566	101.652	101.507	101.844	101.752	101.682	101.630	101.655	101.518	101.381	101.649	101.742	101.545	101.627	101.588	101.314	101.493	101.633	101.586	101.570	101.586	101.788	101.533	101.626	101.541	2016_7_19_17_08_52
FLQS30CWGRWV____	-25.880	-25.936	-25.971	-25.372	-25.724	-25.463	-25.930	-25.732	-25.893	-25.507	-26.308	-26.124	-26.104	-25.903	-25.782	-25.511	-25.794	-25.650	-25.943	-25.690	-25.894	-25.656	-25.134	-25.340	-25.777	-25.671	-25.559	-25.671	-25.636	-25.701	-25.786	-25.545	125.631	125.615	125.494	125.354	125.544	125.234	125.348	125.485	125.149	125.167	125.566	125.427	125.357	125.289	125.284	125.215	125.355	125.339	125.484	125.370	125.472	125.286	125.539	125.348	125.077	125.292	125.217	125.292	125.207	125.494	125.269	125.321	101.498	101.524	101.550	101.300	101.438	101.351	101.545	101.446	101.548	101.376	101.691	101.623	101.621	101.539	101.486	101.374	101.485	101.423	101.539	101.438	101.519	101.431	101.180	101.287	101.503	101.437	101.395	101.437	101.429	101.432	101.490	101.379	2016_7_19_17_08_52
FLQS30C7GRWV____	-25.657	-25.759	-25.552	-25.342	-25.736	-25.789	-25.701	-25.319	-26.103	-25.834	-25.873	-25.665	-26.073	-25.775	-25.720	-25.373	-25.730	-25.706	-25.720	-25.733	-26.080	-26.301	-25.493	-25.573	-25.781	-25.701	-25.537	-25.323	-25.285	-25.997	-25.345	-25.884	126.125	126.175	125.983	125.979	126.036	125.836	125.962	125.846	125.764	125.839	126.103	126.033	126.000	125.896	125.762	125.834	126.026	125.898	125.809	125.886	125.962	125.810	126.042	125.852	125.690	125.966	125.836	125.895	125.761	126.173	125.766	125.836	101.418	101.458	101.384	101.293	101.460	101.501	101.451	101.295	101.645	101.520	101.514	101.429	101.610	101.490	101.478	101.320	101.458	101.459	101.474	101.472	101.617	101.727	101.353	101.405	101.511	101.451	101.391	101.292	101.287	101.562	101.313	101.543	2016_7_19_17_08_52
FLQS29JFGRX5____	-25.733	-26.144	-25.942	-25.606	-25.798	-25.933	-25.714	-25.514	-26.048	-25.713	-25.804	-25.964	-25.937	-25.932	-25.699	-25.643	-25.874	-25.847	-26.196	-25.802	-26.125	-26.173	-25.314	-25.461	-25.846	-25.401	-25.732	-25.401	-25.683	-25.688	-25.671	-25.819	126.117	126.114	125.917	125.850	125.877	125.775	125.898	125.777	125.694	125.770	125.943	125.809	125.809	125.750	125.697	125.767	125.807	125.837	125.876	125.825	125.806	125.685	125.973	125.779	125.563	125.893	125.767	125.893	125.697	125.948	125.695	125.687	101.406	101.585	101.515	101.374	101.456	101.524	101.417	101.340	101.582	101.428	101.452	101.534	101.523	101.526	101.429	101.398	101.495	101.481	101.630	101.462	101.605	101.637	101.236	101.317	101.505	101.281	101.437	101.281	101.422	101.401	101.417	101.482	2016_7_19_17_08_52
FLQS22XEGRX2____	-25.509	-25.624	-25.676	-25.445	-25.752	-25.277	-25.335	-25.295	-25.602	-25.292	-26.289	-25.700	-26.301	-25.690	-25.710	-25.119	-25.856	-25.274	-25.737	-25.634	-26.106	-25.406	-25.570	-25.321	-25.585	-25.326	-25.652	-25.326	-25.622	-25.895	-25.691	-25.617	125.079	124.900	124.882	124.873	125.062	124.684	124.824	124.802	124.667	124.787	125.018	124.993	125.000	125.005	124.738	124.688	125.051	124.688	125.106	125.033	125.032	125.021	125.007	124.809	124.591	124.752	124.790	124.752	124.666	125.355	124.717	124.762	101.377	101.443	101.468	101.367	101.485	101.310	101.323	101.307	101.455	101.307	101.725	101.468	101.732	101.463	101.496	101.240	101.532	101.308	101.474	101.436	101.643	101.336	101.410	101.318	101.454	101.325	101.465	101.325	101.464	101.521	101.489	101.453	2016_7_19_17_08_53
FLQS22TQGRX2____	-25.725	-25.963	-26.118	-25.497	-25.915	-25.827	-25.672	-25.636	-25.925	-25.771	-25.931	-25.857	-26.086	-25.790	-25.812	-25.584	-25.934	-25.781	-25.894	-25.585	-25.369	-25.749	-25.388	-25.583	-25.748	-25.824	-25.751	-25.824	-25.936	-26.066	-25.803	-25.699	125.215	125.214	125.012	125.002	125.143	124.873	125.007	124.876	124.788	124.919	125.152	125.074	125.140	124.950	124.859	124.935	125.073	124.938	125.103	125.149	125.139	125.030	125.144	124.940	124.837	125.013	124.859	125.013	124.790	125.214	124.853	125.017	101.471	101.575	101.661	101.390	101.560	101.547	101.466	101.462	101.597	101.517	101.567	101.541	101.636	101.523	101.541	101.434	101.575	101.520	101.555	101.415	101.321	101.498	101.329	101.433	101.515	101.532	101.514	101.532	101.602	101.620	101.538	101.477	2016_7_19_17_08_53
FLQS21YXGRX2____	-25.605	-25.600	-25.748	-25.431	-25.734	-25.560	-25.591	-25.285	-25.578	-25.485	-25.700	-25.719	-25.896	-25.585	-25.490	-25.521	-25.637	-25.539	-25.672	-25.310	-25.956	-25.612	-25.318	-25.345	-25.505	-25.470	-25.628	-25.470	-25.467	-25.706	-25.439	-25.564	125.606	125.595	125.465	125.395	125.529	125.320	125.391	125.380	125.127	125.255	125.599	125.462	125.458	125.322	125.240	125.322	125.460	125.321	125.527	125.452	125.462	125.391	125.529	125.327	125.109	125.390	125.253	125.390	125.182	125.601	125.237	125.330	101.656	101.655	101.732	101.599	101.720	101.662	101.669	101.536	101.687	101.635	101.698	101.719	101.797	101.673	101.638	101.645	101.683	101.653	101.693	101.541	101.823	101.678	101.537	101.567	101.657	101.616	101.698	101.616	101.633	101.701	101.616	101.663	2016_7_19_17_08_53
FLQS2AVTGRX5____	-25.968	-25.771	-25.685	-25.299	-25.554	-25.606	-25.955	-25.502	-25.618	-25.585	-26.395	-25.947	-25.951	-25.859	-25.664	-25.249	-26.176	-25.465	-26.242	-25.853	-26.072	-26.096	-25.550	-25.695	-25.613	-25.457	-25.605	-25.457	-25.622	-26.361	-25.842	-25.697	125.979	126.025	125.836	125.709	125.863	125.745	125.820	125.697	125.554	125.629	125.947	125.797	125.799	125.676	125.609	125.742	125.801	125.745	125.866	125.819	125.794	125.733	125.893	125.708	125.483	125.745	125.625	125.745	125.555	125.944	125.559	125.666	101.561	101.471	101.450	101.292	101.390	101.424	101.569	101.383	101.446	101.425	101.750	101.568	101.569	101.541	101.461	101.268	101.668	101.362	101.690	101.525	101.623	101.639	101.386	101.466	101.450	101.358	101.434	101.358	101.447	101.735	101.543	101.470	2016_7_19_17_08_53
FLQS3087GRWV____	-25.801	-25.790	-25.778	-25.447	-25.591	-25.526	-25.444	-25.586	-25.639	-25.446	-26.095	-25.571	-25.755	-25.569	-25.470	-25.497	-25.653	-25.498	-25.805	-25.324	-25.921	-25.469	-25.230	-25.604	-25.468	-25.374	-25.525	-25.374	-25.643	-25.879	-25.580	-25.400	125.621	125.614	125.484	125.414	125.541	125.334	125.402	125.403	125.199	125.273	125.620	125.472	125.470	125.332	125.253	125.335	125.472	125.334	125.540	125.467	125.474	125.402	125.541	125.407	125.127	125.402	125.271	125.402	125.202	125.615	125.202	125.322	101.489	101.485	101.491	101.352	101.404	101.394	101.352	101.415	101.456	101.364	101.618	101.402	101.482	101.413	101.377	101.381	101.438	101.382	101.498	101.294	101.555	101.363	101.246	101.422	101.387	101.322	101.399	101.322	101.458	101.524	101.430	101.340	2016_7_19_17_08_53
FLQS2044GRWY____	-25.701	-25.991	-25.991	-25.633	-25.831	-25.552	-25.568	-25.552	-26.022	-25.567	-25.910	-26.137	-26.056	-25.727	-25.692	-25.560	-25.536	-25.639	-25.984	-25.509	-26.068	-25.816	-25.526	-25.514	-25.788	-25.695	-25.899	-25.695	-25.912	-25.381	-25.832	-25.834	125.332	125.325	125.009	125.245	125.002	125.096	125.269	124.991	124.901	125.061	125.517	125.319	125.309	124.943	124.926	125.171	125.132	125.170	125.383	125.194	125.320	125.182	125.254	125.002	125.019	125.311	125.035	125.311	125.114	125.509	124.970	125.189	101.724	101.852	101.880	101.702	101.811	101.680	101.671	101.689	101.904	101.689	101.799	101.916	101.882	101.770	101.756	101.677	101.669	101.711	101.843	101.652	101.886	101.788	101.654	101.671	101.790	101.723	101.838	101.723	101.836	101.567	101.814	101.795	2016_7_19_17_08_53
FLQS312SGRWV____	-25.565	-25.543	-25.957	-25.506	-25.869	-25.476	-25.429	-25.465	-25.697	-25.190	-25.903	-25.732	-25.956	-25.714	-25.491	-25.420	-24.697	-25.564	-25.504	-25.403	-26.082	-25.683	-25.399	-25.106	-25.560	-25.484	-25.817	-25.484	-25.523	-25.945	-25.504	-25.382	125.971	125.988	125.959	125.834	125.920	125.703	125.875	125.761	125.674	125.751	125.989	125.846	125.919	125.793	125.675	125.746	125.769	125.811	125.914	125.953	125.853	125.777	126.017	125.820	125.599	125.817	125.749	125.817	125.678	125.989	125.617	125.791	101.580	101.569	101.752	101.567	101.718	101.565	101.529	101.555	101.664	101.435	101.726	101.664	101.756	101.661	101.574	101.537	101.218	101.594	101.558	101.511	101.816	101.649	101.504	101.393	101.611	101.558	101.710	101.558	101.588	101.744	101.585	101.516	2016_7_19_17_08_53
FLQS31J6GRWY____	-25.795	-26.380	-25.940	-25.606	-25.432	-26.183	-25.687	-25.505	-25.749	-25.839	-26.512	-26.091	-26.378	-26.111	-25.668	-25.443	-25.814	-25.716	-26.491	-25.721	-26.187	-26.172	-25.997	-25.472	-25.855	-25.707	-25.921	-25.707	-26.000	-25.647	-25.679	-25.809	125.819	125.787	125.681	125.614	125.776	125.578	125.633	125.539	125.449	125.470	125.800	125.716	125.720	125.596	125.398	125.563	125.706	125.593	125.720	125.731	125.715	125.649	125.719	125.545	125.325	125.662	125.467	125.662	125.459	125.851	125.401	125.599	101.670	101.927	101.745	101.605	101.514	101.861	101.639	101.568	101.682	101.720	101.984	101.808	101.933	101.828	101.652	101.538	101.688	101.655	101.982	101.645	101.850	101.850	101.767	101.552	101.740	101.645	101.756	101.645	101.791	101.602	101.656	101.695	2016_7_19_17_08_40
FLQS31FWGRWY____	-25.596	-25.760	-25.677	-25.533	-25.498	-25.481	-25.959	-25.373	-25.608	-25.462	-25.553	-25.890	-25.926	-25.753	-25.798	-25.497	-25.672	-25.588	-25.933	-25.461	-26.230	-25.709	-25.243	-25.622	-25.482	-25.509	-25.476	-25.509	-25.614	-25.735	-25.478	-25.780	125.970	125.956	125.827	125.766	125.859	125.674	125.724	125.631	125.544	125.619	125.860	125.727	125.794	125.662	125.552	125.676	125.786	125.677	125.793	125.792	125.730	125.654	125.880	125.641	125.470	125.713	125.614	125.713	125.546	125.930	125.547	125.543	101.465	101.538	101.513	101.456	101.432	101.441	101.645	101.397	101.508	101.437	101.456	101.615	101.625	101.561	101.591	101.448	101.514	101.487	101.628	101.422	101.763	101.543	101.318	101.505	101.460	101.449	101.444	101.449	101.511	101.529	101.451	101.583	2016_7_19_17_08_40
FLQS31CRGRWY____	-26.126	-26.351	-26.342	-25.881	-25.772	-25.696	-25.866	-25.729	-26.447	-25.676	-26.282	-26.427	-26.642	-26.230	-26.117	-25.918	-25.957	-25.932	-26.790	-26.213	-26.300	-25.697	-26.669	-25.673	-25.687	-25.921	-25.690	-25.921	-25.696	-26.163	-25.696	-26.166	126.037	126.034	125.841	125.775	125.659	125.753	125.754	125.698	125.677	125.694	125.965	125.665	125.604	125.697	125.617	125.752	125.821	125.754	125.729	125.676	125.817	125.685	125.977	125.700	125.542	125.820	125.687	125.820	125.614	125.968	125.619	125.692	101.719	101.817	101.831	101.636	101.598	101.557	101.631	101.577	101.892	101.553	101.793	101.884	101.984	101.796	101.753	101.654	101.665	101.660	102.037	101.790	101.815	101.564	101.961	101.552	101.572	101.649	101.560	101.649	101.569	101.742	101.569	101.768	2016_7_19_17_08_40
FLQS319LGRWY____	-25.793	-26.023	-25.837	-25.667	-25.857	-25.856	-25.681	-25.530	-26.036	-25.616	-25.982	-25.954	-26.085	-25.792	-25.731	-25.829	-25.973	-25.720	-26.157	-25.780	-26.089	-25.848	-25.408	-25.528	-25.854	-25.549	-25.753	-25.549	-26.058	-25.900	-25.807	-25.614	125.493	125.542	125.455	125.390	125.475	125.264	125.332	125.317	125.123	125.196	125.546	125.408	125.406	125.319	125.131	125.268	125.407	125.264	125.480	125.418	125.408	125.337	125.470	125.320	125.046	125.383	125.191	125.383	125.124	125.543	125.176	125.273	101.685	101.781	101.708	101.639	101.715	101.733	101.650	101.585	101.825	101.634	101.763	101.763	101.821	101.700	101.691	101.721	101.772	101.674	101.846	101.686	101.823	101.723	101.518	101.584	101.752	101.588	101.694	101.588	101.835	101.727	101.720	101.626	2016_7_19_17_08_40
FLQS319HGRWY____	-25.536	-25.694	-25.860	-25.539	-25.358	-25.846	-25.699	-25.553	-25.605	-25.518	-25.925	-25.764	-25.922	-25.859	-25.594	-25.308	-25.795	-25.579	-25.861	-25.490	-25.980	-25.648	-26.226	-25.384	-25.662	-25.572	-25.592	-25.572	-25.605	-25.851	-25.593	-25.572	125.971	125.931	125.833	125.769	125.926	125.747	125.815	125.694	125.549	125.624	125.935	125.794	125.864	125.740	125.610	125.678	125.794	125.747	125.863	125.737	125.799	125.725	125.810	125.698	125.476	125.751	125.683	125.751	125.552	125.936	125.553	125.659	101.368	101.441	101.522	101.388	101.295	101.524	101.454	101.400	101.436	101.391	101.541	101.484	101.546	101.530	101.426	101.295	101.497	101.407	101.520	101.369	101.578	101.439	101.684	101.326	101.467	101.404	101.419	101.404	101.436	101.509	101.431	101.412	2016_7_19_17_08_40
FLQS317CGRWY____	-25.337	-25.746	-25.784	-25.337	-25.659	-25.768	-25.449	-25.418	-25.601	-25.144	-25.783	-25.419	-25.825	-25.737	-25.585	-25.248	-25.719	-25.203	-25.878	-25.439	-25.941	-26.467	-25.058	-25.256	-25.644	-25.251	-25.407	-25.251	-25.605	-25.795	-25.594	-25.535	125.749	125.677	125.558	125.605	125.606	125.407	125.526	125.474	125.330	125.396	125.676	125.529	125.477	125.400	125.273	125.456	125.597	125.455	125.845	125.653	125.533	125.477	125.601	125.533	125.259	125.518	125.398	125.518	125.333	125.678	125.274	125.385	101.391	101.576	101.603	101.403	101.544	101.610	101.459	101.450	101.544	101.337	101.592	101.446	101.629	101.597	101.542	101.377	101.571	101.358	101.618	101.444	101.674	101.910	101.282	101.374	101.569	101.373	101.453	101.373	101.545	101.597	101.545	101.510	2016_7_19_17_08_41
FLQS3160GRWY____	-25.685	-26.016	-25.930	-25.559	-25.970	-25.861	-25.674	-25.693	-25.811	-25.771	-25.996	-25.908	-25.984	-25.887	-25.760	-25.767	-25.812	-25.774	-25.965	-25.615	-26.306	-25.749	-25.452	-25.645	-25.848	-25.716	-25.795	-25.716	-25.824	-26.151	-25.806	-25.671	125.410	125.348	125.209	125.264	125.282	125.133	125.138	125.196	124.927	125.060	125.414	125.276	125.271	125.138	124.993	125.133	125.150	125.070	125.340	125.277	125.334	125.202	125.277	125.076	124.732	125.203	124.938	125.203	124.929	125.415	124.868	125.078	101.432	101.582	101.557	101.390	101.568	101.534	101.452	101.455	101.531	101.501	101.568	101.542	101.575	101.545	101.502	101.493	101.511	101.501	101.561	101.413	101.711	101.479	101.342	101.444	101.565	101.464	101.523	101.464	101.536	101.636	101.534	101.456	2016_7_19_17_08_41
FLQS3126GRWV____	-25.657	-25.766	-25.921	-25.539	-25.624	-25.673	-25.826	-25.855	-25.856	-25.645	-26.098	-25.672	-25.729	-25.816	-25.675	-25.884	-25.673	-25.708	-26.008	-25.577	-26.129	-25.729	-25.428	-25.631	-25.672	-25.821	-25.720	-25.821	-25.739	-25.768	-25.901	-25.699	125.738	125.604	125.539	125.477	125.596	125.329	125.491	125.467	125.316	125.453	125.670	125.527	125.528	125.330	125.312	125.429	125.523	125.489	125.480	125.525	125.527	125.458	125.599	125.527	125.305	125.495	125.451	125.495	125.382	125.672	125.317	125.441	101.728	101.788	101.861	101.700	101.726	101.772	101.824	101.839	101.853	101.748	101.927	101.754	101.778	101.834	101.774	101.855	101.754	101.773	101.905	101.712	101.954	101.785	101.640	101.736	101.773	101.822	101.781	101.822	101.796	101.783	101.873	101.773	2016_7_19_17_08_41
FLQS3115GRWV____	-25.260	-25.424	-25.412	-25.016	-25.346	-25.330	-25.309	-24.920	-25.511	-25.303	-25.853	-25.262	-25.648	-25.586	-25.363	-25.298	-25.464	-25.566	-25.766	-25.389	-25.503	-25.268	-24.895	-25.426	-25.381	-25.617	-25.509	-25.172	-25.514	-25.819	-25.334	-25.535	126.117	126.165	125.980	125.974	125.997	125.888	125.952	125.834	125.758	125.830	126.071	125.928	125.932	125.879	125.819	125.886	125.928	125.894	126.000	125.949	125.931	125.861	126.090	125.847	125.746	125.967	125.768	125.861	125.760	126.074	125.702	125.813	101.300	101.367	101.378	101.206	101.348	101.350	101.335	101.176	101.441	101.344	101.562	101.317	101.486	101.463	101.371	101.336	101.405	101.453	101.531	101.371	101.422	101.326	101.143	101.396	101.385	101.469	101.439	101.283	101.442	101.547	101.368	101.447	2016_7_19_17_08_41
FLQS310RGRWV____	-26.006	-26.158	-25.895	-25.508	-26.251	-26.135	-25.790	-25.462	-25.940	-25.730	-26.275	-26.105	-25.911	-26.063	-25.963	-25.996	-26.137	-25.919	-26.450	-25.813	-25.640	-26.113	-25.493	-25.421	-25.863	-26.042	-25.748	-26.042	-25.761	-26.243	-25.563	-26.092	125.906	125.900	125.768	125.701	125.800	125.591	125.746	125.627	125.545	125.619	125.801	125.732	125.729	125.607	125.612	125.525	125.728	125.591	125.731	125.740	125.722	125.661	125.798	125.627	125.474	125.662	125.556	125.662	125.549	125.870	125.546	125.611	101.597	101.664	101.561	101.398	101.714	101.682	101.517	101.384	101.601	101.502	101.724	101.656	101.572	101.649	101.605	101.627	101.671	101.588	101.807	101.528	101.454	101.666	101.383	101.366	101.574	101.635	101.516	101.635	101.522	101.704	101.436	101.661	2016_7_19_17_08_41
FLQS3106GRWV____	-25.581	-25.668	-25.904	-25.393	-25.769	-25.524	-25.563	-25.293	-26.072	-25.257	-25.782	-25.517	-25.864	-25.704	-25.547	-25.432	-25.828	-25.508	-26.225	-25.499	-25.987	-25.888	-26.178	-25.377	-25.703	-25.557	-25.698	-25.557	-25.407	-25.781	-25.526	-25.578	125.913	126.004	125.777	125.770	125.768	125.685	125.687	125.694	125.551	125.624	125.874	125.796	125.697	125.616	125.550	125.620	125.805	125.685	125.938	125.697	125.751	125.735	125.884	125.639	125.478	125.690	125.621	125.690	125.491	125.944	125.495	125.544	101.274	101.303	101.427	101.204	101.369	101.269	101.286	101.167	101.521	101.157	101.365	101.256	101.417	101.354	101.291	101.234	101.391	101.262	101.552	101.257	101.465	101.423	101.537	101.209	101.366	101.283	101.351	101.283	101.235	101.358	101.287	101.305	2016_7_19_17_08_41
FLQS30ZQGRWV____	-25.900	-26.128	-25.618	-25.613	-25.807	-25.863	-26.080	-25.070	-25.870	-25.774	-26.379	-25.790	-25.975	-25.874	-25.771	-25.580	-25.807	-25.602	-25.970	-25.731	-25.977	-26.613	-25.322	-25.585	-25.855	-25.765	-25.852	-25.765	-25.868	-25.722	-25.968	-25.670	125.689	125.682	125.602	125.480	125.608	125.402	125.447	125.402	125.321	125.287	125.630	125.540	125.537	125.399	125.322	125.399	125.537	125.398	125.603	125.543	125.533	125.420	125.606	125.416	125.249	125.534	125.336	125.534	125.321	125.623	125.275	125.384	101.577	101.677	101.461	101.470	101.543	101.586	101.677	101.239	101.597	101.558	101.791	101.542	101.623	101.592	101.553	101.462	101.550	101.472	101.615	101.516	101.624	101.913	101.331	101.463	101.597	101.532	101.587	101.532	101.596	101.505	101.644	101.503	2016_7_19_17_08_41
FLQS30YUGRWV____	-25.831	-25.862	-25.343	-25.267	-25.419	-25.579	-25.562	-25.240	-25.649	-25.255	-25.913	-25.880	-25.933	-25.553	-25.499	-25.542	-25.592	-25.564	-25.876	-25.410	-25.688	-25.763	-25.218	-25.428	-25.580	-25.380	-25.581	-25.380	-25.658	-25.668	-25.639	-25.601	126.123	126.173	126.040	125.920	126.005	125.961	125.955	125.901	125.759	125.838	126.077	125.941	126.028	125.888	125.821	125.955	126.020	125.955	126.008	125.949	125.938	125.735	126.094	125.907	125.628	125.959	125.833	125.959	125.761	126.081	125.761	125.815	101.469	101.478	101.263	101.240	101.299	101.373	101.366	101.230	101.422	101.243	101.508	101.506	101.522	101.368	101.351	101.357	101.374	101.367	101.498	101.301	101.423	101.474	101.204	101.312	101.403	101.287	101.386	101.287	101.426	101.401	101.417	101.396	2016_7_19_17_08_42
FLQS30X6GRWY____	-25.707	-25.941	-25.865	-25.655	-25.886	-25.835	-25.697	-25.603	-25.789	-25.704	-25.851	-25.709	-25.994	-25.793	-25.751	-25.636	-25.797	-25.651	-25.943	-25.603	-26.158	-25.711	-26.391	-25.630	-25.669	-25.456	-25.666	-25.456	-25.860	-25.745	-25.605	-25.618	125.817	125.803	125.740	125.671	125.736	125.470	125.593	125.542	125.449	125.525	125.740	125.664	125.663	125.471	125.591	125.527	125.660	125.526	125.732	125.672	125.604	125.534	125.745	125.546	125.377	125.593	125.523	125.593	125.456	125.806	125.454	125.526	101.646	101.750	101.722	101.636	101.732	101.733	101.662	101.626	101.715	101.671	101.716	101.661	101.786	101.715	101.686	101.641	101.700	101.648	101.757	101.614	101.863	101.674	101.951	101.637	101.669	101.557	101.655	101.557	101.746	101.664	101.634	101.634	2016_7_19_17_08_42
FLQS30X6GRWV____	-25.981	-26.404	-26.127	-25.091	-25.820	-25.997	-26.164	-25.937	-26.002	-25.919	-26.451	-26.418	-26.156	-25.954	-26.059	-25.982	-25.826	-25.979	-26.030	-26.198	-26.511	-25.748	-25.580	-25.899	-25.637	-25.665	-25.762	-25.665	-26.132	-26.248	-25.812	-26.154	125.822	125.786	125.683	125.613	125.714	125.539	125.578	125.547	125.516	125.532	125.798	125.725	125.671	125.515	125.411	125.509	125.641	125.507	125.780	125.739	125.722	125.708	125.804	125.552	125.324	125.658	125.471	125.658	125.404	125.856	125.459	125.659	101.813	102.001	101.890	101.442	101.753	101.846	101.915	101.819	101.850	101.812	102.021	102.013	101.904	101.829	101.885	101.842	101.762	101.841	101.838	101.915	102.054	101.722	101.640	101.802	101.707	101.690	101.749	101.690	101.917	101.927	101.772	101.903	2016_7_19_17_08_42
FLQS30WFGRWV____	-25.235	-25.632	-25.326	-25.179	-25.416	-25.059	-25.166	-25.130	-25.385	-25.061	-25.810	-25.357	-25.819	-25.434	-25.480	-25.211	-25.368	-25.110	-25.559	-25.289	-25.920	-25.785	-24.874	-25.152	-25.247	-24.942	-25.308	-24.942	-25.609	-25.676	-25.466	-25.288	125.022	124.896	124.872	124.871	124.956	124.809	124.817	124.857	124.780	124.729	125.080	124.750	125.060	124.865	124.925	124.755	124.749	124.749	125.162	124.751	125.032	124.988	124.891	124.863	124.588	124.786	124.848	124.786	124.668	125.193	124.660	124.799	101.275	101.461	101.328	101.264	101.360	101.216	101.262	101.243	101.362	101.224	101.523	101.353	101.528	101.377	101.391	101.288	101.358	101.244	101.405	101.323	101.575	101.520	101.127	101.252	101.319	101.167	101.323	101.167	101.471	101.453	101.409	101.318	2016_7_19_17_08_42
FLQS30VBGRWV____	-26.035	-26.085	-26.003	-25.204	-25.772	-25.697	-26.089	-25.707	-25.996	-25.911	-26.455	-26.279	-26.198	-25.832	-25.873	-25.853	-26.058	-25.560	-26.113	-25.738	-26.498	-26.099	-25.460	-25.713	-25.814	-25.727	-26.110	-25.727	-26.010	-26.240	-26.039	-25.757	125.562	125.611	125.415	125.341	125.538	125.325	125.353	125.283	125.133	125.262	125.568	125.481	125.476	125.330	125.196	125.336	125.476	125.323	125.489	125.477	125.477	125.408	125.538	125.283	125.112	125.348	125.204	125.348	125.136	125.617	125.191	125.333	101.795	101.812	101.795	101.451	101.682	101.668	101.838	101.677	101.817	101.768	101.978	101.909	101.874	101.727	101.757	101.736	101.813	101.609	101.836	101.673	102.005	101.837	101.545	101.680	101.739	101.680	101.861	101.680	101.823	101.880	101.831	101.694	2016_7_19_17_08_42
