SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30UFGRWV____	-65.806	-65.661	-65.773	-65.477	-65.389	-65.554	-65.484	-65.596	-65.557	-65.525	-65.669	-65.528	-65.477	-65.630	-65.896	-65.446	-65.816	-65.599	-65.481	-65.601	-65.498	-65.476	-65.521	-65.347	-65.867	-65.519	-65.629	-65.761	-65.683	-65.537	-65.809	-65.507	131.387	131.169	131.311	131.173	131.171	131.030	131.171	131.033	131.106	130.973	131.188	131.147	131.173	131.064	131.237	131.102	131.152	131.183	131.072	131.143	130.941	131.204	131.100	131.041	131.172	131.066	130.831	131.275	131.139	131.201	131.156	131.283	116.481	116.469	116.483	116.403	116.373	116.455	116.406	116.469	116.443	116.455	116.468	116.426	116.403	116.476	116.539	116.405	116.526	116.444	116.423	116.452	116.451	116.398	116.431	116.381	116.540	116.437	116.517	116.485	116.482	116.420	116.522	116.395	2016_7_19_17_03_52
FLQS30TYGRWV____	-65.907	-65.732	-65.839	-65.623	-65.495	-65.629	-65.591	-65.664	-65.667	-65.599	-65.776	-65.632	-65.623	-65.701	-65.958	-65.591	-65.904	-65.671	-65.593	-65.701	-65.603	-65.547	-65.628	-65.458	-65.920	-65.628	-65.702	-65.859	-65.785	-65.645	-65.904	-65.612	131.354	131.167	131.351	131.176	131.165	131.065	131.175	131.065	131.099	130.966	131.193	131.143	131.176	131.106	131.284	131.103	131.154	131.187	131.069	131.144	130.969	131.247	131.102	131.001	131.174	131.069	130.827	131.322	131.101	131.205	131.156	131.288	116.647	116.619	116.624	116.579	116.536	116.600	116.568	116.613	116.608	116.608	116.629	116.588	116.579	116.619	116.677	116.580	116.681	116.594	116.587	116.612	116.608	116.540	116.594	116.552	116.683	116.600	116.668	116.636	116.649	116.582	116.681	116.556	2016_7_19_17_03_53
FLQS30T7GRWV____	-65.888	-65.745	-65.854	-65.609	-65.512	-65.644	-65.572	-65.677	-65.678	-65.608	-65.795	-65.651	-65.609	-65.710	-65.983	-65.570	-65.928	-65.714	-65.609	-65.716	-65.616	-65.571	-65.608	-65.473	-65.913	-65.607	-65.710	-65.882	-65.771	-65.660	-65.928	-65.629	131.405	131.231	131.370	131.236	131.271	131.089	131.235	131.093	131.129	131.028	131.252	131.204	131.236	131.126	131.303	131.164	131.175	131.206	131.092	131.202	130.992	131.267	131.164	131.058	131.274	131.126	130.888	131.339	131.163	131.262	131.215	131.297	116.596	116.576	116.590	116.528	116.488	116.566	116.515	116.577	116.571	116.564	116.590	116.548	116.528	116.583	116.647	116.527	116.650	116.570	116.553	116.571	116.573	116.509	116.540	116.511	116.627	116.546	116.624	116.605	116.597	116.541	116.643	116.524	2016_7_19_17_03_53
FLQS30S7GRWV____	-65.943	-65.791	-65.905	-65.651	-65.523	-65.687	-65.621	-65.727	-65.689	-65.664	-65.843	-65.666	-65.651	-65.801	-66.034	-65.654	-65.946	-65.736	-65.617	-65.736	-65.669	-65.619	-65.661	-65.514	-65.923	-65.660	-65.800	-65.891	-65.902	-65.673	-66.066	-65.646	131.357	131.143	131.285	131.185	131.142	131.042	131.187	131.005	131.038	130.906	131.158	131.153	131.185	131.040	131.209	131.036	131.080	131.156	131.002	131.119	130.874	131.217	131.072	130.975	131.181	131.040	130.795	131.245	131.073	131.172	131.086	131.210	116.802	116.786	116.801	116.730	116.693	116.768	116.719	116.788	116.769	116.783	116.802	116.741	116.730	116.808	116.860	116.757	116.851	116.765	116.750	116.771	116.791	116.713	116.753	116.719	116.826	116.758	116.851	116.803	116.837	116.740	116.892	116.724	2016_7_19_17_03_53
FLQS30RRGRWV____	-65.920	-65.779	-65.887	-65.631	-65.510	-65.669	-65.601	-65.715	-65.676	-65.649	-65.816	-65.651	-65.631	-65.744	-66.013	-65.601	-65.926	-65.721	-65.637	-65.721	-65.619	-65.593	-65.638	-65.465	-65.940	-65.637	-65.751	-65.917	-65.880	-65.653	-65.921	-65.613	131.405	131.222	131.366	131.227	131.220	131.078	131.226	131.086	131.119	130.983	131.201	131.195	131.227	131.121	131.294	131.155	131.207	131.201	131.085	131.196	130.984	131.257	131.152	131.051	131.227	131.117	130.879	131.333	131.158	131.257	131.207	131.296	116.680	116.663	116.675	116.610	116.569	116.650	116.600	116.664	116.645	116.659	116.680	116.623	116.610	116.668	116.732	116.613	116.717	116.646	116.637	116.647	116.649	116.592	116.626	116.583	116.718	116.632	116.713	116.692	116.709	116.613	116.715	116.592	2016_7_19_17_03_53
FLQS30R2GRWV____	-65.552	-65.446	-65.589	-65.266	-65.176	-65.336	-65.234	-65.342	-65.341	-65.316	-65.493	-65.318	-65.266	-65.418	-65.640	-65.272	-65.594	-65.388	-65.271	-65.387	-65.283	-65.262	-65.306	-65.135	-65.570	-65.306	-65.374	-65.579	-65.465	-65.323	-65.586	-65.288	131.637	131.413	131.559	131.422	131.418	131.280	131.419	131.277	131.316	131.180	131.438	131.391	131.422	131.311	131.488	131.351	131.404	131.395	131.277	131.392	131.181	131.451	131.349	131.246	131.417	131.317	131.071	131.523	131.348	131.450	131.399	131.487	116.614	116.616	116.641	116.551	116.521	116.601	116.541	116.604	116.596	116.611	116.628	116.575	116.551	116.624	116.671	116.566	116.670	116.599	116.579	116.599	116.600	116.545	116.578	116.536	116.659	116.584	116.651	116.644	116.634	116.567	116.667	116.548	2016_7_19_17_03_53
FLQS30QXGRWV____	-65.936	-65.794	-65.900	-65.653	-65.557	-65.691	-65.619	-65.728	-65.728	-65.695	-65.877	-65.665	-65.653	-65.761	-66.026	-65.619	-65.970	-65.732	-65.656	-65.770	-65.666	-65.615	-65.656	-65.486	-65.958	-65.686	-65.763	-65.931	-65.854	-65.713	-65.940	-65.676	131.332	131.150	131.297	131.157	131.110	131.010	131.161	131.012	131.041	130.874	131.135	131.123	131.157	131.052	131.185	131.089	131.098	131.127	131.016	131.119	130.911	131.192	131.088	130.980	131.157	131.055	130.801	131.265	131.085	131.191	131.140	131.229	116.498	116.481	116.492	116.430	116.405	116.469	116.418	116.482	116.476	116.494	116.512	116.440	116.430	116.486	116.555	116.430	116.551	116.463	116.456	116.478	116.477	116.411	116.443	116.403	116.537	116.459	116.531	116.508	116.513	116.445	116.533	116.425	2016_7_19_17_03_53
FLQS30QPGRWV____	-65.728	-65.585	-65.693	-65.441	-65.317	-65.485	-65.416	-65.524	-65.525	-65.458	-65.633	-65.460	-65.441	-65.554	-65.824	-65.414	-65.735	-65.533	-65.444	-65.531	-65.430	-65.403	-65.452	-65.279	-65.756	-65.455	-65.559	-65.689	-65.613	-65.467	-65.738	-65.475	131.472	131.244	131.436	131.294	131.285	131.147	131.297	131.145	131.172	131.043	131.274	131.251	131.294	131.188	131.316	131.225	131.236	131.255	131.150	131.251	131.041	131.327	131.224	131.105	131.289	131.136	130.930	131.397	131.220	131.326	131.232	131.311	116.507	116.497	116.501	116.438	116.396	116.479	116.428	116.493	116.488	116.487	116.508	116.452	116.438	116.496	116.567	116.440	116.551	116.477	116.464	116.477	116.478	116.419	116.454	116.414	116.548	116.470	116.542	116.506	116.511	116.441	116.552	116.446	2016_7_19_17_03_54
FLQS30QMGRWV____	-65.867	-65.686	-65.826	-65.551	-65.454	-65.583	-65.516	-65.618	-65.616	-65.592	-65.783	-65.596	-65.551	-65.655	-65.930	-65.514	-65.872	-65.665	-65.547	-65.664	-65.612	-65.517	-65.550	-65.412	-65.857	-65.548	-65.652	-65.866	-65.754	-65.610	-65.873	-65.579	131.386	131.206	131.353	131.173	131.214	131.072	131.215	131.070	131.113	130.973	131.188	131.184	131.173	131.110	131.280	131.145	131.150	131.223	131.069	131.185	130.927	131.246	131.143	131.039	131.207	131.108	130.869	131.313	131.142	131.245	131.154	131.281	116.681	116.650	116.673	116.608	116.567	116.637	116.589	116.650	116.642	116.658	116.687	116.622	116.608	116.656	116.722	116.600	116.724	116.640	116.625	116.646	116.673	116.584	116.613	116.583	116.709	116.619	116.697	116.694	116.685	116.616	116.724	116.599	2016_7_19_17_03_54
FLQS30Q9GRWY____	-65.935	-65.793	-65.899	-65.654	-65.527	-65.691	-65.620	-65.725	-65.726	-65.659	-65.841	-65.662	-65.654	-65.758	-65.994	-65.619	-65.937	-65.731	-65.655	-65.729	-65.629	-65.621	-65.655	-65.489	-65.957	-65.654	-65.759	-65.890	-65.852	-65.711	-65.939	-65.643	131.399	131.178	131.360	131.185	131.219	131.077	131.187	131.077	131.078	130.977	131.200	131.191	131.185	131.119	131.291	131.155	131.126	131.193	131.042	131.189	130.983	131.216	131.114	131.009	131.221	131.075	130.873	131.286	131.153	131.254	131.161	131.249	116.437	116.427	116.432	116.377	116.327	116.409	116.365	116.421	116.421	116.415	116.440	116.379	116.377	116.425	116.477	116.370	116.486	116.403	116.402	116.402	116.404	116.360	116.390	116.350	116.476	116.396	116.468	116.442	116.452	116.385	116.481	116.362	2016_7_19_17_03_54
FLQS30Q9GRWV____	-65.877	-65.733	-65.847	-65.592	-65.468	-65.636	-65.563	-65.666	-65.667	-65.596	-65.782	-65.604	-65.592	-65.706	-65.968	-65.561	-65.881	-65.672	-65.597	-65.673	-65.572	-65.558	-65.596	-65.430	-65.897	-65.597	-65.703	-65.828	-65.760	-65.617	-65.880	-65.617	131.323	131.104	131.286	131.150	131.148	131.002	131.105	130.971	131.046	130.918	131.125	131.120	131.150	131.001	131.173	131.034	131.088	131.124	131.006	131.122	130.911	131.137	131.032	130.938	131.148	130.997	130.807	131.213	131.080	131.139	131.133	131.177	116.443	116.432	116.439	116.374	116.331	116.415	116.372	116.431	116.419	116.416	116.445	116.384	116.374	116.440	116.501	116.383	116.486	116.407	116.401	116.407	116.409	116.365	116.396	116.355	116.481	116.402	116.473	116.445	116.445	116.385	116.477	116.378	2016_7_19_17_03_54
FLQS30Q3GRWV____	-66.084	-65.943	-66.049	-65.809	-65.682	-65.843	-65.773	-65.875	-65.875	-65.853	-66.032	-65.861	-65.809	-65.912	-66.177	-65.771	-66.088	-65.926	-65.811	-65.920	-65.783	-65.778	-65.811	-65.683	-66.105	-65.808	-65.906	-66.074	-66.008	-65.899	-66.088	-65.835	131.387	131.179	131.354	131.219	131.217	131.073	131.218	131.076	131.114	130.974	131.190	131.186	131.219	131.070	131.242	131.148	131.155	131.186	131.073	131.151	130.975	131.250	131.147	131.043	131.173	131.071	130.871	131.272	131.140	131.206	131.156	131.283	116.546	116.533	116.540	116.479	116.436	116.517	116.467	116.528	116.521	116.538	116.563	116.504	116.479	116.542	116.604	116.479	116.588	116.526	116.506	116.530	116.513	116.463	116.493	116.466	116.591	116.505	116.575	116.563	116.563	116.513	116.588	116.478	2016_7_19_17_03_54
FLQS30Q2GRWV____	-65.790	-65.646	-65.754	-65.503	-65.378	-65.541	-65.474	-65.582	-65.581	-65.519	-65.695	-65.519	-65.503	-65.615	-65.885	-65.473	-65.796	-65.591	-65.505	-65.627	-65.487	-65.465	-65.509	-65.334	-65.814	-65.507	-65.617	-65.742	-65.711	-65.524	-65.792	-65.537	131.458	131.242	131.419	131.247	131.274	131.135	131.244	131.137	131.139	131.036	131.256	131.250	131.247	131.177	131.307	131.211	131.220	131.252	131.139	131.212	131.037	131.278	131.172	131.071	131.243	131.175	130.931	131.385	131.210	131.313	131.219	131.308	116.596	116.583	116.590	116.532	116.483	116.565	116.523	116.579	116.578	116.574	116.598	116.537	116.532	116.583	116.655	116.528	116.639	116.562	116.552	116.581	116.563	116.514	116.547	116.504	116.641	116.546	116.627	116.592	116.611	116.528	116.638	116.533	2016_7_19_17_03_54
FLQS30PHGRWY____	-65.889	-65.746	-65.854	-65.601	-65.504	-65.641	-65.575	-65.680	-65.680	-65.608	-65.791	-65.615	-65.601	-65.714	-66.015	-65.572	-65.925	-65.721	-65.604	-65.721	-65.581	-65.569	-65.610	-65.465	-65.906	-65.610	-65.747	-65.878	-65.805	-65.620	-65.928	-65.630	131.383	131.200	131.350	131.212	131.211	131.067	131.171	131.065	131.096	130.965	131.231	131.177	131.212	131.105	131.236	131.141	131.150	131.179	131.067	131.177	130.963	131.205	131.101	131.035	131.171	131.107	130.855	131.317	131.100	131.243	131.152	131.239	116.508	116.490	116.501	116.437	116.403	116.476	116.435	116.491	116.485	116.483	116.500	116.448	116.437	116.495	116.577	116.439	116.561	116.485	116.464	116.485	116.474	116.427	116.460	116.420	116.551	116.459	116.551	116.516	116.528	116.439	116.562	116.443	2016_7_19_17_03_55
