SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS2EQUGRX5	0.0461422687	0.046081705	0.0461994677	0.0472600314	0.0471994677	0.0461994677	0.0472600314	0.04820115	0.046325642	0.0452600314	0.0452600314	0.073154045	0.0471994677	0.0462600314	0.0463189127	0.0752701253	0.045434993	0.04820115	0.046258349	0.04620115	0.0743306889	0.045320595	0.045320595	0.0462600314	0.0771506803	0.0752701253	0.0472600314	0.0743306889	0.046258349	0.0745056506	0.0463189127	0.0472600314	-0.070816102	-0.07081774	-0.070817194	-0.121798089	-0.070818286	-0.069818831	-0.121798089	-0.095798089	-0.09781501	-0.070777892	-0.070777892	-0.042832478	-0.070818286	-0.069798635	-0.070778438	-0.019825928	-0.07077953	-0.095798089	-0.069812281	-0.070780622	-0.043813919	-0.069777346	-0.069777346	-0.069798635	-0.124797543	-0.019825928	-0.094780076	-0.043813919	-0.070798635	-0.045811189	-0.070781713	-0.094780076	0.685	0.685	0.685	0.688	0.685	0.685	0.688	0.687	0.686	0.684	0.684	0.695	0.685	0.685	0.685	0.694	0.684	0.687	0.685	0.685	0.695	0.685	0.685	0.685	0.7	0.694	0.686	0.695	0.685	0.695	0.685	0.686
FLQS2DERGRX5	0.2334844181	0.2045642924	0.2034088613	0.2323333045	0.2044088613	0.2024131788	0.2323333045	0.2034067025	0.2342491126	0.2623980674	0.2623980674	0.2034088613	0.2044088613	0.2603959087	0.2312577477	0.2312555889	0.2341757146	0.2034067025	0.2323959087	0.2044088613	0.2322447951	0.2312555889	0.2312555889	0.2603959087	0.263475783	0.2312555889	0.2033333045	0.2322447951	0.2043354633	0.2019533618	0.2322599065	0.2033333045	-0.144788507	-0.118793203	-0.143788831	-0.143783325	-0.144788993	-0.187793365	-0.143783325	-0.117787373	-0.144788183	-0.144777172	-0.144777172	-0.144788669	-0.144788993	-0.073787535	-0.14478203	-0.143783001	-0.144777495	-0.117787373	-0.115787697	-0.117781868	-0.117787697	-0.119776686	-0.119776686	-0.073787535	-0.088792231	-0.143783001	-0.146781868	-0.117787697	-0.145783325	-0.145782515	-0.119782515	-0.146781868	0.761	0.748	0.749	0.76	0.749	0.75	0.76	0.748	0.761	0.773	0.773	0.749	0.749	0.769	0.761	0.76	0.761	0.748	0.76	0.748	0.76	0.759	0.759	0.769	0.771	0.76	0.749	0.76	0.75	0.749	0.76	0.749
FLQS2CKUGRX5	0.0091551355	0.0081787052	0.0341490748	0.0081073228	0.0091315659	0.0091322393	0.0081073228	0.0081308924	0.0370790392	0.0091073228	0.0091073228	0.007130219	0.0091315659	0.0081066493	0.0080837531	0.0080837531	0.0380561429	0.0081308924	0.0081073228	0.0071308924	0.0090601834	0.0090837531	0.0090837531	0.0081066493	0.0081308924	0.0080837531	0.0081073228	0.0090601834	0.0081073228	0.0089894744	0.0080837531	0.0081073228	0.027896426	0.028896495	0.048897295	0.028895313	0.029896565	0.028896495	0.028895313	0.027895347	0.02689646	0.048894861	0.048894861	0.029896599	0.029896565	0.027895382	0.02989413	0.047895973	0.049894895	0.027895347	0.027895382	0.029894165	0.026895347	0.049893817	0.049893817	0.027895382	0.029895313	0.047895973	0.048894826	0.026895347	0.028895278	0.027895278	0.031894269	0.048894826	-0.000999999999976	-0.000999999999976	0.00900000000001	-0.000999999999976	-0.00100000000003	-0.00200000000001	-0.000999999999976	-0.00200000000001	0.011	-0.00100000000003	-0.00100000000003	-0.00200000000001	-0.00100000000003	-0.000999999999976	-0.00200000000001	-0.00200000000001	0.00999999999999	-0.00200000000001	-0.000999999999976	-0.000999999999976	-0.000999999999976	-0.00100000000003	-0.00100000000003	-0.000999999999976	-0.000999999999976	-0.00200000000001	-0.00200000000001	-0.000999999999976	-0.000999999999976	-0.00199999999995	-0.00200000000001	-0.00200000000001
FLQS2C9EGRX5	0.0140966921	0.0130944018	0.042106426	0.0431167326	0.014106426	0.0151141559	0.0431167326	0.043106426	0.0131362004	0.0141167326	0.0141167326	0.014106426	0.014106426	0.0411170189	0.014134769	0.0431267528	0.0431462207	0.043106426	0.0131164463	0.042106426	0.0141364867	0.0421270391	0.0421270391	0.0411170189	0.014106426	0.0431267528	0.0421164463	0.0141364867	0.01411616	0.0121668337	0.0431264665	0.0421164463	0.028738512	0.027738224	0.032734196	0.029739951	0.025738224	0.02673808	0.029739951	0.026743403	0.026738656	0.002748295	0.002748295	-0.00126148800001	0.025738224	0.029742828	0.026748583	0.049739951	0.027748151	0.026743403	-0.030257028	0.026748151	0.02574326	0.029748583	0.029748583	0.029742828	0.028739807	0.049739951	0.00374829500001	0.02574326	-0.023252712	0.026743547	0.001751316	0.00374829500001	-0.669	-0.669	-0.657	-0.657	-0.668	-0.668	-0.657	-0.657	-0.669	-0.668	-0.668	-0.668	-0.668	-0.658	-0.668	-0.658	-0.657	-0.657	-0.667	-0.657	-0.668	-0.657	-0.657	-0.658	-0.669	-0.658	-0.657	-0.668	-0.666	-0.67	-0.656	-0.657
FLQS2C6NGRX5	-0.1022947922	-0.1302967396	-0.1302796997	-0.1012779957	-0.1302796997	-0.1642796997	-0.1012779957	-0.1302794563	-0.1312538964	-0.1022779957	-0.1022779957	-0.1312794563	-0.1302796997	-0.1022779957	-0.1312621729	-0.1302624164	-0.1312456199	-0.1302794563	-0.1302711797	-0.1022794563	-0.1012609558	-0.1292624164	-0.1292624164	-0.1022779957	-0.1022862723	-0.1302624164	-0.1032709363	-0.1012609558	-0.1302711797	-0.1312283365	-0.1312624164	-0.1032709363	0.045431322	0.01443147	0.010428951	0.016428803	0.01643147	-0.01656853	0.016428803	-0.014571346	0.042433323	0.046426135	0.046426135	0.014431322	0.01643147	0.073430878	0.016426283	-0.015573495	0.013423912	-0.014571346	0.015428728	0.040426061	0.014428803	0.013423912	0.013423912	0.073430878	0.014428728	-0.015573495	0.042426061	0.014428803	0.016428877	0.014428728	0.016426505	0.042426061	-0.042	-0.052	-0.051	-0.04	-0.052	-0.064	-0.04	-0.051	-0.053	-0.041	-0.041	-0.052	-0.052	-0.043	-0.052	-0.05	-0.051	-0.051	-0.052	-0.0410000000001	-0.04	-0.051	-0.051	-0.043	-0.04	-0.05	-0.041	-0.04	-0.052	-0.052	-0.052	-0.041
FLQS2BJ4GRX5	0.0374781981	0.0094796606	0.0374719825	0.0384655841	0.0374717997	0.0084668638	0.0384655841	0.0384717997	0.0394531529	0.0074652185	0.0074652185	0.0374721653	0.0374717997	0.0084652185	0.0394593685	0.0104591857	0.0394465717	0.0384717997	0.0394657669	0.008466681	0.0104527873	0.0384590029	0.0384590029	0.0084652185	0.0094719825	0.0104591857	0.0374654013	0.0104527873	0.0074600997	0.0094334092	0.0084537013	0.0374654013	0.063095165	0.008093301	0.012091436	0.007090576	0.008093301	0.008093301	0.007090576	0.010090719	0.00909114999999	0.009088066	0.009088066	-0.015908564	0.008093301	0.00709272700001	0.00808820999998	-0.017911145	0.010086417	0.010090719	0.011088927	0.00908820999999	-0.015911002	0.00908605799998	0.00908605799998	0.00709272700001	0.007090648	-0.017911145	0.00908820999999	-0.015911002	0.00809064800001	0.00909064800001	0.00808842500001	0.00908820999999	0.012	0.00300000000004	0.014	0.015	0.014	0.00300000000004	0.015	0.014	0.015	0.00200000000001	0.00200000000001	0.015	0.014	0.00299999999999	0.015	0.00400000000002	0.015	0.014	0.015	0.00199999999995	0.00400000000002	0.015	0.015	0.00299999999999	0.00299999999999	0.00400000000002	0.014	0.00400000000002	0.00299999999999	0.00299999999999	0.00299999999999	0.014
FLQS224TGRWM	175.170579924	175.245412827	174.345624924	173.869022748	174.719685973	174.345624924	173.869022748	174.733540085	173.370004119	173.88187686	173.88187686	174.733540085	174.719685973	174.256937908	173.419128796	173.807043957	172.531195007	174.733540085	173.895730973	174.332770812	173.357150006	173.406274683	173.406274683	174.256937908	174.318916699	173.807043957	173.88187686	173.357150006	174.269792021	172.020322265	173.449128796	173.88187686	-0.117994361	-0.11799402	-0.116994247	-0.116998115	-0.090991063	-0.115993793	-0.116998115	-0.058991518	-0.08899129	-0.115002209	-0.115002209	-0.088991177	-0.090991063	-0.116998115	-0.089999138	-0.117998115	-0.078002095	-0.058991518	-0.092995385	-0.115001754	-0.091995157	-0.096002892	-0.096002892	-0.116998115	-0.115998001	-0.117998115	-0.092999252	-0.091995157	-0.092995271	-0.116998115	-0.11600164	-0.092999252	-0.646	-0.657	-0.657	-0.657	-0.646	-0.657	-0.657	-0.648	-0.646	-0.657	-0.657	-0.647	-0.646	-0.646	-0.658	-0.645	-0.659	-0.648	-0.657	-0.657	-0.646	-0.658	-0.658	-0.646	-0.657	-0.645	-0.657	-0.646	-0.647	-0.646	-0.645	-0.657
FLQS224LGRWM	-0.2250135609	-0.226028915	-0.1969463871	-0.1978792132	-0.2249483063	-0.1969502256	-0.1978792132	-0.1989425486	-0.1598158778	-0.1958811324	-0.1958811324	-0.1989425486	-0.2249483063	-0.2258772939	-0.1958139586	-0.1968120393	-0.1956815301	-0.1989425486	-0.1978792132	-0.2268907287	-0.1967448655	-0.1978101201	-0.1978101201	-0.2258772939	-0.2249483063	-0.1968120393	-0.2258235548	-0.1967448655	-0.2258254741	-0.2245433438	-0.2247583002	-0.2258235548	0.059897046	0.061898859	0.063901302	0.062901854	0.03489878	0.062898701	0.062901854	0.063901775	0.066896888	0.09290477	0.09290477	0.061899095	0.03489878	0.062899568	0.063904455	0.063901696	0.094904376	0.063901775	0.093901617	0.063906504	0.063901775	0.064906425	0.064906425	0.062899568	0.063901775	0.063901696	0.062904455	0.063901775	0.063901854	0.062901775	0.063904061	0.062904455	0.591	0.59	0.602	0.602	0.592	0.603	0.602	0.602	0.617	0.601	0.601	0.601	0.592	0.591	0.603	0.602	0.602	0.602	0.601	0.59	0.602	0.602	0.602	0.591	0.591	0.602	0.59	0.602	0.59	0.591	0.591	0.59
FLQS200ZGRX8	0.1236872115	0.1196874592	0.0486839421	0.1226822579	0.1236855273	0.0506840907	0.1226822579	0.0886838926	0.0916788399	0.1206822084	0.1206822084	0.0936839917	0.1236855273	0.0906821588	0.1206804746	0.1216805242	0.1226771062	0.0886838926	0.0896822084	0.0906839421	0.1216787904	0.1216804251	0.1216804251	0.0906821588	0.0906839917	0.1216805242	0.1216821588	0.1216787904	0.1216823075	0.0896735891	0.1206804746	0.1216821588	-0.030138355	-0.00713780199999	-0.05914581	0.020859713	-0.030137526	-0.057144153	0.020859713	-0.031148019	-0.033138907	0.025850601	0.025850601	-0.057145257	-0.030137526	-0.032147742	-0.03015713	-0.032154921	-0.033164585	-0.031148019	-0.030147466	-0.065157406	-0.032154921	-0.028165414	-0.028165414	-0.032147742	0.020859713	-0.032154921	-0.061157406	-0.032154921	-0.032154921	-0.031154921	-0.029156026	-0.061157406	0.726	0.723	0.697	0.724	0.726	0.698	0.724	0.713	0.713	0.723	0.723	0.715	0.726	0.714	0.725	0.726	0.726	0.713	0.713	0.714	0.725	0.725	0.725	0.714	0.711	0.726	0.727	0.725	0.726	0.713	0.725	0.727
FLNS2037GRWV	0.0223083881	0.0233196225	0.0232974658	0.0232865434	0.0222974658	0.0222977778	0.0232865434	0.0232974658	0.0222643867	0.0232862314	0.0232862314	0.0232971537	0.0222974658	0.0222862314	0.023275309	0.022275309	0.0222534644	0.0232974658	0.0232865434	0.0232974658	0.0222643867	0.022274997	0.022274997	0.0222862314	0.0232974658	0.022275309	0.0232865434	0.0222643867	0.0232865434	0.0232316198	0.0232756211	0.0232865434	-0.110258001	-0.136259297	-0.137258001	-0.13723662	-0.112258649	-0.111259945	-0.13723662	-0.13523662	-0.111259297	-0.136212647	-0.136212647	-0.136258001	-0.112258649	-0.11023662	-0.136213943	-0.136237268	-0.137213943	-0.13523662	-0.136237268	-0.134214591	-0.137235972	-0.13419321	-0.13419321	-0.11023662	-0.136235972	-0.136237268	-0.136213943	-0.137235972	-0.136235972	-0.13723662	-0.137213943	-0.136213943	0.682	0.684	0.683	0.683	0.682	0.682	0.683	0.683	0.683	0.683	0.683	0.684	0.682	0.682	0.683	0.683	0.683	0.683	0.683	0.684	0.683	0.683	0.683	0.682	0.683	0.683	0.684	0.683	0.683	0.683	0.684	0.684
