SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30TYGRWV	-0.0346589733	-0.068704335	-0.0907156754	-0.0696926706	-0.0296612414	-0.0706703137	-0.0676596213	-0.0706929946	-0.0716366165	-0.0707490486	-0.0736388846	-0.0376725818	-0.0646045393	-0.0755815345	-0.0684684543	-0.0344797947	-0.084241322	-0.0833663906	-0.0303890714	-0.0644678063	-0.0713540781	-0.0356142597	-0.0833210289	-0.0343388496	-0.0683547261	-0.0653320453	-0.0703096885	-0.0663096885	-0.0652870076	-0.0833550501	-0.083377731	-0.0663997638	0.048044243	0.010043228	-0.011958063	0.011046487	0.055047624	0.047050791	0.014052973	0.01105617	0.048043044	0.016048424	0.048056047	0.046057216	0.020061611	0.011058107	0.013063548	0.047062687	0.00307252500002	6.70529999809e-05	0.04705408	0.013073477	0.051074584	0.045047471	-0.00192332500001	0.043076552	0.020074492	0.017078949	0.019080025	0.017083222	0.017083345	0.00307467599998	-0.001929781	0.013074553	-0.643	-0.65	-0.655	-0.65	-0.642	-0.656	-0.65	-0.651	-0.657	-0.652	-0.657	-0.644	-0.649	-0.652	-0.65	-0.642	-0.654	-0.654	-0.641	-0.649	-0.657	-0.643	-0.653	-0.642	-0.651	-0.649	-0.651	-0.65	-0.65	-0.654	-0.654	-0.65
FLQS30T7GRWV	-0.1310966359	-0.1201280638	-0.1201353674	-0.1281205388	-0.1310966359	-0.1161054888	-0.1150979638	-0.0841282851	-0.1150820286	-0.061174099	-0.1150846845	-0.1131081447	-0.1220598963	-0.1870455103	-0.0609804413	-0.1189753508	-0.1218120144	-0.0609107245	-0.0609262171	-0.0539804413	-0.0798972238	-0.1140674213	-0.1228660172	-0.1108792966	-0.0798978878	-0.0848821738	-0.1148587136	-0.1158591562	-0.1208432209	-0.0609029782	-0.084913159	-0.086928209	0.092451334	0.075443495	0.093438863	0.015462557	0.09247004	0.040481085	0.042494269	0.071518141	0.04343619	0.092476275	0.040511015	0.03951832	0.047543083	0.0435299	0.092563571	0.045548962	-0.036384586	0.092582277	0.092507452	0.080619689	0.079625747	0.041462023	0.030639821	0.047632695	0.081625034	0.092650866	0.046657814	0.083677055	0.033677768	0.162638395	0.028602052	0.094626281	-0.744	-0.737	-0.74	-0.731	-0.744	-0.73	-0.73	-0.723	-0.73	-0.718	-0.731	-0.73	-0.734	-0.757	-0.718	-0.733	-0.721	-0.718	-0.718	-0.714	-0.723	-0.73	-0.732	-0.73	-0.723	-0.727	-0.731	-0.738	-0.731	-0.729	-0.717	-0.728
FLQS30S7GRWV	-0.1077701226	-0.0147111165	-0.0167000529	-0.0497235212	-0.1057694521	-0.0837577179	-0.0507583885	-0.0217241917	-0.0487738105	-0.0516658561	-0.0467895678	-0.0487443075	-0.048809013	-0.0818482387	-0.0339498231	-0.048938089	-0.0511908766	-0.0490554307	-0.0500514075	-0.0719575342	-0.0690738701	-0.0518163888	-0.0491023674	-0.0521013616	-0.0680735348	-0.0500976737	-0.0501194658	-0.0521208068	-0.0491375699	-0.0510866101	-0.0490436965	-0.0530276039	0.041234468	0.087233075	0.085231364	0.055237333	0.037238487	0.021241551	0.055245769	0.122251301	0.053233553	0.054239721	0.055248316	0.054251181	0.05325723	0.056252455	0.071260015	0.053258623	0.053270919	0.053264194	0.057247122	0.044272192	0.042273505	0.089238686	0.053276728	0.055275097	0.038273346	0.052279116	0.052280429	0.054284807	0.053285085	0.057273863	0.053268372	0.054273585	-0.517	-0.489	-0.49	-0.497	-0.515	-0.504	-0.497	-0.497	-0.497	-0.497	-0.496	-0.497	-0.497	-0.51	-0.494	-0.497	-0.497	-0.496	-0.498	-0.504	-0.503	-0.504	-0.497	-0.498	-0.502	-0.496	-0.496	-0.497	-0.497	-0.498	-0.497	-0.498
FLQS30RRGRWV	-0.1007874094	-0.1018390328	-0.1008517569	-0.1008259452	-0.1007881365	-0.1328008606	-0.1017885	-0.1018273994	-0.1007626883	-0.1028888385	-0.1357637789	-0.1378015877	-0.1347259702	-0.138699795	-0.0975874594	-0.1335867324	-0.1353187994	-0.1334591279	-0.1364831219	-0.1295747354	-0.1354464039	-0.1017376037	-0.101419865	-0.1034293172	-0.1044591279	-0.1004329527	-0.1393944169	-0.1084067774	-0.1033813292	-0.1334471309	-0.102483849	-0.1314976637	0.093914012	0.092904749	0.09589324	0.091934223	0.094943205	0.062973521	0.091993732	0.093023486	0.094903626	0.093952468	0.062021802	0.094032188	0.094071205	0.095050714	0.095088048	0.094079907	0.102182363	0.067121451	0.063002433	0.063180399	0.096189942	0.093943205	0.094218855	0.125208749	0.12519696	0.093237942	0.097248609	0.124277521	0.094278083	0.067191065	0.093160188	0.064190784	-0.635	-0.635	-0.636	-0.635	-0.635	-0.643	-0.636	-0.635	-0.636	-0.636	-0.643	-0.649	-0.648	-0.649	-0.634	-0.648	-0.65	-0.644	-0.644	-0.641	-0.649	-0.636	-0.635	-0.641	-0.641	-0.635	-0.65	-0.643	-0.636	-0.643	-0.635	-0.643
FLQS30R2GRWV	0.0408513741	0.086927926	0.0879482238	0.0939111078	0.095852534	0.0978734118	0.095851954	0.0979145874	0.0418113584	0.0410137568	0.0618154179	0.1509076281	0.0477539445	0.0967139287	0.102542267	0.1025625648	0.0981055734	0.1023595864	0.0423653858	0.102542267	0.1023392885	0.1568061389	0.102278395	0.0392824546	0.0883311694	0.1022986929	0.099250558	0.1022580972	0.1022175015	0.0473073919	0.1023798842	0.1174204799	-0.124074536	-0.00807486400001	-0.00207404400001	-0.023076996	-0.055076949	-0.058079455	-0.024081892	-0.055083625	-0.057073646	-0.059077699	-0.057083485	-0.00808552299998	-0.052087701	-0.016085991	-0.00509044200001	-0.00508962200001	-0.025096931	-0.075092901	-0.085082829	-0.00509782100002	-0.075098641	-0.00607814400001	-0.07510028	-0.086099203	-0.089098313	-0.07510192	-0.023102482	-0.0751052	-0.0751052	-0.083098453	-0.075095361	-0.014098641	0.045	0.044	0.043	0.049	0.055	0.055	0.05	0.055	0.036	0.035	0.043	0.067	0.037	0.048	0.049	0.05	0.052	0.06	0.04	0.049	0.06	0.069	0.06	0.038	0.057	0.06	0.052	0.06	0.06	0.041	0.06	0.056
FLQS30QXGRWV	-0.0270963999	0.00397299550001	-0.0270086643	0.0039546553	0.0059040958	-0.0260785554	0.0039031044	-0.0260428663	0.0058693981	0.00604239090001	-0.0271286192	-0.029077564	0.0068188386	-0.0282148677	-0.0323898433	-0.0253724944	0.0032616928	-0.0285459829	-0.0265117809	-0.0283908346	0.00543567689999	0.00583569170001	-0.0276178567	-0.0316059603	-0.0305648188	0.0033999879	0.0013657858	0.0043662815	0.0043315838	-0.0005663058	-0.000531112399997	-0.0294954234	0.066075177	0.1300745	0.099027116	0.128145575	0.093144221	0.097217326	0.127285694	0.100337138	0.098050808	0.098169266	0.064333077	0.097381137	0.098454243	0.096404152	0.101496211	0.064472519	0.091685067	0.09856864	0.068282986	0.09871079	0.097733804	0.096144898	0.065779834	0.100758173	0.099731097	0.095827217	0.092848878	0.094923337	0.095925368	0.129757496	0.131663406	0.098733804	-0.051	-0.05	-0.057	-0.05	-0.044	-0.056	-0.049	-0.056	-0.045	-0.045	-0.052	-0.057	-0.043	-0.056	-0.058	-0.05	-0.044	-0.057	-0.051	-0.057	-0.044	-0.044	-0.051	-0.058	-0.058	-0.045	-0.045	-0.044	-0.044	-0.051	-0.052	-0.057
FLQS30QPGRWV	-0.0791487811	-0.0821263885	-0.0781203847	-0.0811320678	-0.0801487811	-0.0811434263	-0.0801487811	-0.0811320678	-0.0791599773	-0.080103996	-0.0751578679	-0.0821413169	-0.0811773397	-0.0801864265	-0.081244355	-0.076238189	-0.0813582649	-0.0753016345	-0.1152904382	-0.0802450041	-0.07830131	-0.0771708491	-0.065316076	-0.0823147779	-0.0773009854	-0.0643103968	-0.0783235402	-0.0773235402	-0.079335061	-0.1303082873	-0.0802899514	-0.0832794042	0.061272297	0.060268931	0.061264805	0.060280442	0.062283483	0.060295428	0.061303138	0.060314214	0.059268062	0.059286958	0.05631378	0.059318015	0.05933311	0.057325182	0.060339951	0.031333327	0.061370683	0.026347987	0.027302486	0.062374484	0.026374375	0.030280333	0.010380348	0.060381977	0.028373615	0.011387949	0.024392619	0.028404998	0.027405107	0.064378502	0.059363081	0.059378067	-0.02	-0.02	-0.019	-0.02	-0.02	-0.02	-0.019	-0.02	-0.019	-0.019	-0.017	-0.02	-0.02	-0.019	-0.02	-0.014	-0.02	-0.013	-0.027	-0.02	-0.014	-0.014	-0.00700000000001	-0.02	-0.014	-0.006	-0.013	-0.014	-0.014	-0.038	-0.019	-0.02
FLQS30QMGRWV	0.1228440677	0.0838868366	0.0509174458	0.085872161	0.121844487	0.0878591626	0.121844487	0.0848885138	0.0837992022	0.1229618919	0.0888172323	0.0868595819	0.1197727861	0.0837413383	0.0845958401	0.0816096771	0.082302747	0.0874641788	0.1224922721	0.0865958401	0.0824486646	0.1207853652	0.0774071535	0.0814142817	0.0824490839	0.0734201519	0.08339122	0.0723903814	0.0743618688	0.0834490839	0.0854788544	0.0815065284	0.020715758	-0.00929313600003	-0.037304614	-0.00926300899999	0.019745599	-0.011223986	-0.012204475	-0.012174348	0.023705716	-0.010244645	-0.0111732	-0.010164018	0.020877013	-0.011143646	-0.01110405	0.021896524	-0.012024857	-0.042072774	0.022817331	-0.00901424099999	-0.00800419799998	-0.011254975	-0.023982965	-0.00799386899999	-0.010004198	-0.027964028	-0.006953412	-0.026923571	-0.024922997	-0.00900305099998	-0.00904408200003	-0.010004485	-0.044	-0.054	-0.062	-0.0530000000001	-0.045	-0.053	-0.039	-0.054	-0.059	-0.04	-0.052	-0.053	-0.045	-0.054	-0.054	-0.06	-0.054	-0.047	-0.045	-0.054	-0.055	-0.04	-0.054	-0.055	-0.055	-0.056	-0.055	-0.056	-0.056	-0.055	-0.054	-0.055
FLQS30Q9GRWY	0.0560831466	0.0572992074	0.0553532226	0.0552421056	0.0560846899	0.0551356185	0.0550831466	0.0542421056	0.0209766595	0.0185121816	0.0499890058	-0.0148998772	0.0218177005	0.0517189298	0.020174148	0.0562266199	0.0550953873	0.0107111605	-0.0072085883	0.0531664315	0.0106571453	0.0528701724	0.0104950997	0.0195074461	-0.0053675473	0.0105491149	0.0564194785	0.0694410845	0.0103330541	0.0106571453	0.0737651757	0.0108732061	-0.00471240299998	-0.00370244000001	-0.002690968	-0.00373414000001	-0.00574319700002	-0.00377580200001	-0.00479633099999	-0.007827427	0.000298163999986	-0.00175436699999	-0.005828635	-0.034829541	-0.00188176999998	-0.041849466	-0.00590048699999	-0.00389203399999	-0.050972944	0.012061171	-0.010805087	-0.00799558599999	0.011987205	-0.003743499	0.011966072	-0.040005549	-0.015004643	0.011944939	-0.00905807999999	0.014902673	0.011902673	0.011987205	0.014029471	0.011987205	-0.527	-0.527	-0.529	-0.528	-0.528	-0.528	-0.528	-0.528	-0.541	-0.543	-0.53	-0.549	-0.541	-0.524	-0.54	-0.528	-0.521	-0.546	-0.55	-0.528	-0.546	-0.53	-0.547	-0.536	-0.548	-0.546	-0.526	-0.525	-0.546	-0.546	-0.523	-0.546
FLQS30Q9GRWV	-0.0622746067	-0.1242532351	-0.124247611	-0.1252590199	-0.0652746067	-0.0682697861	-0.1222754102	-0.1032583772	-0.1172858549	-0.1242307387	-0.1172858549	-0.1172689826	-0.1173027273	-0.0693138148	-0.1143697344	-0.1173645924	-0.1024818951	-0.1174208334	-0.0654095852	-0.0353589683	-0.1054262968	-0.1172971031	-0.1174433298	-0.1054391519	-0.1064261361	-0.1014369023	-0.1044479898	-0.1024479898	-0.0474489539	-0.1144259754	-0.1174152093	-0.1044038004	0.020120522	0.01311519	0.00610972799998	-0.055871024	0.022134178	0.012146923	0.013156157	0.015169682	0.01911597	0.00613703899998	0.019170592	0.019175144	0.019193352	0.016178266	-0.025803397	0.019197904	0.01823887	0.019216111	0.016161489	0.023243422	0.021247974	0.019134178	0.019257077	0.020252526	0.018247193	0.022266051	0.022270473	0.021284258	0.019284389	0.019247974	0.019229766	0.017247584	-0.06	-0.082	-0.081	-0.071	-0.061	-0.061	-0.081	-0.073	-0.08	-0.08	-0.08	-0.081	-0.08	-0.062	-0.072	-0.08	-0.074	-0.08	-0.06	-0.05	-0.076	-0.08	-0.081	-0.076	-0.075	-0.074	-0.076	-0.075	-0.054	-0.079	-0.08	-0.074
FLQS30Q3GRWV	-0.1793088761	-0.1210155883	-0.1809268054	-0.1208912922	-0.1783124274	-0.0368912922	-0.1793088761	-0.1208912922	-0.1062698116	-0.1215127728	-0.1640993483	-0.1903941077	-0.1388294482	-0.116648331	-0.1184053698	-0.1185296659	-0.1159194474	-0.1172867047	-0.1233293205	-0.1184053698	-0.1171624086	-0.2458223456	-0.1167895202	-0.1297895202	-0.1101624086	-0.1298676492	-0.1106652241	-0.1266297109	-0.1164166319	-0.1171624086	-0.1174110008	-0.1176595931	-0.034634862	0.017361182	-0.038617641	0.017336747	-0.037658599	0.064304166	-0.030700953	0.017263441	0.069361182	0.017320457	0.016274844	0.017255296	-0.032765649	0.065239006	0.017206425	-0.05278543	0.017141265	-0.05280172	-0.023708866	0.017133119	0.017124974	-0.034659297	0.017108684	0.022116829	0.027124974	0.00609495399999	0.024084249	0.00706214100001	0.017059814	0.017124974	0.017157555	0.017124974	-0.458	-0.443	-0.458	-0.443	-0.457	-0.42	-0.458	-0.444	-0.446	-0.443	-0.46	-0.47	-0.443	-0.45	-0.444	-0.433	-0.443	-0.433	-0.439	-0.443	-0.443	-0.483	-0.444	-0.45	-0.442	-0.447	-0.443	-0.446	-0.443	-0.443	-0.443	-0.443
FLQS30Q2GRWV	-0.0812936093	-0.0822866662	-0.0942855255	-0.083288402	-0.0982942045	-0.0832917248	-0.0842934109	-0.0812880548	-0.095297676	-0.0982803182	-0.151297676	-0.0802916256	-0.0833016435	-0.0833056111	-0.0813202413	-0.1273207868	-0.0853553042	-0.0813358634	-0.0293323918	-0.0783202413	-0.0853379959	-0.026297676	-0.0813428065	-0.0853403764	-0.0873379959	-0.0793410707	-0.0803445423	-0.0823445423	-0.0833480139	-0.0793375991	-0.0813341276	-0.078330656	0.059107945	0.058096493	0.106084683	0.057134427	0.066147311	0.058184529	0.057209938	0.058248231	0.066097208	0.070159836	0.055247515	0.056259325	0.093309427	0.056268988	0.055335194	0.061324816	0.058439335	-0.014627229	0.120247515	0.053447924	0.053462955	0.060147311	-0.014514499	0.054486575	0.051461166	0.047510552	0.120548129	0.047560654	0.043560654	0.04646045	0.055435399	0.04746045	0.574	0.574	0.561	0.573	0.567	0.573	0.574	0.574	0.568	0.566	0.549	0.575	0.568	0.574	0.574	0.557	0.573	0.586	0.584	0.576	0.574	0.595	0.585	0.573	0.572	0.577	0.566	0.576	0.576	0.577	0.574	0.577
FLQS30PHGRWY	-0.0046883595	-0.0136949841	-0.0126979954	-0.0046973931	0.0483116405	-0.00469137069999	-0.0046883595	-0.0106924892	-0.066677003	-0.00471244909999	-0.0116775192	0.0063086293	-0.0566688297	-0.00466728109999	0.00236283100001	-0.0046401802	-0.0575723851	-0.0516055084	-0.0116109285	-0.00463716899999	-0.00460705699999	-0.0226702923	-0.0045980234	-0.0145985396	-0.0126058525	-0.0046010346	-0.0125940658	-0.0145937216	-0.0145877853	-0.012602067	-0.0046130794	0.00338089819999	0.013730493	0.013722269	0.012717915	0.013737266	0.068740652	0.013750811	0.013757584	0.013763196	-0.043278408	0.013744039	0.014762615	0.06577113	0.02977945	0.013777902	0.068791448	0.013788061	0.015818732	0.011797059	0.013760197	0.013821925	0.013825311	0.064740652	0.013832084	0.013828311	0.010824054	0.013838857	0.008841276	0.010851725	0.00885191899999	0.00982492399999	0.013811766	0.017825311	-0.00899999999996	-0.012	-0.012	-0.00999999999999	0.00200000000001	-0.00900000000001	-0.00900000000001	-0.012	-0.024	-0.00999999999999	-0.012	-0.013	-0.031	-0.00900000000001	-0.015	-0.00900000000001	-0.029	-0.027	-0.012	-0.00899999999999	-0.00899999999996	-0.024	-0.00999999999999	-0.013	-0.013	-0.00899999999999	-0.011	-0.013	-0.013	-0.012	-0.00900000000001	-0.00700000000001
FLQS30NWGRWV	0.1136563207	0.1146813795	0.113687422	0.1146748038	0.1146564985	0.1126621856	0.1156563207	0.1136749815	0.1176442357	0.114705905	0.1106451243	0.1136637851	0.1126253972	0.112614023	0.1165516428	0.0825516428	0.0804201289	0.1144949496	0.1155077456	0.1155505764	0.0834825091	0.1136317952	0.0784629597	0.1184741562	0.1164887294	0.0794693577	0.0784569172	0.0804574504	0.112450697	0.0784819759	0.1155013476	0.1145130772	-0.050342841	-0.054345487	-0.051348134	-0.051337547	-0.051335342	-0.050327476	-0.054322624	-0.051314684	-0.052345634	-0.054332842	-0.05331461	-0.051312111	-0.052301745	-0.052307038	-0.08629976	-0.077301598	-0.043276161	-0.053289247	-0.056320565	-0.050273882	-0.085273882	-0.051335415	-0.05026609	-0.051268957	-0.056271897	-0.050260944	-0.051258517	-0.083253077	-0.056250945	-0.048271089	-0.055281896	-0.054271603	0.531	0.532	0.531	0.532	0.531	0.531	0.531	0.531	0.533	0.532	0.53	0.531	0.53	0.531	0.537	0.523	0.518	0.531	0.533	0.531	0.525	0.531	0.517	0.532	0.533	0.518	0.518	0.523	0.531	0.517	0.532	0.531
FLQS30MRGRWY	-0.0885056383	-0.1214514837	-0.0894175738	-0.0894524959	-0.1255233525	-0.0904884303	-0.0885051322	-0.0884514837	-0.0875400544	-0.0903649375	-0.0885380299	-0.1224853936	-0.0905931968	-0.0886271067	-0.090804248	-0.09078704	-0.0941585307	-0.0899631691	-0.0899292592	-0.0928057664	-0.0889824016	-0.1255937029	-0.094035544	-0.1260228911	-0.0899803772	-0.0910168177	-0.0910512337	-0.0950527521	-0.0920871681	-0.0899813894	-0.0919464672	-0.0939120512	0.037486316	0.00548962799999	0.035494377	0.038478144	0.038474721	0.035463015	0.034455396	0.03644369	0.032490622	0.069467432	0.034443801	0.005439825	0.034424697	0.037432537	0.033417408	0.033420942	0.037385826	0.037405372	0.038451641	0.033382182	0.041378317	0.03947461	0.039370587	0.038374562	0.040378648	0.038363078	0.038359213	0.037347618	0.038347287	0.033378427	0.038393666	0.033378538	-0.085	-0.093	-0.085	-0.086	-0.099	-0.086	-0.085	-0.086	-0.085	-0.091	-0.085	-0.093	-0.085	-0.085	-0.085	-0.086	-0.087	-0.086	-0.086	-0.086	-0.086	-0.099	-0.087	-0.099	-0.086	-0.087	-0.086	-0.087	-0.087	-0.086	-0.086	-0.087
FLQS30MKGRWV	-0.0544130987	-0.1254019105	-0.1233963951	-0.1244074258	-0.0604130987	-0.1044101047	-0.1574239718	-0.1224071106	-0.1234346873	-0.1303800067	-0.0874274386	-0.0864112077	-0.0604406754	-0.1224605306	-0.0645068594	-0.060501344	-0.1246272512	-0.1245665826	-0.1225557095	-0.0615068594	-0.0585620127	-0.1224454028	-0.0605785587	-0.0845787163	-0.0625620127	-0.0595730434	-0.131594632	-0.1285944744	-0.0625951047	-0.1305730434	-0.060550982	-0.130550982	0.078282799	0.074280469	0.071277763	0.074287142	0.070289408	0.07529583	0.076300362	0.073306846	0.073278014	0.070291612	0.070306657	0.070308923	0.070318051	0.111313393	0.116322458	0.070320255	0.068340399	0.067328753	0.071302313	0.069342287	0.069344491	0.073289094	0.070348897	0.064346631	0.073344491	0.068353304	0.07035557	0.070362306	0.063362117	0.070344491	0.070335678	0.067344491	0.036	0.00999999999999	0.012	0.011	0.035	0.019	-0.000999999999976	0.012	0.011	0.00999999999999	0.026	0.026	0.035	0.006	0.027	0.035	0.012	0.012	0.012	0.035	0.036	0.012	0.036	0.027	0.034	0.036	0.00900000000001	0.00999999999999	0.036	0.00899999999999	0.035	0.01
FLQS30MJGRWV	-0.2041382452	-0.2021333697	-0.2031322023	-0.1991345714	-0.2021381765	-0.2031369748	-0.2051381765	-0.203134537	-0.2011405456	-0.2011285972	-0.1691390692	-0.2011366658	-0.2061441507	-0.2061463138	-0.2031584339	-0.2041573008	-0.2021825024	-0.1441672235	-0.2091669488	-0.2011585025	-0.2081706226	-0.2021429147	-0.1471720303	-0.165172099	-0.2031705196	-0.2021729917	-0.2041752921	-0.2071752234	-0.1631763222	-0.203170554	-0.2031681162	-0.2041658158	0.076838425	0.080834557	0.079828254	0.047849886	0.04785318	0.079869655	0.080880256	0.080895155	0.077833124	0.080858051	0.076893436	0.046899596	0.076918506	0.076908478	0.078928821	0.07792395	0.045971368	0.080944579	0.021883694	0.047975523	0.080980537	0.07785404	0.166999733	0.042985551	0.044978531	0.046000306	0.045004174	0.078020506	0.040020219	0.04398025	0.041960337	0.043980394	-0.167	-0.167	-0.167	-0.16	-0.161	-0.167	-0.167	-0.167	-0.165	-0.167	-0.154	-0.16	-0.166	-0.167	-0.167	-0.167	-0.161	-0.145	-0.16	-0.161	-0.168	-0.167	-0.159	-0.147	-0.161	-0.161	-0.162	-0.167	-0.146	-0.16	-0.161	-0.161
FLQS30MEGRWV	0.2079783701	0.2084641382	0.2083364919	0.2085954314	0.2089747231	0.2078470768	0.207971076	0.2065917844	0.2082263685	0.2398368482	0.2440658989	0.2118033124	0.2683758969	0.2148135411	0.2699076516	0.2109951804	0.214668457	0.2070564676	0.2100309383	0.1809988274	0.2071841138	0.2084743668	0.2097822275	0.2165524643	0.1892497604	0.2156545813	0.2587457572	0.2336946987	0.1511578721	0.2671841138	0.2069288213	0.2066735289	-0.06775184	-0.033759685	-0.031769808	-0.033732605	-0.066725519	-0.03469768	-0.032679459	-0.034653391	-0.031760444	-0.035717168	-0.034653644	-0.034644534	-0.030608849	-0.068636182	-0.023590881	-0.031601004	-0.062518247	-0.083564307	-0.033672119	-0.089512679	-0.084502556	-0.03272476	-0.031484081	-0.063494204	-0.094505086	-0.063466871	-0.072459785	-0.062431693	-0.079430428	-0.033502556	-0.084537987	-0.084502556	-0.051	-0.055	-0.056	-0.056	-0.05	-0.056	-0.056	-0.056	-0.057	-0.044	-0.043	-0.055	-0.034	-0.049	-0.036	-0.056	-0.05	-0.05	-0.056	-0.059	-0.05	-0.057	-0.058	-0.05	-0.055	-0.05	-0.034	-0.044	-0.072	-0.036	-0.05	-0.05
FLQS30LFGRWY	0.1966166148	0.1334220017	0.1333733484	0.1244831658	0.1946166148	0.1965679615	0.1946166148	0.133470655	0.1337139214	0.1332273886	0.1337139214	0.1895679615	0.1338598812	0.1349557976	0.1344437205	0.1343950672	0.135416786	0.1348816	0.1937842934	0.1344437205	0.1349302532	0.1958112279	0.1350762131	0.1550484112	0.2048329467	0.1350275598	0.1351248664	0.1491248664	0.2051248664	0.1349302532	0.1348329467	0.1347356401	0.063445229	0.019435006	0.019424783	0.010463046	0.065475897	0.032506566	0.031527011	0.019557679	0.019435006	0.01948612	0.019557679	0.031567902	0.019608793	0.010585719	0.019629239	0.019619016	0.019711021	0.019659907	0.029537234	0.019721244	0.019731467	0.035475897	0.019751912	0.00873847700001	0.019731467	0.019772358	0.019782581	0.029813249	0.019813249	0.019731467	0.019690576	0.019731467	-0.399	-0.416	-0.415	-0.418	-0.4	-0.394	-0.395	-0.416	-0.415	-0.415	-0.415	-0.396	-0.415	-0.413	-0.415	-0.415	-0.415	-0.415	-0.395	-0.416	-0.415	-0.394	-0.415	-0.406	-0.389	-0.415	-0.415	-0.412	-0.39	-0.415	-0.415	-0.415
FLQS30KNGRWV	-0.0961659801	-0.0601053603	-0.0580892241	-0.0581201882	-0.0581651078	-0.09815028	-0.0591646717	-0.025104052	-0.1091960719	-0.0580434323	-0.0971938913	-0.0581480994	-0.1032392471	-0.0942689028	-0.0383962478	-0.1014062784	-0.0927237688	-0.1025593541	-0.1045296984	-0.092420234	-0.0555567374	-0.0592265998	-0.0435946793	-0.0555920626	-0.0575571735	-0.0385794153	-0.0566169211	-0.0586164849	-0.0536465767	-0.0435488874	-0.0435183595	-0.0434878316	-0.016005261	-0.012998937	-0.013990833	-0.015019689	-0.016025421	-0.015046964	-0.01406159	0.014912123	-0.026997949	0.017968057	-0.016080762	-0.01408847	-0.02411614	-0.014101712	0.041859155	-0.019124046	-0.011187094	0.010842355	-0.015069496	-0.014192628	-0.015199151	-0.015026212	0.030776144	-0.017206266	0.012796106	0.038762309	0.014761123	-0.022254886	-0.016255282	0.030789979	0.030817649	0.030789979	-0.621	-0.607	-0.606	-0.607	-0.606	-0.622	-0.606	-0.598	-0.624	-0.611	-0.62	-0.606	-0.622	-0.62	-0.608	-0.622	-0.62	-0.627	-0.624	-0.619	-0.605	-0.607	-0.608	-0.605	-0.61	-0.608	-0.61	-0.605	-0.604	-0.608	-0.609	-0.608
