SN	Distance_X_LOGO_NFC_Down1	Distance_X_LOGO_NFC_Down2	Distance_X_LOGO_NFC_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_NFC_Down1	Distance_Y_LOGO_NFC_Down2	Distance_Y_LOGO_NFC_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_NFC_Down1	Angle_NFC_Down2	Angle_NFC_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30PHGRWY	0.0113327931	-0.0147345442	0.00829895859999	-0.0147345442	-0.015687773	0.00929829520001	0.0142989586	0.0133099051	0.0122982952	0.0103102368	0.0102989586	0.0113092416	0.0112986269	0.0102866853	0.00929829520001	0.011287017	0.011287017	0.0112747437	0.0122986269	0.0112979635	0.0123440713	0.0112750754	0.0113099051	0.010287017	-0.0156997146	0.00930990510001	0.015321515	-0.0207119879	0.0133331249	0.0112873487	0.0133109002	0.0132989586	-0.00231828100002	-0.005318716	-0.038316323	-0.005318716	-0.00231818100002	-0.001316976	0.041682037	0.040681267	-0.00431875000001	-0.000318129999982	0.002684313	-0.000319336000018	0.000682003000009	-0.00131766200002	-0.04031813	-0.000318264000015	-0.000318264000015	-0.001319403	-0.00131928499999	0.000680680999977	-0.00131828100001	0.004681167	-0.00131752799999	-0.00131761200001	-0.00531878299998	0.000682354999981	0.08168187	-0.086319001	-0.000318983999989	-0.038320189	-0.00731869999998	-0.00431930200003	-0.055	-0.046	-0.048	-0.046	-0.046	-0.055	-0.063	-0.063	-0.055	-0.055	-0.056	-0.055	-0.056	-0.055	-0.049	-0.055	-0.055	-0.056	-0.056	-0.056	-0.056	-0.056	-0.055	-0.055	-0.045	-0.055	-0.07	-0.031	-0.056	-0.05	-0.055	-0.055
FLQS30NWGRWV	-0.0890282175	-0.1169832359	-0.1170020377	-0.1169832359	-0.0900198876	-0.0860103677	-0.1130013237	-0.0860106057	-0.0860101297	-0.1150110817	-0.0850091777	-0.1130103677	-0.1170008477	-0.1139937078	-0.0870084637	-0.0850010857	-0.0850010857	-0.1159844259	-0.1200025137	-0.1160015617	-0.1160360715	-0.0859913278	-0.0890167936	-0.0840025137	-0.0900101297	-0.1140110817	-0.1140184596	-0.0860010857	-0.0850344055	-0.0869998958	-0.1150127477	-0.1180037037	-0.106378917	-0.073381928	-0.074363032	-0.073381928	-0.109378087	-0.066370819	-0.026382032	-0.066381928	-0.064381824	-0.06837819	-0.065366977	-0.067385147	-0.114386496	-0.111374764	-0.115382862	-0.067378813	-0.067378813	-0.072386704	-0.069385666	-0.064385147	-0.064378813	-0.105386808	-0.115379332	-0.065374764	-0.105381097	-0.111375179	-0.06738172	-0.067379125	-0.066382862	-0.106391272	-0.061381305	-0.062385043	-0.252	-0.248	-0.248	-0.248	-0.251	-0.26	-0.258	-0.26	-0.26	-0.249	-0.26	-0.25	-0.241	-0.243	-0.251	-0.259	-0.259	-0.249	-0.247	-0.25	-0.25	-0.253	-0.251	-0.26	-0.252	-0.243	-0.25	-0.26	-0.26	-0.253	-0.251	-0.249
FLQS30MRGRWY	0.1761442513	0.1767019446	0.1768681292	0.1767019446	0.1770547673	0.1768706859	0.1778783559	0.1769627266	0.1748809126	0.1779652833	0.1758681292	0.1769627266	0.1768706859	0.1757837585	0.1768783559	0.1747837585	0.1747837585	0.1756993879	0.1748834693	0.1758757992	0.177236292	0.1766917178	0.1779627266	0.1757863152	0.17796784	0.1769576132	0.1760496539	0.1768757992	0.1771442513	0.1767888719	0.17496784	0.174886026	0.072362516	0.077366651	0.123344725	0.077366651	0.075363268	0.077354497	0.078367778	0.079367277	0.076367152	0.027362767	0.078349611	0.120371787	0.079367778	0.032358256	0.078363268	0.032363518	0.032363518	0.077371036	0.079371161	0.074371913	0.07336214	0.074367026	0.077359008	0.032358131	0.028367402	0.076359133	0.076367277	0.080363142	0.075366651	0.118372289	0.078367402	0.077371286	0.206	0.205	0.198	0.205	0.206	0.205	0.204	0.205	0.206	0.213	0.205	0.198	0.204	0.212	0.205	0.213	0.213	0.205	0.205	0.206	0.205	0.206	0.205	0.213	0.212	0.205	0.205	0.205	0.205	0.198	0.205	0.206
FLQS30MKGRWV	0.138699818	0.1387031931	0.1387018431	0.1387031931	0.1477003194	0.1387018431	0.1387018431	0.1427010138	0.1387018431	0.145701033	0.1447017274	0.1387011681	0.1387018431	0.1387025181	0.1387018431	0.1457023831	0.1457023831	0.1377031931	0.1387018431	0.1387018431	0.138699143	0.1397031931	0.1387011681	0.1387025181	0.1467010138	0.1387011681	0.138700493	0.1387018431	0.138699818	0.1387025181	0.1387011681	0.1387018431	0.00694962399999	0.00694683200001	0.153963581	0.00694683200001	-0.015052131	0.00695520600001	0.00694683200001	0.057945157	0.00694683200001	-0.015052131	-0.016043836	0.006944041	0.00694683200001	0.006952415	0.00694962399999	-0.022052689	-0.022052689	0.142949624	0.006944041	0.00694962399999	0.00694962399999	0.074946832	0.006952415	0.006952415	-0.016055002	0.006952415	0.00694683200001	0.00694962399999	0.00694683200001	0.006944041	0.00694683200001	0.006944041	-0.289	-0.288	-0.312	-0.288	-0.287	-0.289	-0.289	-0.297	-0.289	-0.287	-0.287	-0.289	-0.289	-0.288	-0.288	-0.286	-0.286	-0.31	-0.288	-0.288	-0.288	-0.299	-0.289	-0.288	-0.287	-0.289	-0.288	-0.288	-0.288	-0.288	-0.288	-0.288
FLQS30MJGRWV	0.1973360607	0.2020282695	0.2011566624	0.2020282695	0.1982762613	0.2011549036	0.198151386	0.2002182207	0.2011566624	0.2012234971	0.1991566624	0.1982164618	0.1981566624	0.1990951042	0.2001584212	0.1980951042	0.1980951042	0.2000317871	0.2031549036	0.1991549036	0.1984011366	0.2010370635	0.202214703	0.201096863	0.2012182207	0.2032234971	0.1972762613	0.2031566624	0.1973395783	0.2271461096	0.2022199795	0.1991531448	0.063206717	0.105208888	0.066227887	0.105208888	0.061207531	0.10822368	0.060202781	0.107208752	0.105208752	0.107213366	0.067227751	0.104204003	0.066208752	0.103218116	0.103213095	0.105212824	0.105212824	0.104203189	0.10720441	0.104204138	0.105212281	0.102206581	0.107218116	0.105218116	0.103209024	0.108218116	0.068208481	0.102212281	0.066207395	0.110202646	0.107209431	0.102204274	0.056	0.047	0.053	0.047	0.055	0.047	0.056	0.047	0.047	0.046	0.054	0.048	0.055	0.048	0.048	0.048	0.048	0.048	0.046	0.048	0.048	0.048	0.046	0.047	0.047	0.046	0.054	0.048	0.054	0.038	0.047	0.049
FLQS30MEGRWV	-0.1332375637	-0.126372319	-0.103869586	-0.126372319	-0.1340635202	-0.1327253786	-0.1337005152	-0.1318994221	-0.1347054879	-0.1348944494	-0.1317303513	-0.1358745587	-0.101869586	-0.1325364171	-0.102869586	-0.1345364171	-0.1345364171	-0.1303623736	-0.1297154333	-0.1337054879	-0.1334066345	-0.1263822643	-0.1020486022	-0.1017054879	-0.1348795314	-0.1328944494	-0.1310684929	-0.0978596407	-0.133232591	-0.1275563078	-0.1020535749	-0.0998795314	-0.110253412	-0.073248944	-0.102213832	-0.073248944	-0.110251178	-0.112227239	-0.105259796	-0.070249263	-0.107260754	-0.108249901	-0.113205853	-0.108272245	-0.062246709	-0.109239687	-0.069237453	-0.112252774	-0.112252774	-0.072263307	-0.112272564	-0.109271607	-0.111253732	-0.073253412	-0.065225643	-0.112241283	-0.113260754	-0.110240006	-0.073251178	-0.027239049	-0.109266499	-0.069277033	-0.115261392	-0.114272564	0.076	0.068	0.065	0.068	0.077	0.076	0.076	0.07	0.077	0.076	0.076	0.077	0.058	0.076	0.06	0.077	0.077	0.069	0.075	0.076	0.076	0.069	0.059	0.066	0.077	0.077	0.07	0.051	0.076	0.068	0.067	0.066
FLQS30LFGRWY	-0.1969469863	-0.1951715359	-0.165626409	-0.1951715359	-0.1977953619	-0.1974964453	-0.1676047484	-0.1986350733	-0.198487781	-0.1976524018	-0.1965007774	-0.1956394054	-0.1676090805	-0.1963404887	-0.1984791168	-0.1963448209	-0.1963448209	-0.195175868	-0.1935051095	-0.1964834489	-0.1970986107	-0.1681845322	-0.1696307411	-0.1983448209	-0.1976307411	-0.1986437375	-0.1987780334	-0.1646090805	-0.1969469863	-0.1933534851	-0.1936653982	-0.1964964453	-0.010313509	-0.010322475	-0.050275722	-0.010322475	-0.00731158700003	-0.010289812	-0.045319913	-0.047335284	-0.00732151400001	-0.00731126700003	-0.012278924	-0.008333042	-0.00332119400002	-0.00930134000001	-0.049323756	-0.007313829	-0.007313829	-0.013337205	-0.004332081	-0.00833272200003	-0.012312868	-0.000326957999988	-0.045313188	-0.00930102000001	-0.00832087399999	-0.058302941	-0.046334963	-0.003310626	-0.011325037	-0.010340728	-0.005319593	-0.00533240200002	0.148	0.148	0.144	0.148	0.148	0.148	0.144	0.154	0.148	0.148	0.148	0.147	0.136	0.148	0.155	0.147	0.147	0.148	0.146	0.147	0.148	0.137	0.144	0.148	0.147	0.156	0.154	0.136	0.148	0.147	0.146	0.146
FLQS30KNGRWV	0.0648342982	0.0634616777	0.0646056447	0.0634616777	0.0647601975	0.0626119962	0.0666077619	0.0346797454	0.0626141134	0.0636839797	0.0346077619	0.0646776282	0.0636056447	0.0625357784	0.062609879	0.0355336612	0.0355336612	0.0654616777	0.0646162305	0.0356056447	0.0639083988	0.0634532091	0.0336818625	0.034544247	0.0346818625	0.0646797454	0.063753846	0.035609879	0.0338300638	0.0645336612	0.0356924483	0.0636183477	0.080997017	0.044003941	0.086973476	0.044003941	0.03899771	0.045981092	0.086005326	0.034005557	0.039005557	0.042997017	0.033973245	0.041013404	0.044005788	0.044988478	0.04099771	0.034999095	0.034999095	0.081013173	0.042012712	0.031013173	0.036997479	0.050004172	0.037988939	0.03898917	0.039004634	0.085989863	0.043005788	0.03699771	0.033006249	0.047014558	0.044004865	0.039013404	0.164	0.17	0.163	0.17	0.171	0.17	0.163	0.182	0.171	0.17	0.182	0.171	0.171	0.171	0.172	0.182	0.182	0.164	0.171	0.182	0.171	0.17	0.182	0.181	0.181	0.164	0.17	0.181	0.183	0.169	0.18	0.171
FLQS30K5GRWY	-0.0730535549	-0.0750481736	-0.073050393	-0.0750481736	-0.0740525212	-0.073050393	-0.0730503322	-0.0750513963	-0.0740503322	-0.0720514875	-0.072050393	-0.0740513659	-0.0750502714	-0.0730492681	-0.0750503626	-0.0720493289	-0.0720493289	-0.072048204	-0.0740503626	-0.0740503018	-0.0730545885	-0.073048204	-0.0720514267	-0.0740493289	-0.0740513659	-0.0730513963	-0.07305243	-0.0750503322	-0.075053494	-0.0730492985	-0.0720515179	-0.0730504234	-0.051903787	-0.08990983	-0.087875337	-0.08990983	-0.047902025	-0.045883897	-0.047910334	-0.088910334	-0.049911089	-0.047901522	-0.029860734	-0.087918642	-0.089921412	-0.050893213	-0.090901773	-0.04590278	-0.04590278	-0.052921412	-0.045920153	-0.050919146	-0.053904543	-0.049912851	-0.045893213	-0.048893968	-0.04890983	-0.09189422	-0.04690983	-0.088902277	-0.091912851	-0.088921915	-0.045910334	-0.044918894	0.026	0.033	0.032	0.033	0.025	0.025	0.026	0.033	0.026	0.025	0.022	0.032	0.033	0.026	0.033	0.025	0.025	0.026	0.026	0.026	0.026	0.026	0.025	0.026	0.026	0.032	0.025	0.032	0.034	0.031	0.025	0.025
FLQS30K3GRWY	0.0509119632	0.0518205915	0.0518587467	0.0518205915	0.0508948938	0.0508597508	0.0538572406	0.0788758162	0.0508587467	0.0528773223	0.0528592488	0.0778753141	0.0498572406	0.0518406732	0.0508582447	0.0508411753	0.0508411753	0.0498215956	0.0498582447	0.0508572406	0.0509290327	0.0788220976	0.0798753141	0.0518426814	0.0798758162	0.0518763182	0.0788933877	0.0498572406	0.0789109592	0.0488391671	0.0518778244	0.0508592488	0.043909337	0.04190869	0.041911858	0.04190869	0.043909493	0.044911167	0.04090869	0.046908735	0.042908735	0.039909493	-8.82310000065e-05	0.041907954	-0.00109133200002	0.042910252	-9.05070000101e-05	0.042909337	0.042909337	0.00190773	0.045908043	0.041907976	0.043909315	0.046908467	0.047910296	0.044910252	0.047908868	0.042910207	0.041908712	0.00290938200001	0.042908467	-0.007093363	0.047908868	0.044908043	0.052	0.053	0.053	0.053	0.053	0.053	0.053	0.043	0.053	0.053	0.06	0.044	0.061	0.053	0.06	0.053	0.053	0.059	0.053	0.053	0.052	0.043	0.043	0.052	0.042	0.053	0.044	0.06	0.043	0.062	0.052	0.053
FLQS30K1GRWY	-0.1284411627	-0.1333452563	-0.1293875202	-0.1333452563	-0.12842274	-0.1313853528	-0.1293837273	-0.1304043173	-0.1333831854	-0.128405401	-0.1283875202	-0.1294032336	-0.1323842691	-0.1283663882	-0.1343837273	-0.1283669301	-0.1283669301	-0.1303457982	-0.1313826436	-0.1303848109	-0.1294606691	-0.1313479656	-0.1603869783	-0.1293658464	-0.1284037755	-0.130405401	-0.1324216563	-0.1363821017	-0.1304417045	-0.1313658464	-0.1304032336	-0.1303831854	-0.00539898399998	-0.04239635	-0.040411207	-0.04239635	-0.00539993299998	-0.044407414	-0.00339656100002	-0.041396561	-0.043396456	-0.00140003800001	0.002584684	-0.00439308399999	-0.085392136	-0.00340319899999	-0.083395507	-0.000399510999983	-0.000399510999983	-0.041387605	0.000607442999979	-0.036392978	-0.043398984	-0.04339477	-0.004403094	-0.00640309400001	0.00160291200001	-0.041403304	-0.080391819	-0.081395086	-0.04039498	-0.043386867	-0.000397088	-0.002393084	0.069	0.077	0.076	0.077	0.069	0.077	0.069	0.076	0.077	0.069	0.068	0.07	0.084	0.069	0.084	0.068	0.068	0.076	0.069	0.075	0.076	0.076	0.079	0.069	0.068	0.076	0.082	0.084	0.076	0.076	0.068	0.069
FLQS30JCGRWV	-0.0128422965	0.023111696	0.0211342033	0.023111696	0.0231580344	0.0551348652	0.0231348652	0.0231464498	-0.0468651348	0.0231464498	0.0231348652	0.0231464498	0.0231348652	0.0231464498	0.0231348652	0.0181232806	0.0181232806	0.024112027	0.0231348652	0.0241351962	0.0231812036	0.023111696	0.0231464498	0.0231232806	0.0231464498	0.0231464498	0.0231580344	0.0231348652	0.023169619	0.0231232806	0.0231464498	0.0231348652	0.08959129	0.10460637	0.031555851	0.10460637	0.17457998	0.139527199	0.10460637	0.174553589	0.17460637	0.03457998	0.104500809	0.17463276	0.174553589	0.174553589	0.10457998	0.18157998	0.18157998	0.041680262	0.17463276	0.088644824	0.10457998	0.174553589	0.03460637	0.174553589	0.17460637	0.10460637	0.03465915	0.10457998	0.03465915	0.10463276	0.10460637	0.10463276	0.015	0.001	0.014	0.001	-0.00999999999999	-0.015	0.000999999999991	-0.01	0.013	0.012	0.001	-0.00999999999999	-0.01	-0.01	0.001	-0.01	-0.01	0.01	-0.011	0.00300000000001	0.001	-0.01	0.012	-0.011	-0.01	0.000999999999991	0.013	0.001	0.012	0.000999999999991	0.000999999999991	0.0
FLQS30J0GRWV	0.1267763909	0.0567795908	0.0557783291	0.0567795908	0.0577770126	0.0557783291	0.0567783108	0.0557776891	0.0577782925	0.0567776708	0.0557783291	0.1107777074	0.0557783291	0.0557789691	0.0577782925	0.0577789325	0.0577789325	0.0547796274	0.059778256	0.0557783291	0.0577757326	0.052779664	0.1137776526	0.0567789508	0.0577776526	0.1097777074	0.0547770674	0.1087783291	0.1087764091	0.0547789874	0.059777616	0.1107782925	-0.00956937500001	0.067434547	0.059416058	0.067434547	0.062430345	0.0634204	0.062435247	0.130435527	-0.004565173	0.063430204	0.063415497	0.088440149	0.061435387	0.069424462	0.062430345	0.062430345	0.062430345	0.067439449	0.066439589	0.136439589	0.132430345	0.064434967	0.128425162	0.064425162	0.066434687	0.085425582	0.064434967	0.089430345	0.088434827	0.12644099	0.065434827	0.123439589	0.186	0.198	0.199	0.198	0.198	0.198	0.198	0.188	0.209	0.199	0.199	0.177	0.199	0.198	0.198	0.198	0.198	0.198	0.197	0.187	0.187	0.2	0.169	0.198	0.198	0.177	0.199	0.177	0.177	0.189	0.197	0.171
FLQS30HZGRWY	-0.0429819897	-0.0729631155	-0.0409712044	-0.0729631155	-0.1099785674	-0.0729714119	-0.0449705822	-0.0749746267	-0.0719711007	-0.1049716193	-0.0719712044	-0.0709748341	-0.0729707896	-0.0729672637	-0.0999677822	-0.07396716	-0.07396716	-0.0709635303	-0.069970997	-0.071970997	-0.1099855156	-0.072963634	-0.1079708933	-0.0719676785	-0.0739743156	-0.0729750415	-0.07097836	-0.0389705822	-0.1039786711	-0.0699677822	-0.0919747304	-0.0909712044	-0.083574045	0.012431286	-0.034533332	0.012431286	-0.087573076	-0.088555627	-0.087580103	-0.177590524	-0.041569441	-0.088571379	-0.082535271	-0.086587616	-0.092591736	-0.086565078	0.00543855700002	-0.043563382	-0.043563382	0.000419411999985	-0.091591493	-0.042577438	-0.041563867	-0.041571622	-0.133564351	-0.087564836	-0.089579619	-0.086552477	-0.091591978	0.00643758699999	-0.044574287	-0.041589797	-0.076581073	-0.077589797	0.005	-0.000999999999991	-0.00400000000002	-0.000999999999991	0.027	0.015	0.006	0.031	0.00699999999999	0.026	0.014	0.014	0.016	0.015	0.00899999999999	0.00800000000001	0.00800000000001	0.001	0.015	0.00699999999999	0.02	0.00699999999999	0.034	0.015	0.016	0.015	0.016	-0.011	0.019	0.00700000000001	0.02	0.019
FLQS30H6GRWV	0.0154261653	0.0127233659	0.018603527	0.0127233659	0.0134820902	0.0135939399	0.0166083206	0.0145476021	-0.0474044623	0.0165428086	-0.0494012666	0.0135492	0.0146099184	0.00762909260001	0.015603527	-0.0503437439	-0.0503437439	0.0167185724	0.0155939399	0.0146051248	0.0143702405	-0.0572766341	0.0165460043	0.0146482669	0.0145476021	0.0165444064	0.0144916773	0.0146099184	0.0154309589	-0.0543373525	0.0145332215	0.0135907442	-0.00560389299997	-0.103609632	-0.00259608700003	-0.103609632	-0.00760389299998	-0.04960175	-0.00360664800002	-0.043609479	-0.104609709	-0.00460381599999	-0.063595857	-0.046611851	-0.089609862	-0.00460067799997	-0.046607183	-0.041607566	-0.041607566	-0.045612617	-0.049612387	-0.046612234	-0.049603969	-0.034609709	-0.00260121400001	-0.046604122	-0.045609326	-0.00560144400001	-0.048609556	-0.087607413	-0.085609556	-0.044613152	-0.049609709	-0.00860917300002	-0.349	-0.333	-0.351	-0.333	-0.349	-0.343	-0.35	-0.343	-0.312	-0.35	-0.319	-0.343	-0.336	-0.347	-0.343	-0.322	-0.322	-0.343	-0.343	-0.343	-0.343	-0.321	-0.351	-0.343	-0.343	-0.35	-0.342	-0.336	-0.337	-0.32	-0.342	-0.348
FLQS30GQGRWV	3424.6234614	3416.07474651	3419.54711314	3416.07474651	3422.86363774	3419.29270976	3419.64367449	3421.10081409	3419.39527111	3421.20337544	3419.39527111	3421.10281409	3419.54311314	3417.73400881	3419.54911314	3417.73400881	3417.73400881	3416.08074651	3419.49783246	3419.54911314	3426.4858464	3416.17530786	3421.10381409	3417.63544746	3421.25465612	3421.15509476	3422.89263774	3419.59339381	3423.08304112	3418.03469286	3420.94997206	3419.39527111	0.00494582099998	0.014933419	0.017999186	0.014933419	-0.00105643400002	-0.00203050299999	0.00793003700002	-0.07308462	0.0449477	-0.031056058	0.00998377799996	0.009918011	0.00993078900001	-0.029042529	-0.00205681	-0.032057561	-0.032057561	-0.061078982	0.003919139	-0.020063574	0.00594619699999	0.00893116399999	-0.00104328	0.042973255	-0.033070339	0.00495634399999	0.014931916	0.00594356599998	-0.030065077	0.00991838700003	-0.002069963	-0.065080486	-0.263	-0.264	-0.265	-0.264	-0.261	-0.26	-0.263	-0.249	-0.269	-0.256	-0.263	-0.263	-0.262	-0.257	-0.263	-0.256	-0.256	-0.253	-0.263	-0.26	-0.263	-0.262	-0.261	-0.269	-0.256	-0.263	-0.274	-0.261	-0.246	-0.263	-0.26	-0.251
FLQS30GCGRWY	0.0171199352	0.019026232	0.0170631927	0.019026232	0.0191022357	0.0150657956	0.0490788099	0.0160808922	0.0180657956	0.0180819333	0.0470788099	0.0150793305	0.0500788099	0.0180444521	0.0160637133	0.0190449727	0.0190449727	0.0170257115	0.0180668367	0.015061631	0.0171376346	0.0190231086	0.0170824539	0.0160475755	0.0160814128	0.0180808922	0.0180991122	0.0470788099	0.0161178529	0.0510605898	0.0170855773	0.0180678779	-0.093537864	-0.086557023	-0.085468496	-0.086557023	-0.091539186	-0.090488316	-0.023518706	-0.086559005	-0.091559005	-0.089536543	-0.022426214	-0.089581467	-0.022518706	-0.089511438	-0.132535882	-0.088540507	-0.088540507	-0.08858411	-0.087580146	-0.086580807	-0.092537204	-0.089557684	-0.089514081	-0.089512099	-0.085555702	-0.087514742	-0.128560327	-0.068495583	-0.137560987	-0.091588074	-0.091558345	-0.089580807	-0.024	-0.026	-0.025	-0.026	-0.025	-0.024	-0.046	-0.025	-0.025	-0.025	-0.046	-0.024	-0.047	-0.025	-0.017	-0.026	-0.026	-0.025	-0.025	-0.025	-0.024	-0.026	-0.025	-0.025	-0.025	-0.025	-0.019	-0.038	-0.017	-0.035	-0.025	-0.025
FLQS30G5GRWY	-0.0345169526	-0.0884791891	-0.0884942945	-0.0884791891	-0.0715093999	-0.0884942945	-0.0884942945	-0.0885018472	-0.0884942945	-0.0885018472	-0.0884942945	-0.0885018472	-0.0884942945	-0.0924858786	-0.0884942945	-0.0884867418	-0.0884867418	-0.0884791891	-0.0884942945	-0.0884942945	-0.0885245053	-0.0884791891	-0.0355018472	-0.0884867418	-0.0885018472	-0.0965001209	-0.0885093999	-0.0884942945	-0.0885169526	-0.0884867418	-0.0885018472	-0.0934932156	-0.041034855	0.013974742	0.084013131	0.013974742	0.022965145	0.014003534	-0.056044452	0.013955548	-0.056044452	-0.056034855	-0.056006063	-0.056054049	-0.056044452	-0.071029371	0.013984339	-0.056034855	-0.056034855	0.083965145	0.013965145	0.013945951	-0.056034855	0.083974742	0.035993937	-0.056025258	-0.056044452	-2.90970000094e-05	0.013955548	0.013984339	0.013955548	-0.056054049	0.013974742	-0.065056517	0.238	0.246	0.235	0.246	0.239	0.247	0.258	0.247	0.258	0.258	0.258	0.258	0.258	0.262	0.246	0.258	0.258	0.235	0.247	0.247	0.258	0.235	0.225	0.258	0.258	0.251	0.247	0.246	0.246	0.258	0.246	0.261
FLQS30E9GRWY	0.0777633566	0.0757498332	0.0777551434	0.0757498332	0.0777608785	0.0777559223	0.0927559223	0.0777584004	0.0777559223	0.0327552142	0.0907559223	0.0737546478	0.0917559223	0.0917534442	0.0777559223	0.0777534442	0.0777534442	0.0297475675	0.0797547186	0.0777559223	0.0777658347	0.0667501872	0.0777584004	0.0567519573	0.0777584004	0.0937584004	0.0777608785	0.0737545062	0.0777633566	0.0777534442	0.0967584004	0.0767516033	0.024580862	0.017569962	0.020615483	0.017569962	0.024580862	0.024603301	0.017569642	-0.045452798	0.024569642	0.019579259	0.019614521	0.01955746	0.016569642	0.017592082	0.024580862	0.024580862	0.024580862	-0.056445104	0.019558422	0.024558422	0.024580862	-0.102448631	0.024592082	0.02259144	0.024569642	0.022592082	0.024569642	-0.024434205	0.024569642	0.024558422	0.016569642	0.020558101	-0.023	-0.021	-0.022	-0.021	-0.023	-0.023	-0.027	-0.012	-0.023	-0.00699999999999	-0.026	-0.02	-0.027	-0.026	-0.023	-0.024	-0.024	0.00700000000001	-0.023	-0.023	-0.023	0.001	-0.023	-0.016	-0.023	-0.028	-0.023	-0.014	-0.023	-0.023	-0.028	-0.022
FLQS30DZGRWV	0.0911241766	0.0970978186	0.0971083618	0.0970978186	0.090118905	0.0971083618	0.0941083618	0.0901136334	0.0931083618	0.0901136334	0.0971083618	0.0481070062	0.0931083618	0.0911030902	0.0931083618	0.0911030902	0.0911030902	0.0970978186	0.0761059519	0.0931083618	0.0901294482	0.0920978186	0.0461062531	0.0911030902	0.0931136334	0.0471073075	0.094118905	0.0971083618	0.0931241766	0.0271030902	0.0901136334	0.0931083618	0.050407131	-0.003596552	0.066425544	-0.003596552	0.046407131	-0.003585504	0.119410814	0.046403448	0.112410814	0.047407131	0.066425544	0.051400607	0.049403448	0.049410814	0.047407131	0.055407131	0.055407131	-0.00360023399998	0.00140029200003	0.041399766	0.00240713099998	0.054403448	0.050410919	0.117418179	0.041403448	0.00641102400002	0.044403448	-0.00359286900002	0.051403448	-0.00360023399998	0.046403448	0.046399766	-0.175	-0.167	-0.179	-0.167	-0.173	-0.168	-0.186	-0.174	-0.185	-0.173	-0.179	-0.16	-0.175	-0.175	-0.175	-0.175	-0.175	-0.168	-0.162	-0.173	-0.166	-0.175	-0.159	-0.185	-0.174	-0.152	-0.174	-0.168	-0.175	-0.145	-0.174	-0.174
FLQS30D5GRWQ	0.0729335351	0.0769229384	0.0809273634	0.0769229384	0.0439314973	0.0459274216	0.0749270141	0.0789311479	0.0799292848	0.043929343	0.0439273052	0.0439291683	0.0829273634	0.0749252091	0.0779289354	0.0469252091	0.0469252091	0.0769229384	0.0469273052	0.0789290519	0.0429354565	0.0479230548	0.0809310897	0.0789273052	0.0449291683	0.0479295177	0.0789331858	0.0779268394	0.0789352818	0.0799270141	0.0439296341	0.0469274799	-0.026060767	0.013939239	0.063939301	0.013939239	-0.028060763	0.012939267	-0.03006078	0.014939222	0.014939221	-0.035060765	-0.03906072	-0.032060794	0.06193924	-0.034060753	0.014939236	0.00693922899998	0.00693922899998	0.00793919900002	0.0109392	0.059939228	-0.025060767	0.000939211000002	0.062939273	0.01293925	-0.033060777	0.010939268	0.057939241	0.01393923	0.056939235	0.00993919799998	-0.035060779	0.015939205	-0.208	-0.217	-0.226	-0.217	-0.198	-0.206	-0.208	-0.217	-0.217	-0.197	-0.197	-0.198	-0.225	-0.208	-0.217	-0.205	-0.205	-0.216	-0.205	-0.224	-0.198	-0.204	-0.226	-0.216	-0.197	-0.206	-0.224	-0.217	-0.224	-0.216	-0.197	-0.206
