SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K1GRWY	-0.1559139754	-0.1549951783	-0.1260352079	-0.1549345621	-0.1559351339	-0.1299740198	-0.1548933888	-0.1619128317	-0.1538322007	-0.1538322007	-0.1558133296	-0.154853931	-0.1577492823	-0.1567750156	-0.1548139014	-0.1587715845	-0.121769297	-0.1237915992	-0.1227681533	-0.123811614	-0.1567721563	-0.1547938867	-0.1548144733	-0.1537515697	-0.1547544289	-0.1558333444	-0.1237915992	-0.1547532852	-0.1538350599	-0.1567538571	-0.1557933148	-0.1557727282	-0.041441218	-0.043419159	-0.046412246	-0.041408892	-0.042416109	-0.010412043	-0.041405334	-0.00640177599999	-0.042405334	-0.043415906	-0.040408993	-0.04342658	-0.043423734	-0.043427088	-0.040416008	-0.042434306	-0.046427495	-0.04641306	-0.045413263	-0.044408587	-0.042405232	-0.042412246	-0.044423022	-0.042408892	-0.042412348	-0.042412348	-0.045401369	-0.041405334	-0.042433797	-0.042408892	-0.041423124	-0.043408587	0.084	0.083	0.074	0.083	0.084	0.07	0.083	0.081	0.083	0.083	0.083	0.083	0.085	0.084	0.083	0.084	0.072	0.073	0.073	0.073	0.084	0.083	0.084	0.083	0.083	0.084	0.073	0.083	0.083	0.083	0.084	0.084
FLQS30JCGRWV	0.0227149491	0.0207649964	0.0227885286	0.0217298639	0.0217308582	0.0207421271	0.0207063317	0.0227176006	0.0196725249	0.0196721934	0.0156579416	0.0216837938	0.0226201575	0.0216350723	0.0216609245	0.0226340779	0.0226314264	0.0146456783	-0.023380174	0.0206483298	0.0196367294	0.0216483298	0.0156576101	0.0096218147	0.0216261234	0.0226721934	0.0126347408	0.0136224776	0.0226725249	0.0206251291	0.0216483298	-0.0103629391	0.103945263	0.103117534	0.104165659	0.103190767	0.10314055	0.103164961	0.103214481	0.103240286	0.103214481	0.104141248	0.135169844	0.103068713	0.104064528	0.104041512	0.104139853	0.104991993	0.103040814	0.140139156	0.142135668	0.104189372	0.102215876	0.104164961	0.138068713	0.138167054	0.103165659	0.104164961	0.137215876	0.13919007	0.103019891	0.104189372	0.104091729	0.107189372	0.0	0.001	0.0	0.0	0.0	0.000999999999991	0.0	0.0	0.001	0.001	-0.00200000000001	0.001	0.0	0.0	0.0	0.0	0.0	-0.003	0.01	0.000999999999976	0.001	0.000999999999991	-0.00300000000001	-0.001	0.0	0.0	-0.00199999999998	-0.00200000000001	0.0	0.0	0.0	0.01
FLQS30J0GRWV	0.1106020999	0.1095990126	0.1185972677	0.1116013393	0.1086013393	0.1166003549	0.1216027487	0.1196020104	0.1086052319	0.1086052095	0.1106059478	0.110604516	0.0756091916	0.0796082968	0.1106060596	0.1106075809	0.0916084086	0.0776075809	0.109608431	0.118606686	0.1116076033	0.1136068426	0.1136060373	0.1076083863	0.1206082297	0.1206050977	0.1116076033	0.1126084086	0.1116052543	0.1126083863	0.1136068426	0.111607648	0.121631831	0.121656783	0.085668852	0.121668736	0.120660497	0.08566862	0.087676744	0.085681038	0.120672914	0.121660613	0.118669085	0.122648311	0.126651212	0.124647498	0.119660729	0.122639607	0.08764715	0.12566363	0.121663514	0.085672914	0.120672914	0.120664674	0.123652257	0.121668736	0.085668736	0.08666862	0.120676976	0.121672682	0.122640187	0.12066862	0.121652257	0.120668852	0.172	0.172	0.174	0.172	0.173	0.175	0.173	0.175	0.173	0.173	0.173	0.172	0.183	0.182	0.172	0.171	0.183	0.182	0.172	0.174	0.172	0.171	0.171	0.173	0.174	0.174	0.172	0.171	0.172	0.172	0.171	0.172
FLQS30HZGRWY	-0.1070641121	-0.0720834347	-0.071087816	-0.0730716389	-0.0410717513	-0.0720757956	-0.0740634381	-0.0800666959	-0.104048609	-0.0740484967	-0.0730481597	-0.0740557989	-0.0740319826	-0.0740368132	-0.0740480473	-0.0750401835	-0.0740360269	-0.0720402958	-0.0740358022	-0.0720440031	-0.0690402958	-0.0730441154	-0.0430480473	-0.0730326566	-0.0730362515	-0.1030484967	-0.0700401835	-0.0720325443	-0.0740519793	-0.104032769	-0.0730406328	-0.0710365886	-0.029420903	-0.034462854	-0.035475688	-0.034482775	-0.037469175	-0.034475688	-0.03548948	-0.003490054	-0.031488905	-0.034468792	-0.036482967	-0.035449253	-0.032453851	-0.034447721	-0.034469175	-0.033434887	-0.034447338	-0.033474347	-0.032473964	-0.034482584	-0.03448948	-0.036475879	-0.036455575	-0.033482009	-0.034476071	-0.033475496	-0.035496376	-0.033488713	-0.034435845	-0.031481817	-0.035455	-0.035482392	0.018	0.00699999999999	0.00700000000002	0.00699999999999	-0.004	0.00800000000001	0.008	0.00500000000001	0.018	0.008	0.008	0.00800000000001	0.00800000000001	0.00700000000001	0.00699999999999	0.00800000000001	0.00699999999999	0.00700000000002	0.008	0.00800000000001	0.00599999999999	0.00800000000001	-0.002	0.00700000000002	0.008	0.018	0.00699999999999	0.00700000000001	0.00800000000001	0.017	0.00700000000001	0.00699999999999
FLQS30H6GRWV	-0.0025218439	0.0352031481	-0.0028592084	0.0293710309	0.029369432	0.0293102733	-0.0024626852	0.0284349863	0.0296396434	0.0306396434	0.0286924066	0.0305980724	-0.0030741563	0.0298187184	0.0307067965	-0.0031301173	-0.0021301173	-0.0031828804	-0.0011285184	0.0267707519	0.0288187184	0.0287675541	-0.00124044029999	0.000914651499997	0.029879476	-0.0022932035	0.0288187184	-0.0050677608	0.0306524345	-0.00306776079999	-0.00118288039999	0.0298235151	-0.047891902	-0.08390683	-0.046911529	-0.050914017	-0.04990911	-0.04991146	-0.047916298	-0.049918993	-0.049916643	-0.049909318	-0.048914294	-0.049901992	-0.047903858	-0.049901716	-0.04890911	-0.048896809	-0.047901508	-0.047911253	-0.046911115	-0.050914086	-0.049916643	-0.050911529	-0.047904204	-0.047914017	-0.049911737	-0.04691146	-0.049919062	-0.048916436	-0.050897223	-0.048913879	-0.047904065	-0.049914086	-0.335	-0.342	-0.335	-0.346	-0.345	-0.346	-0.335	-0.346	-0.346	-0.345	-0.345	-0.345	-0.335	-0.346	-0.346	-0.334	-0.335	-0.335	-0.336	-0.345	-0.345	-0.345	-0.336	-0.337	-0.346	-0.336	-0.345	-0.334	-0.345	-0.334	-0.335	-0.345
FLQS30GQGRWV	-4257.28944525	-4269.15102291	-4271.82057644	-4259.89399878	-4260.0276682	-4262.63022173	-4255.08289996	-4261.40119702	-4247.6682476	-4247.53657819	-4245.32903289	-4250.47130525	-4237.77871112	-4241.04961171	-4245.85871054	-4240.58276877	-4240.11792583	-4243.05265289	-4172.81425642	-4245.56037172	-4243.22015701	-4243.32099171	-4245.79287583	-4238.17871936	-4240.94877701	-4248.00042113	-4243.1543223	-4240.8819423	-4250.43730525	-4238.70939701	-4243.38682642	-4241.11444642	0.013962245	0.00888223299998	0.013858592	0.011846227	0.011871685	-0.023153773	0.00983277	0.040829497	0.011833498	0.011872049	0.00884513599999	0.01190951	0.01289969	0.011911328	0.010871322	0.011936787	0.012912419	0.012860775	5.902861138	0.008844772	0.00883240600001	0.00985786500001	0.01089678	0.011846227	0.00685750100001	0.010858229	0.00781931299997	0.00883240600001	0.007933877	0.010845863	0.01089678	0.012846227	-0.265	-0.276	-0.256	-0.265	-0.265	-0.262	-0.265	-0.28	-0.264	-0.263	-0.264	-0.266	-0.264	-0.264	-0.265	-0.264	-0.263	-0.266	-25.585	-0.276	-0.276	-0.265	-0.265	-0.263	-0.275	-0.264	-0.276	-0.276	-0.276	-0.265	-0.265	-0.265
FLQS30GCGRWY	-0.0200363734	0.0170563527	0.0160779169	-0.0200185829	-0.0190180438	-0.0149954014	-0.0220590158	-0.0190401471	-0.0191096917	-0.0191091526	-0.0171253257	-0.0190951359	0.0158142945	0.015832624	-0.0181323341	0.0138315458	0.0168331632	0.0128493363	-0.0181862446	-0.0191528201	-0.0171689933	-0.020152281	-0.0211323341	0.0138153727	-0.0191900184	-0.0201150827	-0.0171689933	0.0158094425	-0.0191129263	-0.0201894793	0.0148482581	-0.0191711497	-0.085979941	-0.086090008	-0.087179783	-0.085176093	-0.085132436	-0.128179168	-0.087197615	-0.087219751	-0.087198844	-0.08813428	-0.086176708	-0.087068486	-0.089085704	-0.087065412	-0.085133665	-0.089022984	-0.087063567	-0.089151497	-0.085147808	-0.084176093	-0.086198844	-0.085153957	-0.087088778	-0.087177323	-0.086154572	-0.087154572	-0.086220366	-0.08719823	-0.087026674	-0.086174863	-0.087088778	-0.086177323	-0.013	-0.025	-0.025	-0.012	-0.013	-0.008	-0.012	-0.012	-0.012	-0.012	-0.014	-0.012	-0.024	-0.024	-0.013	-0.023	-0.024	-0.023	-0.014	-0.013	-0.014	-0.013	-0.013	-0.024	-0.013	-0.013	-0.013	-0.024	-0.013	-0.012	-0.024	-0.012
FLQS30G5GRWY	-0.0371724166	-0.0722044355	-0.0462186411	-0.0801796321	-0.0791800831	-0.0791882006	-0.0781636227	-0.0441712892	-0.0481410742	-0.0801410742	-0.0791334077	-0.0771482897	-0.0341092808	-0.0361176237	-0.0771325058	-0.0351171728	-0.0351169473	-0.0371246138	-0.0691090553	-0.0771241628	-0.0761169473	-0.0781241628	-0.0771329567	-0.0381092808	-0.0751088298	-0.0771401722	-0.0691169473	-0.0781083788	-0.0671406232	-0.0761090553	-0.0391243883	-0.0771162708	-0.04102412	-0.041090813	-0.00309753400001	0.000893677000022	-8.82279999814e-05	0.000903241999993	-0.00111536999998	-0.002124417	-0.00411536999999	-0.00208848599999	-0.00210632299996	-6.10850000271e-05	-0.039068065	-0.039059793	-8.84859999815e-05	-0.03804144	-0.040059017	-0.039095724	-0.035094173	-0.000106581000011	-0.000115370000003	-9.72750000017e-05	-6.96159999904e-05	-0.038106323	0.000902983000003	-9.72750000017e-05	-0.035124417	0.000884630000002	-0.038043249	0.000894193999983	-0.038069616	-0.000106840000001	0.238	0.251	0.236	0.246	0.246	0.246	0.246	0.235	0.237	0.247	0.247	0.246	0.237	0.238	0.246	0.237	0.238	0.238	0.248	0.246	0.246	0.246	0.246	0.239	0.245	0.246	0.249	0.246	0.248	0.246	0.239	0.246
FLQS30E9GRWY	0.0731507251	0.0391578637	0.0741647378	0.0741530385	0.0741533029	0.0391554841	0.0371459661	0.0721505268	0.0721406122	0.0731407444	0.0731382327	0.0721439832	0.0701281859	0.0741347956	0.0741392242	0.075131689	0.0501312925	0.0751365142	0.1111335398	0.0741369107	0.0731341346	0.0721368446	0.0721392903	0.0401292434	0.0731324161	0.0741415376	0.0731341346	0.0741322839	0.073141802	0.07413235	0.0731369107	0.0751345312	0.020511499	0.02645185	0.021431779	0.020421602	0.020441956	0.023431496	0.024413686	0.019402096	0.020413121	0.020442521	0.019423015	0.019471356	0.019476162	0.022473052	0.021441673	0.021494255	-0.014524403	0.021434323	0.016434889	0.019421885	0.019412273	0.019431214	0.019461462	0.024423581	0.020432062	0.020431779	0.020402661	0.020412556	0.020491428	0.019422167	0.020461462	0.020421602	-0.019	-0.00899999999999	-0.02	-0.019	-0.02	-0.00899999999999	-0.00800000000001	-0.019	-0.02	-0.02	-0.019	-0.019	-0.018	-0.02	-0.02	-0.02	-0.00699999999999	-0.02	-0.031	-0.019	-0.02	-0.019	-0.019	-0.009	-0.019	-0.02	-0.02	-0.019	-0.019	-0.019	-0.019	-0.02
FLQS30DZGRWV	0.0869135776	0.0469337518	0.0439434127	0.080918266	0.0829188343	0.0769239488	0.0809081789	0.0549131514	0.0818926931	0.0818928351	0.0828877206	0.0528986601	0.0388658415	0.0848789121	0.052888573	0.0838782018	0.0728753603	0.0858831743	0.0508772073	0.0818834584	0.0778779176	0.0818836005	0.081888573	0.0808725189	0.0808736555	0.0828935455	0.0798780597	0.0818735134	0.0828938296	0.0808735134	0.0818834584	0.0798783438	0.012379487	0.054357751	0.050350709	0.013347137	0.013354485	0.049350913	0.01534377	0.016340096	0.01334377	0.012354383	0.017347342	0.016365098	0.052366323	0.011365404	0.018354383	0.011372548	0.049369588	0.012351321	0.015351526	0.01334724	0.013343668	0.014350709	0.013361526	0.01334724	0.013350811	0.015350811	0.013340096	0.01334377	0.011372139	0.01234724	0.014361526	0.013347137	-0.166	-0.159	-0.158	-0.165	-0.166	-0.169	-0.165	-0.157	-0.165	-0.165	-0.166	-0.156	-0.157	-0.166	-0.156	-0.166	-0.168	-0.166	-0.155	-0.165	-0.164	-0.165	-0.165	-0.165	-0.165	-0.166	-0.164	-0.165	-0.165	-0.165	-0.165	-0.164
FLQS30D5GRWQ	0.085745599	0.0747539125	0.075758188	0.0747476774	0.072747618	0.0737498745	0.0757434612	0.0837454802	0.0727368698	0.0817368698	0.074734732	0.0737394232	0.0757277843	0.0857312285	0.0757352665	0.0867309315	0.0857304565	0.0857329505	0.0837282	0.0767331881	0.0817307534	0.0767331881	0.0827352665	0.0847285562	0.0767291501	0.0747372854	0.0817307534	0.0827289125	0.0827374042	0.0747290313	0.0827331287	0.0757309909	-0.031559671	0.004437986	0.00343725600001	0.00443687500001	0.00343763700002	0.00343725600001	0.00443650399998	-0.028563877	0.00443652600001	-0.031562341	0.00443692900001	0.004438792	0.00443888999999	-0.032561175	0.00343763700002	-0.03156039	-0.032561131	-0.031562679	-0.031562613	0.00543688600001	-0.030563496	0.00443725600002	-0.030561589	-0.030563114	0.00443726700001	0.00443726700001	-0.030563877	-0.029563485	-0.030560445	0.00543689599999	-0.0305616	0.00443687500001	-0.213	-0.214	-0.214	-0.214	-0.214	-0.213	-0.214	-0.212	-0.213	-0.211	-0.214	-0.214	-0.215	-0.212	-0.214	-0.213	-0.213	-0.213	-0.212	-0.215	-0.211	-0.215	-0.212	-0.212	-0.214	-0.214	-0.211	-0.212	-0.212	-0.214	-0.211	-0.215
FLQS30CMGRWQ	-0.0332204542	-0.0553343349	0.0085869422	0.00772069470001	0.0087206947	0.00969241560001	-0.0212005824	-0.0312196899	-0.063118038	-0.0321172737	0.0078773762	0.00982846100001	-0.0330041573	-0.0310347293	-0.0231195666	-0.0320332007	-0.0330301435	-0.0330599512	-0.0300309078	-0.0320591869	-0.0510423723	-0.0230912875	0.00788196199999	-0.0330095074	0.00896221350001	-0.0291142165	-0.0270607155	-0.0290072145	-0.0641134522	-0.0330056859	-0.0290867017	0.0099339344	-0.039271107	-0.072336751	-0.075354725	-0.078364363	-0.077345868	-0.076354725	-0.073372438	-0.040372959	-0.035363321	-0.03933623	-0.074364102	-0.076318516	-0.038316172	-0.038307315	-0.074345868	-0.038289081	-0.038307055	-0.040344045	-0.037343524	-0.041354725	-0.069372438	-0.075354725	-0.076327373	-0.039354464	-0.076354985	-0.040345347	-0.03837348	-0.039363581	-0.035290383	-0.040354204	-0.040318256	-0.075364102	-0.21	-0.198	-0.219	-0.218	-0.218	-0.219	-0.209	-0.211	-0.201	-0.21	-0.218	-0.219	-0.211	-0.211	-0.209	-0.211	-0.21	-0.21	-0.211	-0.21	-0.2	-0.208	-0.218	-0.21	-0.219	-0.211	-0.212	-0.211	-0.2	-0.21	-0.212	-0.22
FLQS30BWGRWY	-0.0475541871	-0.0395069704	-0.009485153	-0.04354279	-0.0375401849	-0.0395287878	-0.0345636305	-0.0305528846	-0.0345965194	-0.0365965194	-0.043609219	-0.0365860991	-0.042644713	-0.0766434104	-0.036609219	-0.0446333158	-0.0096339671	-0.0426336415	-0.0436450386	-0.0356209418	-0.0436336415	-0.0356206162	-0.0416101959	-0.0456456899	-0.0426456899	-0.0345978219	-0.0436339671	-0.0416456899	-0.0365971706	-0.0346430848	-0.0366202905	-0.0366326646	0.098106459	0.059294326	0.058343494	0.096341293	0.061315608	0.059342027	0.063391929	0.027419082	0.063391929	0.061316342	0.095341293	0.060238553	0.098231215	0.101206263	0.061317076	0.098156361	0.095204796	0.097308269	0.097306068	0.060368446	0.096367712	0.061342027	0.098235618	0.097341293	0.096316342	0.061342027	0.097392663	0.098366244	0.060188651	0.061366244	0.061263504	0.060369179	-0.039	-0.036	-0.046	-0.04	-0.037	-0.036	-0.038	-0.034	-0.038	-0.038	-0.04	-0.037	-0.04	-0.029	-0.036	-0.04	-0.051	-0.04	-0.04	-0.037	-0.04	-0.038	-0.041	-0.039	-0.04	-0.038	-0.04	-0.041	-0.038	-0.038	-0.037	-0.037
FLQS30BJGRWV	0.0715115311	0.0705510869	0.0705722576	0.0725218379	0.0735226735	0.037533816	0.0725042884	0.0725137596	0.0704705824	0.071470861	0.070461947	0.0734833963	0.0404221126	0.0754449547	0.0664633398	0.0414435619	0.0394315837	0.0384430048	0.0394313052	0.0734555401	0.0734435619	0.0704533116	0.0734644541	0.0724315837	0.0714343693	0.0734750394	0.0734435619	0.0734346479	0.0434730895	0.0724343693	0.0724541473	0.0724438405	0.03809834	0.037135199	0.038152366	0.037152198	0.03714008	0.039152535	0.037163811	0.03716987	0.037157584	0.037139912	0.038151525	0.038122239	0.040125942	0.037121734	0.073140753	0.039109448	0.040120051	0.042144119	0.040143614	0.038158257	0.037157752	0.039146307	0.03812813	0.037151693	0.038146307	0.038152366	0.038163475	0.037157752	0.042110458	0.038151861	0.038128635	0.037152366	-0.189	-0.189	-0.19	-0.189	-0.19	-0.179	-0.19	-0.19	-0.189	-0.19	-0.189	-0.19	-0.179	-0.191	-0.193	-0.179	-0.18	-0.179	-0.179	-0.19	-0.19	-0.189	-0.19	-0.19	-0.189	-0.19	-0.19	-0.19	-0.181	-0.19	-0.189	-0.189
FLQS30AEGRWV	0.1204841531	0.0895220513	0.0595319833	0.088494085	0.087494085	0.1185113353	0.0904752666	0.1274938237	0.0874483458	0.0884483458	0.0894394593	0.0874569709	0.1204099249	0.0884209023	0.0884389366	0.1214201182	0.1204190727	0.0854290047	0.0854096635	0.090429266	0.1174282206	0.088429266	0.0894389366	0.0874112317	0.0904117544	0.0904478231	0.1154279592	0.0894109703	0.0874480845	0.1214112317	0.088429266	0.0894203796	-0.044525528	-0.038573698	-0.037589376	-0.038597556	-0.038581423	-0.04058983	-0.039605736	-0.07862255	-0.040605963	-0.041582105	-0.041598465	-0.041558247	-0.042564609	-0.039557111	-0.041581878	-0.042540979	-0.042556657	-0.040588922	-0.040587786	-0.039597783	-0.042606417	-0.038589603	-0.040565973	-0.040597783	-0.03958983	-0.03958983	-0.04261437	-0.040605736	-0.040542115	-0.042597556	-0.039565746	-0.04059801	-0.079	-0.069	-0.06	-0.069	-0.069	-0.079	-0.07	-0.077	-0.069	-0.069	-0.07	-0.068	-0.08	-0.07	-0.069	-0.08	-0.08	-0.069	-0.068	-0.07	-0.078	-0.069	-0.069	-0.069	-0.07	-0.07	-0.078	-0.07	-0.069	-0.08	-0.069	-0.069
FLQS309TGRWY	-0.1482745254	-0.1174379298	-0.1175004343	-0.1263370298	-0.1243397086	-0.1183763183	-0.1552459519	-0.0913039918	-0.1261727325	-0.1271727325	-0.1551137997	-0.1172209502	-0.1160128997	-0.1630566528	-0.1261495165	-0.1630512953	-0.1160441519	-0.1260816546	-0.126043259	-0.1241182643	-0.1210861192	-0.1251182643	-0.1551236218	-0.1270182572	-0.1220593316	-0.1581513024	-0.1210870121	-0.0890566528	-0.1281816617	-0.1560289723	-0.1251182643	-0.1560593316	0.002163919	-0.00384844799999	-0.001851504	0.032148448	0.034151886	-0.00285155200001	0.036147016	0.028145106	0.034147016	0.035152029	0.032148687	-0.00284486700002	-0.000844102999991	0.040157329	0.031151743	0.03916072	-0.00184243200002	0.03515074	0.036150883	0.032148496	0.035146968	0.031150072	0.03715542	0.034148782	0.032150167	0.034150263	0.034145297	0.03014692	0.034160242	0.036148735	0.032155133	0.036148639	0.082	0.072	0.072	0.071	0.07	0.073	0.079	0.059	0.071	0.07	0.08	0.072	0.072	0.081	0.07	0.082	0.072	0.069	0.069	0.069	0.068	0.069	0.079	0.07	0.069	0.08	0.068	0.058	0.07	0.08	0.07	0.08
FLQS309QGRWV	0.0589018026	0.0500245533	0.0460828817	0.0179331432	0.0249331432	0.0179636132	0.0548695914	0.0558983203	0.0247834047	0.0557825341	0.024752064	0.0158086513	0.0556536893	0.0566885122	0.0567494523	0.0566876416	0.0566841594	0.0557163706	0.0236545599	0.0567163706	0.0236876416	0.0567189823	0.0557485817	0.0556589127	0.022656301	0.0487781812	0.0246885122	0.056656301	0.0557790518	0.056656301	0.0227181117	0.0226867711	-0.025540278	0.010482834	0.00849039399998	0.014493958	-0.023513494	0.011490286	-0.026502046	-0.02749805	-0.023501938	-0.026513386	-0.022505718	0.011475274	-0.028521486	-0.027525158	-0.026513494	-0.027532718	-0.029525158	-0.026510038	-0.02551047	-0.025505826	-0.021502046	-0.026509822	-0.027521054	-0.025505826	-0.023509606	0.00949039399998	-0.021498266	-0.026502046	-0.027532286	-0.026505934	-0.023521162	-0.024505826	-0.124	-0.126	-0.124	-0.116	-0.112	-0.116	-0.122	-0.122	-0.113	-0.122	-0.113	-0.115	-0.123	-0.123	-0.123	-0.123	-0.122	-0.123	-0.112	-0.123	-0.112	-0.123	-0.123	-0.122	-0.112	-0.125	-0.112	-0.123	-0.123	-0.123	-0.112	-0.112
FLQS309NGRWM	-0.0509214653	-0.0449897307	-0.0780210959	-0.0429417605	-0.0489389929	-0.0439583655	-0.0409090115	-0.0409242329	-0.0438647313	-0.0538601187	-0.0508467424	-0.0488730338	-0.082778477	-0.0817946208	-0.0438444361	-0.0518084584	-0.0827946208	-0.0508236798	-0.0497941596	-0.0408273698	-0.0508093809	-0.043827831	-0.0498416686	-0.0487960046	-0.0417955434	-0.0428601187	-0.0518089197	-0.0417950821	-0.0518564287	-0.0427955434	-0.048825986	-0.0438112259	0.063733987	0.025866695	0.030902648	0.026921153	0.06486458	0.02790159	0.028938601	0.027958692	0.029939658	0.063865638	0.060905291	0.063809594	0.06682334	0.065806421	0.028883614	0.062770997	0.067804835	0.062882557	0.064878856	0.027921682	0.06292221	0.02790159	0.063827041	0.062903705	0.027903177	0.02790159	0.062940715	0.028940187	0.061773641	0.027920624	0.062827041	0.028921153	0.00599999999999	0.00899999999999	0.019	0.00899999999999	0.005	0.00800000000001	0.00699999999999	0.008	0.00800000000001	0.00699999999998	0.00600000000001	0.00500000000001	0.016	0.016	0.008	0.006	0.016	0.006	0.00500000000001	0.008	0.005	0.00900000000001	0.005	0.00500000000001	0.00800000000001	0.009	0.00600000000001	0.00700000000001	0.00700000000002	0.00800000000001	0.005	0.009
FLQS308YGRWQ	-0.012974201	-0.0080089312	-0.00602558270001	-0.0129827646	-0.0109830025	-0.0359929934	-0.0149651616	-0.0129734874	-0.0129413738	-0.0129413738	-0.0119337617	-0.0129489859	-0.0139066436	-0.0129159208	-0.0139323344	-0.0119156829	-0.0129149693	-0.0109237708	0.0200855064	-0.0139235329	-0.0439159208	-0.0139237708	-0.0149323344	-0.012907833	-0.0139071193	-0.0149401844	-0.0429161587	-0.0129071193	-0.0119411359	-0.0159068815	-0.0139240087	-0.0129154451	-0.019731122	-0.058775023	-0.05478643	-0.018785911	-0.018773813	-0.05378643	-0.019792133	-0.020798356	-0.019792306	-0.019774158	-0.02078643	-0.019755838	-0.019760677	-0.018754973	-0.019774158	-0.018742702	-0.018754455	-0.019778998	-0.022778825	-0.018786084	-0.016792133	-0.018780035	-0.019761714	-0.019786084	-0.018780035	-0.019780208	-0.016798183	-0.019792133	-0.018743566	-0.018785911	-0.019761887	-0.018786257	-0.119	-0.115	-0.116	-0.119	-0.12	-0.106	-0.118	-0.119	-0.12	-0.119	-0.119	-0.12	-0.119	-0.12	-0.119	-0.12	-0.12	-0.12	-0.13	-0.119	-0.109	-0.119	-0.119	-0.119	-0.119	-0.118	-0.109	-0.12	-0.12	-0.118	-0.119	-0.119
FLQS3084GRWM	0.0338952399	0.0379819595	0.0340211037	0.0349157154	0.0339163176	0.0349392019	0.0348729578	0.0338922288	0.0338091226	0.0328091226	0.0327892494	0.0328308025	0.0427037343	0.0017284252	0.0347886471	0.032747094	-0.0012757903	-0.000253508199997	0.0677236075	0.0337669673	0.0317452874	0.0337681717	0.0337892494	0.0327242097	0.0327254141	0.0027904538	0.0327458896	0.0347242097	0.033810327	0.0317254141	0.0327675695	0.0327452874	0.04714182	0.005147459	0.046148052	0.047148798	0.04614724	0.047147986	0.046149544	0.045150356	0.045149566	0.046147262	0.046148754	0.046144958	0.00814548399998	0.05214476	0.047147262	0.047143312	0.050144694	0.05114781	0.043147767	0.047148776	0.047149566	0.047148008	0.046145704	0.047148798	0.047148008	0.049147964	0.046150334	0.047149566	0.047143422	0.047148732	0.046145704	0.04614882	0.251	0.256	0.251	0.251	0.252	0.251	0.252	0.252	0.252	0.252	0.251	0.252	0.254	0.262	0.251	0.252	0.263	0.262	0.241	0.251	0.252	0.251	0.251	0.251	0.252	0.262	0.251	0.251	0.251	0.252	0.251	0.252
