SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30GCGRWY	0.009214583	0.00720739010001	0.0091923877	0.00820040270001	0.00619259329999	0.00719300430001	0.00518540039999	0.00720040270001	0.00719300430001	0.00720040270001	0.00619259329999	0.00819238769999	0.00720019720001	0.0071923877	0.0081927988	0.0071923877	0.00819238769999	0.00818581140001	0.0081927988	0.0061927988	0.0071923877	0.0091858114	0.0081927988	0.00620040270002	0.0091923877	0.0091923877	0.0061927988	0.0091923877	0.00619259329999	0.0061927988	0.00719320979999	0.00818581140001	0.0576949322	0.0566936446	0.057673687	0.0577206839	0.0556743308	0.0586962197	0.0586794811	0.0907155336	0.0586962197	0.0907155336	0.0556743308	0.0576981511	0.0916955759	0.0576987949	0.0577219715	0.0576987949	0.0576981511	0.0597007263	0.0577219715	0.0596987949	0.0576987949	0.0597232591	0.0577219715	0.0556975073	0.057673687	0.057673687	0.0596987949	0.057673687	0.0556743308	0.0596987949	0.0607219715	0.0597007263	0.00299999999999	0.00299999999999	0.00299999999999	0.00299999999999	0.00299999999999	0.00200000000001	0.001	-0.00700000000001	0.00200000000001	-0.00700000000001	0.00299999999999	0.00300000000001	-0.00700000000001	0.00200000000001	0.00299999999999	0.00200000000001	0.00300000000001	0.00200000000001	0.00299999999999	0.001	0.00200000000001	0.00200000000001	0.00299999999999	0.00199999999995	0.00299999999999	0.00299999999999	0.001	0.00299999999999	0.00299999999999	0.001	0.00199999999998	0.00200000000001
FLQS30G5GRWY	0.1067177839	0.1057195108	0.0707252502	0.10372139	0.1067232693	0.1067232693	0.0597271294	0.1037214408	0.1067232693	0.1037214408	0.1067232693	0.0677253517	0.1047214408	0.0657252502	0.0697253009	0.0657252502	0.0677253517	0.1057251486	0.0697253009	0.0577232693	0.0657252502	0.1057251486	0.0697253009	0.10472139	0.0707252502	0.0707252502	0.0577232693	0.0707252502	0.1067232693	0.0577232693	0.0607230661	0.1057251486	0.00328127909999	-0.0357289208	-0.0327383155	-0.0327165736	-0.0307361681	0.0102839633	0.00127322649999	0.0062823527	0.0102839633	0.0062823527	-0.0307361681	-0.0327281156	-0.030736705	0.00228208430001	-0.028716842	0.00228208430001	-0.0327281156	-0.0297262367	-0.028716842	-0.0827267735	0.00228208430001	0.00629282110002	-0.028716842	-0.0297265051	-0.0327383155	-0.0327383155	-0.0827267735	-0.0327383155	-0.0307361681	-0.0827267735	-0.0387063737	-0.0297262367	0.049	0.059	0.043	0.057	0.057	0.046	0.029	0.046	0.046	0.046	0.057	0.042	0.057	0.031	0.041	0.031	0.042	0.057	0.041	0.052	0.031	0.047	0.041	0.057	0.043	0.043	0.052	0.043	0.057	0.052	0.041	0.057
FLQS30E9GRWY	-0.0482613935	-0.0452660721	-0.0452779951	-0.0502716563	-0.0482772404	-0.0482776932	-0.0452831264	-0.0462718072	-0.0482776932	-0.0462718072	-0.0482772404	-0.0412770895	-0.0472721091	-0.0422772404	-0.0472779951	-0.0422772404	-0.0412770895	-0.0432823718	-0.0472779951	-0.0452772404	-0.0422772404	-0.0432825227	-0.0472779951	-0.0442715054	-0.0452779951	-0.0452779951	-0.0452772404	-0.0452779951	-0.0482772404	-0.0452772404	-0.0442769386	-0.0432823718	0.00286406040001	0.037864367	-0.00214636450001	-0.0481239816	-0.018145138	-0.0011350197	0.0318560885	-0.00113624620001	-0.0011350197	-0.00113624620001	-0.018145138	0.0378769382	-0.0011466711	-0.00213440649999	0.0338772449	-0.00213440649999	0.0378769382	0.0338674332	0.0338772449	-0.00213409989999	-0.00213440649999	0.0358775515	0.0338772449	0.0368655935	-0.00214636450001	-0.00214636450001	-0.00213409989999	-0.00214636450001	-0.018145138	-0.00213409989999	0.0358766316	0.0338674332	0.531	0.521	0.533	0.544	0.536	0.532	0.523	0.532	0.532	0.532	0.536	0.523	0.532	0.534	0.522	0.534	0.523	0.524	0.522	0.533	0.534	0.523	0.522	0.522	0.533	0.533	0.533	0.533	0.536	0.533	0.522	0.524
FLQS30DZGRWV	-0.0549311447	-0.0559406159	-0.0989755411	-0.053951863	-0.0539625182	-0.0519622222	-0.0589737653	-0.054951863	-0.0519622222	-0.054951863	-0.0539625182	-0.0599639981	-0.052951863	-0.0989749492	-0.0979749492	-0.0989749492	-0.0599639981	-0.0549737653	-0.0979749492	-0.0529619262	-0.0989749492	-0.0569740612	-0.0979749492	-0.0539512711	-0.0989755411	-0.0989755411	-0.0529619262	-0.0989755411	-0.0539625182	-0.0529619262	-0.0529619262	-0.0549737653	0.0778014112	0.1118015153	0.1117982897	0.1138058854	0.07579881	0.1128021396	0.1097987059	0.1088015153	0.1128021396	0.1088015153	0.07579881	0.1158021396	0.0747981857	0.0748014112	0.1138058854	0.0748014112	0.1158021396	0.1448058854	0.1138058854	0.1138024518	0.0748014112	0.0748059895	0.1138058854	0.1118022437	0.1117982897	0.1117982897	0.1138024518	0.1117982897	0.07579881	0.1138024518	0.1118056773	0.1448058854	-0.541	-0.551	-0.569	-0.55	-0.54	-0.549	-0.552	-0.55	-0.549	-0.55	-0.54	-0.553	-0.54	-0.558	-0.569	-0.558	-0.553	-0.56	-0.569	-0.55	-0.558	-0.541	-0.569	-0.551	-0.569	-0.569	-0.55	-0.569	-0.54	-0.55	-0.549	-0.56
FLQS30D5GRWQ	-0.0595276309	-0.0585288243	-0.0985332902	-0.0215302873	-0.0595316733	-0.0595316733	-0.0615346377	-0.0605317887	-0.0595316733	-0.0605317887	-0.0595316733	-0.0965332517	-0.0605317887	-0.0625333287	-0.0615333287	-0.0625333287	-0.0965332517	-0.0595331747	-0.0615333287	-0.0605316733	-0.0625333287	-0.0595331747	-0.0615333287	-0.0605317502	-0.0985332902	-0.0985332902	-0.0605316733	-0.0985332902	-0.0595316733	-0.0605316733	-0.0575314808	-0.0595331747	0.0554048846	0.054404876	0.0514047344	0.0194049018	0.0534047644	0.0534049018	0.0514046099	0.0534048803	0.0534049018	0.0534048803	0.0534047644	0.0894048932	0.0524047344	0.0164047344	0.0174048975	0.0164047344	0.0894048932	0.0534049146	0.0174048975	0.0534049232	0.0164047344	0.054405052	0.0174048975	0.0234047601	0.0514047344	0.0514047344	0.0534049232	0.0514047344	0.0534047644	0.0534049232	0.0924052236	0.0534049146	0.055	0.056	0.04	0.081	0.055	0.055	0.055	0.056	0.055	0.056	0.055	0.03	0.055	0.065	0.065	0.065	0.03	0.055	0.065	0.055	0.065	0.055	0.065	0.064	0.04	0.04	0.055	0.04	0.055	0.055	0.045	0.055
FLQS30CMGRWQ	0.0270122871	-0.012952493	0.0300841743	-0.0109346418	-0.0119163082	-0.0109172731	0.0291010605	-0.0119346418	-0.0109172731	-0.0119346418	-0.0119163082	0.0300841743	-0.0109346418	0.0310841743	0.0270856217	0.0310841743	0.0300841743	-0.0138979746	0.0270856217	-0.0109172731	0.0310841743	-0.0118979746	0.0270856217	-0.0119346418	0.0300841743	0.0300841743	-0.0109172731	0.0300841743	-0.0119163082	-0.0109172731	-0.0119177556	-0.0138979746	0.0207188835	-0.0172915964	0.0167091896	0.0167267434	0.0197099756	0.0147180975	-0.0132978843	-0.0182921204	0.0147180975	-0.0182921204	0.0197099756	0.0167180975	0.0157081416	0.0177178355	-0.0182819025	0.0177178355	0.0167180975	0.0247102376	-0.0182819025	0.0177188835	0.0177178355	-0.0142724706	-0.0182819025	-0.0192910724	0.0167091896	0.0167091896	0.0177188835	0.0167091896	0.0197099756	0.0177188835	-0.0142727326	0.0247102376	0.535	0.529	0.537	0.52	0.519	0.52	0.545	0.529	0.52	0.529	0.519	0.537	0.52	0.537	0.545	0.537	0.537	0.517	0.545	0.519	0.537	0.528	0.545	0.529	0.537	0.537	0.519	0.537	0.519	0.519	0.528	0.517
FLQS30BWGRWY	0.0699883248	0.0259692769	0.0289512185	0.0259603714	0.0609608662	0.0629611135	0.0279435499	0.0249606188	0.0629611135	0.0249606188	0.0609608662	0.0299517133	0.0659702664	0.0279512185	0.0269514659	0.0279512185	0.0299517133	0.0279433026	0.0269514659	0.0259514659	0.0279512185	0.0319435499	0.0269514659	0.0259598767	0.0289512185	0.0289512185	0.0259514659	0.0289512185	0.0609608662	0.0259514659	0.0659616083	0.0279433026	-0.0861458513	-0.0831435524	-0.1191182647	-0.1231726716	-0.0841197973	-0.085145085	-0.0821243951	-0.0871404873	-0.085145085	-0.0871404873	-0.0841197973	-0.0871443187	-0.1181174984	-0.1231435524	-0.0841742042	-0.1231435524	-0.0871443187	-0.1151496828	-0.0841742042	-0.1181489165	-0.1231435524	-0.1531458513	-0.0841742042	-0.1191466176	-0.1191182647	-0.1191182647	-0.1181489165	-0.1191182647	-0.0841197973	-0.1181489165	-0.1171757368	-0.1151496828	0.029	0.00900000000001	0.021	0.02	0.025	0.025	0.00999999999999	0.01	0.025	0.01	0.025	0.012	0.036	0.022	0.00999999999999	0.022	0.012	0.019	0.00999999999999	0.019	0.022	0.031	0.00999999999999	0.019	0.021	0.021	0.019	0.021	0.025	0.019	0.035	0.019
FLQS30BJGRWV	0.0159812458	0.0169618395	0.0179169624	0.0179406138	0.0179187817	0.0179193882	0.0178951303	0.0159406138	0.0179193882	0.0159406138	0.0179187817	0.0169169624	0.0179406138	0.0179169624	0.0179169624	0.0179169624	0.0169169624	0.0178945238	0.0179169624	0.0209193882	0.0179169624	0.0188957367	0.0179169624	0.0199418267	0.0179169624	0.0179169624	0.0209193882	0.0179169624	0.0179187817	0.0209193882	0.0199187817	0.0178945238	0.0246066076	-0.00638748450001	-0.00938157669999	-0.00639321860001	-0.00638140290002	0.0296067814	-0.0093819242	-0.00738661570001	0.0296067814	-0.00738661570001	-0.00638140290002	0.0246066076	-0.00538140290001	-0.00938644199999	-0.0093928711	-0.00938644199999	0.0246066076	-0.00938713700002	-0.0093928711	-0.00538765829999	-0.00938644199999	-0.0073930448	-0.0093928711	-0.0083869632	-0.00938157669999	-0.00938157669999	-0.00538765829999	-0.00938157669999	-0.00638140290002	-0.00538765829999	-0.0053935661	-0.00938713700002	0.581	0.589	0.591	0.591	0.591	0.58	0.591	0.589	0.58	0.589	0.591	0.581	0.59	0.591	0.591	0.591	0.581	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591	0.591
FLQS30AEGRWV	-0.0090063911	-0.0539250941	-0.0528510931	-0.0149313478	-0.0128927838	-0.0118938261	-0.0508166982	-0.0149292632	-0.0118938261	-0.0149292632	-0.0128927838	-0.0158917416	-0.0518886147	-0.0498542199	-0.0518531776	-0.0498542199	-0.0158917416	-0.0508166982	-0.0518531776	-0.0128938261	-0.0498542199	-0.0518166982	-0.0518531776	-0.01293239	-0.0528510931	-0.0528510931	-0.0128938261	-0.0528510931	-0.0128927838	-0.0128938261	-0.0138948684	-0.0508166982	0.0622251192	-0.023793772	-0.0218020931	0.0152239947	0.0182071276	0.0552149989	0.0182001559	0.017214774	0.0552149989	0.017214774	0.0182071276	0.0192156736	0.0181990314	0.015214774	0.01622332	0.015214774	0.0192156736	0.0142152238	0.01622332	0.0162158985	0.015214774	0.0182235449	0.01622332	0.0152154487	-0.0218020931	-0.0218020931	0.0162158985	-0.0218020931	0.0182071276	0.0162158985	0.0152239947	0.0142152238	0.646	0.652	0.652	0.657	0.657	0.647	0.641	0.656	0.647	0.656	0.657	0.655	0.641	0.643	0.642	0.643	0.655	0.642	0.642	0.658	0.643	0.641	0.642	0.658	0.652	0.652	0.658	0.652	0.657	0.658	0.657	0.642
FLQS309TGRWY	0.0414677498	0.0794537863	0.0794213418	0.0424390014	0.0424229845	0.0424238059	0.0414069676	0.0794377694	0.0424238059	0.0794377694	0.0424229845	0.0794217525	0.0804373587	0.0404209311	0.0804217525	0.0404209311	0.0794217525	0.0384061462	0.0804217525	0.0414229845	0.0404209311	0.0404065569	0.0804217525	0.0414381801	0.0794213418	0.0794213418	0.0414229845	0.0794213418	0.0424229845	0.0414229845	0.0414238059	0.0384061462	-0.0502772933	-0.0492775363	-0.048279237	-0.0862752282	-0.045279237	-0.0502772326	-0.0492788725	-0.0502774148	-0.0502772326	-0.0502774148	-0.045279237	-0.0482771111	-0.0502794192	-0.0852772933	-0.0532751675	-0.0852772933	-0.0482771111	-0.0522769896	-0.0532751675	-0.0522772326	-0.0852772933	-0.0452748638	-0.0532751675	-0.0832772933	-0.048279237	-0.048279237	-0.0522772326	-0.048279237	-0.045279237	-0.0522772326	-0.0502749852	-0.0522769896	0.557	0.572	0.572	0.567	0.555	0.557	0.555	0.572	0.557	0.572	0.555	0.571	0.572	0.565	0.573	0.565	0.571	0.556	0.573	0.557	0.565	0.555	0.573	0.566	0.572	0.572	0.557	0.572	0.555	0.557	0.557	0.556
FLQS309QGRWV	-0.00862808959999	-0.0056254611	-0.0426153852	-0.00562230689999	-0.0076190651	-0.0066190651	-0.00761573560001	-0.0066222193	-0.0066190651	-0.0066222193	-0.0076190651	-0.0426152975	-0.0046221317	-0.00961529750001	-0.0106150347	-0.00961529750001	-0.0426152975	-0.00661556040001	-0.0106150347	-0.00661897750001	-0.00961529750001	-0.0076154728	-0.0106150347	-0.00562230689999	-0.0426153852	-0.0426153852	-0.00661897750001	-0.0426153852	-0.0076190651	-0.00661897750001	-0.00961915270001	-0.00661556040001	-0.0152803293	-0.0142803293	-0.0132770603	-0.013284143	-0.0142769514	-0.0492806562	-0.0112735735	-0.0132802203	-0.0492806562	-0.0132802203	-0.0142769514	-0.0132808741	-0.0112767335	-0.0102804382	-0.0112846878	-0.0102804382	-0.0132808741	-0.0132806562	-0.0112846878	-0.0132806562	-0.0102804382	-0.0122845789	-0.0112846878	-0.0152804382	-0.0132770603	-0.0132770603	-0.0132806562	-0.0132770603	-0.0142769514	-0.0132806562	-0.0132843609	-0.0132806562	0.613	0.614	0.599	0.614	0.614	0.624	0.613	0.614	0.624	0.614	0.614	0.599	0.614	0.611	0.611	0.611	0.599	0.614	0.611	0.615	0.611	0.614	0.611	0.615	0.599	0.599	0.615	0.599	0.614	0.615	0.613	0.614
FLQS309NGRWM	-0.0381986935	0.0038014311	-0.0311999397	-0.037199516	0.0028005214	0.0028005214	0.00180011010001	-0.0351995285	0.0028005214	-0.0351995285	0.0028005214	0.039800484	-0.034199516	0.00180004779999	-0.0371999771	0.00180004779999	0.039800484	0.00180004779999	-0.0371999771	0.00180053379999	0.00180004779999	0.000800047799984	-0.0371999771	-0.0351995036	-0.0311999397	-0.0311999397	0.00180053379999	-0.0311999397	0.0028005214	0.00180053379999	0.00380055879999	0.00180004779999	-0.1012010367	-0.0622027003	-0.0641816282	-0.1072243269	-0.0641838463	-0.0662021458	-0.0591882826	-0.0592027003	-0.0662021458	-0.0592027003	-0.0641838463	-0.0602015912	-0.0581832918	-0.0612032548	-0.0182248814	-0.0612032548	-0.0602015912	-0.0612060275	-0.0182248814	-0.0652043639	-0.0612032548	-0.1002243269	-0.0182248814	-0.0592054729	-0.0641816282	-0.0641816282	-0.0652043639	-0.0641816282	-0.0641838463	-0.0652043639	-0.1012237723	-0.0612060275	-0.024	-0.017	-0.032	-0.023	-0.018	-0.017	-0.02	-0.035	-0.017	-0.035	-0.018	-0.00299999999999	-0.035	-0.019	-0.047	-0.019	-0.00299999999999	-0.019	-0.047	-0.018	-0.019	-0.00799999999998	-0.047	-0.034	-0.032	-0.032	-0.018	-0.032	-0.018	-0.018	-0.00699999999998	-0.019
FLQS308YGRWQ	0.00354390439999	0.00454460649999	-0.031452789	0.0055454445	0.0065462824	0.00554625979998	0.0055470524	0.0055454445	0.00554625979998	0.0055454445	0.0065462824	-0.034452789	0.0065454671	0.0055472336	-0.0364527437	0.0055472336	-0.034452789	-0.0344519964	-0.0364527437	0.0075462371	0.0055472336	0.0065470751	-0.0364527437	0.0045454671	-0.031452789	-0.031452789	0.0075462371	-0.031452789	0.0065462824	0.0075462371	0.0055462145	-0.0344519964	0.00781734639999	0.00981752469998	0.0108123514	0.0128251955	0.0128123514	0.0128182383	0.011813065	0.0098173464	0.0128182383	0.0098173464	0.0128123514	0.0118187735	0.0108118163	0.0098182383	0.0138251955	0.0098182383	0.0118187735	0.0128185951	0.0138251955	0.0128189519	0.0098182383	0.0148251955	0.0138251955	0.0118187735	0.0108123514	0.0108123514	0.0128189519	0.0108123514	0.0128123514	0.0128189519	0.0148251955	0.0128185951	-0.027	-0.027	-0.042	-0.028	-0.027	-0.028	-0.028	-0.027	-0.028	-0.027	-0.027	-0.045	-0.026	-0.027	-0.046	-0.027	-0.045	-0.045	-0.046	-0.027	-0.027	-0.028	-0.046	-0.028	-0.042	-0.042	-0.027	-0.042	-0.027	-0.027	-0.029	-0.045
FLQS3084GRWM	-0.011085269	-0.0150852227	-0.0530850624	-0.0500851207	-0.013085122	-0.0120851246	-0.0530850173	-0.00808517630001	-0.0120851246	-0.00808517630001	-0.013085122	-0.052085061	-0.052085118	-0.0520850637	-0.0520850624	-0.0520850637	-0.052085061	-0.00908507560001	-0.0520850624	-0.0130851233	-0.0520850637	-0.00708507560002	-0.0520850624	-0.0110851736	-0.0530850624	-0.0530850624	-0.0130851233	-0.0530850624	-0.013085122	-0.0130851233	-0.0120851273	-0.00908507560001	0.0310750111	-0.00492351940001	-0.00492364190001	7.50314999891e-05	7.63172999996e-05	0.00207566420001	-0.0409229479	0.0010757662	0.00207566420001	0.0010757662	7.63172999996e-05	-0.00192362140001	-0.00192353979999	0.0010756642	7.49294000002e-05	0.0010756642	-0.00192362140001	0.0010755417	7.49294000002e-05	0.00307562340001	0.0010756642	7.48478000077e-05	7.49294000002e-05	0.0030756642	-0.00492364190001	-0.00492364190001	0.00307562340001	-0.00492364190001	7.63172999996e-05	0.00307562340001	0.0020749702	0.0010755417	-0.072	-0.064	-0.08	-0.079	-0.065	-0.064	-0.069	-0.062	-0.064	-0.062	-0.065	-0.08	-0.08	-0.08	-0.08	-0.08	-0.08	-0.063	-0.08	-0.065	-0.08	-0.062	-0.08	-0.063	-0.08	-0.08	-0.065	-0.08	-0.065	-0.065	-0.064	-0.063
FLQS307KGRWV	-0.0164077003	-0.0174100679	-0.0214155208	0.0255907213	-0.0214153773	-0.0204153055	-0.0174175297	-0.0214127944	-0.0204153055	-0.0214127944	-0.0214153773	-0.0214153055	-0.0214128661	-0.0204152338	-0.0214153055	-0.0204152338	-0.0214153055	-0.0184176015	-0.0214153055	-0.0204151621	-0.0204152338	-0.0134176015	-0.0214153055	-0.0214127226	-0.0214155208	-0.0214155208	-0.0204151621	-0.0214155208	-0.0214153773	-0.0204151621	-0.0194150186	-0.0184176015	0.003406036	-0.0275944261	0.00840509680002	0.0154068857	-0.0295948585	-0.0275943665	0.0104052161	-0.0305944112	-0.0275943665	-0.0305944112	-0.0295948585	-0.0275943367	-0.0295949181	-0.0265943218	-0.0245937404	-0.0265943218	-0.0275943367	-0.0225942622	-0.0245937404	-0.026594292	-0.0265943218	-0.0225937106	-0.0245937404	-0.0305943367	0.00840509680002	0.00840509680002	-0.026594292	0.00840509680002	-0.0295948585	-0.026594292	-0.0285937851	-0.0225942622	0.492	0.5	0.488	0.506	0.498	0.498	0.488	0.499	0.498	0.499	0.498	0.498	0.499	0.498	0.498	0.498	0.498	0.498	0.498	0.498	0.498	0.5	0.498	0.499	0.488	0.488	0.498	0.488	0.498	0.498	0.499	0.498
FLQS3072GRWV	-0.1457405705	-0.1477349278	-0.1037237949	-0.1467298951	-0.1477242524	-0.1477244049	-0.1477187622	-0.1477297426	-0.1477244049	-0.1477297426	-0.1477242524	-0.1447239474	-0.1057295901	-0.1057236423	-0.1467175421	-0.1057236423	-0.1447239474	-0.1887122044	-0.1467175421	-0.1467242524	-0.1057236423	-0.1477184571	-0.1467175421	-0.1477300476	-0.1037237949	-0.1037237949	-0.1467242524	-0.1037237949	-0.1477242524	-0.1467242524	-0.1477245574	-0.1887122044	0.0972552796	0.1312557648	0.135251075	0.09426191	0.1002513985	0.0972560882	0.1302509133	0.0952559265	0.0972560882	0.0952559265	0.1002513985	0.1332564116	0.136251075	0.0982562499	0.09526191	0.0982562499	0.1332564116	0.0952560882	0.09526191	0.0972567351	0.0982562499	0.1312620717	0.09526191	0.0982570585	0.135251075	0.135251075	0.0972567351	0.135251075	0.1002513985	0.0972567351	0.0952617483	0.0952560882	-0.083	-0.093	-0.076	-0.082	-0.084	-0.084	-0.094	-0.084	-0.084	-0.084	-0.084	-0.093	-0.077	-0.067	-0.083	-0.067	-0.093	-0.101	-0.083	-0.084	-0.067	-0.094	-0.083	-0.085	-0.076	-0.076	-0.084	-0.076	-0.084	-0.084	-0.084	-0.101
FLQS305NGRWM	0.0448119193	0.0847904829	0.0427151309	0.0437404648	0.0827424135	0.0817424135	0.0857190284	0.0837664482	0.0817424135	0.0837664482	0.0827424135	0.0417138318	0.0427404648	0.0437151309	0.0437138318	0.0437151309	0.0417138318	0.0867190284	0.0437138318	0.0427170797	0.0437151309	0.0877190284	0.0437138318	0.0437411144	0.0427151309	0.0427151309	0.0427170797	0.0427151309	0.0827424135	0.0427170797	0.0437183789	0.0867190284	0.0241525479	0.0561524297	0.0211488835	0.0521565669	0.0521486471	0.0541566851	0.056149711	0.0891564487	0.0541566851	0.0891564487	0.0521486471	0.0211531389	0.0211481743	0.0201524297	0.0531570398	0.0201524297	0.0211531389	0.0521531389	0.0531570398	0.0501527843	0.0201524297	0.024157158	0.0531570398	0.0531524297	0.0211488835	0.0211488835	0.0501527843	0.0211488835	0.0521486471	0.0501527843	0.0201566851	0.0521531389	-0.541	-0.534	-0.542	-0.55	-0.534	-0.535	-0.533	-0.544	-0.535	-0.544	-0.534	-0.542	-0.542	-0.541	-0.55	-0.541	-0.542	-0.532	-0.55	-0.55	-0.541	-0.524	-0.55	-0.549	-0.542	-0.542	-0.55	-0.542	-0.534	-0.55	-0.54	-0.532
FLQS305DGRWM	0.000953904499994	0.0019515157	0.0429460444	0.00394881850001	0.0069460444	0.0039459673	0.0049434243	0.0069488956	0.0039459673	0.0069488956	0.0069460444	0.0409458903	0.0059488956	0.0419459673	0.0429459673	0.0419459673	0.0409458903	0.00394319310001	0.0429459673	0.00294604439999	0.0419459673	0.0059431161	0.0429459673	0.00494881850001	0.0429460444	0.0429460444	0.00294604439999	0.0429460444	0.0069460444	0.00294604439999	0.0029461214	0.00394319310001	0.0389454631	0.0409454832	0.004944771	0.00294590450001	0.00494518229999	0.0019451422	0.00394483120002	-0.036054918	0.0019451422	-0.036054918	0.00494518229999	0.00594513209998	0.0419451723	0.0449455233	0.0429458744	0.0449455233	0.00594513209998	0.0419455534	0.0429458744	0.000945563500011	0.0449455233	0.00494587439999	0.0429458744	0.0019455434	0.004944771	0.004944771	0.000945563500011	0.004944771	0.00494518229999	0.000945563500011	0.0019458844	0.0419455534	0.641	0.641	0.668	0.653	0.653	0.653	0.653	0.665	0.653	0.665	0.653	0.667	0.642	0.657	0.657	0.657	0.667	0.641	0.657	0.653	0.657	0.653	0.657	0.653	0.668	0.668	0.653	0.668	0.653	0.653	0.653	0.641
FLQS3057GRWM	0.0182181195	0.0172077223	0.0191828321	0.0171954347	0.0181847225	0.0171847225	0.017173065	0.0161957498	0.0171847225	0.0161957498	0.0181847225	0.0171831471	0.0161954347	0.0161828321	0.015182517	0.0161828321	0.0171831471	0.0151718048	0.015182517	0.0171840923	0.0161828321	0.0131714897	0.015182517	0.0171957498	0.0191828321	0.0191828321	0.0171840923	0.0191828321	0.0181847225	0.0171840923	-0.0228149625	0.0151718048	0.0680596576	0.0730596576	0.0750371817	0.0720883336	0.0700356317	0.0700627577	0.1060387318	0.0720604326	0.0700627577	0.0720604326	0.0700356317	0.0730643077	0.0680325315	0.0700612076	0.0340619826	0.0700612076	0.0730643077	0.0340364067	0.0340619826	0.0700619826	0.0700612076	0.0340627577	0.0340619826	0.0710604326	0.0750371817	0.0750371817	0.0700619826	0.0750371817	0.0700356317	0.0700619826	0.0710891087	0.0340364067	0.569	0.568	0.568	0.567	0.569	0.568	0.558	0.567	0.568	0.567	0.569	0.567	0.568	0.568	0.577	0.568	0.567	0.577	0.577	0.568	0.568	0.577	0.577	0.568	0.568	0.568	0.568	0.568	0.569	0.568	0.551	0.577
FLQS3052GRWY	-0.0049688122	-0.0039683171	0.038032883	-0.00696771710001	0.0360321929	-0.006967192	-0.00696660689999	-0.0049677321	-0.006967192	-0.0049677321	0.0360321929	0.038032868	-0.00296774710002	0.038032883	0.039032883	0.038032883	0.038032868	-0.0049666069	0.039032883	-0.006967192	0.038032883	-0.00596659189999	0.039032883	-0.0059677321	0.038032883	0.038032883	-0.006967192	0.038032883	0.0360321929	-0.006967192	-0.006967222	-0.0049666069	0.0083458571	0.0393458571	0.0373503513	0.041340783	0.0393506412	0.0383457121	0.0373497714	0.040346147	0.0383457121	0.040346147	0.0393506412	0.0393451322	0.0413509312	0.0373457121	0.035340348	0.0373457121	0.0393451322	0.0403452772	0.035340348	0.0363458571	0.0373457121	0.0363409279	0.035340348	0.039346002	0.0373503513	0.0373503513	0.0363458571	0.0373503513	0.0393506412	0.0363458571	0.0373410729	0.0403452772	-0.043	-0.051	-0.034	-0.053	-0.035	-0.052	-0.052	-0.052	-0.052	-0.052	-0.035	-0.034	-0.052	-0.034	-0.033	-0.034	-0.034	-0.052	-0.033	-0.052	-0.034	-0.052	-0.033	-0.052	-0.034	-0.034	-0.052	-0.034	-0.035	-0.052	-0.052	-0.052
