SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30TYGRWV	0.0275186026	0.058491257	0.0585115763	0.0274646709	0.0284405536	0.060472077	0.0254582143	0.0604787235	0.0604792932	0.0584660002	0.0615001823	0.0284665699	0.0274646709	0.0574851801	0.0595343643	0.0254582143	0.0285182228	0.0594798629	0.0624656204	0.0274794831	0.0284610628	0.0644572648	0.0244650507	0.0264331475	0.030521641	0.0244650507	0.0594857498	0.0265092975	0.0294958146	0.0264686588	0.0285182228	0.0604688487	0.013501258	0.01650198	0.051501414	0.015501942	0.00650194899998	0.0515025	0.015501946	0.045502477	0.041502333	0.014502735	0.01350187	0.010502048	0.015501942	0.054502356	0.052501672	0.014502215	0.01150201	0.049502029	0.053502492	0.011502048	0.045502842	0.056501828	0.016502227	0.012502595	0.012501938	0.01850236	0.009503244	0.055501539	0.00850220000001	0.01250182	0.011502003	0.053501661	-0.013	-0.023	-0.03	-0.013	-0.012	-0.031	-0.012	-0.029	-0.029	-0.023	-0.025	-0.012	-0.013	-0.03	-0.03	-0.012	-0.012	-0.03	-0.032	-0.012	-0.018	-0.033	-0.012	-0.012	-0.013	-0.012	-0.023	-0.019	-0.012	-0.011	-0.012	-0.03
FLQS30T7GRWV	0.1001762925	0.1003382559	0.0992159339	0.0915024846	0.063644061	0.1004526497	0.0685704413	0.0974186713	0.0954198039	0.1014922911	0.0982838906	0.0624877606	0.0915024846	0.0963824278	0.0651083358	0.0665749717	0.0641717621	0.0684096104	0.0974956889	0.0654107431	0.0615285346	0.094542126	0.0954990867	0.0646871002	0.097151375	0.0955002194	0.0983801625	0.0652227296	0.0993099406	0.0974379257	0.0961355185	0.067507015	-0.009850685	0.029196087	0.024164466	-0.00981357500001	0.033188182	-0.00778085600001	0.030195428	0.02922639	0.028218265	0.029240663	0.030191695	0.030202235	-0.00981357500001	0.029219144	0.034181375	-0.011798204	-0.00579930199999	-0.00880676799997	0.031227049	-0.00580523100001	-0.00475889799998	0.030188401	-0.010797984	0.028233856	0.034187743	0.030219363	-0.000735182	0.031172811	-0.00779710600003	0.031189719	0.067207945	-0.017828726	0.013	0.00600000000001	0.00700000000001	0.016	0.018	0.013	0.017	0.00700000000002	0.00800000000001	0.005	0.006	0.019	0.016	0.008	0.018	0.025	0.025	0.024	0.00599999999999	0.024	0.025	0.00699999999999	0.015	0.018	0.006	0.00700000000001	0.012	0.018	0.013	0.00700000000001	0.000999999999976	0.025
FLQS30S7GRWV	0.0871187774	0.05203911	0.0881030144	0.054980744	0.0899411233	0.087009714	0.0549679631	0.0520118441	0.0900118441	0.0910016194	0.0930787307	0.0890016194	0.054980744	0.0150276072	0.0521426351	0.016965833	0.0891209076	0.1210450744	0.0909815961	0.0900318675	0.0529875605	0.086980744	0.0539845783	0.0569232301	0.1361311323	0.0889990632	0.0880582813	0.0940996061	0.0851004582	0.0509884125	-0.0338803705	0.0899935249	0.114349821	0.038377849	0.037348805	0.076377036	0.037377849	0.072405267	0.081377646	0.03940608	0.036398768	0.036425577	0.038374802	0.036375411	0.076377036	0.039398971	0.038364444	0.039399784	0.039390847	0.073382317	0.038406486	0.039382926	0.038432483	0.117378864	0.038392269	0.03541136	0.033369115	0.036398362	0.072455433	0.037356929	0.077399987	0.037371756	-0.000618495999987	0.035363632	0.118	0.143	0.131	0.136	0.131	0.126	0.135	0.143	0.131	0.13	0.13	0.131	0.136	0.157	0.144	0.155	0.13	0.113	0.13	0.13	0.143	0.117	0.142	0.142	0.115	0.13	0.125	0.129	0.125	0.144	0.18	0.131
FLQS30RRGRWV	0.0243631308	-0.0135130777	-0.0135877675	-0.0144100334	0.0216487503	-0.0114383879	-0.0113913609	-0.0154674339	0.025531183	0.0645228841	-0.011540049	0.0235498554	-0.0144100334	-0.0114902558	0.0223001977	0.023584434	0.0223603646	0.0235014453	0.022560229	0.0264993706	0.0255706026	0.0185934245	-0.0124162575	0.0236784879	-0.0126251124	-0.012415566	-0.0144930221	-0.0226022905	-0.0145822349	0.0255470891	0.0243624393	0.032569911	0.01976328	0.020823851	0.020776447	0.020822205	0.018823851	0.017870267	0.019822205	0.02186895	0.018857099	0.023903516	-0.022183391	0.018832081	0.020822205	0.021857429	0.020800149	0.021846236	0.059841627	-0.014180758	0.019868621	0.021832739	0.020902199	0.019812	0.019846565	0.019879814	-0.02219195	0.020858416	0.022937422	0.020787311	0.020844919	0.017811342	0.05684064	0.018798833	0.084	0.097	0.096	0.097	0.085	0.097	0.096	0.097	0.083	0.069	0.104	0.084	0.097	0.096	0.085	0.084	0.077	0.09	0.084	0.083	0.084	0.086	0.097	0.084	0.104	0.097	0.097	0.1	0.097	0.084	0.077	0.081
FLQS30R2GRWV	-0.0404555414	-0.077541912	-0.1094748691	-0.0426294906	-0.0376808298	-0.071604727	-0.0386464024	-0.0365799634	-0.0365805674	-0.0415986871	-0.0775135245	-0.0405968752	-0.0426294906	-0.0405364761	-0.0343987663	-0.0786476103	-0.0374283618	-0.0395539918	-0.0416258667	-0.0415558038	-0.0376162028	-0.0726500263	-0.0776264707	-0.0367049894	-0.0374428576	-0.0746246587	-0.000538892099996	-0.0714579574	0.00451909100001	-0.0375920432	-0.0354319858	0.00241097670001	-0.0126712	-0.011678598	-0.054672383	-0.054676888	-0.050677151	-0.04668182	-0.013678335	-0.050681787	-0.045680669	-0.047685075	-0.012677743	-0.049678072	-0.054676888	-0.058680406	-0.010676165	-0.054679223	-0.010678927	-0.047678006	-0.051681754	-0.015679157	-0.045685108	-0.055675902	-0.054679288	-0.046682938	-0.052677118	-0.00868185299998	-0.048688626	-0.009675047	-0.011680735	-0.012677348	-0.01467896	-0.011676165	0.064	0.078	0.097	0.072	0.071	0.082	0.064	0.071	0.069	0.071	0.078	0.071	0.072	0.073	0.062	0.085	0.064	0.071	0.072	0.066	0.07	0.083	0.085	0.069	0.071	0.076	0.057	0.075	0.049	0.064	0.063	0.05
FLQS30QXGRWV	0.0331748473	0.000222120200007	0.033184572	-0.00273898090001	0.0022856011	0.0342407593	0.0332604789	-0.000759781000014	-0.000759781000014	0.00424778270001	0.003198889	0.0352475126	-0.00273898090001	0.0332221202	0.00215890949998	0.0352599386	0.0031737667	0.0372288735	0.00225885809999	0.00222806310001	-0.0017427627	0.0312620997	0.0342502139	0.0332964063	-0.000821911199992	0.00225075419999	0.0692118553	-0.0018143475	0.00220537210001	-0.00275518870001	0.0351732265	0.0042529152	-0.105997307	-0.06781304	-0.105967992	-0.105850731	-0.10380969	-0.06769578	-0.105854082	-0.067697455	-0.071725095	-0.103612022	-0.104831467	-0.104821416	-0.105850731	-0.063727607	-0.105874183	-0.06275776	-0.102798801	-0.101822254	-0.062696617	-0.107820578	-0.10464385	-0.063844868	-0.06375776	-0.066669815	-0.101847381	-0.060727607	-0.067520726	-0.061904336	-0.103788751	-0.062843193	-0.101833142	-0.102908524	-0.026	-0.021	-0.026	-0.014	-0.016	-0.033	-0.026	-0.021	-0.021	-0.017	-0.016	-0.027	-0.014	-0.034	-0.016	-0.034	-0.016	-0.028	-0.023	-0.015	-0.015	-0.033	-0.034	-0.033	-0.015	-0.024	-0.045	-0.022	-0.016	-0.021	-0.028	-0.017
FLQS30QPGRWV	0.1129781527	0.1159058664	0.1149611138	0.1158315148	0.1107649082	0.1128526844	0.1108160249	0.1118723049	0.1108723049	0.1118382271	0.1119285849	0.1148408088	0.1158315148	0.1138888275	0.1490463083	0.1118155086	0.109980218	0.1128774682	0.1158330638	0.1148774682	0.1118237699	0.1158118943	0.1098340965	0.1127463203	0.1109915772	0.1058335801	0.1108898602	0.1519781527	0.110917742	0.1098418414	0.109981767	0.0658232535	0.06947899	0.032475387	0.069478311	0.068475651	0.065475538	0.069472859	0.07047567	0.06847284	0.063473444	0.068470916	0.068475274	0.063474934	0.068475651	0.069473632	0.028476821	0.070474311	0.068474557	0.067474934	0.069472915	0.065474896	0.064470953	0.070476236	0.06847433	0.066472123	0.067475575	0.018473613	0.060468935	0.071477537	0.069474236	0.070476217	0.027475255	0.017476934	-0.082	-0.077	-0.083	-0.083	-0.081	-0.082	-0.082	-0.081	-0.081	-0.083	-0.082	-0.082	-0.083	-0.083	-0.088	-0.082	-0.081	-0.082	-0.083	-0.082	-0.081	-0.083	-0.081	-0.082	-0.082	-0.071	-0.081	-0.097	-0.081	-0.082	-0.074	-0.058
FLQS30QMGRWV	-0.0350995542	0.00183063329999	-0.0311174921	-0.0012362704	-0.0332988107	0.001780698	0.000747730900002	0.0027981511	0.00579863590001	-0.0352328767	-0.0401427022	-0.0362314223	-0.0012362704	0.0018156042	-0.00205301250001	0.00274773090001	-0.0270932516	-0.0341970008	0.00276372960001	0.0088233612	-0.0472289982	0.0017487006	0.0037656689	-0.0313182031	-0.00108791869999	0.00276421449999	0.00381511939999	-0.0320985845	0.00786650920001	0.0027942726	-0.0350966453	-0.00122269569999	-0.04438857	-0.047330119	-0.046378333	-0.090333421	-0.047332761	-0.044284877	-0.00531922100001	-0.046284877	-0.041297425	-0.047253174	-0.051325495	-0.045322193	-0.090333421	-0.046298086	-0.00233969600001	-0.049310635	-0.045310965	-0.00932318400001	-0.048285207	-0.041321202	-0.083249872	-0.048343658	-0.049309974	-0.0482753	-0.00831757	-0.049298416	-0.045218169	-0.047365454	0.002707528	-0.005329128	-0.045312286	-0.003340356	0.214	0.202	0.213	0.21	0.214	0.201	0.195	0.202	0.2	0.215	0.217	0.215	0.21	0.202	0.196	0.202	0.211	0.208	0.202	0.199	0.226	0.203	0.201	0.214	0.196	0.202	0.201	0.214	0.192	0.194	0.215	0.195
FLQS30Q9GRWY	-0.0632308376	-0.0612239713	-0.062229121	-0.0632170559	-0.0632108272	-0.0632188706	-0.0632153884	-0.06522044	-0.0642205381	-0.066217154	-0.0642261783	-0.0642173992	-0.0632170559	-0.0612222547	-0.0622337803	-0.0642152903	-0.0642308866	-0.0642207833	-0.0612172031	-0.0642206852	-0.0652157317	-0.0662152903	-0.063217105	-0.0632089635	-0.0652318185	-0.0632170559	-0.0632222056	-0.0612287286	-0.0622268159	-0.1002180368	-0.0612311318	-0.0352178897	0.048504899	0.011436977	0.047490871	0.009440299	0.050437715	0.044387512	0.011440299	0.046386773	0.010400432	0.043350967	0.047431809	0.047428486	0.009440299	0.048401539	0.048465032	0.051413721	0.011417781	0.046429594	0.008387881	0.044428856	0.050350597	0.00645285000002	0.010413721	0.046361672	0.047439561	0.044386773	0.046311468	0.00747832100001	0.046414828	0.0914355	0.006432547	0.05144842	-0.054	-0.047	-0.054	-0.046	-0.054	-0.052	-0.047	-0.052	-0.046	-0.052	-0.053	-0.053	-0.046	-0.054	-0.054	-0.054	-0.047	-0.052	-0.048	-0.053	-0.053	-0.045	-0.046	-0.053	-0.053	-0.053	-0.053	-0.047	-0.053	-0.048	-0.046	-0.064
FLQS30Q9GRWV	0.1130697684	0.1109079257	0.0759954981	0.1087494085	0.1116152786	0.0767627106	0.0756806808	0.076795966	0.0747948575	0.0787205872	0.0759234448	0.1067604936	0.1087494085	0.0748380894	0.0771307365	0.0756784637	0.0760331875	0.1128425235	0.0757183702	0.1118425235	0.0756906574	0.1087117191	0.0777194787	0.1105720466	0.0790542492	0.0767194787	0.0748347639	0.1130154513	0.1429733279	0.1117804468	0.1120719854	0.0767416489	0.00615240399998	0.010160636	0.008153843	0.00915890100001	0.052160562	0.04616573	0.006160451	0.010165546	0.043163995	0.012167576	0.00815978700001	0.0441613	0.00915890100001	0.00916440100002	0.00815801499999	0.00616307199999	0.00716111599999	0.012159971	0.00916421700001	0.010159971	0.011167798	0.005159233	0.00616314600001	0.00816669	0.00615886399999	0.00716447500002	0.011171637	0.00915657499999	0.051163036	0.00815927000002	0.051161079	0.00915790400001	-0.184	-0.183	-0.172	-0.183	-0.192	-0.179	-0.171	-0.172	-0.177	-0.173	-0.171	-0.188	-0.183	-0.171	-0.172	-0.172	-0.171	-0.185	-0.172	-0.185	-0.172	-0.182	-0.172	-0.183	-0.172	-0.172	-0.172	-0.185	-0.202	-0.184	-0.192	-0.172
FLQS30Q3GRWV	0.1586666821	0.1596335637	0.1936666821	0.1916094345	0.1925796279	0.1596099076	0.1585931119	0.1566167679	0.1556165313	0.1516103808	0.1566539079	0.1516122733	0.1916094345	0.1916338002	0.1626896285	0.1595928753	0.1906751983	0.1916371121	0.1896094345	0.1536267034	0.2326129829	0.1906018646	0.188609198	0.1525704021	0.1916794564	0.1906089614	0.159624811	0.1626652628	0.1906562735	0.1526214991	0.1926756714	0.1546068324	0.045138632	0.013088879	0.043129868	0.087079268	0.046090293	0.044050152	0.085079551	0.046050434	0.047060894	0.042022732	0.042083791	0.044082095	0.087079268	0.001061459	0.00510895000002	0.044071353	0.043073615	0.038083791	0.084038844	0.00708266000001	0.08101199	0.043100469	0.04407107	0.041042519	0.046077855	0.00106174200002	0.044992767	0.000118844000013	0.042069657	0.045087466	0.045073332	0.042110081	-0.166	-0.161	-0.178	-0.186	-0.178	-0.166	-0.173	-0.166	-0.166	-0.163	-0.164	-0.163	-0.186	-0.17	-0.16	-0.166	-0.177	-0.177	-0.184	-0.158	-0.199	-0.178	-0.177	-0.164	-0.178	-0.17	-0.166	-0.159	-0.177	-0.164	-0.178	-0.164
FLQS30Q2GRWV	0.1065715725	0.1084884062	0.1095522451	0.1064034829	0.1063302732	0.10842691	0.1063864983	0.1104520942	0.1114520942	0.1084140251	0.1105182758	0.1104151965	0.1064034829	0.1084702502	0.1106295546	0.1083870839	0.1075756722	0.1444772783	0.1094064113	0.1074766926	0.1073946977	0.1063812272	0.1074075827	0.107305089	0.1095873858	0.108406997	0.1094720072	0.1555721581	0.1495504881	0.1084169535	0.1095745009	0.0603964548	0.051506409	0.014583397	0.00950511899998	0.015581676	0.051585547	0.046643181	0.012581676	0.047642751	0.014627697	0.049687051	0.011576085	0.048594579	0.015581676	0.010609633	0.01155415	0.051612644	0.010591139	0.047593289	0.052644041	0.01359587	0.013671137	0.014567913	0.013613074	0.014656944	0.013582537	0.051628127	0.017718448	0.050537376	0.053613934	0.011551569	0.013592859	0.01255415	0.07	0.075	0.076	0.075	0.068	0.069	0.076	0.068	0.074	0.068	0.075	0.068	0.075	0.075	0.075	0.069	0.076	0.057	0.068	0.075	0.075	0.076	0.075	0.075	0.074	0.068	0.074	0.053	0.054	0.076	0.075	0.092
FLQS30PHGRWY	0.0083081528	0.0122653028	0.0102979798	0.0142212196	-0.0218197808	0.00723139269999	0.0092116631	0.0102443402	0.0102443402	0.0132230693	0.0172807165	0.0102243024	0.0142212196	0.0112551298	-0.0226625611	0.0132119714	-0.0186890727	-0.0247538102	0.0112212196	-0.0237535019	0.00921351279999	0.00720919699999	0.0092224527	-0.0228321117	-0.0186949299	0.0092224527	-0.0227451785	0.0143066115	0.0122834909	0.0152273851	-0.0276909223	0.00822830990001	0.040041186	0.034045173	4.10279999983e-05	0.04104506	0.00204420400001	0.00104742600001	-0.000954962000009	0.034048214	-0.00195329499999	0.004049791	0.04004461	4.49250000258e-05	0.04104506	-0.000953475000017	4.35959999834e-05	0.040046637	0.003045601	-0.000955142000009	0.00104742600001	4.49250000258e-05	0.00204979099999	-0.038956584	4.6636999997e-05	0.00204816900001	-0.034955728	-0.00195354299998	-0.000947843000006	0.002041816	0.00104668200001	4.34379999774e-05	0.00304555600002	0.003043596	-0.062	-0.062	-0.056	-0.065	-0.046	-0.056	-0.056	-0.061	-0.056	-0.058	-0.066	-0.056	-0.065	-0.056	-0.045	-0.064	-0.046	-0.044	-0.056	-0.044	-0.056	-0.048	-0.055	-0.045	-0.04	-0.055	-0.044	-0.057	-0.057	-0.057	-0.043	-0.055
FLQS30NWGRWV	-0.0881507626	-0.1211119069	-0.089143249	-0.0840824968	-0.0850625323	-0.1210906544	-0.1200760566	-0.1250973092	-0.0850973092	-0.0860923717	-0.0861314421	-0.0840934451	-0.0840824968	-0.0841134096	-0.0861640723	-0.120075842	-0.0871511919	-0.052115127	-0.0830824968	-0.0861073988	-0.0880852876	-0.0880822821	-0.0870906544	-0.0850537307	-0.1221488305	-0.0880904397	-0.0871046081	-0.0851421757	-0.0841265046	-0.0860955918	-0.0861526946	-0.122088937	-0.068352933	-0.104335046	-0.067349579	-0.069335757	-0.06833535	-0.070321325	-0.070335859	-0.070321325	-0.072324578	-0.071311162	-0.107337383	-0.06933281	-0.069335757	-0.068324882	-0.068342261	-0.069328744	-0.069329456	-0.068332708	-0.071321224	-0.072332606	-0.030307097	-0.068338806	-0.070328744	-0.070317768	-0.068335249	-0.071325289	-0.072299779	-0.06934592	-0.071328338	-0.068338603	-0.066333115	-0.069342363	-0.256	-0.237	-0.256	-0.257	-0.257	-0.244	-0.244	-0.242	-0.257	-0.256	-0.251	-0.257	-0.257	-0.257	-0.257	-0.245	-0.256	-0.269	-0.257	-0.255	-0.262	-0.256	-0.256	-0.257	-0.244	-0.255	-0.255	-0.257	-0.257	-0.257	-0.257	-0.244
FLQS30MRGRWY	0.1618066759	0.1653867131	0.1957212183	0.1961108073	0.1658129268	0.1972011482	0.1659594254	0.164215798	0.1642133564	0.1641401071	0.2055893696	0.1631498736	0.1961108073	0.1633842715	0.1669556162	0.199037558	0.1678310923	0.1653207887	0.1981205739	0.1643207887	0.1630668577	0.1940277914	0.1360497662	0.1657054944	0.1628579504	0.1961156906	0.1983818298	0.197792026	0.1676259942	0.1611742901	0.1658164425	0.1631034824	0.122308438	0.084290551	0.118308935	0.118286825	0.081290427	0.119268814	0.121286328	0.082273658	0.084278751	0.081261734	0.121288191	0.083287446	0.118286825	0.031278751	0.078299495	0.121277633	0.079283844	0.081287943	0.079273907	0.082287446	0.082261734	0.124289682	0.121277385	0.114265212	0.119286204	0.077278627	0.085248691	0.121298625	0.080282478	0.122289558	0.080283844	0.123294278	0.197	0.203	0.187	0.186	0.203	0.186	0.196	0.203	0.203	0.204	0.182	0.203	0.186	0.212	0.203	0.185	0.203	0.204	0.192	0.204	0.204	0.186	0.206	0.197	0.197	0.194	0.191	0.185	0.202	0.198	0.204	0.196
FLQS30MKGRWV	0.1363814024	0.1383826865	0.1353817117	0.1333840737	0.1373852359	0.1383836425	0.1393843642	0.1373833707	0.1363833707	0.1343840268	0.1373823585	0.1383839706	0.1333840737	0.1373830614	0.1373809057	0.1363843924	0.1383813931	0.1373833239	0.1353840175	0.136383352	0.1023845986	0.1353844017	0.1393840362	0.1393855733	0.1403812337	0.1403840456	0.1353830427	0.1353818617	0.1363825553	0.1703835394	0.1403813931	0.1363841862	0.015681812	0.018699169	0.052687781	0.018695478	0.01269587	0.014706945	0.016695556	0.015706866	0.01770396	0.014714327	0.016697441	0.015697991	0.018695478	0.016704117	0.014690137	0.017701211	0.015700269	0.014697441	0.016706788	0.014697834	0.013714327	0.015692807	0.056704431	0.014709222	0.015695713	0.05570718	0.051725559	0.015687231	0.016701211	0.053696028	0.014696813	0.01368998	-0.291	-0.292	-0.297	-0.29	-0.291	-0.292	-0.291	-0.291	-0.292	-0.29	-0.292	-0.292	-0.29	-0.291	-0.291	-0.291	-0.292	-0.291	-0.291	-0.291	-0.279	-0.29	-0.299	-0.292	-0.292	-0.299	-0.297	-0.29	-0.292	-0.309	-0.292	-0.291
FLQS30MJGRWV	0.190464468	0.1902334462	0.188406297	0.1889957762	0.2238461937	0.1880572712	0.1879409293	0.1861187662	0.1881187662	0.1880173826	0.1903165475	0.1910240307	0.1889957762	0.1911785992	0.2216223606	0.1879392673	0.18646613	0.1901353865	0.2239957762	0.2231918955	0.1899658597	0.1879342812	0.1869991002	0.1897198796	0.2205043567	0.1890007623	0.1911785992	0.1884561579	0.2263364919	0.1860373269	0.1884761022	0.226045637	0.104113938	0.105139008	0.104118843	0.103138327	0.108139281	0.101157539	0.105138191	0.104157402	0.106153451	0.073166804	0.065136011	0.105142142	0.103138327	0.102152225	0.106129062	0.104147865	0.103146366	0.070137509	0.102157811	0.102142278	0.142176069	0.105133831	0.105148001	0.103162171	0.107138463	0.105152633	0.106186288	0.064123612	0.101147592	0.105133694	0.10614078	0.105128517	0.045	0.045	0.046	0.046	0.033	0.047	0.046	0.047	0.046	0.051	0.052	0.044	0.046	0.045	0.034	0.046	0.047	0.051	0.034	0.034	0.039	0.046	0.046	0.046	0.034	0.046	0.044	0.054	0.034	0.046	0.045	0.033
FLQS30MEGRWV	-0.1290718582	-0.1303713704	-0.1269151057	-0.1306708825	-0.1640389739	-0.1298668232	-0.1315190285	-0.1280529668	-0.1290480683	-0.1657198677	-0.1246407888	-0.1297443603	-0.1306708825	-0.1272293134	-0.1325372173	-0.1285190285	-0.125287393	-0.1640921549	-0.1336708825	-0.1630921549	-0.1665680137	-0.124523927	-0.1316904766	-0.1270291769	-0.1301894226	-0.1626855781	-0.1322048208	-0.1648808161	-0.1655036303	-0.1289892861	-0.0932677989	-0.126827635	-0.103329375	-0.103261148	-0.105319628	-0.105276554	-0.107275611	-0.105230651	-0.106277183	-0.107230651	-0.10524134	-0.10019921	-0.06226838	-0.066253917	-0.105276554	-0.108243856	-0.059282842	-0.061240712	-0.104256747	-0.103265864	-0.105231279	-0.107265236	-0.071187891	-0.10428693	-0.062241026	-0.066208328	-0.105274039	-0.060230022	-0.108166197	-0.066295733	-0.108253602	-0.06627341	-0.062256118	-0.061283157	0.076	0.077	0.077	0.077	0.09	0.077	0.078	0.076	0.077	0.089	0.068	0.07	0.077	0.077	0.07	0.069	0.075	0.088	0.079	0.089	0.084	0.076	0.07	0.07	0.077	0.081	0.079	0.083	0.09	0.07	0.056	0.069
FLQS30LFGRWY	-0.1859251076	-0.1523249714	-0.1837834088	-0.1537290028	-0.1812080513	-0.1509040426	-0.1516123097	-0.1490582442	-0.151049909	-0.1817873494	-0.1505416872	-0.1847956846	-0.1537290028	-0.1502041106	-0.1523085279	-0.1526081421	-0.181941778	-0.1850874175	-0.1895998069	-0.1830915851	-0.1526539858	-0.1815748012	-0.1517623437	-0.2240371792	-0.1838792638	-0.1517623437	-0.1531916078	-0.1518959343	-0.1844374969	-0.1848415284	-0.1479584485	-0.1189873948	-0.041784595	-0.011714276	-0.046773458	-0.045728912	-0.047727321	-0.045683093	-0.046729549	-0.045682457	-0.045693275	-0.045651593	-0.00672191200002	-0.043717457	-0.045728912	-0.049695184	-0.00273686700001	-0.045706639	-0.003709821	-0.043718412	-0.044682457	-0.043717457	-0.044650956	-0.049739731	-0.047707276	-0.04467132	-0.044727639	-0.047695821	-0.044615638	0.04025136	-0.044705366	-0.045738776	-0.00770918500001	0.001264088	0.154	0.137	0.154	0.144	0.154	0.143	0.143	0.142	0.142	0.153	0.136	0.154	0.144	0.143	0.135	0.144	0.146	0.154	0.156	0.154	0.143	0.155	0.143	0.168	0.154	0.144	0.144	0.128	0.154	0.155	0.134	0.123
FLQS30KNGRWV	0.0215725309	0.060358119	0.0215037572	0.0590648197	0.0178200665	0.0220648197	0.0229292952	0.0592286628	0.0602286628	0.0201153886	0.0104633022	0.0200284101	0.0590648197	0.0622974364	0.0168597619	-0.0160666593	0.0537323284	0.0583298004	0.0239980688	0.0583358687	0.017955591	0.0569920006	0.0240061599	0.0518119755	0.0196210769	0.0230021144	0.0623014819	0.1086574865	0.01550578	0.0151194341	0.018661532	0.062062797	0.077012114	0.075971459	0.039013256	0.07897283	0.077970774	0.079939483	0.078972373	0.078939483	0.077948619	0.076916187	0.078966206	0.079965292	0.07897283	0.121939027	0.078986762	0.077956385	0.078957755	0.081965521	0.079939712	0.080964607	0.079916872	0.079979682	0.078956157	0.042931261	0.075971459	0.080948391	0.077892433	0.118986305	0.078954558	0.07897854	0.040966206	0.077987219	0.176	0.163	0.184	0.164	0.177	0.176	0.176	0.164	0.163	0.178	0.181	0.177	0.164	0.155	0.178	0.19	0.165	0.163	0.176	0.164	0.177	0.164	0.176	0.171	0.178	0.176	0.162	0.139	0.178	0.178	0.184	0.162
FLQS30K5GRWY	-0.0426750299	-0.0726679097	-0.0746722789	-0.0736621651	-0.0766582409	-0.0736637428	-0.0736609514	-0.0746651588	-0.0726652397	-0.0436637024	-0.0396711866	-0.0726626101	-0.0736621651	-0.0746665747	-0.0726774572	-0.076660911	-0.0436752322	-0.0716655229	-0.0756623673	-0.0736667365	-0.0736612751	-0.1116605469	-0.0756624078	-0.0426566631	-0.0726746658	-0.0736624078	-0.0746665747	-0.0366732498	-0.0736703775	-0.0736645924	-0.1096738567	-0.0736632574	-0.044090054	-0.083044999	-0.046081244	-0.045046509	-0.087045251	-0.04901102	-0.046046761	-0.049011271	-0.047019074	-0.048986101	-0.046040217	-0.049039462	-0.045046509	-0.046019829	-0.090063122	-0.087028639	-0.046030149	-0.047039965	-0.048010768	-0.082039462	-0.046986101	-0.091054564	-0.087028639	-0.046001958	-0.086045754	-0.045019577	-0.048958918	-0.00406136000001	-0.087028639	-0.087053305	-0.087041224	-0.091063373	0.016	0.033	0.027	0.026	0.035	0.027	0.027	0.028	0.027	0.017	0.015	0.026	0.026	0.027	0.034	0.035	0.016	0.026	0.028	0.033	0.027	0.048	0.035	0.016	0.033	0.026	0.027	0.006	0.034	0.034	0.046	0.035
