SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30T7GRWV	-0.0065489134	0.18746043606	0.52832538833	0.38036174733	0.109436543	0.23745316426	0.18646043606	0.04071702675	0.03864534757	-0.07836711838	0.06262768748	-0.00544295287	0.1044656302	0.11735966967	-0.09917389624	-0.21103884851	0.43672845386	-0.07444606936	0.11545004777	0.17484064736	0.51527136923	0.1253170777	0.05465261937	-0.0010928676	0.05988220051	-0.10819571164	0.06134720373	0.16747186317	0.31142096057	-0.11469850473	0.23437213562	0.05245939723	0.292803349	0.271800806	0.390803908	0.131800083	-0.183197536	0.00380327799999	0.197800409	-0.15620068	-0.343201982	-0.00719764799999	0.317801996	0.115802657	-0.191200608	0.17680162	-0.541202572	-0.154201982	-0.463204708	-0.077197434	0.306803308	-0.190198737	0.409801365	0.322801162	0.245805485	0.228806706	0.372802912	-0.834209327	0.318803807	-0.375200822	0.001798384	0.049798659	0.439802942	-0.001198065	0.065	-0.028	-0.198	-0.116	0.026	-0.043	-0.025	0.058	0.067	0.111	0.03	0.071	0.029	0.01	0.141	0.181	-0.121	0.112	0.00599999999999	-0.005	-0.192	0.0	0.037	0.064	0.03	0.155	0.031	0.00599999999999	-0.078	0.126	-0.057	0.047
FLQS30S7GRWV	-0.08011369376	0.08486047253	0.00887505608	0.13194755713	0.31602255821	0.2099754742	-0.00211494378	-0.06219077821	-0.24818577814	-0.03712619394	0.03585213908	0.14795422389	-0.10314077748	-0.17309744352	0.00474630422	0.2318304721	-0.30529369636	0.12598089094	0.01797505753	-0.11418244475	0.14197214082	0.12396839076	-0.04018244475	0.01973880411	0.02779880498	0.20492464013	0.00692839018	-0.1611695279	0.08793297358	0.26605839207	0.13995214053	0.05290963991	-0.591617182	0.342300684	0.128300062	-0.065408736	0.80202255	0.38489686	-0.283508914	-0.009486514	-0.536614071	0.460146995	0.790015083	0.778926727	0.324473663	-0.191726071	-0.074787672	1.003046194	0.038223528	-0.117834961	0.129892504	0.11526024	0.381985216	-0.403519492	0.064843971	0.190916771	0.52307295	0.661989572	-0.081590426	0.651367263	0.195321218	0.52514015	0.272225395	-0.601520737	0.23	0.114	0.159	0.107	-0.016	0.051	0.18	0.198	0.309	0.169	0.121	0.067	0.206	0.259	0.168	0.018	0.314	0.112	0.154	0.219	0.084	0.124	0.185	0.151	0.134	0.043	0.168	0.22	0.118	0.019	0.09	0.166
FLQS30RRGRWV	0.27472235767	0.32887101098	0.13779405329	-0.24311320283	-0.24407242184	-0.05518489845	0.17875524557	0.14393284023	-0.17506387098	0.1307657697	0.01097362122	0.0108032619	0.01678024037	0.12667631461	0.22495651952	0.09508741336	0.18494862642	0.02079734208	0.01369012753	-0.1060244055	0.20269670511	0.31860856554	0.24291047646	0.19310319955	-0.00194152799	-0.15811254507	0.2317249887	-0.00807965717	0.12584206962	-0.28423883461	0.07384601617	0.39578221365	0.373102555	-0.141953451	0.114079093	-0.209936548	-0.46294378	-0.016920403	-0.005932344	0.188081111	-0.159935876	0.059094398	-0.088947985	0.172080775	0.234084643	-0.137923262	0.845091875	0.522063956	-0.06992528	0.360101293	0.048081027	-0.02892015	0.121084559	0.497110375	-0.392923178	0.061103227	-0.203922673	0.361094314	-0.453937894	-0.609977501	-0.265950255	-0.026948574	0.245072281	0.18608952	-0.031	-0.037	0.045	0.241	0.251	0.143	0.03	0.04	0.207	0.051	0.114	0.103	0.099	0.06	-0.024	0.051	0.029	0.092	0.107	0.168	0.013	-0.057	0.013	0.02	0.124	0.178	0.021	0.143	0.065	0.254	0.071	-0.082
FLQS30R2GRWV	-0.1438444529	-0.20296836408	0.13021509665	-0.12982340003	0.00221269061	-0.26179753507	-0.12484264837	-0.14588114504	-0.13886791181	-0.05678971544	0.32312246402	0.12421389363	0.11726742807	0.0651381033	-0.38805077102	0.1811441184	-0.22200746226	-0.14175182027	0.18034863199	0.03396968034	0.06334983502	-0.20480415169	-0.06679873809	0.0540532903	-0.11693347646	-0.1349870109	-0.14382520456	-0.1439641535	0.12029329302	-0.07867602994	0.04320426946	-0.39296716105	-0.140760443	-0.075760652	0.595243269	0.12524151	0.393244015	-0.072752988	0.183241838	0.678248845	-0.00275553799999	0.261243046	0.469244596	0.200244417	-0.120761368	0.00224092799999	0.244243627	0.2062457	0.541246758	-0.400764305	0.134242703	-0.716760741	0.124243299	-0.268762769	0.067247757	0.195244909	0.388242032	0.062242076	-0.38976092	-0.062758102	-0.11776177	-0.125762516	-0.737769941	0.175244059	0.111	0.137	-0.048	0.095	0.022	0.166	0.09	0.083	0.103	0.055	-0.136	-0.03	-0.015	0.005	0.216	-0.058	0.126	0.119	-0.056	0.044	0.001	0.145	0.066	0.004	0.079	0.1	0.12	0.108	-0.017	0.079	0.041	0.22
FLQS30QXGRWV	0.01717918211	-0.0677816338	-0.11778794148	0.07017707955	0.00820097229	0.00317899097	-0.04077073871	-0.04378832376	-0.05377494383	0.06019141519	0.02121205852	0.01020039886	0.04617421242	0.00717497699	0.20023442212	0.12422218904	-0.06069714907	0.01017631498	-0.04780915823	0.12319275319	-0.12878201608	-0.05184203464	0.18422964358	0.000288515289999	-0.00373767116	0.07021282309	-0.29979138203	-0.0028039974	0.0651864455	0.18916541989	0.00520097229	0.00919409118	0.301005587	-0.210006248	-0.278018441	0.598998967	0.380001523	0.051008374	0.539994698	0.326004156	-0.073004382	0.076996973	0.382003824	0.383002239	-0.311004203	0.056002801	0.213996053	0.059001063	0.204990276	0.242003977	0.166005485	0.329002392	-0.07100318	-0.006006427	0.191009217	-0.005995486	-0.323005225	0.386004872	-0.260998451	-0.191999934	0.118999248	0.13899365	0.211995005	0.320003338	-0.028	0.032	0.058	-0.066	-0.028	-0.012	-0.00999999999999	0.0	0.02	-0.041	-0.034	-0.029	-0.019	-0.014	-0.114	-0.072	0.013	-0.023	0.00799999999998	-0.081	0.056	0.017	-0.106	-0.009	0.00500000000001	-0.058	0.147	0.000999999999991	-0.044	-0.106	-0.019	-0.026
FLQS30QPGRWV	0.19240898618	-0.05868649627	0.07230006901	0.01436436373	0.19041282467	0.02238499561	0.02134996939	0.04728663429	0.10830198826	0.15836436373	0.24130150845	0.31041378429	0.09035092901	-0.06667354137	0.34933893373	-0.2559124874	0.31522090014	0.07336436373	0.18846464429	-0.04370185023	0.01037827826	0.01641570354	0.01734277222	0.0821724392	0.0502021875	0.2222021875	0.1884521692	-0.10874839193	0.08239747071	0.14051022637	-0.0987258408	0.1383461309	-0.189565715	-0.393660192	-0.383626405	-0.1996214	-0.316665823	0.169730855	0.050479334	-0.927910462	0.875503735	0.63372147	0.92253627	0.127548158	0.364567554	-0.665897323	0.275474328	-0.351622026	-1.069091283	-0.258577603	-0.120448713	-0.333577603	-0.201549447	-0.252590116	-0.12135799	0.109673919	-1.19106125	0.138359204	-0.519675208	0.188359204	-0.130566341	-0.006588239	0.374515623	-0.135509404	-0.13	0.0	-0.065	-0.043	-0.124	-0.061	-0.055	-0.033	-0.128	-0.144	-0.194	-0.199	-0.101	0.014	-0.223	0.092	-0.158	-0.07	-0.131	-0.00999999999999	-0.041	-0.042	-0.048	-0.087	-0.025	-0.156	-0.115	0.00200000000001	-0.079	-0.111	-0.01	-0.105
FLQS30QMGRWV	-0.25963205827	-0.05462966802	0.0592900196	-0.12058807768	-0.12762440947	-0.08160050698	0.12042004916	-0.03663014607	-0.07268512181	-0.15062727777	-0.06968416571	0.04934547338	-0.06563492657	0.03743964921	-0.18879698548	-0.01677642934	0.43936124903	-0.07255939469	-0.11456513129	0.05934595143	-0.01154075075	0.25543008821	-0.0057233658	0.05219010717	0.00428667325	-0.41184861487	-0.08056082884	-0.01563970707	-0.01258759963	-0.12853310195	-0.11658903378	-0.00861102408	-0.216194487	0.48284693	-0.087212301	0.225804065	-0.096204842	-0.271174669	0.305801393	-0.805215976	0.100826333	-0.604205287	0.104811191	-0.145216532	0.361803397	-0.26919883	0.485834015	-0.542246148	0.387826778	-0.024180904	0.409854278	0.106825887	0.042844703	-0.008190591	0.041834683	0.105842477	0.433852274	-0.027199498	-0.154198273	-0.211212969	-0.2682064	0.030774004	0.227829673	-0.027197271	0.325	0.201	0.167	0.242	0.257	0.242	0.123	0.24	0.224	0.287	0.222	0.174	0.211	0.185	0.266	0.22	-0.033	0.229	0.233	0.16	0.197	0.071	0.194	0.163	0.175	0.392	0.237	0.207	0.209	0.254	0.24	0.198
FLQS30Q9GRWY	-0.193955148	0.1490539537	-0.00195203729	0.07806985287	-0.12295318941	0.12405211031	-0.00894189869	-0.2079925917	0.00503321565	0.26604681059	0.05704704101	0.05404681059	0.11306524441	-0.06794420292	0.18704899961	-0.14497415788	-0.18901448186	0.08106996808	0.11008759542	-0.33199017226	-0.06192715164	0.05908160443	-0.05496862773	0.00498989617	-0.0749824531	-0.27398510296	-0.04992864938	-0.00794927222	-0.18594420292	0.0030833326	-0.11794477898	0.02305925342	-0.269566348	0.267413347	0.064424825	0.541428204	-0.268563406	-0.378569436	-0.1895653	-0.54755991	0.004422582	-0.305567397	0.00842450399999	-0.450562299	-0.170568271	-0.377572582	0.022425408	-0.704562794	0.274428495	0.817424155	0.00941701799999	-0.452571388	-0.058567543	0.012428554	0.134416348	0.060418329	-0.598557201	-0.536555191	0.340421096	-0.260565241	-0.37056495	0.205430331	-0.058572845	0.598423077	0.03	-0.156	-0.075	-0.132	-0.00399999999999	-0.12	-0.063	0.046	-0.077	-0.191	-0.101	-0.084	-0.122	-0.027	-0.166	0.023	0.008	-0.144	-0.127	0.104	-0.042	-0.103	-0.052	-0.079	-0.016	0.078	-0.063	-0.06	0.03	-0.083	-0.015	-0.108
FLQS30Q9GRWV	-0.07978038222	-0.30015236109	0.24230856925	-0.19388348506	-0.31295727435	0.32435304499	-0.1169117878	0.28418525017	0.07317312042	0.07118626098	-0.01789763643	-0.01295828516	0.19628633139	0.51751073169	0.21321456372	0.13908416895	0.2561710988	0.25239145585	0.19048445057	-0.07802398795	0.01035304499	0.13362192103	0.18722366103	-0.09118976114	0.00204575809	0.0551710988	-0.05766818207	-0.00986630125	0.00632575306	0.14458047773	0.25538539098	0.13722265022	-0.828963411	-0.758256436	-0.516039588	-0.048964427	-0.755190417	0.034129016	0.217084326	0.445209763	-0.048035525	-0.052811059	-0.590104084	-0.735210223	-0.37196849	0.155219412	0.360245819	0.197340278	-0.222791253	-0.415793284	-0.045757736	-0.795079707	-0.053873016	0.013353482	-0.099747071	-0.114592687	-0.844119827	-0.525018258	-0.129776526	-0.58418737	-0.054917198	0.325222966	-0.292841022	-0.042770939	-0.096	0.006	-0.264	-0.071	0.012	-0.324	-0.118	-0.319	-0.199	-0.199	-0.135	-0.133	-0.247	-0.422	-0.282	-0.241	-0.282	-0.272	-0.256	-0.099	-0.169	-0.23	-0.252	-0.117	-0.136	-0.173	-0.133	-0.14	-0.166	-0.248	-0.279	-0.231
FLQS30Q3GRWV	0.13050902123	-0.00745835341	0.13050746764	0.05252735357	-0.12445400337	-0.00946130523	0.2345216053	0.18451709989	-0.06742231016	0.18652781965	-0.01044219609	-0.11145415872	0.28850436047	0.17851616774	-0.02241594045	0.11455423065	-0.1224097261	0.12550746764	0.18050948731	0.05455795927	0.18850094257	0.24548074592	0.12956805759	0.18358918639	0.19255733783	0.25252859645	0.2464864942	0.44051306056	0.13951461415	0.13150560334	0.18252595534	0.19652036243	0.133530542	-0.471449148	0.326531083	-0.53344301	-0.719448335	-0.567456971	0.082535627	-0.047469609	0.07754673	0.147547181	-0.719445236	-0.480447282	0.023538395	-0.258450412	-0.509455677	-0.389455918	-0.605444875	-0.389451555	-0.044469218	-0.466447252	0.133529579	0.138531505	0.069528556	0.079527894	0.466531745	0.493539087	0.266529489	0.697533159	0.67153993	0.146542818	-0.107462387	0.602531565	-0.184	-0.094	-0.192	-0.12	-0.028	-0.089	-0.232	-0.203	-0.086	-0.212	-0.083	-0.043	-0.256	-0.192	-0.086	-0.157	-0.034	-0.161	-0.201	-0.124	-0.213	-0.24	-0.181	-0.208	-0.226	-0.257	-0.246	-0.355	-0.209	-0.186	-0.2	-0.234
FLQS30Q2GRWV	0.01391122128	-0.03019540602	-0.16021344248	0.07992395289	0.1319138737	-0.10218744876	0.09090273353	0.17385339851	0.08681573415	0.075853929	-0.21824739345	0.38697753178	-0.04416039407	0.02789742869	0.10073191767	0.07471812508	-0.16229885041	0.02189159337	-0.05912644309	0.13678019172	0.14994145887	0.14098071468	0.07977223446	0.02864650974	0.26377700881	0.01984862416	-0.03206915082	0.02987196546	-0.03410416276	0.2491064394	-0.10218161343	0.03287249594	-0.184665166	0.453332946	0.176306381	-0.069667119	-0.386684699	0.309349354	0.443339652	0.865342582	0.25732956	-0.066664189	-0.210667249	0.514341996	-0.130671416	-0.010661519	0.769354433	-0.077692317	-0.634706576	0.04434128	-0.450678904	-0.126666338	0.367348898	0.112347791	-0.137656832	0.165355344	0.464335941	-0.1866679	0.047348703	-0.00765989200002	-0.00966184499998	0.058324742	0.042327086	0.314336397	0.114	0.112	0.184	0.078	0.065	0.152	0.053	-0.00300000000001	0.062	0.079	0.227	-0.092	0.14	0.101	0.038	0.08	0.216	0.101	0.159	0.052	0.027	0.041	0.08	0.094	-0.03	0.111	0.128	0.1	0.131	-0.009	0.161	0.086
FLQS30PHGRWY	0.07549708117	-0.06154065607	-0.23556581423	0.00948691085	-0.10451656847	0.12947995221	-0.10857598455	0.04446416145	-0.11862041279	0.14046817605	0.06343097409	-0.35458321083	0.08747861401	0.00648664321	-0.20059793103	-0.28759418407	0.21037664317	-0.10649515727	0.12451153373	0.07141491569	0.07749654589	0.01151581597	0.06444435609	0.06736352881	0.00439966021	-0.04456849063	0.39253856537	0.01844355317	-0.04451121567	0.01256747049	0.13947031717	0.01347781109	0.147204917	-0.110851982	-0.307934745	-0.163904505	-0.241834077	-0.036776382	0.285029842	-1.004947876	0.083124144	0.144211681	-0.23295464	-0.384903709	0.339144039	-0.164915646	-0.625920819	-0.2497919	0.171043768	-0.175748529	-0.035820947	0.158149609	0.20024033	0.205189399	0.031286486	0.081260224	-0.227914054	0.222086343	0.220266591	0.205159954	0.19913051	0.091169106	0.085110615	0.07619099	-0.102	-0.026	0.066	-0.058	0.001	-0.121	-0.017	-0.043	-0.005	-0.133	-0.081	0.126	-0.114	-0.056	0.061	0.089	-0.167	-0.001	-0.119	-0.1	-0.104	-0.073	-0.092	-0.095	-0.054	-0.046	-0.258	-0.077	-0.046	-0.07	-0.13	-0.069
FLQS30NWGRWV	0.12041204494	0.05943713442	0.08741953694	-0.07761356724	0.06140943145	0.06438974318	-0.15559527283	-0.0445452681	0.11442180196	0.06343260437	-0.06556826679	0.06240873452	-0.20356338828	0.00139531862	-0.2035168682	0.00644915646	-0.08052035285	-0.06058325078	0.06638922048	0.20144149023	-0.33056234288	-0.2015651306	-0.06756600177	-0.06552679945	-0.01151617127	-0.17150467192	-0.32857105451	0.25542580931	0.12938347081	0.1293646537	-0.12855990363	0.1294268547	-0.088232956	-0.106224088	0.33178891	-0.485216759	0.487771053	0.470752588	-0.546215625	-0.739230081	-0.420219796	-0.040226072	-0.109224493	-0.027230243	-0.240221335	0.150764007	-0.046238139	0.425761335	-0.556213884	0.088765222	-0.029232915	-0.149232511	0.207768218	-0.048231134	0.086763845	0.023753682	-0.368225789	-0.183225667	0.080763562	-0.289223359	0.081771822	0.22277332	-0.103228623	-0.112226315	-0.347	-0.317	-0.346	-0.236	-0.34	-0.341	-0.197	-0.243	-0.332	-0.321	-0.256	-0.321	-0.185	-0.298	-0.191	-0.31	-0.233	-0.266	-0.323	-0.384	-0.14	-0.192	-0.262	-0.261	-0.274	-0.203	-0.136	-0.405	-0.357	-0.363	-0.226	-0.351
FLQS30MRGRWY	0.27820665897	-0.02038079553	0.02327166459	0.27311472906	0.16882772839	0.23482772839	0.29578064235	0.35884342374	0.21367525929	0.42783669716	0.34082324401	-0.16188753109	0.1060407367	0.27812145564	-0.10499515634	0.36159902473	0.33649139948	0.05699140846	0.34508109617	0.11180979085	0.3620721274	0.28623132309	0.22450036825	0.15781201508	0.22125148486	0.22656090746	0.17989275198	-0.01851981148	0.27424926063	0.21650935499	0.03868647025	0.36791068952	0.12341185	-0.089572556	-0.286560452	0.004416593	0.377414522	0.181403235	0.32341523	0.310398927	-0.127580353	0.386411032	0.257402799	-0.489557235	-0.00358024399999	0.000421718999988	-0.334576536	0.456401817	0.113406997	0.175412504	0.069412341	0.233399364	0.328410269	0.195417629	0.129394511	-0.249588423	-0.120581825	0.244404434	0.379404489	-0.084578281	0.12941523	0.121424227	-0.469556417	0.647407542	0.087	0.24	0.226	0.094	0.131	0.106	0.071	0.041	0.128	0.00500000000001	0.052	0.322	0.175	0.093	0.29	0.034	0.059	0.193	0.058	0.164	0.039	0.081	0.112	0.159	0.124	0.108	0.126	0.239	0.089	0.118	0.226	0.025
FLQS30MKGRWV	0.2510742877	0.1320713484	0.19007255226	0.14907266171	-0.15692890957	0.24907340435	0.1440723881	0.13707199724	-0.06793001962	0.08407162982	-0.06993044957	-0.06592943333	0.13607283369	0.18307259917	0.07806915956	0.14807020708	0.19206835438	0.1170730213	0.18707337308	0.20207205196	0.00607281805	0.19207440496	0.02006997256	0.07206853418	0.12706963642	0.06707058231	-0.04892776043	0.02007134058	0.19207310729	0.24507538212	0.02107214577	0.13507239592	0.071032425	-0.120967483	0.079032449	0.404032484	0.065032542	0.014032411	0.270032474	-0.256967411	-0.396967407	0.219032503	-0.180967482	-0.450967409	0.134032465	-0.430967419	0.352032515	0.424032494	-0.382967406	-0.955967393	-0.221967542	0.143032409	-0.509967424	0.146032399	0.073032422	-0.217967583	-0.108967511	-0.179967493	-0.12796753	0.209032525	0.221032525	0.144032467	0.261032421	0.068032418	-0.363	-0.298	-0.334	-0.325	-0.165	-0.359	-0.318	-0.295	-0.191	-0.287	-0.198	-0.189	-0.31	-0.311	-0.289	-0.325	-0.318	-0.259	-0.321	-0.342	-0.222	-0.337	-0.251	-0.266	-0.295	-0.264	-0.21	-0.256	-0.339	-0.362	-0.258	-0.306
FLQS30MJGRWV	0.28092041637	0.20479938227	-0.02860705325	0.27994133585	0.20875306057	0.34491892213	0.33998915179	0.1705677738	0.0956514517	0.22076202606	0.16167237117	0.20174409509	0.40509076067	-0.02413487081	-0.14877142055	0.22541536048	0.34953191184	0.27905788721	0.27792191062	-0.02561452449	0.20299214029	0.33228949568	0.15346168217	0.20917030377	0.05931823434	0.15867386542	0.16097570356	0.3418994969	0.21896524382	0.15613708237	0.15786214069	0.00749604988	-0.216196348	-0.497257805	0.504831977	0.037741852	-0.278202872	-0.219190512	0.39083129	0.51984777	-0.099222956	-0.08318004	0.040835238	-0.428255745	0.698900986	-0.540216261	0.217869743	0.228870258	0.249753869	0.110879872	-0.285197722	0.280888455	-0.485225531	0.110875408	-0.08009661	-0.257126137	0.23390648	-0.012147595	0.17386425	0.306874893	0.05077155	-0.096211798	-0.087148453	-0.293249393	-0.027	0.02	0.097	-0.036	0.01	-0.058	-0.079	-0.000999999999976	0.059	-0.003	0.021	0.019	-0.122	0.134	0.165	-0.017	-0.077	-0.038	-0.022	0.103	0.021	-0.064	0.028	0.00800000000001	0.063	0.025	0.016	-0.077	-0.00700000000001	0.029	0.028	0.109
FLQS30MEGRWV	0.07349380768	-0.02025171051	-0.24772869979	-0.25772869979	-0.13435187826	-0.18822953854	-0.36031371912	-0.17809430405	-0.12407999437	-0.44542651906	-0.20304183523	0.00229514967	-0.25786225679	-0.06534878586	-0.59325312542	0.07382460777	0.00602494327	-0.30301012347	-0.05655389125	-0.1923232589	-0.09555389125	-0.19080192568	-0.17372225241	-0.30052500931	-0.23492568031	-0.32507354699	-0.17444418371	-0.19920878148	-0.12361589986	-0.30826292779	-0.36414200298	-0.25754267397	0.325470697	0.204469766	0.117470603	-0.263530542	-0.476532734	-0.017528847	0.035470693	0.242471225	-0.071530189	-0.087530126	-0.394531115	0.126469793	-0.73653145	-0.066529791	-0.285530256	0.203470755	0.47147008	-0.023529952	0.180471516	-0.560532359	0.640471417	-0.394530882	0.191472173	-0.082528967	0.187469919	-0.287531616	0.243472258	-0.397531258	0.123470187	0.112467896	0.235471028	-0.200529741	0.065	0.115	0.228	0.246	0.195	0.204	0.285	0.19	0.176	0.33	0.225	0.107	0.264	0.147	0.409	0.07	0.093	0.259	0.133	0.226	0.135	0.219	0.19	0.261	0.22	0.28	0.187	0.223	0.167	0.256	0.28	0.244
FLQS30LFGRWY	-0.24825235788	-0.29043870541	-0.35961178827	-0.17557458381	0.06300613426	0.02671270195	0.01157294131	-0.05527953357	-0.23503495244	-0.37375931339	-0.40382531148	-0.34684472268	-0.12106374606	-0.49732838475	-0.22118474186	-0.36987416266	-0.22947590987	-0.18455905485	0.0812429509	-0.28653026123	-0.23370657997	0.04861014577	-0.06590683852	-0.29352864329	-0.00172825547	-0.18047752781	-0.30435329613	-0.47346426315	-0.35134941389	-0.22704045262	-0.0368563694	-0.10042705869	-0.274950404	0.147072501	-0.03497815	0.22205928	0.281078646	0.046083116	0.223063935	0.039074922	0.147071943	-0.490018559	0.219082929	0.285036375	0.224036561	0.021039354	0.622121476	-0.107974612	0.150070267	-0.398962694	0.229095965	0.361010677	0.145090564	-0.012954128	-0.155911112	-0.093899939	0.042043265	0.035080509	0.022067101	0.070064308	-0.156983737	0.334054438	0.10004103	0.49106766	0.298	0.301	0.342	0.242	0.125	0.152	0.153	0.192	0.275	0.366	0.354	0.323	0.216	0.407	0.251	0.35	0.272	0.272	0.119	0.291	0.273	0.144	0.206	0.313	0.166	0.253	0.313	0.393	0.342	0.263	0.181	0.197
FLQS30KNGRWV	0.2883491573	0.22220042899	0.032914127	0.11028966598	0.08825806121	0.04636774834	0.09419299258	0.03726177942	0.02688809954	-0.10114350522	0.02702009592	0.0299159861	0.01408144634	0.15939191669	0.02956833368	0.08568545722	0.16664827514	0.102397494	0.02635287551	-0.10024017863	0.05234543909	-0.02163782897	0.08485835388	0.08951999698	-0.14444653915	0.08612234663	0.36652205396	-0.23239634335	0.16440493042	-0.07449467797	0.20836031192	0.17820786541	0.013606487	-0.258368204	0.00163777700001	0.255608456	-0.238391252	0.126584606	-0.124361129	0.128583585	-0.200373091	-0.35434078	-0.258382572	-0.067382645	-0.640357701	0.131609915	-0.00738286400001	-0.137378196	0.071603715	0.307589566	-0.371397597	-0.155371778	0.328604299	0.175596349	-0.122407809	-0.175408684	-0.446380093	-0.120390887	0.285594744	-0.214383958	0.253611228	-0.07037681	0.321600725	0.265609113	0.015	0.058	0.139	0.091	0.122	0.127	0.114	0.132	0.149	0.216	0.151	0.143	0.172	0.073	0.14	0.118	0.072	0.093	0.157	0.209	0.116	0.158	0.118	0.118	0.24	0.118	-0.032	0.274	0.066	0.193	0.042	0.059
FLQS30K5GRWY	-0.14152804453	-0.19251999913	-0.13752914426	-0.34251791543	0.15846437312	0.04546107392	0.03346992965	-0.02652856545	-0.07352457169	-0.16852075157	-0.36550165098	-0.0125257293	0.10946529921	0.11946657258	-0.000526829030001	0.17547380765	-0.28649812027	0.05945644348	-0.01854216739	0.00148590469	-0.02553487443	-0.2535358584	-0.25951369014	-0.23750668659	-0.13351762602	-0.47649765722	0.18545505434	-0.14851612113	-0.06553360106	-0.01254390381	0.03346402583	0.12346535709	-0.024042982	0.501968628	0.277996045	-0.031033348	0.114980978	0.042016793	-0.678234161	-0.61711066	-0.099144005	-0.668134866	-0.621129679	0.104969863	-0.01803236	0.101989376	0.359005431	0.314039023	-0.28004891	0.859974062	0.029987894	0.369966158	-0.46908349	-0.156006672	-0.340009883	-0.09697802	-0.483102756	-0.023119552	0.287056066	-0.09403977	0.297943186	0.034933553	-0.403084231	0.365980484	0.068	0.073	0.055	0.165	-0.083	-0.025	0.00699999999999	0.034	0.037	0.105	0.198	0.0	-0.054	-0.064	-0.015	-0.099	0.147	-0.063	0.00599999999999	-0.016	0.028	0.127	0.137	0.117	0.081	0.229	-0.103	0.073	0.019	0.003	-0.00299999999999	-0.076
FLQS30K3GRWY	-0.2558821075	0.1012178193	0.06919692552	0.06124734313	0.0592141856	0.00124007572	0.00620873505	0.05818829547	0.20713015625	0.12427096219	0.0612178193	-0.1228643932	0.10925869845	0.05924734313	0.05311107931	0.30522054458	0.13515286688	0.00725461053	0.07927459589	-0.00481533823	0.12023099147	0.41530411972	0.0731215262	0.11504113055	0.22815241267	0.06421282296	0.20628322593	0.06914605369	-0.00975265687	0.11835817103	0.01524688892	0.07423417096	0.111981972	0.777954725	0.066971444	0.00198458300001	-0.06701449	-0.191025987	0.183972918	-0.188029609	0.067979109	0.255966601	-0.063037105	0.054973844	-0.179018196	-0.065014111	-0.316024092	0.077967064	0.391962684	0.068962853	0.319957504	-0.510021228	-0.253014743	0.580958852	0.129967611	-0.130048729	-0.179027882	0.065971907	0.273969043	-0.002016596	-0.441008342	0.015979572	-0.067022365	0.317969085	0.187	-0.01	0.033	0.039	0.042	0.075	0.059	0.047	-0.034	-0.000999999999991	0.041	0.125	0.022	0.042	0.055	-0.081	-0.011	0.063	0.018	0.089	0.02	-0.154	0.028	0.018	-0.035	0.035	-0.041	0.035	0.089	0.011	0.064	0.02
