SN	Distance_X_LOGO_Button_LD1	Distance_X_LOGO_Button_LD2	Distance_X_LOGO_Button_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_LD1	Distance_Y_LOGO_Button_LD2	Distance_Y_LOGO_Button_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_LD1	Angle_Button_LD2	Angle_Button_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30TYGRWV	-0.0688386517	-0.0688386517	-0.1178246316	-0.1168357001	-0.0708371759	-0.0708382828	-0.0688231558	-0.0708371759	-0.0688231558	-0.0318257385	-0.0678250006	-0.1168357001	-0.069866692	-0.0708382828	-0.0708382828	-0.0678655851	-0.0688511961	-0.070836807	-0.0688231558	-0.0698386517	-0.0708102426	-0.0678530408	-0.0708508271	-0.0678530408	-0.0698379138	-0.0698379138	-0.068836807	-0.0698379138	-0.0688272143	-0.0708511961	-0.0708530408	-0.0678526719	0.015064376	0.015064376	0.014064193	0.017067212	0.017064559	0.014061357	0.013057241	0.017064559	0.013057241	0.013060991	0.016058613	0.017067212	0.01705477	0.014061357	0.014061357	0.016067487	0.016067212	0.015064193	0.048057149	0.017061357	0.015064285	0.016058064	0.014065108	0.016058064	0.016058796	0.016058796	0.018055777	0.016058796	0.054051385	0.015061723	0.016055502	0.015067578	0.03	0.03	0.011	0.011	0.029	0.03	0.03	0.029	0.03	0.044	0.03	0.011	0.029	0.03	0.03	0.03	0.03	0.029	0.027	0.029	0.029	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.027	0.029	0.029	0.03
FLQS30T7GRWV	-0.0181803659	-0.0181803659	-0.0161758373	-0.0171805074	-0.016180932	-0.0161810735	-0.0171765449	-0.016180932	-0.0171765449	-0.0171761203	-0.0191758373	-0.0171805074	-0.0171909799	-0.0161810735	-0.0161810735	-0.0541904139	-0.0171850361	-0.017180932	-0.0161765449	-0.0551813566	-0.0511713086	-0.0171853191	-0.0151854607	-0.0171853191	-0.0181807905	-0.0181807905	0.0178138317	-0.0181807905	-0.0531761203	-0.0151857437	-0.0211857437	-0.0161853191	0.026103346	0.026103346	0.024103516	-0.013893603	0.02710377	0.028100804	0.026100211	0.02710377	0.026100211	0.025100465	0.025097499	-0.013893603	0.061094109	0.028100804	0.028100804	0.026106143	0.063109279	0.061106482	0.02609699	0.022103346	0.022103601	0.025097075	0.060106651	0.025097075	0.026097668	0.026097668	0.061097414	0.026097668	0.027088346	0.060103431	0.063097584	0.025106482	-0.0119999999999	-0.0119999999999	-0.011	-0.00799999999998	-0.012	-0.012	-0.013	-0.012	-0.013	-0.012	-0.013	-0.00799999999998	-0.015	-0.012	-0.012	-0.026	-0.015	-0.015	-0.012	-0.026	-0.025	-0.012	-0.014	-0.012	-0.012	-0.012	-0.000999999999976	-0.012	-0.026	-0.015	-0.016	-0.011
FLQS30S7GRWV	-0.0594141585	-0.0594141585	-0.0964380536	-0.097427579	-0.0974262697	-0.0063961554	-0.1064279064	-0.0974262697	-0.1064279064	-0.0984377263	-0.0974377263	-0.097427579	-0.0623892815	-0.0063961554	-0.0063961554	-0.0603909182	-0.061403684	-0.0984272517	-0.110428561	-0.0964259424	-0.0584383809	-0.06140172	-0.0614023747	-0.06140172	-0.0974262697	-0.0974262697	-0.1104161225	-0.0974262697	-0.0614246331	-0.0073840442	-0.0063820803	-0.0614020474	-0.00388966399998	-0.00388966399998	-0.00488867899998	-0.00489951500001	-0.00588966399999	-0.00687751599997	-0.037864382	-0.00588966399999	-0.037864382	-0.00487718700001	-0.00786733699999	-0.00489951500001	-0.00685486	-0.00687751599997	-0.00687751599997	-0.005900172	-0.00689951499999	-0.00788802299999	-0.041864382	-0.00587718700001	-0.00388933599999	-0.042866352	-0.006890978	-0.042866352	-0.00586799299998	-0.00586799299998	-0.039857486	-0.00586799299998	-0.00783056200001	-0.00289130599998	-0.00586865	-0.00590082799999	0.186	0.186	0.172	0.172	0.172	0.207	0.171	0.172	0.171	0.171	0.172	0.172	0.186	0.207	0.207	0.186	0.186	0.171	0.169	0.172	0.186	0.188	0.185	0.188	0.172	0.172	0.169	0.172	0.186	0.206	0.207	0.185
FLQS30RRGRWV	-0.0908621478	-0.0908621478	-0.0918500922	-0.0908611432	-0.0908621478	-0.0888628176	-0.0918500922	-0.0908621478	-0.0918500922	-0.090850762	-0.0908504271	-0.0908611432	-0.0918875985	-0.0888628176	-0.0888628176	-0.1328859241	-0.0898735336	-0.0888618129	-0.0908497573	-0.1338631524	-0.0918387064	-0.089875208	-0.0888742034	-0.089875208	-0.0898624827	-0.0898624827	-0.0918618129	-0.0898624827	-0.0908521015	-0.0908745383	-0.0908758778	-0.0908745383	0.023473331	0.023473331	0.024473331	0.024479158	0.02447436	0.024467847	0.02246699	0.02447436	0.02246699	0.023467333	0.02346202	0.024479158	0.023455679	0.024467847	0.024467847	0.027478987	0.024478815	0.02347316	0.023460821	-0.011532496	0.025473845	0.024461506	-0.015524784	0.024461506	-0.016537466	-0.016537466	0.023457393	-0.016537466	0.02244334	-0.015531639	-0.015543292	0.025479844	-0.136	-0.136	-0.137	-0.137	-0.137	-0.136	-0.136	-0.137	-0.136	-0.137	-0.137	-0.137	-0.137	-0.136	-0.136	-0.153	-0.136	-0.136	-0.137	-0.15	-0.137	-0.136	-0.132	-0.136	-0.133	-0.133	-0.137	-0.133	-0.136	-0.134	-0.133	-0.136
FLQS30R2GRWV	0.1333073672	0.1333073672	0.0972854094	0.0983044781	0.0983062116	0.0993073672	0.0992859873	0.0983062116	0.0992859873	0.097287143	0.0972865651	0.0983044781	0.0993495493	0.0993073672	0.0993073672	0.100347238	0.1313247023	0.0983056337	0.0982859873	0.0993079451	0.0962651852	0.0983275915	0.097325858	0.0983275915	0.0973067894	0.0973067894	0.0963062116	0.0973067894	0.0952877208	0.0963270137	0.099329325	0.1303270137	-0.052300897	-0.052300897	-0.055300895	-0.054300969	-0.056300899	-0.054300827	-0.058300811	-0.056300899	-0.058300811	-0.056300819	-0.056300754	-0.054300969	-0.058300667	-0.054300827	-0.054300827	-0.05730096	-0.056300956	-0.055300891	-0.055300728	-0.057300815	-0.053300901	-0.052300752	-0.057300908	-0.052300752	-0.054300762	-0.054300762	-0.056300684	-0.054300762	-0.05530052	-0.057300827	-0.055300684	-0.053300973	-0.149	-0.149	-0.163	-0.162	-0.163	-0.162	-0.162	-0.163	-0.162	-0.163	-0.163	-0.162	-0.162	-0.162	-0.162	-0.162	-0.149	-0.163	-0.162	-0.162	-0.163	-0.163	-0.163	-0.163	-0.163	-0.163	-0.163	-0.163	-0.164	-0.163	-0.162	-0.15
FLQS30QXGRWV	-0.0365310079	-0.0365310079	0.0024718049	0.000489806899999	0.000491494600002	0.000490931999998	0.0024723675	0.000491494600002	0.0024723675	0.0044734926	0.000470679799999	0.000489806899999	-0.0364899409	0.000490931999998	0.000490931999998	0.000529748800002	-0.0375124434	0.001490932	0.0014931823	0.0014920571	0.0024734926	-0.001491066	0.0015100591	-0.001491066	0.0014914946	0.0014914946	-0.000507942900001	0.0014914946	0.0004695547	0.0025111842	0.000510621700002	-0.0034916286	0.048961813	0.048961813	0.048962442	0.047972827	0.047962757	0.047952057	0.044950483	0.047962757	0.044950483	0.046950798	0.047941042	0.047972827	0.04292751	0.047952057	0.047952057	0.047971568	0.049971883	0.046961813	0.044938839	0.046951113	0.043962757	0.046940098	0.046963701	0.046940098	0.047941986	0.047941986	0.046931286	0.047941986	0.047907369	0.047952057	0.049930972	0.047973771	-0.049	-0.049	-0.0339999999999	-0.035	-0.034	-0.035	-0.0339999999999	-0.034	-0.0339999999999	-0.033	-0.0339999999999	-0.035	-0.049	-0.035	-0.035	-0.035	-0.049	-0.035	-0.034	-0.034	-0.034	-0.036	-0.034	-0.036	-0.035	-0.035	-0.035	-0.035	-0.035	-0.035	-0.034	-0.037
FLQS30QPGRWV	-0.0841210631	-0.0841210631	-0.0861259228	-0.0871221138	-0.0861214571	-0.0841210631	-0.0851264481	-0.0861214571	-0.0851264481	-0.0841256601	-0.0861260541	-0.0871221138	-0.0851118691	-0.0841210631	-0.0841210631	-0.0861121318	-0.0841168601	-0.0831213258	-0.0851268422	-0.0841210631	-0.0851313078	-0.0861167288	-0.0861169915	-0.0861167288	-0.0841213258	-0.0841213258	-0.0861222452	-0.0841213258	-0.0851257914	-0.0851167288	-0.0871163348	-0.0841163348	0.057555621	0.057555621	0.059556017	0.021552056	0.061556413	0.099542155	0.10354057	0.061556413	0.10354057	0.100541362	0.058528689	0.021552056	0.06349938	0.099542155	0.099542155	0.059567106	0.05956671	0.060555224	0.062524332	0.060540174	0.098555621	0.061527104	0.058556413	0.061527104	0.059529085	0.059529085	0.060514034	0.059529085	0.06248433	0.059541758	0.060514034	0.061570275	0.00999999999999	0.00999999999999	0.00999999999999	0.013	0.00999999999999	0.00699999999995	0.00599999999997	0.00999999999999	0.00599999999997	0.00600000000003	0.00999999999999	0.013	0.01	0.00699999999995	0.00699999999995	0.00999999999999	0.00999999999999	0.00999999999999	0.00900000000001	0.00999999999999	0.00700000000001	0.00999999999999	0.00999999999999	0.00999999999999	0.011	0.011	0.00899999999996	0.011	0.00999999999999	0.00999999999999	0.00900000000001	0.00999999999999
FLQS30QMGRWV	0.0821838133	0.0821838133	0.0811680971	0.1191809182	0.0811825726	0.0801829862	0.0821656156	0.0811825726	0.0821656156	0.0801680971	0.0811680971	0.1191809182	0.0792135915	0.0801829862	0.0801829862	0.0812123507	0.0841974617	0.081182159	0.0821647884	0.0791825726	0.0821515537	0.0771974617	0.0811970481	0.0771974617	0.0801825726	0.0801825726	0.1201953937	0.0801825726	0.1181846405	0.0801974617	0.0821999432	0.083199116	0.060030131	0.060030131	0.060030131	0.020028996	0.058030889	0.059024263	0.058023128	0.058030889	0.058023128	0.059023506	0.021010445	0.020028996	0.027004198	0.059024263	0.059024263	0.024029185	0.058036189	0.058030131	0.022008931	0.059023506	0.060030321	0.063017638	0.019031646	0.063017638	0.060018774	0.060018774	0.058011959	0.060018774	0.057997005	0.058024074	0.020011581	0.060037703	0.226	0.226	0.226	0.244	0.227	0.226	0.227	0.227	0.227	0.226	0.23	0.244	0.228	0.226	0.226	0.229	0.227	0.226	0.229	0.226	0.226	0.224	0.23	0.224	0.226	0.226	0.241	0.226	0.241	0.226	0.23	0.227
FLQS30Q9GRWY	0.0473513877	0.0473513877	0.0482891412	0.0463446584	0.0493497054	0.0483547524	0.0102840942	0.0493497054	0.0102840942	0.0472958706	0.0462941882	0.0463446584	0.0484826101	0.0483547524	0.0483547524	0.0124708337	0.0464085872	0.0463497054	0.0102857766	0.0503614818	0.0102268947	0.0454136342	0.0904809278	0.0454136342	0.0473547524	0.0473547524	0.0443396114	0.0473547524	0.0102891412	0.0454826101	0.0894842924	0.0494136342	-0.06346828	-0.06346828	-0.06446873	-0.025473088	-0.06646873	-0.066463021	-0.027462119	-0.06646873	-0.027462119	-0.024463321	-0.065458363	-0.025473088	-0.030451301	-0.066463021	-0.066463021	-0.027473238	-0.027472937	-0.02546828	-0.026456259	-0.066462119	-0.064468881	-0.022457461	-0.025475642	-0.022457461	-0.066458363	-0.066458363	-0.026459264	-0.066458363	0.017552305	-0.021470233	-0.025459414	-0.065473839	-0.034	-0.034	-0.034	-0.038	-0.033	-0.034	-0.052	-0.033	-0.052	-0.038	-0.034	-0.038	-0.0359999999999	-0.034	-0.034	-0.051	-0.0380000000001	-0.038	-0.051	-0.033	-0.048	-0.039	-0.0210000000001	-0.039	-0.034	-0.034	-0.038	-0.034	-0.055	-0.039	-0.022	-0.033
FLQS30Q9GRWV	-0.1197320539	-0.1197320539	-0.1197350121	-0.1177323652	-0.1207323652	-0.1187322096	-0.1207357127	-0.1207323652	-0.1207357127	-0.0327310418	-0.1677348564	-0.1177323652	-0.1157264488	-0.1187322096	-0.1187322096	-0.1197266045	-0.1207296406	-0.1697325209	-0.1197357906	-0.1677322874	-0.118738126	-0.1187291735	-0.1187295627	-0.1187291735	-0.1697322874	-0.1697322874	-0.1197329102	-0.1697322874	-0.1167349342	-0.1197294849	-0.1187290956	-0.121729407	0.00454955399999	0.00454955399999	0.00754921400002	0.00456009599998	0.040562137	0.00653867100002	0.00553799099998	0.040562137	0.00553799099998	0.076550574	0.009528808	0.00456009599998	0.004515545	0.00653867100002	0.00653867100002	0.04357234	0.007560437	0.041561117	0.00852676800002	0.042549894	0.00654921400002	0.040538331	0.041564178	0.040538331	0.00752846799998	0.00752846799998	0.041529828	0.00752846799998	0.040501941	0.041551254	0.040528468	0.003561797	-0.074	-0.074	-0.073	-0.073	-0.076	-0.073	-0.073	-0.076	-0.073	-0.045	-0.092	-0.073	-0.0719999999999	-0.073	-0.073	-0.076	-0.074	-0.0960000000001	-0.074	-0.095	-0.073	-0.076	-0.076	-0.076	-0.093	-0.093	-0.077	-0.093	-0.075	-0.0770000000001	-0.075	-0.073
FLQS30Q3GRWV	-0.1718376766	-0.1718376766	-0.2067173695	-0.1678376766	-0.1688454383	-0.1688493192	-0.1677290121	-0.1688454383	-0.1677290121	-0.2097173695	-0.2097134886	-0.1678376766	-0.1721287421	-0.1688493192	-0.1688493192	-0.1721132186	-0.1719657454	-0.2098415575	-0.1707212504	-0.1688570809	-0.1695854198	-0.1729735072	-0.168977388	-0.1729735072	-0.1698454383	-0.1698454383	-0.1688648427	-0.1698454383	-0.1378648427	-0.1709812689	-0.1699967924	-0.1699812689	-0.020145635	-0.020145635	0.017850043	0.054846201	0.015849803	-0.018141313	0.012859527	0.015849803	0.012859527	-0.018141073	-0.020137232	0.054846201	-0.019132309	-0.018141313	-0.018141313	0.014850883	0.049846681	-0.023149477	0.012863969	0.014855085	-0.021145515	0.014859047	0.013850043	0.014859047	0.019858206	0.019858206	0.012862768	0.019858206	0.014871652	0.014854485	0.013862768	-0.024149717	0.194	0.194	0.178	0.189	0.192	0.195	0.192	0.192	0.192	0.179	0.179	0.189	0.193	0.195	0.195	0.19	0.188	0.18	0.191	0.192	0.195	0.191	0.193	0.191	0.192	0.192	0.193	0.192	0.204	0.192	0.192	0.195
FLQS30Q2GRWV	-0.130921364	-0.130921364	-0.1299214442	-0.0969212624	-0.1299213426	-0.130921257	-0.1639214281	-0.1299213426	-0.1639214281	-0.1279214388	-0.1279214442	-0.0969212624	-0.1299211635	-0.130921257	-0.130921257	-0.1289211742	-0.1299212784	-0.1299213506	-0.1299213399	-0.1299212544	-0.1309214308	-0.1299212651	-0.1629212597	-0.1299212651	-0.092921257	-0.092921257	-0.1309212464	-0.092921257	-0.1289213453	-0.1289212597	-0.1289212597	-0.1299212651	-0.012143777	-0.012143777	0.025857003	0.02186305	0.024864611	0.018849591	0.022849395	0.024864611	0.022849395	0.023849591	0.023843348	0.02186305	0.022835741	0.018849591	0.018849591	0.02186266	0.021862075	0.021855638	0.019841398	0.023856418	0.020856808	0.024842763	-0.011141827	0.024842763	0.020843543	0.020843543	-0.012163284	0.020843543	0.022829304	0.023857978	0.024844519	-0.012136365	-0.0810000000001	-0.0810000000001	-0.0840000000001	-0.071	-0.083	-0.084	-0.096	-0.083	-0.096	-0.083	-0.083	-0.071	-0.084	-0.084	-0.084	-0.083	-0.083	-0.083	-0.084	-0.083	-0.084	-0.0839999999999	-0.093	-0.0839999999999	-0.069	-0.069	-0.081	-0.069	-0.084	-0.0839999999999	-0.083	-0.081
FLQS30PHGRWY	-0.0105340256	-0.0105340256	-0.0105296873	-0.0095337846	-0.0115340256	-0.0115341461	-0.0105296873	-0.0115340256	-0.0105296873	-0.0115298078	-0.0105298078	-0.0095337846	-0.0085431842	-0.0115341461	-0.0115341461	-0.0475427022	-0.0125380023	-0.0095339051	-0.0095296873	-0.0095345076	-0.0095254695	-0.0125383639	-0.0115383639	-0.0125383639	-0.0105341461	-0.0105341461	-0.0445337846	-0.0105341461	-0.0405300488	-0.0125383639	-0.0095384844	-0.0115384844	0.037739564	0.037739564	0.036739828	0.034747489	0.036740621	0.033730847	0.033729262	0.036740621	0.033729262	0.032730054	0.035721601	0.034747489	0.031711034	0.033730847	0.033730847	-0.00925224700001	0.07775832	0.033739564	0.033719487	0.034729526	0.034739036	0.036720544	0.034741413	0.036720544	0.035722657	0.035722657	0.034713676	0.035722657	0.035692542	0.036731111	-0.00528738100002	0.035749074	-0.016	-0.016	-0.016	-0.015	-0.016	-0.016	-0.016	-0.016	-0.016	-0.015	-0.016	-0.015	-0.015	-0.016	-0.016	-0.027	-0.02	-0.015	-0.016	-0.015	-0.015	-0.016	-0.016	-0.016	-0.016	-0.016	-0.029	-0.016	-0.028	-0.016	-0.0120000000001	-0.016
FLQS30NWGRWV	0.0782180485	0.0782180485	0.0742085074	0.0802165643	0.0782169884	0.0782172004	0.0371998144	0.0782169884	0.0371998144	0.0782095675	0.0722082954	0.0802165643	0.0742328902	0.0782172004	0.0782172004	0.0752324662	0.0762246213	0.0792167764	0.0762074473	0.0792169884	0.1262112637	0.0752252574	0.0792246213	0.0752252574	0.0402172004	0.0402172004	0.0772152922	0.0402172004	0.0432102036	0.0792252574	0.0772258934	0.0752252574	-0.056553477	-0.056553477	-0.054553477	-0.053553153	-0.055553456	-0.05255376	-0.020553851	-0.055553456	-0.020553851	-0.056553821	-0.013553679	-0.053553153	-0.050554469	-0.05255376	-0.05255376	-0.052553153	-0.053553153	-0.055553467	-0.053554165	-0.05455374	-0.054553467	-0.051554145	-0.052553375	-0.051554145	-0.049554023	-0.049554023	-0.053554428	-0.049554023	-0.095555259	-0.05255377	-0.088554843	-0.053553112	-0.117	-0.117	-0.119	-0.117	-0.117	-0.117	-0.136	-0.117	-0.136	-0.117	-0.123	-0.117	-0.119	-0.117	-0.117	-0.118	-0.118	-0.117	-0.118	-0.117	-0.098	-0.118	-0.116	-0.118	-0.132	-0.132	-0.117	-0.132	-0.127	-0.116	-0.115	-0.118
FLQS30MRGRWY	-0.1900997805	-0.1900997805	-0.1881122455	-0.1881018019	-0.1891004543	-0.1891001174	-0.1891142668	-0.1891004543	-0.1891142668	-0.1891122455	-0.1901125824	-0.1881018019	-0.1910755243	-0.1891001174	-0.1891001174	-0.1930768719	-0.190089	-0.1901011281	-0.1871142668	-0.1901007912	-0.1511132562	-0.1900873155	-0.1880883262	-0.1900873155	-0.1911007912	-0.1911007912	-0.1891031494	-0.1911007912	-0.1871119086	-0.1900883262	-0.1910879893	-0.1890873155	-0.050331599	-0.050331599	-0.049331599	0.029662847	-0.051331758	-0.04932906	-0.047328901	-0.051331758	-0.047328901	-0.050328742	0.028670543	0.029662847	0.022673479	-0.04932906	-0.04932906	0.025662926	-0.00933715299996	-0.012334455	-0.047325807	-0.010331916	-0.046331758	-0.01432898	0.028664831	-0.01432898	-0.014329615	-0.014329615	-0.011326759	-0.014329615	-0.00832064900001	-0.013332075	-0.011326759	-0.010337708	-0.123	-0.123	-0.122	-0.128	-0.122	-0.122	-0.122	-0.122	-0.122	-0.122	-0.128	-0.128	-0.129	-0.122	-0.122	-0.13	-0.126	-0.125	-0.121	-0.126	-0.107	-0.125	-0.128	-0.125	-0.126	-0.126	-0.125	-0.126	-0.124	-0.125	-0.125	-0.125
FLQS30MKGRWV	-0.1359513146	-0.1359513146	-0.1339573413	-0.1329516589	-0.1339514867	-0.0899433937	-0.1339576857	-0.1339514867	-0.1339576857	-0.1349571691	-0.1339571691	-0.1329516589	-0.1379384001	-0.0899433937	-0.0899433937	-0.1369392611	-0.1369458044	-0.1339516589	-0.1339576857	-0.0919433937	-0.1349635402	-0.1369449434	-0.1339451156	-0.1369449434	-0.1359513146	-0.1359513146	-0.0939442547	-0.1359513146	-0.1339563081	-0.132944599	-0.1359442547	-0.1359451156	0.006969408	0.006969408	-0.034031676	-0.032030703	0.00596951899999	0.00496857399997	-0.029032705	0.00596951899999	-0.029032705	-0.031032538	-0.031033372	-0.032030703	0.00496646100001	0.00496857399997	0.00496857399997	-0.028030675	-0.027030703	-0.028031509	0.004966322	0.037968463	-0.031031648	0.00696749000002	0.00696971400001	0.00696749000002	0.00696776799998	0.00696776799998	0.005966712	0.00696776799998	-0.028036457	0.00496857399997	0.00496676700001	-0.03403062	-0.185	-0.185	-0.182	-0.18	-0.184	-0.167	-0.181	-0.184	-0.181	-0.181	-0.181	-0.18	-0.186	-0.167	-0.167	-0.183	-0.182	-0.181	-0.185	-0.171	-0.181	-0.185	-0.184	-0.185	-0.185	-0.185	-0.168	-0.185	-0.182	-0.184	-0.185	-0.181
FLQS30MJGRWV	-0.2081568656	-0.2081568656	-0.2091529803	-0.2071564339	-0.2071566498	-0.2071568656	-0.2081521168	-0.2071566498	-0.2081521168	-0.2101529803	-0.2061530882	-0.2071564339	-0.2071650681	-0.2071568656	-0.2071568656	-0.2071645285	-0.1721604272	-0.2091565419	-0.208151901	-0.2081568656	-0.2071486632	-0.2061608589	-0.2081605352	-0.2061608589	-0.117162262	-0.117162262	-0.2081558943	-0.117162262	-0.208153304	-0.206160751	-0.2071613986	-0.1721606431	0.025715141	0.025715141	0.027714982	0.027714345	0.026715459	0.024709733	-0.00629647000002	0.026715459	-0.00629647000002	0.062709256	0.025698758	0.027714345	0.028693668	0.024709733	0.024709733	0.027714663	0.061719912	0.062714982	0.029703689	0.061709574	0.063715141	0.026704166	0.066716572	0.026704166	0.022704643	0.022704643	0.03070019	0.022704643	0.026686829	0.02771021	0.027699394	0.027721185	-0.124	-0.124	-0.124	-0.123	-0.124	-0.123	-0.121	-0.124	-0.121	-0.127	-0.122	-0.123	-0.124	-0.123	-0.123	-0.123	-0.112	-0.127	-0.124	-0.126	-0.126	-0.123	-0.126	-0.123	-0.088	-0.088	-0.124	-0.088	-0.123	-0.122	-0.123	-0.109
FLQS30MEGRWV	0.3212958765	0.3212958765	0.3244232181	0.3223100256	0.3222994138	0.3562994138	0.3224409044	0.3222994138	0.3224409044	0.3574196809	0.3214196809	0.3223100256	0.3210199698	0.3562994138	0.3562994138	0.3200447306	0.319182684	0.3543135629	0.3234373672	0.3212958765	0.3225576342	0.3211543859	0.3211756095	0.3211543859	0.3572958765	0.3572958765	0.3233064883	0.3572958765	0.3214232181	0.321168535	0.3191649977	0.319168535	0.00139016299997	0.00139016299997	0.00339016299998	-0.033610066	0.003390508	0.00438671800001	0.00538602899999	0.003390508	0.00538602899999	0.00638660399997	0.00238292899999	-0.033610066	0.00337844999999	0.00438671800001	0.00438671800001	0.00239418199999	0.000393837999979	0.00539050799998	0.00438189499999	0.00338637399997	0.003390508	-0.035617645	0.00439154099999	-0.035617645	0.002383159	0.002383159	0.00337948399999	0.002383159	0.00237029700003	0.00238694800001	-0.031620516	0.00139441200002	0.224	0.224	0.225	0.228	0.224	0.238	0.224	0.224	0.224	0.238	0.225	0.228	0.224	0.238	0.238	0.224	0.224	0.237	0.225	0.225	0.225	0.228	0.224	0.228	0.238	0.238	0.225	0.238	0.224	0.224	0.227	0.224
FLQS30LFGRWY	0.2223652695	0.2223652695	0.1884042464	0.1873652695	0.1893629768	0.1873629768	0.1904053927	0.1893629768	0.1904053927	0.1884019536	0.1884042464	0.1873652695	0.224275852	0.1873629768	0.1873629768	0.2222838767	0.1883262927	0.1873641231	0.1914042464	0.1863629768	0.1894466623	0.1893205608	0.1903239999	0.1893205608	0.1893629768	0.1893629768	0.1893675623	0.1893629768	0.1894076855	0.1883239999	0.1873262927	0.1893228535	-0.014678509	-0.014678509	-0.015678509	-0.059671513	-0.014677809	-0.016686438	-0.018688537	-0.014677809	-0.018688537	-0.016686905	-0.016694368	-0.059671513	-0.01470393	-0.016686438	-0.016686438	-0.014671046	0.020337116	-0.016678975	-0.019698099	0.018321025	-0.018679209	-0.016696	-0.01667711	-0.016696	-0.016693668	-0.016693668	0.018306332	-0.016693668	-0.015720255	-0.015685739	0.023307498	-0.015670346	0.036	0.036	0.023	0.0260000000001	0.0240000000001	0.023	0.024	0.0240000000001	0.024	0.023	0.023	0.0260000000001	0.037	0.023	0.023	0.0359999999999	0.02	0.023	0.025	0.0190000000001	0.024	0.023	0.024	0.023	0.023	0.023	0.021	0.023	0.024	0.023	0.02	0.023
FLQS30KNGRWV	-0.062236131	-0.062236131	-0.0602462475	-0.0602367261	-0.060236131	-0.0602355359	-0.0972593394	-0.060236131	-0.0972593394	-0.0612575542	-0.061246545	-0.0602367261	-0.0642141127	-0.0602355359	-0.0602355359	-0.0602150053	-0.0622269071	-0.0602367261	-0.0632495205	-0.0592358334	-0.0622587443	-0.0612248243	-0.0602251218	-0.0612248243	-0.0592355359	-0.0592355359	-0.0632388089	-0.0592355359	-0.062246545	-0.0612251218	-0.0632236341	-0.0622257169	-0.013323309	-0.013323309	-0.013323309	-0.015327415	-0.015323438	-0.018318947	-0.017318177	-0.015323438	-0.017318177	-0.017318947	-0.019314841	-0.015327415	-0.013309966	-0.018318947	-0.018318947	0.021668094	-0.015327159	-0.018323053	-0.017313558	-0.015318562	-0.014323309	-0.019313943	-0.015323951	-0.019313943	-0.01831497	-0.01831497	0.020684389	-0.01831497	-0.015300472	-0.013319204	-0.015310223	-0.0153278	0.08	0.08	0.079	0.08	0.08	0.08	0.066	0.08	0.066	0.079	0.08	0.08	0.078	0.08	0.08	0.0769999999999	0.079	0.081	0.079	0.08	0.079	0.08	0.08	0.08	0.08	0.08	0.076	0.08	0.079	0.079	0.079	0.079
