SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30TYGRWV	-0.0203524107	-0.0304409615	-0.0803770559	-0.0773836471	0.247656473	-0.3281853391	-0.0122223069	-0.2642804811	-0.0663148698	0.0096163529	-0.010363587	0.0966759599	0.051731555	-0.1982793348	0.0416000183	-0.0174332241	-0.0793137235	-0.0793902383	-0.1323246132	-0.0233446733	-0.1983988354	-0.0113569959	0.2095862628	0.2045962928	-0.0803936771	-0.2412372087	0.0407183726	0.1046556133	0.0366765331	-0.079365593	-0.276347539	-0.3032996814	0.138413448	0.01842369	0.132401665	-0.132589868	-0.172597387	-0.0075875	0.018407349	-0.509613077	0.002388344	-0.108582882	-0.063601532	-0.334605143	0.245402672	-0.061611893	0.071402317	0.555429019	0.142396159	-0.044588802	0.002405455	-0.150592592	-0.114590638	-0.123585487	0.134408829	0.271435768	0.006429552	-0.199603367	0.00940865200002	0.182406402	0.307431624	0.339427835	-0.607600584	0.038408652	-0.017	-0.00200000000001	-0.039	-0.001	0.138	-0.121	0.00400000000002	-0.024	-0.015	0.031	0.017	0.098	-0.00100000000003	-0.061	0.019	-0.073	-0.04	-0.014	-0.042	0.024	-0.052	0.025	0.079	0.058	-0.022	-0.059	0.027	0.029	-0.016	-0.068	-0.015	-0.117
FLQS30T7GRWV	0.0444745746	-2.1890263884	0.2314480974	-0.0195196695	0.1615252266	0.0355706982	0.1555873903	-0.0554393746	0.0375856636	-0.1064949191	-0.0505110356	-0.3264074293	0.0375804833	-0.3833809522	0.1624440683	-0.0815720482	-0.2064321797	-0.1124931923	-0.0784612471	0.035500764	-0.1355542049	-0.1155124746	0.0164797549	0.2984688187	-0.2205271522	0.0525045053	0.2175298313	-0.031514777	-0.0894998116	-0.0215199573	-0.0165199573	-0.4164359211	0.154876805	-0.545172378	0.213849526	0.017868474	0.095877074	0.038860545	0.095886615	0.041860545	0.093817677	0.084855842	-0.147123732	-0.43918501	0.141826278	-0.382191461	0.255848988	-0.328163509	-0.309173185	0.021852079	-0.034157865	-0.284148459	0.012855842	-0.113147249	-0.070108547	0.420926257	0.079910938	0.4949018	0.364900994	-0.450157059	0.504916985	0.345889975	-0.093165928	-0.062145099	0.013	-0.802	0.081	0.00700000000001	0.07	0.026	0.068	-0.012	0.02	-0.038	0.017	-0.054	0.013	-0.085	0.047	0.031	-0.023	-0.031	-0.00900000000001	0.072	-0.04	-0.014	0.034	0.08	-0.084	-0.031	0.055	0.068	-0.09	-0.04	0.024	-0.143
FLQS30S7GRWV	-0.1822188373	0.00195825220001	-0.1153002028	-0.0962051625	-0.1162772974	-0.0612684087	-0.302390115	0.0717367194	-0.251307724	-0.0581914876	0.0177739834	-0.1222550757	0.0676792849	-0.1782844767	-0.1832485802	-0.1841422581	-0.1262660156	0.0687821883	-0.0622523408	-0.0662290935	-0.1171655054	0.0727835558	0.069841674	-0.1842123418	-0.1941962738	-0.1212537082	-0.0572584944	-0.2962892629	-0.2712530245	-0.1292243073	-0.124224991	-0.0112236235	-0.077695457	-0.215692537	-0.204652054	0.110312905	0.100295252	-0.013704217	-0.145696917	-0.070651922	-0.018655505	-0.133701563	0.056320072	0.101323125	0.117335204	0.161320338	-0.123663204	-0.080657098	0.11131848	-0.121697979	-0.070686697	0.036289544	-0.133702094	-0.072714968	0.120298703	-0.020716296	0.167272422	0.107300561	0.052281315	-0.202680459	-0.249713641	-0.01568298	-0.013686166	0.050290075	-0.107	-0.012	-0.062	-0.099	-0.105	-0.067	-0.147	-0.005	-0.144	-0.049	-0.044	-0.107	-0.032	-0.14	-0.101	-0.108	-0.11	0.00200000000001	-0.06	-0.076	-0.072	-0.005	-0.032	-0.115	-0.147	-0.109	-0.074	-0.136	-0.119	-0.094	-0.092	-0.056
FLQS30RRGRWV	0.0113590496	0.2971440252	0.1723640862	-0.2246142176	-0.0295592024	-0.03454448	-0.027423214	-0.2135514537	0.0294283998	-0.1526820181	-0.1216680706	-0.0975634641	0.0844667555	0.1443838452	-0.1396204165	-0.1686889918	0.152356725	-0.0816308772	-0.2095417679	-0.0935909717	-0.083735871	-0.0956301023	-0.2836180919	-0.0846587722	0.0572370088	0.1323915939	-0.0185541657	0.0203671857	0.0833904316	0.024334254	-0.3215979455	-0.2626239034	0.129790224	-0.041170766	0.224724825	0.236849428	0.156786094	0.038785176	0.088756262	-0.243278617	0.160701419	0.103826251	-0.297274028	0.03068352	0.220715416	0.163717252	-0.021286649	-0.093295139	0.155731709	0.14477462	-0.025272881	0.082784028	0.155824645	0.349819597	0.098842085	0.028851264	-0.036137492	0.224763376	0.214795043	0.049759016	0.163789995	0.410823498	-0.092272651	0.033782422	-0.053	0.088	0.0	-0.164	-0.074	-0.059	-0.063	-0.092	-0.05	-0.116	-0.048	-0.084	-0.036	-0.00299999999999	-0.094	-0.096	0.00200000000001	-0.093	-0.122	-0.09	-0.096	-0.127	-0.169	-0.078	-0.011	-0.017	-0.077	-0.038	-0.028	-0.087	-0.158	-0.152
FLQS30R2GRWV	-0.0257087248	0.0964529848	0.2073343202	0.2654111032	0.1522575372	0.0422080936	0.2751010627	0.1663104709	-0.1269134795	0.0263511892	0.263473344	0.2643337385	0.1512249626	-0.0338233177	0.1424122666	0.0874169201	0.0822435766	0.0362947653	-0.0247977233	0.0903104709	-0.0265836616	0.2813668948	0.2103843455	0.074338392	0.2634686904	0.0862633541	-0.0238861401	0.1483081442	0.3033919074	0.157388999	-0.0227157051	-0.0267191952	-0.34068263	0.345308233	0.061320044	0.127312761	-0.129683651	0.045315583	-0.105683732	-0.56468001	-0.207676718	-0.074684243	0.596312466	0.181317424	-0.004681152	-0.074677887	0.063318109	0.102318848	0.167317961	-0.190683033	-0.127681045	0.112313957	0.047315018	-0.004685506	0.401311324	0.136312452	-0.161686836	0.179315999	-0.067681663	0.046318001	0.00531528700002	0.337312318	-0.064681797	-0.201684175	0.05	0.00200000000001	0.088	0.102	0.092	0.022	0.138	0.159	-0.011	0.033	0.034	0.094	0.074	0.00799999999998	0.06	0.033	0.022	0.053	0.02	0.032	-0.006	0.127	0.04	0.023	0.142	0.022	0.011	0.065	0.134	0.028	0.012	0.029
FLQS30QXGRWV	0.0649020395	-0.0390737632	0.2268954403	0.0679191976	0.00985496479999	0.2098483655	-0.103289339	-0.1562286258	-0.1132101479	0.1259653924	-0.1561362362	0.0108584844	-0.1182827397	0.0088158092	0.0709477944	-0.1410438465	0.13389808	0.0669315162	0.1308901609	0.0119205175	-0.1790561652	0.0669059991	-0.1321208379	0.0079112785	0.0049829904	-0.1031921099	0.0548215286	0.070942075	0.0688589244	0.1399561535	-0.0540772828	-0.0541006002	0.190972714	-0.00994055999999	0.294864688	0.119973222	0.248010245	0.293089869	0.235071611	-0.00119414299999	0.113853024	0.372090377	-0.19312314	0.062840852	0.060789121	0.179821072	0.059906276	0.00285911	0.377986408	0.060982858	0.17690729	0.250103056	0.24205944	0.118012273	0.064930113	0.370216153	0.110126385	0.114891568	-0.26608916	0.180980322	0.068954456	0.182930113	-0.150063294	0.113967643	0.112	0.098	0.165	0.124	0.082	0.158	0.038	0.049	0.051	0.113	0.076	0.109	0.056	0.092	0.134	0.055	0.115	0.132	0.142	0.083	0.00599999999997	0.123	0.05	0.064	0.099	0.055	0.172	0.116	0.131	0.145	0.111	0.075
FLQS30QPGRWV	-0.1188984568	-0.1748725084	-0.1239153796	-0.1808772092	-0.1779242171	0.1250906374	-0.30798796	-0.1188984568	-0.1239195163	-0.0538663033	-0.2898911235	-0.1739251573	-0.1079490373	-0.1239080464	-0.1198864227	-0.1708520129	-0.363929294	-0.18088191	-0.1779217727	-0.0568858586	-0.1238420472	-0.3129403879	-0.1188523889	-0.00284580779999	-0.0068373464	-0.1749127472	-0.1179257214	-0.2899189522	-0.2949227129	-0.2468732605	-0.0048851065	-0.244905602	0.169608682	0.294643229	0.220568783	0.148620603	0.022588003	0.216633984	0.028589949	0.239574622	0.098515504	0.024597248	-0.262445327	-0.213475495	-0.181485226	-0.036406645	0.096556132	-0.15748401	-0.236456032	0.088620116	-0.038430244	0.156647851	0.095615007	0.096621819	-0.110416863	-0.023340228	-0.171386209	0.027550294	0.093611358	0.021558565	0.081604789	-0.102420269	0.210571459	0.153614278	-0.065	-0.104	-0.074	-0.086	-0.068	0.029	-0.122	-0.074	-0.057	-0.017	-0.074	-0.033	-0.011	-0.038	-0.054	-0.04	-0.107	-0.078	-0.06	-0.037	-0.056	-0.133	-0.025	0.00999999999999	0.029	-0.067	-0.053	-0.113	-0.124	-0.079	-0.023	-0.113
FLQS30QMGRWV	0.1214189887	0.0874329829	0.1163859113	0.1514427365	0.0303596191	0.1463172123	-0.2808210341	0.0333189085	-0.1567311315	0.1294592752	0.0884122036	0.1963846391	0.0052493613	0.0853494415	0.198420685	0.0904915044	0.1933948168	0.1134054185	0.1383642839	0.2494406162	0.0885347594	-0.0166403809	0.0423973612	0.1184461291	0.0784554586	0.0803625876	0.1363502896	0.1334138999	0.0833630116	-0.0306255385	0.0734181405	-0.0896234182	-0.190905995	-0.083938071	0.018002358	-0.096007048	-0.347990407	0.013068682	-0.279985101	-0.137024654	-0.161035265	0.107097141	-0.199032612	-0.024019589	-0.095018624	-0.085016936	-0.087004877	-0.144015971	-0.09399933	-0.021939759	0.035998741	0.027070852	-0.030934454	0.027060241	-0.576005601	0.170156229	0.166115711	-0.089982689	0.088080017	0.164088217	-0.133966771	-0.154982689	-0.14798703	-0.256973524	-0.099	-0.127	-0.131	-0.099	-0.113	-0.117	-0.25	-0.142	-0.217	-0.138	-0.11	-0.091	-0.159	-0.129	-0.082	-0.117	-0.082	-0.126	-0.123	-0.077	-0.134	-0.186	-0.076	-0.151	-0.167	-0.13	-0.132	-0.143	-0.122	-0.166	-0.124	-0.175
FLQS30Q9GRWY	0.00860473369999	0.0676946613	0.073541927	0.0095119511	0.1714862575	0.0545162334	-0.0018106465	0.0913806282	0.1765376448	-0.00242095999999	0.078747476	0.2425918868	0.1044662736	-0.0453039113	0.0478174197	0.0149016377	-0.1393752824	-0.1024466536	0.1246090159	0.0467703148	0.0440629365	0.1236347095	0.0466518386	0.0737403389	0.0118359762	-0.1054052583	-0.0103538711	-0.0012239755	0.1327931535	0.0068545327	-0.0261269108	0.0967888713	0.153946827	0.033952829	0.02202393	-0.154994538	0.027971759	-0.027055019	-0.093028472	0.164965064	0.170000153	-0.142007465	0.129995536	-0.128955063	-0.029971684	-0.37197053	0.0719803	-0.466943982	-0.172985535	-0.038041169	0.152947058	-0.212041861	-0.346022008	-0.0240444	0.39690943	0.33285218	0.094876881	-0.170018315	-0.280023855	-0.092014621	0.386859106	0.082968758	-0.039022932	-0.103048786	0.061	0.102	0.106	0.105	0.145	0.106	0.091	0.093	0.127	0.098	0.092	0.197	0.126	0.113	0.089	0.151	0.047	0.042	0.109	0.128	0.146	0.133	0.043	0.064	0.071	0.06	0.115	0.091	0.079	0.071	0.074	0.133
FLQS30Q9GRWV	0.1088346144	-0.1021541298	-0.1531908836	-0.1141681422	-0.1811991531	-0.1842487707	-0.1262632425	-0.1682214351	-0.1762058148	-0.1651451711	-0.1081490762	-0.2252117873	-0.11924142	-0.1132037474	-0.0121410363	-0.0301272536	-0.0621640074	-0.117160332	-0.1821812357	-0.2412062742	-0.1271019854	-0.0681651559	-0.1251816951	-0.1671725067	-0.0941233485	-0.1261839922	0.0588139404	-0.1261665342	0.1838460999	-0.05916194	-0.1791502247	-0.0471463196	-0.044311854	0.030668269	0.091643594	0.149660273	-0.090319394	-0.163307285	0.086694086	0.093685861	-0.103390219	0.217713506	0.097659359	-0.144380852	-0.099362117	0.147664842	0.153674209	0.08063674	-0.158346353	-0.097320308	-0.037324192	-0.030307742	0.091701625	0.036680835	0.407742293	0.024770623	-0.155297461	0.036657988	0.037702539	0.203692258	0.293753488	0.038671011	-0.168323963	0.151717847	0.126	0.029	0.0	0.00700000000001	0.014	0.023	0.011	-0.006	0.017	-0.022	0.018	0.00299999999999	0.04	0.00899999999996	0.049	0.051	0.072	0.041	0.006	-0.019	0.011	0.042	-0.033	0.00300000000004	0.058	0.019	0.094	-0.00400000000002	0.11	0.046	0.026	0.035
FLQS30Q3GRWV	-0.0446321098	-0.1442055059	-0.1046321098	-0.0317959372	-0.2037671008	-0.0242225411	-0.3966720809	-0.2666327623	-0.2658719504	-0.1856321098	0.0679026203	-0.0193699859	-0.3243509791	-0.1440652668	-0.0250121895	-0.0724315878	0.0335382708	-0.0260908266	0.0342204455	-0.1992422004	-0.0513955457	-0.3534027513	-0.0396288332	-0.0827598952	-0.0746642227	-0.1525567492	-0.1415279127	0.082020576	0.0553678902	-0.1376714284	-0.0230482315	-0.0150777205	-0.011636714	-0.104655606	0.099380739	0.342342415	-0.079638153	0.100328921	0.022340436	-0.033641752	0.034395852	-0.152643011	0.207344934	-0.073601809	0.028396572	0.283350332	0.15735519	-0.198595871	-0.077595691	0.108325502	0.03735411	0.093320464	0.164333779	-0.174649308	0.098358248	0.086313267	-0.0346682	-0.084630956	0.034335758	0.101360587	0.322287718	0.035358248	0.09535411	0.035332339	0.149	0.121	0.109	0.104	0.093	0.141	0.0	0.061	0.052	0.111	0.163	0.168	0.028	0.066	0.133	0.164	0.19	0.139	0.174	0.071	0.122	0.045	0.136	0.119	0.139	0.115	0.102	0.185	0.142	0.104	0.143	0.154
FLQS30Q2GRWV	-0.2541899611	0.00383469180001	-0.1811947499	-0.0981839309	-0.3102270293	0.0547917708	0.0957804198	-0.2492180726	-0.507229601	-0.0181671704	-0.1021808271	0.0758107483	-0.0732110669	-0.266202731	-0.0201766592	-0.1311657516	-0.2001968782	-0.0161848177	-0.010198297	-0.015186946	-0.2001767479	-0.561238469	-0.2351901385	-0.1371833102	-0.2391736441	-0.1952045046	-0.0202007801	-0.2151871234	-0.0691826894	-0.1491750629	-0.0661804724	0.0658160691	-0.22465788	0.00339674499999	-0.081712224	-0.212672241	-0.09267393	0.044363801	-0.00963394700001	-0.206711661	-0.299760937	0.035390832	-0.144672241	0.362397308	0.043278484	-0.223722361	-0.286660133	-0.083702088	-0.356704622	0.094381822	0.094342401	0.107432223	-0.145641549	0.156398153	-0.220682096	0.232462352	0.232448836	-0.403697019	-0.274642112	0.025440389	-0.028561019	-0.110647181	-0.093659288	0.454475586	-0.166	-0.093	-0.156	-0.104	-0.207	-0.076	-0.053	-0.167	-0.26	-0.105	-0.115	-0.113	-0.13	-0.17	-0.061	-0.135	-0.125	-0.113	-0.11	-0.115	-0.154	-0.344	-0.159	-0.182	-0.224	-0.116	-0.063	-0.184	-0.117	-0.138	-0.107	-0.13
FLQS30PHGRWY	0.0685345942	-0.0344680995	-0.0504597319	0.0355327029	-0.0634502753	-0.1894446014	-0.0504378959	0.1545417009	-0.2514446014	-0.00146941770001	-0.0834675837	0.152540612	0.00254983929999	0.068540612	0.0025308689	-0.0044782438	-0.0054553761	-0.1184635718	0.0085490369	0.1985311555	-0.0664682714	0.0265324736	0.1055304677	-0.0164714236	-0.00447744140001	0.0755422167	0.0555434776	-0.006468386	-0.0044573821	-0.1214659789	0.0035375171	0.1735338491	0.125985514	-0.159017639	0.144941015	0.48402213	-0.028033582	0.00597675499999	0.191988317	0.022918415	-0.035087366	-0.049051276	0.028932606	0.076930328	0.021923671	0.135924197	-0.097056182	0.074924897	-0.171088067	0.075989544	-0.04906862	-0.142012383	0.137995675	0.023001457	0.217970973	0.021026334	-0.103982425	0.086959936	0.025963615	0.03396782	0.025979383	0.028972375	0.021954855	-0.016043918	0.028	0.026	-0.023	-0.035	-0.00399999999996	-0.06	-0.029	0.078	-0.08	0.025	-0.021	0.07	0.016	0.028	0.033	0.00599999999997	0.04	-0.041	0.029	0.119	-0.028	0.026	0.031	0.00900000000001	0.031	0.037	0.038	0.011	0.013	-0.036	0.016	0.091
FLQS30NWGRWV	0.3104497622	-0.0107984088	-0.0455743986	0.018456921	0.328433655	-0.0476172022	-0.0506452407	0.0204021862	0.13541889	0.1534364887	0.0114469286	0.3144242591	0.1333954748	-0.0996067623	0.1784457354	0.1914988297	-0.0986061657	0.1294497622	-0.128594831	0.2564366378	0.3005004703	0.3574364887	0.2504564736	0.2024434983	0.0114625884	-0.0395922956	0.1413763848	0.1394361904	0.0174324619	0.0714464811	0.1394573685	0.0754376818	0.254504441	0.191497913	-0.125515362	-0.068500948	0.119501768	-0.006501211	-0.333503883	-0.334513215	0.063485646	0.01650098	0.280508646	0.129489764	0.00748577700001	-0.06651707	0.059492831	-0.068499327	-0.243514267	0.048499315	-0.069509754	0.114501374	0.1265065	0.158508646	0.405512589	-0.00749385100001	0.000513247000001	-0.07250603	-0.063502788	0.005491341	-0.00550248100001	-0.00750519799999	-0.054506687	-0.115503971	0.14	0.019	0.049	0.066	0.167	0.031	0.075	0.105	0.096	0.111	0.016	0.161	0.103	0.019	0.115	0.138	0.043	0.096	0.00699999999998	0.138	0.154	0.174	0.095	0.133	0.055	0.044	0.117	0.106	0.057	0.08	0.114	0.097
FLQS30MRGRWY	-0.1212907657	-0.1682351142	-0.0852830004	-0.1252389969	-0.1694732506	0.2556199332	-0.0365722584	-0.0803522411	-0.1804551315	0.0228276554	-0.191257116	-0.0533147087	-0.058440248	-0.2394907225	-0.0522228192	-0.1511205758	0.0076684664	0.0037907701	-0.1123833023	-0.0542616457	-0.1091425776	-0.416404657	-0.2372655284	-0.1803179443	-0.0801471073	-0.1663509469	0.0406975864	-0.3464557786	-0.3313561237	0.0608205372	-0.0572545275	-0.1223347691	0.163955361	0.034939927	-0.129020386	0.108967343	0.09895421	0.120942323	0.278947692	0.154970028	-0.069004952	0.373924493	0.053972999	-0.002021441	0.053976834	0.106977409	0.040967152	-0.189018469	0.106970603	0.097952676	0.088961687	0.352923726	0.044949417	0.315927752	0.515918837	0.25590695	0.257911072	0.038963701	0.583909251	0.034960729	0.000956893999998	0.110951334	0.109955552	-0.00504003799999	0.058	0.058	0.114	0.064	0.047	0.219	0.077	0.077	0.067	0.088	0.045	0.109	0.099	0.017	0.103	0.095	0.118	0.118	0.073	0.059	0.08	-0.083	-0.038	0.022	0.062	0.057	0.066	-0.016	-0.005	0.14	0.092	0.081
FLQS30MKGRWV	-0.1817577335	-0.1247065495	-0.1307327231	-0.0767178914	-0.140756861	-0.0137612233	-0.2538134251	-0.1397686391	-0.1917591876	-0.3127245802	-0.3317373762	-0.0377461007	-0.2067937949	0.0522668407	-0.1947349042	-0.3067174551	-0.1927599146	-0.1247298149	-0.0097449375	-0.4317695116	-0.0117001515	-0.0177482819	-0.2967427563	-0.4037468278	-0.2147043683	-0.1247447921	-0.2597581697	0.0372643687	-0.2347443558	-0.195743338	-0.1887423201	-0.438749736	-0.065166626	0.075844622	0.06982445	-0.114171878	0.021837697	-0.039159654	-0.128162954	0.241829842	0.069828912	0.140839324	0.080828355	0.052830307	0.00982022100001	0.412844529	0.011828215	0.194829238	0.05782868	-0.102167462	0.120836674	0.054839463	0.018842252	0.191846528	-0.182161234	-0.163154959	0.44885429	0.126835419	-0.055163465	0.316843228	0.056840625	0.067830446	0.352839556	0.00383644200001	-0.031	-0.027	-0.028	0.019	-0.025	0.035	-0.051	-0.057	-0.053	-0.112	-0.112	0.012	-0.052	-0.00200000000001	-0.047	-0.118	-0.052	-0.00200000000001	0.014	-0.149	0.027	0.0	-0.061	-0.107	-0.116	-0.035	-0.063	0.006	-0.069	-0.054	-0.092	-0.145
FLQS30MJGRWV	-0.0904463291	-0.1844379215	-0.1964550425	-0.0864405202	-0.0114597813	-0.1324643673	-0.0825125201	-0.2484753736	-0.2705030424	-0.0154318068	-0.1364423546	-0.2024608514	-0.2664898959	-0.2014739978	-0.0904295138	-0.1954125457	-0.2724746093	-0.0814437304	-0.0824490807	-0.1454290552	-0.297420189	-0.1074394501	-0.090439603	-0.1514279852	-0.1954177432	-0.0754579469	-0.3194793482	-0.2014486221	-0.0314499979	-0.3294553482	-0.0804279852	-0.0924454119	0.022984831	-0.091999048	0.08696389	-0.101033549	0.278016169	0.204024003	-0.032011252	0.086990556	0.15594114	0.092993118	-0.215042739	0.021955453	0.084959972	0.028950631	0.091984681	0.087951385	0.023969765	-0.037020743	0.033967505	-0.161995432	0.151003212	0.036990406	0.082981517	0.023055491	0.217031235	0.178004116	0.055025208	0.149987845	0.035998541	-0.221018182	0.031985886	0.15200276	-0.09	-0.112	-0.142	-0.072	-0.094	-0.132	-0.079	-0.164	-0.182	-0.069	-0.076	-0.136	-0.171	-0.136	-0.1	-0.142	-0.164	-0.078	-0.088	-0.087	-0.193	-0.099	-0.099	-0.115	-0.16	-0.106	-0.188	-0.153	-0.069	-0.153	-0.087	-0.109
FLQS30MEGRWV	0.2287701447	0.2776616613	0.3356318222	0.0966093915	0.2641552046	0.19133465	0.2527066596	0.1902785733	0.1429365398	0.1942168547	0.1601084398	0.2569047287	0.2564094189	0.2010280974	0.2509289944	0.2609364713	0.1370430512	0.1409421132	0.2028822981	0.2516280837	0.2587046876	0.3204934997	0.5176149649	0.30322807	-0.2897270686	0.1438935134	0.0702075428	0.273370131	0.1936841604	0.3073626541	0.3053888232	0.0648112676	0.067513877	-0.250464281	0.161478855	0.021478855	0.100531577	-0.036493843	-0.03350627	0.218513124	0.067433477	-0.172489135	-0.306521145	-0.093555602	0.023470194	0.079481491	0.026501827	-0.046529618	0.144506534	-0.037494219	0.142513877	0.020526681	0.074522162	0.089531012	0.425573566	0.077594843	-0.103462774	0.096511806	-0.1784897	0.441584299	0.082530259	0.021497308	-0.031509282	-0.10249855	0.179	0.244	0.209	0.13	0.188	0.178	0.202	0.141	0.143	0.198	0.203	0.213	0.196	0.165	0.194	0.208	0.13	0.158	0.157	0.194	0.19	0.213	0.246	0.207	-0.00999999999999	0.139	0.148	0.144	0.162	0.217	0.225	0.135
FLQS30LFGRWY	0.1684372415	0.1521696111	0.0045949522	0.082376706	0.2575312307	0.0757622212	0.5766475225	0.0695949522	0.3176523016	0.0591106687	0.1533066123	0.140586987	0.3798100123	0.2006491155	0.2722046579	0.0890867731	0.1374627301	0.1504133459	0.2563942294	0.0815471611	0.2040740288	0.1733719269	0.1074276832	0.0234021946	0.1409752605	0.1416857554	0.257626813	0.2482954611	-0.1314193851	0.0642683794	0.2552636003	0.2574388345	0.022180209	0.036221735	-0.413889882	-0.105785406	-0.145813708	-0.023797309	0.044218032	-0.209871368	-0.02089914	-0.031756312	-0.499855233	0.028113821	-0.066895437	-0.028895701	-0.028834338	-0.103830635	-0.378831429	-0.154813972	0.093212213	-0.03680207	-0.02678858	0.115258235	-0.223806566	-0.029741236	0.036298174	-0.089859201	-0.076805244	-0.078830635	-0.386798367	-0.521824816	-0.025820055	-0.024805773	0.073	0.063	0.066	0.055	0.132	0.04	0.235	0.064	0.139	0.035	0.139	0.06	0.172	0.093	0.122	0.057	0.115	0.09	0.099	0.045	0.094	0.061	0.082	0.02	0.059	0.077	0.122	0.119	0.006	0.106	0.114	0.115
FLQS30KNGRWV	0.1078150509	0.034051679	-0.119200945	-0.1022202503	-0.0622489325	0.0698051224	0.1916721914	-0.0183283601	0.0507052863	0.0428983395	0.00886248680001	0.173758238	0.055685981	-0.124258861	-0.34629692	-0.1250972478	0.0587422422	-0.1862158377	-0.2442709957	0.1169049585	-0.1580966962	-0.1712395556	-0.1231932229	0.0648619352	-0.4080740814	-0.17827596	-0.0632875432	0.1838365625	-0.0042406588	0.129914887	-0.081200945	-0.0751860523	-0.013693378	-0.16773318	-0.147662495	-0.286662495	-0.145676037	-0.018715343	0.112292254	0.356306787	0.049345597	-0.152692057	-0.418661835	0.250339652	0.235323797	-0.130714518	-0.097660678	-0.294655228	0.354301997	-0.276696516	-0.084672569	0.179262692	-0.025701471	-0.073731858	-0.286701306	-0.015764723	-0.071747548	-0.027668275	-0.260681653	0.572247002	0.093293905	0.46923924	-0.411674056	-0.436691396	-0.00599999999997	-0.014	-0.08	-0.053	-0.056	-0.02	0.011	-0.109	-0.037	-0.012	0.011	-0.016	-0.062	-0.084	-0.179	-0.061	-0.078	-0.088	-0.139	-0.029	-0.113	-0.111	-0.062	-0.023	-0.207	-0.121	-0.041	-0.057	-0.066	-0.065	-0.027	-0.021
FLQS30K5GRWY	0.0124479949	0.0964170515	-0.0865319017	0.1014198108	0.0744907638	0.3484322276	-0.1934282315	-0.0575149518	-0.1224668615	0.0644174457	-0.0565445156	-0.1135214559	0.3114805151	0.0634732227	0.0764284829	0.2003833489	0.1914598204	0.1174347898	0.1814300596	0.2524282858	0.0683910354	-0.0015541731	0.0004391258	-0.0025567353	0.0253981307	-0.1075236239	-0.0034946514	0.1804162632	0.1284531193	0.0114253294	0.0624265119	0.5424016784	0.00240278799998	0.156445502	-0.273691133	0.365455743	0.079420273	-0.151608203	-0.290626188	-0.096678394	0.014325103	-0.290614947	-0.489673148	-0.095675896	-0.145700375	0.023330099	0.086371314	0.019345836	0.455452995	-0.108577479	0.078387051	-0.082548503	-0.108584223	0.016421772	-0.110587221	-0.045540011	-0.311565739	-0.099649169	-0.160600959	0.153422771	-0.222591967	0.391487966	-0.157641925	0.148417026	0.036	0.049	0.035	0.021	0.051	0.195	-0.00700000000001	0.022	-0.02	0.099	0.078	-0.001	0.179	0.054	0.05	0.111	0.046	0.094	0.095	0.146	0.075	0.029	0.048	0.037	0.086	0.00200000000001	0.053	0.083	0.115	-0.019	0.08	0.232
