SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30T7GRWV	0.1050762798	0.108142041	0.1071431748	0.1053733389	0.1361080266	0.1361080266	0.1350297935	0.1381431748	0.1370241244	0.104105759	0.1071443086	0.1051465762	0.1072610914	0.1370297935	0.137910743	0.1349504265	0.1031488439	0.1041068928	0.1030252582	0.1050229906	0.107397149	0.1041046251	0.1359855747	0.1360694769	0.1351681187	0.1071431748	0.1041204985	0.106433431	0.1051204985	0.1410660755	0.1379867085	0.1369481589	-0.00043587799999	-0.000454603000009	-0.000442322999987	0.000562032000005	0.02756029	0.026566213	0.025544787	0.027542	0.027563164	0.000557677000018	0.000551580999996	0.000539387000003	-0.000451206000008	0.027557155	0.000542610000025	-0.00144223500001	-0.000448332000019	-0.000451467999994	0.026541913	0.026547923	0.028546007	0.026547923	0.027550971	0.027557068	0.000552973999987	0.00154557100001	0.026539997	0.029546094	0.028537558	0.026548097	0.025557068	0.026545049	0.018	0.017	0.018	0.018	0.00299999999999	0.002	0.004	0.002	0.00200000000001	0.019	0.018	0.018	0.018	0.003	0.005	0.00600000000001	0.019	0.018	0.016	0.015	0.015	0.016	0.00200000000001	0.002	0.006	0.017	0.016	0.015	0.015	0.000999999999976	0.002	0.003
FLQS30S7GRWV	0.0781552232	0.0771309327	0.0481300804	0.0490316399	0.0501313588	0.0791437171	0.0441594847	0.0481160175	0.045160337	0.0511458479	0.0491300804	0.0501313588	0.082086187	0.0451586324	0.0452042303	0.0431897413	0.0811445694	0.0491449956	0.0471752522	0.045174826	0.0790329184	0.0791449956	0.0461756783	0.0471449956	0.0821202789	0.0481309327	0.0791386034	0.0790197078	0.0781377511	0.0481454217	0.045174826	0.0791897413	0.098805767	0.130864799	0.096820445	0.098814383	0.097820445	0.09879779	0.062887135	0.098887454	0.097808639	0.097820445	0.097842462	0.095887454	0.098852992	0.098830337	0.098875648	0.098820764	0.099842143	0.064864799	0.098886816	0.129864799	0.097871499	0.09886448	0.09685363	0.098831294	0.096848206	0.098865118	0.097895112	0.09987118	0.100905004	0.098864799	0.096831613	0.097875329	0.13	0.128	0.143	0.144	0.142	0.13	0.148	0.144	0.144	0.142	0.143	0.143	0.129	0.145	0.144	0.145	0.13	0.146	0.144	0.142	0.131	0.13	0.144	0.143	0.129	0.143	0.131	0.13	0.131	0.143	0.144	0.13
FLQS30RRGRWV	0.0518253092	0.0818481454	0.0248682136	0.0540086908	0.0248702896	0.0848495294	0.054799705	0.0258896658	0.0248204652	0.0518260012	0.0248709816	0.0248702896	0.0549422582	0.052802473	0.0217478046	0.0537491886	0.0568702896	0.0568253092	0.0547761768	0.024794169	0.0540218389	0.0548246172	0.0527741008	0.0208488374	0.0558813617	0.0258695976	0.0488550655	0.0560412151	0.0548564495	0.0858232332	0.025795553	0.0837526486	0.028126727	0.027093991	-0.00188650599998	-0.00387797400001	-0.00388650599999	0.026130384	0.026088245	0.026082325	0.026124638	0.025118195	0.025105832	0.024081628	0.028100434	0.025112275	0.026088593	-0.00488668099999	-0.00289904399997	-0.004905138	0.025082151	0.026094514	0.02609016	0.025094165	0.026100434	0.025112101	-0.003896258	0.025093817	0.026078146	0.028090335	0.028072574	0.02409434	0.026112623	0.023088071	0.084	0.072	0.098	0.087	0.098	0.071	0.083	0.095	0.096	0.084	0.096	0.096	0.083	0.083	0.097	0.086	0.085	0.086	0.083	0.096	0.084	0.083	0.084	0.097	0.085	0.095	0.086	0.082	0.083	0.07	0.095	0.071
FLQS30R2GRWV	-0.0577277251	-0.0267464498	-0.0287482619	-0.0528853749	-0.0527464498	-0.0227458458	-0.0837222889	-0.0527838992	-0.0857216849	-0.0527434297	-0.0537639665	-0.0537627584	-0.0528285968	-0.0217053763	-0.05664135	-0.0216612827	-0.0517645705	-0.0537446378	-0.0526818195	-0.0256830275	-0.0518986634	-0.0847434297	-0.0236806114	-0.0857446378	-0.055778463	-0.0557639665	-0.0597543021	-0.0549192002	-0.055751282	-0.0547446378	-0.0526830275	-0.0216624907	-0.00565250599999	-0.00665194499999	-0.00665231500003	-0.00565244200001	-0.00565231500002	0.022347426	-0.00765184700001	-0.00665175700001	-0.036652405	-0.00765231	-0.00765212500002	-0.00565175700001	-0.00665203500003	-0.006652223	-0.00665192599999	-0.00565231500002	-0.00765212700003	-0.00665203500003	-0.00765175700002	-0.00665194499999	-0.006651963	-0.007651942	-0.00665203500003	-0.005652223	-0.00565216699999	-0.00765193699999	-0.00465178100001	-0.00665195800002	-0.00765169600001	-0.00665194199999	-0.00665222000001	-0.00765185200001	0.065	0.054	0.054	0.064	0.064	0.049	0.076	0.064	0.081	0.064	0.064	0.064	0.064	0.052	0.065	0.051	0.063	0.064	0.064	0.052	0.063	0.078	0.052	0.077	0.065	0.065	0.067	0.064	0.065	0.064	0.064	0.051
FLQS30QXGRWV	0.0116311426	0.0416392769	0.006648767	0.0377021823	0.0406398192	0.0086482247	0.0106289735	0.0456474113	0.0126278889	0.0106387347	0.0096479536	0.0086479536	0.0086761525	0.0116292446	0.0415920979	0.0086099934	0.0406398192	0.0106384635	0.0096194834	0.0426108068	0.0107086898	0.0096381924	0.0446094511	0.0106381924	0.0086533764	0.0106474113	0.011641175	0.0077176375	0.0376428018	0.0096390058	0.0106194834	0.0416010457	-0.041499914	-0.03956921	-0.040523876	-0.039507686	-0.041523876	-0.041501533	-0.041581191	-0.009581838	-0.040512543	-0.041524524	-0.040546867	-0.040592524	-0.040557229	-0.042535857	-0.041581191	-0.041523876	-0.042546543	-0.0405582	-0.042591877	-0.04056921	-0.039565972	-0.041569534	-0.0415582	-0.040535533	-0.038541362	-0.040569534	-0.072598677	-0.039565972	-0.073609686	-0.04056921	-0.04053521	-0.042580219	-0.016	-0.029	-0.014	-0.027	-0.028	-0.015	-0.016	-0.034	-0.016	-0.016	-0.015	-0.015	-0.015	-0.016	-0.028	-0.015	-0.028	-0.015	-0.015	-0.03	-0.016	-0.015	-0.03	-0.016	-0.015	-0.016	-0.013	-0.014	-0.024	-0.015	-0.016	-0.029
FLQS30QPGRWV	0.0997912964	0.0937737252	0.0927732084	0.0926522776	0.0987726916	0.0997732084	0.0998078339	0.0957561541	0.0978093843	0.0997918132	0.0977726916	0.0937726916	0.094717911	0.0988062835	0.093861581	0.0958450434	0.0947706244	0.0957892292	0.0948259219	0.0968274723	0.0956429752	0.0987907796	0.0988279891	0.128789746	0.0967478853	0.124771658	0.0957695908	0.0956290216	0.0977670068	0.0937881956	0.0948248883	0.0978440098	-0.00605414	-0.035139293	-0.034083691	-0.00306386099999	-0.034083691	-0.033057251	-0.034152125	-0.036165345	-0.03507086	-0.034084857	-0.034112464	-0.035166511	-0.033124129	-0.035097689	-0.035151347	-0.034083302	-0.003111687	-0.000124907000014	-0.033164956	-0.035138516	-0.005135016	-0.034139293	-0.035124907	-0.035098855	-0.003105076	-0.034139293	-0.035174677	-0.036146681	-0.035188674	-0.035137738	-0.0340973	-0.035152513	-0.082	-0.077	-0.076	-0.08	-0.079	-0.08	-0.079	-0.078	-0.078	-0.08	-0.079	-0.076	-0.077	-0.079	-0.077	-0.078	-0.08	-0.081	-0.077	-0.078	-0.08	-0.08	-0.079	-0.092	-0.082	-0.089	-0.078	-0.077	-0.079	-0.077	-0.077	-0.079
FLQS30QMGRWV	-0.0111010896	-0.0141301834	-0.0411301834	-0.0392412245	-0.0421306683	-0.0431306683	-0.0460972104	-0.0421461849	-0.0420957557	-0.0111141818	-0.0111301834	-0.0131287287	-0.0111810974	-0.0460976953	-0.0450462964	-0.045061813	-0.0451306683	-0.0151146667	-0.0140792693	0.0229372172	-0.0092392849	-0.011113212	-0.0450782995	-0.0111136969	-0.0131418209	-0.0101282438	-0.009118061	-0.0092538318	-0.0121200005	-0.0441136969	-0.0430802391	-0.041061813	-0.020163989	0.013800921	0.012827958	-0.018168783	0.013827766	0.013841188	0.013794018	0.015787499	0.017835052	0.014827766	0.014814343	-0.020219213	0.015808208	0.01482163	0.01479421	0.014827766	0.012814343	0.014807632	0.014787882	0.015801305	0.018796703	0.015801113	0.015808016	0.014821246	-0.016188724	-0.019205598	0.01578328	-0.022203297	0.017777144	0.015801113	0.014821246	0.017795169	0.201	0.199	0.211	0.213	0.21	0.211	0.213	0.211	0.21	0.198	0.198	0.202	0.198	0.212	0.212	0.212	0.212	0.2	0.199	0.184	0.196	0.198	0.211	0.198	0.201	0.201	0.197	0.201	0.197	0.211	0.211	0.21
FLQS30Q9GRWY	-0.0575698684	-0.0595665436	-0.0575680781	-0.0575564158	-0.0565681805	-0.0605681293	-0.058571761	-0.0875649068	-0.0575718633	-0.0575700219	-0.0275681293	-0.0575681805	-0.0575628096	-0.0575716587	-0.0275769784	-0.0295752393	-0.0565681805	-0.0585699707	-0.0585735513	-0.0265735513	-0.0595551882	-0.0565699196	-0.0565737047	-0.0595699196	-0.0595655206	-0.0255682316	-0.0265692546	-0.0585536025	-0.0565677201	-0.0925682316	-0.061573449	-0.0595752904	0.014221677	-0.015745352	-0.01576723	0.014225221	-0.01676723	-0.016778015	-0.01473996	-0.013734875	-0.016772622	-0.01676723	-0.015756291	0.014265279	-0.013751515	-0.015761838	-0.01573996	-0.01376723	-0.014756599	0.013249256	-0.017734721	-0.014745506	0.016252953	-0.01474566	-0.015750744	-0.015761838	0.01524109	-0.013745506	0.016263738	0.015253261	0.014268514	-0.013745814	-0.015761838	-0.015740268	-0.051	-0.047	-0.048	-0.051	-0.048	-0.047	-0.047	-0.036	-0.048	-0.047	-0.061	-0.05	-0.048	-0.047	-0.061	-0.06	-0.048	-0.05	-0.048	-0.061	-0.05	-0.048	-0.048	-0.047	-0.05	-0.062	-0.064	-0.051	-0.052	-0.034	-0.046	-0.047
FLQS30Q9GRWV	0.0890386864	0.0910098325	0.0910065032	0.0877479282	0.0860042837	0.0880042837	0.091087516	0.0889709908	0.0900852965	0.090045345	0.055969881	0.091007613	0.123889978	0.0850775281	0.0902007119	0.0911640897	0.0880031739	0.090045345	0.0891230285	0.0580897355	0.0907268427	0.0900464547	0.0901263578	0.0590087227	0.0889476857	0.0910087227	0.0919998446	0.0886902204	0.0899954056	0.0890442352	0.0881219187	0.0871607604	-0.035956387	-0.034016987	-0.033969779	-0.035954043	-0.035970449	-0.034947347	-0.035028705	-0.037041428	-0.035959065	-0.034970784	-0.035994555	-0.035040758	-0.036005603	-0.036982502	-0.037028705	-0.035970114	-0.036994555	-0.035005938	-0.036040423	-0.036016987	-0.037026027	-0.036016987	-0.036005603	-0.035982502	-0.065998907	-0.034017322	-0.03404645	-0.036026027	-0.036057498	-0.037017322	-0.036982502	-0.03702837	-0.192	-0.193	-0.193	-0.191	-0.191	-0.192	-0.192	-0.191	-0.191	-0.192	-0.178	-0.192	-0.206	-0.19	-0.192	-0.192	-0.191	-0.192	-0.192	-0.179	-0.193	-0.192	-0.192	-0.179	-0.189	-0.192	-0.192	-0.192	-0.193	-0.191	-0.191	-0.191
FLQS30Q3GRWV	0.1904703412	0.187455846	0.1874553628	0.1613997979	0.1574548796	0.189455846	0.1554717907	0.2214548796	0.1544720323	0.1844630936	0.1874548796	0.1874556044	0.1894304794	0.1894715491	0.1894966741	0.1914896681	0.189455846	0.1864633352	0.1894807294	0.1854804878	0.2234101861	0.1854633352	0.1874812126	0.1874638183	0.1584423171	0.1874553628	0.1874606777	0.1913937582	0.1634541549	0.1904635767	0.1894802462	0.1894891849	0.019127819	0.01915424	-0.00886321000002	0.019131137	0.020133226	-0.00987168899999	-0.011841336	0.050159278	-0.009867388	-0.00986296400001	0.019145638	0.020162842	0.020149816	0.019141214	-0.012841213	-0.010862964	0.019145515	0.020150062	0.019162965	-0.010846006	0.01615338	0.020154117	0.051146007	-0.00985878600002	0.020143918	0.019154363	-0.00783469999999	0.01815338	0.019165914	0.019154363	0.019141337	0.050154609	-0.192	-0.19	-0.187	-0.179	-0.178	-0.188	-0.174	-0.207	-0.173	-0.186	-0.19	-0.19	-0.191	-0.191	-0.187	-0.189	-0.191	-0.189	-0.191	-0.186	-0.205	-0.189	-0.193	-0.187	-0.178	-0.19	-0.187	-0.191	-0.18	-0.191	-0.191	-0.194
FLQS30Q2GRWV	0.0989709503	0.1039386991	0.1019363535	0.1328202492	0.1039369399	0.1049363535	0.1019774005	0.1009175892	0.102979746	0.1019562906	0.0979351808	0.1039375263	0.0958730239	0.1019779869	0.1050395573	0.1060213794	0.1009351808	0.1009557042	0.1030008559	0.1029996831	0.0988038304	0.0959557042	0.1030008559	0.0989562906	0.1029246258	0.0979363535	0.1359510132	0.133787998	0.1379504268	0.1019574634	0.1019990967	0.1040213794	0.0328584	0.027815182	0.028843263	0.030853022	0.029843463	0.029857205	0.028808211	0.030801838	0.030850632	0.028843064	0.027828924	0.02980144	0.029822551	0.029836293	0.02980841	0.029843463	0.028829322	0.028821953	0.029801639	0.02881558	0.029810601	0.028815381	0.028822352	0.028836094	0.030832509	0.028815182	0.028797257	0.028810402	0.031791681	0.03181558	0.029836492	0.030809008	0.072	0.071	0.072	0.058	0.071	0.07	0.072	0.072	0.071	0.071	0.074	0.07	0.074	0.072	0.07	0.07	0.073	0.072	0.072	0.072	0.074	0.074	0.072	0.072	0.072	0.074	0.058	0.059	0.057	0.072	0.072	0.071
FLQS30PHGRWY	0.005486481	0.0054679534	0.004467027	0.0053972394	0.0074679534	0.0074673358	-0.0295110486	0.0044583807	0.0064898778	0.0064784524	0.0054676446	0.0054679534	0.0054355299	0.0054886426	0.0105223012	-0.0284885066	0.0074679534	0.00647907	0.0095009944	0.0085009944	0.00539970969999	0.00547845239999	0.0055006856	0.00547845239999	-0.022548104	0.0054679534	-0.022534517	0.0053892107	-0.020534517	0.0074796875	0.00650037679999	0.0075114934	-0.03011458	-0.00316241200002	-0.030125498	-0.029120559	-0.030125498	-0.030107561	-0.03217177	-0.030180608	-0.060124198	-0.059133297	-0.029151494	-0.030188147	-0.058160072	-0.030135116	-0.029179049	-0.032126018	-0.030151494	-0.030160852	-0.000180348999976	-0.03016969	-0.030168391	-0.030162412	-0.030153053	-0.030142395	-0.028147854	-0.03016995	-0.030185548	-0.029168131	-0.030193866	-0.029162152	-0.030135116	-0.03017125	-0.057	-0.061	-0.057	-0.057	-0.059	-0.058	-0.043	-0.057	-0.055	-0.056	-0.058	-0.058	-0.055	-0.058	-0.06	-0.043	-0.059	-0.058	-0.062	-0.059	-0.058	-0.058	-0.058	-0.058	-0.047	-0.058	-0.046	-0.058	-0.047	-0.058	-0.058	-0.059
FLQS30NWGRWV	-0.0816261489	-0.108613883	-0.0786132374	-0.0805706297	-0.1096134526	-0.1116132374	-0.1116287312	-0.0776134526	-0.1096289464	-0.0796207691	-0.0786134526	-0.0806136678	-0.0795908576	-0.0776356173	-0.0776582123	-0.0806513262	-0.0776203387	-0.0786209843	-0.1096366932	-0.0806431489	-0.0755661107	-0.1096211995	-0.0786437945	-0.1096209843	-0.0796085033	-0.079613883	-0.080618402	-0.0775587942	-0.0776181868	-0.1106211995	-0.109636478	-0.0766513262	-0.048538697	-0.049541182	-0.050539553	-0.048538978	-0.049539541	-0.079538732	-0.079541627	-0.049542025	-0.050539142	-0.050539564	-0.049540385	-0.051542037	-0.051540771	-0.048539963	-0.048541603	-0.048539553	-0.049540373	-0.049540807	-0.049542014	-0.049541193	-0.048541099	-0.051541217	-0.049540783	-0.049539963	-0.049540209	-0.049541205	-0.021541908	-0.049541111	-0.047542271	-0.048541193	-0.049539963	-0.04954158	-0.256	-0.245	-0.257	-0.257	-0.245	-0.241	-0.24	-0.258	-0.243	-0.256	-0.256	-0.256	-0.257	-0.258	-0.257	-0.256	-0.258	-0.257	-0.245	-0.256	-0.258	-0.244	-0.257	-0.244	-0.256	-0.256	-0.259	-0.257	-0.257	-0.244	-0.244	-0.258
FLQS30MRGRWY	0.2000858465	0.2009440828	0.198934306	0.1993745841	0.200934306	0.201934306	0.2031102885	0.2038658684	0.1991029559	0.2000222973	0.1979367502	0.2009440828	0.1996801092	0.2000931791	0.1682764941	0.1992740499	0.1989367502	0.1990198531	0.2001933913	0.1961860587	0.1713232559	0.2000222973	0.1981909471	0.1960125205	0.2018096518	0.1989440828	0.1689147524	0.1712474856	0.1709196408	0.2000174089	0.2001860587	0.1982716057	0.069515473	0.0675327	0.068518919	0.068517476	0.038521403	0.06751347	0.037535585	0.067538309	0.067516194	0.068521483	0.068527092	0.068538389	0.068529736	0.066521883	0.097533101	0.068521322	0.068527011	0.067529976	0.037538309	0.096530377	0.06653222	0.0385327	0.067527492	0.066521963	0.06852581	0.0685327	0.066537588	0.06653214	0.067540072	0.065530377	0.040524127	0.068532941	0.159	0.158	0.159	0.16	0.162	0.158	0.161	0.157	0.16	0.159	0.16	0.159	0.16	0.159	0.17	0.16	0.16	0.159	0.162	0.158	0.171	0.162	0.161	0.161	0.159	0.159	0.172	0.171	0.172	0.159	0.162	0.159
FLQS30MKGRWV	0.1457058543	0.1397064683	0.1407064875	0.1417083965	0.1427064971	0.1427065067	0.139705816	0.1397068041	0.1407058064	0.1407061709	0.1397065259	0.1407064875	0.137707514	0.1397058639	0.1037048375	0.1397051349	0.1407065163	0.1417061709	0.1387054706	0.138705461	0.1387085884	0.1397061613	0.138705461	0.1407061709	0.1427066794	0.1417064875	0.1407062573	0.1367089146	0.167706286	0.1377061613	0.1407054802	0.1387051636	0.00323198699999	0.00222584900001	0.000229892999982	0.00323126999999	0.003229922	0.00323184399997	0.00122481600002	0.002223899	0.00323089700001	0.00222986399999	0.002227799	0.00222384100002	0.00322691	0.00222883200001	0.000224844999991	0.00122989299999	0.002227828	0.00222682400002	0.00222386999999	0.00122584900001	-0.025774839	0.00122582	0.002226853	0.00122880299998	0.00222828700001	0.00222582000001	-0.027776761	-0.025774839	-0.02677765	0.00122587799999	0.00122886100002	0.003224902	-0.299	-0.297	-0.297	-0.298	-0.298	-0.298	-0.297	-0.297	-0.298	-0.297	-0.296	-0.298	-0.296	-0.297	-0.282	-0.296	-0.298	-0.297	-0.297	-0.297	-0.294	-0.297	-0.296	-0.297	-0.298	-0.298	-0.295	-0.294	-0.305	-0.296	-0.297	-0.296
FLQS30MJGRWV	0.2339970853	0.2068972346	0.2068939062	0.2065128094	0.2038872495	0.2028889137	0.203003742	0.2058389883	0.2020054062	0.2039488241	0.2058922421	0.2058939062	0.2017125108	0.2039987495	0.2031768166	0.2051218987	0.2068872495	0.20594716	0.2050669808	0.2040653166	0.2315227944	0.2039504883	0.2020636524	0.2029454958	0.2078106973	0.2348955704	0.2339255256	0.2334745333	0.2048706077	0.2059454958	0.2060636524	0.2011202345	0.047190109	0.047156156	0.047178527	0.047186619	0.04617821	0.044193441	0.046150603	0.073149493	0.045183604	0.073182335	0.045166945	0.045144733	0.045161709	0.046172657	0.017150603	0.046178527	0.046167104	0.045161551	0.046145051	0.07316044	0.048157584	0.046155998	0.073165993	0.072176782	0.046169801	0.048156156	0.046146478	0.046157267	0.046141401	0.073160599	0.046172974	0.045155046	0.013	0.024	0.024	0.024	0.026	0.026	0.025	0.022	0.026	0.023	0.024	0.025	0.026	0.025	0.028	0.025	0.024	0.025	0.025	0.023	0.013	0.025	0.024	0.024	0.023	0.013	0.013	0.013	0.025	0.022	0.025	0.027
FLQS30MEGRWV	-0.0232880536	-0.0219793432	-0.0209793432	-0.0488376049	-0.0211165479	-0.0219842434	-0.0204742599	-0.0548127376	-0.0543223548	-0.0231557492	-0.0199744431	-0.0489695429	-0.0224550256	-0.0552880536	-0.0180034777	0.0061827286	-0.0209597426	-0.0511410487	-0.0534938605	-0.0206604661	-0.0198964068	-0.024150849	0.0083346337	-0.0531361485	0.0051235602	-0.0199695429	-0.0230675462	-0.0187396016	-0.0538911403	-0.0281165479	-0.0554742599	-0.054655566	-0.027550001	-0.027576384	-0.028559821	-0.02655355	-0.026559702	-0.024551539	0.004423143	-0.058584429	-0.026551539	-0.025559821	-0.026568221	-0.058584666	0.00643189799999	-0.029559939	-0.027576147	0.003443847	-0.025567984	-0.026572243	-0.026584547	0.00542752000001	-0.026574846	-0.025576266	-0.026572125	-0.06056408	-0.025565618	-0.026576384	-0.061587623	-0.025574846	-0.028587742	-0.024571888	-0.059563607	-0.031576621	0.083	0.082	0.082	0.093	0.081	0.082	0.078	0.098	0.095	0.082	0.081	0.096	0.079	0.095	0.08	0.067	0.081	0.093	0.094	0.078	0.081	0.082	0.069	0.098	0.07	0.081	0.086	0.08	0.095	0.084	0.098	0.095
FLQS30LFGRWY	-0.2158505037	-0.1567295369	-0.1867128518	-0.1857618024	-0.1867170231	-0.1867170231	-0.1870090119	-0.185591885	-0.1880173545	-0.1888588462	-0.1867170231	-0.1867337082	-0.1882832111	-0.1850090119	-0.1844469952	-0.1853093433	-0.1867253656	-0.1888588462	-0.1871633489	-0.1901550063	-0.1557868301	-0.1898505037	-0.1571675201	-0.1888588462	-0.1845084596	-0.1857295369	-0.1558129623	-0.1606533494	-0.1866878242	-0.1548755313	-0.1871591776	-0.1573010008	0.011213632	0.00816270300001	-0.02380444	0.010207295	-0.025804909	-0.023788011	-0.023845746	-0.024854195	-0.02579646	-0.024804674	0.00717889699999	-0.023853961	-0.023829083	-0.023812419	0.011154254	-0.024804909	-0.023820868	0.00817044799999	-0.025854195	-0.023837062	0.010165519	-0.023837297	-0.023829083	0.00818711100001	0.010182417	0.00816246799999	-0.024859593	0.010165519	0.00814017200003	-0.024837767	-0.024812889	-0.023845512	0.217	0.193	0.208	0.205	0.209	0.209	0.209	0.208	0.21	0.21	0.206	0.209	0.21	0.208	0.204	0.208	0.209	0.206	0.208	0.21	0.193	0.209	0.196	0.206	0.205	0.205	0.196	0.195	0.206	0.195	0.209	0.196
FLQS30KNGRWV	0.0872641851	0.1172054644	0.114197365	0.0857275995	0.115197365	0.1151953402	0.0863431543	0.1191345946	0.0853370798	0.11426621	0.1141953402	0.1151993899	0.1109827308	0.0843350549	0.1185537389	0.0834808442	0.1151933153	0.1132641851	0.0844119993	0.1164119993	0.083679003	0.1142682348	0.117416049	0.0842641851	0.0870900479	0.1151993899	0.0861771165	0.0856202823	0.0861750917	0.1202722845	0.0864119993	0.0844828691	0.029072428	0.059096097	0.05707802	0.059071518	0.05907776	0.058069047	0.031100909	0.0591052	0.059073469	0.05807802	0.057087254	0.05910533	0.060091415	0.030082572	0.058100909	0.02907815	0.059086993	0.058091805	0.03110533	0.057096357	0.028099478	0.057096227	0.031091675	0.057082702	0.030088944	0.058096227	0.031107931	0.030099218	0.031111962	0.059096227	0.032082442	0.030100648	0.135	0.119	0.121	0.132	0.12	0.12	0.135	0.119	0.132	0.121	0.121	0.121	0.122	0.136	0.119	0.136	0.12	0.121	0.136	0.119	0.136	0.121	0.122	0.133	0.134	0.121	0.135	0.135	0.134	0.118	0.135	0.136
FLQS30K5GRWY	-0.0732391044	-0.0742366904	-0.0732366502	-0.0772285234	-0.07223661	-0.0732379779	-0.1092394664	-0.075235403	-0.0742395067	-0.0412393458	-0.0732365697	-0.07523661	-0.0732324661	-0.0752406332	-0.0762449782	-0.1092423632	-0.0732365295	-0.0722380583	-0.0772422425	-0.0782421218	-0.0772276383	-0.0752379779	-0.0772422022	-0.0752379779	-0.0732358053	-0.0752365697	-0.0802374951	-0.0772263911	-0.0732375353	-0.0732380583	-0.076242162	-0.0772436506	-0.037669251	-0.037715266	-0.038679946	-0.037668007	-0.036679698	-0.035662784	-0.063723225	-0.037731682	-0.036671241	-0.036679946	-0.036697855	-0.036732428	-0.037705814	-0.036688901	-0.037723225	-0.037679698	-0.035697357	-0.036706063	-0.037732179	-0.037714768	-0.038721235	-0.036714768	-0.035706063	-0.035688901	-0.038693875	-0.036715017	-0.038737651	-0.065720987	-0.037745113	-0.037714271	-0.036688403	-0.038723474	0.03	0.03	0.03	0.031	0.029	0.03	0.047	0.03	0.03	0.016	0.03	0.03	0.03	0.031	0.032	0.044	0.03	0.029	0.031	0.032	0.032	0.03	0.031	0.03	0.03	0.031	0.033	0.033	0.03	0.03	0.031	0.031
FLQS30K3GRWY	0.0689655796	0.0649359986	0.0679350287	0.0368239786	0.0689355136	0.0399345438	0.069969944	0.0709204807	0.068970429	0.0689515165	0.0679355136	0.0689374534	0.0688865352	0.0379694591	0.0700198923	0.0720043744	0.0679345438	0.0699520014	0.0349869168	0.0689874017	0.100843376	0.0719534562	0.0699883716	0.0709534562	0.0399088422	0.0679369684	0.0679461822	0.0368118552	0.0349301794	0.0729534562	0.0679859469	0.0690038895	0.010467659	0.012471739	0.042468524	0.010468204	0.042468505	0.043467207	0.010472453	0.04347251	0.010468467	0.011469125	0.012470423	0.011473074	0.0104711	0.043469144	0.010472453	0.010469125	0.012470404	0.010471137	0.043472472	0.01147172	0.00847158900001	0.044471118	0.044470479	0.011469783	0.012470159	0.012471739	0.043472905	0.010471551	0.012473525	0.045471156	0.010469783	0.041471795	0.043	0.045	0.04	0.056	0.04	0.052	0.042	0.039	0.043	0.043	0.043	0.043	0.044	0.053	0.043	0.042	0.043	0.043	0.054	0.043	0.03	0.039	0.04	0.042	0.055	0.043	0.04	0.057	0.057	0.038	0.044	0.04
