SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30TYGRWV	0.0526220104	0.0026787861	0.00763047220001	0.0526029032	-0.0053621579	-0.0163496018	0.0526124568	0.0666468498	-0.0173588824	0.000669778400002	-0.018368163	-0.0153212139	0.0036564033	0.0616411176	0.052631564	-0.0013678901	0.0036476686	-0.0173779896	0.0036476686	0.0334789794	-0.0053588824	-0.0023725304	0.0315458546	0.00454667350001	0.052631564	0.0636220104	0.0016482146	-0.007361612	0.0316261048	0.0305663266	0.052631564	0.0046509442	0.000779331000004	-0.055223129	-0.055224507	0.000776386000013	-0.06922452	-0.07522388	0.00077661200001	-0.066225181	-0.069221349	-0.051221122	-0.074221154	-0.066224727	-0.056224721	0.010776612	-0.069223614	-0.056220695	-0.055224287	-0.069224747	-0.054224494	-0.060222216	-0.023221122	-0.067224054	-0.057221536	-0.055221815	0.000776838999997	0.011776386	-0.0562243	-0.068224061	-0.027224022	-0.057222054	0.000778877999991	-0.056221336	-0.648	-0.656	-0.654	-0.648	-0.655	-0.659	-0.648	-0.629	-0.66	-0.657	-0.66	-0.66	-0.656	-0.646	-0.634	-0.657	-0.655	-0.661	-0.655	-0.643	-0.665	-0.655	-0.644	-0.655	-0.648	-0.646	-0.655	-0.657	-0.651	-0.645	-0.648	-0.654
FLQS30T7GRWV	-0.0718805957	-0.0708228831	-0.0428874588	-0.0429011851	-0.0268827794	-0.0738553269	-0.089893698	0.0111281392	-0.0228827794	-0.0368450323	-0.019893698	-0.0748216352	-0.0308609422	-0.0388568867	-0.0808559509	-0.024893698	-0.0708578226	-0.0289046166	-0.0368684293	-0.0760512379	-0.0388777881	-0.0438912024	-0.0399854143	-0.0439841665	-0.0308718608	-0.1418665575	-0.0408674934	-0.0808665575	-0.0448834034	-0.0429617053	-0.0198718608	-0.075854703	0.055953705	0.051880445	0.08684209	0.081856527	0.100844892	0.052855234	0.025867516	0.098822267	0.106950473	0.050945733	0.095958015	0.084834118	0.09883735	0.084864715	0.085857173	0.139973098	0.048841444	0.10183735	0.082841659	0.082918368	0.052946379	0.083856312	0.086940777	0.082931081	0.095875058	0.012857173	0.082848555	0.084856958	0.08185114	0.082922893	0.110942932	0.084947241	-0.026	-0.024	-0.02	-0.02	-0.017	-0.026	-0.026	-0.00299999999999	-0.017	-0.012	-0.014	-0.032	-0.018	-0.018	-0.034	-0.025	-0.023	-0.018	-0.018	-0.032	-0.012	-0.021	-0.02	-0.021	-0.018	-0.043	-0.019	-0.035	-0.02	-0.02	-0.017	-0.032
FLQS30S7GRWV	-0.0511068718	-0.0461598901	-0.0801116917	-0.0470838054	-0.0501092817	-0.064123397	-0.0480965436	-0.0481178886	-0.048105839	-0.0481419878	-0.0630989535	-0.0621588573	-0.0481299382	-0.0561326924	-0.0501206428	-0.0480937894	-0.0511209871	-0.0480817397	-0.0521209871	-0.0469078809	-0.0611103146	-0.049095855	-0.0780029008	-0.0489925725	-0.0461206428	-0.0471089375	-0.0491206428	-0.039105839	-0.0481030848	-0.0470166718	-0.0481178886	-0.0471251184	0.084486314	0.102428006	0.099388947	0.097401655	0.094387826	0.080407075	0.100408009	0.092370072	0.092481268	0.092500891	0.00948538	0.088382406	0.092383154	0.08840857	0.098401655	0.092500891	0.097395114	0.092383154	0.097388947	0.101454357	0.081485753	0.097401655	0.099473793	0.097466691	0.099414924	0.099401655	0.098394741	0.105402777	0.097397544	0.097459963	0.092474727	0.100479773	-0.714	-0.715	-0.727	-0.714	-0.716	-0.717	-0.715	-0.714	-0.713	-0.714	-0.703	-0.719	-0.714	-0.716	-0.717	-0.714	-0.716	-0.714	-0.716	-0.715	-0.717	-0.716	-0.727	-0.716	-0.714	-0.715	-0.715	-0.714	-0.715	-0.715	-0.714	-0.715
FLQS30RRGRWV	0.0038141334	-0.031112189	-0.0311819054	-0.0322128025	-0.0671700219	-0.007177152	-0.0172048802	-0.025177152	-0.0021795287	-0.064126053	-0.034194185	-0.0101355598	-0.017163288	-0.033156554	-0.0661573462	-0.0371937889	-0.032156554	-0.0152187442	-0.0701561579	-0.0634041267	-0.0631684375	-0.0222036918	-0.0633054937	-0.0603062859	-0.0331720025	-0.0151910161	-0.0361684375	0.0168089839	-0.03119062	-0.0342781617	-0.0441494239	-0.0301533851	0.06506957	0.036957336	0.036890514	0.038923925	0.002888568	0.064941442	0.060941442	0.038873322	0.067056595	0.010057568	0.035066975	0.056896029	0.054896029	0.038935603	0.006913221	0.065089357	0.037900894	0.059896029	0.00189019	0.00400534399999	0.008058542	0.052928466	0.034048486	0.006027077	0.036945658	0.058930088	0.074923601	0.091930088	0.034915816	0.038014751	0.098054973	0.03904881	-0.669	-0.676	-0.676	-0.677	-0.683	-0.672	-0.675	-0.674	-0.671	-0.683	-0.676	-0.672	-0.675	-0.677	-0.683	-0.683	-0.677	-0.674	-0.684	-0.681	-0.683	-0.675	-0.687	-0.681	-0.677	-0.674	-0.686	-0.668	-0.676	-0.677	-0.692	-0.676
FLQS30R2GRWV	0.1981791954	0.1610708827	0.1671710428	0.1351978298	0.168157067	0.1671331916	0.1631757014	0.1071349386	0.16515532	0.1640906818	0.1681757014	0.1040720474	0.1081151395	0.1631180511	0.1661372679	0.1651710428	0.1331384326	0.1651966652	0.1641378502	0.1654977278	0.1641529907	0.1641780307	0.1663556402	0.1643556402	0.1281343563	0.1651547377	0.1341378502	0.17115532	0.1371640549	0.1653142951	0.1631314446	0.1671331916	-0.028838603	-0.027828797	-0.023821994	-0.053824262	-0.022821994	-0.02182522	-0.024825348	-0.082818608	-0.012837901	-0.023838667	-0.057837613	-0.080820908	-0.080820908	-0.023825476	-0.024824262	-0.024841734	-0.057823144	-0.023820812	-0.02382209	-0.023833269	-0.024838603	-0.025824262	-0.022836687	-0.021835377	-0.056826498	-0.025824198	-0.055823112	-0.05682423	-0.052823559	-0.023834164	-0.025836272	-0.025837677	0.065	0.051	0.052	0.046	0.052	0.052	0.051	0.042	0.049	0.051	0.059	0.04	0.042	0.051	0.052	0.051	0.046	0.052	0.051	0.051	0.052	0.051	0.052	0.051	0.044	0.052	0.047	0.06	0.047	0.052	0.051	0.052
FLQS30QXGRWV	-0.0313361151	-0.0323999073	-0.027325623	-0.0293075765	-0.0343386332	-0.031355001	0.0046924235	-0.0313516435	-0.0293407317	-0.030385638	-0.0303264624	-0.0303978089	-0.0313659128	0.0026483565	-0.0313516435	-0.0283273017	-0.0313516435	0.00370669279999	-0.0293512238	0.00290856159999	-0.0013273017	0.0036928432	-0.0291946811	0.0028057386	-0.0333520632	-0.0293377939	-0.0313516435	-0.0283373742	0.0016831904	-0.0262240591	-0.02735626	-0.0303570994	0.105977469	0.100716193	0.104549404	0.104606096	0.103546118	0.101626636	0.099629923	0.102460669	0.102942961	0.099966788	0.100965966	0.104519004	0.103519826	0.104634031	0.105604453	0.101024301	0.103575696	0.100515718	0.102548582	0.10384108	0.126965966	0.100602809	0.10092242	0.101893663	0.102661145	0.103604453	0.104574874	0.104604453	0.101583912	0.10186162	0.100911739	0.102947069	-0.058	-0.058	-0.056	-0.057	-0.058	-0.057	-0.044	-0.057	-0.056	-0.057	-0.056	-0.057	-0.057	-0.045	-0.058	-0.056	-0.057	-0.044	-0.057	-0.045	-0.051	-0.044	-0.056	-0.045	-0.058	-0.057	-0.058	-0.057	-0.045	-0.056	-0.056	-0.057
FLQS30QPGRWV	0.0145835536	0.0125521668	0.0085873042	0.0105965821	0.0155819744	0.00457348609999	0.0095890808	0.0115756575	0.0155811848	0.0065592732	0.0085873042	0.0095535486	0.00956894590001	0.00956894590001	0.0115756575	0.0085878964	0.0105756575	0.0125963847	0.0105756575	0.00669745420001	0.0075801978	0.00758967300001	0.0116488935	0.0116496831	0.0095754601	0.0085821718	0.0105752627	0.0085821718	0.0105924367	0.013635865	0.0105738809	0.0105726965	-0.04774695	-0.046744975	-0.01374392	-0.013744354	-0.011743907	-0.014744522	-0.014744522	-0.013743255	-0.047746702	-0.024747056	-0.018747074	-0.01574369	-0.012743702	-0.016744572	-0.013744342	-0.01974731	-0.012744131	-0.013743684	-0.012743926	-0.018746099	-0.019747068	-0.012744354	-0.016746745	-0.01374654	-0.014744758	-0.014744342	-0.012744125	-0.011744354	-0.013744193	-0.049746087	-0.049746472	-0.013746919	0.00999999999999	0.01	0.001	0.00199999999998	0.00299999999999	-0.000999999999976	0.00200000000001	0.00199999999998	0.00999999999999	0.00300000000001	0.00200000000001	0.00199999999998	0.001	0.00200000000001	0.00200000000001	0.00299999999999	0.00200000000001	0.00200000000001	0.000999999999976	0.000999999999976	0.00200000000001	0.0	0.00200000000001	0.00199999999998	0.000999999999976	0.00100000000003	0.001	0.00100000000003	0.001	0.00999999999999	0.00899999999996	0.001
FLQS30QMGRWV	0.0280771249	0.0310145321	0.0690907505	0.0321099116	0.0740796797	0.0330600928	0.0270933053	0.0330652024	0.0320741443	0.0290290093	0.0300894731	0.0340166611	0.0340502994	0.0340498736	0.0300652024	0.0240864925	0.0350643508	0.0341099116	0.0350643508	0.0333279218	0.0250745701	0.0330958601	0.0312223231	0.0332223231	0.0320647766	0.0340788281	0.0030643508	0.0320792539	0.0330864925	0.0331916654	0.0670724411	0.0320583896	0.008225263	-0.018885554	0.012045999	-0.017930533	0.015045673	-0.019922059	-0.019920104	-0.021987898	-0.024797878	0.00821287799999	-0.02078647	-0.019964757	-0.020964757	-0.0199188	0.011068815	0.012247101	-0.018942267	-0.019965408	-0.018953023	-0.019838946	0.011214508	-0.020931185	-0.019804397	-0.02181776	-0.01990837	-0.018930859	-0.054942919	-0.018930859	-0.019938356	-0.02182982	-0.024809938	-0.020794945	0.00600000000003	0.013	0.02	0.013	0.022	0.014	0.012	0.015	0.014	0.00700000000001	0.013	0.014	0.015	0.014	0.00700000000001	0.00400000000002	0.015	0.014	0.015	0.014	0.005	0.014	0.014	0.015	0.014	0.014	0.00900000000001	0.013	0.014	0.014	0.027	0.014
FLQS30Q9GRWY	-0.0539024622	-0.0161074851	-0.0178664446	-0.0518054919	-0.0519024622	-0.0539537179	-0.051853977	-0.0519509473	-0.0519024622	-0.0520479177	-0.051853977	-0.0520964028	-0.0479938913	-0.0459911208	-0.0509467915	-0.0588636741	-0.0459454062	-0.0508027213	0.018146023	-0.0490892968	-0.0519024622	-0.0518470506	-0.0494328488	-0.0424273076	-0.0519509473	-0.1219024622	-0.0449454062	-0.0529024622	-0.0838816828	-0.0465270485	-0.0519509473	-0.0449620297	-0.011615491	0.01150231	0.008576253	-0.01745057	-0.043425197	-0.051460356	-0.050460719	-0.043387138	0.026397195	0.096359136	0.026384509	-0.046411423	-0.047411061	-0.044462893	0.010551605	-0.060634702	0.014563567	0.013590027	-0.043425197	0.010448665	0.026384509	0.013550155	0.00941133100001	-0.01757707	-0.04847413	-0.046449482	0.014563929	0.01854943	-0.016441145	0.013437429	-0.043590119	0.012400095	-0.059	-0.05	-0.05	-0.057	-0.052	-0.052	-0.051	-0.052	-0.065	-0.079	-0.066	-0.052	-0.05	-0.05	-0.063	-0.051	-0.061	-0.063	-0.026	-0.062	-0.066	-0.063	-0.062	-0.054	-0.052	-0.078	-0.061	-0.065	-0.07	-0.062	-0.052	-0.06
FLQS30Q9GRWV	-0.0928283968	-0.0578666179	-0.0588207526	-0.0588097959	-0.056828142	-0.0578393536	-0.058820243	-0.0588365507	-0.0908311997	-0.0618579545	-0.0618222815	-0.0608661083	-0.0588444497	-0.0598462334	-0.0568365507	-0.0458184594	-0.0578375699	-0.0588100507	-0.0608378247	-0.0946882528	-0.0958309449	-0.0888179497	-0.0887509354	-0.0877511902	-0.0628283968	-0.0878273776	-0.0608378247	-0.0588276324	-0.0968238103	-0.0587613825	-0.0628406276	-0.0558406276	-0.016441581	0.00554364600001	0.012534413	0.010537645	0.011534182	0.011538706	0.00853907600002	0.00952942700002	-0.019443474	0.003557865	0.004557957	0.00953261299998	0.00853270500001	0.00953912200002	0.01053746	0.08856502	0.01153589	0.00953251999999	0.010534367	0.01255094	0.007558003	-0.020462494	0.011555464	0.01355371	0.009542215	-0.018462448	0.011535844	0.00953746	0.010536444	0.011551956	0.00755481799999	0.00855671100001	0.552	0.559	0.558	0.559	0.56	0.56	0.559	0.559	0.553	0.559	0.559	0.558	0.56	0.559	0.559	0.548	0.559	0.559	0.558	0.545	0.546	0.553	0.547	0.547	0.558	0.554	0.558	0.559	0.544	0.559	0.558	0.56
FLQS30Q3GRWV	-0.0522383654	-0.0207428155	-0.0533018974	-0.0554480211	-0.0532224824	-0.0481017715	-0.0533241337	-0.0541144779	-0.0870827119	-0.0369048222	-0.0083495465	-0.0717618751	-0.0560032969	-0.0540001203	-0.0181081247	-0.0193114272	-0.0551081247	-0.0554416679	-0.0551113013	-0.0250649115	-0.0221907164	-0.0583304869	-0.0551881694	-0.0252866441	-0.0551113013	-0.020209776	-0.0551017715	-0.0891113013	-0.0572669548	-0.0270547521	-0.0770795353	-0.0230668289	-0.067442688	-0.034355205	-0.03230827	-0.031327433	-0.033307437	-0.022337709	-0.031336043	-0.028279665	-0.061432967	-0.003457129	0.021542871	-0.04429855	-0.03129855	-0.031336876	-0.036326878	-0.034461017	-0.030317991	-0.032297717	-0.031308548	-0.035404918	-0.003450464	-0.033327155	-0.032434356	-0.035423803	-0.032345763	-0.035326878	-0.030317435	-0.067317158	-0.033320768	-0.035413527	-0.088422414	0.00155731200002	0.736	0.741	0.729	0.729	0.729	0.729	0.729	0.729	0.722	0.729	0.735	0.725	0.728	0.728	0.743	0.742	0.729	0.728	0.729	0.741	0.735	0.728	0.729	0.74	0.728	0.742	0.729	0.723	0.729	0.74	0.731	0.734
FLQS30Q2GRWV	0.0065432592	0.000527311399999	0.0015450084	0.00655025569999	0.0065432592	0.00553893790001	-0.0634531396	0.0765468604	0.0065432592	0.0065324558	0.0065468604	0.00252762	-0.063463943	0.006536057	0.00353934939999	0.0135468604	0.0035392465	0.0065576638	0.0045391437	0.00660314090001	-0.0014575639	0.0055467575	0.000577727199996	0.0055781388	-0.0684608563	0.0045427448	0.00853965810001	0.0115432592	0.0365504615	0.0055708336	0.0065396581	0.0065385263	-0.019109169	-0.016244928	-0.015330783	-0.017301601	-0.019331206	-0.015289759	-0.089286798	0.050653992	-0.019123971	-0.019079564	-0.019109169	-0.017345585	-0.019316403	-0.020286798	-0.019302024	-0.00307956399999	-0.017316826	-0.019316403	-0.01533036	-0.01718445	-0.030113821	-0.017301601	-0.017138774	-0.016154422	-0.091272842	-0.017301601	0.053713202	-0.014301601	0.012713202	-0.014170493	-0.019138774	-0.015126086	-0.66	-0.663	-0.662	-0.66	-0.66	-0.662	-0.672	-0.648	-0.66	-0.66	-0.66	-0.662	-0.687	-0.66	-0.662	-0.661	-0.662	-0.66	-0.662	-0.661	-0.661	-0.661	-0.663	-0.661	-0.674	-0.662	-0.674	-0.66	-0.655	-0.661	-0.661	-0.662
FLQS30PHGRWY	-0.00898032909999	-0.0129733924	-0.041980001	-0.00298389109999	-0.0729806103	-0.00197896989999	-0.0029855316	-0.00297896989999	-0.0129798135	-0.002975689	0.0080177493	-0.00297404859999	-0.00297732939999	-0.00297732939999	-0.0729789699	-0.0439798135	-0.0119788292	-0.00298389109999	-0.0129787355	-0.0460061541	0.00701938970001	-0.00898225069999	-0.0419948117	-0.0369947648	-0.0729789699	-0.00298389109999	-0.0089787355	-0.0099803291	-0.0119824382	-0.0409915308	-0.0479764858	-0.0089781731	0.014596149	0.000586701000003	0.00458069200002	0.00458433899999	0.004582247	0.024585386	0.004585386	0.00457910700001	-0.002405017	0.00459794299998	0.035597943	0.00458119999999	0.00458119999999	0.004585386	0.00458433899999	0.000597972999984	0.001581499	0.00458119999999	-0.001418441	0.00559121600001	0.068597943	0.00258266499999	0.001594236	-0.029406811	0.00458643200001	0.00458433899999	-0.000417483999996	0.00358254599999	-0.000417185000003	0.00359208299999	-0.00040603299999	-0.00040489700001	-0.014	-0.013	-0.023	-0.01	-0.036	-0.013	-0.00900000000001	-0.00899999999999	-0.012	-0.01	-0.011	-0.00899999999999	-0.00900000000001	-0.00999999999999	-0.036	-0.024	-0.012	-0.00999999999999	-0.012	-0.026	-0.018	-0.011	-0.023	-0.016	-0.036	-0.01	-0.011	-0.012	-0.012	-0.023	-0.025	-0.01
FLQS30NWGRWV	0.1138316964	0.076806444	0.1078350264	0.1138412702	0.0828319739	0.0828217065	0.1118366914	0.1548267014	0.081825869	0.081810884	0.0818305864	0.120812549	0.116821984	0.119823094	0.0818221227	0.0838304477	0.1208280889	0.1188415477	0.1198282277	0.1319160563	0.0818257302	0.1138366914	0.0848740151	0.1418820626	0.1148268402	0.1138311414	0.0808278114	0.1148315577	0.0778333614	0.1318723501	0.0858205965	0.1318286439	-0.067115534	-0.107150029	-0.108170884	-0.065160209	-0.063167326	-0.099160703	-0.068156947	-0.063177407	-0.096122452	-0.063118894	-0.094118696	-0.064170488	-0.063170488	-0.067156651	-0.097163471	-0.093111877	-0.09816693	-0.066170686	-0.064166733	-0.053130854	-0.092118696	-0.064160209	-0.062121365	-0.050123935	-0.067153191	-0.065160407	-0.065163767	-0.064160308	-0.063162482	-0.053127394	-0.094125813	-0.053117016	0.0	-0.005	0.00700000000001	0.0	-0.011	-0.00399999999996	0.0	0.016	-0.005	-0.012	-0.00599999999997	0.00300000000001	0.001	0.00200000000001	-0.005	-0.006	0.01	0.00200000000001	0.00300000000001	0.00400000000002	-0.006	0.0	-0.011	0.00800000000001	0.000999999999976	0.00100000000003	-0.012	0.000999999999976	-0.013	0.00399999999996	-0.005	0.00399999999999
FLQS30MRGRWY	0.050327085	0.051220234	0.0513417508	0.0823955255	0.0433194029	0.0522942615	0.0473466394	0.0372907696	0.1023529248	0.1182907696	0.0523431475	0.0442174405	0.0472740087	0.0472747071	0.0503005468	0.0513445443	0.0803228947	0.0473724792	0.0462977533	0.0527321409	0.0503187045	0.0823724792	0.0545617381	0.0555610397	0.048297055	0.0533256882	0.0462977533	0.0493221964	0.056357115	0.0555107569	0.0562949599	0.0532928647	-0.070775693	-0.036741665	-0.034715499	-0.037723975	-0.037715131	-0.071723115	-0.039728275	-0.020704566	-0.027776185	-0.015781958	-0.036779379	-0.037711199	-0.035711445	-0.034728766	-0.068719921	-0.133784538	-0.037719553	-0.034711077	-0.036715745	-0.036758741	-0.036779624	-0.035724098	-0.035771885	-0.036766725	-0.035733189	-0.068720044	-0.036719553	-0.033724098	-0.06672115	-0.034762426	-0.068766603	-0.035775939	0.013	0.006	0.00600000000003	0.018	0.00399999999996	0.014	0.00500000000002	-0.00100000000003	0.024	0.028	0.00799999999998	0.00500000000002	0.006	0.00500000000002	0.013	0.026	0.018	0.005	0.005	0.00699999999998	0.00700000000003	0.018	0.00800000000004	0.00799999999998	0.006	0.015	0.005	0.006	0.014	0.00800000000001	0.015	0.00700000000001
FLQS30MKGRWV	0.0059753204	0.047944163	0.0199685532	0.0059753204	0.0059654516	0.0059605171	0.0759802549	0.0059605171	0.0059654516	0.00595064819999	0.005970386	-0.0030555551	0.0059555827	0.00495544170001	0.00496037609999	0.020969963	0.0189602351	0.0059753204	0.00496037609999	0.0500476452	0.0059654516	0.005970386	0.0190135271	0.0230135271	0.00195995319999	0.0059654516	0.0029600942	0.0059654516	0.0529723598	0.0480030943	0.0059605171	0.0199593892	0.019270617	0.057240282	0.025224114	0.019230196	0.019224807	0.019232891	0.019232891	0.019216723	0.089267922	0.019265228	0.019265228	0.012221573	0.019222112	0.012232352	0.010229503	0.027266999	0.027226809	0.019222112	0.012224268	0.052250907	0.019265228	0.019230196	0.024259299	0.02825622	0.012235047	0.019230196	0.009226732	0.019230196	0.023227502	0.058253294	0.019259838	0.025261763	-0.1	-0.091	-0.095	-0.1	-0.099	-0.099	-0.074	-0.1	-0.114	-0.1	-0.1	-0.102	-0.1	-0.098	-0.098	-0.095	-0.096	-0.099	-0.099	-0.089	-0.1	-0.1	-0.096	-0.095	-0.1	-0.099	-0.099	-0.099	-0.083	-0.092	-0.099	-0.096
FLQS30MJGRWV	-0.0665668754	-0.1136035206	-0.1055692269	-0.069552766	-0.0705676592	-0.1135821605	-0.0625582529	-0.0575719704	-0.1105754978	-0.0605868637	-0.0805625641	-0.0575925466	-0.1275788292	-0.1355803969	-0.0765739301	-0.0745623682	-0.0755739301	-0.1275513942	-0.0675739301	-0.1104596831	-0.074568639	-0.1325592328	-0.1085069104	-0.1095073023	-0.0715737341	-0.1355666794	-0.0665719704	-0.1345664834	-0.1025639359	-0.1085212158	-0.0575719704	-0.1065827484	0.020469868	0.039426593	0.037398382	0.036407968	0.018397697	0.034411939	0.103421389	0.08639263	0.018464801	0.1314774	0.098473155	0.099402216	0.086402216	0.024412898	0.069407694	0.036478222	0.035402901	0.086402216	0.024398519	0.03944645	0.037469047	0.023407968	0.07046083	0.039456037	0.067421663	0.022407831	0.137411802	0.021407694	0.038404681	0.039450833	0.016459734	0.035464664	-0.03	-0.051	-0.048	-0.035	-0.031	-0.051	-0.046	-0.04	-0.046	-0.05	-0.05	-0.042	-0.066	-0.057	-0.044	-0.036	-0.037	-0.066	-0.031	-0.051	-0.037	-0.055	-0.056	-0.05	-0.042	-0.056	-0.053	-0.056	-0.047	-0.049	-0.026	-0.049
FLQS30MEGRWV	-0.0781838384	-0.0756105443	-0.0482479568	-0.0824289971	-0.0801574367	-0.0479914831	-0.0842894452	-0.04716498	-0.0472630435	-0.0129914831	-0.0962705869	-0.0726331743	-0.0490329715	-0.073912278	-0.0450291999	-0.0782668152	-0.0770405149	-0.0794252254	-0.0410367432	-0.0463751798	-0.07814235	-0.0812969886	-0.0454473485	-0.0744548918	-0.04616498	-0.0811498934	-0.0461574367	-0.0431612084	-0.0463422486	-0.0751833315	-0.0212140118	-0.0410103415	0.121124047	0.123029085	0.118962488	0.119984996	0.116961872	0.115992704	0.120996712	0.153941214	0.145120964	0.146143163	0.112123122	0.121952622	0.14996218	0.119995787	0.113983762	0.124145321	0.11797328	0.118951389	0.118963413	0.122072867	0.119123739	0.117984687	0.154114798	0.120091366	0.118017061	0.117984071	0.154984071	0.116984071	0.152987154	0.121079958	0.178118498	0.12111449	0.717	0.719	0.729	0.717	0.717	0.729	0.715	0.723	0.725	0.737	0.712	0.72	0.723	0.719	0.732	0.717	0.719	0.718	0.732	0.73	0.718	0.718	0.724	0.72	0.731	0.718	0.723	0.732	0.723	0.719	0.728	0.731
FLQS30LFGRWY	0.00149645840001	0.0098164843	0.0065297944	0.0193497798	-0.0264302024	0.074524794	0.00851646	0.019524794	-0.0274185348	-0.0502418538	-0.0514735392	-0.0261918497	0.1024664559	-0.0223168599	-0.0243751979	-0.0514735392	-0.0233735311	-0.0505335441	0.0086248021	0.0115963855	-0.050416868	-0.0394935408	0.0080047519	-0.0169969149	-0.0014402032	0.0194664559	-0.0273718643	-0.0254285356	-0.0264535376	0.0071247616	0.019524794	-0.0233568631	0.005012381	0.026900661	0.023835017	0.097876045	0.028833755	0.09388709	0.026867208	0.027820816	0.027987134	0.027997548	0.028997864	0.028824603	0.086842907	0.026868786	0.027856793	0.025018693	0.029845432	0.027842907	0.028835648	0.030946106	0.027997548	0.038857424	0.026978928	-0.005033064	0.007891824	0.027876045	0.027845432	0.028856793	0.030849535	0.027955259	0.027997548	0.025988712	-0.531	-0.533	-0.533	-0.543	-0.547	-0.522	-0.533	-0.529	-0.547	-0.555	-0.556	-0.546	-0.51	-0.545	-0.545	-0.555	-0.546	-0.555	-0.533	-0.533	-0.555	-0.553	-0.534	-0.536	-0.532	-0.529	-0.547	-0.546	-0.547	-0.533	-0.529	-0.544
FLQS30KNGRWV	-0.0261689739	-0.0602787839	-0.0251749096	-0.0261286113	-0.0601915295	0.0118031284	-0.0281511669	-0.0271909359	-0.0281766903	0.0107615787	-0.0251547283	-0.0232556348	-0.0282123043	0.0408060962	0.001825684	0.0038440846	-0.0572099301	-0.026130392	-0.0231903424	-0.0258229241	-0.0231737225	-0.0281487926	0.00802987120001	0.0050286841	-0.0261915295	-0.0281725353	-0.0241891552	-0.0231695675	-0.0291630382	-0.0290152399	0.006803722	0.0098031284	-0.04012549	-0.066049549	-0.072000874	-0.038024085	-0.069000874	-0.035031071	-0.037031747	-0.0339851	-0.037116927	-0.069118279	-0.035125265	-0.037000649	-0.038000424	-0.005040084	-0.002031972	-0.00914103899999	-0.069008987	-0.035000198	-0.035009212	-0.037088308	-0.067118505	-0.03602431	-0.038111294	-0.043101604	-0.038040084	-0.03602386	-0.070008311	-0.070016423	-0.038019127	-0.039093717	-0.037102054	-0.068111519	0.652	0.645	0.66	0.652	0.646	0.667	0.652	0.652	0.652	0.672	0.652	0.653	0.652	0.67	0.656	0.658	0.646	0.653	0.653	0.652	0.66	0.652	0.665	0.665	0.653	0.651	0.659	0.66	0.651	0.651	0.665	0.672
