SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS31K2GRWM____	-13.665	-13.702	-13.659	-13.595	-13.659	-13.662	-13.595	-13.659	-13.556	-13.624	-13.624	-13.632	-13.659	-13.624	-13.559	-13.590	-13.523	-13.659	-13.624	-13.631	-13.555	-13.587	-13.587	-13.624	-13.630	-13.590	-13.624	-13.555	-13.626	-13.450	-13.590	-13.624	-140.728	-140.732	-140.731	-140.696	-140.731	-140.733	-140.696	-140.722	-140.727	-140.659	-140.659	-140.731	-140.731	-140.695	-140.663	-140.695	-140.617	-140.722	-140.723	-140.687	-140.697	-140.658	-140.658	-140.695	-140.696	-140.695	-140.688	-140.697	-140.696	-140.695	-140.667	-140.688	264.221	264.206	264.223	264.248	264.223	264.222	264.248	264.223	264.265	264.235	264.235	264.234	264.223	264.236	264.261	264.250	264.274	264.223	264.237	264.233	264.264	264.249	264.249	264.236	264.233	264.250	264.236	264.264	264.235	264.306	264.249	264.236	2016_7_16_10_47_31
FLQS31QAGRX2____	-13.778	-13.784	-13.743	-13.708	-13.744	-13.715	-13.708	-13.774	-13.640	-13.710	-13.710	-13.743	-13.744	-13.739	-13.643	-13.673	-13.605	-13.774	-13.709	-13.743	-13.639	-13.673	-13.673	-13.739	-13.743	-13.673	-13.708	-13.639	-13.709	-13.534	-13.643	-13.708	-140.732	-140.762	-140.792	-140.751	-140.762	-140.764	-140.751	-140.729	-140.759	-140.663	-140.663	-140.793	-140.762	-140.731	-140.691	-140.700	-140.666	-140.729	-140.730	-140.696	-140.729	-140.694	-140.694	-140.731	-140.751	-140.700	-140.724	-140.729	-140.752	-140.726	-140.695	-140.724	264.071	264.070	264.088	264.101	264.086	264.098	264.101	264.073	264.128	264.096	264.096	264.088	264.086	264.087	264.124	264.112	264.138	264.073	264.099	264.084	264.127	264.112	264.112	264.087	264.086	264.112	264.099	264.127	264.100	264.170	264.124	264.099	2016_7_16_10_47_43
FLQS32CMGRWM____	-13.884	-13.892	-13.821	-13.786	-13.821	-13.822	-13.786	-13.821	-13.717	-13.786	-13.786	-13.821	-13.821	-13.815	-13.750	-13.751	-13.682	-13.821	-13.787	-13.821	-13.745	-13.750	-13.750	-13.815	-13.851	-13.751	-13.786	-13.745	-13.787	-13.611	-13.751	-13.786	-140.707	-140.710	-140.736	-140.698	-140.711	-140.711	-140.698	-140.675	-140.706	-140.638	-140.638	-140.710	-140.711	-140.674	-140.638	-140.674	-140.641	-140.675	-140.674	-140.641	-140.676	-140.635	-140.635	-140.674	-140.700	-140.674	-140.641	-140.676	-140.676	-140.672	-140.644	-140.641	264.702	264.699	264.728	264.741	264.727	264.727	264.741	264.726	264.769	264.739	264.739	264.727	264.727	264.728	264.753	264.754	264.781	264.726	264.740	264.724	264.756	264.753	264.753	264.728	264.715	264.754	264.739	264.756	264.740	264.811	264.753	264.739	2016_7_16_10_47_55
FLQS300WGRX8____	-13.363	-13.399	-13.329	-13.293	-13.328	-13.330	-13.293	-13.328	-13.256	-13.294	-13.294	-13.327	-13.328	-13.291	-13.258	-13.258	-13.190	-13.328	-13.294	-13.328	-13.223	-13.257	-13.257	-13.291	-13.328	-13.258	-13.293	-13.223	-13.294	-13.118	-13.258	-13.293	-140.785	-140.789	-140.790	-140.752	-140.789	-140.790	-140.752	-140.754	-140.811	-140.717	-140.717	-140.790	-140.789	-140.780	-140.717	-140.752	-140.719	-140.754	-140.779	-140.781	-140.754	-140.714	-140.714	-140.780	-140.753	-140.752	-140.720	-140.754	-140.753	-140.750	-140.744	-140.720	264.864	264.850	264.878	264.891	264.878	264.878	264.891	264.877	264.908	264.889	264.889	264.879	264.878	264.893	264.904	264.905	264.931	264.877	264.892	264.878	264.919	264.904	264.904	264.893	264.877	264.905	264.890	264.919	264.891	264.961	264.905	264.890	2016_7_16_10_47_58
FLQS302CGRX8____	-13.874	-13.852	-13.808	-13.774	-13.810	-13.783	-13.774	-13.808	-13.705	-13.804	-13.804	-13.809	-13.810	-13.803	-13.770	-13.739	-13.670	-13.808	-13.774	-13.809	-13.733	-13.767	-13.767	-13.803	-13.840	-13.739	-13.772	-13.733	-13.775	-13.598	-13.740	-13.772	-140.712	-140.715	-140.742	-140.704	-140.715	-140.716	-140.704	-140.680	-140.712	-140.644	-140.644	-140.715	-140.715	-140.680	-140.649	-140.679	-140.612	-140.680	-140.681	-140.645	-140.681	-140.618	-140.618	-140.680	-140.706	-140.679	-140.646	-140.681	-140.681	-140.677	-140.652	-140.646	264.201	264.210	264.228	264.241	264.227	264.237	264.241	264.226	264.269	264.226	264.226	264.227	264.227	264.228	264.240	264.254	264.279	264.226	264.240	264.224	264.256	264.240	264.240	264.228	264.214	264.254	264.239	264.256	264.240	264.311	264.252	264.239	2016_7_16_10_48_04
FLQS304AGRX8____	-13.718	-13.692	-13.649	-13.585	-13.620	-13.652	-13.585	-13.649	-13.545	-13.614	-13.614	-13.620	-13.620	-13.613	-13.550	-13.579	-13.510	-13.649	-13.614	-13.620	-13.543	-13.578	-13.578	-13.613	-13.620	-13.579	-13.614	-13.543	-13.616	-13.440	-13.580	-13.614	-140.739	-140.714	-140.710	-140.675	-140.678	-140.715	-140.675	-140.702	-140.735	-140.638	-140.638	-140.710	-140.678	-140.703	-140.647	-140.677	-140.642	-140.702	-140.678	-140.612	-140.700	-140.641	-140.641	-140.703	-140.675	-140.677	-140.641	-140.700	-140.673	-140.676	-140.650	-140.641	264.185	264.195	264.212	264.236	264.222	264.211	264.236	264.212	264.255	264.223	264.223	264.224	264.222	264.226	264.250	264.239	264.265	264.212	264.225	264.220	264.254	264.238	264.238	264.226	264.222	264.239	264.223	264.254	264.224	264.295	264.237	264.223	2016_7_16_10_48_07
FLQS304UGRX2____	-13.446	-13.484	-13.412	-13.377	-13.412	-13.414	-13.377	-13.412	-13.338	-13.376	-13.376	-13.412	-13.412	-13.406	-13.342	-13.341	-13.272	-13.412	-13.377	-13.412	-13.306	-13.341	-13.341	-13.406	-13.412	-13.341	-13.377	-13.306	-13.377	-13.201	-13.372	-13.377	-140.694	-140.667	-140.664	-140.660	-140.668	-140.698	-140.660	-140.660	-140.693	-140.622	-140.622	-140.696	-140.668	-140.661	-140.628	-140.661	-140.625	-140.660	-140.662	-140.625	-140.659	-140.597	-140.597	-140.661	-140.660	-140.661	-140.625	-140.659	-140.660	-140.659	-140.658	-140.625	264.237	264.221	264.250	264.264	264.250	264.250	264.264	264.250	264.281	264.263	264.263	264.251	264.250	264.252	264.277	264.278	264.305	264.250	264.264	264.248	264.292	264.276	264.276	264.252	264.250	264.278	264.262	264.292	264.264	264.335	264.265	264.262	2016_7_16_10_48_10
FLQS3023GRX8____	-13.574	-13.611	-13.540	-13.505	-13.540	-13.575	-13.505	-13.573	-13.436	-13.505	-13.505	-13.540	-13.540	-13.505	-13.470	-13.470	-13.401	-13.573	-13.505	-13.573	-13.435	-13.469	-13.469	-13.505	-13.540	-13.470	-13.504	-13.435	-13.506	-13.330	-13.442	-13.504	-140.735	-140.707	-140.679	-140.671	-140.737	-140.710	-140.671	-140.671	-140.677	-140.608	-140.608	-140.680	-140.737	-140.643	-140.638	-140.672	-140.609	-140.671	-140.701	-140.638	-140.644	-140.604	-140.604	-140.643	-140.672	-140.672	-140.636	-140.644	-140.672	-140.644	-140.640	-140.636	264.350	264.334	264.362	264.376	264.364	264.349	264.376	264.348	264.404	264.373	264.373	264.362	264.364	264.375	264.388	264.390	264.415	264.348	264.377	264.347	264.403	264.388	264.388	264.375	264.361	264.390	264.375	264.403	264.375	264.445	264.400	264.375	2016_7_16_10_48_12
FLQS3075GRX8____	-13.452	-13.426	-13.384	-13.348	-13.384	-13.384	-13.348	-13.383	-13.279	-13.321	-13.321	-13.385	-13.384	-13.321	-13.314	-13.313	-13.244	-13.383	-13.349	-13.383	-13.279	-13.313	-13.313	-13.321	-13.384	-13.313	-13.321	-13.279	-13.349	-13.174	-13.317	-13.321	-140.708	-140.712	-140.710	-140.676	-140.711	-140.713	-140.676	-140.675	-140.672	-140.639	-140.639	-140.711	-140.711	-140.638	-140.671	-140.674	-140.643	-140.675	-140.676	-140.640	-140.676	-140.611	-140.611	-140.638	-140.676	-140.674	-140.640	-140.676	-140.678	-140.675	-140.670	-140.640	264.255	264.265	264.283	264.296	264.283	264.282	264.296	264.281	264.323	264.305	264.305	264.282	264.283	264.305	264.309	264.310	264.336	264.281	264.295	264.280	264.324	264.307	264.307	264.305	264.281	264.310	264.305	264.324	264.295	264.366	264.308	264.305	2016_7_16_10_48_15
FLQS3089GRXL____	-13.786	-13.853	-13.784	-13.718	-13.752	-13.752	-13.718	-13.783	-13.649	-13.718	-13.718	-13.754	-13.752	-13.718	-13.682	-13.682	-13.614	-13.783	-13.749	-13.752	-13.677	-13.681	-13.681	-13.718	-13.752	-13.682	-13.718	-13.677	-13.718	-13.573	-13.681	-13.718	-140.855	-140.828	-140.828	-140.765	-140.858	-140.860	-140.765	-140.790	-140.796	-140.726	-140.726	-140.828	-140.858	-140.762	-140.760	-140.764	-140.729	-140.790	-140.791	-140.757	-140.792	-140.731	-140.731	-140.762	-140.764	-140.764	-140.729	-140.792	-140.792	-140.791	-140.740	-140.729	264.073	264.045	264.073	264.097	264.087	264.087	264.097	264.072	264.126	264.095	264.095	264.085	264.087	264.097	264.111	264.111	264.138	264.072	264.085	264.083	264.114	264.110	264.110	264.097	264.083	264.111	264.096	264.114	264.098	264.157	264.111	264.096	2016_7_16_10_48_17
