SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS339XHFM1____	-13.274	-13.283	-13.239	-13.203	-13.239	-13.213	-13.203	-13.239	-13.134	-13.176	-13.176	-13.238	-13.239	-13.203	-13.168	-13.168	-13.099	-13.239	-13.204	-13.239	-13.133	-13.167	-13.167	-13.203	-13.239	-13.168	-13.204	-13.133	-13.204	-13.029	-13.168	-13.204	-140.826	-140.829	-140.833	-140.793	-140.829	-140.829	-140.793	-140.797	-140.827	-140.759	-140.759	-140.830	-140.829	-140.796	-140.758	-140.795	-140.760	-140.797	-140.826	-140.762	-140.796	-140.733	-140.733	-140.796	-140.793	-140.795	-140.763	-140.796	-140.790	-140.796	-140.761	-140.763	264.278	264.275	264.293	264.306	264.293	264.303	264.306	264.291	264.335	264.315	264.315	264.293	264.293	264.306	264.318	264.320	264.346	264.291	264.306	264.290	264.334	264.318	264.318	264.306	264.291	264.320	264.304	264.334	264.305	264.376	264.319	264.304	2016_7_15_16_06_14
F2LS3HFRHFM5____	-13.441	-13.479	-13.407	-13.371	-13.406	-13.437	-13.371	-13.435	-13.300	-13.370	-13.370	-13.436	-13.406	-13.399	-13.336	-13.336	-13.295	-13.435	-13.400	-13.435	-13.301	-13.336	-13.336	-13.399	-13.406	-13.336	-13.372	-13.301	-13.372	-13.195	-13.337	-13.372	-140.795	-140.798	-140.831	-140.793	-140.829	-140.863	-140.793	-140.795	-140.857	-140.759	-140.759	-140.830	-140.829	-140.793	-140.758	-140.791	-140.759	-140.795	-140.795	-140.758	-140.794	-140.721	-140.721	-140.793	-140.793	-140.791	-140.758	-140.794	-140.795	-140.792	-140.758	-140.758	264.210	264.195	264.225	264.238	264.225	264.214	264.238	264.212	264.269	264.237	264.237	264.213	264.225	264.227	264.251	264.252	264.267	264.212	264.226	264.211	264.266	264.249	264.249	264.227	264.224	264.252	264.236	264.266	264.238	264.309	264.250	264.236	2016_7_15_16_06_18
F2LS3JESHFM5____	-13.442	-13.507	-13.435	-13.371	-13.407	-13.409	-13.371	-13.435	-13.303	-13.371	-13.371	-13.406	-13.407	-13.400	-13.336	-13.336	-13.268	-13.435	-13.372	-13.407	-13.301	-13.336	-13.336	-13.400	-13.407	-13.336	-13.371	-13.301	-13.373	-13.197	-13.337	-13.371	-140.959	-140.961	-140.962	-140.900	-140.960	-140.962	-140.900	-140.926	-140.958	-140.864	-140.864	-140.961	-140.960	-140.926	-140.869	-140.899	-140.865	-140.926	-140.926	-140.867	-140.924	-140.858	-140.858	-140.926	-140.900	-140.899	-140.890	-140.924	-140.900	-140.899	-140.893	-140.890	264.890	264.864	264.893	264.916	264.904	264.903	264.916	264.891	264.946	264.915	264.915	264.904	264.904	264.905	264.929	264.930	264.956	264.891	264.917	264.900	264.945	264.929	264.929	264.905	264.902	264.930	264.915	264.945	264.915	264.986	264.929	264.915	2016_7_15_16_06_21
F2LS3HFBHFM5____	-13.564	-13.600	-13.530	-13.494	-13.529	-13.531	-13.494	-13.530	-13.425	-13.494	-13.494	-13.532	-13.529	-13.495	-13.430	-13.459	-13.390	-13.530	-13.495	-13.529	-13.425	-13.459	-13.459	-13.495	-13.529	-13.459	-13.495	-13.425	-13.494	-13.319	-13.430	-13.495	-140.777	-140.778	-140.812	-140.743	-140.778	-140.853	-140.743	-140.743	-140.774	-140.709	-140.709	-140.813	-140.778	-140.743	-140.711	-140.739	-140.709	-140.743	-140.742	-140.706	-140.744	-140.674	-140.674	-140.743	-140.744	-140.739	-140.707	-140.744	-140.746	-140.740	-140.710	-140.707	264.159	264.145	264.174	264.186	264.174	264.176	264.186	264.172	264.215	264.185	264.185	264.174	264.174	264.186	264.211	264.200	264.227	264.172	264.186	264.171	264.214	264.198	264.198	264.186	264.172	264.200	264.185	264.214	264.186	264.257	264.211	264.185	2016_7_15_16_06_24
F2LS3A7AHFM2____	-13.507	-13.543	-13.471	-13.437	-13.472	-13.474	-13.437	-13.471	-13.366	-13.436	-13.436	-13.471	-13.472	-13.435	-13.403	-13.402	-13.332	-13.471	-13.436	-13.472	-13.366	-13.401	-13.401	-13.435	-13.473	-13.402	-13.437	-13.366	-13.438	-13.261	-13.403	-13.437	-140.770	-140.771	-140.775	-140.736	-140.772	-140.771	-140.736	-140.739	-140.771	-140.703	-140.703	-140.773	-140.772	-140.740	-140.698	-140.736	-140.703	-140.739	-140.741	-140.705	-140.738	-140.671	-140.671	-140.740	-140.736	-140.736	-140.704	-140.738	-140.733	-140.736	-140.699	-140.704	264.182	264.168	264.197	264.209	264.196	264.196	264.209	264.195	264.239	264.208	264.208	264.197	264.196	264.210	264.221	264.223	264.250	264.195	264.210	264.194	264.238	264.221	264.221	264.210	264.195	264.223	264.208	264.238	264.209	264.280	264.221	264.208	2016_7_15_16_06_27
F2LS3A8AGRXL____	-13.794	-13.830	-13.787	-13.723	-13.759	-13.729	-13.723	-13.786	-13.654	-13.723	-13.723	-13.759	-13.759	-13.723	-13.689	-13.688	-13.618	-13.786	-13.724	-13.758	-13.653	-13.687	-13.687	-13.723	-13.757	-13.688	-13.723	-13.653	-13.724	-13.547	-13.689	-13.723	-140.766	-140.768	-140.796	-140.733	-140.767	-140.768	-140.733	-140.732	-140.766	-140.696	-140.696	-140.769	-140.767	-140.702	-140.701	-140.731	-140.700	-140.732	-140.732	-140.697	-140.732	-140.668	-140.668	-140.702	-140.758	-140.731	-140.698	-140.732	-140.733	-140.733	-140.705	-140.698	264.066	264.052	264.070	264.094	264.080	264.092	264.094	264.068	264.123	264.092	264.092	264.081	264.080	264.092	264.106	264.108	264.135	264.068	264.093	264.078	264.122	264.106	264.106	264.092	264.081	264.108	264.092	264.122	264.093	264.164	264.106	264.092	2016_7_15_16_06_30
F2LS39Q6GRXL____	-13.565	-13.602	-13.531	-13.494	-13.530	-13.532	-13.494	-13.530	-13.426	-13.495	-13.495	-13.530	-13.530	-13.494	-13.461	-13.459	-13.392	-13.530	-13.495	-13.530	-13.425	-13.460	-13.460	-13.494	-13.530	-13.459	-13.495	-13.425	-13.496	-13.320	-13.461	-13.495	-140.830	-140.834	-140.810	-140.823	-140.834	-140.834	-140.823	-140.800	-140.830	-140.764	-140.764	-140.836	-140.834	-140.800	-140.761	-140.822	-140.765	-140.800	-140.801	-140.740	-140.801	-140.735	-140.735	-140.800	-140.823	-140.822	-140.766	-140.801	-140.796	-140.797	-140.764	-140.766	264.835	264.820	264.848	264.863	264.849	264.849	264.863	264.848	264.891	264.861	264.861	264.849	264.849	264.862	264.875	264.878	264.903	264.848	264.862	264.846	264.891	264.874	264.874	264.862	264.849	264.878	264.861	264.891	264.862	264.933	264.874	264.861	2016_7_15_16_06_33
F2LS38VQGRXL____	-13.614	-13.622	-13.578	-13.543	-13.551	-13.553	-13.543	-13.551	-13.445	-13.515	-13.515	-13.550	-13.551	-13.515	-13.481	-13.508	-13.411	-13.551	-13.516	-13.552	-13.445	-13.480	-13.480	-13.515	-13.579	-13.508	-13.517	-13.445	-13.516	-13.341	-13.482	-13.517	-140.763	-140.767	-140.772	-140.731	-140.768	-140.767	-140.731	-140.736	-140.767	-140.703	-140.703	-140.772	-140.768	-140.738	-140.696	-140.731	-140.704	-140.736	-140.738	-140.701	-140.736	-140.668	-140.668	-140.738	-140.732	-140.731	-140.701	-140.736	-140.732	-140.733	-140.697	-140.701	264.139	264.136	264.154	264.166	264.165	264.164	264.166	264.163	264.207	264.176	264.176	264.165	264.165	264.178	264.190	264.180	264.218	264.163	264.177	264.162	264.206	264.189	264.189	264.178	264.152	264.180	264.176	264.206	264.177	264.248	264.189	264.176	2016_7_15_16_06_35
F2LS30UNGRX8____	-13.521	-13.557	-13.487	-13.450	-13.486	-13.487	-13.450	-13.486	-13.379	-13.449	-13.449	-13.486	-13.486	-13.449	-13.415	-13.415	-13.344	-13.486	-13.451	-13.486	-13.380	-13.414	-13.414	-13.449	-13.513	-13.415	-13.451	-13.380	-13.450	-13.274	-13.416	-13.451	-140.617	-140.618	-140.620	-140.583	-140.618	-140.618	-140.583	-140.585	-140.618	-140.551	-140.551	-140.620	-140.618	-140.586	-140.548	-140.583	-140.552	-140.585	-140.586	-140.549	-140.585	-140.517	-140.517	-140.586	-140.583	-140.583	-140.549	-140.585	-140.582	-140.584	-140.549	-140.549	264.171	264.156	264.185	264.198	264.185	264.184	264.198	264.184	264.228	264.197	264.197	264.185	264.185	264.198	264.211	264.212	264.239	264.184	264.198	264.182	264.226	264.210	264.210	264.198	264.173	264.212	264.196	264.226	264.198	264.269	264.211	264.196	2016_7_15_16_06_39
F2LS3957GRXL____	-13.532	-13.538	-13.465	-13.430	-13.467	-13.438	-13.430	-13.466	-13.363	-13.432	-13.432	-13.465	-13.467	-13.462	-13.365	-13.396	-13.328	-13.466	-13.431	-13.466	-13.392	-13.396	-13.396	-13.462	-13.497	-13.396	-13.430	-13.392	-13.433	-13.256	-13.397	-13.430	-140.709	-140.713	-140.736	-140.699	-140.713	-140.713	-140.699	-140.678	-140.710	-140.642	-140.642	-140.738	-140.713	-140.679	-140.643	-140.677	-140.642	-140.678	-140.679	-140.644	-140.678	-140.614	-140.614	-140.679	-140.699	-140.677	-140.666	-140.678	-140.677	-140.676	-140.647	-140.666	264.844	264.842	264.872	264.884	264.870	264.882	264.884	264.869	264.912	264.882	264.882	264.872	264.870	264.871	264.909	264.897	264.924	264.869	264.883	264.868	264.899	264.895	264.895	264.871	264.857	264.897	264.883	264.899	264.883	264.954	264.896	264.883	2016_7_15_16_06_43
