SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3MG9HFM5____	-23.567	-23.455	-23.521	-23.534	-23.634	-23.597	-23.561	-23.528	-23.563	-23.526	-23.563	-23.565	-23.520	-23.521	-23.523	-23.523	-23.496	-23.558	-23.491	-23.524	-23.565	-23.527	-23.565	-23.532	-23.522	-23.563	-23.560	-23.569	-23.458	-23.458	-23.457	-23.522	-138.332	-138.459	-138.511	-138.332	-138.515	-138.504	-138.472	-138.445	-138.446	-138.435	-138.378	-138.366	-138.439	-138.407	-138.379	-138.379	-138.332	-138.377	-138.373	-138.344	-138.366	-138.308	-138.366	-138.301	-138.338	-138.343	-138.375	-138.261	-138.365	-138.401	-138.332	-138.374	259.982	260.036	260.013	259.995	259.968	259.982	259.994	260.006	259.992	260.006	259.987	259.985	260.008	260.006	260.003	260.003	260.011	259.989	260.016	260.000	259.985	259.997	259.985	259.994	260.001	259.984	259.988	259.977	260.028	260.031	260.027	260.003	2016_7_15_16_07_53
F2LS3SMLHFM5____	-23.399	-23.250	-23.319	-23.322	-23.426	-23.392	-23.356	-23.319	-23.386	-23.320	-23.357	-23.359	-23.285	-23.285	-23.284	-23.284	-23.289	-23.320	-23.284	-23.284	-23.359	-23.320	-23.359	-23.322	-23.288	-23.324	-23.322	-23.324	-23.249	-23.250	-23.249	-23.285	-138.313	-138.406	-138.490	-138.314	-138.495	-138.450	-138.417	-138.415	-138.423	-138.381	-138.349	-138.316	-138.386	-138.382	-138.349	-138.349	-138.312	-138.348	-138.352	-138.313	-138.316	-138.277	-138.316	-138.244	-138.279	-138.316	-138.352	-138.244	-138.313	-138.348	-138.279	-138.349	260.044	260.110	260.089	260.075	260.046	260.056	260.069	260.084	260.057	260.081	260.064	260.061	260.095	260.095	260.093	260.093	260.089	260.079	260.093	260.091	260.061	260.074	260.061	260.071	260.086	260.075	260.078	260.070	260.105	260.107	260.102	260.093	2016_7_15_16_07_56
F2LS3TKDHFM5____	-23.624	-23.507	-23.569	-23.576	-23.684	-23.645	-23.608	-23.572	-23.612	-23.576	-23.583	-23.616	-23.625	-23.542	-23.540	-23.540	-23.540	-23.605	-23.574	-23.540	-23.616	-23.575	-23.616	-23.578	-23.544	-23.583	-23.581	-23.579	-23.504	-23.505	-23.504	-23.543	-138.544	-138.675	-138.720	-138.582	-138.767	-138.718	-138.684	-138.686	-138.700	-138.658	-138.597	-138.616	-138.670	-138.663	-138.596	-138.596	-138.581	-138.619	-138.672	-138.583	-138.616	-138.548	-138.616	-138.513	-138.548	-138.562	-138.631	-138.513	-138.618	-138.655	-138.587	-138.630	259.956	260.012	259.990	259.978	259.947	259.959	259.972	259.986	259.972	259.983	259.976	259.964	259.964	259.997	259.993	259.993	259.992	259.969	259.985	259.992	259.964	259.976	259.964	259.972	259.988	259.973	259.979	259.972	260.009	260.011	260.007	259.994	2016_7_15_16_07_58
F2LS30UNGRX8____	-23.531	-23.403	-23.463	-23.499	-23.610	-23.579	-23.541	-23.505	-23.541	-23.507	-23.505	-23.537	-23.472	-23.473	-23.472	-23.472	-23.470	-23.506	-23.473	-23.472	-23.537	-23.507	-23.537	-23.501	-23.467	-23.505	-23.505	-23.507	-23.436	-23.436	-23.435	-23.473	-138.580	-138.670	-138.719	-138.579	-138.751	-138.691	-138.678	-138.677	-138.683	-138.645	-138.590	-138.574	-138.649	-138.646	-138.590	-138.590	-138.579	-138.609	-138.614	-138.573	-138.574	-138.518	-138.574	-138.510	-138.545	-138.554	-138.612	-138.471	-138.572	-138.608	-138.540	-138.611	260.010	260.067	260.046	260.022	259.989	259.998	260.012	260.026	260.012	260.023	260.020	260.006	260.038	260.037	260.034	260.034	260.034	260.022	260.035	260.033	260.006	260.015	260.006	260.017	260.033	260.018	260.022	260.012	260.047	260.050	260.045	260.035	2016_7_15_16_08_01
F2LS35BZHFM1____	-23.739	-23.640	-23.673	-23.706	-23.835	-23.781	-23.742	-23.708	-23.745	-23.676	-23.730	-23.765	-23.644	-23.695	-23.641	-23.641	-23.671	-23.730	-23.642	-23.673	-23.765	-23.676	-23.765	-23.707	-23.672	-23.730	-23.730	-23.714	-23.639	-23.608	-23.660	-23.695	-138.433	-138.520	-138.573	-138.433	-138.635	-138.540	-138.535	-138.532	-138.550	-138.506	-138.495	-138.460	-138.516	-138.530	-138.469	-138.469	-138.431	-138.495	-138.482	-138.429	-138.460	-138.396	-138.460	-138.363	-138.399	-138.460	-138.495	-138.324	-138.430	-138.468	-138.425	-138.495	259.902	259.948	259.938	259.915	259.877	259.893	259.908	259.922	259.908	259.932	259.910	259.893	259.946	259.926	259.944	259.944	259.929	259.910	259.944	259.928	259.893	259.925	259.893	259.910	259.927	259.908	259.910	259.904	259.942	259.957	259.933	259.924	2016_7_15_16_08_04
F2LS38TUGRXL____	-23.662	-23.535	-23.594	-23.606	-23.748	-23.706	-23.642	-23.607	-23.643	-23.636	-23.635	-23.669	-23.572	-23.574	-23.601	-23.601	-23.597	-23.634	-23.625	-23.600	-23.669	-23.635	-23.669	-23.608	-23.575	-23.633	-23.660	-23.605	-23.565	-23.539	-23.538	-23.601	-138.372	-138.464	-138.512	-138.373	-138.553	-138.505	-138.475	-138.473	-138.482	-138.447	-138.406	-138.369	-138.449	-138.446	-138.384	-138.384	-138.373	-138.404	-138.425	-138.368	-138.369	-138.333	-138.369	-138.304	-138.339	-138.370	-138.425	-138.304	-138.368	-138.405	-138.335	-138.413	259.929	259.986	259.966	259.951	259.907	259.920	259.944	259.958	259.944	259.945	259.942	259.926	259.970	259.969	259.954	259.954	259.955	259.942	259.947	259.953	259.926	259.937	259.926	259.946	259.962	259.940	259.933	259.947	259.967	259.981	259.976	259.956	2016_7_15_16_08_07
F2LS38VQGRXL____	-23.603	-23.469	-23.534	-23.563	-23.675	-23.639	-23.604	-23.570	-23.604	-23.570	-23.568	-23.602	-23.508	-23.535	-23.535	-23.535	-23.532	-23.569	-23.508	-23.536	-23.602	-23.570	-23.602	-23.564	-23.529	-23.567	-23.569	-23.563	-23.500	-23.500	-23.499	-23.535	-138.510	-138.602	-138.651	-138.511	-138.688	-138.644	-138.611	-138.611	-138.623	-138.584	-138.546	-138.509	-138.588	-138.585	-138.544	-138.544	-138.510	-138.545	-138.554	-138.507	-138.509	-138.471	-138.509	-138.440	-138.476	-138.511	-138.551	-138.441	-138.506	-138.543	-138.473	-138.550	259.967	260.027	260.004	259.983	259.950	259.961	259.973	259.987	259.974	259.985	259.983	259.967	260.010	259.999	259.996	259.996	259.995	259.983	260.008	259.994	259.967	259.977	259.967	259.978	259.994	259.981	259.983	259.978	260.008	260.010	260.006	259.997	2016_7_15_16_08_10
F2LS39Q6GRXL____	-23.681	-23.572	-23.605	-23.640	-23.743	-23.708	-23.670	-23.637	-23.673	-23.637	-23.639	-23.673	-23.576	-23.603	-23.570	-23.570	-23.602	-23.638	-23.575	-23.603	-23.673	-23.638	-23.673	-23.610	-23.575	-23.640	-23.639	-23.642	-23.567	-23.566	-23.565	-23.604	-138.537	-138.663	-138.716	-138.537	-138.755	-138.684	-138.675	-138.675	-138.689	-138.648	-138.613	-138.575	-138.655	-138.650	-138.586	-138.586	-138.574	-138.587	-138.622	-138.571	-138.575	-138.536	-138.575	-138.506	-138.541	-138.553	-138.618	-138.467	-138.572	-138.608	-138.539	-138.616	259.937	259.990	259.980	259.954	259.927	259.937	259.951	259.964	259.951	259.962	259.959	259.943	259.987	259.976	259.985	259.985	259.971	259.958	259.986	259.971	259.943	259.955	259.943	259.964	259.980	259.955	259.959	259.948	259.985	259.988	259.984	259.974	2016_7_15_16_08_12
F2LS339XHFM1____	-23.838	-23.738	-23.769	-23.832	-23.911	-23.876	-23.842	-23.809	-23.838	-23.804	-23.870	-23.835	-23.773	-23.769	-23.771	-23.771	-23.772	-23.807	-23.771	-23.771	-23.835	-23.805	-23.835	-23.833	-23.768	-23.870	-23.833	-23.804	-23.735	-23.737	-23.734	-23.799	-138.523	-138.645	-138.664	-138.522	-138.707	-138.664	-138.632	-138.633	-138.674	-138.633	-138.635	-138.600	-138.642	-138.635	-138.564	-138.564	-138.558	-138.566	-138.608	-138.526	-138.600	-138.491	-138.600	-138.454	-138.490	-138.600	-138.569	-138.453	-138.526	-138.563	-138.493	-138.570	259.868	259.917	259.906	259.871	259.852	259.863	259.875	259.888	259.879	259.890	259.863	259.875	259.903	259.904	259.898	259.898	259.897	259.884	259.901	259.896	259.875	259.880	259.875	259.866	259.894	259.861	259.874	259.877	259.910	259.912	259.908	259.887	2016_7_15_16_08_15
F2LS3957GRXL____	-23.819	-23.712	-23.752	-23.779	-23.890	-23.886	-23.819	-23.783	-23.820	-23.784	-23.786	-23.819	-23.751	-23.749	-23.750	-23.750	-23.747	-23.785	-23.753	-23.750	-23.819	-23.785	-23.819	-23.782	-23.745	-23.800	-23.786	-23.782	-23.716	-23.715	-23.715	-23.750	-138.448	-138.542	-138.589	-138.447	-138.631	-138.584	-138.551	-138.583	-138.565	-138.523	-138.487	-138.482	-138.533	-138.526	-138.484	-138.484	-138.447	-138.485	-138.533	-138.446	-138.482	-138.412	-138.482	-138.378	-138.413	-138.530	-138.495	-138.379	-138.482	-138.482	-138.451	-138.492	259.880	259.930	259.917	259.896	259.864	259.862	259.887	259.904	259.888	259.899	259.896	259.882	259.913	259.914	259.911	259.911	259.909	259.897	259.912	259.908	259.882	259.891	259.882	259.890	259.908	259.893	259.897	259.890	259.924	259.924	259.922	259.911	2016_7_15_16_08_18
