SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3MG9HFM5____	-64.643	-64.609	-64.534	-64.576	-64.537	-64.538	-64.501	-64.572	-64.538	-64.572	-64.537	-64.533	-64.573	-64.536	-64.536	-64.536	-64.533	-64.500	-64.536	-64.540	-64.536	-64.500	-64.536	-64.576	-64.534	-64.534	-64.540	-64.534	-64.537	-64.540	-64.542	-64.500	-94.161	-94.156	-94.163	-94.239	-94.184	-94.203	-94.132	-94.158	-94.203	-94.158	-94.184	-94.163	-94.159	-94.202	-94.241	-94.202	-94.163	-94.168	-94.241	-94.207	-94.202	-94.240	-94.241	-94.200	-94.163	-94.163	-94.207	-94.163	-94.184	-94.207	-94.237	-94.168	235.334	235.346	235.379	235.383	235.384	235.389	235.385	235.362	235.389	235.362	235.384	235.380	235.362	235.390	235.401	235.390	235.380	235.395	235.401	235.390	235.390	235.415	235.401	235.373	235.379	235.379	235.390	235.379	235.384	235.390	235.397	235.395	2016_7_15_15_59_27
F2LS3SMLHFM5____	-64.640	-64.647	-64.528	-64.569	-64.531	-64.532	-64.494	-64.568	-64.532	-64.568	-64.531	-64.568	-64.609	-64.567	-64.527	-64.567	-64.568	-64.492	-64.527	-64.533	-64.567	-64.489	-64.527	-64.609	-64.528	-64.528	-64.533	-64.528	-64.531	-64.533	-64.534	-64.492	-94.222	-94.224	-94.190	-94.259	-94.190	-94.222	-94.154	-94.222	-94.222	-94.222	-94.190	-94.226	-94.193	-94.223	-94.216	-94.223	-94.226	-94.180	-94.216	-94.226	-94.223	-94.215	-94.216	-94.271	-94.190	-94.190	-94.226	-94.190	-94.190	-94.226	-94.259	-94.180	235.296	235.294	235.333	235.336	235.332	235.341	235.337	235.326	235.341	235.326	235.332	235.327	235.301	235.326	235.341	235.326	235.327	235.345	235.341	235.341	235.326	235.356	235.341	235.323	235.333	235.333	235.341	235.333	235.332	235.341	235.350	235.345	2016_7_15_15_59_29
F2LS3TKDHFM5____	-64.864	-64.829	-64.750	-64.792	-64.758	-64.758	-64.718	-64.792	-64.758	-64.792	-64.758	-64.750	-64.833	-64.750	-64.750	-64.750	-64.750	-64.718	-64.750	-64.760	-64.750	-64.716	-64.750	-64.792	-64.750	-64.750	-64.760	-64.750	-64.758	-64.760	-64.758	-64.718	-94.218	-94.213	-94.181	-94.253	-94.187	-94.219	-94.187	-94.212	-94.219	-94.212	-94.187	-94.216	-94.180	-94.214	-94.252	-94.214	-94.216	-94.219	-94.252	-94.224	-94.214	-94.251	-94.252	-94.220	-94.181	-94.181	-94.224	-94.181	-94.187	-94.224	-94.253	-94.219	235.822	235.835	235.859	235.862	235.857	235.866	235.874	235.850	235.866	235.850	235.857	235.868	235.824	235.868	235.878	235.868	235.868	235.882	235.878	235.867	235.868	235.892	235.878	235.852	235.859	235.859	235.867	235.859	235.857	235.867	235.876	235.882	2016_7_15_15_59_32
F2LS30UNGRX8____	-64.670	-64.639	-64.563	-64.603	-64.603	-64.603	-64.527	-64.603	-64.603	-64.603	-64.603	-64.563	-64.602	-64.562	-64.563	-64.562	-64.563	-64.526	-64.563	-64.566	-64.562	-64.564	-64.563	-64.641	-64.563	-64.563	-64.566	-64.563	-64.603	-64.566	-64.564	-64.526	-94.263	-94.262	-94.228	-94.300	-94.235	-94.268	-94.202	-94.262	-94.268	-94.262	-94.235	-94.265	-94.231	-94.263	-94.267	-94.263	-94.265	-94.234	-94.267	-94.235	-94.263	-94.305	-94.267	-94.271	-94.228	-94.228	-94.235	-94.228	-94.235	-94.235	-94.302	-94.234	235.846	235.859	235.880	235.884	235.866	235.875	235.888	235.873	235.875	235.873	235.866	235.891	235.865	235.891	235.891	235.891	235.891	235.897	235.891	235.881	235.891	235.902	235.891	235.860	235.880	235.880	235.881	235.880	235.866	235.881	235.901	235.897	2016_7_15_15_59_35
F2LS35BZHFM1____	-64.787	-64.758	-64.681	-64.719	-64.686	-64.683	-64.647	-64.721	-64.683	-64.721	-64.686	-64.678	-64.723	-64.679	-64.677	-64.679	-64.678	-64.645	-64.677	-64.683	-64.679	-64.645	-64.677	-64.718	-64.681	-64.681	-64.683	-64.681	-64.686	-64.683	-64.686	-64.645	-94.260	-94.225	-94.229	-94.261	-94.193	-94.262	-94.198	-94.223	-94.262	-94.223	-94.193	-94.227	-94.192	-94.261	-94.264	-94.261	-94.227	-94.230	-94.264	-94.264	-94.261	-94.265	-94.264	-94.260	-94.229	-94.229	-94.264	-94.229	-94.193	-94.264	-94.264	-94.230	235.865	235.868	235.901	235.894	235.888	235.910	235.906	235.882	235.910	235.882	235.888	235.901	235.873	235.910	235.912	235.910	235.901	235.916	235.912	235.910	235.910	235.926	235.912	235.894	235.901	235.901	235.910	235.901	235.888	235.910	235.909	235.916	2016_7_15_15_59_38
F2LS38TUGRXL____	-64.842	-64.769	-64.733	-64.771	-64.733	-64.735	-64.695	-64.731	-64.735	-64.731	-64.733	-64.693	-64.731	-64.733	-64.694	-64.733	-64.693	-64.697	-64.694	-64.734	-64.733	-64.697	-64.694	-64.771	-64.733	-64.733	-64.734	-64.733	-64.733	-64.734	-64.736	-64.697	-94.116	-94.079	-94.088	-94.156	-94.086	-94.121	-94.089	-94.117	-94.121	-94.117	-94.086	-94.120	-94.083	-94.122	-94.157	-94.122	-94.120	-94.126	-94.157	-94.124	-94.122	-94.158	-94.157	-94.122	-94.088	-94.088	-94.124	-94.088	-94.086	-94.124	-94.157	-94.126	235.067	235.087	235.105	235.108	235.104	235.113	235.121	235.114	235.113	235.114	235.104	235.130	235.104	235.114	235.140	235.114	235.130	235.130	235.140	235.114	235.114	235.139	235.140	235.099	235.105	235.105	235.114	235.105	235.104	235.114	235.123	235.130	2016_7_15_15_59_40
F2LS38VQGRXL____	-64.701	-64.625	-64.557	-64.636	-64.555	-64.595	-64.521	-64.591	-64.595	-64.591	-64.555	-64.554	-64.590	-64.557	-64.556	-64.557	-64.554	-64.522	-64.556	-64.595	-64.557	-64.521	-64.556	-64.591	-64.557	-64.557	-64.595	-64.557	-64.555	-64.595	-64.597	-64.522	-94.126	-94.085	-94.091	-94.218	-94.096	-94.131	-94.055	-94.124	-94.131	-94.124	-94.096	-94.086	-94.090	-94.128	-94.166	-94.128	-94.086	-94.131	-94.166	-94.135	-94.128	-94.164	-94.166	-94.090	-94.091	-94.091	-94.135	-94.091	-94.096	-94.135	-94.171	-94.131	235.193	235.212	235.242	235.246	235.244	235.238	235.247	235.238	235.238	235.238	235.244	235.242	235.228	235.253	235.264	235.253	235.242	235.268	235.264	235.239	235.253	235.278	235.264	235.228	235.242	235.242	235.239	235.242	235.244	235.239	235.248	235.268	2016_7_15_15_59_43
F2LS39Q6GRXL____	-64.785	-64.754	-64.633	-64.673	-64.676	-64.677	-64.600	-64.673	-64.677	-64.673	-64.676	-64.633	-64.714	-64.634	-64.634	-64.634	-64.633	-64.637	-64.634	-64.677	-64.634	-64.637	-64.634	-64.713	-64.633	-64.633	-64.677	-64.633	-64.676	-64.677	-64.679	-64.637	-94.098	-94.097	-94.068	-94.169	-94.103	-94.132	-94.069	-94.133	-94.132	-94.133	-94.103	-94.102	-94.063	-94.135	-94.135	-94.135	-94.102	-94.138	-94.135	-94.133	-94.135	-94.170	-94.135	-94.135	-94.068	-94.068	-94.133	-94.068	-94.103	-94.133	-94.167	-94.138	235.252	235.265	235.306	235.318	235.298	235.306	235.320	235.308	235.306	235.308	235.298	235.316	235.271	235.325	235.325	235.325	235.316	235.324	235.325	235.306	235.325	235.334	235.325	235.292	235.306	235.306	235.306	235.306	235.298	235.306	235.315	235.324	2016_7_15_15_59_46
F2LS339XHFM1____	-64.702	-64.670	-64.549	-64.631	-64.593	-64.593	-64.518	-64.591	-64.593	-64.591	-64.593	-64.551	-64.590	-64.549	-64.550	-64.549	-64.551	-64.556	-64.550	-64.596	-64.549	-64.554	-64.550	-64.633	-64.549	-64.549	-64.596	-64.549	-64.593	-64.596	-64.602	-64.556	-93.921	-93.916	-93.885	-93.954	-93.889	-93.919	-93.855	-93.914	-93.919	-93.914	-93.889	-93.920	-93.880	-93.919	-93.922	-93.919	-93.920	-93.928	-93.922	-93.922	-93.919	-93.961	-93.922	-93.921	-93.885	-93.885	-93.922	-93.885	-93.889	-93.922	-93.996	-93.928	235.070	235.082	235.123	235.109	235.106	235.114	235.128	235.114	235.114	235.114	235.106	235.132	235.104	235.133	235.133	235.133	235.132	235.132	235.133	235.114	235.133	235.142	235.133	235.099	235.123	235.123	235.114	235.123	235.106	235.114	235.133	235.132	2016_7_15_15_59_48
F2LS3957GRXL____	-64.801	-64.811	-64.728	-64.773	-64.734	-64.735	-64.700	-64.771	-64.735	-64.771	-64.734	-64.692	-64.770	-64.694	-64.693	-64.694	-64.692	-64.699	-64.693	-64.698	-64.694	-64.692	-64.693	-64.772	-64.728	-64.728	-64.698	-64.728	-64.734	-64.698	-64.736	-64.699	-94.153	-94.155	-94.124	-94.191	-94.122	-94.191	-94.126	-94.149	-94.191	-94.149	-94.122	-94.156	-94.119	-94.155	-94.191	-94.155	-94.156	-94.158	-94.191	-94.155	-94.155	-94.190	-94.191	-94.157	-94.124	-94.124	-94.155	-94.124	-94.122	-94.155	-94.188	-94.158	235.777	235.773	235.798	235.799	235.796	235.815	235.811	235.788	235.815	235.788	235.796	235.822	235.780	235.822	235.832	235.822	235.822	235.820	235.832	235.819	235.822	235.832	235.832	235.789	235.798	235.798	235.819	235.798	235.796	235.819	235.813	235.820	2016_7_15_15_59_51
