SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3SMLHFM5____	-13.502	-13.538	-13.469	-13.432	-13.468	-13.468	-13.432	-13.466	-13.363	-13.432	-13.432	-13.468	-13.468	-13.431	-13.397	-13.397	-13.326	-13.466	-13.433	-13.466	-13.391	-13.396	-13.396	-13.431	-13.467	-13.397	-13.431	-13.391	-13.433	-13.257	-13.396	-13.431	-140.922	-140.924	-140.925	-140.889	-140.925	-140.927	-140.889	-140.917	-140.950	-140.852	-140.852	-140.925	-140.925	-140.887	-140.856	-140.886	-140.881	-140.917	-140.888	-140.882	-140.915	-140.821	-140.821	-140.887	-140.890	-140.886	-140.882	-140.915	-140.891	-140.916	-140.883	-140.882	264.864	264.850	264.878	264.891	264.878	264.878	264.891	264.878	264.921	264.890	264.890	264.878	264.878	264.891	264.904	264.905	264.934	264.878	264.891	264.877	264.909	264.903	264.903	264.891	264.877	264.905	264.891	264.909	264.891	264.962	264.905	264.891	2016_7_15_16_05_11
F2LS3MG9HFM5____	-13.685	-13.753	-13.682	-13.647	-13.682	-13.684	-13.647	-13.682	-13.578	-13.646	-13.646	-13.713	-13.682	-13.646	-13.612	-13.611	-13.544	-13.682	-13.648	-13.682	-13.576	-13.610	-13.610	-13.646	-13.682	-13.611	-13.647	-13.576	-13.648	-13.473	-13.612	-13.647	-140.841	-140.843	-140.880	-140.808	-140.844	-140.846	-140.808	-140.807	-140.839	-140.772	-140.772	-140.879	-140.844	-140.806	-140.776	-140.803	-140.731	-140.807	-140.806	-140.771	-140.808	-140.740	-140.740	-140.806	-140.808	-140.803	-140.772	-140.808	-140.811	-140.807	-140.777	-140.772	264.787	264.760	264.790	264.801	264.788	264.788	264.801	264.787	264.830	264.800	264.800	264.777	264.788	264.801	264.814	264.816	264.840	264.787	264.801	264.786	264.830	264.814	264.814	264.801	264.787	264.816	264.800	264.830	264.801	264.872	264.814	264.800	2016_7_15_16_05_14
F2LS3TKDHFM5____	-13.502	-13.539	-13.470	-13.433	-13.467	-13.502	-13.433	-13.501	-13.363	-13.433	-13.433	-13.472	-13.467	-13.433	-13.397	-13.397	-13.328	-13.501	-13.435	-13.470	-13.363	-13.398	-13.398	-13.433	-13.467	-13.397	-13.433	-13.363	-13.433	-13.258	-13.397	-13.433	-141.161	-141.135	-141.168	-141.098	-141.166	-141.166	-141.098	-141.133	-141.131	-141.065	-141.065	-141.169	-141.166	-141.097	-141.064	-141.126	-141.095	-141.133	-141.098	-141.065	-141.130	-141.033	-141.033	-141.097	-141.129	-141.126	-141.098	-141.130	-141.100	-141.126	-141.066	-141.098	264.873	264.858	264.886	264.899	264.888	264.874	264.899	264.873	264.928	264.897	264.897	264.886	264.888	264.899	264.912	264.914	264.941	264.873	264.898	264.883	264.928	264.910	264.910	264.899	264.886	264.914	264.899	264.928	264.899	264.970	264.912	264.899	2016_7_15_16_05_17
F2LS30UNGRX8____	-13.627	-13.663	-13.593	-13.556	-13.592	-13.593	-13.556	-13.592	-13.486	-13.528	-13.528	-13.564	-13.592	-13.556	-13.493	-13.521	-13.424	-13.592	-13.557	-13.564	-13.458	-13.493	-13.493	-13.556	-13.591	-13.521	-13.558	-13.458	-13.556	-13.381	-13.521	-13.558	-140.879	-140.881	-140.884	-140.821	-140.881	-140.883	-140.821	-140.848	-140.855	-140.787	-140.787	-140.857	-140.881	-140.848	-140.790	-140.820	-140.789	-140.848	-140.849	-140.788	-140.847	-140.780	-140.780	-140.848	-140.822	-140.820	-140.813	-140.847	-140.820	-140.821	-140.790	-140.813	264.138	264.124	264.152	264.164	264.152	264.152	264.164	264.151	264.194	264.174	264.174	264.162	264.152	264.166	264.189	264.179	264.217	264.151	264.165	264.160	264.205	264.188	264.188	264.166	264.150	264.179	264.163	264.205	264.164	264.235	264.177	264.163	2016_7_15_16_05_20
F2LS35BZHFM1____	-13.630	-13.635	-13.629	-13.560	-13.596	-13.596	-13.560	-13.595	-13.491	-13.560	-13.560	-13.596	-13.596	-13.560	-13.496	-13.525	-13.456	-13.595	-13.561	-13.566	-13.491	-13.524	-13.524	-13.560	-13.595	-13.525	-13.560	-13.491	-13.561	-13.386	-13.525	-13.560	-141.069	-141.069	-141.077	-141.008	-141.073	-141.074	-141.008	-141.038	-141.040	-140.974	-140.974	-141.045	-141.073	-141.035	-140.973	-141.007	-140.974	-141.038	-141.038	-140.973	-141.008	-140.944	-140.944	-141.035	-141.007	-141.007	-141.004	-141.008	-141.007	-141.008	-140.976	-141.004	264.818	264.816	264.819	264.844	264.832	264.832	264.844	264.831	264.873	264.843	264.843	264.831	264.832	264.845	264.869	264.858	264.885	264.831	264.845	264.840	264.872	264.856	264.856	264.845	264.830	264.858	264.844	264.872	264.844	264.914	264.857	264.844	2016_7_15_16_05_23
F2LS38TUGRXL____	-13.563	-13.598	-13.528	-13.492	-13.528	-13.529	-13.492	-13.528	-13.422	-13.492	-13.492	-13.528	-13.528	-13.492	-13.456	-13.457	-13.387	-13.528	-13.493	-13.528	-13.422	-13.456	-13.456	-13.492	-13.527	-13.457	-13.493	-13.422	-13.492	-13.318	-13.457	-13.493	-141.118	-141.119	-141.126	-141.086	-141.121	-141.120	-141.086	-141.088	-141.117	-141.056	-141.056	-141.125	-141.121	-141.088	-141.047	-141.083	-141.055	-141.088	-141.089	-141.053	-141.089	-141.020	-141.020	-141.088	-141.085	-141.083	-141.053	-141.089	-141.084	-141.085	-141.048	-141.053	264.847	264.833	264.861	264.874	264.861	264.861	264.874	264.860	264.904	264.873	264.873	264.861	264.861	264.874	264.887	264.889	264.915	264.860	264.874	264.859	264.903	264.886	264.886	264.874	264.860	264.889	264.873	264.903	264.874	264.945	264.887	264.873	2016_7_15_16_05_26
F2LS38VQGRXL____	-13.610	-13.617	-13.546	-13.510	-13.546	-13.548	-13.510	-13.545	-13.440	-13.510	-13.510	-13.544	-13.546	-13.509	-13.475	-13.475	-13.405	-13.545	-13.511	-13.546	-13.439	-13.474	-13.474	-13.509	-13.546	-13.475	-13.511	-13.439	-13.511	-13.335	-13.475	-13.511	-141.015	-140.992	-140.998	-140.957	-141.017	-140.993	-140.957	-140.960	-140.992	-140.926	-140.926	-140.996	-141.017	-140.960	-140.922	-140.957	-140.926	-140.960	-140.961	-140.926	-140.960	-140.892	-140.892	-140.960	-140.957	-140.957	-140.926	-140.960	-140.956	-140.957	-140.922	-140.926	264.150	264.146	264.175	264.188	264.176	264.174	264.188	264.174	264.218	264.187	264.187	264.176	264.176	264.189	264.201	264.202	264.229	264.174	264.188	264.173	264.217	264.200	264.200	264.189	264.174	264.202	264.187	264.217	264.188	264.259	264.201	264.187	2016_7_15_16_05_28
F2LS39Q6GRXL____	-13.656	-13.692	-13.622	-13.583	-13.621	-13.622	-13.583	-13.621	-13.547	-13.586	-13.586	-13.621	-13.621	-13.614	-13.550	-13.550	-13.511	-13.621	-13.587	-13.621	-13.516	-13.550	-13.550	-13.614	-13.618	-13.550	-13.586	-13.516	-13.587	-13.440	-13.551	-13.586	-141.049	-141.052	-141.054	-141.042	-141.053	-141.053	-141.042	-141.017	-141.051	-140.982	-140.982	-141.055	-141.053	-141.019	-140.979	-141.016	-140.984	-141.017	-141.018	-140.982	-141.018	-140.953	-140.953	-141.019	-141.042	-141.016	-140.983	-141.018	-141.017	-141.044	-140.983	-140.983	264.133	264.118	264.147	264.162	264.147	264.147	264.162	264.146	264.177	264.159	264.159	264.147	264.147	264.149	264.173	264.174	264.189	264.146	264.160	264.144	264.188	264.172	264.172	264.149	264.148	264.174	264.159	264.188	264.160	264.220	264.173	264.159	2016_7_15_16_05_31
F2LS339XHFM1____	-13.728	-13.763	-13.694	-13.658	-13.693	-13.695	-13.658	-13.694	-13.588	-13.658	-13.658	-13.722	-13.693	-13.686	-13.623	-13.623	-13.553	-13.694	-13.659	-13.694	-13.588	-13.623	-13.623	-13.686	-13.721	-13.623	-13.659	-13.588	-13.658	-13.512	-13.623	-13.659	-141.094	-141.099	-141.076	-141.061	-141.099	-141.099	-141.061	-141.066	-141.073	-141.032	-141.032	-141.102	-141.099	-141.068	-141.026	-141.061	-141.032	-141.066	-141.041	-141.034	-141.066	-141.004	-141.004	-141.068	-141.062	-141.061	-141.033	-141.066	-141.038	-141.065	-141.029	-141.033	264.780	264.766	264.793	264.807	264.794	264.793	264.807	264.792	264.835	264.806	264.806	264.782	264.794	264.796	264.819	264.821	264.848	264.792	264.805	264.791	264.835	264.819	264.819	264.796	264.781	264.821	264.805	264.835	264.806	264.866	264.820	264.805	2016_7_15_16_05_33
F2LS3957GRXL____	-13.867	-13.870	-13.798	-13.734	-13.770	-13.801	-13.734	-13.798	-13.695	-13.763	-13.763	-13.798	-13.770	-13.762	-13.699	-13.727	-13.659	-13.798	-13.764	-13.797	-13.664	-13.698	-13.698	-13.762	-13.769	-13.727	-13.762	-13.664	-13.764	-13.590	-13.699	-13.762	-140.964	-140.992	-140.971	-140.930	-140.966	-140.996	-140.930	-140.963	-140.993	-140.900	-140.900	-140.973	-140.966	-140.961	-140.895	-140.931	-140.900	-140.963	-140.965	-140.900	-140.933	-140.869	-140.869	-140.961	-140.931	-140.931	-140.900	-140.933	-140.931	-140.931	-140.898	-140.900	264.045	264.045	264.073	264.097	264.084	264.073	264.097	264.072	264.115	264.084	264.084	264.073	264.084	264.087	264.110	264.100	264.126	264.072	264.086	264.070	264.125	264.109	264.109	264.087	264.083	264.100	264.084	264.125	264.085	264.155	264.110	264.084	2016_7_15_16_05_36
