SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
F2LS3MG9HFM5____	-29.585	-29.515	-29.562	-29.673	-29.602	-29.604	-29.637	-29.635	-29.602	-29.637	-29.707	-29.741	-29.553	-29.494	-29.378	-29.499	-29.534	-29.604	-29.534	-29.461	-29.520	-29.553	-29.535	-29.568	-29.534	-29.461	-29.553	-29.498	-29.534	-29.463	-29.637	-29.568	139.025	138.934	139.140	139.107	139.041	139.001	139.142	139.076	139.079	139.110	139.176	139.250	138.972	139.142	138.797	139.075	139.109	139.147	139.041	139.036	138.738	139.042	139.149	139.176	139.109	139.139	138.902	139.074	139.109	139.005	139.143	139.111	102.185	102.165	102.167	102.213	102.191	102.195	102.196	102.201	102.187	102.198	102.221	102.228	102.177	102.140	102.122	102.147	102.158	102.182	102.164	102.135	102.184	102.171	102.155	102.166	102.158	102.127	102.183	102.147	102.158	102.139	102.196	102.171	2016_7_15_11_34_22
F2LS3SMLHFM5____	-29.718	-29.614	-29.701	-29.805	-29.733	-29.736	-29.768	-29.739	-29.700	-29.739	-29.837	-29.872	-29.702	-29.634	-29.527	-29.596	-29.629	-29.733	-29.666	-29.559	-29.661	-29.628	-29.630	-29.664	-29.629	-29.595	-29.632	-29.634	-29.629	-29.599	-29.771	-29.629	139.010	138.884	139.246	139.137	139.101	139.029	139.174	139.041	139.171	139.076	139.205	139.312	139.102	139.111	138.911	139.096	139.162	139.174	139.102	139.093	138.707	139.241	139.172	139.199	139.162	139.162	139.101	139.006	139.162	138.936	139.172	139.158	102.257	102.227	102.230	102.281	102.255	102.263	102.263	102.263	102.236	102.260	102.287	102.292	102.243	102.215	102.190	102.202	102.209	102.249	102.229	102.187	102.260	102.202	102.209	102.220	102.209	102.196	102.215	102.224	102.209	102.216	102.264	102.209	2016_7_15_11_34_26
F2LS3TKDHFM5____	-29.512	-29.393	-29.421	-29.550	-29.456	-29.481	-29.514	-29.456	-29.421	-29.456	-29.585	-29.620	-29.446	-29.375	-29.273	-29.376	-29.410	-29.478	-29.412	-29.339	-29.399	-29.351	-29.376	-29.445	-29.410	-29.339	-29.378	-29.351	-29.410	-29.341	-29.514	-29.413	138.896	138.888	139.065	139.177	139.030	139.039	139.179	139.065	139.065	139.030	139.211	139.319	139.075	139.175	138.894	139.074	139.144	139.139	139.149	139.151	138.771	139.065	139.178	139.177	139.144	139.142	139.107	138.960	139.144	139.074	139.147	139.215	101.862	101.816	101.812	101.854	101.829	101.838	101.839	101.826	101.812	101.829	101.864	101.869	101.821	101.785	101.768	101.794	101.801	101.828	101.802	101.773	101.828	101.784	101.785	101.812	101.801	101.773	101.792	101.793	101.801	101.780	101.842	101.796	2016_7_15_11_34_29
F2LS30UNGRX8____	-29.458	-29.375	-29.462	-29.533	-29.461	-29.462	-29.495	-29.460	-29.428	-29.460	-29.567	-29.600	-29.428	-29.357	-29.253	-29.359	-29.392	-29.461	-29.452	-29.312	-29.372	-29.357	-29.357	-29.425	-29.392	-29.312	-29.360	-29.359	-29.392	-29.321	-29.498	-29.392	138.884	138.885	139.182	139.143	139.141	139.036	139.178	139.175	139.145	139.143	139.177	139.248	139.069	139.164	138.873	139.099	139.136	139.145	138.926	138.996	138.889	139.208	139.171	139.206	139.136	139.066	139.097	139.133	139.136	139.001	139.139	139.166	101.826	101.793	101.802	101.834	101.805	101.815	101.816	101.802	101.792	101.805	101.844	101.851	101.799	101.762	101.745	101.769	101.778	101.805	101.820	101.759	101.791	101.759	101.762	101.786	101.778	101.753	101.769	101.766	101.778	101.762	101.820	101.776	2016_7_15_11_34_33
F2LS35BZHFM1____	-29.246	-29.178	-29.207	-29.332	-29.261	-29.263	-29.295	-29.261	-29.227	-29.263	-29.367	-29.404	-29.207	-29.137	-29.054	-29.160	-29.192	-29.261	-29.232	-29.121	-29.181	-29.156	-29.159	-29.226	-29.192	-29.102	-29.161	-29.159	-29.192	-29.123	-29.297	-29.194	139.137	138.920	139.187	139.256	139.261	139.149	139.291	139.257	139.257	139.292	139.289	139.397	139.117	139.117	138.997	139.268	139.249	139.256	139.184	139.220	138.877	139.290	139.292	139.253	139.249	139.117	139.182	139.216	139.249	139.149	139.288	139.284	101.975	101.966	101.955	101.999	101.970	101.980	101.981	101.971	101.957	101.969	102.010	102.015	101.961	101.933	101.911	101.930	101.944	101.971	101.965	101.919	101.971	101.927	101.928	101.957	101.944	101.920	101.938	101.934	101.944	101.925	101.983	101.942	2016_7_15_11_34_37
F2LS3957GRXL____	-29.512	-29.481	-29.489	-29.593	-29.520	-29.519	-29.556	-29.523	-29.488	-29.523	-29.625	-29.661	-29.486	-29.417	-29.316	-29.421	-29.453	-29.523	-29.452	-29.384	-29.437	-29.418	-29.418	-29.487	-29.453	-29.379	-29.420	-29.421	-29.453	-29.379	-29.557	-29.453	138.977	138.918	139.293	139.176	139.145	138.884	139.210	139.215	139.178	139.186	139.215	139.292	139.104	139.166	138.888	139.143	139.166	139.142	139.140	139.100	138.834	139.244	139.175	139.207	139.166	139.059	139.100	139.174	139.166	138.884	139.174	139.170	101.945	101.937	101.909	101.960	101.934	101.955	101.943	101.929	101.919	101.932	101.969	101.977	101.924	101.891	101.875	101.895	101.906	101.935	101.908	101.884	101.927	101.885	101.891	101.916	101.906	101.885	101.898	101.893	101.906	101.900	101.946	101.905	2016_7_15_11_34_40
F2LS339XHFM1____	-29.106	-29.070	-29.120	-29.223	-29.155	-29.155	-29.187	-29.151	-29.117	-29.152	-29.259	-29.294	-29.120	-29.050	-28.948	-29.049	-29.085	-29.150	-29.081	-29.014	-29.068	-29.050	-29.050	-29.116	-29.085	-29.013	-29.050	-29.052	-29.085	-29.012	-29.188	-29.085	139.054	139.084	139.186	139.227	139.305	139.081	139.327	139.260	139.225	139.299	139.368	139.436	139.116	139.186	139.000	139.183	139.186	139.223	139.153	139.258	138.960	139.186	139.116	139.289	139.186	139.249	139.215	139.290	139.186	139.151	139.288	139.186	101.938	101.921	101.932	101.969	101.936	101.955	101.947	101.938	101.928	101.935	101.972	101.980	101.938	101.905	101.880	101.904	101.919	101.941	101.920	101.884	101.930	101.905	101.910	101.922	101.919	101.885	101.902	101.897	101.919	101.893	101.951	101.919	2016_7_15_11_34_44
F2LS39Q6GRXL____	-29.456	-29.385	-29.473	-29.578	-29.508	-29.506	-29.539	-29.508	-29.436	-29.508	-29.613	-29.610	-29.436	-29.403	-29.262	-29.366	-29.438	-29.471	-29.441	-29.438	-29.438	-29.365	-29.402	-29.469	-29.438	-29.329	-29.473	-29.403	-29.438	-29.368	-29.543	-29.400	139.005	138.912	139.126	139.126	139.161	139.067	139.206	139.056	139.143	139.161	139.161	139.309	139.101	139.056	138.965	139.072	138.986	139.215	139.179	138.986	138.776	139.237	139.205	139.241	138.986	139.160	139.126	139.091	138.986	138.881	139.126	139.249	101.956	101.935	101.952	101.993	101.963	101.970	101.972	101.972	101.936	101.963	102.004	101.991	101.939	101.930	101.882	101.914	101.950	101.944	101.935	101.950	101.967	101.900	101.918	101.941	101.950	101.893	101.952	101.927	101.950	101.931	101.980	101.913	2016_7_15_11_34_47
F2LS38VQGRXL____	-29.294	-29.219	-29.272	-29.371	-29.306	-29.309	-29.342	-29.308	-29.272	-29.308	-29.413	-29.413	-29.266	-29.203	-29.098	-29.205	-29.238	-29.308	-29.238	-29.161	-29.229	-29.196	-29.203	-29.271	-29.238	-29.161	-29.205	-29.204	-29.238	-29.168	-29.336	-29.237	138.909	138.944	139.224	139.046	139.081	139.009	139.149	139.115	139.118	139.152	139.180	139.257	138.976	139.107	138.895	139.079	139.111	139.080	139.044	138.976	138.731	139.046	139.117	139.145	139.111	138.906	139.043	139.081	139.111	139.013	139.046	139.111	102.031	101.998	101.996	102.049	102.021	102.028	102.030	102.019	102.004	102.016	102.055	102.049	102.014	101.978	101.954	101.981	101.991	102.022	101.997	101.972	102.019	101.980	101.977	102.002	101.991	101.978	101.984	101.981	101.991	101.972	102.035	101.991	2016_7_15_11_34_51
F2LS38TUGRXL____	-29.095	-29.023	-29.040	-29.180	-29.110	-29.111	-29.145	-29.110	-29.076	-29.111	-29.215	-29.250	-29.076	-29.041	-28.899	-29.008	-29.041	-29.109	-29.041	-28.968	-29.036	-29.007	-29.007	-29.076	-29.041	-28.967	-29.007	-29.007	-29.041	-28.969	-29.145	-29.042	139.035	138.867	139.226	139.120	139.151	139.046	139.217	139.223	139.157	139.217	139.218	139.295	139.119	139.121	138.976	139.159	139.186	139.116	139.121	139.049	138.777	139.263	139.195	139.223	139.186	139.180	139.120	139.156	139.186	139.053	139.185	139.188	101.793	101.778	101.755	101.819	101.789	101.798	101.797	101.783	101.775	101.784	101.825	101.832	101.778	101.764	101.720	101.748	101.759	101.791	101.764	101.741	101.791	101.739	101.745	101.770	101.759	101.730	101.751	101.748	101.759	101.741	101.800	101.759	2016_7_15_11_34_56
