SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-30.636	-30.574	-30.572	-30.342	-30.572	-30.572	-30.641	-30.538	-30.642	-30.606	-30.571	-30.574	-30.469	-30.642	-30.742	-30.712	-30.573	-30.605	-30.678	-30.677	-30.347	-30.605	-30.678	-30.606	-30.518	-30.571	-30.592	-30.313	-30.595	-30.607	-30.677	-30.710	131.257	131.474	131.334	131.320	131.333	131.263	131.510	131.546	131.298	131.334	131.404	131.544	131.439	131.369	131.511	131.335	131.403	131.440	131.545	131.473	131.501	131.473	131.440	131.367	131.423	131.475	131.567	131.501	131.572	131.476	131.368	131.508	103.022	102.975	102.988	102.894	102.988	102.995	103.000	102.954	103.021	103.002	102.981	102.969	102.935	103.014	103.041	103.046	102.982	102.992	103.011	103.018	102.879	102.989	103.022	102.999	102.957	102.974	102.974	102.865	102.975	102.989	103.028	103.029	2016_7_19_17_04_22
FLQS30WFGRWV____	-30.375	-30.316	-30.313	-30.083	-30.316	-30.316	-30.385	-30.279	-30.389	-30.351	-30.315	-30.317	-30.208	-30.385	-30.487	-30.454	-30.317	-30.349	-30.420	-30.421	-30.058	-30.350	-30.423	-30.352	-30.261	-30.317	-30.336	-30.057	-30.308	-30.347	-30.418	-30.454	131.311	131.526	131.386	131.339	131.355	131.285	131.564	131.600	131.318	131.355	131.457	131.598	131.493	131.422	131.564	131.357	131.458	131.495	131.600	131.493	131.516	131.528	131.493	131.422	131.443	131.528	131.587	131.516	131.624	131.531	131.423	131.561	102.966	102.921	102.933	102.843	102.938	102.944	102.946	102.899	102.971	102.952	102.928	102.915	102.880	102.960	102.988	102.995	102.928	102.938	102.957	102.968	102.816	102.935	102.969	102.946	102.906	102.922	102.924	102.815	102.909	102.934	102.973	102.975	2016_7_19_17_04_23
FLQS30VBGRWV____	-30.749	-30.723	-30.721	-30.492	-30.719	-30.718	-30.792	-30.691	-30.792	-30.753	-30.719	-30.722	-30.617	-30.789	-30.896	-30.863	-30.719	-30.753	-30.829	-30.827	-30.464	-30.755	-30.828	-30.754	-30.666	-30.723	-30.744	-30.432	-30.710	-30.757	-30.826	-30.862	131.366	131.548	131.408	131.390	131.407	131.338	131.584	131.619	131.372	131.408	131.480	131.619	131.513	131.442	131.583	131.408	131.477	131.545	131.618	131.548	131.571	131.549	131.513	131.443	131.493	131.579	131.639	131.571	131.671	131.549	131.443	131.581	103.191	103.163	103.175	103.082	103.174	103.181	103.188	103.143	103.208	103.189	103.168	103.156	103.122	103.200	103.231	103.234	103.168	103.176	103.200	103.206	103.054	103.176	103.210	103.186	103.145	103.160	103.163	103.040	103.146	103.177	103.215	103.217	2016_7_19_17_04_23
FLQS30UFGRWV____	-30.517	-30.457	-30.454	-30.226	-30.453	-30.454	-30.527	-30.424	-30.529	-30.488	-30.453	-30.454	-30.348	-30.526	-30.628	-30.596	-30.453	-30.488	-30.564	-30.564	-30.236	-30.492	-30.567	-30.494	-30.404	-30.456	-30.447	-30.171	-30.477	-30.488	-30.561	-30.599	131.318	131.530	131.389	131.341	131.388	131.320	131.565	131.600	131.354	131.389	131.461	131.599	131.492	131.426	131.564	131.389	131.460	131.495	131.598	131.528	131.525	131.529	131.495	131.425	131.445	131.530	131.592	131.556	131.621	131.530	131.423	131.564	102.959	102.914	102.927	102.837	102.926	102.933	102.940	102.894	102.961	102.941	102.919	102.907	102.873	102.953	102.982	102.986	102.919	102.931	102.952	102.959	102.824	102.929	102.963	102.940	102.900	102.914	102.904	102.793	102.914	102.927	102.968	102.970	2016_7_19_17_04_23
FLQS30TYGRWV____	-30.592	-30.528	-30.528	-30.327	-30.527	-30.561	-30.630	-30.497	-30.603	-30.599	-30.527	-30.527	-30.423	-30.630	-30.737	-30.670	-30.526	-30.561	-30.668	-30.636	-30.304	-30.565	-30.638	-30.565	-30.509	-30.528	-30.550	-30.272	-30.550	-30.563	-30.665	-30.701	131.294	131.508	131.367	131.315	131.365	131.269	131.541	131.548	131.304	131.339	131.438	131.578	131.441	131.373	131.512	131.366	131.436	131.472	131.547	131.479	131.501	131.507	131.444	131.375	131.419	131.507	131.568	131.501	131.595	131.477	131.400	131.510	103.118	103.071	103.084	103.006	103.084	103.107	103.110	103.054	103.121	103.116	103.077	103.064	103.034	103.126	103.157	103.143	103.077	103.088	103.125	103.118	102.979	103.086	103.123	103.099	103.072	103.071	103.074	102.966	103.071	103.088	103.138	103.142	2016_7_19_17_04_23
FLQS30T7GRWV____	-30.662	-30.601	-30.601	-30.400	-30.603	-30.603	-30.673	-30.570	-30.676	-30.637	-30.600	-30.600	-30.497	-30.671	-30.775	-30.743	-30.600	-30.636	-30.709	-30.709	-30.377	-30.638	-30.711	-30.637	-30.551	-30.601	-30.624	-30.346	-30.623	-30.635	-30.708	-30.743	131.314	131.529	131.388	131.339	131.386	131.317	131.562	131.596	131.353	131.389	131.459	131.599	131.490	131.422	131.562	131.386	131.457	131.493	131.596	131.527	131.551	131.527	131.493	131.423	131.443	131.529	131.618	131.551	131.648	131.525	131.421	131.560	103.109	103.063	103.077	102.998	103.078	103.084	103.090	103.044	103.111	103.092	103.070	103.056	103.024	103.103	103.132	103.136	103.070	103.081	103.101	103.108	102.969	103.079	103.112	103.088	103.051	103.063	103.064	102.956	103.061	103.078	103.118	103.119	2016_7_19_17_04_23
FLQS30S7GRWV____	-30.805	-30.749	-30.776	-30.544	-30.777	-30.777	-30.849	-30.743	-30.850	-30.810	-30.775	-30.777	-30.639	-30.846	-30.953	-30.921	-30.777	-30.810	-30.883	-30.884	-30.517	-30.780	-30.885	-30.812	-30.719	-30.778	-30.765	-30.486	-30.764	-30.812	-30.884	-30.885	131.073	131.290	131.117	131.100	131.118	131.048	131.292	131.329	131.081	131.118	131.187	131.326	131.221	131.150	131.292	131.120	131.188	131.224	131.327	131.289	131.278	131.257	131.221	131.153	131.204	131.259	131.352	131.279	131.386	131.258	131.152	131.290	103.370	103.326	103.354	103.260	103.354	103.361	103.367	103.320	103.388	103.368	103.347	103.334	103.287	103.380	103.410	103.414	103.348	103.358	103.378	103.382	103.231	103.342	103.389	103.365	103.322	103.341	103.327	103.218	103.323	103.355	103.395	103.382	2016_7_19_17_04_23
FLQS30RRGRWV____	-30.526	-30.463	-30.491	-30.259	-30.488	-30.458	-30.560	-30.459	-30.560	-30.525	-30.487	-30.488	-30.354	-30.558	-30.668	-30.634	-30.456	-30.521	-30.594	-30.598	-30.240	-30.524	-30.599	-30.523	-30.441	-30.488	-30.486	-30.210	-30.478	-30.495	-30.595	-30.599	131.410	131.597	131.456	131.405	131.454	131.387	131.629	131.663	131.420	131.456	131.527	131.665	131.561	131.490	131.627	131.454	131.527	131.560	131.663	131.593	131.618	131.594	131.559	131.491	131.510	131.596	131.687	131.619	131.721	131.592	131.489	131.627	103.117	103.073	103.098	103.007	103.097	103.091	103.110	103.065	103.130	103.112	103.090	103.077	103.031	103.122	103.155	103.157	103.077	103.101	103.121	103.129	102.979	103.098	103.133	103.108	103.072	103.083	103.074	102.966	103.067	103.086	103.138	103.126	2016_7_19_17_04_24
FLQS30R2GRWV____	-30.327	-30.265	-30.264	-30.061	-30.291	-30.262	-30.362	-30.229	-30.365	-30.296	-30.263	-30.265	-30.155	-30.328	-30.469	-30.401	-30.260	-30.295	-30.398	-30.369	-30.038	-30.328	-30.371	-30.327	-30.241	-30.265	-30.285	-30.007	-30.286	-30.296	-30.396	-30.399	131.367	131.578	131.438	131.391	131.439	131.369	131.614	131.649	131.374	131.439	131.509	131.650	131.544	131.473	131.585	131.439	131.508	131.544	131.648	131.578	131.571	131.578	131.544	131.474	131.495	131.580	131.642	131.573	131.671	131.579	131.474	131.612	103.141	103.096	103.108	103.029	103.120	103.114	103.132	103.074	103.157	103.122	103.101	103.089	103.053	103.132	103.179	103.165	103.100	103.111	103.144	103.138	103.002	103.122	103.143	103.131	103.093	103.095	103.098	102.989	103.095	103.108	103.160	103.148	2016_7_19_17_04_24
FLQS30QXGRWV____	-30.845	-30.785	-30.785	-30.557	-30.784	-30.785	-30.854	-30.751	-30.856	-30.818	-30.785	-30.786	-30.682	-30.852	-30.959	-30.926	-30.784	-30.819	-30.890	-30.889	-30.560	-30.821	-30.892	-30.820	-30.766	-30.786	-30.808	-30.530	-30.776	-30.818	-30.889	-30.926	131.250	131.466	131.325	131.276	131.324	131.255	131.501	131.535	131.290	131.326	131.396	131.537	131.428	131.360	131.501	131.324	131.393	131.431	131.533	131.465	131.456	131.465	131.430	131.361	131.381	131.466	131.524	131.456	131.557	131.465	131.360	131.497	103.064	103.018	103.032	102.942	103.032	103.039	103.043	102.997	103.065	103.045	103.025	103.012	102.979	103.056	103.087	103.090	103.025	103.036	103.055	103.061	102.926	103.033	103.066	103.043	103.019	103.019	103.022	102.914	103.006	103.032	103.072	103.073	2016_7_19_17_04_24
FLQS30QPGRWV____	-30.472	-30.444	-30.444	-30.210	-30.437	-30.437	-30.504	-30.408	-30.509	-30.473	-30.438	-30.442	-30.335	-30.502	-30.614	-30.580	-30.437	-30.472	-30.544	-30.545	-30.189	-30.472	-30.544	-30.440	-30.391	-30.409	-30.434	-30.162	-30.427	-30.472	-30.542	-30.576	131.348	131.538	131.396	131.376	131.396	131.329	131.572	131.604	131.362	131.399	131.470	131.608	131.501	131.431	131.569	131.395	131.499	131.536	131.606	131.536	131.557	131.539	131.501	131.434	131.482	131.539	131.629	131.556	131.665	131.534	131.431	131.572	103.006	102.976	102.990	102.894	102.987	102.993	102.998	102.955	103.020	103.001	102.980	102.969	102.935	103.010	103.043	103.046	102.977	102.988	103.011	103.018	102.869	102.987	103.021	102.984	102.959	102.962	102.963	102.858	102.957	102.988	103.027	103.027	2016_7_19_17_04_24
FLQS30QMGRWV____	-30.752	-30.695	-30.722	-30.491	-30.722	-30.723	-30.795	-30.690	-30.794	-30.725	-30.692	-30.697	-30.587	-30.794	-30.899	-30.867	-30.725	-30.728	-30.800	-30.797	-30.465	-30.727	-30.833	-30.726	-30.670	-30.695	-30.715	-30.435	-30.714	-30.759	-30.827	-30.863	131.239	131.456	131.314	131.266	131.316	131.246	131.492	131.528	131.282	131.317	131.387	131.527	131.420	131.349	131.492	131.317	131.385	131.422	131.525	131.456	131.483	131.457	131.421	131.351	131.372	131.457	131.550	131.442	131.584	131.457	131.351	131.490	103.243	103.199	103.224	103.133	103.223	103.231	103.237	103.190	103.256	103.225	103.204	103.193	103.158	103.250	103.280	103.283	103.218	103.216	103.235	103.241	103.101	103.212	103.259	103.222	103.196	103.199	103.198	103.093	103.194	103.225	103.264	103.265	2016_7_19_17_04_24
FLQS30Q9GRWY____	-30.747	-30.684	-30.712	-30.484	-30.713	-30.716	-30.785	-30.680	-30.786	-30.750	-30.683	-30.714	-30.609	-30.782	-30.856	-30.824	-30.713	-30.750	-30.820	-30.788	-30.462	-30.747	-30.821	-30.750	-30.664	-30.683	-30.704	-30.430	-30.704	-30.750	-30.821	-30.855	131.244	131.428	131.286	131.267	131.285	131.215	131.464	131.498	131.250	131.285	131.357	131.527	131.390	131.321	131.463	131.288	131.356	131.422	131.495	131.428	131.449	131.427	131.393	131.321	131.371	131.429	131.519	131.450	131.548	131.427	131.321	131.461	102.975	102.932	102.957	102.864	102.958	102.965	102.970	102.923	102.991	102.973	102.938	102.935	102.904	102.983	102.999	103.003	102.951	102.960	102.981	102.974	102.838	102.958	102.992	102.969	102.929	102.931	102.931	102.824	102.928	102.959	102.999	102.999	2016_7_19_17_04_24
FLQS30Q9GRWV____	-30.617	-30.589	-30.586	-30.356	-30.589	-30.587	-30.659	-30.556	-30.658	-30.622	-30.588	-30.587	-30.448	-30.656	-30.762	-30.728	-30.586	-30.622	-30.693	-30.694	-30.334	-30.623	-30.695	-30.620	-30.535	-30.588	-30.579	-30.303	-30.577	-30.622	-30.693	-30.729	131.297	131.480	131.339	131.290	131.339	131.271	131.514	131.550	131.305	131.341	131.411	131.550	131.444	131.374	131.512	131.338	131.410	131.446	131.548	131.478	131.504	131.478	131.444	131.375	131.394	131.481	131.568	131.505	131.599	131.478	131.374	131.511	102.929	102.900	102.912	102.822	102.913	102.919	102.926	102.880	102.946	102.927	102.906	102.893	102.845	102.938	102.968	102.971	102.905	102.917	102.936	102.943	102.792	102.914	102.947	102.923	102.886	102.900	102.888	102.779	102.883	102.914	102.953	102.955	2016_7_19_17_04_25
FLQS30Q3GRWV____	-30.739	-30.682	-30.680	-30.476	-30.708	-30.680	-30.780	-30.644	-30.782	-30.715	-30.678	-30.681	-30.575	-30.745	-30.849	-30.818	-30.680	-30.714	-30.783	-30.786	-30.457	-30.715	-30.787	-30.715	-30.655	-30.680	-30.702	-30.421	-30.699	-30.711	-30.781	-30.818	131.244	131.459	131.289	131.271	131.289	131.219	131.464	131.531	131.254	131.290	131.389	131.530	131.424	131.353	131.464	131.289	131.388	131.426	131.530	131.427	131.449	131.459	131.424	131.324	131.376	131.460	131.522	131.451	131.554	131.460	131.354	131.493	103.026	102.982	102.998	102.915	103.009	103.005	103.022	102.960	103.044	103.012	102.987	102.975	102.941	103.018	103.051	103.055	102.988	102.999	103.017	103.028	102.890	102.996	103.029	103.009	102.979	102.981	102.985	102.875	102.980	102.994	103.033	103.035	2016_7_19_17_04_25
FLQS30Q2GRWV____	-30.566	-30.506	-30.504	-30.275	-30.503	-30.501	-30.574	-30.473	-30.577	-30.538	-30.506	-30.504	-30.402	-30.575	-30.677	-30.645	-30.503	-30.538	-30.613	-30.611	-30.281	-30.543	-30.613	-30.541	-30.483	-30.508	-30.495	-30.219	-30.492	-30.540	-30.611	-30.647	131.318	131.530	131.390	131.343	131.390	131.321	131.566	131.600	131.355	131.391	131.461	131.601	131.495	131.426	131.566	131.390	131.460	131.497	131.600	131.529	131.555	131.530	131.495	131.426	131.446	131.531	131.621	131.555	131.652	131.532	131.425	131.564	103.112	103.067	103.080	102.989	103.079	103.085	103.092	103.047	103.113	103.093	103.074	103.059	103.027	103.106	103.134	103.138	103.073	103.083	103.105	103.111	102.972	103.082	103.115	103.091	103.066	103.068	103.054	102.946	103.050	103.081	103.121	103.122	2016_7_19_17_04_25
FLQS30PHGRWY____	-30.725	-30.665	-30.663	-30.436	-30.663	-30.661	-30.768	-30.635	-30.735	-30.698	-30.664	-30.665	-30.560	-30.732	-30.836	-30.840	-30.663	-30.700	-30.768	-30.769	-30.444	-30.699	-30.771	-30.699	-30.641	-30.665	-30.685	-30.410	-30.683	-30.701	-30.769	-30.804	131.237	131.448	131.279	131.261	131.279	131.210	131.455	131.491	131.244	131.280	131.380	131.520	131.384	131.316	131.486	131.279	131.379	131.415	131.520	131.449	131.444	131.421	131.385	131.344	131.367	131.450	131.510	131.444	131.542	131.421	131.316	131.455	103.051	103.005	103.021	102.929	103.021	103.027	103.047	102.989	103.054	103.035	103.011	102.998	102.968	103.046	103.072	103.094	103.011	103.023	103.041	103.048	102.914	103.022	103.055	103.029	103.003	103.005	103.008	102.900	103.004	103.023	103.061	103.062	2016_7_19_17_04_25
FLQS30NWGRWV____	-30.867	-30.837	-30.804	-30.608	-30.836	-30.837	-30.909	-30.804	-30.908	-30.840	-30.805	-30.808	-30.701	-30.907	-31.012	-30.983	-30.836	-30.840	-30.944	-30.945	-30.582	-30.872	-30.946	-30.871	-30.783	-30.808	-30.830	-30.550	-30.826	-30.873	-30.943	-30.979	131.253	131.464	131.324	131.277	131.324	131.225	131.472	131.536	131.289	131.325	131.396	131.535	131.427	131.361	131.501	131.326	131.395	131.432	131.535	131.465	131.458	131.465	131.430	131.360	131.381	131.466	131.554	131.458	131.559	131.466	131.360	131.498	103.052	103.019	103.019	102.942	103.032	103.042	103.048	102.998	103.066	103.034	103.013	103.000	102.966	103.058	103.088	103.093	103.025	103.023	103.056	103.064	102.914	103.033	103.067	103.043	103.005	103.007	103.007	102.901	103.006	103.034	103.073	103.074	2016_7_19_17_04_25
FLQS30MRGRWY____	-30.595	-30.536	-30.534	-30.304	-30.532	-30.531	-30.602	-30.501	-30.603	-30.569	-30.536	-30.536	-30.429	-30.598	-30.705	-30.673	-30.535	-30.569	-30.639	-30.640	-30.311	-30.569	-30.640	-30.569	-30.480	-30.538	-30.556	-30.280	-30.556	-30.567	-30.636	-30.673	131.295	131.508	131.337	131.319	131.338	131.268	131.514	131.578	131.302	131.369	131.439	131.580	131.472	131.372	131.543	131.367	131.438	131.474	131.548	131.508	131.501	131.479	131.443	131.373	131.423	131.509	131.568	131.500	131.600	131.477	131.374	131.512	103.193	103.148	103.164	103.071	103.163	103.169	103.175	103.127	103.196	103.175	103.155	103.142	103.108	103.187	103.215	103.219	103.155	103.165	103.187	103.191	103.056	103.165	103.198	103.175	103.134	103.149	103.151	103.043	103.148	103.164	103.203	103.204	2016_7_19_17_04_25
FLQS30MKGRWV____	-30.516	-30.458	-30.455	-30.255	-30.452	-30.451	-30.526	-30.423	-30.526	-30.488	-30.452	-30.455	-30.351	-30.521	-30.664	-30.597	-30.452	-30.487	-30.563	-30.564	-30.238	-30.490	-30.564	-30.488	-30.433	-30.454	-30.479	-30.206	-30.449	-30.492	-30.560	-30.595	131.378	131.591	131.448	131.403	131.450	131.383	131.626	131.659	131.416	131.451	131.523	131.661	131.555	131.487	131.624	131.449	131.522	131.557	131.660	131.590	131.587	131.591	131.556	131.487	131.506	131.592	131.652	131.587	131.684	131.589	131.485	131.625	103.011	102.966	102.979	102.900	102.977	102.984	102.991	102.945	103.011	102.992	102.971	102.958	102.926	103.002	103.048	103.038	102.970	102.982	103.003	103.010	102.876	102.979	103.014	102.989	102.964	102.964	102.969	102.862	102.954	102.980	103.019	103.020	2016_7_19_17_04_26
FLQS30MJGRWV____	-30.461	-30.428	-30.426	-30.197	-30.425	-30.427	-30.496	-30.394	-30.498	-30.462	-30.426	-30.427	-30.322	-30.492	-30.600	-30.565	-30.422	-30.459	-30.532	-30.532	-30.178	-30.463	-30.533	-30.461	-30.375	-30.399	-30.418	-30.147	-30.414	-30.458	-30.529	-30.568	131.231	131.445	131.304	131.253	131.305	131.207	131.479	131.513	131.270	131.306	131.375	131.515	131.408	131.340	131.450	131.303	131.375	131.409	131.514	131.444	131.437	131.445	131.409	131.340	131.358	131.446	131.505	131.437	131.537	131.443	131.338	131.450	103.023	102.989	103.001	102.911	103.001	103.011	103.013	102.968	103.034	103.016	102.994	102.982	102.948	103.025	103.059	103.059	102.993	103.005	103.025	103.032	102.886	103.003	103.036	103.013	102.975	102.977	102.979	102.873	102.974	103.001	103.041	103.046	2016_7_19_17_04_26
FLQS30MEGRWV____	-30.543	-30.479	-30.478	-30.274	-30.506	-30.480	-30.578	-30.478	-30.581	-30.516	-30.476	-30.504	-30.373	-30.575	-30.683	-30.621	-30.474	-30.541	-30.615	-30.616	-30.257	-30.516	-30.588	-30.542	-30.431	-30.475	-30.498	-30.224	-30.493	-30.513	-30.613	-30.649	131.424	131.647	131.506	131.455	131.507	131.440	131.683	131.684	131.438	131.509	131.579	131.686	131.611	131.506	131.645	131.507	131.578	131.613	131.717	131.647	131.635	131.648	131.612	131.510	131.558	131.648	131.708	131.636	131.742	131.612	131.507	131.645	103.076	103.028	103.041	102.961	103.052	103.048	103.065	103.023	103.090	103.056	103.033	103.034	102.987	103.081	103.112	103.100	103.032	103.056	103.077	103.084	102.937	103.043	103.076	103.067	103.016	103.026	103.030	102.923	103.024	103.045	103.096	103.098	2016_7_19_17_04_26
FLQS30LFGRWY____	-30.977	-30.889	-30.915	-30.687	-30.916	-30.916	-30.986	-30.885	-30.989	-30.952	-30.916	-30.920	-30.814	-30.984	-31.088	-31.056	-30.918	-30.952	-31.023	-31.024	-30.663	-30.951	-30.994	-30.952	-30.864	-30.918	-30.908	-30.636	-30.909	-30.922	-31.022	-31.026	131.217	131.431	131.259	131.243	131.259	131.189	131.435	131.470	131.223	131.259	131.361	131.470	131.364	131.293	131.470	131.260	131.329	131.398	131.469	131.398	131.421	131.399	131.364	131.327	131.349	131.432	131.493	131.421	131.527	131.400	131.294	131.434	103.422	103.365	103.392	103.299	103.393	103.400	103.405	103.359	103.427	103.408	103.383	103.374	103.341	103.418	103.443	103.451	103.387	103.394	103.416	103.424	103.272	103.393	103.415	103.401	103.363	103.377	103.367	103.261	103.364	103.381	103.433	103.421	2016_7_19_17_04_26
FLQS30KNGRWV____	-30.725	-30.666	-30.665	-30.461	-30.664	-30.663	-30.765	-30.629	-30.763	-30.699	-30.664	-30.665	-30.562	-30.763	-30.837	-30.836	-30.662	-30.699	-30.801	-30.769	-30.439	-30.700	-30.770	-30.728	-30.639	-30.665	-30.683	-30.408	-30.682	-30.696	-30.799	-30.836	131.291	131.503	131.362	131.314	131.362	131.294	131.512	131.573	131.329	131.363	131.433	131.574	131.468	131.370	131.539	131.335	131.433	131.469	131.546	131.503	131.498	131.502	131.441	131.398	131.419	131.503	131.566	131.498	131.597	131.504	131.371	131.509	103.308	103.263	103.276	103.196	103.276	103.282	103.303	103.241	103.320	103.290	103.269	103.256	103.223	103.316	103.330	103.349	103.268	103.280	103.315	103.305	103.170	103.277	103.312	103.299	103.260	103.263	103.264	103.157	103.260	103.275	103.331	103.333	2016_7_19_17_04_26
FLQS30K5GRWY____	-30.871	-30.812	-30.810	-30.612	-30.808	-30.843	-30.916	-30.781	-30.882	-30.845	-30.808	-30.811	-30.706	-30.911	-31.020	-30.988	-30.807	-30.844	-30.953	-30.951	-30.590	-30.845	-30.952	-30.845	-30.789	-30.810	-30.838	-30.559	-30.832	-30.845	-30.950	-30.988	131.340	131.525	131.382	131.335	131.383	131.316	131.531	131.591	131.349	131.384	131.456	131.595	131.487	131.420	131.557	131.382	131.455	131.489	131.593	131.523	131.548	131.524	131.490	131.421	131.438	131.525	131.614	131.520	131.645	131.521	131.418	131.557	103.214	103.172	103.185	103.107	103.184	103.205	103.214	103.152	103.218	103.199	103.177	103.164	103.132	103.223	103.255	103.258	103.177	103.188	103.223	103.229	103.078	103.185	103.233	103.195	103.171	103.171	103.174	103.067	103.168	103.186	103.239	103.241	2016_7_19_17_04_26
FLQS30K3GRWY____	-30.807	-30.750	-30.745	-30.547	-30.745	-30.772	-30.815	-30.712	-30.817	-30.778	-30.746	-30.749	-30.644	-30.846	-30.918	-30.884	-30.744	-30.778	-30.885	-30.852	-30.523	-30.779	-30.853	-30.780	-30.719	-30.749	-30.768	-30.522	-30.768	-30.778	-30.850	-30.886	131.246	131.465	131.324	131.275	131.323	131.255	131.501	131.537	131.289	131.325	131.395	131.535	131.429	131.358	131.501	131.324	131.394	131.431	131.535	131.463	131.453	131.464	131.430	131.360	131.381	131.465	131.558	131.453	131.560	131.467	131.359	131.497	103.176	103.131	103.142	103.065	103.142	103.160	103.154	103.108	103.175	103.156	103.136	103.124	103.091	103.181	103.197	103.200	103.135	103.146	103.180	103.173	103.038	103.143	103.177	103.153	103.126	103.130	103.129	103.038	103.129	103.142	103.183	103.184	2016_7_19_17_04_26
FLQS30K1GRWY____	-30.731	-30.703	-30.702	-30.471	-30.703	-30.673	-30.775	-30.671	-30.776	-30.739	-30.704	-30.676	-30.570	-30.774	-30.878	-30.816	-30.704	-30.707	-30.780	-30.781	-30.450	-30.710	-30.813	-30.707	-30.648	-30.677	-30.696	-30.418	-30.696	-30.709	-30.778	-30.813	131.223	131.436	131.265	131.246	131.266	131.196	131.474	131.477	131.232	131.266	131.335	131.509	131.370	131.300	131.441	131.266	131.335	131.405	131.475	131.404	131.428	131.405	131.371	131.301	131.353	131.438	131.496	131.428	131.529	131.406	131.301	131.437	103.207	103.175	103.192	103.097	103.191	103.186	103.201	103.158	103.225	103.206	103.185	103.157	103.126	103.218	103.247	103.239	103.185	103.180	103.203	103.211	103.071	103.181	103.227	103.190	103.161	103.164	103.167	103.058	103.163	103.180	103.219	103.221	2016_7_19_17_04_27
FLQS30JCGRWV____	-30.377	-30.345	-30.343	-30.115	-30.315	-30.344	-30.416	-30.310	-30.418	-30.379	-30.313	-30.346	-30.241	-30.416	-30.519	-30.458	-30.348	-30.349	-30.451	-30.452	-30.092	-30.351	-30.453	-30.351	-30.290	-30.318	-30.337	-30.059	-30.334	-30.379	-30.452	-30.488	131.292	131.473	131.335	131.316	131.335	131.265	131.509	131.545	131.299	131.335	131.436	131.545	131.438	131.369	131.510	131.336	131.405	131.473	131.544	131.473	131.494	131.474	131.439	131.370	131.422	131.507	131.567	131.496	131.599	131.475	131.371	131.507	103.100	103.069	103.081	102.989	103.070	103.089	103.095	103.048	103.116	103.097	103.060	103.063	103.030	103.109	103.138	103.129	103.077	103.071	103.106	103.114	102.962	103.072	103.117	103.082	103.051	103.055	103.057	102.949	103.053	103.083	103.123	103.125	2016_7_19_17_04_27
FLQS30J0GRWV____	-30.193	-30.163	-30.159	-29.933	-30.162	-30.162	-30.234	-30.129	-30.235	-30.197	-30.163	-30.166	-30.055	-30.229	-30.333	-30.302	-30.162	-30.199	-30.269	-30.266	-29.907	-30.167	-30.270	-30.199	-30.110	-30.137	-30.157	-29.875	-30.153	-30.195	-30.266	-30.301	131.294	131.509	131.370	131.322	131.370	131.267	131.547	131.584	131.301	131.371	131.440	131.581	131.476	131.369	131.546	131.372	131.440	131.477	131.581	131.510	131.498	131.510	131.476	131.406	131.427	131.511	131.605	131.498	131.606	131.478	131.373	131.511	103.073	103.040	103.051	102.962	103.053	103.062	103.066	103.019	103.090	103.067	103.047	103.034	102.998	103.080	103.107	103.110	103.046	103.058	103.077	103.083	102.935	103.041	103.087	103.065	103.026	103.029	103.029	102.922	103.027	103.056	103.096	103.097	2016_7_19_17_04_27
