SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-29.422	-29.346	-29.402	-29.509	-29.436	-29.438	-29.473	-29.436	-29.403	-29.436	-29.542	-29.575	-29.402	-29.330	-29.227	-29.368	-29.368	-29.436	-29.368	-29.333	-29.349	-29.333	-29.333	-29.402	-29.368	-29.296	-29.334	-29.368	-29.368	-29.297	-29.471	-29.368	138.908	138.891	139.172	139.070	139.043	138.970	139.177	139.101	139.102	139.138	139.107	139.211	139.004	139.063	138.850	138.967	139.070	139.037	138.998	138.960	138.734	139.106	139.098	139.105	139.070	139.027	138.997	138.998	139.070	138.968	139.101	139.098	101.843	101.815	101.813	101.864	101.838	101.844	101.841	101.832	101.819	101.830	101.874	101.878	101.827	101.794	101.771	101.817	101.808	101.838	101.814	101.804	101.829	101.792	101.792	101.819	101.808	101.784	101.801	101.815	101.808	101.789	101.846	101.806	2016_7_19_17_07_07
FLQS30WFGRWV____	-29.166	-29.094	-29.148	-29.251	-29.181	-29.182	-29.216	-29.180	-29.147	-29.183	-29.285	-29.354	-29.146	-29.074	-28.971	-29.079	-29.112	-29.180	-29.115	-29.042	-29.096	-29.077	-29.077	-29.148	-29.112	-29.040	-29.081	-29.078	-29.112	-29.040	-29.217	-29.112	138.853	138.792	139.122	139.089	139.019	138.949	139.123	139.087	139.088	139.082	139.088	139.157	138.985	139.081	138.816	138.983	139.050	139.049	138.948	138.982	138.686	139.156	139.053	139.086	139.050	139.044	138.948	139.018	139.050	138.988	139.050	139.051	101.804	101.781	101.775	101.818	101.796	101.802	101.801	101.790	101.777	101.792	101.832	101.853	101.785	101.749	101.730	101.759	101.767	101.794	101.776	101.744	101.790	101.744	101.752	101.778	101.767	101.739	101.763	101.756	101.767	101.743	101.808	101.767	2016_7_19_17_07_07
FLQS30VBGRWV____	-29.570	-29.503	-29.552	-29.659	-29.586	-29.588	-29.622	-29.586	-29.552	-29.588	-29.693	-29.727	-29.552	-29.483	-29.378	-29.518	-29.517	-29.587	-29.516	-29.447	-29.503	-29.480	-29.517	-29.551	-29.517	-29.444	-29.482	-29.518	-29.517	-29.446	-29.623	-29.554	138.941	138.845	139.145	139.104	139.044	138.972	139.141	139.076	139.078	139.111	139.111	139.244	139.034	139.179	138.824	139.001	139.103	139.068	139.032	139.003	138.768	139.173	139.071	139.110	139.103	139.095	139.031	139.005	139.103	139.000	139.102	139.038	102.032	102.013	102.007	102.053	102.029	102.036	102.035	102.026	102.013	102.024	102.066	102.068	102.017	101.977	101.966	102.006	101.997	102.028	102.003	101.978	102.020	101.977	102.000	102.010	101.997	101.969	101.989	102.006	101.997	101.978	102.039	102.017	2016_7_19_17_07_07
FLQS30UFGRWV____	-29.323	-29.251	-29.301	-29.408	-29.336	-29.371	-29.407	-29.335	-29.302	-29.336	-29.443	-29.478	-29.344	-29.274	-29.165	-29.235	-29.267	-29.372	-29.302	-29.199	-29.254	-29.232	-29.232	-29.302	-29.267	-29.195	-29.269	-29.233	-29.267	-29.197	-29.408	-29.267	138.898	138.817	139.145	139.071	139.037	138.965	139.073	139.072	139.073	139.075	139.108	139.248	138.855	138.925	138.781	139.005	139.069	138.998	138.968	139.000	138.695	139.143	139.073	139.107	139.069	139.064	138.967	139.103	139.069	138.966	139.104	139.072	101.797	101.776	101.768	101.817	101.791	101.811	101.816	101.788	101.775	101.788	101.827	101.829	101.809	101.776	101.745	101.754	101.761	101.809	101.783	101.740	101.787	101.741	101.747	101.772	101.761	101.733	101.770	101.745	101.761	101.742	101.814	101.761	2016_7_19_17_07_07
FLQS30TYGRWV____	-29.374	-29.302	-29.352	-29.495	-29.388	-29.389	-29.424	-29.423	-29.353	-29.426	-29.492	-29.563	-29.353	-29.283	-29.179	-29.286	-29.319	-29.387	-29.355	-29.246	-29.344	-29.285	-29.285	-29.389	-29.319	-29.247	-29.285	-29.285	-29.319	-29.248	-29.425	-29.319	138.956	138.861	139.159	139.160	139.087	139.015	139.154	139.083	139.120	139.161	139.191	139.264	139.049	139.108	138.836	139.050	139.114	139.164	139.046	139.084	138.739	139.152	139.119	139.151	139.114	139.074	139.047	139.117	139.114	139.016	139.121	139.113	101.938	101.917	101.912	101.969	101.932	101.939	101.941	101.947	101.916	101.941	101.965	101.987	101.922	101.889	101.871	101.895	101.903	101.926	101.923	101.877	101.944	101.886	101.889	101.928	101.903	101.878	101.895	101.889	101.903	101.883	101.944	101.903	2016_7_19_17_07_08
FLQS30T7GRWV____	-29.441	-29.374	-29.418	-29.523	-29.453	-29.453	-29.488	-29.451	-29.418	-29.452	-29.557	-29.592	-29.419	-29.347	-29.243	-29.349	-29.384	-29.451	-29.385	-29.313	-29.366	-29.349	-29.386	-29.418	-29.384	-29.310	-29.350	-29.350	-29.384	-29.314	-29.489	-29.384	138.972	138.801	139.207	139.169	139.138	139.036	139.205	139.168	139.141	139.173	139.176	139.278	139.070	139.127	138.876	139.065	139.166	139.135	139.095	139.058	138.839	139.202	139.096	139.137	139.166	139.127	139.028	139.169	139.166	139.066	139.139	139.095	101.927	101.915	101.898	101.943	101.918	101.927	101.926	101.915	101.904	101.915	101.956	101.961	101.910	101.877	101.857	101.883	101.889	101.918	101.895	101.869	101.909	101.872	101.895	101.905	101.889	101.863	101.887	101.875	101.889	101.869	101.932	101.895	2016_7_19_17_07_08
FLQS30S7GRWV____	-29.694	-29.625	-29.679	-29.822	-29.711	-29.713	-29.746	-29.712	-29.677	-29.712	-29.885	-29.850	-29.677	-29.605	-29.502	-29.608	-29.640	-29.710	-29.642	-29.570	-29.626	-29.606	-29.606	-29.676	-29.640	-29.568	-29.609	-29.605	-29.640	-29.570	-29.746	-29.640	138.867	138.729	139.141	139.037	138.960	138.957	138.998	138.965	138.998	139.105	139.009	139.168	139.053	138.904	138.740	138.924	138.904	138.869	138.951	138.834	138.655	139.129	139.058	139.093	138.904	139.012	138.950	138.799	138.904	138.729	139.025	138.904	102.214	102.199	102.185	102.251	102.213	102.214	102.224	102.213	102.197	102.201	102.278	102.250	102.192	102.176	102.149	102.176	102.190	102.221	102.187	102.168	102.205	102.158	102.163	102.188	102.190	102.152	102.174	102.185	102.190	102.177	102.222	102.190	2016_7_19_17_07_08
FLQS30RRGRWV____	-29.374	-29.295	-29.383	-29.488	-29.383	-29.383	-29.452	-29.418	-29.383	-29.418	-29.487	-29.521	-29.384	-29.277	-29.209	-29.279	-29.349	-29.416	-29.347	-29.244	-29.338	-29.314	-29.314	-29.383	-29.349	-29.242	-29.314	-29.279	-29.349	-29.277	-29.452	-29.313	138.809	138.760	139.119	138.975	139.011	138.907	139.009	138.977	139.013	139.045	139.115	139.184	138.981	139.044	138.759	138.944	138.972	139.009	138.904	138.939	138.676	139.152	139.083	139.117	138.972	139.038	138.903	139.013	138.972	138.942	139.082	139.127	101.988	101.960	101.965	102.019	101.974	101.983	102.002	101.991	101.974	101.985	102.006	102.014	101.977	101.930	101.926	101.939	101.964	101.988	101.969	101.925	101.985	101.935	101.941	101.966	101.964	101.916	101.956	101.933	101.964	101.938	101.996	101.937	2016_7_19_17_07_08
FLQS30R2GRWV____	-29.162	-29.092	-29.141	-29.246	-29.176	-29.176	-29.210	-29.176	-29.142	-29.176	-29.280	-29.316	-29.142	-29.073	-28.965	-29.073	-29.107	-29.175	-29.106	-29.036	-29.134	-29.072	-29.070	-29.140	-29.107	-29.035	-29.073	-29.073	-29.107	-29.036	-29.210	-29.106	139.019	138.890	139.295	139.219	139.088	139.112	139.255	139.160	139.220	139.256	139.219	139.329	139.051	139.112	138.971	139.119	139.117	139.152	139.115	139.114	138.802	139.223	139.186	139.222	139.117	139.141	139.115	139.182	139.117	139.085	139.186	139.219	101.989	101.972	101.958	102.006	101.989	101.987	101.988	101.983	101.965	101.975	102.019	102.024	101.979	101.946	101.915	101.946	101.959	101.983	101.959	101.932	101.996	101.937	101.939	101.964	101.959	101.929	101.946	101.940	101.959	101.934	101.994	101.951	2016_7_19_17_07_08
FLQS30QXGRWV____	-29.639	-29.567	-29.620	-29.725	-29.653	-29.653	-29.689	-29.652	-29.619	-29.654	-29.759	-29.794	-29.619	-29.550	-29.483	-29.586	-29.585	-29.653	-29.584	-29.515	-29.565	-29.550	-29.550	-29.655	-29.585	-29.514	-29.587	-29.550	-29.585	-29.513	-29.693	-29.584	138.852	138.722	139.157	139.020	139.059	138.945	139.087	139.050	139.053	139.085	139.086	139.190	139.022	139.044	138.724	138.911	139.017	139.013	139.016	138.977	138.682	139.156	139.049	139.016	139.017	139.040	138.948	139.051	139.017	138.921	138.981	139.047	101.888	101.871	101.855	101.908	101.876	101.886	101.888	101.877	101.864	101.875	101.916	101.921	101.866	101.837	101.837	101.863	101.853	101.880	101.853	101.829	101.874	101.828	101.837	101.881	101.853	101.823	101.860	101.836	101.853	101.833	101.899	101.850	2016_7_19_17_07_08
FLQS30QPGRWV____	-29.293	-29.224	-29.270	-29.376	-29.304	-29.303	-29.338	-29.304	-29.271	-29.307	-29.413	-29.448	-29.271	-29.204	-29.095	-29.204	-29.235	-29.306	-29.237	-29.169	-29.231	-29.198	-29.202	-29.269	-29.235	-29.163	-29.205	-29.203	-29.235	-29.163	-29.338	-29.237	139.007	138.880	139.244	139.146	139.107	138.954	139.094	139.172	139.113	139.209	139.183	139.316	139.102	139.128	138.917	139.098	139.138	139.139	139.064	139.063	138.717	139.129	139.134	139.176	139.138	139.059	139.064	139.131	139.138	138.954	139.059	139.135	101.844	101.828	101.816	101.866	101.841	101.853	101.855	101.835	101.827	101.833	101.877	101.880	101.828	101.799	101.774	101.802	101.811	101.839	101.818	101.791	101.844	101.797	101.798	101.821	101.811	101.789	101.805	101.799	101.811	101.798	101.858	101.812	2016_7_19_17_07_08
FLQS30QMGRWV____	-29.512	-29.402	-29.492	-29.598	-29.524	-29.526	-29.562	-29.525	-29.492	-29.526	-29.630	-29.666	-29.491	-29.421	-29.315	-29.422	-29.457	-29.527	-29.455	-29.385	-29.446	-29.421	-29.421	-29.491	-29.457	-29.387	-29.421	-29.422	-29.457	-29.385	-29.561	-29.456	139.017	138.848	139.255	139.149	139.118	139.072	139.254	139.177	139.180	139.221	139.215	139.292	139.108	139.138	138.924	139.107	139.113	139.181	139.107	139.102	138.765	139.217	139.148	139.144	139.113	139.136	139.077	139.139	139.113	139.045	139.177	139.144	102.041	102.012	102.013	102.064	102.038	102.042	102.041	102.033	102.020	102.030	102.071	102.079	102.025	101.995	101.971	101.998	102.011	102.033	102.011	101.984	102.036	101.989	101.994	102.022	102.011	101.982	102.000	101.995	102.011	101.989	102.047	102.009	2016_7_19_17_07_09
FLQS30Q9GRWY____	-29.448	-29.374	-29.422	-29.529	-29.459	-29.461	-29.493	-29.457	-29.424	-29.458	-29.564	-29.598	-29.459	-29.389	-29.251	-29.356	-29.390	-29.458	-29.423	-29.317	-29.372	-29.354	-29.355	-29.424	-29.390	-29.354	-29.355	-29.357	-29.390	-29.319	-29.493	-29.389	138.912	138.786	139.151	139.111	139.077	138.972	139.145	139.110	139.112	139.147	139.144	139.221	138.976	139.043	138.856	139.040	139.108	139.074	138.977	138.970	138.781	139.150	139.115	139.144	139.108	139.037	139.013	139.112	139.108	138.942	139.081	139.109	101.759	101.741	101.729	101.775	101.750	101.759	101.758	101.747	101.733	101.744	101.786	101.793	101.758	101.725	101.686	101.712	101.720	101.750	101.744	101.703	101.740	101.702	101.706	101.731	101.720	101.712	101.714	101.707	101.720	101.706	101.763	101.720	2016_7_19_17_07_09
FLQS30Q9GRWV____	-29.444	-29.369	-29.419	-29.525	-29.455	-29.455	-29.489	-29.455	-29.420	-29.455	-29.559	-29.594	-29.421	-29.349	-29.246	-29.350	-29.385	-29.455	-29.385	-29.314	-29.375	-29.351	-29.387	-29.420	-29.385	-29.315	-29.350	-29.352	-29.385	-29.314	-29.491	-29.385	138.875	138.827	139.155	139.083	139.084	138.972	139.120	139.116	139.083	139.123	139.150	139.227	139.047	139.073	138.867	139.014	139.076	139.078	139.049	139.009	138.790	139.192	139.120	139.113	139.076	139.078	139.011	139.080	139.076	138.976	139.116	139.046	101.773	101.748	101.740	101.788	101.760	101.770	101.771	101.758	101.747	101.757	101.796	101.803	101.750	101.719	101.696	101.725	101.734	101.761	101.736	101.711	101.753	101.710	101.730	101.744	101.734	101.706	101.725	101.720	101.734	101.714	101.772	101.736	2016_7_19_17_07_09
FLQS30Q3GRWV____	-29.589	-29.519	-29.568	-29.676	-29.605	-29.584	-29.640	-29.604	-29.570	-29.607	-29.710	-29.744	-29.569	-29.535	-29.395	-29.501	-29.535	-29.639	-29.535	-29.502	-29.518	-29.501	-29.500	-29.571	-29.535	-29.444	-29.537	-29.538	-29.535	-29.464	-29.641	-29.572	138.825	138.687	139.018	139.022	138.951	138.682	138.986	138.950	138.955	139.015	139.053	139.121	138.883	138.940	138.742	138.912	138.950	138.909	138.877	138.869	138.649	139.092	138.951	139.016	138.950	138.857	138.839	138.912	138.950	138.849	138.979	138.910	101.877	101.861	101.852	101.894	101.873	101.887	101.884	101.872	101.858	101.868	101.905	101.913	101.864	101.846	101.807	101.835	101.845	101.890	101.851	101.839	101.864	101.820	101.831	101.854	101.845	101.817	101.855	101.849	101.845	101.826	101.884	101.863	2016_7_19_17_07_09
FLQS30Q2GRWV____	-29.350	-29.279	-29.326	-29.431	-29.354	-29.354	-29.395	-29.359	-29.319	-29.361	-29.467	-29.499	-29.389	-29.249	-29.152	-29.249	-29.291	-29.354	-29.292	-29.222	-29.281	-29.256	-29.249	-29.325	-29.291	-29.284	-29.249	-29.249	-29.291	-29.221	-29.396	-29.291	138.910	138.816	139.183	139.106	139.019	138.809	139.178	139.106	138.984	139.144	139.138	139.245	138.914	139.054	138.860	138.914	139.075	139.019	139.069	139.033	138.736	139.174	139.054	139.139	139.075	139.054	138.914	138.949	139.075	138.973	139.103	139.074	101.939	101.919	101.907	101.955	101.932	101.949	101.935	101.927	101.921	101.924	101.967	101.971	101.955	101.888	101.866	101.899	101.903	101.932	101.904	101.879	101.927	101.880	101.888	101.911	101.903	101.901	101.899	101.896	101.903	101.883	101.942	101.903	2016_7_19_17_07_09
FLQS30PHGRWY____	-29.702	-29.644	-29.687	-29.790	-29.684	-29.757	-29.755	-29.719	-29.687	-29.720	-29.823	-29.857	-29.723	-29.577	-29.509	-29.616	-29.651	-29.720	-29.714	-29.579	-29.633	-29.614	-29.614	-29.684	-29.651	-29.542	-29.609	-29.616	-29.651	-29.579	-29.756	-29.652	138.886	138.925	139.170	139.093	139.025	138.921	139.132	139.093	139.133	139.093	139.094	139.200	139.025	139.085	138.807	138.927	139.026	139.023	138.785	138.981	138.680	139.123	139.088	139.091	139.026	139.014	138.785	139.050	139.026	138.989	139.024	139.130	101.945	101.919	101.916	101.962	101.926	101.964	101.945	101.934	101.918	101.935	101.975	101.980	101.942	101.879	101.876	101.908	101.913	101.941	101.959	101.889	101.936	101.891	101.893	101.921	101.913	101.872	101.917	101.897	101.913	101.888	101.955	101.905	2016_7_19_17_07_09
FLQS30NWGRWV____	-29.746	-29.634	-29.687	-29.795	-29.723	-29.723	-29.759	-29.722	-29.688	-29.723	-29.828	-29.862	-29.688	-29.617	-29.512	-29.618	-29.654	-29.723	-29.652	-29.582	-29.635	-29.618	-29.617	-29.687	-29.654	-29.582	-29.619	-29.617	-29.654	-29.582	-29.760	-29.653	138.845	138.757	139.112	139.011	138.978	138.939	139.047	139.045	138.979	139.080	139.079	139.183	138.940	139.040	138.795	138.942	139.008	139.007	138.972	138.939	138.680	139.111	138.977	139.077	139.008	139.005	138.939	138.939	139.008	138.907	139.015	139.008	101.910	101.874	101.865	101.916	101.890	101.893	101.898	101.884	101.876	101.881	101.923	101.928	101.879	101.843	101.822	101.852	101.860	101.887	101.862	101.838	101.880	101.838	101.848	101.868	101.860	101.832	101.852	101.851	101.860	101.840	101.901	101.860	2016_7_19_17_07_09
FLQS30MRGRWY____	-29.497	-29.429	-29.478	-29.584	-29.512	-29.511	-29.549	-29.511	-29.444	-29.478	-29.617	-29.650	-29.441	-29.409	-29.301	-29.409	-29.444	-29.514	-29.444	-29.374	-29.429	-29.407	-29.408	-29.477	-29.444	-29.374	-29.409	-29.409	-29.444	-29.372	-29.549	-29.444	138.888	138.750	139.169	138.909	138.989	138.979	138.944	139.022	139.030	139.121	139.162	139.232	139.059	138.909	138.838	138.839	138.909	138.944	138.769	138.839	138.713	139.157	139.021	139.054	138.909	138.979	138.839	138.944	138.909	138.918	138.979	138.909	102.066	102.051	102.035	102.099	102.064	102.064	102.082	102.061	102.033	102.039	102.091	102.098	102.030	102.030	101.993	102.036	102.044	102.068	102.055	102.022	102.054	102.008	102.020	102.044	102.044	102.010	102.036	102.027	102.044	102.014	102.079	102.044	2016_7_19_17_07_09
FLQS30MKGRWV____	-29.437	-29.366	-29.417	-29.523	-29.439	-29.452	-29.488	-29.453	-29.456	-29.454	-29.557	-29.592	-29.417	-29.347	-29.244	-29.348	-29.383	-29.509	-29.383	-29.351	-29.367	-29.346	-29.347	-29.418	-29.383	-29.312	-29.350	-29.386	-29.383	-29.312	-29.487	-29.383	138.949	138.854	139.183	139.080	139.305	138.976	139.186	139.110	139.049	139.084	139.147	139.254	138.977	139.108	138.861	138.978	139.108	138.885	139.037	139.001	138.741	139.151	139.047	139.182	139.108	139.073	139.037	139.007	139.108	138.978	139.083	139.107	101.896	101.876	101.868	101.919	101.867	101.899	101.896	101.888	101.895	101.891	101.926	101.931	101.885	101.847	101.827	101.858	101.861	101.930	101.867	101.857	101.885	101.843	101.852	101.869	101.861	101.836	101.854	101.871	101.861	101.844	101.904	101.861	2016_7_19_17_07_10
FLQS30MJGRWV____	-29.366	-29.294	-29.345	-29.453	-29.383	-29.417	-29.417	-29.414	-29.349	-29.382	-29.487	-29.521	-29.347	-29.323	-29.174	-29.312	-29.314	-29.428	-29.313	-29.288	-29.293	-29.278	-29.278	-29.381	-29.314	-29.242	-29.279	-29.278	-29.314	-29.243	-29.417	-29.313	138.822	138.722	139.058	139.022	138.955	138.847	139.056	138.951	138.987	139.019	139.054	139.162	138.919	138.919	138.748	138.883	138.983	138.884	138.949	138.849	138.687	139.058	139.021	139.018	138.983	139.015	138.948	138.953	138.983	138.884	139.020	139.019	101.899	101.879	101.871	101.916	101.894	101.917	101.900	101.907	101.878	101.889	101.927	101.932	101.883	101.874	101.829	101.873	101.865	101.918	101.868	101.866	101.881	101.844	101.848	101.889	101.865	101.834	101.854	101.853	101.865	101.845	101.903	101.862	2016_7_19_17_07_10
FLQS30MEGRWV____	-29.513	-29.439	-29.491	-29.599	-29.525	-29.526	-29.560	-29.527	-29.486	-29.528	-29.633	-29.668	-29.498	-29.421	-29.318	-29.424	-29.455	-29.526	-29.451	-29.388	-29.440	-29.420	-29.421	-29.490	-29.455	-29.385	-29.422	-29.425	-29.455	-29.387	-29.560	-29.459	138.949	138.897	139.163	139.152	139.085	138.983	139.155	139.120	138.916	139.156	139.186	139.258	139.186	139.114	138.866	139.083	139.091	139.052	138.846	139.045	138.749	139.157	139.055	139.122	139.091	139.073	139.017	139.116	139.091	139.052	139.119	139.149	101.983	101.958	101.957	102.000	101.977	101.986	101.985	101.975	101.976	101.972	102.011	102.018	101.958	101.933	101.914	101.937	101.949	101.980	101.968	101.926	101.972	101.930	101.938	101.960	101.949	101.923	101.942	101.935	101.949	101.925	101.988	101.945	2016_7_19_17_07_10
FLQS30LFGRWY____	-29.779	-29.709	-29.762	-29.868	-29.794	-29.798	-29.833	-29.795	-29.762	-29.797	-29.901	-29.936	-29.761	-29.692	-29.584	-29.693	-29.727	-29.799	-29.726	-29.658	-29.708	-29.732	-29.730	-29.761	-29.727	-29.656	-29.694	-29.693	-29.727	-29.656	-29.833	-29.729	138.872	138.813	139.097	138.998	139.040	138.859	139.109	139.030	139.033	139.064	138.997	139.140	138.930	139.029	138.789	138.961	138.995	139.091	138.956	138.927	138.738	139.067	138.956	139.065	138.995	138.989	138.956	138.994	138.995	138.896	138.963	138.993	102.242	102.220	102.217	102.267	102.234	102.251	102.243	102.235	102.222	102.233	102.280	102.281	102.230	102.194	102.172	102.201	102.211	102.231	102.214	102.190	102.225	102.207	102.216	102.219	102.211	102.184	102.201	102.198	102.211	102.192	102.256	102.212	2016_7_19_17_07_10
FLQS30KNGRWV____	-29.634	-29.563	-29.615	-29.722	-29.651	-29.651	-29.685	-29.650	-29.618	-29.652	-29.755	-29.790	-29.617	-29.545	-29.479	-29.548	-29.581	-29.651	-29.582	-29.494	-29.566	-29.547	-29.547	-29.616	-29.581	-29.508	-29.549	-29.549	-29.581	-29.511	-29.720	-29.582	138.986	138.887	139.184	139.144	139.108	139.009	139.181	139.117	139.145	139.177	139.153	139.257	139.181	139.139	138.828	139.112	139.113	139.109	139.069	138.905	138.773	139.181	139.110	139.150	139.113	139.103	139.109	139.106	139.113	139.040	139.113	139.142	102.173	102.153	102.149	102.194	102.169	102.177	102.176	102.168	102.153	102.163	102.206	102.211	102.149	102.125	102.125	102.128	102.141	102.169	102.145	102.124	102.164	102.122	102.128	102.152	102.141	102.113	102.129	102.129	102.141	102.120	102.196	102.139	2016_7_19_17_07_10
FLQS30K5GRWY____	-29.630	-29.520	-29.571	-29.677	-29.605	-29.644	-29.641	-29.640	-29.572	-29.607	-29.711	-29.746	-29.570	-29.539	-29.397	-29.538	-29.575	-29.605	-29.571	-29.502	-29.560	-29.539	-29.538	-29.608	-29.575	-29.502	-29.538	-29.538	-29.575	-29.503	-29.677	-29.538	139.005	138.874	139.203	139.132	139.101	138.956	139.170	139.097	139.166	139.170	139.168	139.277	139.060	139.086	138.881	139.027	139.057	139.128	139.056	139.053	138.830	139.203	139.057	139.131	139.057	139.085	139.025	139.058	139.057	138.958	139.130	139.127	102.020	101.988	101.980	102.028	102.002	102.030	102.010	102.016	101.983	101.997	102.038	102.043	101.992	101.977	101.938	101.982	101.994	102.000	101.992	101.965	102.007	101.967	101.979	102.001	101.994	101.963	101.982	101.979	101.994	101.974	102.028	101.973	2016_7_19_17_07_10
FLQS30K3GRWY____	-29.571	-29.460	-29.545	-29.653	-29.582	-29.586	-29.617	-29.546	-29.548	-29.584	-29.652	-29.721	-29.548	-29.477	-29.374	-29.479	-29.512	-29.581	-29.512	-29.442	-29.501	-29.443	-29.477	-29.617	-29.512	-29.442	-29.477	-29.479	-29.512	-29.442	-29.618	-29.553	138.892	138.765	139.093	139.054	139.021	138.980	139.088	139.085	139.086	139.055	139.057	139.197	138.950	139.049	138.798	138.951	138.918	139.016	138.848	138.918	138.677	139.125	139.021	139.023	138.918	139.080	138.848	138.983	138.918	138.951	139.019	139.017	101.985	101.952	101.958	102.004	101.979	101.983	101.987	101.959	101.960	101.977	102.003	102.019	101.971	101.935	101.915	101.944	101.960	101.979	101.965	101.932	101.975	101.915	101.937	101.992	101.960	101.918	101.952	101.941	101.960	101.929	101.993	101.968	2016_7_19_17_07_10
FLQS30K1GRWY____	-29.432	-29.362	-29.411	-29.519	-29.448	-29.449	-29.483	-29.447	-29.414	-29.449	-29.554	-29.587	-29.414	-29.332	-29.239	-29.345	-29.379	-29.507	-29.379	-29.310	-29.363	-29.345	-29.343	-29.413	-29.379	-29.308	-29.345	-29.345	-29.379	-29.308	-29.483	-29.380	138.878	138.778	139.046	139.038	138.974	138.868	139.007	139.006	139.008	139.109	139.108	139.178	138.968	138.843	138.821	138.936	139.032	138.878	138.897	138.932	138.702	139.143	139.005	139.102	139.032	138.958	138.965	138.968	139.032	138.933	139.033	139.069	101.992	101.973	101.970	102.013	101.991	102.000	102.002	101.988	101.974	101.980	102.021	102.029	101.978	101.956	101.921	101.953	101.958	102.022	101.970	101.940	101.980	101.936	101.947	101.966	101.958	101.937	101.951	101.951	101.958	101.939	102.000	101.956	2016_7_19_17_07_11
FLQS30JCGRWV____	-29.206	-29.134	-29.182	-29.288	-29.216	-29.218	-29.290	-29.215	-29.182	-29.217	-29.319	-29.355	-29.182	-29.111	-29.008	-29.113	-29.147	-29.216	-29.147	-29.077	-29.137	-29.113	-29.112	-29.181	-29.147	-29.075	-29.114	-29.113	-29.147	-29.076	-29.251	-29.147	138.859	138.797	139.097	139.028	138.995	138.926	139.062	139.064	139.066	139.099	139.098	139.237	138.995	139.052	138.773	138.993	139.097	138.988	139.023	138.990	138.685	139.132	139.094	139.061	139.097	139.051	138.992	139.027	139.097	138.993	139.094	139.096	101.950	101.927	101.921	101.969	101.943	101.949	101.967	101.937	101.924	101.935	101.975	101.978	101.930	101.897	101.879	101.902	101.907	101.944	101.914	101.888	101.937	101.891	101.894	101.924	101.907	101.883	101.903	101.900	101.907	101.888	101.949	101.907	2016_7_19_17_07_11
FLQS30J0GRWV____	-28.890	-28.819	-28.872	-28.975	-28.905	-28.906	-28.940	-28.939	-28.871	-28.905	-29.009	-29.044	-28.871	-28.799	-28.695	-28.837	-28.836	-28.941	-28.835	-28.803	-28.823	-28.800	-28.836	-28.870	-28.836	-28.762	-28.802	-28.837	-28.836	-28.766	-28.941	-28.872	139.013	138.886	139.283	139.169	139.109	139.066	139.243	139.140	139.145	139.210	139.206	139.315	139.072	139.166	138.921	139.068	139.169	139.070	139.099	139.027	138.764	139.241	139.138	139.175	139.169	139.204	139.099	139.100	139.169	139.036	139.171	139.138	101.862	101.845	101.833	101.883	101.860	101.864	101.863	101.871	101.844	101.852	101.893	101.898	101.850	101.814	101.793	101.837	101.828	101.878	101.834	101.827	101.856	101.808	101.831	101.841	101.828	101.796	101.820	101.834	101.828	101.811	101.869	101.845	2016_7_19_17_07_11
