SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30GQGRWV____	-64.721	-64.690	-64.611	-64.653	-64.657	-64.617	-64.577	-64.653	-64.617	-64.653	-64.657	-64.612	-64.652	-64.609	-64.608	-64.609	-64.612	-64.575	-64.608	-64.658	-64.609	-64.574	-64.608	-64.653	-64.611	-64.611	-64.658	-64.611	-64.657	-64.658	-64.618	-64.575	-94.351	-94.344	-94.316	-94.383	-94.319	-94.349	-94.286	-94.342	-94.349	-94.342	-94.319	-94.349	-94.309	-94.308	-94.345	-94.308	-94.349	-94.315	-94.345	-94.392	-94.308	-94.349	-94.345	-94.310	-94.316	-94.316	-94.392	-94.316	-94.319	-94.392	-94.349	-94.315	235.184	235.195	235.220	235.221	235.202	235.226	235.225	235.210	235.226	235.210	235.202	235.229	235.201	235.218	235.229	235.218	235.229	235.234	235.229	235.222	235.218	235.245	235.229	235.201	235.220	235.220	235.222	235.220	235.202	235.222	235.226	235.234	2016_7_19_17_00_08
FLQS30GCGRWY____	-64.301	-64.266	-64.193	-64.232	-64.194	-64.196	-64.159	-64.232	-64.196	-64.232	-64.194	-64.193	-64.231	-64.193	-64.195	-64.193	-64.193	-64.161	-64.195	-64.195	-64.193	-64.161	-64.195	-64.232	-64.193	-64.193	-64.195	-64.193	-64.194	-64.195	-64.197	-64.161	-94.277	-94.275	-94.244	-94.317	-94.245	-94.279	-94.253	-94.309	-94.279	-94.309	-94.245	-94.282	-94.278	-94.283	-94.319	-94.283	-94.282	-94.286	-94.319	-94.283	-94.283	-94.321	-94.319	-94.281	-94.244	-94.244	-94.283	-94.244	-94.245	-94.283	-94.319	-94.286	236.029	236.043	236.065	236.069	236.064	236.073	236.081	236.067	236.073	236.067	236.064	236.075	236.058	236.076	236.085	236.076	236.075	236.090	236.085	236.075	236.076	236.100	236.085	236.059	236.065	236.065	236.075	236.065	236.064	236.075	236.084	236.090	2016_7_19_17_00_08
FLQS30G5GRWY____	-64.622	-64.588	-64.475	-64.551	-64.514	-64.514	-64.438	-64.550	-64.514	-64.550	-64.514	-64.473	-64.550	-64.475	-64.474	-64.475	-64.473	-64.477	-64.474	-64.514	-64.475	-64.477	-64.474	-64.551	-64.475	-64.475	-64.514	-64.475	-64.514	-64.514	-64.518	-64.477	-94.186	-94.148	-94.113	-94.194	-94.121	-94.196	-94.156	-94.190	-94.196	-94.190	-94.121	-94.151	-94.119	-94.189	-94.193	-94.189	-94.151	-94.158	-94.193	-94.156	-94.189	-94.229	-94.193	-94.157	-94.113	-94.113	-94.156	-94.113	-94.121	-94.156	-94.232	-94.158	235.250	235.254	235.291	235.282	235.277	235.298	235.318	235.281	235.298	235.281	235.277	235.302	235.261	235.312	235.314	235.312	235.302	235.302	235.314	235.287	235.312	235.323	235.314	235.271	235.291	235.291	235.287	235.291	235.277	235.287	235.306	235.302	2016_7_19_17_00_08
FLQS30E9GRWY____	-64.527	-64.496	-64.417	-64.459	-64.422	-64.419	-64.383	-64.458	-64.419	-64.458	-64.422	-64.423	-64.456	-64.422	-64.417	-64.422	-64.423	-64.388	-64.417	-64.422	-64.422	-64.387	-64.417	-64.460	-64.417	-64.417	-64.422	-64.417	-64.422	-64.422	-64.424	-64.388	-94.138	-94.139	-94.104	-94.177	-94.108	-94.141	-94.112	-94.137	-94.141	-94.137	-94.108	-94.180	-94.103	-94.143	-94.181	-94.143	-94.180	-94.149	-94.181	-94.144	-94.143	-94.182	-94.181	-94.143	-94.104	-94.104	-94.144	-94.104	-94.108	-94.144	-94.179	-94.149	235.244	235.258	235.280	235.284	235.280	235.290	235.297	235.273	235.290	235.273	235.280	235.300	235.264	235.289	235.302	235.289	235.300	235.305	235.302	235.290	235.289	235.315	235.302	235.274	235.280	235.280	235.290	235.280	235.280	235.290	235.299	235.305	2016_7_19_17_00_08
FLQS30DZGRWV	-64.427	-64.395	-64.277	-64.357	-64.321	-64.322	-64.283	-64.357	-64.322	-64.357	-64.321	-64.316	-64.357	-64.279	-64.279	-64.279	-64.316	-64.283	-64.279	-64.323	-64.279	-64.282	-64.279	-64.359	-64.277	-64.277	-64.323	-64.277	-64.321	-64.323	-64.323	-64.283	-94.198	-94.199	-94.168	-94.241	-94.173	-94.205	-94.172	-94.199	-94.205	-94.199	-94.173	-94.205	-94.167	-94.198	-94.241	-94.198	-94.205	-94.241	-94.241	-94.208	-94.198	-94.242	-94.241	-94.206	-94.168	-94.168	-94.208	-94.168	-94.173	-94.208	-94.239	-94.241	235.898	235.912	235.952	235.939	235.935	235.943	235.951	235.928	235.943	235.928	235.935	235.946	235.919	235.959	235.972	235.959	235.946	235.970	235.972	235.944	235.959	235.971	235.972	235.929	235.952	235.952	235.944	235.952	235.935	235.944	235.953	235.970	2016_7_19_17_00_09
FLQS30D5GRWQ____	-64.219	-64.188	-64.072	-64.150	-64.114	-64.114	-64.037	-64.111	-64.114	-64.111	-64.114	-64.073	-64.111	-64.071	-64.071	-64.071	-64.073	-64.075	-64.071	-64.114	-64.071	-64.075	-64.071	-64.112	-64.072	-64.072	-64.114	-64.072	-64.114	-64.114	-64.119	-64.075	-94.344	-94.342	-94.309	-94.348	-94.316	-94.348	-94.280	-94.343	-94.348	-94.343	-94.316	-94.346	-94.309	-94.309	-94.347	-94.309	-94.346	-94.351	-94.347	-94.353	-94.309	-94.383	-94.347	-94.315	-94.309	-94.309	-94.353	-94.309	-94.316	-94.353	-94.423	-94.351	235.447	235.459	235.498	235.477	235.483	235.492	235.505	235.491	235.492	235.491	235.483	235.508	235.482	235.498	235.509	235.498	235.508	235.509	235.509	235.493	235.498	235.518	235.509	235.483	235.498	235.498	235.493	235.498	235.483	235.493	235.511	235.509	2016_7_19_17_00_09
FLQS30CMGRWQ____	-64.228	-64.155	-64.079	-64.118	-64.080	-64.082	-64.044	-64.118	-64.082	-64.118	-64.080	-64.079	-64.118	-64.079	-64.076	-64.079	-64.079	-64.042	-64.076	-64.082	-64.079	-64.042	-64.076	-64.118	-64.079	-64.079	-64.082	-64.079	-64.080	-64.082	-64.083	-64.042	-94.348	-94.308	-94.311	-94.378	-94.314	-94.345	-94.284	-94.306	-94.345	-94.306	-94.314	-94.345	-94.307	-94.344	-94.345	-94.344	-94.345	-94.315	-94.345	-94.348	-94.344	-94.381	-94.345	-94.310	-94.311	-94.311	-94.348	-94.311	-94.314	-94.348	-94.380	-94.315	235.520	235.539	235.572	235.575	235.572	235.580	235.579	235.554	235.580	235.554	235.572	235.581	235.555	235.581	235.583	235.581	235.581	235.588	235.583	235.581	235.581	235.607	235.583	235.556	235.572	235.572	235.581	235.572	235.572	235.581	235.590	235.588	2016_7_19_17_00_09
FLQS30BWGRWY____	-64.632	-64.555	-64.482	-64.519	-64.521	-64.522	-64.451	-64.520	-64.522	-64.520	-64.521	-64.484	-64.559	-64.482	-64.483	-64.482	-64.484	-64.450	-64.483	-64.483	-64.482	-64.451	-64.483	-64.517	-64.482	-64.482	-64.483	-64.482	-64.521	-64.483	-64.524	-64.450	-94.149	-94.146	-94.113	-94.184	-94.115	-94.148	-94.121	-94.142	-94.148	-94.142	-94.115	-94.147	-94.112	-94.146	-94.186	-94.146	-94.147	-94.154	-94.186	-94.153	-94.146	-94.149	-94.186	-94.150	-94.113	-94.113	-94.153	-94.113	-94.115	-94.153	-94.188	-94.154	235.224	235.255	235.276	235.281	235.260	235.269	235.291	235.269	235.269	235.269	235.260	235.285	235.244	235.285	235.296	235.285	235.285	235.301	235.296	235.287	235.285	235.299	235.296	235.272	235.276	235.276	235.287	235.276	235.260	235.287	235.280	235.301	2016_7_19_17_00_09
FLQS30BJGRWV____	-64.278	-64.246	-64.172	-64.211	-64.175	-64.176	-64.136	-64.211	-64.176	-64.211	-64.175	-64.172	-64.211	-64.172	-64.172	-64.172	-64.172	-64.135	-64.172	-64.176	-64.172	-64.137	-64.172	-64.213	-64.172	-64.172	-64.176	-64.172	-64.175	-64.176	-64.175	-64.135	-94.345	-94.311	-94.277	-94.344	-94.276	-94.344	-94.279	-94.306	-94.344	-94.306	-94.276	-94.345	-94.276	-94.305	-94.342	-94.305	-94.345	-94.309	-94.342	-94.312	-94.305	-94.343	-94.342	-94.308	-94.277	-94.277	-94.312	-94.277	-94.276	-94.312	-94.346	-94.309	235.473	235.477	235.498	235.500	235.496	235.515	235.513	235.490	235.515	235.490	235.496	235.517	235.481	235.506	235.516	235.506	235.517	235.522	235.516	235.506	235.506	235.531	235.516	235.490	235.498	235.498	235.506	235.498	235.496	235.506	235.516	235.522	2016_7_19_17_00_09
FLQS30AEGRWV____	-64.289	-64.211	-64.140	-64.217	-64.180	-64.181	-64.107	-64.215	-64.181	-64.215	-64.180	-64.179	-64.176	-64.143	-64.142	-64.143	-64.179	-64.107	-64.142	-64.181	-64.143	-64.107	-64.142	-64.218	-64.140	-64.140	-64.181	-64.140	-64.180	-64.181	-64.182	-64.107	-94.378	-94.294	-94.257	-94.373	-94.298	-94.333	-94.267	-94.332	-94.333	-94.332	-94.298	-94.336	-94.262	-94.332	-94.370	-94.332	-94.336	-94.334	-94.370	-94.337	-94.332	-94.371	-94.370	-94.335	-94.257	-94.257	-94.337	-94.257	-94.298	-94.337	-94.373	-94.334	235.401	235.409	235.428	235.429	235.423	235.433	235.445	235.419	235.433	235.419	235.423	235.435	235.415	235.448	235.459	235.448	235.435	235.464	235.459	235.434	235.448	235.474	235.459	235.418	235.428	235.428	235.434	235.428	235.423	235.434	235.444	235.464	2016_7_19_17_00_09
FLQS309TGRWY____	-64.447	-64.413	-64.334	-64.377	-64.338	-64.340	-64.299	-64.374	-64.340	-64.374	-64.338	-64.335	-64.373	-64.333	-64.335	-64.333	-64.335	-64.297	-64.335	-64.338	-64.333	-64.298	-64.335	-64.375	-64.334	-64.334	-64.338	-64.334	-64.338	-64.338	-64.340	-64.297	-94.218	-94.214	-94.186	-94.252	-94.186	-94.219	-94.192	-94.216	-94.219	-94.216	-94.186	-94.221	-94.183	-94.218	-94.253	-94.218	-94.221	-94.223	-94.253	-94.219	-94.218	-94.258	-94.253	-94.218	-94.186	-94.186	-94.219	-94.186	-94.186	-94.219	-94.256	-94.223	235.331	235.344	235.369	235.370	235.368	235.376	235.386	235.361	235.376	235.361	235.368	235.379	235.352	235.379	235.388	235.379	235.379	235.395	235.388	235.377	235.379	235.404	235.388	235.361	235.369	235.369	235.377	235.369	235.368	235.377	235.386	235.395	2016_7_19_17_00_09
FLQS309QGRWV____	-64.235	-64.205	-64.090	-64.169	-64.132	-64.132	-64.094	-64.168	-64.132	-64.168	-64.132	-64.089	-64.167	-64.089	-64.086	-64.089	-64.089	-64.092	-64.086	-64.131	-64.089	-64.091	-64.086	-64.169	-64.090	-64.090	-64.131	-64.090	-64.132	-64.131	-64.133	-64.092	-94.346	-94.346	-94.316	-94.381	-94.315	-94.349	-94.284	-94.345	-94.349	-94.345	-94.315	-94.351	-94.313	-94.347	-94.386	-94.347	-94.351	-94.349	-94.386	-94.349	-94.347	-94.385	-94.386	-94.347	-94.316	-94.316	-94.349	-94.316	-94.315	-94.349	-94.383	-94.349	235.420	235.432	235.471	235.457	235.454	235.463	235.460	235.447	235.463	235.447	235.454	235.482	235.438	235.481	235.493	235.481	235.482	235.480	235.493	235.463	235.481	235.490	235.493	235.447	235.471	235.471	235.463	235.471	235.454	235.463	235.472	235.480	2016_7_19_17_00_09
FLQS309NGRWM____	-64.299	-64.309	-64.199	-64.233	-64.236	-64.236	-64.203	-64.232	-64.236	-64.232	-64.236	-64.233	-64.233	-64.198	-64.196	-64.198	-64.233	-64.198	-64.196	-64.237	-64.198	-64.198	-64.196	-64.234	-64.199	-64.199	-64.237	-64.199	-64.236	-64.237	-64.239	-64.198	-94.136	-94.139	-94.101	-94.178	-94.105	-94.138	-94.113	-94.139	-94.138	-94.139	-94.105	-94.137	-94.104	-94.140	-94.179	-94.140	-94.137	-94.145	-94.179	-94.142	-94.140	-94.178	-94.179	-94.144	-94.101	-94.101	-94.142	-94.101	-94.105	-94.142	-94.177	-94.145	235.349	235.346	235.381	235.389	235.367	235.376	235.383	235.378	235.376	235.378	235.367	235.377	235.368	235.392	235.404	235.392	235.377	235.394	235.404	235.377	235.392	235.403	235.404	235.378	235.381	235.381	235.377	235.381	235.367	235.377	235.386	235.394	2016_7_19_17_00_10
FLQS308YGRWQ____	-64.294	-64.263	-64.148	-64.226	-64.189	-64.190	-64.155	-64.226	-64.190	-64.226	-64.189	-64.148	-64.225	-64.147	-64.146	-64.147	-64.148	-64.113	-64.146	-64.191	-64.147	-64.154	-64.146	-64.225	-64.148	-64.148	-64.191	-64.148	-64.189	-64.191	-64.192	-64.113	-94.273	-94.274	-94.245	-94.317	-94.245	-94.278	-94.249	-94.273	-94.278	-94.273	-94.245	-94.281	-94.242	-94.278	-94.317	-94.278	-94.281	-94.280	-94.317	-94.282	-94.278	-94.317	-94.317	-94.281	-94.245	-94.245	-94.282	-94.245	-94.245	-94.282	-94.317	-94.280	235.427	235.440	235.479	235.467	235.462	235.471	235.478	235.455	235.471	235.455	235.462	235.490	235.446	235.489	235.501	235.489	235.490	235.504	235.501	235.472	235.489	235.497	235.501	235.458	235.479	235.479	235.472	235.479	235.462	235.472	235.482	235.504	2016_7_19_17_00_10
FLQS3084GRWM____	-64.370	-64.335	-64.214	-64.258	-64.259	-64.261	-64.180	-64.300	-64.261	-64.300	-64.259	-64.213	-64.256	-64.215	-64.214	-64.215	-64.213	-64.224	-64.214	-64.260	-64.215	-64.224	-64.214	-64.298	-64.214	-64.214	-64.260	-64.214	-64.259	-64.260	-64.263	-64.224	-94.314	-94.242	-94.248	-94.313	-94.250	-94.282	-94.214	-94.277	-94.282	-94.277	-94.250	-94.247	-94.243	-94.282	-94.318	-94.282	-94.247	-94.288	-94.318	-94.284	-94.282	-94.322	-94.318	-94.282	-94.248	-94.248	-94.284	-94.248	-94.250	-94.284	-94.316	-94.288	235.454	235.448	235.500	235.500	235.482	235.490	235.504	235.472	235.490	235.472	235.482	235.500	235.481	235.509	235.519	235.509	235.500	235.507	235.519	235.491	235.509	235.517	235.519	235.474	235.500	235.500	235.491	235.500	235.482	235.491	235.499	235.507	2016_7_19_17_00_10
FLQS307KGRWV____	-64.006	-63.973	-63.897	-63.984	-63.899	-63.900	-63.869	-63.935	-63.900	-63.935	-63.899	-63.900	-63.934	-63.901	-63.900	-63.901	-63.900	-63.868	-63.900	-63.902	-63.901	-63.868	-63.900	-63.936	-63.897	-63.897	-63.902	-63.897	-63.899	-63.902	-63.904	-63.868	-94.318	-94.287	-94.255	-94.375	-94.258	-94.291	-94.263	-94.288	-94.291	-94.288	-94.258	-94.293	-94.254	-94.294	-94.333	-94.294	-94.293	-94.298	-94.333	-94.296	-94.294	-94.335	-94.333	-94.293	-94.255	-94.255	-94.296	-94.255	-94.258	-94.296	-94.330	-94.298	235.548	235.553	235.576	235.573	235.576	235.585	235.590	235.569	235.585	235.569	235.576	235.585	235.560	235.585	235.596	235.585	235.585	235.600	235.596	235.585	235.585	235.610	235.596	235.570	235.576	235.576	235.585	235.576	235.576	235.585	235.594	235.600	2016_7_19_17_00_10
FLQS3072GRWV____	-63.870	-63.833	-63.760	-63.800	-63.763	-63.764	-63.727	-63.799	-63.764	-63.799	-63.763	-63.761	-63.798	-63.759	-63.719	-63.759	-63.761	-63.684	-63.719	-63.763	-63.759	-63.725	-63.719	-63.801	-63.760	-63.760	-63.763	-63.760	-63.763	-63.763	-63.765	-63.684	-94.334	-94.337	-94.308	-94.375	-94.310	-94.339	-94.307	-94.338	-94.339	-94.338	-94.310	-94.341	-94.308	-94.340	-94.375	-94.340	-94.341	-94.339	-94.375	-94.343	-94.340	-94.376	-94.375	-94.345	-94.308	-94.308	-94.343	-94.308	-94.310	-94.343	-94.374	-94.339	236.212	236.228	236.250	236.252	236.249	236.257	236.264	236.243	236.257	236.243	236.249	236.259	236.234	236.260	236.286	236.260	236.259	236.291	236.286	236.259	236.260	236.284	236.286	236.244	236.250	236.250	236.259	236.250	236.249	236.259	236.267	236.291	2016_7_19_17_00_10
FLQS305NGRWM____	-64.367	-64.334	-64.218	-64.257	-64.260	-64.260	-64.224	-64.297	-64.260	-64.297	-64.260	-64.216	-64.257	-64.218	-64.216	-64.218	-64.216	-64.224	-64.216	-64.221	-64.218	-64.224	-64.216	-64.258	-64.218	-64.218	-64.221	-64.218	-64.260	-64.221	-64.223	-64.224	-94.348	-94.347	-94.317	-94.382	-94.315	-94.383	-94.324	-94.381	-94.383	-94.381	-94.315	-94.353	-94.311	-94.347	-94.386	-94.347	-94.353	-94.353	-94.386	-94.350	-94.347	-94.387	-94.386	-94.347	-94.317	-94.317	-94.350	-94.317	-94.315	-94.350	-94.383	-94.353	235.976	235.990	236.030	236.032	236.012	236.031	236.029	236.015	236.031	236.015	236.012	236.041	236.012	236.038	236.050	236.038	236.041	236.037	236.050	236.038	236.038	236.047	236.050	236.021	236.030	236.030	236.038	236.030	236.012	236.038	236.046	236.037	2016_7_19_17_00_10
FLQS305DGRWM____	-64.286	-64.255	-64.184	-64.220	-64.184	-64.183	-64.150	-64.221	-64.183	-64.221	-64.184	-64.182	-64.221	-64.183	-64.183	-64.183	-64.182	-64.147	-64.183	-64.184	-64.183	-64.146	-64.183	-64.220	-64.184	-64.184	-64.184	-64.184	-64.184	-64.184	-64.185	-64.147	-94.259	-94.261	-94.190	-94.303	-94.231	-94.227	-94.196	-94.221	-94.227	-94.221	-94.231	-94.226	-94.230	-94.265	-94.300	-94.265	-94.226	-94.268	-94.300	-94.269	-94.265	-94.300	-94.300	-94.267	-94.190	-94.190	-94.269	-94.190	-94.231	-94.269	-94.301	-94.268	235.386	235.400	235.409	235.426	235.421	235.420	235.425	235.402	235.420	235.402	235.421	235.420	235.405	235.430	235.441	235.430	235.420	235.447	235.441	235.431	235.430	235.456	235.441	235.416	235.409	235.409	235.431	235.409	235.421	235.431	235.440	235.447	2016_7_19_17_00_10
FLQS3057GRWM____	-64.171	-64.138	-64.059	-64.099	-64.065	-64.065	-64.028	-64.100	-64.065	-64.100	-64.065	-64.060	-64.099	-64.059	-64.058	-64.059	-64.060	-64.024	-64.058	-64.063	-64.059	-64.023	-64.058	-64.100	-64.059	-64.059	-64.063	-64.059	-64.065	-64.063	-64.066	-64.024	-94.267	-94.267	-94.238	-94.304	-94.236	-94.271	-94.240	-94.268	-94.271	-94.268	-94.236	-94.273	-94.232	-94.269	-94.270	-94.269	-94.273	-94.237	-94.270	-94.270	-94.269	-94.271	-94.270	-94.268	-94.238	-94.238	-94.270	-94.238	-94.236	-94.270	-94.305	-94.237	235.456	235.469	235.494	235.496	235.491	235.501	235.508	235.486	235.501	235.486	235.491	235.504	235.476	235.503	235.504	235.503	235.504	235.509	235.504	235.501	235.503	235.518	235.504	235.485	235.494	235.494	235.501	235.494	235.491	235.501	235.510	235.509	2016_7_19_17_00_10
FLQS3052GRWY____	-64.580	-64.547	-64.467	-64.507	-64.513	-64.472	-64.433	-64.508	-64.472	-64.508	-64.513	-64.468	-64.509	-64.467	-64.467	-64.467	-64.468	-64.433	-64.467	-64.472	-64.467	-64.432	-64.467	-64.508	-64.467	-64.467	-64.472	-64.467	-64.513	-64.472	-64.474	-64.433	-94.183	-94.183	-94.152	-94.218	-94.150	-94.184	-94.156	-94.181	-94.184	-94.181	-94.150	-94.188	-94.148	-94.184	-94.221	-94.184	-94.188	-94.187	-94.221	-94.183	-94.184	-94.217	-94.221	-94.182	-94.152	-94.152	-94.183	-94.152	-94.150	-94.183	-94.216	-94.187	235.863	235.876	235.901	235.903	235.881	235.908	235.916	235.892	235.908	235.892	235.881	235.911	235.882	235.910	235.921	235.910	235.911	235.925	235.921	235.908	235.910	235.934	235.921	235.892	235.901	235.901	235.908	235.901	235.881	235.908	235.916	235.925	2016_7_19_17_00_11
FLQS304WGRWM____	-64.946	-64.956	-64.881	-64.919	-64.881	-64.882	-64.847	-64.919	-64.882	-64.919	-64.881	-64.881	-64.920	-64.881	-64.840	-64.881	-64.881	-64.847	-64.840	-64.883	-64.881	-64.845	-64.840	-64.919	-64.881	-64.881	-64.883	-64.881	-64.881	-64.883	-64.885	-64.847	-94.185	-94.191	-94.160	-94.231	-94.163	-94.197	-94.128	-94.193	-94.197	-94.193	-94.163	-94.196	-94.161	-94.198	-94.233	-94.198	-94.196	-94.201	-94.233	-94.199	-94.198	-94.234	-94.233	-94.198	-94.160	-94.160	-94.199	-94.160	-94.163	-94.199	-94.233	-94.201	235.779	235.776	235.799	235.803	235.799	235.808	235.804	235.792	235.808	235.792	235.799	235.809	235.783	235.809	235.836	235.809	235.809	235.824	235.836	235.809	235.809	235.834	235.836	235.794	235.799	235.799	235.809	235.799	235.799	235.809	235.817	235.824	2016_7_19_17_00_11
FLQS3047GRWM____	-64.061	-63.980	-63.910	-63.946	-63.910	-63.909	-63.876	-63.944	-63.909	-63.944	-63.910	-63.907	-63.945	-63.907	-63.908	-63.907	-63.907	-63.874	-63.908	-63.911	-63.907	-63.874	-63.908	-63.947	-63.910	-63.910	-63.911	-63.910	-63.910	-63.911	-63.912	-63.874	-94.270	-94.223	-94.227	-94.261	-94.231	-94.224	-94.196	-94.220	-94.224	-94.220	-94.231	-94.225	-94.225	-94.225	-94.262	-94.225	-94.225	-94.230	-94.262	-94.230	-94.225	-94.264	-94.262	-94.228	-94.227	-94.227	-94.230	-94.227	-94.231	-94.230	-94.264	-94.230	235.634	235.654	235.685	235.679	235.686	235.685	235.690	235.669	235.685	235.669	235.686	235.685	235.670	235.686	235.695	235.686	235.685	235.700	235.695	235.685	235.686	235.710	235.695	235.670	235.685	235.685	235.685	235.685	235.686	235.685	235.694	235.700	2016_7_19_17_00_11
FLQS303BGRWM____	-64.659	-64.560	-64.484	-64.525	-64.485	-64.486	-64.451	-64.523	-64.486	-64.523	-64.485	-64.487	-64.523	-64.489	-64.526	-64.489	-64.487	-64.492	-64.526	-64.487	-64.489	-64.452	-64.526	-64.524	-64.484	-64.484	-64.487	-64.484	-64.485	-64.487	-64.488	-64.492	-94.156	-94.138	-94.121	-94.218	-94.112	-94.146	-94.112	-94.140	-94.146	-94.140	-94.112	-94.146	-94.107	-94.181	-94.182	-94.181	-94.146	-94.187	-94.182	-94.147	-94.181	-94.218	-94.182	-94.146	-94.121	-94.121	-94.147	-94.121	-94.112	-94.147	-94.178	-94.187	235.230	235.266	235.292	235.302	235.289	235.298	235.303	235.281	235.298	235.281	235.289	235.298	235.272	235.307	235.292	235.307	235.298	235.307	235.292	235.298	235.307	235.333	235.292	235.283	235.292	235.292	235.298	235.292	235.289	235.298	235.307	235.307	2016_7_19_17_00_11
FLQS3024GRWM____	-64.568	-64.537	-64.467	-64.503	-64.465	-64.504	-64.432	-64.502	-64.504	-64.502	-64.465	-64.464	-64.501	-64.468	-64.467	-64.468	-64.464	-64.468	-64.467	-64.466	-64.468	-64.429	-64.467	-64.502	-64.467	-64.467	-64.466	-64.467	-64.465	-64.466	-64.507	-64.468	-94.206	-94.204	-94.172	-94.246	-94.175	-94.211	-94.137	-94.163	-94.211	-94.163	-94.175	-94.204	-94.172	-94.206	-94.243	-94.206	-94.204	-94.214	-94.243	-94.214	-94.206	-94.241	-94.243	-94.168	-94.172	-94.172	-94.214	-94.172	-94.175	-94.214	-94.248	-94.214	235.297	235.310	235.330	235.336	235.331	235.325	235.334	235.312	235.325	235.312	235.331	235.340	235.315	235.339	235.350	235.339	235.340	235.341	235.350	235.342	235.339	235.365	235.350	235.314	235.330	235.330	235.342	235.330	235.331	235.342	235.335	235.341	2016_7_19_17_00_11
FLQS301GGRWM____	-64.568	-64.535	-64.460	-64.502	-64.462	-64.464	-64.425	-64.498	-64.464	-64.498	-64.462	-64.459	-64.499	-64.424	-64.460	-64.424	-64.459	-64.391	-64.460	-64.466	-64.424	-64.390	-64.460	-64.502	-64.460	-64.460	-64.466	-64.460	-64.462	-64.466	-64.468	-64.391	-94.279	-94.278	-94.250	-94.322	-94.250	-94.282	-94.218	-94.279	-94.282	-94.279	-94.250	-94.285	-94.248	-94.285	-94.323	-94.285	-94.285	-94.323	-94.323	-94.288	-94.285	-94.358	-94.323	-94.286	-94.250	-94.250	-94.288	-94.250	-94.250	-94.288	-94.321	-94.323	235.372	235.385	235.409	235.412	235.408	235.416	235.414	235.401	235.416	235.401	235.408	235.419	235.392	235.433	235.429	235.433	235.419	235.458	235.429	235.417	235.433	235.468	235.429	235.401	235.409	235.409	235.417	235.409	235.408	235.417	235.425	235.458	2016_7_19_17_00_11
FLQS301EGRWQ____	-64.413	-64.381	-64.308	-64.346	-64.308	-64.310	-64.274	-64.345	-64.310	-64.345	-64.308	-64.309	-64.344	-64.311	-64.311	-64.311	-64.309	-64.274	-64.311	-64.307	-64.311	-64.272	-64.311	-64.348	-64.308	-64.308	-64.307	-64.308	-64.308	-64.307	-64.309	-64.274	-94.327	-94.287	-94.255	-94.324	-94.296	-94.328	-94.258	-94.284	-94.328	-94.284	-94.296	-94.288	-94.253	-94.287	-94.324	-94.287	-94.288	-94.290	-94.324	-94.333	-94.287	-94.324	-94.324	-94.290	-94.255	-94.255	-94.333	-94.255	-94.296	-94.333	-94.365	-94.290	236.010	236.012	236.033	236.037	236.045	236.053	236.048	236.026	236.053	236.026	236.045	236.042	236.018	236.041	236.051	236.041	236.042	236.058	236.051	236.056	236.041	236.068	236.051	236.027	236.033	236.033	236.056	236.033	236.045	236.056	236.064	236.058	2016_7_19_17_00_11
