SN	Distance_X_LOGO_Front_Camera_RU1	Distance_X_LOGO_Front_Camera_RU2	Distance_X_LOGO_Front_Camera_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_RU1	Distance_Y_LOGO_Front_Camera_RU2	Distance_Y_LOGO_Front_Camera_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_RU1	Angle_Front_Camera_RU2	Angle_Front_Camera_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30GQGRWV____	-26.046	-26.011	-26.011	-25.940	-26.082	-25.863	-26.008	-26.010	-25.904	-26.010	-26.014	-25.900	-25.976	-26.014	-25.976	-26.008	-26.147	-26.046	-25.945	-25.974	-26.010	-26.013	-26.085	-25.982	-26.046	-26.084	-26.146	-26.041	-25.975	-25.941	-26.191	-26.080	139.007	139.005	139.005	138.905	139.005	138.902	138.973	138.932	138.969	139.076	139.011	138.936	138.940	139.011	139.038	138.969	139.045	139.004	138.862	138.902	138.907	138.940	138.969	138.932	139.003	138.969	139.086	139.013	138.932	139.046	138.831	139.043	100.604	100.591	100.591	100.570	100.619	100.539	100.592	100.596	100.551	100.585	100.591	100.551	100.581	100.591	100.574	100.592	100.642	100.605	100.575	100.584	100.597	100.596	100.623	100.585	100.605	100.623	100.639	100.602	100.582	100.560	100.675	100.616	2016_7_19_17_06_04
FLQS30GCGRWY____	-26.129	-26.091	-26.093	-26.085	-26.161	-25.950	-26.092	-26.090	-25.986	-26.092	-26.093	-25.984	-26.060	-26.093	-26.057	-26.057	-26.228	-26.126	-26.028	-26.058	-26.091	-26.094	-26.164	-26.061	-26.127	-26.165	-26.227	-26.091	-26.058	-25.986	-26.234	-26.127	139.088	139.091	139.088	138.948	139.088	138.988	139.088	139.016	139.053	139.163	139.091	139.052	139.054	139.091	139.125	139.051	139.128	139.087	138.945	138.973	139.015	139.021	139.055	139.016	139.088	139.050	139.199	139.126	139.017	139.160	138.911	139.159	100.662	100.647	100.648	100.656	100.675	100.599	100.648	100.652	100.609	100.642	100.648	100.608	100.638	100.648	100.631	100.637	100.699	100.661	100.633	100.643	100.653	100.654	100.679	100.641	100.662	100.680	100.693	100.645	100.640	100.600	100.718	100.656	2016_7_19_17_06_04
FLQS30G5GRWY____	-25.844	-25.811	-25.809	-25.744	-25.881	-25.673	-25.814	-25.809	-25.709	-25.810	-25.809	-25.705	-25.833	-25.809	-25.813	-25.776	-25.956	-25.843	-25.749	-25.776	-25.812	-25.798	-25.879	-25.787	-25.880	-25.882	-25.959	-25.814	-25.775	-25.713	-25.953	-25.851	139.136	139.094	139.135	139.078	139.137	138.992	139.131	139.078	139.107	139.163	139.153	139.094	138.989	139.153	139.130	139.070	139.176	139.133	138.990	139.032	139.059	139.024	139.098	139.014	139.133	139.112	139.199	139.091	139.028	139.209	138.960	139.170	100.468	100.458	100.454	100.432	100.482	100.410	100.456	100.458	100.416	100.452	100.453	100.416	100.474	100.453	100.456	100.446	100.509	100.468	100.441	100.449	100.461	100.458	100.485	100.454	100.482	100.485	100.509	100.459	100.448	100.410	100.524	100.468	2016_7_19_17_06_04
FLQS30E9GRWY____	-25.819	-25.747	-25.801	-25.731	-25.853	-25.661	-25.744	-25.801	-25.645	-25.782	-25.748	-25.696	-25.715	-25.748	-25.749	-25.711	-25.891	-25.782	-25.681	-25.766	-25.801	-25.751	-25.819	-25.717	-25.817	-25.871	-25.941	-25.801	-25.747	-25.766	-25.941	-25.821	139.121	139.081	139.019	138.949	139.121	138.949	139.082	138.949	139.048	139.153	139.089	138.984	139.077	139.089	139.160	139.052	139.120	139.080	138.938	138.984	138.949	139.019	139.046	139.007	139.119	139.054	139.194	139.054	139.014	139.089	138.844	139.157	100.529	100.504	100.530	100.507	100.543	100.479	100.502	100.535	100.465	100.512	100.504	100.491	100.491	100.504	100.499	100.492	100.558	100.518	100.488	100.518	100.535	100.510	100.535	100.497	100.529	100.555	100.573	100.527	100.509	100.511	100.599	100.528	2016_7_19_17_06_04
FLQS30DZGRWV	-25.777	-25.708	-25.740	-25.673	-25.811	-25.603	-25.738	-25.735	-25.596	-25.738	-25.740	-25.596	-25.706	-25.740	-25.708	-25.778	-25.883	-25.776	-25.709	-25.700	-25.737	-25.813	-25.811	-25.778	-25.776	-25.883	-25.876	-25.742	-25.778	-25.708	-25.880	-25.775	139.094	139.094	139.092	138.935	139.094	138.935	139.093	139.020	139.055	139.164	139.120	139.052	139.053	139.120	139.040	138.970	139.040	139.090	138.982	138.982	139.021	138.935	139.060	138.935	139.091	138.970	139.198	139.126	138.935	139.145	138.920	139.155	100.689	100.661	100.674	100.659	100.703	100.631	100.674	100.678	100.620	100.668	100.672	100.620	100.663	100.672	100.665	100.698	100.735	100.689	100.670	100.666	100.678	100.715	100.705	100.701	100.689	100.740	100.721	100.672	100.701	100.658	100.743	100.684	2016_7_19_17_06_04
FLQS30D5GRWQ____	-26.267	-26.229	-26.265	-26.162	-26.303	-26.127	-26.232	-26.232	-26.127	-26.266	-26.234	-26.131	-26.200	-26.234	-26.194	-26.196	-26.371	-26.266	-26.166	-26.199	-26.234	-26.234	-26.301	-26.199	-26.265	-26.338	-26.373	-26.230	-26.198	-26.123	-26.376	-26.269	139.073	139.048	139.073	138.969	139.047	138.973	139.048	138.972	139.040	139.120	139.045	139.038	139.011	139.045	139.085	139.007	139.086	139.044	138.937	138.930	139.002	138.974	139.011	138.978	139.047	139.008	139.183	139.110	138.971	139.147	138.898	139.082	100.740	100.727	100.740	100.706	100.757	100.692	100.728	100.734	100.687	100.736	100.729	100.689	100.718	100.729	100.710	100.717	100.781	100.742	100.710	100.724	100.733	100.735	100.759	100.720	100.741	100.773	100.774	100.723	100.720	100.678	100.797	100.740	2016_7_19_17_06_05
FLQS30CMGRWQ____	-26.189	-26.157	-26.153	-26.086	-26.225	-26.024	-26.156	-26.156	-26.054	-26.158	-26.123	-25.978	-26.207	-26.123	-26.123	-26.121	-26.302	-26.188	-26.128	-26.120	-26.156	-26.193	-26.258	-26.164	-26.187	-26.226	-26.303	-26.194	-26.119	-26.090	-26.298	-26.273	139.107	139.063	139.106	139.044	139.109	138.972	139.101	138.977	139.032	139.134	139.077	138.995	138.991	139.077	139.145	139.036	139.146	139.104	138.919	138.975	139.031	139.005	139.001	138.991	139.106	139.084	139.172	139.065	139.001	139.106	138.858	139.067	100.844	100.834	100.830	100.808	100.858	100.788	100.831	100.841	100.796	100.830	100.820	100.768	100.860	100.820	100.815	100.822	100.886	100.844	100.834	100.826	100.837	100.853	100.879	100.843	100.843	100.860	100.884	100.849	100.824	100.805	100.906	100.880	2016_7_19_17_06_05
FLQS30BWGRWY____	-25.860	-25.862	-25.824	-25.743	-25.941	-25.673	-25.849	-25.828	-25.716	-25.828	-25.857	-25.714	-25.792	-25.857	-25.827	-25.792	-25.973	-25.859	-25.763	-25.790	-25.826	-25.883	-25.896	-25.801	-25.896	-25.896	-25.973	-25.864	-25.791	-25.760	-25.969	-25.899	139.181	139.121	139.177	139.005	138.910	139.005	138.915	139.029	139.018	139.190	139.142	139.134	139.133	139.142	139.162	139.101	139.221	139.174	138.980	139.031	139.100	139.075	139.141	139.044	139.177	139.104	139.226	139.117	139.058	139.152	138.915	139.156	100.712	100.717	100.698	100.678	100.764	100.650	100.727	100.710	100.666	100.698	100.713	100.657	100.688	100.713	100.700	100.691	100.754	100.712	100.688	100.695	100.704	100.729	100.729	100.698	100.726	100.732	100.754	100.718	100.694	100.674	100.775	100.729	2016_7_19_17_06_05
FLQS30BJGRWV____	-25.996	-25.960	-25.958	-25.888	-26.031	-25.811	-25.958	-25.951	-25.814	-25.956	-25.960	-25.847	-25.923	-25.960	-25.928	-25.986	-26.099	-25.994	-25.892	-25.924	-25.956	-26.021	-26.031	-25.891	-25.994	-26.032	-26.098	-25.959	-25.923	-25.916	-26.100	-25.999	139.029	139.026	139.026	138.951	139.032	138.889	139.028	138.889	138.990	139.097	139.027	138.990	138.989	139.027	139.058	138.924	139.064	139.028	138.888	138.918	138.955	138.889	138.996	138.959	139.028	138.993	139.132	139.061	138.953	139.029	138.860	139.088	100.476	100.462	100.461	100.439	100.489	100.412	100.461	100.468	100.407	100.455	100.462	100.419	100.450	100.462	100.447	100.480	100.514	100.475	100.445	100.455	100.466	100.496	100.492	100.439	100.475	100.493	100.509	100.459	100.453	100.444	100.530	100.473	2016_7_19_17_06_05
FLQS30AEGRWV____	-26.119	-26.087	-26.085	-26.044	-26.152	-25.938	-26.083	-26.080	-25.973	-26.083	-26.084	-25.974	-26.051	-26.084	-26.052	-26.045	-26.221	-26.116	-26.018	-26.077	-26.083	-26.086	-26.153	-26.050	-26.115	-26.156	-26.223	-26.085	-26.045	-25.975	-26.223	-26.122	139.083	139.082	139.080	138.978	139.082	138.986	139.085	139.011	139.049	139.154	139.080	139.048	139.041	139.080	139.115	139.043	139.117	139.078	138.942	138.937	139.010	139.012	139.047	139.013	139.079	139.043	139.188	139.113	139.009	139.153	138.910	139.117	100.753	100.740	100.739	100.730	100.766	100.688	100.738	100.742	100.697	100.733	100.739	100.697	100.729	100.739	100.724	100.726	100.791	100.752	100.723	100.747	100.744	100.745	100.769	100.731	100.751	100.770	100.786	100.737	100.729	100.690	100.807	100.751	2016_7_19_17_06_05
FLQS309TGRWY____	-26.041	-26.007	-26.007	-25.901	-26.074	-25.868	-25.999	-26.005	-25.900	-26.009	-26.006	-25.863	-25.973	-26.006	-25.975	-25.972	-26.149	-26.042	-25.941	-25.969	-26.004	-26.007	-26.074	-25.979	-26.038	-26.077	-26.150	-26.009	-26.006	-25.903	-26.148	-26.042	139.132	139.128	139.098	139.032	139.133	139.028	139.062	139.034	139.099	139.200	139.138	139.059	139.057	139.138	139.167	138.985	139.169	139.090	138.918	139.001	139.057	139.066	139.093	139.054	139.097	139.102	139.233	139.126	138.987	139.164	138.921	139.164	100.601	100.588	100.591	100.553	100.615	100.540	100.590	100.594	100.548	100.584	100.587	100.536	100.580	100.587	100.573	100.585	100.642	100.605	100.578	100.583	100.593	100.593	100.617	100.583	100.603	100.618	100.637	100.589	100.598	100.544	100.660	100.599	2016_7_19_17_06_05
FLQS309QGRWV____	-26.173	-26.141	-26.137	-26.133	-26.341	-25.996	-26.133	-26.203	-26.036	-26.144	-26.137	-26.035	-26.098	-26.137	-26.108	-26.105	-26.286	-26.175	-26.078	-26.134	-26.203	-26.140	-26.273	-26.113	-26.211	-26.273	-26.290	-26.225	-26.153	-26.043	-26.273	-26.180	139.069	139.067	139.126	138.950	139.016	138.960	138.950	138.950	139.034	139.135	139.088	139.081	138.985	139.088	139.109	139.045	139.107	139.066	138.923	138.969	138.950	139.016	138.845	138.987	139.068	139.055	139.122	139.053	139.010	139.092	138.845	139.158	100.654	100.641	100.635	100.647	100.725	100.591	100.647	100.674	100.602	100.637	100.638	100.598	100.630	100.638	100.625	100.629	100.696	100.655	100.627	100.646	100.674	100.644	100.710	100.636	100.669	100.694	100.696	100.676	100.650	100.600	100.710	100.650	2016_7_19_17_06_05
FLQS309NGRWM____	-25.842	-25.806	-25.810	-25.772	-25.915	-25.662	-25.806	-25.802	-25.704	-25.801	-25.805	-25.732	-25.772	-25.805	-25.778	-25.770	-25.949	-25.842	-25.739	-25.800	-25.805	-25.804	-25.878	-25.776	-25.878	-25.880	-25.955	-25.809	-25.804	-25.710	-25.947	-25.847	139.091	139.089	139.091	138.994	139.091	139.021	139.090	139.029	139.095	139.132	139.072	139.053	139.050	139.072	139.164	139.057	139.128	139.088	138.917	138.992	139.052	138.999	139.054	138.985	139.087	139.103	139.232	139.121	138.989	139.159	138.918	139.160	100.462	100.448	100.449	100.441	100.491	100.395	100.448	100.450	100.406	100.442	100.448	100.421	100.437	100.448	100.431	100.435	100.501	100.462	100.433	100.452	100.450	100.453	100.479	100.443	100.476	100.476	100.496	100.446	100.454	100.404	100.516	100.458	2016_7_19_17_06_05
FLQS308YGRWQ____	-26.049	-25.984	-25.977	-25.879	-26.083	-25.879	-26.089	-25.978	-25.873	-25.983	-26.015	-25.875	-25.983	-26.015	-25.984	-25.980	-26.163	-26.048	-25.955	-25.945	-26.018	-26.018	-26.084	-25.951	-26.047	-26.083	-26.166	-26.023	-25.942	-25.879	-26.159	-25.976	139.120	139.076	139.121	138.952	139.122	138.882	138.998	139.062	139.091	139.140	139.090	139.009	139.079	139.090	139.111	139.048	139.159	139.117	138.975	138.986	139.043	139.018	139.092	139.039	139.121	139.100	139.177	139.076	139.006	139.114	138.876	139.107	100.584	100.562	100.556	100.529	100.598	100.534	100.609	100.560	100.516	100.557	100.573	100.523	100.561	100.573	100.559	100.562	100.627	100.584	100.558	100.553	100.578	100.580	100.600	100.551	100.584	100.599	100.627	100.577	100.550	100.517	100.646	100.556	2016_7_19_17_06_05
FLQS3084GRWM____	-25.998	-25.960	-25.962	-25.891	-26.035	-25.816	-25.959	-25.957	-25.859	-25.961	-25.963	-25.841	-25.963	-25.963	-25.962	-25.925	-26.108	-25.997	-25.930	-25.924	-25.959	-25.963	-26.033	-25.933	-26.034	-26.035	-26.107	-25.999	-25.926	-25.899	-26.141	-26.034	139.087	139.034	139.089	139.039	139.089	138.927	139.029	139.038	139.052	139.104	139.116	138.932	138.951	139.116	139.071	139.073	139.125	139.083	138.809	138.993	139.013	139.040	139.051	138.998	139.086	139.071	139.140	139.023	139.032	139.157	138.913	139.069	100.365	100.354	100.351	100.326	100.380	100.305	100.354	100.353	100.313	100.349	100.349	100.314	100.362	100.349	100.352	100.337	100.406	100.365	100.359	100.343	100.355	100.355	100.382	100.346	100.380	100.381	100.405	100.370	100.341	100.321	100.435	100.381	2016_7_19_17_06_05
FLQS307KGRWV____	-25.906	-25.872	-25.870	-25.798	-25.940	-25.726	-25.840	-25.869	-25.762	-25.872	-25.868	-25.760	-25.835	-25.868	-25.870	-25.836	-26.011	-25.905	-25.808	-25.834	-25.871	-25.905	-25.940	-25.840	-25.905	-25.939	-26.013	-25.875	-25.835	-25.770	-26.011	-25.907	139.020	139.017	139.017	138.949	139.020	138.944	139.013	138.949	138.955	139.122	138.997	138.979	138.978	138.997	139.024	138.983	139.052	139.018	138.910	138.920	138.944	138.920	138.987	138.914	139.019	138.955	139.118	139.049	138.915	139.084	138.842	139.086	100.462	100.449	100.448	100.425	100.476	100.396	100.437	100.453	100.410	100.441	100.449	100.407	100.437	100.449	100.447	100.437	100.501	100.462	100.431	100.441	100.454	100.469	100.478	100.444	100.462	100.480	100.497	100.448	100.442	100.403	100.517	100.458	2016_7_19_17_06_06
FLQS3072GRWV____	-26.131	-26.095	-26.096	-26.024	-26.166	-25.951	-26.127	-26.092	-25.989	-26.096	-26.096	-25.985	-26.062	-26.096	-26.064	-26.062	-26.235	-26.129	-25.997	-26.059	-26.093	-26.132	-26.164	-26.029	-26.166	-26.167	-26.235	-26.095	-26.058	-25.993	-26.237	-26.166	139.081	139.081	139.112	139.017	139.083	138.986	139.078	138.990	139.046	139.150	139.088	139.075	139.073	139.088	139.116	139.046	139.119	139.080	138.934	138.955	138.983	139.014	139.048	138.978	139.079	139.052	139.189	139.116	139.009	139.151	138.902	139.117	100.604	100.590	100.588	100.566	100.618	100.540	100.603	100.595	100.550	100.585	100.590	100.546	100.577	100.590	100.575	100.579	100.643	100.604	100.562	100.585	100.596	100.610	100.620	100.571	100.618	100.621	100.638	100.587	100.581	100.544	100.660	100.615	2016_7_19_17_06_06
FLQS305NGRWM____	-26.185	-26.150	-26.151	-26.081	-26.219	-26.005	-26.118	-26.147	-26.008	-26.149	-26.148	-26.038	-26.116	-26.148	-26.118	-26.081	-26.292	-26.185	-26.084	-26.112	-26.149	-26.149	-26.218	-26.085	-26.186	-26.219	-26.370	-26.151	-26.112	-26.084	-26.290	-26.188	139.093	139.120	139.090	139.022	139.122	139.020	139.084	139.024	139.052	139.156	139.065	139.051	139.052	139.065	139.156	139.056	139.126	139.091	138.941	138.993	139.018	139.024	139.058	139.008	139.092	139.029	139.191	139.121	138.987	139.158	138.910	139.156	100.666	100.650	100.653	100.630	100.678	100.600	100.640	100.656	100.599	100.647	100.653	100.611	100.642	100.653	100.635	100.627	100.706	100.666	100.637	100.645	100.657	100.657	100.682	100.633	100.667	100.685	100.732	100.651	100.645	100.621	100.722	100.663	2016_7_19_17_06_06
FLQS305DGRWM____	-25.954	-25.918	-25.883	-25.816	-25.993	-25.788	-25.992	-25.883	-25.780	-25.884	-25.918	-25.777	-25.883	-25.918	-25.886	-25.847	-26.032	-25.956	-25.821	-25.850	-25.885	-25.885	-25.991	-25.854	-25.955	-25.956	-26.035	-25.922	-25.846	-25.818	-26.062	-25.960	139.122	139.088	139.120	139.062	139.125	138.944	139.080	139.059	139.054	139.154	139.096	139.047	139.080	139.096	139.160	139.056	139.163	139.119	138.977	138.991	139.045	139.024	139.089	139.009	139.123	139.065	139.191	139.085	139.017	139.127	138.882	139.157	100.644	100.632	100.616	100.594	100.659	100.591	100.662	100.620	100.580	100.614	100.632	100.579	100.619	100.632	100.614	100.606	100.672	100.645	100.602	100.612	100.622	100.624	100.661	100.612	100.644	100.649	100.671	100.634	100.609	100.589	100.705	100.644	2016_7_19_17_06_06
FLQS3057GRWM____	-26.026	-25.999	-25.960	-25.890	-26.064	-25.812	-25.988	-25.958	-25.849	-25.955	-25.991	-25.824	-25.964	-25.991	-25.964	-25.925	-26.139	-26.034	-25.927	-25.924	-25.959	-25.994	-26.065	-25.960	-26.029	-26.028	-26.134	-25.990	-25.922	-25.890	-26.133	-26.029	139.143	139.092	139.140	139.046	139.144	139.071	139.108	139.075	139.076	139.181	139.150	139.057	139.057	139.150	139.127	139.106	139.127	139.092	138.963	139.037	139.040	139.077	139.108	139.034	139.115	139.114	139.184	139.144	139.042	139.180	138.931	139.147	100.574	100.567	100.548	100.527	100.589	100.494	100.561	100.552	100.508	100.543	100.559	100.500	100.556	100.559	100.550	100.537	100.620	100.581	100.548	100.541	100.555	100.566	100.592	100.556	100.577	100.577	100.614	100.560	100.540	100.517	100.632	100.575	2016_7_19_17_06_06
FLQS3052GRWY____	-25.715	-25.717	-25.681	-25.610	-25.786	-25.574	-25.714	-25.710	-25.539	-25.715	-25.713	-25.609	-25.646	-25.713	-25.680	-25.647	-25.855	-25.715	-25.617	-25.674	-25.681	-25.683	-25.786	-25.649	-25.753	-25.785	-25.852	-25.715	-25.677	-25.696	-25.856	-25.719	139.150	139.149	139.150	139.090	139.153	139.051	139.148	139.086	139.116	139.221	139.162	139.081	139.085	139.162	139.187	139.120	139.191	139.148	139.005	139.052	139.077	139.090	139.116	139.074	139.150	139.123	139.258	139.153	139.083	139.170	138.949	139.185	100.339	100.340	100.325	100.302	100.367	100.290	100.339	100.342	100.271	100.334	100.337	100.302	100.316	100.337	100.322	100.314	100.392	100.339	100.311	100.330	100.331	100.330	100.370	100.318	100.354	100.369	100.385	100.339	100.329	100.330	100.410	100.338	2016_7_19_17_06_06
FLQS304WGRWM____	-25.985	-25.990	-25.949	-25.878	-26.076	-25.803	-25.947	-25.952	-25.874	-25.987	-25.984	-25.831	-25.918	-25.984	-25.954	-25.971	-26.133	-26.041	-25.921	-25.914	-25.988	-26.006	-26.076	-25.957	-26.041	-26.076	-26.099	-25.992	-25.951	-25.852	-26.097	-25.992	139.168	139.200	139.168	139.138	139.156	139.132	139.122	139.138	139.093	139.194	139.172	139.121	139.124	139.172	139.236	139.121	139.163	139.156	138.981	139.096	139.053	139.086	139.121	139.051	139.156	139.121	139.267	139.157	139.088	139.274	138.982	139.236	100.628	100.627	100.613	100.588	100.665	100.558	100.616	100.617	100.589	100.627	100.627	100.570	100.604	100.627	100.610	100.625	100.687	100.651	100.616	100.605	100.637	100.642	100.667	100.625	100.651	100.667	100.666	100.631	100.620	100.567	100.686	100.625	2016_7_19_17_06_06
FLQS3047GRWM____	-26.025	-25.994	-25.995	-25.923	-26.065	-25.850	-26.026	-25.992	-25.889	-25.997	-25.992	-25.886	-25.961	-25.992	-25.960	-25.927	-26.139	-26.027	-25.901	-25.954	-25.991	-26.036	-26.063	-25.935	-26.030	-26.105	-26.142	-26.000	-25.956	-25.935	-26.178	-26.034	139.129	139.127	139.086	139.026	139.131	139.021	139.034	139.027	139.011	139.197	139.152	139.089	139.044	139.152	139.169	139.016	139.169	139.085	138.979	138.998	139.014	138.975	139.097	139.001	139.087	139.015	139.188	139.119	138.975	139.154	138.909	139.161	100.684	100.672	100.676	100.651	100.700	100.623	100.692	100.679	100.639	100.668	100.669	100.632	100.665	100.669	100.655	100.653	100.727	100.688	100.646	100.666	100.679	100.700	100.702	100.658	100.689	100.725	100.726	100.675	100.668	100.647	100.761	100.686	2016_7_19_17_06_06
FLQS303BGRWM____	-25.647	-25.613	-25.614	-25.544	-25.732	-25.467	-25.644	-25.612	-25.506	-25.612	-25.611	-25.506	-25.580	-25.611	-25.611	-25.608	-25.826	-25.648	-25.547	-25.575	-25.614	-25.614	-25.685	-25.582	-25.684	-25.686	-25.750	-25.612	-25.576	-25.543	-25.788	-25.650	139.111	139.105	139.136	139.036	139.026	139.009	139.107	139.067	139.069	139.177	139.111	139.070	139.094	139.111	139.140	139.072	139.145	139.107	138.993	139.001	139.064	139.072	139.074	139.033	139.105	139.077	139.215	139.137	139.038	139.174	138.904	139.169	100.370	100.356	100.355	100.334	100.410	100.305	100.369	100.359	100.316	100.351	100.355	100.316	100.344	100.355	100.353	100.357	100.438	100.370	100.338	100.349	100.360	100.360	100.387	100.349	100.385	100.388	100.403	100.354	100.347	100.324	100.441	100.367	2016_7_19_17_06_06
FLQS3024GRWM____	-25.896	-25.861	-25.858	-25.759	-25.933	-25.717	-25.828	-25.857	-25.682	-25.860	-25.825	-25.718	-25.826	-25.825	-25.863	-25.822	-26.006	-25.896	-25.796	-25.822	-25.827	-25.857	-25.932	-25.798	-25.896	-25.934	-26.007	-25.864	-25.823	-25.798	-26.003	-25.901	139.187	139.149	139.187	139.129	139.190	139.010	139.182	139.010	138.975	139.217	139.167	139.144	139.146	139.167	139.184	139.121	139.230	139.185	138.999	139.045	139.113	139.080	139.117	139.065	139.188	139.165	139.254	139.146	139.081	139.261	138.941	139.224	100.671	100.660	100.656	100.620	100.685	100.613	100.644	100.668	100.601	100.654	100.644	100.603	100.646	100.644	100.658	100.646	100.711	100.671	100.645	100.652	100.649	100.663	100.690	100.641	100.671	100.687	100.710	100.661	100.649	100.626	100.732	100.670	2016_7_19_17_06_07
FLQS301GGRWM____	-26.105	-26.071	-26.069	-25.994	-26.141	-25.921	-26.063	-26.064	-25.958	-26.064	-26.070	-25.954	-26.034	-26.070	-26.032	-26.101	-26.204	-26.103	-26.032	-26.025	-26.065	-26.136	-26.141	-26.070	-26.104	-26.143	-26.206	-26.104	-26.066	-25.998	-26.209	-26.106	139.070	139.101	139.070	138.992	139.099	138.997	139.075	138.998	139.064	139.146	139.092	139.030	139.034	139.092	139.132	138.928	139.135	139.095	138.966	138.950	139.027	138.893	139.063	139.036	139.095	139.057	139.201	139.109	138.954	139.171	138.930	139.135	100.450	100.434	100.435	100.411	100.462	100.382	100.433	100.439	100.392	100.428	100.434	100.393	100.424	100.434	100.416	100.459	100.484	100.447	100.428	100.427	100.437	100.475	100.465	100.438	100.447	100.466	100.480	100.446	100.443	100.400	100.502	100.445	2016_7_19_17_06_07
FLQS301EGRWQ____	-25.912	-25.877	-25.876	-25.868	-25.946	-25.736	-25.872	-25.873	-25.769	-25.877	-25.875	-25.766	-25.842	-25.875	-25.845	-25.841	-26.019	-25.908	-25.813	-25.838	-25.875	-25.878	-25.942	-25.849	-25.906	-25.983	-26.022	-25.879	-25.873	-25.777	-26.020	-25.912	139.113	139.111	139.112	139.009	139.115	139.011	139.051	139.018	139.083	139.180	139.120	139.075	139.041	139.120	139.151	139.083	139.150	139.112	138.971	139.009	139.038	139.052	139.076	139.038	139.110	139.023	139.217	139.112	138.976	139.187	138.906	139.147	100.690	100.676	100.675	100.680	100.703	100.627	100.678	100.681	100.635	100.670	100.674	100.634	100.667	100.674	100.660	100.664	100.729	100.688	100.660	100.668	100.680	100.680	100.704	100.670	100.687	100.724	100.725	100.676	100.684	100.630	100.748	100.687	2016_7_19_17_06_07
FLQS300VGRWQ____	-25.702	-25.666	-25.663	-25.597	-25.738	-25.520	-25.634	-25.668	-25.524	-25.663	-25.666	-25.493	-25.631	-25.666	-25.665	-25.629	-25.808	-25.701	-25.600	-25.633	-25.631	-25.738	-25.738	-25.632	-25.773	-25.741	-25.807	-25.668	-25.631	-25.563	-25.808	-25.738	139.073	139.049	139.068	138.969	139.073	138.975	139.050	138.952	139.013	139.118	139.044	138.987	139.030	139.044	139.081	139.004	139.057	139.070	138.940	138.847	139.001	138.952	138.917	138.986	139.022	139.011	139.178	139.110	138.973	139.118	138.912	139.081	100.440	100.428	100.425	100.406	100.455	100.375	100.415	100.436	100.374	100.422	100.428	100.363	100.415	100.428	100.425	100.416	100.484	100.440	100.409	100.430	100.417	100.464	100.466	100.419	100.472	100.460	100.474	100.424	100.419	100.382	100.494	100.454	2016_7_19_17_06_07
FLQS300RGRWY____	-26.268	-26.270	-26.234	-26.152	-26.300	-26.129	-26.232	-26.266	-26.131	-26.233	-26.271	-26.159	-26.202	-26.271	-26.200	-26.199	-26.372	-26.265	-26.169	-26.229	-26.233	-26.236	-26.336	-26.203	-26.265	-26.302	-26.375	-26.234	-26.200	-26.130	-26.377	-26.271	138.949	138.950	138.949	138.823	138.951	138.846	138.952	138.848	138.914	139.022	138.948	138.882	138.884	138.948	138.985	138.912	138.987	138.919	138.815	138.806	138.878	138.878	138.914	138.887	138.946	138.910	139.057	138.987	138.877	139.020	138.783	138.985	100.528	100.528	100.514	100.491	100.540	100.480	100.513	100.535	100.475	100.508	100.529	100.489	100.506	100.529	100.498	100.503	100.566	100.529	100.498	100.523	100.519	100.520	100.557	100.507	100.527	100.544	100.562	100.511	100.506	100.468	100.583	100.526	2016_7_19_17_06_07
