SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS3084GRWM____	-0.004	-0.000	-0.004	-0.003	-0.004	-0.003	-0.003	-0.004	-0.004	-0.005	-0.005	-0.005	0.005	-0.036	-0.003	-0.005	-0.039	-0.038	0.030	-0.004	-0.006	-0.004	-0.004	-0.005	-0.005	-0.035	-0.005	-0.003	-0.004	-0.006	-0.005	-0.005	0.044	0.002	0.043	0.044	0.043	0.044	0.043	0.042	0.042	0.043	0.043	0.043	0.005	0.049	0.044	0.044	0.047	0.048	0.040	0.044	0.044	0.044	0.043	0.044	0.044	0.046	0.043	0.044	0.044	0.044	0.043	0.043	0.251	0.256	0.251	0.251	0.252	0.251	0.252	0.252	0.252	0.252	0.251	0.252	0.254	0.262	0.251	0.252	0.263	0.262	0.241	0.251	0.252	0.251	0.251	0.251	0.252	0.262	0.251	0.251	0.251	0.252	0.251	0.252	-0.007	0.041	0.253	2016_7_19_17_07_56
FLQS307KGRWV____	0.104	0.074	0.073	0.074	0.074	0.111	0.072	0.096	0.072	0.072	0.072	0.072	0.104	0.070	0.072	0.106	0.070	0.071	0.037	0.070	0.072	0.073	0.072	0.103	0.073	0.071	0.073	0.071	0.074	0.073	0.072	0.073	0.056	0.063	0.061	0.062	0.061	0.021	0.059	0.089	0.060	0.061	0.058	0.062	0.059	0.061	0.060	0.058	0.060	0.061	0.063	0.060	0.060	0.061	0.060	0.059	0.060	0.061	0.060	0.060	0.063	0.061	0.060	0.060	-0.022	-0.013	-0.013	-0.012	-0.012	-0.019	-0.011	-0.025	-0.012	-0.011	-0.012	-0.012	-0.022	-0.011	-0.012	-0.023	-0.011	-0.012	-0.001	-0.012	-0.012	-0.013	-0.011	-0.022	-0.012	-0.012	-0.012	-0.011	-0.012	-0.012	-0.012	-0.013	0.077	0.060	-0.014	2016_7_19_17_07_56
FLQS3072GRWV____	0.219	0.247	0.191	0.221	0.220	0.218	0.248	0.218	0.250	0.219	0.217	0.221	0.217	0.184	0.220	0.253	0.218	0.217	0.219	0.250	0.220	0.219	0.219	0.248	0.220	0.218	0.220	0.251	0.219	0.189	0.220	0.251	0.083	0.077	0.085	0.083	0.083	0.081	0.079	0.081	0.080	0.082	0.082	0.081	0.082	0.085	0.082	0.077	0.081	0.080	0.081	0.079	0.082	0.081	0.081	0.080	0.081	0.081	0.082	0.080	0.082	0.084	0.082	0.080	-0.096	-0.104	-0.088	-0.096	-0.096	-0.096	-0.106	-0.096	-0.106	-0.096	-0.095	-0.097	-0.095	-0.085	-0.096	-0.107	-0.096	-0.095	-0.096	-0.106	-0.097	-0.096	-0.096	-0.105	-0.096	-0.096	-0.097	-0.107	-0.096	-0.086	-0.096	-0.107	0.224	0.081	-0.098	2016_7_19_17_07_56
FLQS305NGRWM____	-0.002	0.001	0.004	-0.005	-0.003	0.003	-0.002	-0.003	-0.005	-0.003	-0.004	-0.005	-0.038	-0.004	-0.004	-0.001	-0.038	-0.002	0.030	-0.003	-0.003	-0.005	-0.005	-0.006	-0.003	-0.033	-0.002	-0.004	-0.005	-0.002	-0.006	-0.004	-0.002	-0.043	-0.039	-0.002	-0.001	-0.040	-0.003	-0.002	-0.002	-0.002	-0.004	-0.002	0.002	-0.002	-0.003	-0.001	0.002	-0.001	-0.006	-0.003	-0.003	-0.002	-0.001	-0.003	-0.003	0.001	-0.003	-0.002	-0.000	-0.001	-0.002	-0.003	-0.092	-0.087	-0.088	-0.091	-0.092	-0.088	-0.091	-0.092	-0.091	-0.092	-0.091	-0.091	-0.080	-0.091	-0.090	-0.092	-0.080	-0.093	-0.102	-0.091	-0.091	-0.091	-0.091	-0.090	-0.091	-0.082	-0.092	-0.091	-0.091	-0.092	-0.090	-0.091	-0.005	-0.005	-0.090	2016_7_19_17_07_56
FLQS305DGRWM____	0.057	0.059	0.028	0.028	0.051	0.059	0.059	0.060	0.026	0.058	0.058	0.052	0.058	0.058	0.061	0.057	0.058	0.058	0.058	0.058	0.023	0.026	0.020	0.056	0.028	0.026	0.052	0.059	0.059	0.059	0.026	0.059	0.004	0.004	0.008	0.007	0.039	0.004	0.004	0.004	0.007	0.004	0.003	0.039	0.003	0.003	0.004	0.004	0.004	0.003	0.004	0.003	0.040	0.006	0.041	0.004	0.007	0.006	0.038	0.003	0.004	0.004	0.006	0.003	-0.053	-0.054	-0.044	-0.044	-0.057	-0.054	-0.054	-0.054	-0.043	-0.053	-0.053	-0.056	-0.054	-0.054	-0.054	-0.053	-0.054	-0.054	-0.054	-0.053	-0.047	-0.043	-0.046	-0.053	-0.043	-0.043	-0.057	-0.054	-0.054	-0.053	-0.044	-0.054	0.049	0.010	-0.051	2016_7_19_17_07_56
FLQS3057GRWM____	0.016	0.008	0.008	0.007	0.046	0.010	0.049	0.007	0.017	0.019	0.017	0.006	0.039	0.016	0.008	0.049	0.007	0.048	0.050	0.006	0.016	0.017	0.046	0.050	0.015	0.006	0.016	0.015	0.045	0.018	0.047	0.046	-0.034	0.004	0.002	0.002	-0.036	0.003	-0.034	0.002	-0.031	-0.032	-0.030	0.002	0.001	-0.034	0.003	-0.036	0.003	-0.036	-0.035	0.003	-0.030	-0.032	-0.034	-0.034	-0.033	0.002	-0.030	-0.032	-0.037	-0.033	-0.033	-0.035	-0.147	-0.150	-0.149	-0.149	-0.157	-0.149	-0.157	-0.150	-0.147	-0.147	-0.147	-0.149	-0.160	-0.147	-0.150	-0.158	-0.149	-0.157	-0.158	-0.149	-0.147	-0.147	-0.157	-0.158	-0.147	-0.149	-0.148	-0.146	-0.156	-0.148	-0.157	-0.157	0.024	-0.021	-0.151	2016_7_19_17_07_56
FLQS3052GRWY____	0.083	0.080	0.109	0.082	0.083	0.076	0.082	0.074	0.085	0.084	0.081	0.083	0.084	0.083	0.083	0.050	0.069	0.081	0.069	0.076	0.053	0.083	0.082	0.085	0.083	0.084	0.082	0.083	0.084	0.054	0.082	0.083	0.019	0.019	0.053	0.021	0.021	0.056	0.023	0.055	0.024	0.023	0.023	0.020	0.020	0.020	0.023	0.024	0.057	0.021	0.056	0.056	0.025	0.022	0.021	0.021	0.022	0.023	0.022	0.022	0.022	0.024	0.022	0.022	-0.002	-0.000	-0.015	-0.002	-0.001	-0.005	-0.001	-0.004	-0.003	-0.002	-0.001	-0.002	-0.002	-0.002	-0.002	0.009	-0.002	-0.001	-0.002	-0.004	0.008	-0.002	-0.002	-0.002	-0.002	-0.003	-0.001	-0.002	-0.002	0.007	-0.002	-0.002	0.079	0.028	-0.001	2016_7_19_17_07_57
FLQS304WGRWM____	0.541	0.504	0.541	0.541	0.541	0.512	0.539	0.538	0.543	0.542	0.540	0.509	0.542	0.541	0.539	0.541	0.500	0.539	0.508	0.511	0.512	0.538	0.510	0.541	0.541	0.541	0.512	0.540	0.542	0.541	0.539	0.541	0.019	0.062	0.022	0.019	0.019	0.023	0.021	0.020	0.023	0.022	0.022	0.023	0.020	0.020	0.020	0.020	0.058	0.019	0.023	0.022	0.024	0.019	0.021	0.020	0.022	0.020	0.024	0.020	0.019	0.021	0.020	0.021	-0.184	-0.178	-0.184	-0.183	-0.184	-0.174	-0.183	-0.184	-0.185	-0.185	-0.184	-0.174	-0.185	-0.184	-0.184	-0.184	-0.176	-0.183	-0.174	-0.174	-0.175	-0.183	-0.174	-0.184	-0.185	-0.184	-0.176	-0.184	-0.184	-0.184	-0.183	-0.184	0.532	0.023	-0.181	2016_7_19_17_07_57
FLQS3047GRWM____	0.082	0.074	0.079	0.072	0.071	0.113	0.080	0.080	0.072	0.073	0.074	0.071	0.081	0.081	0.071	0.080	0.082	0.080	0.114	0.071	0.075	0.074	0.075	0.080	0.072	0.072	0.104	0.073	0.073	0.073	0.072	0.074	0.017	0.052	0.017	0.051	0.051	0.012	0.018	0.016	0.049	0.051	0.048	0.051	0.016	0.017	0.049	0.016	0.016	0.017	0.014	0.050	0.051	0.049	0.052	0.018	0.049	0.049	0.048	0.051	0.053	0.050	0.049	0.050	-0.120	-0.122	-0.119	-0.121	-0.121	-0.130	-0.119	-0.119	-0.121	-0.121	-0.121	-0.121	-0.119	-0.119	-0.120	-0.119	-0.119	-0.119	-0.129	-0.121	-0.122	-0.122	-0.122	-0.119	-0.121	-0.120	-0.132	-0.122	-0.122	-0.122	-0.121	-0.122	0.079	0.037	-0.121	2016_7_19_17_07_57
FLQS303BGRWM____	-0.042	-0.042	-0.041	-0.043	-0.009	-0.010	-0.011	-0.043	-0.009	-0.009	-0.040	-0.040	-0.051	-0.042	-0.040	-0.042	-0.050	-0.043	-0.040	-0.042	-0.009	-0.011	-0.042	-0.040	-0.009	-0.042	-0.010	-0.043	-0.007	-0.010	-0.043	-0.009	0.004	0.003	0.004	0.005	0.002	0.001	0.004	0.004	0.004	0.003	0.005	0.005	0.041	0.003	0.005	0.004	0.041	0.004	0.004	0.004	0.003	0.002	0.005	0.004	0.003	0.006	0.003	0.003	0.002	0.002	0.004	0.003	0.088	0.088	0.088	0.088	0.077	0.078	0.078	0.088	0.077	0.077	0.087	0.087	0.085	0.088	0.087	0.088	0.086	0.088	0.088	0.088	0.077	0.077	0.088	0.088	0.077	0.087	0.077	0.088	0.077	0.077	0.088	0.077	-0.030	0.006	0.084	2016_7_19_17_07_57
FLQS3024GRWM____	-0.085	-0.085	-0.126	-0.087	-0.087	-0.094	-0.094	-0.093	-0.088	-0.088	-0.089	-0.087	-0.088	-0.087	-0.086	-0.086	-0.088	-0.087	-0.129	-0.093	-0.122	-0.087	-0.088	-0.087	-0.088	-0.093	-0.121	-0.087	-0.087	-0.086	-0.089	-0.088	-0.052	-0.094	-0.017	-0.051	-0.051	-0.015	-0.018	-0.018	-0.052	-0.052	-0.050	-0.052	-0.052	-0.052	-0.050	-0.053	-0.053	-0.051	-0.013	-0.015	-0.051	-0.051	-0.053	-0.051	-0.050	-0.017	-0.051	-0.051	-0.052	-0.050	-0.051	-0.052	-0.032	-0.026	-0.023	-0.031	-0.031	-0.034	-0.033	-0.034	-0.030	-0.031	-0.031	-0.031	-0.031	-0.031	-0.032	-0.031	-0.030	-0.031	-0.023	-0.034	-0.019	-0.031	-0.031	-0.031	-0.031	-0.034	-0.019	-0.031	-0.031	-0.032	-0.030	-0.030	-0.093	-0.045	-0.030	2016_7_19_17_07_57
FLQS301GGRWM____	0.054	0.062	0.057	0.065	0.065	0.063	0.066	0.057	0.068	0.067	0.065	0.066	0.055	0.024	0.067	0.056	0.058	0.055	0.057	0.064	0.064	0.065	0.059	0.068	0.065	0.066	0.066	0.063	0.066	0.065	0.065	0.065	0.047	0.009	0.046	0.012	0.011	0.010	0.013	0.048	0.012	0.011	0.013	0.010	0.047	0.050	0.013	0.047	0.048	0.047	0.047	0.010	0.012	0.011	0.048	0.010	0.012	0.012	0.012	0.047	0.010	0.010	0.013	0.010	0.178	0.181	0.177	0.180	0.179	0.180	0.178	0.176	0.178	0.179	0.179	0.179	0.177	0.188	0.179	0.177	0.176	0.177	0.177	0.179	0.180	0.179	0.176	0.178	0.179	0.178	0.179	0.175	0.179	0.180	0.179	0.179	0.061	0.024	0.179	2016_7_19_17_07_57
FLQS301EGRWQ____	-0.141	-0.141	-0.140	-0.141	-0.141	-0.141	-0.140	-0.139	-0.141	-0.140	-0.169	-0.140	-0.140	-0.140	-0.107	-0.151	-0.150	-0.142	-0.149	-0.141	-0.110	-0.141	-0.109	-0.139	-0.140	-0.139	-0.141	-0.110	-0.109	-0.140	-0.140	-0.141	-0.066	-0.065	-0.064	-0.065	-0.065	-0.064	-0.063	-0.063	-0.064	-0.064	-0.061	-0.066	-0.063	-0.065	-0.067	-0.027	-0.027	-0.065	-0.028	-0.064	-0.067	-0.064	-0.067	-0.064	-0.064	-0.064	-0.064	-0.067	-0.069	-0.064	-0.063	-0.064	0.058	0.057	0.057	0.057	0.057	0.057	0.056	0.056	0.057	0.057	0.067	0.057	0.057	0.057	0.046	0.055	0.055	0.057	0.054	0.057	0.048	0.057	0.047	0.057	0.057	0.056	0.056	0.047	0.047	0.057	0.057	0.057	-0.137	-0.061	0.055	2016_7_19_17_07_57
FLQS300VGRWQ____	-0.057	-0.056	-0.020	-0.021	-0.055	-0.052	-0.051	-0.020	-0.058	-0.049	-0.057	-0.050	-0.058	-0.024	-0.051	-0.058	-0.058	-0.023	-0.058	-0.049	-0.050	-0.051	-0.058	-0.030	-0.051	-0.050	-0.049	-0.048	-0.049	-0.049	-0.051	-0.050	0.048	0.053	0.012	0.009	0.049	0.012	0.013	0.010	0.047	0.013	0.047	0.013	0.050	0.045	0.012	0.049	0.050	0.046	0.050	0.013	0.013	0.012	0.049	0.046	0.011	0.013	0.014	0.014	0.012	0.013	0.013	0.013	0.101	0.099	0.093	0.094	0.100	0.104	0.104	0.094	0.102	0.103	0.101	0.103	0.101	0.090	0.104	0.101	0.101	0.089	0.101	0.103	0.103	0.103	0.101	0.092	0.104	0.103	0.103	0.102	0.104	0.104	0.103	0.104	-0.047	0.027	0.100	2016_7_19_17_07_57
FLQS300RGRWY____	-0.061	-0.060	-0.062	-0.060	-0.060	-0.061	-0.061	-0.060	-0.061	-0.059	-0.058	-0.062	-0.015	-0.061	-0.061	-0.061	-0.015	-0.061	-0.083	-0.061	-0.059	-0.060	-0.061	-0.061	-0.061	-0.061	-0.060	-0.062	-0.061	-0.060	-0.061	-0.060	0.054	0.055	0.052	0.053	0.053	0.053	0.053	0.053	0.053	0.052	0.052	0.052	0.011	0.054	0.053	0.053	0.011	0.054	0.019	0.054	0.052	0.053	0.053	0.052	0.053	0.053	0.052	0.052	0.052	0.053	0.053	0.053	0.188	0.187	0.188	0.187	0.187	0.188	0.187	0.187	0.187	0.187	0.187	0.188	0.178	0.187	0.187	0.188	0.178	0.187	0.200	0.187	0.187	0.187	0.187	0.187	0.187	0.187	0.187	0.188	0.188	0.187	0.187	0.187	-0.059	0.049	0.187	2016_7_19_17_07_57
FLQS300LGRWQ____	-0.120	-0.091	-0.091	-0.092	-0.092	-0.084	-0.090	-0.083	-0.121	-0.123	-0.092	-0.091	-0.124	-0.121	-0.122	-0.122	-0.123	-0.122	-0.067	-0.090	-0.090	-0.120	-0.092	-0.122	-0.091	-0.089	-0.089	-0.091	-0.091	-0.089	-0.121	-0.090	0.001	-0.004	-0.002	-0.004	-0.004	-0.039	-0.001	-0.038	0.001	-0.000	-0.003	-0.003	0.001	-0.000	-0.001	0.001	0.000	0.000	0.005	-0.003	-0.002	-0.000	-0.002	-0.000	-0.002	-0.002	-0.002	-0.002	-0.004	-0.002	0.000	-0.003	-0.020	-0.029	-0.029	-0.029	-0.028	-0.026	-0.030	-0.026	-0.019	-0.019	-0.029	-0.029	-0.019	-0.019	-0.019	-0.019	-0.018	-0.019	-0.038	-0.029	-0.030	-0.020	-0.029	-0.019	-0.029	-0.030	-0.030	-0.029	-0.029	-0.030	-0.019	-0.029	-0.101	-0.004	-0.025	2016_7_19_17_07_58
FLQS300LGRWM____	0.006	0.002	0.008	0.006	0.005	0.006	0.037	0.032	0.005	0.004	0.039	0.006	0.005	0.008	0.038	0.007	0.006	0.006	0.006	0.036	0.007	0.006	0.038	0.034	0.038	0.007	0.006	0.037	0.005	0.006	0.007	0.037	0.056	0.098	0.057	0.057	0.056	0.056	0.054	0.088	0.057	0.056	0.054	0.057	0.057	0.057	0.055	0.058	0.057	0.057	0.057	0.055	0.056	0.056	0.055	0.055	0.056	0.056	0.057	0.054	0.057	0.057	0.057	0.055	0.176	0.171	0.175	0.175	0.176	0.176	0.166	0.162	0.176	0.176	0.165	0.176	0.176	0.175	0.166	0.176	0.176	0.175	0.176	0.166	0.176	0.176	0.166	0.166	0.165	0.176	0.176	0.166	0.176	0.176	0.175	0.165	0.015	0.058	0.172	2016_7_19_17_07_58
FLQS3009GRWQ____	-0.067	-0.060	-0.061	-0.069	-0.068	-0.059	-0.067	-0.067	-0.070	-0.069	-0.068	-0.068	-0.067	-0.066	-0.100	-0.099	-0.099	-0.098	-0.133	-0.067	-0.068	-0.099	-0.068	-0.070	-0.069	-0.068	-0.067	-0.067	-0.069	-0.068	-0.101	-0.100	-0.003	-0.041	-0.039	-0.003	-0.002	-0.040	-0.004	-0.003	-0.003	-0.003	-0.005	-0.003	-0.003	-0.001	-0.002	0.002	0.001	0.000	0.004	-0.002	-0.003	-0.001	-0.001	-0.004	-0.002	-0.003	-0.003	-0.002	-0.002	-0.001	-0.001	-0.000	-0.170	-0.166	-0.166	-0.169	-0.169	-0.167	-0.170	-0.169	-0.169	-0.168	-0.169	-0.169	-0.169	-0.170	-0.158	-0.159	-0.159	-0.160	-0.148	-0.169	-0.169	-0.158	-0.169	-0.168	-0.169	-0.169	-0.169	-0.170	-0.169	-0.169	-0.159	-0.158	-0.076	-0.005	-0.166	2016_7_19_17_07_58
FLQS2F0LGRX5____	-0.189	-0.181	-0.180	-0.189	-0.187	-0.182	-0.187	-0.189	-0.188	-0.187	-0.184	-0.188	-0.189	-0.189	-0.187	-0.188	-0.145	-0.189	-0.187	-0.190	-0.187	-0.188	-0.188	-0.189	-0.190	-0.190	-0.186	-0.190	-0.189	-0.191	-0.189	-0.189	-0.021	-0.060	-0.056	-0.023	-0.021	-0.058	-0.024	-0.024	-0.023	-0.023	-0.024	-0.021	-0.020	-0.021	-0.023	-0.022	-0.061	-0.021	-0.019	-0.023	-0.024	-0.024	-0.023	-0.021	-0.024	-0.024	-0.023	-0.024	-0.021	-0.024	-0.024	-0.022	0.070	0.073	0.072	0.070	0.070	0.073	0.070	0.070	0.069	0.070	0.070	0.070	0.069	0.071	0.070	0.070	0.061	0.070	0.069	0.071	0.070	0.071	0.071	0.070	0.071	0.071	0.069	0.071	0.070	0.072	0.071	0.070	-0.186	-0.027	0.070	2016_7_19_17_07_58
FLQS2EQUGRX5____	-0.147	-0.152	-0.147	-0.154	-0.147	-0.179	-0.147	-0.140	-0.149	-0.148	-0.148	-0.154	-0.145	-0.146	-0.147	-0.181	-0.145	-0.147	-0.180	-0.169	-0.147	-0.147	-0.147	-0.146	-0.155	-0.145	-0.147	-0.148	-0.174	-0.148	-0.146	-0.146	-0.074	-0.035	-0.073	-0.038	-0.073	-0.070	-0.073	-0.107	-0.073	-0.073	-0.072	-0.037	-0.074	-0.073	-0.072	-0.069	-0.073	-0.072	-0.069	-0.106	-0.073	-0.072	-0.073	-0.072	-0.039	-0.073	-0.073	-0.073	-0.071	-0.073	-0.072	-0.072	0.159	0.156	0.159	0.157	0.160	0.170	0.159	0.162	0.160	0.159	0.159	0.157	0.159	0.160	0.159	0.170	0.158	0.159	0.170	0.172	0.159	0.160	0.160	0.159	0.157	0.159	0.159	0.160	0.168	0.159	0.159	0.159	-0.152	-0.070	0.161	2016_7_19_17_07_58
FLQS2DERGRX5____	-0.217	-0.210	-0.214	-0.210	-0.215	-0.214	-0.216	-0.216	-0.216	-0.214	-0.213	-0.208	-0.216	-0.215	-0.215	-0.216	-0.216	-0.216	-0.248	-0.215	-0.247	-0.217	-0.216	-0.216	-0.216	-0.216	-0.216	-0.215	-0.218	-0.216	-0.217	-0.216	-0.057	-0.098	-0.059	-0.096	-0.057	-0.057	-0.057	-0.058	-0.058	-0.057	-0.058	-0.097	-0.057	-0.058	-0.057	-0.058	-0.057	-0.058	-0.054	-0.057	-0.056	-0.058	-0.057	-0.058	-0.057	-0.057	-0.058	-0.057	-0.057	-0.058	-0.057	-0.056	-0.138	-0.135	-0.139	-0.135	-0.139	-0.139	-0.139	-0.139	-0.139	-0.140	-0.140	-0.136	-0.139	-0.139	-0.139	-0.139	-0.139	-0.139	-0.129	-0.139	-0.128	-0.139	-0.139	-0.139	-0.140	-0.139	-0.139	-0.140	-0.139	-0.139	-0.138	-0.139	-0.217	-0.061	-0.138	2016_7_19_17_07_58
FLQS2CKUGRX5	0.035	0.010	-0.028	0.002	0.003	0.009	0.003	-0.002	0.002	0.002	0.002	0.003	0.035	0.003	0.001	0.002	0.034	0.034	0.001	0.003	0.005	0.002	0.002	0.032	0.004	0.003	0.005	0.005	0.002	0.003	0.004	0.003	0.005	-0.026	0.012	0.008	0.008	-0.030	0.008	0.041	0.007	0.009	0.008	0.009	0.007	0.010	0.008	0.009	0.007	0.007	0.010	0.008	0.009	0.008	0.009	0.006	0.008	0.007	0.010	0.009	0.009	0.008	0.009	0.008	-0.201	-0.188	-0.181	-0.191	-0.192	-0.188	-0.191	-0.194	-0.191	-0.191	-0.191	-0.191	-0.202	-0.192	-0.191	-0.192	-0.202	-0.201	-0.192	-0.192	-0.192	-0.191	-0.192	-0.201	-0.192	-0.191	-0.192	-0.192	-0.191	-0.192	-0.192	-0.191	0.007	0.007	-0.192	2016_7_19_17_07_58
FLQS2C9EGRX5____	0.029	-0.035	-0.006	-0.004	-0.003	-0.005	-0.003	-0.004	-0.003	-0.003	-0.005	-0.002	0.027	-0.004	-0.004	-0.004	-0.003	-0.004	0.020	-0.004	-0.004	0.029	-0.004	-0.003	-0.005	-0.004	-0.003	-0.003	-0.003	-0.004	-0.003	-0.004	-0.051	-0.081	-0.047	-0.046	-0.046	-0.047	-0.046	-0.046	-0.046	-0.047	-0.045	-0.046	-0.050	-0.047	-0.045	-0.047	-0.047	-0.047	-0.016	-0.046	-0.047	-0.048	-0.047	-0.046	-0.046	-0.046	-0.046	-0.047	-0.046	-0.047	-0.046	-0.046	-0.154	-0.129	-0.144	-0.145	-0.145	-0.144	-0.145	-0.145	-0.145	-0.145	-0.145	-0.145	-0.154	-0.145	-0.145	-0.145	-0.145	-0.144	-0.157	-0.145	-0.145	-0.156	-0.144	-0.145	-0.144	-0.145	-0.145	-0.145	-0.145	-0.144	-0.145	-0.145	-0.001	-0.047	-0.146	2016_7_19_17_07_58
FLQS2C6NGRX5____	-0.001	-0.006	-0.008	-0.011	-0.010	-0.010	-0.011	-0.010	-0.012	-0.005	-0.012	-0.012	-0.003	-0.004	-0.010	-0.000	-0.004	-0.004	-0.004	-0.006	-0.007	-0.011	-0.004	-0.003	-0.011	-0.003	-0.008	-0.003	-0.012	-0.005	-0.004	-0.004	0.007	0.005	0.044	0.045	0.046	0.046	0.042	0.044	0.044	0.007	0.041	0.044	0.006	0.008	0.044	0.008	0.006	0.008	0.007	0.009	0.008	0.045	0.009	0.008	0.044	0.009	0.008	0.008	0.046	0.009	0.008	0.008	0.018	0.020	0.016	0.015	0.015	0.016	0.016	0.016	0.016	0.019	0.017	0.016	0.018	0.019	0.016	0.018	0.019	0.019	0.019	0.019	0.020	0.016	0.019	0.018	0.016	0.018	0.020	0.018	0.016	0.019	0.019	0.019	-0.007	0.023	0.018	2016_7_19_17_07_59
FLQS2BJ4GRX5____	0.005	-0.008	-0.034	-0.027	-0.003	-0.002	0.003	0.004	0.002	-0.030	0.002	-0.033	-0.028	0.004	0.004	0.009	0.007	0.008	-0.026	0.004	0.004	0.004	0.002	0.003	-0.002	0.003	0.004	0.003	-0.024	0.004	0.002	0.003	0.011	0.083	0.050	0.016	0.048	0.047	0.012	0.013	0.013	0.014	0.014	0.052	0.015	0.011	0.014	0.012	0.011	0.012	0.016	0.014	0.012	0.014	0.012	0.013	0.047	0.013	0.012	0.012	0.014	0.013	0.012	0.013	0.007	-0.000	0.014	0.017	0.004	0.004	0.006	0.006	0.007	0.018	0.006	0.013	0.017	0.007	0.006	0.006	0.006	0.005	0.016	0.006	0.007	0.006	0.007	0.007	0.003	0.007	0.007	0.007	0.015	0.006	0.007	0.007	-0.004	0.021	0.008	2016_7_19_17_07_59
FLQS224TGRWM____	0.116	0.089	0.120	0.128	0.124	0.121	0.125	0.121	0.123	0.088	0.086	0.128	0.087	0.088	0.120	0.051	0.088	0.084	0.121	0.121	0.120	0.127	0.119	0.088	0.127	0.126	0.119	0.118	0.128	0.090	0.084	0.126	-0.055	-0.053	-0.055	-0.093	-0.053	-0.056	-0.090	-0.056	-0.054	-0.054	-0.053	-0.092	-0.052	-0.053	-0.056	-0.051	-0.053	-0.054	-0.057	-0.056	-0.056	-0.092	-0.055	-0.055	-0.092	-0.093	-0.056	-0.054	-0.094	-0.053	-0.017	-0.093	-0.275	-0.266	-0.276	-0.273	-0.277	-0.276	-0.273	-0.276	-0.277	-0.265	-0.265	-0.273	-0.266	-0.265	-0.276	-0.253	-0.265	-0.264	-0.276	-0.276	-0.276	-0.273	-0.276	-0.265	-0.273	-0.272	-0.275	-0.275	-0.273	-0.266	-0.270	-0.272	0.109	-0.063	-0.271	2016_7_19_17_07_59
FLQS224LGRWM____	0.275	0.278	0.277	0.278	0.276	0.309	0.277	0.278	0.277	0.276	0.279	0.308	0.285	0.278	0.278	0.278	0.291	0.276	0.274	0.276	0.308	0.278	0.276	0.276	0.277	0.278	0.278	0.277	0.309	0.277	0.276	0.277	0.067	0.069	0.066	0.067	0.066	0.065	0.065	0.067	0.065	0.066	0.064	0.062	0.030	0.069	0.065	0.067	0.027	0.067	0.065	0.067	0.064	0.067	0.065	0.066	0.065	0.067	0.065	0.066	0.063	0.067	0.065	0.066	-0.125	-0.126	-0.124	-0.125	-0.125	-0.135	-0.125	-0.125	-0.125	-0.125	-0.126	-0.135	-0.123	-0.126	-0.125	-0.126	-0.124	-0.125	-0.125	-0.125	-0.135	-0.125	-0.125	-0.125	-0.125	-0.125	-0.125	-0.125	-0.136	-0.126	-0.125	-0.125	0.282	0.064	-0.126	2016_7_19_17_07_59
