SN	Distance_X_LOGO_MainBoard_RD1	Distance_X_LOGO_MainBoard_RD2	Distance_X_LOGO_MainBoard_RD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RD1	Distance_Y_LOGO_MainBoard_RD2	Distance_Y_LOGO_MainBoard_RD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RD1	Angle_MainBoard_RD2	Angle_MainBoard_RD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS3047GRWM____	-64.135	-64.062	-63.992	-64.067	-64.030	-64.030	-64.000	-64.065	-64.030	-64.065	-64.030	-63.989	-64.066	-63.991	-63.990	-63.991	-63.989	-63.998	-63.990	-64.031	-63.991	-63.997	-63.990	-64.068	-63.992	-63.992	-64.031	-63.992	-64.030	-64.031	-64.035	-63.998	-94.204	-94.202	-94.171	-94.242	-94.176	-94.205	-94.179	-94.203	-94.205	-94.203	-94.176	-94.166	-94.173	-94.203	-94.242	-94.203	-94.166	-94.213	-94.242	-94.212	-94.203	-94.247	-94.242	-94.210	-94.171	-94.171	-94.212	-94.171	-94.176	-94.212	-94.244	-94.213	235.466	235.496	235.517	235.505	235.502	235.510	235.516	235.495	235.510	235.495	235.502	235.516	235.486	235.526	235.538	235.526	235.516	235.526	235.538	235.512	235.526	235.536	235.538	235.496	235.517	235.517	235.512	235.517	235.502	235.512	235.519	235.526	2016_7_19_16_59_57
FLQS303BGRWM____	-64.641	-64.606	-64.523	-64.562	-64.536	-64.527	-64.487	-64.562	-64.527	-64.562	-64.536	-64.522	-64.571	-64.522	-64.523	-64.522	-64.522	-64.487	-64.523	-64.527	-64.522	-64.489	-64.523	-64.571	-64.523	-64.523	-64.527	-64.523	-64.536	-64.527	-64.528	-64.487	-94.163	-94.163	-94.111	-94.182	-94.128	-94.143	-94.111	-94.138	-94.143	-94.138	-94.128	-94.142	-94.128	-94.144	-94.180	-94.144	-94.142	-94.146	-94.180	-94.148	-94.144	-94.216	-94.180	-94.163	-94.111	-94.111	-94.148	-94.111	-94.128	-94.148	-94.180	-94.146	235.309	235.323	235.343	235.347	235.342	235.351	235.358	235.335	235.351	235.335	235.342	235.352	235.328	235.353	235.363	235.353	235.352	235.368	235.363	235.352	235.353	235.387	235.363	235.338	235.343	235.343	235.352	235.343	235.342	235.352	235.361	235.368	2016_7_19_16_59_57
FLQS3024GRWM____	-64.515	-64.483	-64.409	-64.490	-64.410	-64.410	-64.374	-64.446	-64.410	-64.446	-64.410	-64.409	-64.445	-64.457	-64.411	-64.457	-64.409	-64.374	-64.411	-64.410	-64.457	-64.376	-64.411	-64.492	-64.409	-64.409	-64.410	-64.409	-64.410	-64.410	-64.412	-64.374	-94.223	-94.221	-94.185	-94.305	-94.225	-94.220	-94.192	-94.219	-94.220	-94.219	-94.225	-94.218	-94.225	-94.265	-94.293	-94.265	-94.218	-94.224	-94.293	-94.225	-94.265	-94.290	-94.293	-94.270	-94.185	-94.185	-94.225	-94.185	-94.225	-94.225	-94.295	-94.224	235.273	235.286	235.306	235.307	235.317	235.316	235.323	235.301	235.316	235.301	235.317	235.316	235.302	235.309	235.336	235.309	235.316	235.332	235.336	235.317	235.309	235.350	235.336	235.296	235.306	235.306	235.317	235.306	235.317	235.317	235.336	235.332	2016_7_19_16_59_57
FLQS301GGRWM____	-64.501	-64.468	-64.394	-64.432	-64.395	-64.396	-64.361	-64.431	-64.396	-64.431	-64.395	-64.395	-64.432	-64.394	-64.395	-64.394	-64.395	-64.361	-64.395	-64.396	-64.394	-64.362	-64.395	-64.432	-64.394	-64.394	-64.396	-64.394	-64.395	-64.396	-64.398	-64.361	-94.289	-94.286	-94.256	-94.327	-94.254	-94.286	-94.259	-94.286	-94.286	-94.286	-94.254	-94.290	-94.288	-94.293	-94.331	-94.293	-94.290	-94.296	-94.331	-94.290	-94.293	-94.363	-94.331	-94.292	-94.256	-94.256	-94.290	-94.256	-94.254	-94.290	-94.361	-94.296	235.378	235.391	235.413	235.418	235.412	235.421	235.428	235.406	235.421	235.406	235.412	235.423	235.407	235.424	235.434	235.424	235.423	235.438	235.434	235.422	235.424	235.457	235.434	235.408	235.413	235.413	235.422	235.413	235.412	235.422	235.442	235.438	2016_7_19_16_59_57
FLQS301EGRWQ____	-64.335	-64.260	-64.190	-64.226	-64.191	-64.189	-64.156	-64.265	-64.189	-64.265	-64.191	-64.228	-64.227	-64.228	-64.228	-64.228	-64.228	-64.195	-64.228	-64.229	-64.228	-64.192	-64.228	-64.267	-64.190	-64.190	-64.229	-64.190	-64.191	-64.229	-64.230	-64.195	-94.396	-94.353	-94.317	-94.429	-94.321	-94.355	-94.322	-94.351	-94.355	-94.351	-94.321	-94.354	-94.319	-94.354	-94.392	-94.354	-94.354	-94.360	-94.392	-94.362	-94.354	-94.394	-94.392	-94.355	-94.317	-94.317	-94.362	-94.317	-94.321	-94.362	-94.436	-94.360	236.064	236.083	236.102	236.119	236.103	236.113	236.118	236.081	236.113	236.081	236.103	236.097	236.087	236.097	236.108	236.097	236.097	236.112	236.108	236.099	236.097	236.123	236.108	236.081	236.102	236.102	236.099	236.102	236.103	236.099	236.119	236.112	2016_7_19_16_59_57
FLQS300VGRWQ____	-64.514	-64.420	-64.345	-64.384	-64.389	-64.350	-64.315	-64.383	-64.350	-64.383	-64.389	-64.345	-64.384	-64.345	-64.345	-64.345	-64.345	-64.314	-64.345	-64.390	-64.345	-64.313	-64.345	-64.385	-64.345	-64.345	-64.390	-64.345	-64.389	-64.390	-64.392	-64.314	-94.084	-94.075	-94.043	-94.116	-94.087	-94.112	-94.048	-94.073	-94.112	-94.073	-94.087	-94.080	-94.076	-94.080	-94.118	-94.080	-94.080	-94.083	-94.118	-94.085	-94.080	-94.117	-94.118	-94.116	-94.043	-94.043	-94.085	-94.043	-94.087	-94.085	-94.156	-94.083	235.245	235.282	235.304	235.309	235.298	235.321	235.318	235.297	235.321	235.297	235.298	235.314	235.297	235.315	235.325	235.315	235.314	235.328	235.325	235.297	235.315	235.338	235.325	235.308	235.304	235.304	235.297	235.304	235.298	235.297	235.316	235.328	2016_7_19_16_59_58
FLQS300RGRWY____	-64.249	-64.218	-64.146	-64.183	-64.185	-64.148	-64.113	-64.183	-64.148	-64.183	-64.185	-64.148	-64.183	-64.148	-64.146	-64.148	-64.148	-64.112	-64.146	-64.147	-64.148	-64.150	-64.146	-64.182	-64.146	-64.146	-64.147	-64.146	-64.185	-64.147	-64.186	-64.112	-94.398	-94.398	-94.367	-94.440	-94.372	-94.403	-94.371	-94.400	-94.403	-94.400	-94.372	-94.404	-94.368	-94.406	-94.441	-94.406	-94.404	-94.409	-94.441	-94.404	-94.406	-94.445	-94.441	-94.403	-94.367	-94.367	-94.404	-94.367	-94.372	-94.404	-94.444	-94.409	236.001	236.015	236.036	236.041	236.021	236.045	236.050	236.030	236.045	236.030	236.021	236.045	236.021	236.046	236.057	236.046	236.045	236.061	236.057	236.046	236.046	236.056	236.057	236.031	236.036	236.036	236.046	236.036	236.021	236.046	236.041	236.061	2016_7_19_16_59_58
FLQS300LGRWQ____	-64.137	-64.058	-63.982	-64.021	-63.984	-63.984	-63.986	-64.020	-63.984	-64.020	-63.984	-63.982	-64.018	-63.982	-63.981	-63.982	-63.982	-63.948	-63.981	-63.985	-63.982	-63.948	-63.981	-64.021	-63.982	-63.982	-63.985	-63.982	-63.984	-63.985	-64.028	-63.948	-94.385	-94.356	-94.325	-94.391	-94.322	-94.383	-94.324	-94.352	-94.383	-94.352	-94.322	-94.359	-94.320	-94.352	-94.388	-94.352	-94.359	-94.354	-94.388	-94.358	-94.352	-94.389	-94.388	-94.358	-94.325	-94.325	-94.358	-94.325	-94.322	-94.358	-94.394	-94.354	236.047	236.072	236.095	236.097	236.093	236.110	236.093	236.087	236.110	236.087	236.093	236.104	236.078	236.102	236.113	236.102	236.104	236.117	236.113	236.103	236.102	236.127	236.113	236.088	236.095	236.095	236.103	236.095	236.093	236.103	236.095	236.117	2016_7_19_16_59_58
FLQS300LGRWM____	-64.140	-64.064	-63.986	-64.027	-63.990	-63.990	-63.954	-64.026	-63.990	-64.026	-63.990	-63.987	-64.026	-63.986	-63.987	-63.986	-63.987	-63.952	-63.987	-63.991	-63.986	-63.952	-63.987	-64.026	-63.986	-63.986	-63.991	-63.986	-63.990	-63.991	-63.992	-63.952	-94.383	-94.380	-94.323	-94.389	-94.320	-94.354	-94.325	-94.351	-94.354	-94.351	-94.320	-94.356	-94.318	-94.352	-94.390	-94.352	-94.356	-94.355	-94.390	-94.356	-94.352	-94.394	-94.390	-94.354	-94.323	-94.323	-94.356	-94.323	-94.320	-94.356	-94.391	-94.355	235.468	235.498	235.515	235.517	235.513	235.522	235.528	235.506	235.522	235.506	235.513	235.524	235.497	235.523	235.534	235.523	235.524	235.538	235.534	235.522	235.523	235.549	235.534	235.507	235.515	235.515	235.522	235.515	235.513	235.522	235.532	235.538	2016_7_19_16_59_58
FLQS3009GRWQ____	-64.273	-64.242	-64.129	-64.167	-64.131	-64.170	-64.132	-64.168	-64.170	-64.168	-64.131	-64.129	-64.167	-64.129	-64.128	-64.129	-64.129	-64.093	-64.128	-64.132	-64.129	-64.092	-64.128	-64.166	-64.129	-64.129	-64.132	-64.129	-64.131	-64.132	-64.131	-64.093	-94.431	-94.432	-94.402	-94.465	-94.396	-94.430	-94.369	-94.425	-94.430	-94.425	-94.396	-94.434	-94.394	-94.428	-94.464	-94.428	-94.434	-94.427	-94.464	-94.432	-94.428	-94.463	-94.464	-94.430	-94.402	-94.402	-94.432	-94.402	-94.396	-94.432	-94.465	-94.427	235.488	235.501	235.540	235.542	235.537	235.530	235.529	235.530	235.530	235.530	235.537	235.548	235.522	235.547	235.558	235.547	235.548	235.562	235.558	235.547	235.547	235.572	235.558	235.532	235.540	235.540	235.547	235.540	235.537	235.547	235.556	235.562	2016_7_19_16_59_58
FLQS2F0LGRX5____	-64.302	-64.270	-64.195	-64.236	-64.196	-64.199	-64.160	-64.235	-64.199	-64.235	-64.196	-64.195	-64.235	-64.195	-64.194	-64.195	-64.195	-64.159	-64.194	-64.197	-64.195	-64.160	-64.194	-64.235	-64.195	-64.195	-64.197	-64.195	-64.196	-64.197	-64.200	-64.159	-94.298	-94.297	-94.266	-94.333	-94.266	-94.302	-94.270	-94.297	-94.302	-94.297	-94.266	-94.301	-94.265	-94.298	-94.334	-94.298	-94.301	-94.303	-94.334	-94.304	-94.298	-94.337	-94.334	-94.298	-94.266	-94.266	-94.304	-94.266	-94.266	-94.304	-94.336	-94.303	235.490	235.503	235.525	235.527	235.525	235.533	235.541	235.517	235.533	235.517	235.525	235.535	235.508	235.534	235.545	235.534	235.535	235.550	235.545	235.535	235.534	235.560	235.545	235.518	235.525	235.525	235.535	235.525	235.525	235.535	235.543	235.550	2016_7_19_16_59_58
FLQS2EQUGRX5____	-63.878	-63.844	-63.728	-63.767	-63.770	-63.769	-63.694	-63.766	-63.769	-63.766	-63.770	-63.731	-63.767	-63.729	-63.729	-63.729	-63.731	-63.694	-63.729	-63.771	-63.729	-63.694	-63.729	-63.769	-63.728	-63.728	-63.771	-63.728	-63.770	-63.771	-63.773	-63.694	-94.333	-94.331	-94.300	-94.371	-94.302	-94.335	-94.272	-94.331	-94.335	-94.331	-94.302	-94.338	-94.297	-94.335	-94.371	-94.335	-94.338	-94.336	-94.371	-94.340	-94.335	-94.371	-94.371	-94.337	-94.300	-94.300	-94.340	-94.300	-94.302	-94.340	-94.372	-94.336	236.216	236.230	236.269	236.273	236.253	236.262	236.276	236.262	236.262	236.262	236.253	236.279	236.252	236.279	236.289	236.279	236.279	236.294	236.289	236.263	236.279	236.304	236.289	236.263	236.269	236.269	236.263	236.269	236.253	236.263	236.271	236.294	2016_7_19_16_59_59
FLQS2DERGRX5____	-64.442	-64.412	-64.290	-64.370	-64.335	-64.334	-64.298	-64.372	-64.334	-64.372	-64.335	-64.289	-64.372	-64.288	-64.288	-64.288	-64.289	-64.294	-64.288	-64.335	-64.288	-64.294	-64.288	-64.370	-64.290	-64.290	-64.335	-64.290	-64.335	-64.335	-64.333	-64.294	-94.282	-94.279	-94.248	-94.317	-94.249	-94.282	-94.252	-94.241	-94.282	-94.241	-94.249	-94.280	-94.247	-94.278	-94.315	-94.278	-94.280	-94.281	-94.315	-94.286	-94.278	-94.313	-94.315	-94.284	-94.248	-94.248	-94.286	-94.248	-94.249	-94.286	-94.317	-94.281	235.302	235.314	235.355	235.342	235.337	235.347	235.353	235.320	235.347	235.320	235.337	235.365	235.321	235.365	235.375	235.365	235.365	235.363	235.375	235.348	235.365	235.372	235.375	235.333	235.355	235.355	235.348	235.355	235.337	235.348	235.357	235.363	2016_7_19_16_59_59
FLQS2CKUGRX5	-64.504	-64.473	-64.402	-64.438	-64.402	-64.400	-64.407	-64.438	-64.400	-64.438	-64.402	-64.401	-64.437	-64.401	-64.400	-64.401	-64.401	-64.398	-64.400	-64.401	-64.401	-64.399	-64.400	-64.439	-64.402	-64.402	-64.401	-64.402	-64.402	-64.401	-64.401	-64.398	-94.232	-94.234	-94.203	-94.267	-94.200	-94.232	-94.244	-94.232	-94.232	-94.232	-94.200	-94.234	-94.200	-94.231	-94.267	-94.231	-94.234	-94.234	-94.267	-94.235	-94.231	-94.267	-94.267	-94.233	-94.203	-94.203	-94.235	-94.203	-94.200	-94.235	-94.266	-94.234	235.439	235.453	235.473	235.477	235.473	235.482	235.483	235.467	235.482	235.467	235.473	235.482	235.458	235.481	235.492	235.481	235.482	235.484	235.492	235.483	235.481	235.493	235.492	235.467	235.473	235.473	235.483	235.473	235.473	235.483	235.491	235.484	2016_7_19_16_59_59
FLQS2C9EGRX5____	-64.372	-64.340	-64.263	-64.306	-64.308	-64.270	-64.231	-64.305	-64.270	-64.305	-64.308	-64.265	-64.303	-64.263	-64.265	-64.263	-64.265	-64.230	-64.265	-64.309	-64.263	-64.230	-64.265	-64.305	-64.263	-64.263	-64.309	-64.263	-64.308	-64.309	-64.270	-64.230	-94.251	-94.220	-94.189	-94.260	-94.225	-94.257	-94.196	-94.221	-94.257	-94.221	-94.225	-94.225	-94.189	-94.227	-94.262	-94.227	-94.225	-94.231	-94.262	-94.227	-94.227	-94.265	-94.262	-94.226	-94.189	-94.189	-94.227	-94.189	-94.225	-94.227	-94.262	-94.231	235.404	235.409	235.432	235.434	235.423	235.448	235.447	235.424	235.448	235.424	235.423	235.441	235.416	235.443	235.452	235.443	235.441	235.458	235.452	235.424	235.443	235.467	235.452	235.425	235.432	235.432	235.424	235.432	235.423	235.424	235.450	235.458	2016_7_19_16_59_59
FLQS2C6NGRX5____	-64.555	-64.520	-64.398	-64.443	-64.445	-64.445	-64.366	-64.483	-64.445	-64.483	-64.445	-64.401	-64.440	-64.399	-64.399	-64.399	-64.401	-64.405	-64.399	-64.406	-64.399	-64.363	-64.399	-64.441	-64.398	-64.398	-64.406	-64.398	-64.445	-64.406	-64.444	-64.405	-94.263	-94.265	-94.236	-94.300	-94.233	-94.264	-94.238	-94.262	-94.264	-94.262	-94.233	-94.272	-94.197	-94.265	-94.302	-94.265	-94.272	-94.263	-94.302	-94.265	-94.265	-94.301	-94.302	-94.266	-94.236	-94.236	-94.265	-94.236	-94.233	-94.265	-94.302	-94.263	235.941	235.956	235.998	235.998	235.978	235.987	236.012	235.970	235.987	235.970	235.978	236.007	235.970	236.006	236.017	236.006	236.007	236.003	236.017	236.004	236.006	236.031	236.017	235.989	235.998	235.998	236.004	235.998	235.978	236.004	235.998	236.003	2016_7_19_16_59_59
FLQS2BJ4GRX5____	-64.221	-64.187	-64.110	-64.149	-64.115	-64.112	-64.081	-64.149	-64.112	-64.149	-64.115	-64.111	-64.150	-64.073	-64.110	-64.073	-64.111	-64.077	-64.110	-64.113	-64.073	-64.079	-64.110	-64.149	-64.110	-64.110	-64.113	-64.110	-64.115	-64.113	-64.114	-64.077	-94.445	-94.417	-94.383	-94.460	-94.385	-94.420	-94.392	-94.419	-94.420	-94.419	-94.385	-94.422	-94.384	-94.419	-94.458	-94.419	-94.422	-94.423	-94.458	-94.424	-94.419	-94.459	-94.458	-94.422	-94.383	-94.383	-94.424	-94.383	-94.385	-94.424	-94.460	-94.423	236.066	236.073	236.095	236.101	236.094	236.105	236.110	236.089	236.105	236.089	236.094	236.106	236.079	236.121	236.116	236.121	236.106	236.120	236.116	236.106	236.121	236.130	236.116	236.090	236.095	236.095	236.106	236.095	236.094	236.106	236.115	236.120	2016_7_19_16_59_59
FLQS224TGRWM____	-64.638	-64.533	-64.463	-64.496	-64.463	-64.460	-64.420	-64.498	-64.460	-64.498	-64.463	-64.463	-64.495	-64.463	-64.455	-64.463	-64.463	-64.428	-64.455	-64.459	-64.463	-64.375	-64.455	-64.496	-64.463	-64.463	-64.459	-64.463	-64.463	-64.459	-64.461	-64.428	-94.368	-94.368	-94.333	-94.375	-94.333	-94.340	-94.276	-94.368	-94.340	-94.368	-94.333	-94.368	-94.300	-94.368	-94.342	-94.368	-94.368	-94.368	-94.342	-94.344	-94.368	-94.378	-94.342	-94.338	-94.333	-94.333	-94.344	-94.333	-94.333	-94.344	-94.376	-94.368	235.318	235.361	235.380	235.378	235.380	235.383	235.382	235.376	235.383	235.376	235.380	235.390	235.358	235.390	235.386	235.390	235.390	235.405	235.386	235.385	235.390	235.430	235.386	235.368	235.380	235.380	235.385	235.380	235.380	235.385	235.393	235.405	2016_7_19_16_59_59
FLQS224LGRWM____	-64.349	-64.316	-64.240	-64.278	-64.241	-64.243	-64.208	-64.277	-64.243	-64.277	-64.241	-64.242	-64.276	-64.241	-64.241	-64.241	-64.242	-64.205	-64.241	-64.241	-64.241	-64.206	-64.241	-64.276	-64.240	-64.240	-64.241	-64.240	-64.241	-64.241	-64.243	-64.205	-94.331	-94.331	-94.300	-94.366	-94.296	-94.329	-94.266	-94.327	-94.329	-94.327	-94.296	-94.334	-94.295	-94.330	-94.366	-94.330	-94.334	-94.330	-94.366	-94.334	-94.330	-94.363	-94.366	-94.332	-94.300	-94.300	-94.334	-94.300	-94.296	-94.334	-94.366	-94.330	235.954	235.967	235.990	235.993	235.989	235.997	235.994	235.982	235.997	235.982	235.989	235.999	235.974	235.998	236.009	235.998	235.999	236.013	236.009	235.999	235.998	236.022	236.009	235.984	235.990	235.990	235.999	235.990	235.989	235.999	236.008	236.013	2016_7_19_17_00_00
FLQS200ZGRX8____	-64.256	-64.264	-64.185	-64.227	-64.148	-64.189	-64.113	-64.226	-64.189	-64.226	-64.148	-64.189	-64.225	-64.192	-64.189	-64.192	-64.189	-64.152	-64.189	-64.190	-64.192	-64.115	-64.189	-64.227	-64.185	-64.185	-64.190	-64.185	-64.148	-64.190	-64.192	-64.152	-94.149	-94.149	-94.118	-94.226	-94.120	-94.155	-94.123	-94.151	-94.155	-94.151	-94.120	-94.154	-94.116	-94.188	-94.192	-94.188	-94.154	-94.159	-94.192	-94.192	-94.188	-94.192	-94.192	-94.187	-94.118	-94.118	-94.192	-94.118	-94.120	-94.192	-94.227	-94.159	235.375	235.372	235.396	235.409	235.412	235.405	235.427	235.388	235.405	235.388	235.412	235.405	235.379	235.413	235.415	235.413	235.405	235.421	235.415	235.415	235.413	235.446	235.415	235.398	235.396	235.396	235.415	235.396	235.412	235.415	235.424	235.421	2016_7_19_17_00_00
FLNS2037GRWV____	-64.404	-64.328	-64.257	-64.293	-64.260	-64.297	-64.220	-64.294	-64.297	-64.294	-64.260	-64.255	-64.294	-64.256	-64.255	-64.256	-64.255	-64.221	-64.255	-64.300	-64.256	-64.220	-64.255	-64.297	-64.257	-64.257	-64.300	-64.257	-64.260	-64.300	-64.259	-64.221	-94.110	-94.075	-94.038	-94.113	-94.080	-94.076	-94.046	-94.076	-94.076	-94.076	-94.080	-94.076	-94.078	-94.076	-94.116	-94.076	-94.076	-94.081	-94.116	-94.117	-94.076	-94.120	-94.116	-94.079	-94.038	-94.038	-94.117	-94.038	-94.080	-94.117	-94.114	-94.081	235.941	235.963	235.982	235.988	235.992	235.976	235.999	235.977	235.976	235.977	235.992	235.993	235.978	235.993	236.005	235.993	235.993	236.009	236.005	235.986	235.993	236.020	236.005	235.977	235.982	235.982	235.986	235.982	235.992	235.986	236.003	236.009	2016_7_19_17_00_00
