SN	Distance_X_LOGO_Nfc_Up1	Distance_X_LOGO_Nfc_Up2	Distance_X_LOGO_Nfc_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Nfc_Up1	Distance_Y_LOGO_Nfc_Up2	Distance_Y_LOGO_Nfc_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Nfc_Up1	Angle_Nfc_Up2	Angle_Nfc_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KNGRWV____	-67.481	-67.377	-67.304	-67.413	-67.449	-67.450	-67.378	-67.376	-67.310	-67.447	-67.447	-67.346	-67.232	-67.481	-67.374	-67.448	-67.377	-67.377	-67.373	-67.342	-67.342	-67.413	-67.379	-67.306	-67.346	-67.267	-67.275	-67.271	-67.206	-67.203	-67.305	-67.276	144.011	144.021	144.022	144.084	144.085	144.049	144.048	144.119	144.023	144.049	144.019	143.955	144.098	144.047	144.050	144.020	144.052	144.024	144.085	144.083	144.157	144.049	144.128	144.213	144.351	144.258	144.297	144.261	144.282	144.244	144.212	144.365	115.243	115.208	115.184	115.210	115.221	115.227	115.204	115.193	115.186	115.226	115.231	115.208	115.149	115.238	115.202	115.231	115.203	115.207	115.197	115.187	115.176	115.215	115.192	115.155	115.148	115.136	115.133	115.137	115.112	115.117	115.155	115.123	2016_7_19_17_03_01
FLQS30K5GRWY____	-67.462	-67.360	-67.289	-67.394	-67.430	-67.465	-67.362	-67.394	-67.325	-67.428	-67.463	-67.360	-67.255	-67.463	-67.393	-67.465	-67.359	-67.394	-67.358	-67.357	-67.359	-67.396	-67.394	-67.290	-67.360	-67.287	-67.253	-67.254	-67.220	-67.186	-67.289	-67.252	144.083	144.078	144.080	144.151	144.154	144.119	144.109	144.176	144.080	144.116	144.079	144.010	144.146	144.118	144.110	144.080	144.115	144.079	144.145	144.141	144.212	144.116	144.184	144.275	144.398	144.310	144.357	144.313	144.323	144.295	144.277	144.438	115.077	115.044	115.021	115.044	115.055	115.072	115.040	115.040	115.033	115.061	115.078	115.055	114.999	115.072	115.050	115.078	115.038	115.055	115.033	115.034	115.023	115.050	115.039	114.991	114.996	114.985	114.967	114.974	114.961	114.954	114.991	114.954	2016_7_19_17_03_01
FLQS30K3GRWY____	-67.391	-67.287	-67.215	-67.320	-67.356	-67.393	-67.289	-67.320	-67.251	-67.355	-67.391	-67.287	-67.179	-67.391	-67.318	-67.392	-67.287	-67.320	-67.285	-67.255	-67.286	-67.325	-67.321	-67.216	-67.288	-67.212	-67.183	-67.181	-67.149	-67.112	-67.216	-67.180	143.966	143.967	143.967	144.070	144.075	144.032	143.997	144.070	143.965	144.002	143.965	143.897	144.037	144.003	144.003	143.966	143.999	143.969	144.034	144.035	144.106	143.997	144.071	144.207	144.325	144.206	144.286	144.243	144.253	144.224	144.184	144.369	115.050	115.016	114.993	115.011	115.022	115.041	115.012	115.011	115.005	115.033	115.050	115.027	114.970	115.045	115.021	115.051	115.011	115.027	115.005	114.995	114.994	115.024	115.011	114.956	114.962	114.955	114.934	114.940	114.928	114.920	114.960	114.920	2016_7_19_17_03_01
FLQS30K1GRWY____	-67.307	-67.189	-67.117	-67.226	-67.260	-67.307	-67.190	-67.237	-67.155	-67.258	-67.307	-67.202	-67.097	-67.307	-67.237	-67.307	-67.202	-67.237	-67.202	-67.167	-67.202	-67.225	-67.226	-67.132	-67.159	-67.132	-67.092	-67.097	-67.057	-67.018	-67.123	-67.090	143.953	144.006	144.006	144.042	144.075	143.988	144.036	144.058	143.970	144.036	143.953	143.883	144.093	143.988	143.988	143.953	143.988	143.953	144.023	144.023	144.093	144.036	144.076	144.163	144.325	144.198	144.256	144.198	144.223	144.194	144.207	144.322	115.086	115.039	115.016	115.046	115.052	115.080	115.035	115.047	115.034	115.057	115.086	115.062	114.996	115.080	115.058	115.086	115.046	115.063	115.041	115.029	115.030	115.047	115.041	114.997	114.981	114.991	114.970	114.980	114.963	114.955	114.987	114.959	2016_7_19_17_03_01
FLQS30JCGRWV____	-66.816	-66.769	-66.645	-66.747	-66.783	-66.874	-66.713	-66.748	-66.677	-66.780	-66.816	-66.769	-66.609	-66.817	-66.747	-66.817	-66.712	-66.745	-66.713	-66.679	-66.769	-66.804	-66.747	-66.646	-66.769	-66.645	-66.609	-66.610	-66.575	-66.594	-66.699	-66.609	144.148	144.089	144.149	144.213	144.216	144.124	144.176	144.247	144.141	144.182	144.146	144.019	144.216	144.183	144.176	144.148	144.182	144.148	144.212	144.206	144.229	144.124	144.249	144.346	144.404	144.386	144.424	144.386	144.391	144.299	144.299	144.498	114.941	114.935	114.885	114.909	114.920	114.964	114.903	114.904	114.897	114.925	114.942	114.946	114.863	114.936	114.914	114.942	114.902	114.918	114.898	114.888	114.914	114.941	114.904	114.856	114.887	114.849	114.832	114.838	114.826	114.846	114.880	114.821	2016_7_19_17_03_01
FLQS30J0GRWV____	-66.634	-66.526	-66.463	-66.564	-66.599	-66.635	-66.529	-66.565	-66.493	-66.598	-66.634	-66.530	-66.427	-66.634	-66.564	-66.632	-66.560	-66.564	-66.531	-66.495	-66.528	-66.566	-66.563	-66.460	-66.564	-66.462	-66.422	-66.427	-66.390	-66.353	-66.460	-66.424	144.232	144.270	144.234	144.301	144.303	144.262	144.264	144.343	144.231	144.266	144.232	144.160	144.306	144.270	144.274	144.269	144.260	144.234	144.299	144.306	144.375	144.262	144.337	144.452	144.551	144.470	144.553	144.487	144.487	144.456	144.450	144.583	114.918	114.877	114.862	114.885	114.896	114.914	114.879	114.879	114.873	114.902	114.918	114.895	114.840	114.913	114.889	114.912	114.890	114.895	114.875	114.862	114.862	114.892	114.880	114.828	114.848	114.826	114.801	114.812	114.800	114.793	114.829	114.797	2016_7_19_17_03_01
FLQS30HZGRWY____	-67.246	-67.143	-67.074	-67.177	-67.214	-67.247	-67.144	-67.176	-67.105	-67.209	-67.245	-67.146	-67.035	-67.244	-67.176	-67.244	-67.143	-67.175	-67.143	-67.111	-67.141	-67.179	-67.177	-67.069	-67.140	-67.067	-67.031	-67.031	-67.000	-66.963	-67.104	-67.034	143.999	143.996	144.007	144.066	144.066	144.034	144.022	144.106	143.994	144.034	143.999	143.929	144.077	144.037	144.034	144.002	144.034	143.999	144.067	144.069	144.142	144.030	144.103	144.215	144.320	144.253	144.292	144.257	144.260	144.225	144.169	144.357	115.043	115.009	114.985	115.010	115.022	115.038	115.006	115.004	114.997	115.025	115.043	115.021	114.962	115.036	115.015	115.042	115.004	115.019	114.999	114.988	114.986	115.016	115.004	114.952	114.959	114.946	114.928	114.933	114.923	114.916	114.971	114.919	2016_7_19_17_03_02
FLQS30H6GRWV____	-67.094	-66.989	-66.916	-67.024	-67.060	-67.095	-66.991	-67.021	-66.954	-67.059	-67.093	-66.989	-66.879	-67.094	-67.020	-67.095	-66.989	-67.024	-66.987	-66.955	-66.988	-67.025	-67.024	-66.917	-66.988	-66.914	-66.883	-66.880	-66.847	-66.812	-66.918	-66.884	144.029	144.028	144.026	144.101	144.103	144.064	144.057	144.120	144.029	144.064	144.027	143.959	144.102	144.062	144.052	144.029	144.063	144.029	144.087	144.088	144.153	144.062	144.133	144.200	144.332	144.249	144.301	144.243	144.270	144.233	144.209	144.385	114.801	114.767	114.743	114.767	114.779	114.796	114.763	114.763	114.755	114.784	114.801	114.778	114.720	114.796	114.773	114.801	114.762	114.778	114.757	114.747	114.748	114.773	114.762	114.717	114.720	114.709	114.691	114.699	114.684	114.678	114.716	114.679	2016_7_19_17_03_02
FLQS30GQGRWV____	-67.383	-67.279	-67.214	-67.312	-67.349	-67.383	-67.279	-67.322	-67.244	-67.348	-67.383	-67.278	-67.180	-67.383	-67.313	-67.383	-67.279	-67.314	-67.288	-67.248	-67.281	-67.316	-67.313	-67.216	-67.279	-67.217	-67.243	-67.243	-67.138	-67.103	-67.214	-67.243	143.965	143.966	144.015	144.074	144.038	143.994	143.998	144.079	143.964	144.002	143.959	143.898	144.083	143.994	143.994	143.959	144.004	143.967	144.040	144.040	144.111	143.998	144.064	144.182	144.315	144.217	144.239	144.204	144.204	144.169	144.184	144.309	115.025	114.991	114.962	114.985	115.002	115.020	114.986	114.987	114.979	115.007	115.026	115.000	114.940	115.020	114.997	115.026	114.985	115.002	114.982	114.969	114.969	114.998	114.987	114.937	114.937	114.932	114.937	114.943	114.908	114.902	114.936	114.927	2016_7_19_17_03_02
FLQS30GCGRWY____	-67.454	-67.350	-67.273	-67.385	-67.421	-67.459	-67.354	-67.383	-67.316	-67.419	-67.457	-67.350	-67.239	-67.457	-67.381	-67.458	-67.349	-67.385	-67.343	-67.317	-67.350	-67.390	-67.386	-67.276	-67.353	-67.270	-67.243	-67.243	-67.211	-67.176	-67.279	-67.245	144.001	144.003	143.998	144.072	144.074	143.994	143.995	144.050	144.003	144.037	143.960	143.893	144.070	143.998	143.983	143.961	144.035	143.964	144.019	144.019	144.088	143.994	144.104	144.183	144.270	144.185	144.280	144.174	144.200	144.174	144.136	144.355	115.092	115.058	115.034	115.059	115.071	115.095	115.061	115.062	115.047	115.076	115.100	115.075	115.012	115.094	115.071	115.100	115.053	115.076	115.054	115.045	115.045	115.073	115.055	115.007	115.018	115.004	114.981	114.997	114.983	114.975	115.015	114.970	2016_7_19_17_03_02
FLQS30G5GRWY____	-67.174	-67.069	-67.001	-67.105	-67.141	-67.176	-67.070	-67.105	-67.032	-67.138	-67.173	-67.071	-66.966	-67.173	-67.103	-67.174	-67.071	-67.101	-67.071	-67.038	-67.070	-67.142	-67.105	-67.000	-67.073	-67.000	-66.968	-66.967	-66.933	-66.896	-67.002	-66.966	144.019	144.027	144.029	144.088	144.088	144.048	144.055	144.134	144.021	144.057	144.022	143.955	144.100	144.059	144.067	144.019	144.060	144.058	144.094	144.099	144.204	144.047	144.124	144.265	144.366	144.278	144.339	144.301	144.304	144.266	144.253	144.386	115.181	115.146	115.123	115.148	115.160	115.177	115.142	115.141	115.135	115.164	115.180	115.157	115.101	115.175	115.151	115.181	115.141	115.151	115.136	115.124	115.119	115.166	115.143	115.087	115.096	115.085	115.065	115.071	115.059	115.053	115.089	115.058	2016_7_19_17_03_02
FLQS30E9GRWY____	-67.086	-66.982	-66.920	-67.019	-67.057	-67.098	-66.984	-67.024	-66.946	-67.050	-67.086	-67.019	-66.883	-67.098	-67.028	-67.098	-66.983	-67.017	-66.989	-66.953	-66.986	-67.022	-67.020	-66.916	-66.992	-66.916	-66.882	-66.882	-66.850	-66.814	-66.917	-66.880	144.037	144.065	144.044	144.130	144.102	144.058	144.093	144.149	144.065	144.099	144.037	143.969	144.146	144.058	144.058	144.023	144.102	144.039	144.146	144.152	144.187	144.065	144.138	144.318	144.380	144.301	144.354	144.317	144.318	144.278	144.266	144.405	115.003	114.964	114.947	114.966	114.983	115.003	114.961	114.965	114.952	114.981	115.003	114.991	114.920	115.003	114.980	115.008	114.959	114.980	114.954	114.942	114.947	114.977	114.965	114.904	114.920	114.907	114.888	114.893	114.882	114.877	114.913	114.879	2016_7_19_17_03_02
FLQS30DZGRWV	-67.015	-66.909	-66.838	-66.946	-66.979	-67.015	-66.911	-66.945	-66.874	-66.980	-67.014	-66.908	-66.804	-67.015	-66.905	-67.015	-66.910	-66.946	-66.909	-66.873	-66.907	-66.945	-66.946	-66.840	-66.911	-66.840	-66.803	-66.803	-66.767	-66.733	-66.837	-66.804	144.230	144.230	144.231	144.303	144.308	144.267	144.264	144.325	144.232	144.266	144.228	144.159	144.305	144.266	144.301	144.232	144.265	144.231	144.291	144.295	144.363	144.268	144.337	144.409	144.534	144.454	144.504	144.448	144.470	144.436	144.418	144.588	114.975	114.940	114.917	114.941	114.951	114.969	114.936	114.937	114.928	114.958	114.975	114.951	114.894	114.969	114.928	114.975	114.935	114.952	114.931	114.919	114.920	114.946	114.936	114.891	114.895	114.884	114.864	114.873	114.858	114.851	114.888	114.852	2016_7_19_17_03_02
FLQS30D5GRWQ____	-67.445	-67.343	-67.267	-67.376	-67.412	-67.449	-67.344	-67.373	-67.307	-67.410	-67.445	-67.341	-67.233	-67.445	-67.371	-67.447	-67.342	-67.374	-67.336	-67.307	-67.341	-67.380	-67.377	-67.269	-67.344	-67.266	-67.237	-67.234	-67.204	-67.168	-67.270	-67.275	143.950	143.953	143.945	144.022	144.021	143.983	143.981	144.043	143.950	143.985	143.946	143.879	144.017	143.985	143.977	143.949	143.983	143.950	144.011	144.011	144.082	143.984	144.053	144.148	144.273	144.174	144.233	144.187	144.200	144.174	144.136	144.264	114.960	114.926	114.903	114.927	114.938	114.956	114.922	114.922	114.915	114.943	114.960	114.937	114.880	114.954	114.932	114.961	114.921	114.937	114.915	114.905	114.906	114.934	114.922	114.872	114.878	114.867	114.849	114.855	114.843	114.835	114.875	114.856	2016_7_19_17_03_02
FLQS30CMGRWQ____	-67.446	-67.343	-67.267	-67.376	-67.413	-67.448	-67.344	-67.374	-67.308	-67.411	-67.446	-67.339	-67.231	-67.446	-67.372	-67.447	-67.341	-67.375	-67.337	-67.308	-67.340	-67.380	-67.377	-67.270	-67.344	-67.265	-67.238	-67.234	-67.205	-67.167	-67.268	-67.240	143.878	143.883	143.884	143.951	143.953	143.909	143.912	143.979	143.882	143.917	143.876	143.811	143.959	143.915	143.912	143.878	143.917	143.884	143.947	143.949	144.012	143.912	143.986	144.086	144.200	144.121	144.163	144.124	144.131	144.100	144.077	144.231	115.093	115.058	115.033	115.059	115.071	115.089	115.054	115.053	115.047	115.075	115.093	115.068	115.010	115.087	115.063	115.093	115.052	115.069	115.046	115.037	115.038	115.066	115.053	115.003	115.010	114.996	114.981	114.986	114.975	114.968	115.004	114.972	2016_7_19_17_03_03
FLQS30BWGRWY____	-67.223	-67.121	-67.044	-67.155	-67.192	-67.225	-67.121	-67.151	-67.085	-67.155	-67.222	-67.118	-67.008	-67.223	-67.116	-67.223	-67.119	-67.154	-67.114	-67.087	-67.119	-67.159	-67.155	-67.047	-67.087	-67.039	-67.012	-67.010	-66.979	-66.945	-67.047	-67.013	144.138	144.102	144.136	144.205	144.207	144.175	144.163	144.232	144.133	144.179	144.136	144.066	144.206	144.175	144.171	144.137	144.170	144.137	144.200	144.195	144.269	144.134	144.239	144.337	144.462	144.372	144.420	144.375	144.384	144.355	144.332	144.498	115.127	115.099	115.069	115.095	115.106	115.122	115.090	115.089	115.083	115.098	115.127	115.104	115.047	115.121	115.087	115.127	115.088	115.105	115.082	115.074	115.073	115.107	115.089	115.039	115.033	115.031	115.015	115.021	115.010	115.003	115.040	115.004	2016_7_19_17_03_03
FLQS30BJGRWV____	-67.162	-67.057	-66.991	-67.094	-67.126	-67.164	-67.058	-67.098	-67.021	-67.128	-67.128	-67.059	-66.958	-67.163	-67.097	-67.130	-67.059	-67.092	-67.064	-67.027	-67.062	-67.094	-67.059	-66.957	-67.075	-66.956	-66.957	-66.960	-66.921	-66.886	-66.993	-66.954	143.991	143.996	144.002	144.062	144.098	144.023	144.026	144.112	143.993	144.024	144.032	143.923	144.069	144.027	144.041	144.032	144.027	143.992	144.064	144.073	144.141	144.025	144.137	144.296	144.222	144.284	144.323	144.283	144.320	144.248	144.231	144.362	114.721	114.686	114.664	114.688	114.693	114.717	114.682	114.682	114.675	114.705	114.704	114.698	114.643	114.716	114.693	114.705	114.682	114.698	114.678	114.665	114.666	114.694	114.666	114.608	114.658	114.610	114.604	114.611	114.593	114.592	114.630	114.597	2016_7_19_17_03_03
FLQS30AEGRWV____	-67.299	-67.195	-67.125	-67.231	-67.266	-67.302	-67.195	-67.232	-67.159	-67.264	-67.266	-67.195	-67.094	-67.301	-67.232	-67.269	-67.194	-67.231	-67.196	-67.162	-67.196	-67.230	-67.230	-67.127	-67.202	-67.126	-67.094	-67.094	-67.057	-67.021	-67.128	-67.094	143.952	143.949	143.960	144.022	144.026	143.986	143.984	144.059	143.950	143.991	143.957	143.882	144.029	143.988	143.988	143.958	143.988	143.954	144.023	144.027	144.090	143.983	144.058	144.165	144.270	144.200	144.237	144.202	144.205	144.170	144.166	144.309	115.127	115.093	115.069	115.094	115.105	115.123	115.088	115.089	115.082	115.110	115.116	115.104	115.048	115.122	115.100	115.116	115.087	115.104	115.082	115.071	115.072	115.100	115.088	115.039	115.047	115.033	115.017	115.022	115.010	115.003	115.039	115.006	2016_7_19_17_03_03
FLQS309TGRWY____	-67.438	-67.336	-67.270	-67.369	-67.404	-67.440	-67.338	-67.375	-67.301	-67.404	-67.439	-67.335	-67.235	-67.439	-67.373	-67.439	-67.334	-67.370	-67.339	-67.303	-67.337	-67.373	-67.370	-67.271	-67.340	-67.268	-67.234	-67.236	-67.199	-67.160	-67.269	-67.231	144.018	144.024	144.033	144.094	144.095	144.051	144.050	144.131	144.019	144.055	144.016	143.953	144.103	144.054	144.065	144.020	144.056	144.020	144.095	144.129	144.166	144.054	144.125	144.250	144.345	144.270	144.314	144.285	144.283	144.276	144.247	144.415	115.144	115.110	115.087	115.111	115.122	115.140	115.107	115.107	115.100	115.128	115.145	115.121	115.065	115.140	115.116	115.145	115.105	115.122	115.101	115.084	115.089	115.118	115.106	115.055	115.063	115.051	115.033	115.038	115.026	115.014	115.054	115.017	2016_7_19_17_03_03
FLQS309QGRWV____	-67.363	-67.259	-67.190	-67.293	-67.329	-67.363	-67.259	-67.294	-67.221	-67.328	-67.362	-67.261	-67.154	-67.363	-67.293	-67.362	-67.258	-67.290	-67.258	-67.221	-67.257	-67.293	-67.292	-67.191	-67.261	-67.190	-67.155	-67.155	-67.120	-67.083	-67.189	-67.153	143.897	143.899	143.907	143.965	143.967	143.931	143.927	144.006	143.897	143.932	143.897	143.825	143.970	143.933	143.934	143.901	143.930	143.933	144.007	144.008	144.039	143.932	144.000	144.122	144.227	144.140	144.195	144.161	144.161	144.126	144.118	144.255	114.953	114.918	114.895	114.920	114.931	114.947	114.914	114.914	114.906	114.936	114.952	114.930	114.873	114.947	114.924	114.952	114.913	114.923	114.901	114.890	114.896	114.925	114.914	114.862	114.869	114.859	114.839	114.845	114.833	114.826	114.862	114.830	2016_7_19_17_03_03
FLQS309NGRWM____	-67.038	-66.934	-66.862	-66.971	-67.007	-67.039	-66.936	-66.968	-66.897	-67.004	-67.037	-66.937	-66.826	-67.037	-66.966	-67.038	-66.936	-66.968	-66.932	-66.900	-66.933	-66.971	-66.971	-66.862	-66.936	-66.858	-66.828	-66.826	-66.795	-66.759	-66.862	-66.831	144.028	144.031	144.029	144.092	144.093	144.058	144.059	144.132	144.028	144.059	144.029	143.960	144.098	144.067	144.061	144.027	144.061	144.028	144.096	144.096	144.172	144.056	144.128	144.247	144.361	144.276	144.326	144.288	144.290	144.258	144.239	144.386	114.893	114.858	114.835	114.861	114.873	114.889	114.855	114.854	114.847	114.877	114.893	114.870	114.813	114.887	114.864	114.893	114.855	114.870	114.848	114.837	114.837	114.867	114.856	114.802	114.809	114.796	114.779	114.784	114.774	114.766	114.803	114.771	2016_7_19_17_03_03
FLQS308YGRWQ____	-67.365	-67.265	-67.190	-67.299	-67.335	-67.370	-67.266	-67.314	-67.231	-67.332	-67.366	-67.263	-67.155	-67.367	-67.314	-67.368	-67.264	-67.298	-67.260	-67.232	-67.264	-67.302	-67.299	-67.192	-67.272	-67.187	-67.161	-67.157	-67.127	-67.090	-67.193	-67.162	143.945	143.946	143.952	144.016	144.018	143.979	143.977	144.001	143.947	143.982	143.944	143.879	144.023	143.982	143.931	143.943	143.982	143.948	144.016	144.012	144.078	143.978	144.051	144.144	144.227	144.184	144.228	144.183	144.194	144.164	144.138	144.307	114.940	114.907	114.882	114.908	114.919	114.937	114.903	114.915	114.896	114.924	114.941	114.917	114.860	114.935	114.926	114.942	114.902	114.918	114.895	114.887	114.887	114.915	114.903	114.853	114.867	114.846	114.831	114.836	114.825	114.817	114.855	114.819	2016_7_19_17_03_04
FLQS3084GRWM____	-67.380	-67.278	-67.203	-67.313	-67.351	-67.385	-67.280	-67.310	-67.245	-67.346	-67.382	-67.276	-67.166	-67.381	-67.308	-67.382	-67.277	-67.312	-67.271	-67.244	-67.278	-67.316	-67.314	-67.209	-67.282	-67.198	-67.176	-67.171	-67.142	-67.106	-67.209	-67.178	144.000	144.003	144.004	144.072	144.072	144.030	144.032	144.098	143.999	144.037	143.963	143.935	144.079	144.038	144.030	143.999	144.039	143.971	144.071	144.065	144.136	144.032	144.106	144.195	144.330	144.236	144.284	144.190	144.251	144.230	144.194	144.356	115.110	115.076	115.051	115.077	115.089	115.107	115.072	115.072	115.066	115.093	115.116	115.086	115.028	115.104	115.082	115.111	115.070	115.092	115.064	115.056	115.056	115.084	115.072	115.024	115.028	115.015	115.000	115.013	114.994	114.985	115.025	114.990	2016_7_19_17_03_04
FLQS307KGRWV____	-66.983	-66.934	-66.864	-66.915	-66.951	-66.985	-66.881	-66.915	-66.899	-66.949	-66.983	-66.879	-66.829	-66.985	-66.969	-66.984	-66.880	-66.915	-66.934	-66.899	-66.934	-66.917	-66.916	-66.864	-66.934	-66.811	-66.829	-66.776	-66.794	-66.759	-66.810	-66.829	144.095	144.031	144.101	144.166	144.166	144.123	144.125	144.187	144.031	144.133	144.093	144.024	144.171	144.130	144.136	144.091	144.132	144.097	144.171	144.171	144.241	144.123	144.200	144.241	144.346	144.323	144.311	144.312	144.276	144.241	144.280	144.451	114.859	114.853	114.819	114.826	114.838	114.855	114.821	114.823	114.841	114.842	114.859	114.836	114.797	114.854	114.848	114.860	114.820	114.836	114.832	114.820	114.821	114.833	114.821	114.798	114.805	114.768	114.776	114.758	114.770	114.764	114.774	114.755	2016_7_19_17_03_04
FLQS3072GRWV____	-67.037	-66.929	-66.859	-66.966	-67.001	-67.037	-66.930	-66.964	-66.895	-66.999	-67.036	-66.931	-66.825	-67.036	-66.963	-67.036	-66.929	-66.964	-66.929	-66.896	-66.931	-66.966	-66.965	-66.860	-66.935	-66.858	-66.827	-66.826	-66.792	-66.758	-66.860	-66.827	143.983	144.024	144.023	144.087	144.088	144.046	144.052	144.127	144.020	144.053	144.014	143.951	144.094	144.050	144.060	144.014	144.056	144.020	144.092	144.092	144.160	144.049	144.122	144.248	144.347	144.261	144.312	144.244	144.280	144.218	144.241	144.370	114.919	114.877	114.855	114.880	114.891	114.909	114.873	114.873	114.867	114.896	114.914	114.889	114.832	114.908	114.883	114.914	114.872	114.889	114.867	114.856	114.857	114.886	114.874	114.821	114.830	114.818	114.800	114.810	114.794	114.792	114.822	114.791	2016_7_19_17_03_04
FLQS305NGRWM____	-67.500	-67.398	-67.336	-67.437	-67.473	-67.504	-67.476	-67.434	-67.371	-67.469	-67.501	-67.399	-67.301	-67.501	-67.441	-67.502	-67.401	-67.433	-67.406	-67.365	-67.399	-67.472	-67.437	-67.330	-67.405	-67.325	-67.301	-67.301	-67.264	-67.226	-67.331	-67.298	143.894	143.930	143.892	143.961	143.963	143.926	143.927	143.994	143.892	143.928	143.895	143.826	143.962	143.930	143.927	143.896	143.930	143.895	143.962	143.996	144.032	143.921	143.997	144.115	144.232	144.142	144.172	144.137	144.165	144.132	144.101	144.254	115.043	115.004	114.990	115.012	115.024	115.040	115.030	115.006	115.001	115.028	115.043	115.021	114.968	115.038	115.019	115.043	115.005	115.021	115.002	114.983	114.989	115.030	115.007	114.954	114.961	114.948	114.936	114.941	114.925	114.917	114.956	114.922	2016_7_19_17_03_04
FLQS305DGRWM____	-67.219	-67.115	-67.041	-67.151	-67.185	-67.222	-67.130	-67.165	-67.081	-67.184	-67.219	-67.113	-67.025	-67.220	-67.165	-67.220	-67.115	-67.165	-67.111	-67.095	-67.130	-67.165	-67.152	-67.045	-67.121	-67.060	-67.014	-67.025	-66.980	-66.943	-67.045	-67.016	144.001	144.004	143.966	144.076	144.074	144.038	143.987	144.057	144.006	144.036	143.998	143.934	144.092	144.036	143.987	144.001	144.038	143.952	144.065	144.022	144.092	143.987	144.106	144.193	144.317	144.197	144.274	144.197	144.246	144.217	144.190	144.352	115.066	115.032	115.013	115.032	115.044	115.062	115.039	115.040	115.020	115.049	115.066	115.042	114.989	115.061	115.051	115.066	115.026	115.056	115.021	115.022	115.023	115.051	115.028	114.980	114.986	114.984	114.958	114.973	114.951	114.943	114.980	114.946	2016_7_19_17_03_04
FLQS3057GRWM____	-67.161	-67.055	-66.980	-67.091	-67.128	-67.162	-67.057	-67.087	-67.022	-67.124	-67.160	-67.056	-66.944	-67.162	-67.086	-67.161	-67.055	-67.089	-67.048	-67.022	-67.054	-67.093	-67.090	-66.983	-67.056	-66.978	-66.952	-66.950	-66.917	-66.880	-66.984	-66.951	144.018	144.016	144.013	144.086	144.090	144.012	144.047	144.113	143.982	144.054	144.015	143.914	144.087	144.052	144.008	143.982	144.052	144.017	144.082	144.041	144.147	144.046	144.089	144.193	144.318	144.249	144.310	144.229	144.243	144.217	144.221	144.373	114.834	114.800	114.776	114.801	114.813	114.836	114.796	114.796	114.794	114.817	114.835	114.816	114.753	114.829	114.811	114.840	114.795	114.811	114.788	114.785	114.780	114.808	114.800	114.750	114.755	114.740	114.722	114.733	114.721	114.712	114.746	114.712	2016_7_19_17_03_04
FLQS3052GRWY____	-67.007	-66.905	-66.830	-66.944	-66.979	-67.014	-66.909	-66.944	-66.873	-66.979	-67.014	-66.909	-66.804	-67.014	-66.944	-67.014	-66.909	-66.940	-66.901	-66.874	-66.904	-66.943	-66.944	-66.836	-66.907	-66.828	-66.802	-66.799	-66.767	-66.731	-66.836	-66.804	144.146	144.145	144.149	144.173	144.173	144.138	144.141	144.208	144.109	144.138	144.033	144.033	144.173	144.138	144.138	144.103	144.138	144.110	144.169	144.173	144.236	144.178	144.208	144.284	144.410	144.372	144.370	144.326	144.340	144.314	144.289	144.453	114.830	114.796	114.771	114.805	114.816	114.833	114.798	114.800	114.791	114.822	114.849	114.815	114.759	114.833	114.810	114.838	114.799	114.813	114.791	114.782	114.782	114.804	114.800	114.753	114.757	114.737	114.729	114.734	114.722	114.714	114.752	114.717	2016_7_19_17_03_04
