SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-62.982	-63.121	-63.192	-63.015	-63.018	-63.054	-62.943	-62.977	-62.844	-62.844	-62.808	-62.875	-62.687	-62.736	-62.805	-62.735	-62.718	-62.769	-62.699	-62.769	-62.735	-62.768	-62.804	-62.703	-62.698	-62.838	-62.736	-62.697	-62.841	-62.699	-62.767	-62.734	143.208	143.422	143.490	143.525	143.453	143.489	143.559	143.595	143.559	143.455	143.524	143.350	143.343	143.346	143.454	143.276	143.306	143.485	143.480	143.524	143.561	143.489	143.384	143.525	143.489	143.489	143.595	143.560	143.281	143.523	143.383	143.525	113.807	113.822	113.836	113.771	113.783	113.790	113.742	113.748	113.709	113.724	113.702	113.750	113.688	113.704	113.711	113.714	113.704	113.695	113.672	113.689	113.672	113.694	113.721	113.667	113.670	113.717	113.668	113.660	113.749	113.665	113.709	113.677	2016_7_19_17_07_47
FLQS30KBGRWV____	-62.952	-63.101	-63.168	-62.991	-62.993	-63.025	-62.921	-62.955	-62.804	-62.806	-62.769	-62.852	-62.662	-62.712	-62.781	-62.705	-62.696	-62.738	-62.660	-62.746	-62.706	-62.746	-62.783	-62.664	-62.676	-62.815	-62.705	-62.674	-62.817	-62.675	-62.746	-62.709	143.163	143.418	143.447	143.480	143.410	143.446	143.515	143.550	143.515	143.409	143.478	143.305	143.331	143.300	143.412	143.228	143.296	143.438	143.432	143.480	143.514	143.447	143.340	143.479	143.445	143.447	143.549	143.514	143.235	143.479	143.341	143.482	113.707	113.719	113.738	113.674	113.684	113.690	113.645	113.651	113.606	113.622	113.600	113.653	113.585	113.606	113.613	113.615	113.602	113.595	113.570	113.591	113.573	113.596	113.624	113.564	113.573	113.619	113.568	113.562	113.652	113.568	113.612	113.579	2016_7_19_17_07_47
FLQS30CWGRWV____	-62.819	-62.962	-63.033	-62.855	-62.858	-62.925	-62.785	-62.819	-62.668	-62.668	-62.633	-62.719	-62.489	-62.577	-62.646	-62.570	-62.548	-62.605	-62.559	-62.611	-62.570	-62.612	-62.650	-62.529	-62.543	-62.681	-62.569	-62.541	-62.685	-62.543	-62.613	-62.574	143.221	143.438	143.504	143.538	143.467	143.507	143.572	143.607	143.569	143.464	143.532	143.361	143.383	143.358	143.469	143.285	143.310	143.493	143.492	143.537	143.570	143.504	143.396	143.534	143.501	143.504	143.605	143.570	143.292	143.535	143.398	143.539	113.688	113.704	113.718	113.654	113.665	113.682	113.625	113.632	113.586	113.602	113.580	113.634	113.554	113.587	113.594	113.595	113.584	113.576	113.561	113.572	113.554	113.577	113.606	113.545	113.554	113.600	113.548	113.544	113.633	113.549	113.593	113.559	2016_7_19_17_07_48
FLQS30C7GRWV____	-63.071	-63.206	-63.273	-63.104	-63.104	-63.138	-63.033	-63.066	-62.930	-62.929	-62.894	-62.964	-62.776	-62.816	-62.894	-62.812	-62.810	-62.858	-62.776	-62.858	-62.824	-62.859	-62.895	-62.791	-62.788	-62.929	-62.823	-62.787	-62.929	-62.790	-62.858	-62.822	143.144	143.359	143.427	143.461	143.391	143.426	143.495	143.531	143.495	143.390	143.458	143.286	143.280	143.248	143.391	143.174	143.244	143.421	143.381	143.461	143.495	143.426	143.320	143.461	143.426	143.425	143.530	143.496	143.216	143.459	143.319	143.462	113.706	113.720	113.732	113.671	113.681	113.687	113.642	113.647	113.607	113.622	113.601	113.649	113.587	113.605	113.610	113.615	113.604	113.594	113.573	113.588	113.571	113.593	113.621	113.566	113.570	113.617	113.566	113.559	113.648	113.565	113.609	113.576	2016_7_19_17_07_48
FLQS29JFGRX5____	-62.790	-62.937	-63.009	-62.832	-62.826	-62.870	-62.753	-62.786	-62.618	-62.616	-62.615	-62.692	-62.468	-62.513	-62.613	-62.543	-62.502	-62.544	-62.501	-62.578	-62.545	-62.577	-62.584	-62.476	-62.510	-62.617	-62.545	-62.508	-62.649	-62.508	-62.548	-62.543	143.155	143.408	143.473	143.510	143.403	143.474	143.508	143.543	143.505	143.400	143.476	143.335	143.324	143.290	143.405	143.223	143.288	143.429	143.429	143.474	143.509	143.438	143.330	143.471	143.439	143.437	143.544	143.506	143.228	143.473	143.331	143.473	113.810	113.822	113.836	113.772	113.785	113.789	113.745	113.751	113.701	113.715	113.704	113.750	113.677	113.697	113.713	113.717	113.693	113.687	113.673	113.692	113.676	113.697	113.715	113.658	113.674	113.710	113.670	113.663	113.751	113.668	113.702	113.680	2016_7_19_17_07_48
FLQS22XEGRX2____	-62.878	-63.014	-63.119	-62.911	-62.912	-62.949	-62.838	-62.872	-62.738	-62.740	-62.710	-62.770	-62.590	-62.633	-62.698	-62.633	-62.624	-62.664	-62.598	-62.661	-62.630	-62.664	-62.702	-62.599	-62.592	-62.732	-62.629	-62.591	-62.737	-62.593	-62.667	-62.628	143.158	143.334	143.445	143.476	143.406	143.440	143.510	143.546	143.511	143.406	143.473	143.300	143.290	143.298	143.408	143.226	143.254	143.436	143.430	143.477	143.511	143.440	143.334	143.476	143.441	143.442	143.546	143.512	143.231	143.474	143.333	143.478	113.558	113.578	113.597	113.523	113.533	113.541	113.493	113.499	113.460	113.476	113.456	113.501	113.442	113.455	113.461	113.466	113.459	113.446	113.424	113.439	113.423	113.445	113.473	113.418	113.421	113.468	113.418	113.410	113.500	113.416	113.462	113.428	2016_7_19_17_07_48
FLQS22TQGRX2____	-62.948	-63.126	-63.196	-63.021	-63.017	-63.060	-62.942	-62.975	-62.812	-62.842	-62.810	-62.880	-62.665	-62.705	-62.801	-62.734	-62.700	-62.736	-62.698	-62.766	-62.735	-62.773	-62.803	-62.703	-62.697	-62.845	-62.734	-62.696	-62.838	-62.705	-62.770	-62.739	143.084	143.341	143.408	143.443	143.334	143.406	143.441	143.477	143.439	143.336	143.408	143.267	143.255	143.223	143.337	143.156	143.220	143.363	143.361	143.406	143.442	143.406	143.263	143.407	143.371	143.406	143.477	143.441	143.161	143.441	143.265	143.443	113.867	113.889	113.902	113.838	113.853	113.857	113.812	113.818	113.769	113.794	113.773	113.817	113.747	113.765	113.780	113.784	113.763	113.755	113.742	113.758	113.743	113.761	113.792	113.737	113.740	113.785	113.737	113.730	113.818	113.733	113.780	113.744	2016_7_19_17_07_48
FLQS21YXGRX2____	-62.635	-62.775	-62.845	-62.670	-62.673	-62.708	-62.598	-62.633	-62.492	-62.492	-62.457	-62.529	-62.346	-62.391	-62.460	-62.387	-62.364	-62.422	-62.346	-62.425	-62.388	-62.424	-62.460	-62.351	-62.355	-62.494	-62.388	-62.354	-62.496	-62.354	-62.423	-62.389	143.223	143.437	143.504	143.540	143.467	143.504	143.574	143.610	143.573	143.469	143.539	143.365	143.393	143.360	143.468	143.290	143.319	143.499	143.493	143.538	143.574	143.504	143.399	143.538	143.503	143.504	143.609	143.573	143.294	143.538	143.399	143.538	113.535	113.551	113.565	113.501	113.512	113.519	113.472	113.478	113.436	113.451	113.429	113.479	113.413	113.433	113.441	113.442	113.430	113.423	113.399	113.419	113.401	113.423	113.451	113.394	113.400	113.447	113.396	113.390	113.478	113.395	113.438	113.407	2016_7_19_17_07_48
FLQS2AVTGRX5____	-62.929	-63.067	-63.138	-62.964	-62.963	-62.999	-62.891	-62.924	-62.796	-62.795	-62.762	-62.820	-62.683	-62.682	-62.751	-62.681	-62.682	-62.714	-62.682	-62.715	-62.686	-62.716	-62.753	-62.655	-62.645	-62.785	-62.685	-62.646	-62.786	-62.646	-62.717	-62.681	143.153	143.369	143.437	143.471	143.401	143.436	143.506	143.542	143.506	143.401	143.472	143.296	143.327	143.294	143.402	143.222	143.291	143.432	143.431	143.472	143.507	143.436	143.330	143.472	143.437	143.436	143.542	143.506	143.227	143.470	143.330	143.472	113.573	113.587	113.601	113.538	113.548	113.555	113.508	113.514	113.476	113.492	113.470	113.515	113.465	113.469	113.477	113.480	113.470	113.460	113.449	113.454	113.439	113.460	113.488	113.434	113.436	113.483	113.434	113.426	113.514	113.431	113.476	113.443	2016_7_19_17_07_48
FLQS3087GRWV____	-63.352	-63.529	-63.599	-63.391	-63.391	-63.459	-63.318	-63.375	-63.247	-63.249	-63.183	-63.278	-63.069	-63.141	-63.212	-63.107	-63.138	-63.139	-63.136	-63.142	-63.112	-63.143	-63.180	-63.075	-63.074	-63.242	-63.139	-63.071	-63.245	-63.073	-63.143	-63.109	143.149	143.366	143.434	143.466	143.396	143.434	143.501	143.508	143.505	143.400	143.468	143.296	143.321	143.291	143.399	143.218	143.289	143.428	143.429	143.467	143.502	143.432	143.326	143.468	143.432	143.434	143.540	143.503	143.226	143.467	143.325	143.467	113.871	113.898	113.911	113.837	113.847	113.864	113.807	113.825	113.783	113.799	113.767	113.824	113.750	113.779	113.787	113.778	113.778	113.758	113.757	113.753	113.738	113.759	113.787	113.731	113.736	113.792	113.742	113.724	113.823	113.730	113.775	113.742	2016_7_19_17_07_48
FLQS2044GRWY____	-62.997	-63.140	-63.211	-63.036	-63.038	-63.072	-62.963	-62.997	-62.847	-62.847	-62.810	-62.898	-62.706	-62.757	-62.827	-62.749	-62.741	-62.781	-62.702	-62.789	-62.750	-62.791	-62.826	-62.706	-62.724	-62.858	-62.751	-62.718	-62.863	-62.722	-62.791	-62.755	143.145	143.362	143.428	143.462	143.391	143.429	143.497	143.532	143.493	143.389	143.457	143.287	143.311	143.282	143.393	143.210	143.276	143.418	143.412	143.462	143.494	143.429	143.321	143.459	143.426	143.428	143.529	143.496	143.216	143.461	143.323	143.464	113.843	113.859	113.873	113.809	113.820	113.826	113.779	113.786	113.741	113.756	113.734	113.788	113.720	113.742	113.749	113.750	113.737	113.730	113.704	113.726	113.709	113.732	113.759	113.699	113.710	113.754	113.703	113.697	113.787	113.704	113.747	113.714	2016_7_19_17_07_49
FLQS312SGRWV____	-62.726	-62.869	-62.939	-62.763	-62.766	-62.800	-62.691	-62.723	-62.584	-62.584	-62.547	-62.625	-62.428	-62.485	-62.555	-62.482	-62.462	-62.509	-62.460	-62.517	-62.478	-62.518	-62.552	-62.441	-62.450	-62.588	-62.480	-62.446	-62.590	-62.448	-62.517	-62.481	143.271	143.484	143.551	143.587	143.515	143.551	143.621	143.657	143.620	143.515	143.586	143.411	143.404	143.408	143.515	143.338	143.369	143.512	143.510	143.587	143.623	143.551	143.446	143.586	143.551	143.550	143.657	143.622	143.342	143.586	143.445	143.587	113.729	113.745	113.759	113.695	113.706	113.713	113.666	113.671	113.630	113.645	113.623	113.674	113.609	113.628	113.636	113.637	113.626	113.621	113.605	113.612	113.594	113.618	113.645	113.587	113.595	113.642	113.590	113.583	113.673	113.589	113.633	113.600	2016_7_19_17_07_49
FLQS31J6GRWY____	-62.663	-62.837	-62.875	-62.699	-62.698	-62.768	-62.627	-62.660	-62.532	-62.533	-62.499	-62.556	-62.385	-62.419	-62.490	-62.419	-62.420	-62.452	-62.418	-62.451	-62.450	-62.452	-62.520	-62.390	-62.382	-62.521	-62.450	-62.380	-62.555	-62.381	-62.453	-62.417	143.219	143.435	143.503	143.536	143.467	143.503	143.572	143.608	143.573	143.468	143.539	143.362	143.392	143.359	143.466	143.289	143.357	143.499	143.497	143.537	143.576	143.501	143.398	143.538	143.502	143.502	143.611	143.573	143.296	143.536	143.396	143.538	113.620	113.647	113.649	113.585	113.595	113.614	113.556	113.562	113.524	113.540	113.518	113.563	113.501	113.517	113.526	113.528	113.518	113.508	113.497	113.502	113.496	113.508	113.546	113.481	113.484	113.531	113.491	113.473	113.572	113.479	113.523	113.491	2016_7_19_17_07_33
FLQS31FWGRWY____	-62.847	-62.987	-63.058	-62.880	-62.880	-62.924	-62.815	-62.849	-62.712	-62.714	-62.686	-62.738	-62.569	-62.603	-62.676	-62.603	-62.604	-62.636	-62.572	-62.638	-62.602	-62.634	-62.673	-62.571	-62.563	-62.710	-62.601	-62.562	-62.705	-62.571	-62.636	-62.598	143.168	143.384	143.491	143.487	143.416	143.488	143.556	143.594	143.524	143.418	143.491	143.311	143.339	143.308	143.454	143.237	143.304	143.448	143.441	143.526	143.525	143.452	143.343	143.489	143.454	143.488	143.560	143.524	143.242	143.522	143.344	143.489	113.690	113.705	113.713	113.654	113.665	113.669	113.622	113.628	113.593	113.608	113.589	113.632	113.572	113.587	113.590	113.598	113.588	113.578	113.557	113.567	113.555	113.577	113.606	113.550	113.553	113.597	113.550	113.542	113.631	113.545	113.593	113.559	2016_7_19_17_07_33
FLQS31CRGRWY____	-63.207	-63.374	-63.416	-63.244	-63.276	-63.313	-63.168	-63.202	-63.099	-63.105	-63.041	-63.102	-62.928	-62.962	-63.031	-62.964	-62.964	-62.997	-62.961	-62.993	-62.993	-63.030	-63.059	-62.933	-62.924	-63.063	-62.993	-62.958	-63.068	-62.926	-62.996	-62.959	143.057	143.238	143.342	143.373	143.307	143.340	143.410	143.445	143.378	143.307	143.375	143.198	143.228	143.196	143.305	143.125	143.193	143.335	143.333	143.376	143.413	143.341	143.198	143.377	143.341	143.340	143.448	143.413	143.130	143.373	143.233	143.377	114.056	114.085	114.084	114.022	114.042	114.050	113.991	113.997	113.972	113.985	113.954	114.000	113.937	113.953	113.960	113.964	113.954	113.945	113.933	113.937	113.932	113.955	113.986	113.917	113.919	113.966	113.927	113.920	113.999	113.915	113.959	113.926	2016_7_19_17_07_33
FLQS319LGRWY____	-62.736	-62.874	-62.943	-62.769	-62.771	-62.806	-62.696	-62.731	-62.596	-62.597	-62.559	-62.628	-62.451	-62.456	-62.559	-62.488	-62.485	-62.524	-62.448	-62.521	-62.489	-62.522	-62.559	-62.455	-62.452	-62.592	-62.488	-62.452	-62.595	-62.451	-62.523	-62.487	143.222	143.435	143.504	143.539	143.467	143.503	143.573	143.609	143.573	143.468	143.538	143.364	143.395	143.358	143.467	143.292	143.360	143.500	143.495	143.539	143.575	143.503	143.397	143.539	143.503	143.503	143.610	143.574	143.294	143.538	143.397	143.539	113.520	113.535	113.548	113.485	113.496	113.502	113.456	113.462	113.422	113.437	113.415	113.463	113.399	113.406	113.425	113.427	113.416	113.408	113.384	113.402	113.386	113.407	113.435	113.379	113.384	113.431	113.380	113.373	113.462	113.379	113.423	113.390	2016_7_19_17_07_33
FLQS319HGRWY____	-62.716	-62.854	-62.961	-62.749	-62.749	-62.788	-62.677	-62.711	-62.580	-62.581	-62.551	-62.609	-62.438	-62.471	-62.538	-62.471	-62.457	-62.504	-62.439	-62.500	-62.467	-62.502	-62.539	-62.439	-62.432	-62.572	-62.467	-62.429	-62.573	-62.433	-62.503	-62.465	143.212	143.429	143.499	143.531	143.460	143.493	143.564	143.601	143.567	143.463	143.532	143.355	143.386	143.353	143.462	143.283	143.311	143.492	143.488	143.531	143.569	143.494	143.388	143.533	143.497	143.496	143.603	143.568	143.288	143.528	143.388	143.533	113.691	113.706	113.731	113.656	113.666	113.674	113.627	113.632	113.594	113.609	113.589	113.634	113.572	113.588	113.595	113.599	113.590	113.579	113.558	113.572	113.556	113.578	113.606	113.551	113.554	113.601	113.551	113.543	113.632	113.550	113.594	113.560	2016_7_19_17_07_33
FLQS317CGRWY____	-62.948	-63.091	-63.161	-62.985	-63.018	-63.052	-62.943	-62.946	-62.817	-62.817	-62.782	-62.873	-62.667	-62.704	-62.775	-62.702	-62.702	-62.737	-62.701	-62.738	-62.736	-62.769	-62.774	-62.675	-62.668	-62.808	-62.737	-62.668	-62.840	-62.667	-62.737	-62.703	143.078	143.293	143.363	143.396	143.330	143.364	143.435	143.468	143.435	143.329	143.401	143.227	143.254	143.220	143.327	143.149	143.219	143.359	143.359	143.398	143.437	143.364	143.257	143.399	143.365	143.362	143.472	143.434	143.157	143.397	143.257	143.399	113.703	113.719	113.732	113.668	113.689	113.696	113.648	113.645	113.606	113.622	113.600	113.656	113.583	113.600	113.608	113.610	113.599	113.591	113.578	113.585	113.579	113.600	113.618	113.564	113.566	113.614	113.574	113.557	113.655	113.562	113.606	113.573	2016_7_19_17_07_33
FLQS3160GRWY____	-62.789	-62.960	-62.996	-62.822	-62.821	-62.861	-62.746	-62.780	-62.655	-62.655	-62.627	-62.679	-62.508	-62.543	-62.610	-62.544	-62.548	-62.576	-62.545	-62.570	-62.540	-62.573	-62.611	-62.515	-62.502	-62.641	-62.540	-62.499	-62.646	-62.503	-62.575	-62.537	143.140	143.319	143.427	143.459	143.388	143.421	143.494	143.530	143.495	143.390	143.459	143.283	143.273	143.281	143.391	143.210	143.276	143.419	143.416	143.461	143.497	143.424	143.316	143.461	143.425	143.424	143.532	143.497	143.216	143.458	143.317	143.462	113.752	113.783	113.779	113.716	113.726	113.735	113.686	113.691	113.655	113.670	113.651	113.694	113.638	113.648	113.655	113.659	113.651	113.639	113.629	113.631	113.616	113.637	113.666	113.613	113.614	113.661	113.611	113.602	113.693	113.609	113.654	113.620	2016_7_19_17_07_34
FLQS3126GRWV____	-62.703	-62.852	-62.924	-62.738	-62.741	-62.785	-62.676	-62.708	-62.563	-62.572	-62.530	-62.598	-62.417	-62.460	-62.527	-62.457	-62.451	-62.493	-62.450	-62.502	-62.459	-62.501	-62.530	-62.421	-62.433	-62.572	-62.459	-62.424	-62.564	-62.432	-62.493	-62.466	143.297	143.547	143.614	143.615	143.545	143.614	143.683	143.720	143.651	143.578	143.617	143.440	143.467	143.436	143.547	143.365	143.433	143.575	143.573	143.649	143.651	143.615	143.474	143.615	143.614	143.614	143.686	143.649	143.370	143.649	143.475	143.649	113.725	113.738	113.753	113.690	113.701	113.706	113.659	113.665	113.626	113.640	113.620	113.669	113.604	113.623	113.629	113.633	113.621	113.614	113.600	113.606	113.591	113.611	113.641	113.584	113.588	113.635	113.586	113.580	113.668	113.582	113.628	113.594	2016_7_19_17_07_34
FLQS3115GRWV____	-62.458	-62.630	-62.671	-62.494	-62.495	-62.530	-62.423	-62.456	-62.323	-62.322	-62.285	-62.353	-62.173	-62.214	-62.285	-62.212	-62.207	-62.244	-62.173	-62.246	-62.243	-62.278	-62.284	-62.179	-62.178	-62.317	-62.215	-62.175	-62.349	-62.177	-62.248	-62.213	143.366	143.582	143.649	143.683	143.613	143.649	143.719	143.755	143.719	143.614	143.686	143.509	143.538	143.504	143.612	143.434	143.504	143.644	143.639	143.683	143.721	143.649	143.543	143.684	143.648	143.647	143.754	143.719	143.442	143.683	143.542	143.683	113.489	113.515	113.519	113.455	113.465	113.472	113.426	113.431	113.392	113.407	113.384	113.433	113.368	113.387	113.395	113.396	113.384	113.377	113.354	113.372	113.365	113.387	113.405	113.349	113.354	113.401	113.351	113.342	113.441	113.348	113.393	113.361	2016_7_19_17_07_34
FLQS310RGRWV____	-62.977	-63.113	-63.151	-63.008	-62.979	-63.047	-62.936	-62.938	-62.832	-62.832	-62.797	-62.870	-62.648	-62.691	-62.798	-62.731	-62.682	-62.723	-62.689	-62.761	-62.726	-62.763	-62.799	-62.659	-62.693	-62.832	-62.726	-62.658	-62.836	-62.693	-62.763	-62.694	143.141	143.357	143.420	143.459	143.384	143.422	143.491	143.524	143.490	143.386	143.455	143.282	143.267	143.237	143.389	143.208	143.232	143.376	143.409	143.459	143.492	143.424	143.317	143.454	143.423	143.422	143.526	143.490	143.214	143.456	143.317	143.457	113.832	113.846	113.849	113.795	113.797	113.814	113.767	113.762	113.732	113.747	113.725	113.775	113.703	113.722	113.735	113.739	113.719	113.712	113.696	113.713	113.696	113.718	113.746	113.679	113.695	113.742	113.691	113.673	113.774	113.690	113.734	113.691	2016_7_19_17_07_34
FLQS3106GRWV____	-62.883	-63.066	-63.137	-62.961	-62.954	-62.999	-62.884	-62.917	-62.770	-62.771	-62.744	-62.815	-62.594	-62.641	-62.744	-62.673	-62.628	-62.670	-62.627	-62.716	-62.671	-62.709	-62.746	-62.629	-62.641	-62.779	-62.672	-62.638	-62.779	-62.639	-62.679	-62.673	143.183	143.441	143.505	143.542	143.436	143.506	143.541	143.576	143.538	143.433	143.537	143.330	143.351	143.321	143.437	143.253	143.317	143.460	143.456	143.541	143.540	143.469	143.364	143.504	143.470	143.472	143.574	143.540	143.257	143.505	143.361	143.507	113.457	113.481	113.495	113.431	113.444	113.449	113.405	113.411	113.367	113.383	113.359	113.413	113.336	113.356	113.374	113.377	113.352	113.345	113.331	113.349	113.334	113.357	113.385	113.325	113.334	113.380	113.329	113.323	113.411	113.328	113.363	113.339	2016_7_19_17_07_34
FLQS30ZQGRWV____	-63.072	-63.212	-63.282	-63.106	-63.108	-63.144	-63.036	-63.069	-62.931	-62.930	-62.894	-62.967	-62.774	-62.829	-62.897	-62.825	-62.775	-62.859	-62.774	-62.861	-62.825	-62.861	-62.897	-62.789	-62.793	-62.930	-62.826	-62.790	-62.933	-62.792	-62.861	-62.825	143.141	143.354	143.422	143.458	143.387	143.422	143.491	143.528	143.491	143.387	143.456	143.282	143.276	143.279	143.386	143.209	143.238	143.418	143.378	143.456	143.492	143.422	143.317	143.457	143.420	143.422	143.526	143.492	143.213	143.456	143.316	143.457	113.761	113.776	113.790	113.726	113.737	113.744	113.697	113.703	113.662	113.677	113.655	113.705	113.641	113.659	113.666	113.668	113.647	113.649	113.626	113.644	113.627	113.649	113.676	113.619	113.626	113.672	113.622	113.615	113.704	113.621	113.664	113.632	2016_7_19_17_07_34
FLQS30YUGRWV____	-62.737	-62.880	-62.947	-62.770	-62.771	-62.807	-62.699	-62.731	-62.598	-62.598	-62.564	-62.630	-62.455	-62.491	-62.560	-62.490	-62.489	-62.523	-62.489	-62.524	-62.492	-62.525	-62.561	-62.458	-62.454	-62.593	-62.491	-62.455	-62.595	-62.454	-62.526	-62.490	143.285	143.541	143.570	143.604	143.534	143.569	143.638	143.674	143.639	143.533	143.603	143.428	143.456	143.423	143.534	143.353	143.421	143.562	143.560	143.603	143.638	143.568	143.462	143.603	143.568	143.568	143.674	143.637	143.358	143.603	143.462	143.605	113.780	113.791	113.809	113.745	113.755	113.762	113.716	113.722	113.682	113.698	113.676	113.724	113.661	113.678	113.685	113.688	113.677	113.668	113.657	113.662	113.647	113.668	113.696	113.640	113.644	113.691	113.641	113.634	113.722	113.639	113.684	113.651	2016_7_19_17_07_35
FLQS30X6GRWY____	-62.731	-62.882	-62.982	-62.807	-62.779	-62.846	-62.705	-62.770	-62.598	-62.599	-62.558	-62.668	-62.444	-62.490	-62.596	-62.485	-62.479	-62.520	-62.443	-62.530	-62.494	-62.562	-62.562	-62.448	-62.492	-62.632	-62.488	-62.460	-62.634	-62.493	-62.525	-62.494	143.242	143.494	143.564	143.600	143.525	143.563	143.629	143.668	143.629	143.525	143.561	143.424	143.411	143.380	143.529	143.309	143.376	143.519	143.513	143.596	143.630	143.563	143.419	143.560	143.563	143.563	143.630	143.631	143.355	143.597	143.421	143.596	113.636	113.649	113.672	113.608	113.610	113.627	113.570	113.586	113.534	113.550	113.531	113.588	113.514	113.534	113.548	113.543	113.531	113.524	113.499	113.516	113.499	113.532	113.553	113.494	113.508	113.555	113.497	113.488	113.586	113.504	113.540	113.504	2016_7_19_17_07_35
FLQS30X6GRWV____	-62.780	-62.953	-63.024	-62.814	-62.847	-62.886	-62.776	-62.777	-62.650	-62.649	-62.617	-62.672	-62.501	-62.534	-62.604	-62.533	-62.535	-62.566	-62.534	-62.601	-62.567	-62.568	-62.637	-62.508	-62.531	-62.670	-62.566	-62.530	-62.672	-62.531	-62.569	-62.533	143.227	143.444	143.514	143.545	143.478	143.511	143.582	143.616	143.583	143.477	143.547	143.370	143.399	143.367	143.475	143.297	143.365	143.506	143.504	143.547	143.584	143.509	143.407	143.547	143.512	143.512	143.620	143.583	143.305	143.546	143.404	143.546	113.553	113.579	113.593	113.518	113.539	113.547	113.500	113.495	113.457	113.472	113.452	113.496	113.434	113.450	113.458	113.460	113.451	113.441	113.430	113.446	113.429	113.441	113.479	113.415	113.428	113.474	113.424	113.417	113.506	113.423	113.456	113.424	2016_7_19_17_07_35
FLQS30WFGRWV____	-62.544	-62.723	-62.795	-62.617	-62.621	-62.655	-62.546	-62.548	-62.435	-62.435	-62.395	-62.479	-62.243	-62.302	-62.409	-62.336	-62.289	-62.329	-62.273	-62.374	-62.335	-62.370	-62.406	-62.260	-62.306	-62.441	-62.335	-62.304	-62.444	-62.302	-62.370	-62.338	143.348	143.565	143.633	143.670	143.597	143.633	143.703	143.736	143.701	143.596	143.667	143.494	143.482	143.488	143.597	143.421	143.484	143.626	143.645	143.667	143.703	143.635	143.530	143.665	143.631	143.634	143.738	143.702	143.424	143.668	143.530	143.667	113.514	113.542	113.556	113.491	113.503	113.509	113.462	113.458	113.426	113.441	113.417	113.471	113.393	113.412	113.432	113.433	113.408	113.401	113.379	113.410	113.392	113.413	113.441	113.372	113.392	113.437	113.387	113.382	113.469	113.386	113.429	113.398	2016_7_19_17_07_35
FLQS30VBGRWV____	-63.001	-63.141	-63.210	-63.036	-63.036	-63.073	-62.964	-62.997	-62.855	-62.855	-62.822	-62.896	-62.713	-62.721	-62.826	-62.754	-62.747	-62.786	-62.712	-62.788	-62.754	-62.790	-62.827	-62.715	-62.720	-62.859	-62.754	-62.719	-62.862	-62.720	-62.791	-62.753	143.222	143.438	143.505	143.539	143.469	143.504	143.574	143.610	143.573	143.468	143.538	143.363	143.391	143.356	143.470	143.289	143.356	143.498	143.491	143.540	143.574	143.505	143.398	143.538	143.505	143.505	143.609	143.575	143.294	143.539	143.399	143.542	113.761	113.776	113.789	113.726	113.736	113.743	113.697	113.703	113.660	113.676	113.654	113.705	113.639	113.647	113.666	113.668	113.656	113.648	113.624	113.643	113.626	113.648	113.677	113.619	113.625	113.671	113.621	113.614	113.703	113.620	113.664	113.631	2016_7_19_17_07_35
