SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-9.537	-9.407	-9.432	-9.419	-9.301	-9.538	-9.345	-9.432	-9.225	-9.373	-9.307	-9.302	-9.463	-9.446	-9.261	-9.047	-9.158	-9.553	-9.534	-9.251	-9.474	-9.660	-9.277	-8.919	-9.109	-9.176	-9.513	-9.459	-9.444	-9.725	-9.433	-9.343	117.797	117.810	118.070	118.480	118.231	117.745	117.851	117.673	118.137	117.841	117.877	118.269	117.942	117.852	117.795	118.200	117.939	117.993	117.802	117.363	117.826	117.768	117.601	117.659	118.166	117.779	117.648	117.710	118.050	118.140	117.965	117.771	94.775	94.712	94.714	94.692	94.644	94.778	94.680	94.729	94.611	94.694	94.660	94.643	94.734	94.729	94.641	94.523	94.586	94.775	94.773	94.653	94.743	94.835	94.657	94.481	94.554	94.601	94.769	94.740	94.720	94.852	94.718	94.682	2016_7_19_17_09_17
FLQS30WFGRWV____	-8.968	-8.822	-8.876	-9.066	-8.918	-9.038	-8.901	-9.044	-8.794	-8.997	-8.857	-8.986	-9.030	-9.128	-8.772	-8.752	-8.791	-9.050	-8.958	-8.788	-8.954	-9.095	-8.787	-8.592	-8.871	-8.983	-9.117	-8.884	-9.131	-9.242	-9.039	-8.966	117.792	117.951	117.812	117.334	117.965	117.344	117.702	117.459	117.676	117.225	117.666	117.722	117.330	117.234	117.054	117.584	117.138	118.080	118.143	117.807	117.762	117.762	116.992	116.977	116.901	117.156	117.841	118.041	117.304	117.669	118.044	117.351	94.217	94.141	94.172	94.282	94.187	94.268	94.188	94.266	94.137	94.252	94.168	94.229	94.264	94.315	94.149	94.120	94.155	94.246	94.199	94.129	94.211	94.280	94.159	94.064	94.203	94.248	94.287	94.167	94.314	94.354	94.242	94.232	2016_7_19_17_09_17
FLQS30VBGRWV____	-9.347	-9.395	-9.367	-9.430	-9.423	-9.533	-9.449	-9.359	-9.295	-9.364	-9.298	-9.537	-9.559	-9.542	-9.375	-9.066	-9.017	-9.551	-9.595	-9.155	-9.323	-9.476	-9.149	-8.848	-9.100	-9.401	-9.442	-9.319	-9.374	-9.494	-9.415	-9.332	117.721	117.732	117.740	117.806	117.745	117.477	117.765	117.655	117.731	117.694	117.671	117.720	117.856	117.761	117.206	117.663	118.210	117.279	117.348	118.278	118.235	117.818	117.402	117.399	117.702	117.495	117.756	118.232	118.038	117.943	117.887	117.820	94.621	94.644	94.630	94.658	94.657	94.720	94.668	94.629	94.595	94.630	94.599	94.713	94.718	94.714	94.654	94.487	94.443	94.737	94.756	94.507	94.590	94.680	94.537	94.391	94.502	94.656	94.665	94.588	94.622	94.683	94.647	94.610	2016_7_19_17_09_17
FLQS30UFGRWV____	-8.924	-8.721	-9.007	-8.882	-8.755	-8.732	-9.042	-8.805	-8.675	-8.738	-8.948	-8.758	-8.980	-8.749	-8.600	-8.568	-8.419	-8.686	-8.863	-8.605	-8.973	-9.244	-8.864	-8.665	-8.791	-8.386	-9.089	-8.921	-9.203	-9.260	-8.957	-8.773	118.297	118.130	118.384	118.445	118.337	118.077	118.340	118.367	118.435	118.403	117.924	118.313	118.380	118.348	117.596	118.635	118.004	118.328	118.305	118.587	118.391	118.071	117.704	118.087	117.093	118.949	118.143	118.025	118.091	118.515	118.026	118.330	94.157	94.065	94.193	94.131	94.074	94.072	94.212	94.097	94.032	94.064	94.182	94.076	94.181	94.071	94.025	93.973	93.924	94.041	94.127	93.993	94.177	94.320	94.150	94.040	94.137	93.876	94.242	94.166	94.299	94.311	94.183	94.083	2016_7_19_17_09_17
FLQS30TYGRWV____	-9.193	-9.171	-9.166	-9.342	-9.223	-9.130	-9.244	-9.213	-9.080	-8.944	-9.219	-9.097	-9.192	-9.344	-8.773	-8.979	-8.952	-9.417	-9.525	-8.944	-9.426	-9.457	-9.062	-8.828	-9.020	-9.135	-9.346	-9.176	-9.472	-9.749	-9.279	-9.173	118.225	118.634	118.178	118.423	118.186	118.178	118.528	118.085	118.358	118.200	118.036	118.105	118.178	118.387	118.093	118.085	118.050	117.653	117.648	118.433	118.436	118.066	118.144	117.889	118.191	118.524	118.257	118.525	118.082	118.237	118.317	118.385	94.453	94.427	94.441	94.517	94.468	94.424	94.466	94.468	94.394	94.334	94.473	94.411	94.454	94.519	94.255	94.355	94.343	94.583	94.635	94.325	94.557	94.586	94.393	94.289	94.370	94.414	94.525	94.434	94.593	94.720	94.491	94.437	2016_7_19_17_09_17
FLQS30T7GRWV____	-9.192	-9.183	-9.313	-9.278	-9.206	-9.190	-9.183	-8.936	-9.005	-9.017	-9.022	-9.090	-9.178	-9.280	-8.831	-8.701	-8.925	-9.093	-9.193	-8.817	-9.365	-9.321	-8.998	-8.753	-8.777	-8.852	-9.292	-9.172	-9.221	-9.336	-9.268	-9.184	117.628	117.878	117.573	117.949	117.715	117.635	117.917	118.024	118.152	117.726	117.761	117.696	118.017	117.798	118.210	118.152	118.420	117.705	117.632	117.833	117.823	117.843	117.418	117.298	117.671	118.874	117.583	118.038	118.116	118.089	117.668	117.767	94.357	94.343	94.418	94.386	94.361	94.356	94.342	94.219	94.247	94.269	94.270	94.305	94.336	94.393	94.161	94.100	94.199	94.306	94.357	94.168	94.434	94.411	94.271	94.157	94.155	94.148	94.407	94.332	94.353	94.409	94.392	94.348	2016_7_19_17_09_17
FLQS30S7GRWV____	-9.327	-9.265	-9.300	-9.474	-9.654	-9.541	-9.324	-9.142	-9.154	-9.297	-9.245	-9.490	-9.262	-9.366	-8.991	-9.193	-8.895	-9.554	-9.540	-9.162	-9.533	-9.524	-9.162	-8.973	-9.117	-9.419	-9.428	-9.193	-9.439	-9.740	-9.485	-9.383	117.936	117.804	117.803	118.271	117.357	117.155	118.110	118.146	117.941	117.557	117.345	117.203	118.082	117.761	117.662	117.395	117.680	117.586	117.148	117.739	117.297	118.093	117.070	117.187	117.438	117.304	117.979	117.911	117.837	117.546	117.683	118.091	94.503	94.478	94.495	94.561	94.684	94.637	94.495	94.406	94.419	94.503	94.486	94.610	94.466	94.529	94.351	94.459	94.304	94.626	94.637	94.431	94.628	94.592	94.456	94.360	94.421	94.572	94.550	94.440	94.561	94.718	94.589	94.524	2016_7_19_17_09_18
FLQS30RRGRWV____	-9.544	-9.318	-9.435	-9.294	-9.232	-9.403	-9.494	-9.224	-9.219	-9.478	-9.162	-9.421	-9.456	-9.614	-9.188	-8.989	-9.200	-9.430	-9.593	-9.159	-9.583	-9.717	-9.258	-8.965	-9.033	-9.293	-9.540	-9.243	-9.362	-9.485	-9.356	-9.453	117.697	118.363	117.976	118.162	118.248	117.970	118.112	117.952	118.154	117.794	118.298	117.956	117.910	118.004	117.824	118.156	118.028	117.712	117.953	117.967	117.911	117.604	118.003	117.689	117.997	117.795	118.178	118.649	118.325	118.305	118.057	117.852	94.556	94.421	94.492	94.418	94.384	94.477	94.516	94.391	94.381	94.520	94.349	94.487	94.505	94.578	94.379	94.271	94.377	94.500	94.570	94.360	94.567	94.643	94.406	94.276	94.298	94.431	94.535	94.374	94.444	94.504	94.451	94.506	2016_7_19_17_09_18
FLQS30R2GRWV____	-8.571	-8.365	-8.670	-8.606	-8.666	-8.649	-8.574	-8.510	-8.532	-8.662	-8.516	-8.668	-8.757	-8.542	-8.228	-8.552	-8.300	-8.725	-8.892	-8.262	-8.894	-8.638	-8.647	-8.401	-8.423	-8.334	-8.603	-8.372	-8.800	-8.851	-8.652	-8.367	118.074	118.088	117.825	117.943	117.775	117.574	117.921	117.451	117.745	117.840	117.736	117.748	118.136	117.982	117.801	117.662	117.591	118.333	117.863	118.094	117.823	118.230	117.524	117.715	117.908	117.905	118.106	117.917	118.163	118.213	118.711	117.772	94.260	94.160	94.317	94.281	94.316	94.315	94.267	94.252	94.253	94.312	94.245	94.318	94.347	94.249	94.103	94.265	94.145	94.325	94.423	94.110	94.425	94.287	94.316	94.190	94.194	94.151	94.274	94.169	94.367	94.390	94.277	94.172	2016_7_19_17_09_18
FLQS30QXGRWV____	-9.526	-9.321	-9.354	-9.537	-9.412	-9.527	-9.264	-9.356	-9.286	-9.462	-9.354	-9.415	-9.552	-9.548	-9.237	-9.301	-8.879	-9.541	-9.465	-9.455	-9.323	-9.637	-9.262	-8.954	-9.091	-9.350	-9.372	-9.438	-9.488	-9.598	-9.412	-9.448	117.145	117.608	118.085	117.404	117.304	117.036	117.571	117.201	117.535	117.482	117.214	117.276	117.528	117.254	117.518	117.322	117.744	117.208	117.149	117.270	117.488	117.615	117.003	117.187	117.568	117.173	117.303	117.361	117.393	117.612	117.559	117.233	94.495	94.378	94.376	94.491	94.434	94.500	94.352	94.411	94.364	94.452	94.410	94.437	94.493	94.502	94.341	94.380	94.159	94.500	94.466	94.456	94.384	94.531	94.373	94.216	94.269	94.409	94.415	94.444	94.467	94.512	94.424	94.454	2016_7_19_17_09_18
FLQS30QPGRWV____	-9.189	-8.990	-8.962	-9.096	-9.197	-9.139	-9.066	-8.934	-8.966	-9.096	-8.965	-9.199	-9.068	-9.017	-9.043	-8.519	-8.797	-9.096	-9.305	-8.958	-9.125	-9.203	-9.051	-8.696	-8.758	-8.758	-9.279	-8.861	-9.165	-9.400	-8.908	-9.058	117.578	117.729	117.675	117.667	117.738	117.104	117.506	118.129	117.467	117.119	117.415	117.396	117.365	118.108	117.514	117.668	118.418	117.597	117.391	117.597	117.552	117.617	117.246	117.195	118.370	117.698	117.753	117.698	117.579	117.614	117.448	117.488	94.456	94.354	94.343	94.408	94.454	94.450	94.399	94.313	94.352	94.429	94.354	94.468	94.406	94.353	94.388	94.129	94.236	94.411	94.520	94.344	94.426	94.462	94.402	94.231	94.219	94.243	94.493	94.293	94.445	94.557	94.325	94.396	2016_7_19_17_09_18
FLQS30QMGRWV____	-9.137	-9.142	-8.974	-9.229	-9.153	-9.203	-9.246	-9.141	-9.026	-9.147	-9.028	-9.090	-9.131	-9.287	-8.792	-8.835	-9.123	-9.289	-9.277	-9.091	-9.328	-9.267	-8.946	-8.765	-8.967	-8.684	-9.286	-9.121	-9.230	-9.344	-9.227	-9.181	118.509	118.137	118.669	118.522	118.602	118.331	118.546	118.702	118.322	118.606	118.458	118.707	118.528	118.548	118.253	118.973	118.318	118.387	118.071	118.326	118.157	118.474	118.247	118.177	118.089	118.554	118.543	118.675	118.616	118.792	118.292	118.534	94.274	94.290	94.190	94.317	94.278	94.312	94.325	94.269	94.227	94.275	94.223	94.244	94.270	94.344	94.117	94.112	94.274	94.351	94.357	94.258	94.378	94.337	94.191	94.107	94.207	94.054	94.344	94.260	94.314	94.362	94.325	94.294	2016_7_19_17_09_18
FLQS30Q9GRWY____	-9.069	-9.148	-9.096	-9.286	-9.086	-9.132	-9.184	-8.744	-8.968	-9.086	-9.088	-9.086	-9.246	-9.164	-9.105	-8.904	-8.554	-9.287	-9.440	-8.765	-9.312	-9.388	-8.952	-8.592	-8.832	-8.809	-9.299	-9.120	-9.164	-9.403	-9.159	-9.194	117.867	117.170	117.564	117.680	117.968	117.761	117.903	118.088	117.487	117.831	117.553	118.006	117.801	117.653	117.584	117.989	117.690	117.541	117.296	117.694	117.826	117.692	117.273	117.341	118.181	118.250	117.436	117.905	117.915	117.753	117.644	117.504	94.265	94.329	94.289	94.377	94.269	94.299	94.319	94.100	94.230	94.274	94.285	94.268	94.353	94.319	94.293	94.180	94.022	94.382	94.466	94.124	94.384	94.426	94.230	94.053	94.139	94.125	94.393	94.288	94.309	94.430	94.317	94.339	2016_7_19_17_09_19
FLQS30Q9GRWV____	-9.121	-8.753	-9.209	-9.019	-8.946	-9.253	-8.991	-9.087	-9.075	-9.088	-9.005	-8.945	-9.187	-9.409	-9.116	-8.987	-9.073	-9.291	-9.383	-8.880	-9.253	-9.519	-9.125	-8.716	-8.949	-9.073	-9.232	-9.036	-9.226	-9.478	-9.285	-9.124	118.075	118.652	118.225	118.077	118.522	117.893	117.981	117.734	118.217	117.775	118.352	118.561	118.085	117.715	117.663	117.477	117.736	117.740	117.670	118.304	117.897	117.451	117.649	117.345	118.383	118.183	117.707	118.516	117.984	117.708	117.834	117.696	94.388	94.190	94.425	94.339	94.288	94.459	94.329	94.384	94.361	94.384	94.322	94.286	94.420	94.541	94.401	94.346	94.378	94.483	94.530	94.264	94.459	94.604	94.406	94.219	94.294	94.361	94.456	94.331	94.442	94.575	94.477	94.404	2016_7_19_17_09_19
FLQS30Q3GRWV____	-9.597	-9.387	-9.607	-9.479	-9.359	-9.406	-9.516	-9.545	-9.155	-9.476	-9.283	-9.360	-9.627	-9.551	-9.114	-9.306	-9.074	-9.607	-9.594	-9.282	-9.649	-9.779	-9.217	-9.081	-9.286	-9.471	-9.742	-9.571	-9.561	-9.619	-9.488	-9.524	117.334	118.009	117.352	118.213	118.036	117.749	117.503	117.329	117.872	117.887	118.139	118.071	117.595	117.967	117.792	117.784	118.151	117.929	117.342	118.072	117.302	117.366	117.268	117.246	117.374	117.618	117.299	117.421	117.646	117.742	117.569	117.368	94.636	94.508	94.640	94.544	94.494	94.527	94.590	94.611	94.401	94.556	94.453	94.492	94.640	94.589	94.385	94.478	94.352	94.617	94.634	94.455	94.663	94.723	94.454	94.389	94.483	94.564	94.708	94.620	94.606	94.631	94.574	94.599	2016_7_19_17_09_19
FLQS30Q2GRWV____	-9.258	-9.057	-9.023	-9.282	-9.263	-9.072	-9.242	-9.149	-9.078	-9.150	-8.959	-9.383	-9.123	-9.232	-8.920	-8.894	-8.862	-9.221	-9.187	-9.011	-9.315	-9.389	-8.996	-8.759	-9.005	-9.140	-9.295	-9.184	-9.229	-9.626	-9.083	-9.185	117.725	117.754	118.162	117.755	118.025	117.502	117.651	117.606	117.806	117.710	117.757	117.615	117.821	117.669	117.424	118.142	118.361	117.626	117.936	117.743	117.509	117.526	117.597	117.410	117.708	117.767	117.512	117.644	117.674	117.880	117.844	117.701	94.394	94.295	94.264	94.404	94.385	94.312	94.389	94.346	94.304	94.343	94.248	94.458	94.325	94.383	94.241	94.203	94.179	94.380	94.352	94.274	94.430	94.465	94.272	94.164	94.272	94.335	94.420	94.361	94.382	94.566	94.305	94.360	2016_7_19_17_09_19
FLQS30PHGRWY____	-9.330	-9.189	-9.095	-9.292	-9.279	-9.266	-9.057	-9.207	-8.891	-9.222	-9.083	-9.030	-9.261	-9.291	-8.975	-8.989	-8.880	-9.359	-9.384	-9.023	-9.328	-9.400	-9.133	-8.831	-8.966	-9.085	-9.485	-9.130	-9.299	-9.593	-9.230	-9.258	117.606	117.749	117.957	117.881	117.704	117.559	118.046	117.990	117.809	117.589	118.007	117.879	117.759	117.909	117.922	117.598	118.011	117.489	117.671	117.745	117.517	117.645	117.401	117.467	117.905	117.904	117.451	117.719	117.793	117.696	117.843	117.641	94.469	94.395	94.342	94.440	94.440	94.440	94.320	94.395	94.249	94.417	94.334	94.314	94.429	94.438	94.285	94.304	94.236	94.487	94.493	94.315	94.471	94.501	94.381	94.232	94.282	94.339	94.550	94.368	94.447	94.593	94.411	94.433	2016_7_19_17_09_19
FLQS30NWGRWV____	-9.114	-8.970	-9.071	-9.261	-9.129	-9.242	-9.156	-8.869	-9.058	-8.996	-9.001	-9.133	-8.973	-9.210	-8.706	-8.901	-8.726	-9.087	-9.245	-8.945	-8.967	-8.983	-8.988	-8.763	-8.702	-8.636	-9.017	-9.035	-9.278	-9.386	-8.953	-9.029	117.727	117.946	118.267	118.127	117.826	117.370	118.155	117.798	118.052	117.897	117.936	117.794	118.014	117.652	117.599	117.586	118.198	117.682	117.728	117.738	117.756	117.772	117.648	117.397	117.904	117.907	117.641	117.964	117.845	117.882	117.834	117.891	94.536	94.459	94.495	94.592	94.540	94.612	94.541	94.415	94.497	94.473	94.474	94.543	94.458	94.585	94.343	94.438	94.332	94.525	94.600	94.454	94.464	94.471	94.478	94.378	94.331	94.299	94.493	94.489	94.611	94.662	94.454	94.489	2016_7_19_17_09_19
FLQS30MRGRWY____	-9.458	-9.196	-9.041	-9.417	-9.289	-9.289	-9.268	-9.296	-9.221	-9.293	-9.287	-8.970	-9.384	-9.420	-8.922	-9.187	-9.139	-9.362	-9.402	-9.281	-9.398	-9.469	-9.143	-8.836	-9.032	-9.170	-9.318	-9.134	-9.477	-9.593	-9.226	-9.326	117.595	117.881	118.103	117.682	117.644	117.437	117.657	117.358	117.738	117.580	117.429	118.162	117.740	117.776	117.808	117.411	117.506	117.607	117.604	117.366	117.566	117.701	117.277	117.590	117.711	117.459	117.460	117.776	117.657	117.822	118.177	117.516	94.458	94.320	94.237	94.435	94.374	94.382	94.364	94.389	94.338	94.379	94.382	94.201	94.417	94.432	94.190	94.334	94.307	94.411	94.430	94.381	94.430	94.459	94.318	94.157	94.247	94.323	94.395	94.294	94.465	94.514	94.323	94.397	2016_7_19_17_09_19
FLQS30MKGRWV____	-9.503	-9.127	-9.281	-9.295	-9.094	-9.390	-9.260	-9.210	-8.952	-9.163	-8.897	-9.027	-9.317	-9.287	-8.847	-8.981	-8.744	-9.341	-9.386	-9.217	-9.315	-9.518	-8.951	-8.767	-8.908	-9.029	-9.241	-9.126	-9.352	-9.643	-9.229	-9.261	117.528	117.862	117.614	117.742	117.952	117.476	117.703	118.122	118.136	117.811	117.866	118.129	117.673	118.094	117.854	117.776	118.138	118.186	117.646	117.471	118.075	117.433	117.516	117.498	117.759	117.824	117.692	117.888	117.890	117.680	117.512	117.503	94.796	94.601	94.685	94.686	94.581	94.742	94.671	94.631	94.506	94.620	94.489	94.542	94.700	94.669	94.466	94.533	94.406	94.692	94.734	94.659	94.683	94.806	94.528	94.440	94.498	94.555	94.662	94.599	94.708	94.857	94.663	94.679	2016_7_19_17_09_20
FLQS30MJGRWV____	-9.316	-9.235	-8.963	-9.330	-9.204	-9.315	-9.362	-9.080	-9.136	-9.210	-9.150	-9.198	-9.430	-9.279	-8.853	-8.978	-9.056	-9.408	-9.317	-8.958	-9.364	-9.563	-9.009	-8.814	-8.913	-9.151	-9.353	-9.302	-9.346	-9.461	-9.277	-9.032	117.649	118.007	117.484	118.009	117.687	117.615	117.488	117.392	117.804	117.554	117.465	117.995	117.082	117.765	117.264	117.261	117.939	117.205	117.657	117.155	117.819	117.231	117.068	117.240	117.050	117.365	117.296	117.234	117.836	117.739	117.370	117.958	94.387	94.335	94.222	94.381	94.332	94.388	94.416	94.283	94.294	94.340	94.314	94.317	94.465	94.365	94.177	94.238	94.251	94.449	94.387	94.232	94.404	94.523	94.261	94.159	94.214	94.318	94.419	94.397	94.395	94.454	94.379	94.238	2016_7_19_17_09_20
FLQS30MEGRWV____	-9.121	-8.858	-8.958	-8.958	-8.879	-9.063	-8.871	-8.825	-8.822	-8.685	-8.814	-8.953	-8.986	-9.088	-8.439	-8.842	-8.800	-9.017	-9.131	-8.873	-9.131	-9.183	-8.747	-8.496	-8.580	-8.611	-9.108	-8.849	-9.144	-9.070	-8.835	-8.919	118.308	118.516	118.329	118.585	119.075	118.206	118.309	118.190	118.506	118.492	118.713	118.510	118.788	118.417	118.521	118.295	118.446	118.453	118.125	118.991	118.147	118.661	117.978	118.233	118.482	118.825	117.959	118.745	118.422	118.934	118.234	118.406	94.267	94.133	94.188	94.179	94.123	94.243	94.147	94.129	94.116	94.051	94.105	94.179	94.185	94.247	93.932	94.133	94.108	94.212	94.279	94.123	94.278	94.284	94.099	93.969	94.001	94.003	94.274	94.121	94.274	94.220	94.132	94.167	2016_7_19_17_09_20
FLQS30LFGRWY____	-9.338	-9.386	-9.173	-9.421	-9.529	-9.347	-9.383	-9.345	-9.282	-9.211	-9.228	-9.233	-9.547	-9.100	-9.063	-8.983	-9.138	-9.417	-9.468	-9.152	-9.455	-9.631	-9.249	-8.894	-9.203	-9.396	-9.364	-9.135	-9.363	-9.541	-9.236	-9.383	117.875	117.752	118.024	117.823	117.719	117.695	117.798	117.739	117.755	118.241	117.696	117.946	117.945	117.930	117.489	118.005	117.764	117.941	117.626	118.084	117.655	117.895	117.664	117.604	117.909	117.709	117.781	117.796	118.054	117.849	117.921	117.778	94.483	94.512	94.398	94.526	94.582	94.495	94.508	94.492	94.461	94.408	94.437	94.430	94.582	94.366	94.365	94.307	94.391	94.519	94.556	94.386	94.549	94.624	94.448	94.279	94.417	94.518	94.500	94.389	94.489	94.582	94.432	94.509	2016_7_19_17_09_20
FLQS30KNGRWV____	-9.332	-9.252	-9.098	-9.300	-9.283	-9.342	-9.248	-9.285	-9.084	-9.067	-9.155	-9.099	-9.188	-9.355	-8.912	-8.975	-8.955	-9.358	-9.334	-9.015	-9.330	-9.339	-9.068	-8.886	-8.904	-9.210	-9.425	-8.931	-9.362	-9.416	-9.338	-9.256	117.999	118.346	118.428	118.026	118.030	117.699	118.443	117.685	118.279	118.722	118.149	118.148	118.490	118.046	118.145	118.209	117.961	117.767	117.943	118.297	117.969	117.860	117.803	117.791	118.183	118.035	117.838	118.130	118.064	118.228	117.920	118.035	94.512	94.460	94.383	94.496	94.487	94.529	94.455	94.501	94.382	94.358	94.421	94.394	94.424	94.522	94.304	94.332	94.331	94.534	94.515	94.348	94.513	94.521	94.392	94.304	94.299	94.452	94.563	94.314	94.524	94.544	94.518	94.474	2016_7_19_17_09_20
FLQS30K5GRWY____	-9.123	-8.984	-9.142	-8.948	-9.254	-9.311	-9.158	-9.132	-9.063	-8.997	-8.667	-9.083	-9.238	-9.216	-9.102	-9.091	-8.606	-9.391	-9.367	-8.882	-9.241	-9.258	-8.875	-8.754	-8.943	-8.598	-9.415	-8.917	-9.219	-9.397	-9.260	-9.237	117.582	117.535	117.424	117.543	117.485	117.340	118.356	117.856	117.991	117.954	117.933	117.530	117.539	117.451	117.386	117.250	117.606	117.513	117.457	117.545	117.746	117.435	117.448	117.319	117.824	117.892	117.181	117.569	117.638	117.677	117.749	117.487	94.424	94.358	94.439	94.341	94.491	94.524	94.412	94.418	94.380	94.349	94.190	94.407	94.481	94.474	94.421	94.421	94.173	94.556	94.547	94.309	94.475	94.495	94.309	94.255	94.328	94.159	94.581	94.325	94.468	94.553	94.484	94.483	2016_7_19_17_09_20
FLQS30K3GRWY____	-9.066	-9.286	-9.240	-9.351	-9.278	-9.335	-9.266	-9.221	-9.093	-9.403	-9.286	-9.105	-9.376	-9.351	-9.051	-9.292	-9.143	-9.367	-9.411	-9.213	-9.315	-9.476	-9.074	-8.897	-9.142	-9.275	-9.430	-9.128	-9.351	-9.595	-9.350	-9.322	118.298	117.651	118.048	118.360	118.382	118.109	118.083	118.023	118.230	117.933	117.845	118.105	118.294	118.391	118.154	117.944	117.840	117.844	117.717	118.222	118.376	117.749	117.957	117.569	118.064	118.059	117.991	118.332	118.528	118.241	118.195	117.992	94.282	94.413	94.375	94.417	94.381	94.419	94.386	94.367	94.298	94.458	94.405	94.308	94.432	94.416	94.280	94.404	94.336	94.444	94.470	94.356	94.399	94.501	94.299	94.227	94.327	94.391	94.469	94.311	94.411	94.539	94.423	94.417	2016_7_19_17_09_20
FLQS30K1GRWY____	-8.850	-8.773	-9.177	-8.940	-9.175	-9.177	-8.913	-8.671	-9.057	-8.862	-8.869	-8.676	-8.713	-8.744	-8.572	-8.500	-8.467	-9.137	-8.852	-8.540	-8.975	-8.993	-8.796	-8.564	-8.747	-8.951	-8.875	-8.775	-9.193	-9.311	-8.953	-8.962	118.075	118.026	117.760	118.020	117.894	117.630	117.925	117.747	117.746	118.169	118.081	118.356	118.030	117.990	117.747	118.073	117.962	117.938	118.013	117.837	117.903	117.787	117.729	117.483	117.851	117.330	118.049	118.049	117.981	117.962	117.792	118.093	94.278	94.243	94.448	94.324	94.442	94.453	94.314	94.204	94.390	94.281	94.287	94.185	94.214	94.230	94.156	94.109	94.098	94.422	94.282	94.137	94.345	94.358	94.265	94.161	94.237	94.355	94.292	94.243	94.447	94.505	94.339	94.332	2016_7_19_17_09_21
FLQS30JCGRWV____	-8.908	-8.624	-8.618	-9.000	-8.928	-8.923	-9.029	-8.800	-8.792	-8.923	-8.931	-8.982	-9.022	-8.878	-8.553	-8.694	-8.590	-8.945	-9.107	-8.705	-9.033	-9.170	-8.660	-8.536	-8.796	-8.926	-9.130	-8.951	-9.072	-9.235	-8.869	-9.027	118.196	118.423	118.171	118.209	118.097	117.775	118.056	117.942	118.135	118.102	117.829	118.397	118.141	118.061	118.206	118.003	118.293	118.019	117.764	117.664	117.909	117.857	117.939	117.861	117.653	117.852	117.902	118.234	117.811	118.158	118.379	117.912	94.381	94.236	94.242	94.425	94.395	94.404	94.445	94.339	94.328	94.392	94.406	94.410	94.438	94.372	94.210	94.285	94.225	94.406	94.494	94.302	94.452	94.520	94.271	94.214	94.347	94.403	94.500	94.401	94.475	94.541	94.356	94.449	2016_7_19_17_09_21
FLQS30J0GRWV____	-9.040	-8.561	-8.812	-8.936	-8.926	-8.916	-8.898	-8.923	-8.595	-8.867	-8.800	-8.811	-8.902	-8.932	-8.690	-8.750	-8.772	-8.878	-9.039	-8.791	-8.963	-9.045	-8.713	-8.467	-8.606	-8.849	-9.063	-8.883	-9.050	-8.929	-8.981	-8.901	117.284	117.883	117.747	117.603	117.552	117.413	117.627	117.327	117.734	117.441	117.537	117.475	117.541	117.700	117.723	117.785	117.412	117.533	117.340	117.808	117.684	117.317	117.136	117.386	117.247	117.625	117.494	117.889	117.635	117.621	117.440	117.425	94.305	94.051	94.177	94.242	94.239	94.239	94.223	94.246	94.072	94.215	94.179	94.186	94.228	94.237	94.119	94.146	94.170	94.217	94.302	94.165	94.252	94.306	94.151	94.022	94.095	94.199	94.308	94.206	94.296	94.238	94.270	94.232	2016_7_19_17_09_21
