SN	Distance_X_LOGO_Camera_LD1	Distance_X_LOGO_Camera_LD2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_LD1	Distance_Y_LOGO_Camera_LD2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_LD1	Angle_Camera_LD2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS309TGRWY____	-55.893	-55.998	-55.864	-55.961	-55.994	-56.034	-55.896	-55.896	-55.897	-55.901	-55.859	-55.962	-55.895	-55.929	-55.897	-55.826	-55.897	-55.897	-55.860	-55.823	-55.862	-55.861	-55.859	-55.859	-55.932	-55.750	-55.759	-55.859	-55.790	-55.863	-55.857	-55.863	141.237	141.279	141.132	141.170	141.131	141.170	141.227	141.166	141.270	141.230	141.263	141.273	141.239	141.237	141.270	141.270	141.270	141.270	141.273	141.170	141.294	141.273	141.263	141.336	141.269	141.273	141.134	141.263	141.207	141.258	141.239	141.258	111.591	111.622	111.595	111.624	111.641	111.650	111.594	111.602	111.588	111.595	111.575	111.610	111.591	111.603	111.588	111.563	111.588	111.588	111.574	111.576	111.572	111.574	111.575	111.565	111.600	111.536	111.558	111.575	111.559	111.578	111.578	111.578	2016_7_19_17_08_19
FLQS309QGRWV____	-55.960	-56.063	-55.926	-55.986	-56.062	-56.065	-55.946	-55.994	-55.949	-55.951	-55.922	-56.018	-55.959	-56.008	-55.949	-55.888	-55.949	-55.949	-55.924	-55.883	-55.956	-55.917	-55.922	-55.922	-55.983	-55.853	-55.820	-55.922	-55.843	-55.957	-55.919	-55.957	141.174	141.212	141.068	141.144	141.107	141.183	141.179	141.108	141.183	141.144	141.211	141.216	141.212	141.150	141.183	141.210	141.183	141.183	141.211	141.114	141.240	141.217	141.211	141.283	141.181	141.251	141.109	141.211	141.225	141.205	141.216	141.205	111.618	111.649	111.621	111.631	111.663	111.654	111.613	111.639	111.613	111.619	111.599	111.633	111.613	111.638	111.613	111.588	111.613	111.613	111.600	111.599	111.607	111.597	111.599	111.590	111.625	111.570	111.578	111.599	111.570	111.613	111.598	111.613	2016_7_19_17_08_19
FLQS309NGRWM____	-55.613	-55.720	-55.584	-55.688	-55.732	-55.720	-55.619	-55.654	-55.624	-55.627	-55.582	-55.687	-55.624	-55.685	-55.624	-55.549	-55.624	-55.624	-55.585	-55.553	-55.613	-55.585	-55.582	-55.586	-55.655	-55.515	-55.480	-55.582	-55.511	-55.612	-55.583	-55.612	141.242	141.277	141.172	141.242	141.238	141.240	141.272	141.203	141.342	141.302	141.310	141.309	141.345	141.277	141.342	141.313	141.342	141.342	141.312	141.274	141.342	141.343	141.310	141.416	141.311	141.350	141.210	141.310	141.314	141.306	141.313	141.306	111.428	111.461	111.428	111.455	111.470	111.466	111.426	111.448	111.418	111.425	111.408	111.445	111.418	111.449	111.418	111.396	111.418	111.418	111.409	111.403	111.415	111.404	111.408	111.395	111.433	111.379	111.386	111.408	111.383	111.419	111.408	111.419	2016_7_19_17_08_19
FLQS308YGRWQ____	-55.829	-55.934	-55.793	-55.896	-55.932	-55.932	-55.823	-55.863	-55.831	-55.833	-55.795	-55.897	-55.831	-55.897	-55.831	-55.764	-55.831	-55.831	-55.797	-55.759	-55.831	-55.794	-55.795	-55.794	-55.865	-55.729	-55.697	-55.795	-55.728	-55.835	-55.791	-55.835	141.128	141.167	140.984	141.099	141.053	141.084	141.128	141.018	141.162	141.122	141.155	141.197	141.164	141.129	141.162	141.164	141.162	141.162	141.167	141.060	141.190	141.153	141.155	141.254	141.162	141.208	141.057	141.155	141.127	141.188	141.205	141.188	111.562	111.594	111.570	111.590	111.609	111.605	111.560	111.590	111.558	111.565	111.547	111.577	111.558	111.586	111.558	111.534	111.558	111.558	111.546	111.547	111.554	111.547	111.547	111.533	111.570	111.516	111.526	111.547	111.527	111.556	111.538	111.556	2016_7_19_17_08_19
FLQS3084GRWM____	-55.776	-55.883	-55.742	-55.848	-55.893	-55.881	-55.773	-55.815	-55.773	-55.773	-55.742	-55.848	-55.774	-55.847	-55.773	-55.706	-55.773	-55.773	-55.743	-55.706	-55.774	-55.744	-55.742	-55.742	-55.813	-55.664	-55.630	-55.742	-55.667	-55.775	-55.740	-55.775	141.203	141.237	141.101	141.167	141.166	141.169	141.164	141.129	141.207	141.168	141.237	141.270	141.210	141.202	141.207	141.239	141.207	141.207	141.272	141.170	141.270	141.270	141.237	141.341	141.238	141.241	141.107	141.237	141.206	141.235	141.236	141.235	111.332	111.365	111.335	111.363	111.378	111.374	111.337	111.356	111.331	111.336	111.315	111.348	111.331	111.357	111.331	111.302	111.331	111.331	111.311	111.312	111.322	111.312	111.315	111.301	111.341	111.288	111.294	111.315	111.293	111.327	111.315	111.327	2016_7_19_17_08_19
FLQS307KGRWV____	-55.627	-55.733	-55.595	-55.698	-55.743	-55.739	-55.628	-55.665	-55.630	-55.632	-55.593	-55.693	-55.629	-55.700	-55.630	-55.560	-55.630	-55.630	-55.594	-55.559	-55.625	-55.595	-55.593	-55.594	-55.664	-55.526	-55.492	-55.593	-55.523	-55.629	-55.590	-55.629	141.193	141.227	141.088	141.157	141.158	141.192	141.189	141.121	141.227	141.190	141.226	141.231	141.227	141.227	141.227	141.228	141.227	141.227	141.227	141.159	141.224	141.260	141.226	141.327	141.228	141.262	141.124	141.226	141.235	141.222	141.230	141.222	111.410	111.442	111.413	111.440	111.455	111.449	111.411	111.433	111.406	111.412	111.393	111.428	111.406	111.431	111.406	111.381	111.406	111.406	111.393	111.390	111.405	111.389	111.393	111.380	111.418	111.365	111.372	111.393	111.367	111.406	111.392	111.406	2016_7_19_17_08_19
FLQS3072GRWV____	-55.825	-55.930	-55.798	-55.864	-55.937	-55.943	-55.831	-55.871	-55.833	-55.833	-55.794	-55.862	-55.832	-55.901	-55.833	-55.760	-55.833	-55.833	-55.797	-55.755	-55.831	-55.792	-55.794	-55.795	-55.867	-55.726	-55.689	-55.794	-55.719	-55.791	-55.796	-55.791	141.154	141.192	141.084	141.146	141.113	141.183	141.179	141.108	141.219	141.183	141.217	141.250	141.221	141.183	141.219	141.222	141.219	141.219	141.219	141.124	141.250	141.220	141.217	141.292	141.219	141.255	141.123	141.217	141.189	141.213	141.213	141.213	111.542	111.573	111.542	111.556	111.587	111.579	111.540	111.564	111.535	111.540	111.522	111.541	111.535	111.564	111.535	111.509	111.535	111.535	111.523	111.521	111.530	111.521	111.522	111.512	111.547	111.493	111.498	111.522	111.500	111.521	111.523	111.521	2016_7_19_17_08_20
FLQS305NGRWM____	-55.981	-56.085	-55.950	-56.049	-56.087	-56.121	-55.980	-56.015	-55.979	-55.982	-55.942	-56.048	-55.980	-56.052	-55.979	-55.909	-55.979	-55.979	-55.945	-55.910	-55.983	-55.938	-55.942	-55.945	-56.016	-55.878	-55.843	-55.942	-55.866	-55.984	-55.940	-55.984	141.229	141.224	141.125	141.159	141.118	141.196	141.218	141.115	141.225	141.189	141.222	141.301	141.227	141.232	141.225	141.227	141.225	141.225	141.226	141.157	141.285	141.300	141.222	141.329	141.225	141.264	141.122	141.222	141.199	141.252	141.271	141.252	111.627	111.665	111.631	111.661	111.680	111.681	111.628	111.655	111.627	111.633	111.615	111.641	111.627	111.652	111.627	111.603	111.627	111.627	111.615	111.612	111.620	111.602	111.615	111.601	111.640	111.586	111.594	111.615	111.591	111.625	111.607	111.625	2016_7_19_17_08_20
FLQS305DGRWM____	-55.688	-55.791	-55.697	-55.764	-55.809	-55.807	-55.695	-55.731	-55.733	-55.732	-55.696	-55.760	-55.733	-55.799	-55.733	-55.661	-55.733	-55.733	-55.698	-55.624	-55.691	-55.693	-55.696	-55.658	-55.730	-55.586	-55.551	-55.696	-55.620	-55.689	-55.696	-55.689	141.194	141.193	141.096	141.158	141.152	141.188	141.192	141.117	141.230	141.195	141.229	141.227	141.234	141.196	141.230	141.234	141.230	141.230	141.234	141.192	141.258	141.228	141.229	141.361	141.226	141.265	141.126	141.229	141.233	141.222	141.230	141.222	111.601	111.638	111.618	111.633	111.650	111.644	111.604	111.627	111.612	111.617	111.599	111.622	111.612	111.640	111.612	111.586	111.612	111.612	111.599	111.579	111.593	111.598	111.599	111.568	111.612	111.556	111.562	111.599	111.572	111.598	111.599	111.598	2016_7_19_17_08_20
FLQS3057GRWM____	-55.786	-55.856	-55.716	-55.821	-55.845	-55.818	-55.709	-55.788	-55.752	-55.754	-55.713	-55.816	-55.750	-55.817	-55.752	-55.677	-55.752	-55.752	-55.715	-55.678	-55.702	-55.711	-55.713	-55.713	-55.782	-55.643	-55.608	-55.713	-55.631	-55.750	-55.713	-55.750	141.215	141.278	141.140	141.207	141.140	141.205	141.235	141.169	141.276	141.238	141.275	141.281	141.279	141.242	141.276	141.280	141.276	141.276	141.277	141.212	141.269	141.278	141.275	141.351	141.246	141.315	141.181	141.275	141.217	141.270	141.278	141.270	111.536	111.551	111.521	111.549	111.567	111.548	111.506	111.543	111.515	111.521	111.501	111.537	111.514	111.543	111.515	111.488	111.515	111.515	111.502	111.498	111.499	111.500	111.501	111.491	111.530	111.472	111.478	111.501	111.481	111.515	111.501	111.515	2016_7_19_17_08_20
FLQS3052GRWY____	-55.552	-55.658	-55.524	-55.618	-55.652	-55.627	-55.553	-55.594	-55.550	-55.551	-55.514	-55.620	-55.599	-55.613	-55.550	-55.528	-55.550	-55.550	-55.563	-55.526	-55.541	-55.518	-55.514	-55.520	-55.584	-55.449	-55.417	-55.514	-55.440	-55.558	-55.518	-55.558	141.222	141.254	141.147	141.190	141.146	141.212	141.248	141.180	141.258	141.220	141.256	141.292	141.266	141.227	141.258	141.268	141.258	141.258	141.268	141.199	141.287	141.290	141.256	141.388	141.256	141.299	141.189	141.256	141.229	141.278	141.289	141.278	111.342	111.374	111.342	111.369	111.388	111.369	111.338	111.362	111.336	111.342	111.324	111.356	111.352	111.363	111.336	111.327	111.336	111.336	111.339	111.336	111.329	111.321	111.324	111.308	111.348	111.295	111.299	111.324	111.302	111.336	111.321	111.336	2016_7_19_17_08_20
FLQS304WGRWM____	-56.116	-56.225	-56.126	-56.189	-56.264	-56.221	-56.121	-56.190	-56.158	-56.161	-56.121	-56.225	-56.160	-56.191	-56.158	-56.090	-56.158	-56.158	-56.125	-56.089	-56.124	-56.087	-56.121	-56.122	-56.157	-56.058	-55.983	-56.121	-56.018	-56.124	-56.120	-56.124	141.202	141.269	141.129	141.204	141.167	141.166	141.229	141.137	141.271	141.233	141.268	141.276	141.273	141.236	141.271	141.270	141.271	141.271	141.272	141.201	141.296	141.300	141.268	141.342	141.269	141.310	141.166	141.268	141.238	141.261	141.276	141.261	111.725	111.754	111.739	111.751	111.782	111.767	111.723	111.760	111.730	111.737	111.718	111.753	111.731	111.747	111.730	111.706	111.730	111.730	111.718	111.716	111.715	111.701	111.718	111.708	111.730	111.690	111.683	111.718	111.686	111.720	111.716	111.720	2016_7_19_17_08_20
FLQS3047GRWM____	-55.697	-55.803	-55.664	-55.768	-55.812	-55.810	-55.701	-55.734	-55.700	-55.702	-55.664	-55.769	-55.699	-55.768	-55.700	-55.628	-55.700	-55.700	-55.663	-55.627	-55.696	-55.665	-55.664	-55.704	-55.736	-55.593	-55.559	-55.664	-55.593	-55.695	-55.662	-55.695	141.256	141.290	141.149	141.222	141.222	141.256	141.281	141.184	141.289	141.253	141.289	141.322	141.290	141.259	141.289	141.291	141.289	141.289	141.291	141.221	141.320	141.320	141.289	141.363	141.289	141.329	141.187	141.289	141.299	141.285	141.294	141.285	111.608	111.641	111.612	111.638	111.654	111.648	111.606	111.631	111.605	111.611	111.592	111.624	111.604	111.633	111.605	111.579	111.605	111.605	111.592	111.589	111.599	111.588	111.592	111.596	111.617	111.562	111.569	111.592	111.566	111.604	111.591	111.604	2016_7_19_17_08_20
FLQS303BGRWM____	-55.496	-55.603	-55.464	-55.609	-55.611	-55.609	-55.495	-55.531	-55.498	-55.535	-55.496	-55.568	-55.497	-55.608	-55.498	-55.430	-55.498	-55.498	-55.544	-55.432	-55.493	-55.465	-55.496	-55.465	-55.571	-55.394	-55.361	-55.496	-55.389	-55.492	-55.459	-55.492	141.274	141.307	141.170	141.278	141.240	141.274	141.275	141.202	141.310	141.240	141.274	141.344	141.310	141.280	141.310	141.345	141.310	141.310	141.288	141.276	141.341	141.340	141.274	141.414	141.281	141.349	141.205	141.274	141.281	141.303	141.311	141.303	111.370	111.403	111.373	111.409	111.415	111.410	111.369	111.392	111.366	111.388	111.370	111.386	111.365	111.408	111.366	111.337	111.366	111.366	111.385	111.347	111.360	111.350	111.370	111.340	111.395	111.324	111.332	111.370	111.331	111.364	111.352	111.364	2016_7_19_17_08_20
FLQS3024GRWM____	-55.690	-55.798	-55.659	-55.765	-55.802	-55.800	-55.728	-55.732	-55.733	-55.732	-55.692	-55.764	-55.734	-55.765	-55.733	-55.660	-55.733	-55.733	-55.699	-55.625	-55.692	-55.658	-55.692	-55.659	-55.730	-55.588	-55.554	-55.692	-55.589	-55.691	-55.655	-55.691	141.317	141.351	141.212	141.280	141.242	141.280	141.315	141.242	141.354	141.319	141.320	141.382	141.328	141.315	141.354	141.356	141.354	141.354	141.388	141.317	141.385	141.383	141.320	141.456	141.351	141.387	141.247	141.320	141.316	141.348	141.349	141.348	111.640	111.673	111.643	111.671	111.689	111.683	111.653	111.665	111.649	111.654	111.640	111.657	111.653	111.666	111.649	111.623	111.649	111.649	111.633	111.617	111.631	111.619	111.640	111.609	111.649	111.594	111.601	111.640	111.604	111.636	111.623	111.636	2016_7_19_17_08_20
FLQS301GGRWM____	-55.971	-56.077	-55.938	-56.041	-56.064	-56.078	-55.964	-56.009	-55.972	-55.974	-55.972	-56.040	-55.971	-56.038	-55.972	-55.897	-55.972	-55.972	-55.934	-55.894	-55.966	-55.932	-55.972	-55.931	-56.007	-55.861	-55.828	-55.972	-55.856	-55.955	-55.974	-55.955	141.179	141.215	141.075	141.187	141.076	141.143	141.177	141.106	141.213	141.178	141.214	141.250	141.217	141.180	141.213	141.217	141.213	141.213	141.215	141.118	141.275	141.250	141.214	141.288	141.213	141.255	141.117	141.214	141.185	141.177	141.215	141.177	111.444	111.476	111.447	111.468	111.491	111.487	111.442	111.468	111.440	111.446	111.440	111.459	111.439	111.468	111.440	111.413	111.440	111.440	111.426	111.426	111.429	111.421	111.440	111.415	111.452	111.395	111.403	111.440	111.403	111.439	111.440	111.439	2016_7_19_17_08_20
FLQS301EGRWQ____	-55.623	-55.726	-55.590	-55.693	-55.738	-55.699	-55.582	-55.652	-55.620	-55.626	-55.584	-55.693	-55.626	-55.692	-55.620	-55.554	-55.620	-55.620	-55.589	-55.558	-55.619	-55.588	-55.584	-55.590	-55.654	-55.520	-55.478	-55.584	-55.523	-55.611	-55.587	-55.611	141.262	141.295	141.154	141.230	141.223	141.254	141.263	141.189	141.299	141.261	141.296	141.293	141.296	141.264	141.299	141.300	141.299	141.299	141.301	141.257	141.331	141.331	141.296	141.397	141.297	141.338	141.154	141.296	141.296	141.293	141.298	141.293	111.630	111.662	111.634	111.660	111.676	111.658	111.616	111.651	111.624	111.632	111.612	111.651	111.627	111.654	111.624	111.601	111.624	111.624	111.613	111.608	111.620	111.609	111.612	111.600	111.636	111.584	111.594	111.612	111.590	111.622	111.613	111.622	2016_7_19_17_08_21
FLQS300VGRWQ____	-55.481	-55.585	-55.450	-55.550	-55.557	-55.555	-55.441	-55.478	-55.444	-55.485	-55.447	-55.512	-55.484	-55.511	-55.444	-55.415	-55.444	-55.444	-55.449	-55.415	-55.441	-55.448	-55.447	-55.448	-55.518	-55.382	-55.350	-55.447	-55.340	-55.441	-55.404	-55.441	141.227	141.258	141.151	141.226	141.223	141.256	141.254	141.182	141.291	141.254	141.288	141.324	141.294	141.259	141.291	141.293	141.291	141.291	141.295	141.222	141.319	141.323	141.288	141.363	141.293	141.333	141.189	141.288	141.298	141.281	141.295	141.281	111.417	111.450	111.417	111.441	111.444	111.439	111.399	111.422	111.395	111.415	111.397	111.414	111.409	111.423	111.395	111.385	111.395	111.395	111.396	111.395	111.390	111.392	111.397	111.387	111.421	111.368	111.376	111.397	111.357	111.395	111.381	111.395	2016_7_19_17_08_21
FLQS300RGRWY____	-56.066	-56.217	-56.078	-56.183	-56.222	-56.254	-56.111	-56.153	-56.115	-56.118	-56.078	-56.183	-56.113	-56.183	-56.115	-56.042	-56.115	-56.115	-56.077	-56.041	-56.073	-56.078	-56.078	-56.076	-56.150	-56.009	-55.975	-56.078	-56.006	-56.116	-56.077	-56.116	141.049	141.090	140.946	141.015	140.978	140.982	141.042	140.973	141.082	141.043	141.077	141.117	141.086	141.047	141.082	141.085	141.082	141.082	141.086	141.015	141.106	141.112	141.077	141.183	141.080	141.123	140.985	141.077	141.054	141.072	141.085	141.072	111.500	111.547	111.518	111.546	111.564	111.575	111.517	111.541	111.512	111.519	111.500	111.531	111.511	111.541	111.512	111.486	111.512	111.512	111.498	111.496	111.494	111.495	111.500	111.485	111.525	111.469	111.477	111.500	111.478	111.514	111.499	111.514	2016_7_19_17_08_21
FLQS300LGRWQ____	-55.750	-55.860	-55.680	-55.822	-55.856	-55.852	-55.748	-55.788	-55.754	-55.753	-55.714	-55.822	-55.754	-55.818	-55.754	-55.683	-55.754	-55.754	-55.720	-55.683	-55.749	-55.717	-55.714	-55.718	-55.788	-55.651	-55.615	-55.714	-55.635	-55.748	-55.716	-55.748	141.162	141.225	141.082	141.154	141.119	141.123	141.193	141.119	141.227	141.193	141.226	141.229	141.227	141.191	141.227	141.227	141.227	141.227	141.225	141.158	141.262	141.261	141.226	141.329	141.225	141.262	141.124	141.226	141.161	141.227	141.225	141.227	111.525	111.554	111.511	111.551	111.568	111.566	111.519	111.544	111.517	111.521	111.503	111.540	111.517	111.544	111.517	111.492	111.517	111.517	111.505	111.501	111.510	111.499	111.503	111.490	111.529	111.476	111.482	111.503	111.484	111.515	111.504	111.515	2016_7_19_17_08_21
FLQS300LGRWM____	-55.825	-55.932	-55.791	-55.854	-55.898	-55.892	-55.784	-55.860	-55.830	-55.832	-55.789	-55.853	-55.826	-55.856	-55.830	-55.757	-55.830	-55.830	-55.791	-55.712	-55.779	-55.793	-55.789	-55.790	-55.821	-55.670	-55.688	-55.789	-55.715	-55.814	-55.792	-55.814	141.137	141.172	141.034	141.144	141.101	141.190	141.164	141.064	141.208	141.169	141.170	141.202	141.174	141.176	141.208	141.208	141.208	141.208	141.174	141.100	141.198	141.203	141.170	141.271	141.207	141.171	141.073	141.170	141.189	141.165	141.207	141.165	111.386	111.419	111.389	111.395	111.417	111.402	111.368	111.408	111.378	111.384	111.369	111.387	111.381	111.392	111.378	111.352	111.378	111.378	111.369	111.351	111.362	111.366	111.369	111.355	111.375	111.327	111.347	111.369	111.340	111.378	111.365	111.378	2016_7_19_17_08_21
FLQS3009GRWQ____	-55.983	-56.088	-55.956	-56.059	-56.083	-56.124	-55.987	-56.029	-55.991	-55.982	-55.954	-56.057	-55.990	-56.044	-55.991	-55.915	-55.991	-55.991	-55.949	-55.914	-56.019	-55.949	-55.954	-55.951	-56.026	-55.881	-55.851	-55.954	-55.871	-55.991	-55.951	-55.991	141.128	141.162	141.053	141.129	141.057	141.094	141.156	141.089	141.196	141.129	141.192	141.231	141.196	141.135	141.196	141.168	141.196	141.196	141.167	141.097	141.201	141.199	141.192	141.264	141.195	141.205	141.093	141.192	141.137	141.188	141.199	141.188	111.736	111.768	111.737	111.762	111.781	111.790	111.733	111.757	111.729	111.735	111.717	111.747	111.729	111.756	111.729	111.706	111.729	111.729	111.719	111.716	111.738	111.714	111.717	111.706	111.742	111.689	111.694	111.717	111.695	111.730	111.714	111.730	2016_7_19_17_08_21
FLQS2F0LGRX5____	-55.829	-55.929	-55.790	-55.896	-55.934	-55.932	-55.827	-55.866	-55.830	-55.830	-55.786	-55.900	-55.827	-55.897	-55.830	-55.757	-55.830	-55.830	-55.792	-55.758	-55.825	-55.790	-55.786	-55.793	-55.864	-55.718	-55.679	-55.786	-55.718	-55.828	-55.794	-55.828	141.246	141.252	141.112	141.185	141.176	141.214	141.247	141.176	141.284	141.250	141.252	141.316	141.255	141.248	141.284	141.256	141.284	141.284	141.254	141.215	141.282	141.283	141.252	141.384	141.284	141.289	141.148	141.252	141.253	141.284	141.280	141.284	111.699	111.733	111.704	111.731	111.746	111.740	111.698	111.722	111.694	111.699	111.683	111.714	111.697	111.723	111.694	111.673	111.694	111.694	111.685	111.678	111.693	111.680	111.683	111.667	111.706	111.654	111.660	111.683	111.659	111.694	111.682	111.694	2016_7_19_17_08_21
FLQS2EQUGRX5____	-55.625	-55.725	-55.586	-55.697	-55.733	-55.730	-55.623	-55.664	-55.627	-55.628	-55.590	-55.734	-55.626	-55.694	-55.627	-55.551	-55.627	-55.627	-55.591	-55.555	-55.623	-55.588	-55.590	-55.592	-55.661	-55.521	-55.486	-55.590	-55.506	-55.623	-55.592	-55.623	141.196	141.201	141.062	141.161	141.124	141.162	141.200	141.126	141.234	141.199	141.231	141.243	141.233	141.198	141.234	141.204	141.234	141.234	141.231	141.163	141.227	141.229	141.231	141.335	141.234	141.268	141.129	141.231	141.173	141.231	141.227	141.231	111.376	111.410	111.381	111.406	111.424	111.417	111.375	111.399	111.371	111.376	111.359	111.407	111.371	111.400	111.371	111.349	111.371	111.371	111.359	111.356	111.371	111.358	111.359	111.345	111.383	111.329	111.336	111.359	111.337	111.370	111.360	111.370	2016_7_19_17_08_21
FLQS2DERGRX5____	-55.709	-55.814	-55.715	-55.778	-55.808	-55.805	-55.704	-55.735	-55.709	-55.716	-55.710	-55.779	-55.753	-55.782	-55.709	-55.640	-55.709	-55.709	-55.675	-55.637	-55.714	-55.673	-55.710	-55.675	-55.745	-55.604	-55.573	-55.710	-55.609	-55.715	-55.712	-55.715	141.227	141.225	141.089	141.163	141.116	141.151	141.192	141.117	141.226	141.220	141.257	141.260	141.232	141.229	141.226	141.260	141.226	141.226	141.262	141.156	141.285	141.257	141.257	141.326	141.225	141.269	141.164	141.257	141.230	141.248	141.265	141.248	111.641	111.678	111.662	111.674	111.691	111.685	111.644	111.666	111.641	111.645	111.637	111.661	111.656	111.667	111.641	111.612	111.641	111.641	111.624	111.626	111.635	111.624	111.637	111.616	111.654	111.599	111.602	111.637	111.606	111.640	111.637	111.640	2016_7_19_17_08_21
FLQS2CKUGRX5	-55.841	-55.948	-55.849	-55.910	-55.939	-55.953	-55.835	-55.876	-55.840	-55.884	-55.802	-55.910	-55.840	-55.911	-55.840	-55.810	-55.840	-55.840	-55.805	-55.813	-55.837	-55.804	-55.802	-55.844	-55.876	-55.736	-55.704	-55.802	-55.731	-55.837	-55.839	-55.837	141.168	141.203	141.066	141.143	141.097	141.171	141.176	141.096	141.207	141.208	141.205	141.241	141.207	141.213	141.207	141.211	141.207	141.207	141.210	141.174	141.237	141.240	141.205	141.306	141.206	141.248	141.099	141.205	141.178	141.196	141.216	141.196	111.745	111.777	111.761	111.772	111.789	111.783	111.741	111.767	111.739	111.754	111.726	111.759	111.739	111.763	111.739	111.728	111.739	111.739	111.726	111.734	111.734	111.722	111.726	111.726	111.752	111.697	111.706	111.726	111.704	111.739	111.737	111.739	2016_7_19_17_08_21
FLQS2C9EGRX5____	-55.960	-56.068	-55.927	-56.029	-56.072	-56.070	-55.962	-55.998	-55.963	-55.964	-55.927	-56.029	-55.962	-56.030	-55.963	-55.891	-55.963	-55.963	-55.926	-55.891	-55.965	-55.926	-55.927	-55.927	-55.996	-55.860	-55.830	-55.927	-55.850	-55.966	-55.926	-55.966	141.133	141.164	141.021	141.103	141.091	141.123	141.160	141.094	141.169	141.130	141.163	141.200	141.168	141.167	141.169	141.170	141.169	141.169	141.172	141.094	141.226	141.231	141.163	141.266	141.170	141.210	141.060	141.163	141.132	141.187	141.203	141.187	111.642	111.675	111.646	111.670	111.687	111.682	111.639	111.661	111.638	111.644	111.626	111.657	111.638	111.662	111.638	111.613	111.638	111.638	111.625	111.623	111.631	111.616	111.626	111.612	111.649	111.596	111.607	111.626	111.604	111.637	111.620	111.637	2016_7_19_17_08_22
FLQS2C6NGRX5____	-56.112	-56.217	-56.078	-56.183	-56.219	-56.217	-56.111	-56.149	-56.115	-56.116	-56.077	-56.183	-56.114	-56.182	-56.115	-56.042	-56.115	-56.115	-56.078	-56.041	-56.111	-56.078	-56.077	-56.079	-56.151	-56.010	-55.975	-56.077	-56.009	-56.110	-56.076	-56.110	141.156	141.156	141.015	141.082	141.047	141.082	141.115	141.044	141.151	141.116	141.150	141.226	141.154	141.117	141.151	141.155	141.151	141.151	141.152	141.086	141.183	141.184	141.150	141.257	141.152	141.190	141.049	141.150	141.118	141.148	141.153	141.148	111.686	111.723	111.694	111.721	111.739	111.733	111.691	111.715	111.688	111.693	111.675	111.701	111.687	111.716	111.688	111.662	111.688	111.688	111.675	111.671	111.682	111.670	111.675	111.660	111.700	111.646	111.653	111.675	111.655	111.687	111.674	111.687	2016_7_19_17_08_22
FLQS2BJ4GRX5____	-55.992	-56.095	-55.962	-56.096	-56.131	-56.129	-55.990	-56.069	-56.029	-55.993	-55.993	-56.062	-56.033	-56.061	-56.029	-55.922	-56.029	-56.029	-55.999	-55.922	-55.991	-55.959	-55.993	-55.958	-56.027	-55.890	-55.856	-55.993	-55.923	-56.002	-55.954	-56.002	141.091	141.093	140.986	141.031	140.992	141.026	141.064	141.030	141.101	141.061	141.102	141.128	141.100	141.063	141.101	141.096	141.101	141.101	141.101	141.023	141.133	141.129	141.102	141.195	141.098	141.131	140.984	141.102	141.067	141.120	141.095	141.120	111.562	111.598	111.566	111.606	111.624	111.619	111.565	111.597	111.573	111.566	111.560	111.581	111.575	111.590	111.573	111.536	111.573	111.573	111.563	111.547	111.556	111.545	111.560	111.535	111.573	111.520	111.529	111.560	111.541	111.561	111.548	111.561	2016_7_19_17_08_22
