SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-43.131	-43.563	-43.016	-43.158	-43.083	-42.978	-42.736	-43.187	-42.802	-43.268	-43.209	-43.087	-43.013	-42.981	-43.230	-43.348	-43.052	-43.252	-43.215	-43.086	-43.401	-43.068	-43.237	-43.207	-43.384	-43.146	-43.009	-43.226	-43.087	-43.111	-43.417	-43.180	-125.991	-126.043	-125.327	-125.873	-125.740	-125.796	-125.803	-125.795	-125.416	-125.979	-125.484	-125.476	-125.556	-125.852	-125.658	-125.498	-125.758	-125.813	-125.927	-125.957	-125.721	-125.947	-125.647	-126.096	-126.057	-125.701	-125.979	-126.097	-126.007	-125.643	-126.066	-125.850	251.028	250.860	250.982	251.001	251.013	251.064	251.163	250.978	251.082	250.971	250.926	250.974	251.016	251.070	250.941	250.871	251.028	250.954	250.985	251.042	250.880	251.048	250.937	251.012	250.934	250.981	251.076	251.005	251.048	250.988	250.922	250.989	2016_7_19_17_02_01
FLQS30KBGRWV____	-43.107	-43.183	-43.043	-43.207	-43.007	-43.025	-42.847	-43.032	-42.863	-43.287	-43.175	-43.060	-42.941	-43.102	-43.236	-43.358	-43.039	-43.174	-43.026	-43.212	-43.430	-43.099	-43.142	-43.213	-43.325	-43.077	-42.940	-43.033	-43.241	-43.161	-43.156	-43.181	-125.515	-125.668	-125.318	-125.381	-125.585	-125.648	-125.721	-125.505	-125.329	-125.500	-125.443	-125.504	-125.280	-125.540	-125.371	-125.338	-125.406	-125.653	-125.450	-125.833	-125.570	-125.996	-125.424	-125.742	-125.630	-125.482	-125.813	-125.454	-125.612	-125.487	-125.454	-125.981	250.860	250.850	250.858	250.800	250.910	250.912	250.994	250.889	250.933	250.784	250.821	250.877	250.894	250.865	250.787	250.732	250.872	250.851	250.884	250.861	250.735	250.930	250.832	250.848	250.787	250.867	250.969	250.881	250.818	250.833	250.831	250.894	2016_7_19_17_02_01
FLQS30CWGRWV____	-43.391	-43.573	-43.502	-43.499	-43.103	-43.380	-43.134	-43.222	-43.136	-43.602	-43.471	-43.415	-43.220	-43.137	-43.680	-43.674	-43.446	-43.391	-43.420	-43.548	-43.675	-43.467	-43.619	-43.403	-43.817	-43.295	-43.280	-43.259	-43.481	-43.558	-43.618	-43.565	-125.413	-125.628	-125.406	-125.281	-125.478	-125.721	-125.606	-125.336	-125.355	-125.632	-125.282	-125.279	-125.295	-125.237	-125.517	-125.362	-125.485	-125.496	-125.470	-125.605	-125.575	-125.606	-125.505	-125.878	-125.791	-125.506	-125.698	-125.474	-125.671	-125.507	-125.526	-125.586	250.922	250.879	250.876	250.860	251.049	250.970	251.054	250.981	251.018	250.867	250.871	250.894	250.976	251.001	250.819	250.800	250.910	250.934	250.919	250.886	250.830	250.919	250.843	250.983	250.802	250.975	251.008	250.985	250.922	250.868	250.846	250.876	2016_7_19_17_02_01
FLQS30C7GRWV____	-42.654	-43.101	-42.669	-42.714	-42.488	-42.630	-42.638	-42.679	-42.640	-42.311	-42.819	-42.714	-42.418	-42.637	-42.701	-42.959	-42.642	-42.727	-42.675	-42.694	-42.993	-42.467	-42.714	-42.733	-42.994	-42.664	-42.159	-42.682	-42.889	-42.761	-42.821	-42.820	-125.097	-125.420	-124.842	-124.841	-125.166	-125.124	-125.188	-124.911	-124.870	-125.065	-124.981	-124.981	-124.862	-124.815	-124.917	-124.946	-124.878	-125.016	-125.046	-125.112	-125.278	-125.181	-124.946	-125.333	-125.506	-125.071	-125.138	-124.995	-125.121	-125.014	-125.041	-125.225	251.130	250.993	251.089	251.070	251.208	251.144	251.150	251.094	251.105	251.267	251.046	251.090	251.195	251.098	251.086	250.984	251.105	251.089	251.115	251.116	251.017	251.219	251.085	251.131	251.048	251.123	251.340	251.105	251.037	251.075	251.054	251.080	2016_7_19_17_02_01
FLQS29JFGRX5____	-42.980	-43.121	-42.865	-43.110	-42.629	-42.518	-42.514	-42.790	-42.787	-43.221	-43.114	-42.992	-42.485	-42.780	-43.184	-43.320	-43.016	-42.987	-42.937	-42.902	-43.367	-43.110	-43.020	-42.985	-43.250	-42.764	-42.672	-43.059	-42.875	-43.093	-42.968	-42.969	-124.957	-125.058	-124.771	-125.291	-125.082	-125.078	-125.033	-124.968	-124.781	-125.267	-124.842	-124.882	-124.713	-124.842	-125.010	-124.855	-124.859	-125.045	-125.083	-125.089	-125.329	-125.423	-125.007	-125.584	-125.333	-124.987	-125.063	-125.095	-125.153	-125.050	-124.960	-125.137	250.851	250.807	250.872	250.845	251.013	251.058	251.053	250.931	250.906	250.796	250.780	250.836	251.020	250.917	250.775	250.697	250.823	250.861	250.887	250.902	250.745	250.864	250.842	250.937	250.794	250.944	250.993	250.838	250.922	250.818	250.856	250.881	2016_7_19_17_02_02
FLQS22XEGRX2____	-43.077	-43.106	-42.927	-43.112	-42.875	-42.777	-42.917	-42.843	-42.850	-43.187	-43.121	-43.042	-42.868	-42.968	-43.266	-43.260	-42.970	-43.217	-43.004	-43.082	-43.257	-43.077	-43.152	-43.357	-43.252	-43.130	-42.798	-43.077	-42.952	-43.213	-43.146	-43.223	-126.022	-126.122	-125.808	-125.952	-126.018	-126.137	-126.149	-125.793	-125.824	-126.050	-125.882	-125.952	-125.776	-125.774	-126.002	-125.899	-125.961	-126.022	-126.072	-126.079	-126.187	-126.092	-125.993	-126.512	-126.197	-126.048	-126.054	-126.092	-126.193	-126.041	-126.066	-126.180	251.008	251.010	251.039	250.984	251.090	251.146	251.091	251.071	251.073	250.967	250.971	251.013	251.059	251.018	250.928	250.916	251.043	250.951	251.045	251.014	250.958	251.018	250.974	250.962	250.961	250.990	251.126	251.018	251.083	250.955	250.986	250.970	2016_7_19_17_02_02
FLQS22TQGRX2____	-43.029	-43.261	-43.191	-43.008	-42.806	-42.887	-42.713	-42.765	-42.837	-43.420	-43.107	-42.860	-42.791	-43.035	-43.128	-43.251	-43.078	-43.034	-42.937	-43.017	-43.210	-42.971	-43.192	-43.241	-43.351	-43.070	-42.984	-43.140	-43.114	-43.257	-43.137	-43.017	-126.074	-126.315	-126.060	-125.769	-126.082	-126.144	-126.218	-125.977	-125.905	-126.340	-126.012	-125.931	-125.779	-126.130	-125.895	-125.791	-125.974	-126.151	-125.896	-126.137	-126.060	-126.224	-126.048	-126.368	-126.329	-126.270	-126.380	-126.165	-126.161	-126.044	-126.007	-125.955	251.057	250.996	250.989	251.023	251.149	251.125	251.205	251.151	251.112	250.935	251.017	251.106	251.113	251.062	250.992	250.927	251.023	251.066	251.070	251.071	250.981	251.102	250.987	251.012	250.962	251.067	251.118	251.024	251.034	250.960	251.004	251.045	2016_7_19_17_02_02
FLQS21YXGRX2____	-43.099	-43.326	-43.225	-43.177	-42.864	-42.890	-42.593	-43.002	-42.900	-43.371	-43.212	-43.056	-42.932	-42.967	-43.198	-43.255	-43.017	-43.045	-43.062	-43.197	-43.318	-42.977	-43.177	-43.115	-43.421	-42.944	-42.932	-43.126	-43.053	-43.138	-43.137	-43.093	-125.592	-125.948	-125.386	-125.457	-125.722	-125.781	-125.725	-125.667	-125.419	-125.959	-125.457	-125.773	-125.492	-125.842	-125.645	-125.547	-125.608	-125.854	-125.591	-125.786	-125.769	-125.858	-125.702	-125.950	-125.905	-125.752	-125.912	-125.610	-125.799	-125.625	-125.536	-125.651	250.880	250.837	250.799	250.829	250.994	250.991	251.105	250.930	250.937	250.820	250.815	250.922	250.934	250.968	250.847	250.810	250.915	250.938	250.895	250.867	250.815	250.966	250.863	250.923	250.792	250.965	250.992	250.871	250.927	250.869	250.856	250.890	2016_7_19_17_02_02
FLQS2AVTGRX5____	-43.327	-43.297	-43.268	-43.365	-43.027	-43.044	-42.925	-43.193	-43.119	-43.469	-43.361	-43.287	-43.019	-43.287	-43.238	-43.542	-43.294	-43.318	-43.162	-43.215	-43.624	-43.297	-43.174	-43.371	-43.374	-43.217	-43.075	-43.351	-43.215	-43.464	-43.297	-43.305	-125.155	-125.327	-124.959	-125.026	-125.173	-125.295	-125.294	-125.091	-124.996	-125.338	-125.026	-125.025	-124.985	-124.882	-124.970	-124.929	-124.943	-125.304	-125.101	-125.394	-125.399	-125.188	-124.968	-125.283	-125.419	-125.023	-125.325	-125.174	-125.534	-125.134	-125.102	-125.224	250.798	250.835	250.795	250.765	250.924	250.934	250.982	250.844	250.861	250.766	250.766	250.797	250.900	250.776	250.809	250.679	250.782	250.823	250.858	250.878	250.712	250.816	250.835	250.799	250.817	250.825	250.926	250.792	250.898	250.740	250.804	250.817	2016_7_19_17_02_02
FLQS3087GRWV____	-43.195	-43.538	-43.366	-43.423	-42.902	-43.103	-42.553	-43.013	-42.998	-43.465	-43.503	-43.210	-42.952	-43.109	-43.546	-43.590	-43.114	-43.252	-43.156	-43.223	-43.534	-43.223	-43.523	-43.335	-43.620	-43.144	-43.123	-43.415	-42.968	-43.356	-43.356	-43.297	-125.601	-125.802	-125.729	-125.755	-125.555	-125.568	-125.496	-125.277	-125.366	-125.725	-125.697	-125.539	-125.372	-125.257	-125.811	-125.648	-125.843	-125.815	-125.541	-125.837	-125.790	-125.697	-125.641	-125.973	-125.929	-125.517	-125.597	-126.035	-125.559	-125.985	-125.948	-125.921	251.139	251.028	251.088	251.068	251.253	251.172	251.387	251.168	251.187	251.047	251.027	251.125	251.207	251.126	251.026	250.985	251.206	251.146	251.147	251.161	251.028	251.142	251.011	251.135	251.012	251.148	251.168	251.110	251.226	251.127	251.122	251.142	2016_7_19_17_02_02
FLQS2044GRWY____	-43.457	-43.908	-43.365	-43.500	-43.229	-43.321	-43.013	-43.333	-43.387	-43.575	-43.408	-43.351	-43.224	-43.323	-43.425	-43.680	-43.256	-43.392	-43.552	-43.372	-43.545	-43.341	-43.470	-43.347	-43.470	-43.295	-43.342	-43.435	-43.354	-43.506	-43.564	-43.326	-125.861	-125.983	-125.597	-125.862	-125.925	-125.934	-125.930	-125.654	-125.628	-125.982	-125.735	-125.667	-125.683	-125.630	-125.844	-125.760	-125.690	-125.941	-125.802	-125.926	-126.030	-125.940	-125.912	-126.085	-125.912	-125.842	-125.965	-125.947	-125.886	-125.833	-125.856	-125.914	250.781	250.615	250.782	250.764	250.883	250.847	250.972	250.803	250.777	250.750	250.783	250.797	250.851	250.803	250.792	250.676	250.839	250.819	250.734	250.825	250.769	250.840	250.783	250.857	250.783	250.845	250.842	250.802	250.826	250.757	250.737	250.842	2016_7_19_17_02_02
FLQS312SGRWV____	-43.384	-43.430	-43.327	-43.296	-43.101	-43.240	-42.748	-43.310	-43.299	-43.343	-43.398	-43.102	-43.154	-43.188	-43.394	-43.624	-43.191	-43.326	-43.348	-43.302	-43.657	-43.416	-43.488	-43.398	-43.569	-43.228	-43.252	-43.310	-43.235	-43.541	-43.326	-43.485	-125.297	-125.541	-124.971	-125.371	-125.173	-125.298	-125.123	-125.097	-124.994	-125.408	-125.168	-125.028	-124.993	-124.935	-125.043	-125.128	-124.996	-125.442	-125.226	-125.353	-125.215	-125.253	-125.089	-125.724	-125.350	-125.140	-125.220	-125.510	-125.302	-125.207	-125.159	-125.227	250.789	250.804	250.766	250.835	250.887	250.848	251.025	250.791	250.780	250.821	250.765	250.866	250.840	250.818	250.749	250.667	250.825	250.833	250.794	250.830	250.666	250.770	250.717	250.843	250.721	250.830	250.832	250.849	250.851	250.712	250.793	250.737	2016_7_19_17_02_02
FLQS31J6GRWY____	-43.321	-43.399	-43.206	-43.392	-43.281	-43.304	-43.000	-43.086	-43.137	-43.404	-43.389	-43.335	-43.097	-43.311	-43.473	-43.569	-43.317	-43.388	-43.293	-43.361	-43.605	-43.357	-43.359	-43.393	-43.531	-43.228	-43.272	-43.419	-43.346	-43.323	-43.318	-43.316	-125.312	-125.336	-125.104	-125.120	-125.453	-125.510	-125.393	-125.044	-125.007	-125.365	-125.427	-125.295	-125.078	-125.209	-125.243	-125.134	-125.463	-125.447	-125.316	-125.385	-125.548	-125.449	-125.281	-125.601	-125.544	-125.232	-125.550	-125.270	-125.517	-125.285	-125.304	-125.428	250.825	250.796	250.843	250.768	250.861	250.860	250.967	250.883	250.857	250.798	250.813	250.817	250.883	250.814	250.753	250.698	250.848	250.817	250.837	250.819	250.742	250.829	250.805	250.836	250.772	250.851	250.879	250.779	250.843	250.820	250.825	250.843	2016_7_19_17_01_49
FLQS31FWGRWY____	-43.193	-43.314	-43.176	-43.223	-43.028	-43.110	-42.817	-43.132	-43.061	-43.306	-43.265	-43.152	-43.030	-43.120	-43.352	-43.412	-43.120	-43.259	-43.266	-43.297	-43.475	-43.273	-43.111	-43.319	-43.447	-43.037	-43.068	-43.306	-43.157	-43.244	-43.306	-43.134	-125.192	-125.471	-125.175	-125.247	-125.323	-125.442	-125.593	-125.249	-125.297	-125.437	-125.179	-125.381	-125.134	-125.347	-125.070	-124.966	-125.413	-125.458	-125.246	-125.503	-125.423	-125.338	-125.424	-125.538	-125.550	-125.219	-125.355	-125.612	-125.334	-125.276	-125.587	-125.359	250.936	250.926	250.941	250.932	251.022	251.005	251.146	250.969	251.005	250.924	250.905	250.980	250.995	250.988	250.854	250.815	250.997	250.947	250.914	250.937	250.854	250.924	251.002	250.934	250.883	251.004	251.010	250.949	250.971	250.927	250.945	250.984	2016_7_19_17_01_49
FLQS31CRGRWY____	-42.804	-42.887	-42.754	-42.841	-42.646	-42.507	-42.415	-42.710	-42.561	-42.838	-42.838	-42.694	-42.636	-42.624	-42.909	-43.024	-42.565	-42.821	-42.606	-42.850	-42.924	-42.805	-42.745	-42.837	-42.984	-42.667	-42.574	-42.779	-42.718	-42.913	-42.750	-42.750	-125.157	-125.449	-124.852	-125.154	-125.292	-125.399	-125.180	-124.899	-124.919	-125.462	-124.981	-124.890	-124.938	-124.878	-125.278	-124.881	-125.048	-125.307	-125.107	-125.340	-125.335	-125.434	-125.140	-125.396	-125.608	-125.084	-125.222	-125.234	-125.311	-125.143	-125.154	-125.224	250.885	250.892	250.862	250.869	250.968	251.040	251.048	250.887	250.951	250.913	250.846	250.892	250.923	250.919	250.859	250.756	250.967	250.899	250.959	250.892	250.860	250.923	250.907	250.905	250.874	250.931	250.988	250.906	250.941	250.838	250.907	250.916	2016_7_19_17_01_49
FLQS319LGRWY____	-43.361	-43.544	-43.430	-43.428	-43.090	-42.993	-42.870	-43.252	-43.367	-43.465	-43.523	-43.404	-43.087	-43.310	-43.466	-43.604	-43.326	-43.385	-43.296	-43.421	-43.543	-43.457	-43.537	-43.431	-43.523	-43.274	-43.265	-43.473	-43.228	-43.493	-43.491	-43.326	-125.669	-125.762	-125.577	-125.721	-125.850	-125.783	-125.727	-125.646	-125.558	-125.890	-125.717	-125.714	-125.421	-125.368	-125.599	-125.690	-125.564	-125.675	-125.533	-125.969	-125.647	-125.743	-125.700	-126.159	-125.848	-125.503	-125.829	-125.668	-125.790	-125.689	-125.718	-125.914	250.809	250.748	250.768	250.789	250.945	250.975	251.018	250.850	250.791	250.798	250.750	250.798	250.886	250.788	250.756	250.713	250.809	250.800	250.817	250.827	250.732	250.781	250.742	250.849	250.768	250.821	250.871	250.763	250.880	250.758	250.763	250.858	2016_7_19_17_01_49
FLQS319HGRWY____	-43.261	-43.479	-43.285	-43.269	-43.204	-42.983	-42.808	-43.130	-43.235	-43.408	-43.274	-43.149	-43.077	-43.199	-43.356	-43.479	-43.180	-43.200	-43.163	-43.231	-43.468	-43.149	-43.182	-43.340	-43.567	-43.095	-42.957	-43.169	-43.304	-43.482	-43.238	-43.014	-125.149	-125.663	-125.137	-125.138	-125.283	-125.451	-125.406	-125.123	-124.981	-125.322	-125.144	-125.017	-125.097	-125.173	-125.258	-125.105	-125.102	-125.408	-125.205	-125.456	-125.443	-125.292	-125.184	-125.757	-125.519	-125.180	-125.496	-125.217	-125.418	-125.634	-125.267	-125.254	251.058	251.042	251.046	251.053	251.100	251.214	251.279	251.108	251.045	251.022	251.052	251.085	251.126	251.087	251.035	250.963	251.085	251.119	251.106	251.113	251.015	251.124	251.095	251.111	250.985	251.130	251.231	251.105	251.079	251.036	251.084	251.174	2016_7_19_17_01_50
FLQS317CGRWY____	-43.041	-43.211	-43.076	-43.013	-42.933	-42.967	-42.852	-42.934	-42.970	-43.065	-43.207	-43.108	-42.934	-43.087	-43.109	-43.315	-42.910	-43.054	-43.013	-43.026	-43.205	-43.138	-43.172	-43.209	-43.318	-43.061	-42.724	-43.023	-43.179	-43.153	-43.035	-43.331	-125.450	-125.676	-125.247	-125.518	-125.582	-125.473	-125.591	-125.535	-125.345	-125.439	-125.704	-125.144	-125.570	-125.164	-125.255	-125.280	-125.607	-125.409	-125.449	-125.467	-125.498	-125.799	-125.822	-125.937	-125.630	-125.362	-125.640	-125.394	-125.795	-125.425	-125.384	-125.636	250.966	250.928	250.923	250.987	251.029	250.999	251.063	251.021	250.980	250.954	250.934	250.896	251.026	250.907	250.911	250.830	251.041	250.955	250.977	250.974	250.906	250.975	250.965	250.966	250.878	250.946	251.122	250.965	250.958	250.917	250.959	250.874	2016_7_19_17_01_50
FLQS3160GRWY____	-42.969	-43.262	-42.990	-43.069	-42.862	-42.824	-42.407	-42.864	-42.958	-43.240	-43.229	-42.924	-42.742	-42.839	-43.130	-43.316	-42.836	-43.032	-42.942	-42.959	-43.368	-43.157	-43.193	-43.116	-43.347	-43.055	-42.681	-43.005	-42.941	-43.084	-43.085	-43.028	-125.944	-126.113	-125.564	-126.006	-126.015	-126.017	-126.015	-125.676	-125.527	-126.050	-126.067	-125.928	-125.707	-125.704	-125.873	-125.722	-125.710	-126.023	-125.934	-126.007	-126.121	-126.151	-126.112	-126.173	-126.256	-125.856	-126.045	-125.954	-126.020	-125.971	-125.937	-125.934	251.080	250.984	251.018	251.048	251.133	251.149	251.319	251.085	251.026	250.984	250.991	251.096	251.140	251.100	251.004	250.907	251.102	251.065	251.090	251.093	250.942	251.032	251.012	251.052	250.970	251.033	251.211	251.067	251.102	251.037	251.032	251.054	2016_7_19_17_01_50
FLQS3126GRWV____	-43.511	-43.549	-43.391	-43.428	-43.171	-43.197	-43.073	-43.265	-43.503	-43.535	-43.606	-43.386	-43.224	-43.205	-43.611	-43.754	-43.447	-43.581	-43.535	-43.557	-43.798	-43.459	-43.552	-43.617	-43.715	-43.348	-43.290	-43.607	-43.483	-43.670	-43.618	-43.685	-125.384	-125.474	-125.109	-125.446	-125.444	-125.568	-125.456	-125.049	-125.284	-125.563	-125.435	-125.255	-125.078	-125.017	-125.190	-125.207	-125.476	-125.588	-125.387	-125.518	-125.556	-125.469	-125.231	-125.535	-125.626	-125.174	-125.612	-125.406	-125.523	-125.352	-125.263	-125.502	250.764	250.761	250.774	250.806	250.911	250.918	250.953	250.817	250.753	250.779	250.732	250.797	250.838	250.837	250.695	250.640	250.803	250.764	250.755	250.764	250.671	250.797	250.726	250.742	250.715	250.801	250.886	250.728	250.795	250.695	250.703	250.710	2016_7_19_17_01_50
FLQS3115GRWV____	-43.309	-43.344	-43.239	-43.332	-43.033	-42.934	-42.678	-43.167	-43.003	-43.401	-43.215	-43.099	-43.024	-43.066	-43.397	-43.518	-43.069	-43.374	-43.107	-43.357	-43.424	-43.332	-43.185	-43.332	-43.477	-43.270	-43.139	-43.343	-43.293	-43.471	-43.293	-43.427	-125.208	-125.242	-124.884	-124.955	-125.035	-125.199	-125.146	-124.818	-124.780	-125.070	-124.835	-124.885	-124.851	-124.730	-124.950	-124.734	-124.853	-125.289	-125.016	-125.275	-125.127	-125.225	-124.937	-125.315	-125.463	-124.942	-125.255	-125.095	-125.102	-125.182	-124.962	-125.198	250.689	250.680	250.672	250.644	250.777	250.841	250.939	250.692	250.754	250.632	250.675	250.729	250.755	250.721	250.616	250.536	250.737	250.674	250.744	250.679	250.631	250.682	250.702	250.695	250.657	250.667	250.765	250.659	250.681	250.619	250.661	250.639	2016_7_19_17_01_50
FLQS310RGRWV____	-43.100	-43.199	-43.047	-43.137	-42.753	-42.712	-42.534	-42.965	-42.966	-43.243	-43.226	-42.821	-42.860	-42.905	-43.115	-43.365	-42.972	-43.110	-43.069	-43.022	-43.202	-43.159	-43.233	-43.060	-43.293	-42.938	-42.985	-43.127	-43.120	-43.143	-43.145	-43.214	-125.244	-125.465	-125.163	-125.311	-125.184	-125.251	-125.312	-125.162	-124.888	-125.418	-125.238	-125.039	-125.005	-125.007	-124.976	-125.198	-125.197	-125.264	-125.241	-125.308	-125.413	-125.327	-125.348	-125.472	-125.488	-125.092	-125.419	-125.255	-125.453	-125.104	-125.068	-125.423	250.924	250.915	250.934	250.919	251.058	251.084	251.165	250.968	250.929	250.890	250.872	251.009	250.989	250.970	250.880	250.809	250.970	250.923	250.936	250.965	250.906	250.912	250.885	250.973	250.880	250.969	250.996	250.915	250.945	250.887	250.881	250.903	2016_7_19_17_01_50
FLQS3106GRWV____	-43.329	-43.652	-43.293	-43.343	-42.983	-42.945	-42.823	-43.238	-43.134	-43.490	-43.378	-43.172	-43.036	-43.137	-43.371	-43.588	-43.273	-43.403	-43.297	-43.244	-43.588	-43.348	-43.384	-43.448	-43.535	-43.226	-42.781	-43.241	-43.236	-43.314	-43.266	-43.264	-125.183	-125.558	-124.990	-125.121	-125.254	-125.314	-125.372	-125.121	-124.939	-125.176	-125.051	-125.045	-125.007	-125.062	-125.176	-125.016	-125.086	-125.322	-125.188	-125.307	-125.506	-125.321	-125.163	-125.751	-125.637	-125.215	-125.283	-125.139	-125.322	-125.221	-125.126	-125.346	250.872	250.793	250.859	250.857	251.023	251.047	251.105	250.900	250.917	250.805	250.833	250.916	250.967	250.933	250.853	250.742	250.881	250.861	250.885	250.924	250.812	250.883	250.846	250.903	250.852	250.918	251.110	250.901	250.929	250.883	250.889	250.921	2016_7_19_17_01_50
FLQS30ZQGRWV____	-42.901	-43.013	-42.873	-42.935	-42.730	-42.452	-42.334	-42.769	-42.702	-42.981	-42.917	-42.911	-42.723	-42.822	-43.001	-43.061	-42.709	-43.025	-42.808	-42.935	-43.064	-42.949	-42.939	-43.017	-43.149	-42.804	-42.597	-42.870	-42.751	-43.004	-43.002	-42.841	-125.469	-125.499	-125.260	-125.456	-125.542	-125.597	-125.595	-125.211	-125.295	-125.633	-125.395	-125.330	-125.302	-125.357	-125.462	-125.302	-125.415	-125.607	-125.463	-125.658	-125.528	-125.663	-125.500	-125.810	-125.591	-125.496	-125.628	-125.369	-125.608	-125.512	-125.526	-125.633	251.093	251.052	251.076	251.078	251.174	251.295	251.343	251.111	251.151	251.084	251.077	251.070	251.143	251.110	251.052	251.005	251.165	251.062	251.131	251.106	251.035	251.101	251.082	251.094	251.009	251.137	251.240	251.092	251.174	251.057	251.060	251.141	2016_7_19_17_01_51
FLQS30YUGRWV____	-43.246	-43.517	-43.205	-43.295	-43.138	-43.048	-42.930	-43.053	-43.113	-43.398	-43.389	-43.110	-43.076	-43.175	-43.291	-43.472	-43.179	-43.285	-43.275	-43.169	-43.525	-43.199	-43.290	-43.425	-43.390	-43.097	-43.017	-43.285	-43.326	-43.360	-43.296	-43.364	-125.091	-125.128	-124.830	-124.851	-125.049	-125.109	-125.238	-124.944	-124.733	-125.078	-125.096	-124.762	-124.854	-124.856	-124.958	-124.863	-124.920	-125.042	-125.031	-125.147	-125.032	-125.051	-125.199	-125.322	-125.497	-125.053	-125.133	-124.980	-125.245	-125.010	-124.969	-125.149	250.806	250.700	250.786	250.752	250.844	250.890	250.956	250.864	250.810	250.742	250.748	250.815	250.842	250.802	250.769	250.681	250.809	250.783	250.786	250.845	250.683	250.820	250.803	250.766	250.805	250.862	250.906	250.774	250.795	250.748	250.768	250.766	2016_7_19_17_01_51
FLQS30X6GRWY____	-43.306	-43.559	-43.326	-43.464	-43.137	-43.287	-42.993	-42.995	-43.297	-43.390	-43.393	-43.326	-43.137	-43.242	-43.354	-43.697	-43.181	-43.376	-43.342	-43.135	-43.592	-43.489	-43.467	-43.450	-43.500	-43.210	-43.252	-43.229	-43.154	-43.411	-43.539	-43.418	-125.567	-125.542	-125.180	-125.580	-125.511	-125.520	-125.639	-125.182	-125.152	-125.613	-125.195	-125.633	-125.148	-125.206	-125.255	-125.209	-125.326	-125.463	-125.561	-125.602	-125.431	-125.724	-125.744	-125.734	-125.758	-125.234	-125.442	-125.274	-125.461	-125.307	-125.376	-125.685	250.839	250.732	250.776	250.776	250.900	250.840	250.977	250.912	250.784	250.811	250.751	250.840	250.849	250.814	250.775	250.629	250.856	250.796	250.823	250.914	250.703	250.786	250.798	250.804	250.787	250.831	250.843	250.829	250.886	250.759	250.717	250.810	2016_7_19_17_01_51
FLQS30X6GRWV____	-43.093	-43.274	-42.987	-43.011	-42.856	-42.708	-42.586	-42.863	-42.899	-43.143	-43.043	-43.045	-42.802	-42.959	-43.129	-43.314	-42.897	-43.162	-42.937	-42.947	-43.192	-43.041	-43.075	-42.921	-43.291	-42.985	-42.847	-43.002	-43.180	-43.200	-43.076	-43.023	-125.322	-125.609	-125.185	-125.205	-125.395	-125.449	-125.523	-125.468	-125.215	-125.433	-125.310	-125.251	-125.150	-125.154	-125.321	-125.346	-125.214	-125.404	-125.326	-125.571	-125.437	-125.406	-125.301	-125.608	-125.766	-125.421	-125.433	-125.345	-125.727	-125.618	-125.321	-125.328	250.960	250.927	250.984	250.977	251.067	251.135	251.196	251.075	251.024	250.955	250.979	250.970	251.055	250.991	250.945	250.873	251.025	250.943	251.024	251.054	250.936	250.993	250.965	251.070	250.942	251.018	251.076	251.000	250.981	250.958	250.967	250.990	2016_7_19_17_01_51
