SN	Distance_X_LOGO_Front_Camera_LD1	Distance_X_LOGO_Front_Camera_LD2	Distance_X_LOGO_Front_Camera_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Front_Camera_LD1	Distance_Y_LOGO_Front_Camera_LD2	Distance_Y_LOGO_Front_Camera_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Front_Camera_LD1	Angle_Front_Camera_LD2	Angle_Front_Camera_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS309QGRWV____	-23.258	-23.236	-23.274	-23.160	-23.160	-23.046	-23.134	-23.063	-23.063	-23.063	-23.061	-23.061	-23.128	-23.100	-23.097	-23.100	-23.063	-23.098	-23.126	-23.065	-23.063	-23.092	-23.098	-23.137	-23.096	-23.061	-23.060	-23.210	-23.049	-23.120	-23.133	-23.128	138.820	138.862	138.861	138.958	138.958	138.973	138.894	138.892	138.936	139.043	138.952	138.952	138.953	139.036	138.951	139.036	138.936	138.914	138.991	138.893	139.043	138.952	138.850	138.830	138.858	138.952	138.830	138.954	138.802	138.845	138.848	138.953	99.506	99.495	99.510	99.458	99.458	99.411	99.452	99.423	99.420	99.413	99.418	99.418	99.445	99.428	99.433	99.428	99.420	99.436	99.442	99.424	99.413	99.431	99.440	99.457	99.439	99.418	99.426	99.478	99.424	99.449	99.454	99.445	2016_7_19_17_06_31
FLQS309NGRWM____	-23.016	-22.905	-22.963	-22.832	-22.832	-22.760	-22.804	-22.737	-22.771	-22.735	-22.771	-22.771	-22.800	-22.773	-22.769	-22.773	-22.771	-22.769	-22.799	-22.737	-22.735	-22.761	-22.770	-22.807	-22.773	-22.771	-22.727	-22.881	-22.762	-22.836	-22.804	-22.800	138.929	138.986	138.745	139.022	139.022	139.097	138.968	138.905	139.147	139.033	138.961	138.961	138.971	139.029	139.020	139.029	139.147	138.983	139.007	138.963	139.033	139.022	138.916	138.900	138.832	138.961	138.951	139.012	138.917	138.909	138.916	138.971	99.343	99.295	99.334	99.263	99.263	99.230	99.255	99.233	99.231	99.224	99.243	99.243	99.254	99.239	99.238	99.239	99.231	99.240	99.251	99.229	99.224	99.235	99.245	99.261	99.252	99.243	99.226	99.283	99.242	99.272	99.259	99.254	2016_7_19_17_06_32
FLQS308YGRWQ____	-23.182	-23.075	-23.071	-23.128	-23.128	-22.975	-22.970	-22.938	-22.939	-22.937	-22.940	-22.940	-23.007	-22.975	-22.975	-22.975	-22.939	-22.976	-23.008	-22.904	-22.937	-22.972	-22.974	-23.011	-22.968	-22.940	-22.937	-23.007	-22.935	-23.044	-23.009	-23.007	138.875	138.875	138.878	138.880	138.880	138.917	138.944	138.887	138.882	139.024	138.909	138.909	138.904	138.957	138.907	138.957	138.882	138.871	138.944	138.910	139.024	138.905	138.850	138.837	138.855	138.909	138.881	138.911	138.807	138.849	138.846	138.904	99.456	99.413	99.411	99.434	99.434	99.370	99.366	99.357	99.358	99.348	99.356	99.356	99.384	99.367	99.371	99.367	99.358	99.373	99.381	99.342	99.348	99.370	99.374	99.390	99.371	99.356	99.357	99.383	99.361	99.402	99.388	99.384	2016_7_19_17_06_32
FLQS3084GRWM____	-23.205	-22.985	-23.031	-22.919	-22.919	-22.849	-22.884	-22.862	-22.863	-22.865	-22.864	-22.864	-22.883	-22.906	-22.901	-22.906	-22.863	-22.898	-22.891	-22.829	-22.865	-22.849	-22.906	-22.931	-22.899	-22.864	-22.813	-22.971	-22.849	-22.919	-22.930	-22.883	138.940	139.083	139.086	139.054	139.054	139.068	139.094	138.987	139.032	139.140	138.976	138.976	139.049	138.990	138.973	138.990	139.032	139.006	138.952	138.976	139.140	139.045	138.760	138.982	138.885	138.976	138.984	138.974	138.952	138.986	138.948	139.049	99.260	99.162	99.180	99.137	99.137	99.108	99.121	99.119	99.116	99.110	99.120	99.120	99.123	99.136	99.135	99.136	99.116	99.132	99.133	99.106	99.110	99.110	99.151	99.147	99.140	99.120	99.099	99.163	99.116	99.142	99.149	99.123	2016_7_19_17_06_32
FLQS307KGRWV____	-22.977	-22.907	-22.905	-22.837	-22.837	-22.767	-22.800	-22.730	-22.729	-22.730	-22.729	-22.729	-22.800	-22.766	-22.764	-22.766	-22.729	-22.763	-22.799	-22.731	-22.730	-22.765	-22.765	-22.800	-22.761	-22.729	-22.731	-22.839	-22.765	-22.836	-22.800	-22.800	138.822	138.861	138.862	138.898	138.898	138.906	138.930	138.834	138.872	138.905	138.898	138.898	138.900	138.902	138.896	138.902	138.872	138.861	138.936	138.859	138.905	138.898	138.795	138.827	138.799	138.898	138.829	138.893	138.793	138.838	138.794	138.900	99.304	99.274	99.273	99.243	99.243	99.214	99.226	99.204	99.202	99.200	99.200	99.200	99.228	99.214	99.214	99.214	99.202	99.216	99.225	99.203	99.200	99.214	99.221	99.233	99.219	99.200	99.205	99.244	99.221	99.247	99.235	99.228	2016_7_19_17_06_32
FLQS3072GRWV____	-23.166	-23.096	-23.095	-23.027	-23.027	-22.957	-22.992	-22.920	-22.921	-22.922	-22.920	-22.920	-22.992	-22.956	-22.955	-22.956	-22.921	-22.955	-22.990	-22.884	-22.922	-22.957	-22.956	-23.006	-22.955	-22.920	-22.923	-22.997	-22.958	-23.027	-22.989	-22.992	138.929	138.980	138.988	138.961	138.961	139.029	138.998	138.895	138.936	138.967	139.015	139.015	138.962	139.021	139.016	139.021	138.936	138.978	138.999	138.962	138.967	138.962	138.910	139.128	138.777	139.015	138.893	138.962	138.860	138.949	138.909	138.962	99.430	99.398	99.398	99.372	99.372	99.340	99.356	99.334	99.331	99.329	99.326	99.326	99.358	99.340	99.340	99.340	99.331	99.342	99.355	99.315	99.329	99.344	99.347	99.353	99.355	99.326	99.335	99.360	99.351	99.373	99.360	99.358	2016_7_19_17_06_32
FLQS305NGRWM____	-23.245	-23.181	-23.178	-23.110	-23.110	-23.042	-23.076	-23.009	-23.009	-23.044	-23.008	-23.008	-23.074	-23.045	-23.044	-23.045	-23.009	-23.044	-23.073	-22.973	-23.044	-23.039	-23.044	-23.079	-23.043	-23.008	-23.006	-23.113	-23.040	-23.111	-23.078	-23.074	138.976	138.930	138.930	138.964	138.964	138.977	139.001	138.903	138.942	138.972	138.965	138.965	138.965	138.974	138.965	138.974	138.942	138.930	139.001	138.967	138.972	138.964	138.866	138.896	138.867	138.965	138.897	138.962	138.861	138.905	138.866	138.965	99.500	99.477	99.476	99.447	99.447	99.418	99.431	99.410	99.408	99.420	99.406	99.406	99.432	99.420	99.420	99.420	99.408	99.422	99.429	99.392	99.420	99.418	99.427	99.439	99.426	99.406	99.409	99.448	99.426	99.451	99.440	99.432	2016_7_19_17_06_32
FLQS305DGRWM____	-23.109	-23.123	-23.080	-22.921	-22.921	-22.899	-22.936	-22.872	-22.905	-22.869	-22.904	-22.904	-22.936	-22.947	-22.904	-22.947	-22.905	-22.904	-22.934	-22.959	-22.869	-22.897	-22.907	-22.977	-22.902	-22.904	-22.862	-23.179	-22.901	-22.968	-22.940	-22.936	138.929	138.887	138.977	138.971	138.971	139.023	139.002	138.904	139.053	139.096	139.003	139.003	138.964	139.019	139.012	139.019	139.053	138.976	139.001	138.957	139.096	139.013	138.864	138.891	138.916	139.003	138.944	138.961	138.827	138.947	138.909	138.964	99.520	99.529	99.506	99.442	99.442	99.430	99.446	99.427	99.431	99.413	99.433	99.433	99.449	99.449	99.433	99.449	99.431	99.435	99.446	99.458	99.413	99.430	99.444	99.470	99.438	99.433	99.420	99.547	99.444	99.463	99.454	99.449	2016_7_19_17_06_32
FLQS3057GRWM____	-23.076	-23.005	-23.004	-22.936	-22.936	-22.833	-22.867	-22.830	-22.831	-22.831	-22.831	-22.831	-22.900	-22.868	-22.867	-22.868	-22.831	-22.866	-22.897	-22.796	-22.831	-22.832	-22.866	-22.902	-22.868	-22.831	-22.831	-22.938	-22.866	-22.903	-22.900	-22.900	138.942	138.940	138.938	138.972	138.972	138.991	139.018	138.951	138.951	139.024	138.977	138.977	138.972	138.985	138.976	138.985	138.951	138.942	139.051	138.978	139.024	138.977	138.914	138.906	138.874	138.977	138.907	138.970	138.872	138.918	138.914	138.972	99.409	99.381	99.381	99.351	99.351	99.308	99.320	99.310	99.310	99.306	99.309	99.309	99.337	99.323	99.323	99.323	99.310	99.325	99.330	99.295	99.306	99.309	99.327	99.342	99.330	99.309	99.313	99.352	99.329	99.341	99.340	99.337	2016_7_19_17_06_32
FLQS3052GRWY____	-22.806	-22.735	-22.734	-22.631	-22.631	-22.596	-22.630	-22.596	-22.529	-22.530	-22.559	-22.559	-22.631	-22.566	-22.595	-22.566	-22.529	-22.594	-22.628	-22.493	-22.530	-22.595	-22.567	-22.630	-22.596	-22.559	-22.559	-22.670	-22.561	-22.666	-22.601	-22.631	138.993	138.995	139.061	139.037	139.037	139.046	139.067	138.918	139.015	139.047	139.032	139.032	139.031	139.044	139.028	139.044	139.015	138.992	139.066	139.039	139.047	139.030	138.891	138.961	138.935	139.032	138.962	139.029	138.932	138.967	138.892	139.031	99.187	99.158	99.154	99.114	99.114	99.099	99.111	99.107	99.074	99.073	99.085	99.085	99.114	99.087	99.100	99.087	99.074	99.102	99.110	99.058	99.073	99.100	99.098	99.118	99.106	99.085	99.090	99.130	99.092	99.132	99.111	99.114	2016_7_19_17_06_32
FLQS304WGRWM____	-23.061	-23.044	-22.989	-22.973	-22.973	-22.847	-22.938	-22.868	-22.956	-22.869	-22.952	-22.952	-22.931	-22.948	-22.908	-22.948	-22.956	-22.908	-22.929	-22.831	-22.869	-22.847	4.339	-22.984	-22.981	-22.952	-22.811	-22.922	-22.847	-22.920	-22.980	-22.931	138.967	138.965	138.969	139.000	139.000	139.055	139.039	138.972	138.928	139.050	138.996	138.996	139.082	139.047	139.002	139.047	138.928	138.969	139.119	139.083	139.050	139.087	149.236	138.933	138.852	138.996	139.021	139.000	138.986	138.980	138.939	139.082	99.474	99.467	99.444	99.436	99.436	99.382	99.419	99.396	99.434	99.391	99.428	99.428	99.414	99.423	99.410	99.423	99.434	99.412	99.411	99.374	99.391	99.380	88.386	99.445	99.449	99.428	99.370	99.416	99.387	99.416	99.443	99.414	2016_7_19_17_06_35
FLQS3047GRWM____	-23.100	-23.030	-23.027	-22.959	-22.959	-22.889	-22.928	-22.854	-22.857	-22.860	-22.859	-22.859	-22.927	-22.896	-22.892	-22.896	-22.857	-22.892	-22.927	-22.821	-22.860	-22.891	-22.890	-22.926	-22.894	-22.859	-22.854	-22.965	-22.889	-22.964	-22.930	-22.927	138.987	139.053	139.062	139.089	139.089	139.104	139.063	139.100	139.072	139.110	139.023	139.023	139.022	139.104	139.084	139.104	139.072	139.049	138.997	139.087	139.110	139.019	139.061	139.024	138.928	139.023	139.022	139.022	138.988	138.961	138.923	139.022	99.526	99.493	99.491	99.462	99.462	99.433	99.452	99.420	99.423	99.421	99.427	99.427	99.454	99.436	99.436	99.436	99.423	99.438	99.456	99.407	99.421	99.440	99.436	99.453	99.447	99.427	99.424	99.469	99.441	99.473	99.462	99.454	2016_7_19_17_06_35
FLQS303BGRWM____	-22.701	-22.593	-22.627	-22.524	-22.524	-22.454	-22.487	-22.414	-22.414	-22.414	-22.413	-22.413	-22.489	-22.448	-22.448	-22.448	-22.414	-22.447	-22.487	-22.378	-22.414	-22.453	-22.450	-22.521	-22.489	-22.413	-22.418	-22.558	-22.453	-22.523	-22.520	-22.489	138.977	138.935	138.935	138.969	138.969	138.976	139.003	138.901	138.939	138.971	138.969	138.969	138.968	138.971	138.967	138.971	138.939	138.932	139.006	138.969	138.971	138.968	138.871	138.902	138.875	138.969	138.897	138.971	138.864	138.904	138.870	138.968	99.201	99.160	99.174	99.130	99.130	99.101	99.113	99.090	99.088	99.086	99.086	99.086	99.116	99.100	99.100	99.100	99.088	99.102	99.113	99.071	99.086	99.102	99.107	99.133	99.122	99.086	99.092	99.144	99.109	99.134	99.135	99.116	2016_7_19_17_06_35
FLQS3024GRWM____	-22.968	-22.899	-22.896	-22.828	-22.828	-22.759	-22.794	-22.728	-22.728	-22.761	-22.760	-22.760	-22.793	-22.797	-22.762	-22.797	-22.728	-22.762	-22.791	-22.725	-22.761	-22.757	-22.764	-22.831	-22.795	-22.760	-22.723	-22.831	-22.758	-22.826	-22.797	-22.793	138.938	138.981	138.985	139.018	139.018	139.030	139.055	138.955	138.994	139.019	139.009	139.009	139.019	139.018	139.017	139.018	138.994	138.980	139.056	139.011	139.019	139.017	138.915	138.899	138.912	139.009	138.949	139.014	138.913	139.005	138.917	139.019	99.518	99.487	99.486	99.457	99.457	99.428	99.440	99.420	99.418	99.429	99.430	99.430	99.442	99.444	99.430	99.444	99.418	99.432	99.439	99.416	99.429	99.428	99.437	99.466	99.450	99.430	99.419	99.458	99.435	99.456	99.451	99.442	2016_7_19_17_06_35
FLQS301GGRWM____	-23.114	-23.074	-23.039	-23.003	-23.003	-22.932	-22.968	-22.898	-22.897	-22.899	-22.897	-22.897	-22.969	-22.905	-22.932	-22.905	-22.897	-22.931	-22.969	-22.832	-22.899	-22.933	-22.902	-22.936	-22.931	-22.897	-22.865	-23.005	-22.899	-23.001	-22.937	-22.969	138.925	138.955	138.954	138.990	138.990	138.992	139.021	138.922	138.958	138.992	138.986	138.986	138.988	138.997	138.985	138.997	138.958	138.949	139.024	138.996	138.992	138.986	138.894	138.924	138.891	138.986	138.919	138.986	138.885	138.927	138.894	138.988	99.264	99.246	99.233	99.216	99.216	99.187	99.200	99.178	99.175	99.174	99.173	99.173	99.202	99.176	99.187	99.176	99.175	99.189	99.200	99.147	99.174	99.188	99.182	99.193	99.193	99.173	99.165	99.217	99.181	99.219	99.195	99.202	2016_7_19_17_06_35
FLQS301EGRWQ____	-22.974	-22.943	-22.903	-22.874	-22.874	-22.803	-22.836	-22.767	-22.767	-22.729	-22.727	-22.727	-22.839	-22.802	-22.762	-22.802	-22.767	-22.762	-22.837	-22.729	-22.729	-22.769	-22.802	-22.796	-22.798	-22.727	-22.769	-22.842	-22.804	-22.874	-22.835	-22.839	138.969	138.913	138.974	138.947	138.947	139.010	139.033	138.884	138.924	139.015	139.008	139.008	138.948	138.956	139.005	138.956	138.924	138.970	138.985	138.950	139.015	138.954	138.850	138.936	138.853	139.008	138.882	138.950	138.847	138.893	138.852	138.948	99.525	99.516	99.496	99.486	99.486	99.454	99.466	99.448	99.445	99.424	99.423	99.423	99.472	99.457	99.438	99.457	99.445	99.440	99.469	99.428	99.424	99.444	99.464	99.456	99.462	99.423	99.448	99.473	99.465	99.490	99.477	99.472	2016_7_19_17_06_35
FLQS300VGRWQ____	-22.714	-22.645	-22.643	-22.608	-22.608	-22.537	-22.573	-22.501	-22.501	-22.502	-22.465	-22.465	-22.538	-22.537	-22.534	-22.537	-22.501	-22.499	-22.571	-22.464	-22.502	-22.504	-22.535	-22.571	-22.533	-22.465	-22.468	-22.576	-22.504	-22.574	-22.535	-22.538	138.878	138.877	138.879	138.913	138.913	138.949	138.945	138.813	138.848	138.950	138.915	138.915	138.910	138.950	138.906	138.950	138.848	138.874	138.947	138.911	138.950	138.910	138.776	138.846	138.810	138.915	138.840	138.914	138.809	138.813	138.811	138.910	99.258	99.231	99.230	99.214	99.214	99.183	99.197	99.177	99.175	99.168	99.156	99.156	99.186	99.182	99.184	99.182	99.175	99.172	99.196	99.156	99.168	99.172	99.193	99.203	99.190	99.156	99.162	99.200	99.178	99.206	99.191	99.186	2016_7_19_17_06_35
FLQS300RGRWY____	-23.331	-23.389	-23.259	-23.161	-23.161	-23.125	-23.127	-23.092	-23.059	-23.092	-23.059	-23.059	-23.126	-23.095	-23.123	-23.095	-23.059	-23.122	-23.127	-23.023	-23.092	-23.089	-23.126	-23.156	-23.099	-23.059	-23.093	-23.191	-23.128	-23.190	-23.159	-23.126	138.788	138.759	138.758	138.828	138.828	138.800	138.831	138.727	138.800	138.796	138.829	138.829	138.791	138.800	138.823	138.800	138.800	138.783	138.830	138.830	138.796	138.827	138.697	138.754	138.731	138.829	138.726	138.795	138.694	138.730	138.696	138.791	99.365	99.390	99.338	99.294	99.294	99.281	99.280	99.273	99.255	99.268	99.253	99.253	99.282	99.269	99.279	99.269	99.255	99.281	99.280	99.238	99.268	99.265	99.288	99.297	99.275	99.253	99.273	99.308	99.289	99.312	99.302	99.282	2016_7_19_17_06_35
FLQS300LGRWQ____	-23.156	-23.051	-23.000	-22.982	-22.982	-22.910	-22.948	-22.917	-22.918	-22.877	-22.915	-22.915	-22.945	-22.915	-22.913	-22.915	-22.918	-22.953	-22.945	-22.879	-22.877	-22.910	-22.913	-22.948	-22.909	-22.915	-22.878	-23.021	-22.913	-22.982	-22.903	-22.945	138.929	138.932	138.940	138.967	138.967	139.022	139.003	138.900	138.941	139.024	139.007	139.007	138.968	139.021	139.013	139.021	138.941	138.969	139.004	138.963	139.024	138.967	138.911	138.945	138.869	139.007	138.900	139.007	138.865	138.905	138.917	138.968	99.436	99.394	99.373	99.364	99.364	99.331	99.348	99.342	99.340	99.318	99.335	99.335	99.349	99.333	99.333	99.333	99.340	99.352	99.347	99.323	99.318	99.335	99.340	99.352	99.341	99.335	99.327	99.377	99.343	99.368	99.336	99.349	2016_7_19_17_06_35
FLQS300LGRWM____	-23.245	-23.217	-23.176	-23.110	-23.110	-23.041	-23.076	-23.012	-23.012	-23.013	-23.012	-23.012	-23.074	-23.050	-23.047	-23.050	-23.012	-23.044	-23.073	-22.977	-23.013	-23.038	-23.047	-23.082	-23.084	-23.012	-23.005	-23.111	-23.040	-23.147	-23.081	-23.074	138.931	138.876	138.936	138.968	138.968	138.979	139.002	138.908	138.949	138.981	138.968	138.968	138.969	138.978	138.968	138.978	138.949	138.992	139.006	138.969	138.981	138.966	138.866	138.898	138.863	138.968	138.898	138.965	138.862	138.897	138.864	138.969	99.304	99.296	99.276	99.247	99.247	99.219	99.231	99.212	99.209	99.207	99.208	99.208	99.232	99.222	99.222	99.222	99.209	99.219	99.230	99.194	99.207	99.219	99.228	99.241	99.244	99.208	99.210	99.248	99.226	99.267	99.243	99.232	2016_7_19_17_06_36
FLQS3009GRWQ____	-23.265	-23.193	-23.237	-23.122	-23.122	-23.052	-23.087	-23.058	-23.076	-23.076	-23.076	-23.076	-23.092	-23.099	-23.094	-23.099	-23.076	-23.094	-23.091	-23.024	-23.076	-23.053	-23.103	-23.146	-23.096	-23.076	-23.016	-23.172	-23.052	-23.128	-23.133	-23.092	138.912	138.976	138.983	139.016	139.016	139.026	139.052	138.957	139.013	139.048	139.048	139.048	138.952	139.024	139.006	139.024	139.013	138.970	138.988	139.012	139.048	139.012	138.703	138.978	138.849	139.048	138.946	139.014	138.912	138.885	138.840	138.952	99.606	99.573	99.590	99.542	99.542	99.513	99.525	99.520	99.523	99.521	99.521	99.521	99.534	99.532	99.531	99.532	99.523	99.534	99.531	99.503	99.521	99.514	99.555	99.554	99.542	99.521	99.504	99.562	99.521	99.553	99.558	99.534	2016_7_19_17_06_36
FLQS2F0LGRX5____	-23.106	-23.074	-23.067	-22.962	-22.962	-22.895	-22.926	-22.891	-22.856	-22.857	-22.853	-22.853	-22.929	-22.892	-22.888	-22.892	-22.856	-22.888	-22.928	-22.818	-22.857	-22.894	-22.926	-22.960	-22.925	-22.853	-22.894	-22.999	-22.928	-22.965	-22.959	-22.929	138.807	138.735	138.841	138.926	138.926	138.887	138.962	138.809	138.851	138.883	138.931	138.931	138.879	138.882	138.926	138.882	138.851	138.889	138.916	138.931	138.883	138.880	138.820	138.858	138.739	138.931	138.807	138.874	138.819	138.817	138.775	138.879	99.583	99.575	99.565	99.517	99.517	99.493	99.501	99.497	99.480	99.478	99.473	99.473	99.507	99.492	99.488	99.492	99.480	99.490	99.504	99.459	99.478	99.493	99.510	99.521	99.515	99.473	99.498	99.536	99.511	99.526	99.526	99.507	2016_7_19_17_06_36
FLQS2EQUGRX5____	-23.112	-23.041	-23.118	-22.974	-22.974	-22.903	-22.895	-22.870	-22.869	-22.869	-22.867	-22.867	-22.938	-22.905	-22.903	-22.905	-22.869	-22.903	-22.891	-22.833	-22.869	-22.900	-22.904	-22.939	-22.901	-22.867	-22.867	-22.974	-22.902	-22.929	-22.938	-22.938	138.822	138.858	138.854	138.860	138.860	138.903	138.896	138.834	138.872	138.902	138.895	138.895	138.855	138.900	138.893	138.900	138.872	138.858	138.941	138.897	138.902	138.893	138.795	138.824	138.799	138.895	138.825	138.857	138.789	138.840	138.793	138.855	99.326	99.295	99.326	99.268	99.268	99.236	99.234	99.228	99.225	99.223	99.223	99.223	99.254	99.238	99.237	99.238	99.225	99.239	99.229	99.209	99.223	99.236	99.244	99.256	99.243	99.223	99.227	99.268	99.244	99.251	99.258	99.254	2016_7_19_17_06_36
