SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30J0GRWV____	-37.520	-37.292	-37.415	-37.415	-37.371	-37.395	-37.483	-37.483	-37.405	-37.483	-37.408	-37.415	-37.411	-37.358	-37.406	-37.415	-37.415	-37.465	-37.415	-37.406	-37.462	-37.483	-37.356	-37.362	-37.362	-37.395	-37.411	-37.445	-37.279	-37.371	-37.328	-37.411	-139.317	-139.318	-139.242	-139.242	-139.205	-139.238	-139.246	-139.246	-139.250	-139.214	-139.170	-139.242	-139.243	-139.251	-139.277	-139.242	-139.279	-139.310	-139.242	-139.207	-139.203	-139.169	-139.284	-139.240	-139.214	-139.238	-139.277	-139.318	-139.205	-139.205	-139.248	-139.277	254.685	254.773	254.718	254.718	254.731	254.724	254.692	254.692	254.722	254.688	254.713	254.718	254.719	254.740	254.724	254.718	254.721	254.705	254.718	254.717	254.695	254.684	254.744	254.738	254.735	254.724	254.723	254.714	254.766	254.731	254.751	254.723	2016_7_19_17_01_16
FLQS30HZGRWY____	-36.927	-36.826	-36.892	-36.892	-36.819	-36.933	-36.929	-36.929	-36.861	-36.926	-36.853	-36.892	-36.863	-36.857	-36.931	-36.892	-36.863	-36.862	-36.892	-36.894	-36.855	-36.922	-36.895	-36.891	-36.860	-36.933	-36.861	-36.896	-36.821	-36.819	-36.858	-36.861	-139.402	-139.399	-139.364	-139.364	-139.328	-139.361	-139.329	-139.329	-139.282	-139.296	-139.290	-139.364	-139.319	-139.283	-139.398	-139.364	-139.367	-139.320	-139.364	-139.328	-139.330	-139.296	-139.366	-139.361	-139.249	-139.361	-139.400	-139.397	-139.280	-139.328	-139.330	-139.400	254.985	255.023	254.994	254.994	255.018	254.978	254.976	254.976	254.998	254.974	255.001	254.994	255.001	254.999	254.982	254.994	255.006	255.001	254.994	254.990	255.005	254.976	254.993	254.994	254.995	254.978	255.009	254.996	255.013	255.018	255.004	255.009	2016_7_19_17_01_16
FLQS30H6GRWV____	-36.999	-36.896	-36.974	-36.974	-36.887	-36.965	-36.968	-36.968	-36.885	-37.035	-36.961	-36.974	-36.928	-36.930	-36.972	-36.974	-36.982	-36.968	-36.974	-36.971	-36.976	-36.997	-36.964	-36.976	-36.932	-36.965	-36.928	-36.968	-36.888	-36.887	-36.891	-36.928	-139.280	-139.326	-139.244	-139.244	-139.211	-139.244	-139.212	-139.212	-139.211	-139.227	-139.213	-139.244	-139.246	-139.213	-139.280	-139.244	-139.248	-139.245	-139.244	-139.213	-139.210	-139.176	-139.247	-139.244	-139.178	-139.244	-139.282	-139.283	-139.255	-139.211	-139.256	-139.282	254.914	254.958	254.919	254.919	254.950	254.923	254.918	254.918	254.950	254.894	254.921	254.919	254.937	254.933	254.924	254.919	254.917	254.922	254.919	254.918	254.916	254.904	254.924	254.919	254.929	254.923	254.941	254.926	254.954	254.950	254.953	254.941	2016_7_19_17_01_16
FLQS30GQGRWV____	-37.405	-37.294	-37.334	-37.334	-37.240	-37.370	-37.368	-37.368	-37.331	-37.402	-37.368	-37.334	-37.330	-37.328	-37.373	-37.334	-37.344	-37.369	-37.334	-37.365	-37.327	-37.403	-37.367	-37.345	-37.324	-37.370	-37.345	-37.371	-37.310	-37.240	-37.251	-37.345	-139.337	-139.334	-139.298	-139.298	-139.265	-139.300	-139.264	-139.264	-139.263	-139.233	-139.224	-139.298	-139.298	-139.265	-139.333	-139.298	-139.251	-139.298	-139.298	-139.267	-139.263	-139.231	-139.299	-139.300	-139.231	-139.300	-139.335	-139.337	-139.265	-139.265	-139.264	-139.335	255.327	255.369	255.350	255.350	255.383	255.337	255.334	255.334	255.348	255.317	255.329	255.350	255.352	255.349	255.339	255.350	255.341	255.337	255.350	255.335	255.349	255.317	255.338	255.346	255.347	255.337	255.350	255.340	255.356	255.383	255.379	255.350	2016_7_19_17_01_16
FLQS30GCGRWY____	-36.974	-36.919	-36.948	-36.948	-36.908	-37.021	-37.025	-37.025	-36.987	-37.013	-36.942	-36.948	-36.947	-36.987	-36.944	-36.948	-36.983	-37.025	-36.948	-36.982	-36.982	-37.054	-36.984	-36.988	-36.951	-37.021	-36.946	-36.980	-36.913	-36.908	-36.948	-36.946	-139.413	-139.409	-139.372	-139.372	-139.338	-139.374	-139.341	-139.341	-139.340	-139.305	-139.301	-139.372	-139.375	-139.341	-139.409	-139.372	-139.414	-139.375	-139.372	-139.340	-139.338	-139.304	-139.375	-139.373	-139.307	-139.374	-139.409	-139.410	-139.338	-139.338	-139.382	-139.409	254.857	254.878	254.863	254.863	254.875	254.835	254.830	254.830	254.845	254.831	254.858	254.863	254.864	254.845	254.868	254.863	254.854	254.834	254.863	254.847	254.847	254.816	254.850	254.848	254.855	254.835	254.868	254.855	254.873	254.875	254.864	254.868	2016_7_19_17_01_16
FLQS30G5GRWY____	-37.335	-37.233	-37.306	-37.306	-37.226	-37.302	-37.303	-37.303	-37.268	-37.329	-37.302	-37.306	-37.270	-37.265	-37.310	-37.306	-37.306	-37.303	-37.306	-37.333	-37.299	-37.333	-37.336	-37.274	-37.270	-37.302	-37.264	-37.293	-37.231	-37.226	-37.229	-37.264	-139.339	-139.338	-139.303	-139.303	-139.268	-139.302	-139.269	-139.269	-139.269	-139.236	-139.233	-139.303	-139.260	-139.270	-139.296	-139.303	-139.304	-139.303	-139.303	-139.312	-139.268	-139.233	-139.304	-139.259	-139.234	-139.302	-139.339	-139.341	-139.268	-139.268	-139.270	-139.339	254.833	254.872	254.841	254.841	254.868	254.842	254.838	254.838	254.852	254.825	254.835	254.841	254.850	254.853	254.838	254.841	254.841	254.842	254.841	254.831	254.840	254.823	254.829	254.848	254.847	254.842	254.861	254.850	254.866	254.868	254.867	254.861	2016_7_19_17_01_16
FLQS30E9GRWY____	-37.347	-37.277	-37.274	-37.274	-37.232	-37.311	-37.309	-37.309	-37.271	-37.375	-37.302	-37.274	-37.270	-37.273	-37.314	-37.274	-37.321	-37.311	-37.274	-37.312	-37.273	-37.375	-37.309	-37.274	-37.309	-37.311	-37.271	-37.355	-37.274	-37.232	-37.233	-37.271	-139.287	-139.326	-139.250	-139.250	-139.218	-139.252	-139.217	-139.217	-139.215	-139.225	-139.219	-139.250	-139.250	-139.218	-139.285	-139.250	-139.252	-139.251	-139.250	-139.219	-139.219	-139.223	-139.252	-139.251	-139.225	-139.252	-139.286	-139.287	-139.212	-139.218	-139.258	-139.286	254.755	254.785	254.779	254.779	254.792	254.765	254.762	254.762	254.776	254.737	254.765	254.779	254.780	254.776	254.767	254.779	254.761	254.765	254.779	254.761	254.776	254.737	254.766	254.779	254.763	254.765	254.784	254.751	254.775	254.792	254.795	254.784	2016_7_19_17_01_16
FLQS30DZGRWV	-37.468	-37.317	-37.438	-37.438	-37.321	-37.433	-37.432	-37.432	-37.348	-37.472	-37.432	-37.438	-37.353	-37.346	-37.350	-37.438	-37.404	-37.347	-37.438	-37.432	-37.394	-37.465	-37.390	-37.389	-37.350	-37.433	-37.310	-37.479	-37.311	-37.321	-37.317	-37.310	-139.260	-139.211	-139.224	-139.224	-139.193	-139.225	-139.191	-139.191	-139.191	-139.157	-139.152	-139.224	-139.227	-139.192	-139.262	-139.224	-139.225	-139.226	-139.224	-139.193	-139.188	-139.197	-139.225	-139.226	-139.157	-139.225	-139.262	-139.261	-139.189	-139.193	-139.191	-139.262	255.276	255.329	255.284	255.284	255.326	255.286	255.283	255.283	255.315	255.264	255.279	255.284	255.317	255.316	255.322	255.284	255.297	255.319	255.284	255.283	255.297	255.271	255.303	255.303	255.311	255.286	255.337	255.272	255.329	255.326	255.327	255.337	2016_7_19_17_01_16
FLQS30D5GRWQ____	-37.054	-36.957	-36.987	-36.987	-36.944	-37.058	-37.090	-37.090	-36.986	-37.094	-36.979	-36.987	-36.991	-37.021	-37.024	-36.987	-36.993	-37.074	-36.987	-37.061	-36.987	-37.089	-37.056	-37.022	-37.021	-37.058	-36.987	-37.019	-36.950	-36.944	-36.947	-36.987	-139.344	-139.344	-139.306	-139.306	-139.271	-139.302	-139.348	-139.348	-139.272	-139.236	-139.234	-139.306	-139.262	-139.271	-139.341	-139.306	-139.310	-139.261	-139.306	-139.269	-139.272	-139.236	-139.308	-139.305	-139.235	-139.302	-139.342	-139.383	-139.348	-139.271	-139.272	-139.342	254.904	254.942	254.926	254.926	254.940	254.899	254.891	254.891	254.923	254.878	254.922	254.926	254.920	254.910	254.916	254.926	254.924	254.888	254.926	254.894	254.923	254.880	254.900	254.913	254.906	254.899	254.930	254.922	254.945	254.940	254.938	254.930	2016_7_19_17_01_16
FLQS30CMGRWQ____	-36.995	-36.876	-36.925	-36.925	-36.890	-36.960	-36.946	-36.946	-36.909	-36.932	-36.925	-36.925	-36.912	-36.903	-36.960	-36.925	-36.914	-36.948	-36.925	-36.960	-36.925	-36.995	-36.940	-36.910	-36.903	-36.960	-36.913	-36.944	-36.830	-36.890	-36.871	-36.913	-139.426	-139.356	-139.391	-139.391	-139.356	-139.391	-139.287	-139.287	-139.287	-139.250	-139.321	-139.391	-139.321	-139.288	-139.426	-139.391	-139.322	-139.322	-139.391	-139.356	-139.356	-139.321	-139.323	-139.322	-139.250	-139.391	-139.355	-139.357	-139.284	-139.356	-139.286	-139.355	255.007	255.046	255.031	255.031	255.041	255.017	255.012	255.012	255.026	255.014	255.024	255.031	255.029	255.029	255.021	255.031	255.028	255.015	255.031	255.014	255.027	254.997	255.018	255.029	255.025	255.017	255.032	255.020	255.056	255.041	255.041	255.032	2016_7_19_17_01_17
FLQS30BWGRWY____	-37.408	-37.307	-37.342	-37.342	-37.295	-37.373	-37.373	-37.373	-37.340	-37.404	-37.372	-37.342	-37.339	-37.340	-37.379	-37.342	-37.380	-37.375	-37.342	-37.376	-37.341	-37.440	-37.372	-37.340	-37.337	-37.373	-37.339	-37.409	-37.301	-37.295	-37.303	-37.339	-139.220	-139.262	-139.181	-139.181	-139.148	-139.182	-139.192	-139.192	-139.147	-139.160	-139.154	-139.181	-139.182	-139.149	-139.218	-139.181	-139.227	-139.183	-139.181	-139.149	-139.149	-139.157	-139.182	-139.181	-139.115	-139.182	-139.217	-139.260	-139.191	-139.148	-139.192	-139.217	254.738	254.781	254.759	254.759	254.774	254.747	254.749	254.749	254.757	254.733	254.745	254.759	254.761	254.757	254.749	254.759	254.750	254.747	254.759	254.743	254.756	254.719	254.748	254.760	254.754	254.747	254.764	254.742	254.776	254.774	254.775	254.764	2016_7_19_17_01_17
FLQS30BJGRWV____	-37.076	-36.967	-37.052	-37.052	-37.006	-37.079	-37.085	-37.085	-37.052	-37.113	-37.046	-37.052	-37.002	-37.043	-37.080	-37.052	-37.056	-37.085	-37.052	-37.085	-37.053	-37.117	-37.082	-37.047	-37.045	-37.079	-37.044	-37.042	-36.966	-37.006	-36.967	-37.044	-139.353	-139.351	-139.314	-139.314	-139.279	-139.354	-139.280	-139.280	-139.281	-139.289	-139.243	-139.314	-139.318	-139.283	-139.391	-139.314	-139.315	-139.317	-139.314	-139.280	-139.279	-139.243	-139.316	-139.315	-139.246	-139.354	-139.352	-139.351	-139.281	-139.279	-139.282	-139.352	254.884	254.926	254.889	254.889	254.903	254.883	254.873	254.873	254.886	254.863	254.884	254.889	254.909	254.890	254.886	254.889	254.888	254.877	254.889	254.873	254.885	254.857	254.878	254.891	254.885	254.883	254.896	254.897	254.919	254.903	254.919	254.896	2016_7_19_17_01_17
FLQS30AEGRWV____	-36.997	-36.893	-36.990	-36.990	-36.884	-37.022	-37.007	-37.007	-36.888	-37.047	-36.881	-36.990	-36.926	-36.926	-36.965	-36.990	-36.937	-37.011	-36.990	-36.967	-36.930	-36.996	-37.009	-36.923	-36.930	-37.022	-36.922	-36.922	-36.891	-36.884	-36.893	-36.922	-139.412	-139.411	-139.327	-139.327	-139.340	-139.330	-139.342	-139.342	-139.346	-139.306	-139.308	-139.327	-139.377	-139.345	-139.410	-139.327	-139.377	-139.375	-139.327	-139.343	-139.340	-139.308	-139.378	-139.377	-139.310	-139.330	-139.411	-139.413	-139.341	-139.340	-139.343	-139.411	254.905	254.945	254.899	254.899	254.941	254.887	254.894	254.894	254.940	254.875	254.939	254.899	254.928	254.925	254.917	254.899	254.924	254.896	254.899	254.909	254.923	254.895	254.897	254.930	254.920	254.887	254.934	254.934	254.938	254.941	254.938	254.934	2016_7_19_17_01_17
FLQS309TGRWY____	-37.272	-37.163	-37.202	-37.202	-37.160	-37.235	-37.233	-37.233	-37.202	-37.268	-37.196	-37.202	-37.198	-37.200	-37.236	-37.202	-37.200	-37.235	-37.202	-37.236	-37.201	-37.266	-37.235	-37.199	-37.201	-37.235	-37.197	-37.237	-37.161	-37.160	-37.161	-37.197	-139.349	-139.349	-139.313	-139.313	-139.277	-139.314	-139.278	-139.278	-139.279	-139.242	-139.243	-139.313	-139.313	-139.280	-139.346	-139.313	-139.352	-139.313	-139.313	-139.280	-139.279	-139.242	-139.315	-139.313	-139.245	-139.314	-139.347	-139.349	-139.278	-139.277	-139.280	-139.347	254.791	254.833	254.814	254.814	254.826	254.801	254.799	254.799	254.811	254.781	254.809	254.814	254.816	254.811	254.805	254.814	254.819	254.801	254.814	254.798	254.811	254.782	254.802	254.815	254.808	254.801	254.819	254.804	254.826	254.826	254.826	254.819	2016_7_19_17_01_17
FLQS309QGRWV____	-36.864	-36.825	-36.855	-36.855	-36.814	-36.887	-36.845	-36.845	-36.851	-36.928	-36.844	-36.855	-36.852	-36.809	-36.848	-36.855	-36.860	-36.844	-36.855	-36.845	-36.854	-36.965	-36.889	-36.853	-36.814	-36.887	-36.852	-36.893	-36.819	-36.814	-36.772	-36.852	-139.348	-139.353	-139.318	-139.318	-139.280	-139.361	-139.284	-139.284	-139.284	-139.248	-139.290	-139.318	-139.318	-139.285	-139.398	-139.318	-139.315	-139.319	-139.318	-139.283	-139.278	-139.292	-139.318	-139.317	-139.248	-139.361	-139.352	-139.352	-139.280	-139.280	-139.284	-139.352	254.981	254.997	254.981	254.981	254.994	254.974	254.982	254.982	254.979	254.946	254.983	254.981	254.983	254.996	254.992	254.981	254.979	254.986	254.981	254.982	254.978	254.937	254.968	254.982	254.990	254.974	254.986	254.970	254.992	254.994	255.010	254.986	2016_7_19_17_01_17
FLQS309NGRWM____	-37.201	-37.095	-37.133	-37.133	-37.051	-37.166	-37.158	-37.158	-37.133	-37.208	-37.129	-37.133	-37.092	-37.125	-37.131	-37.133	-37.139	-37.163	-37.133	-37.169	-37.133	-37.197	-37.124	-37.130	-37.126	-37.166	-37.091	-37.126	-37.051	-37.051	-37.057	-37.091	-139.342	-139.341	-139.306	-139.306	-139.269	-139.303	-139.313	-139.313	-139.272	-139.240	-139.234	-139.306	-139.308	-139.272	-139.343	-139.306	-139.309	-139.306	-139.306	-139.270	-139.271	-139.238	-139.309	-139.306	-139.236	-139.303	-139.344	-139.342	-139.270	-139.269	-139.273	-139.344	254.832	254.872	254.854	254.854	254.882	254.841	254.845	254.845	254.850	254.818	254.848	254.854	254.870	254.854	254.858	254.854	254.852	254.843	254.854	254.836	254.850	254.822	254.858	254.855	254.849	254.841	254.874	254.860	254.882	254.882	254.880	254.874	2016_7_19_17_01_17
FLQS308YGRWQ____	-37.099	-36.998	-37.034	-37.034	-36.986	-37.066	-37.076	-37.076	-37.038	-37.110	-37.028	-37.034	-37.041	-37.030	-37.069	-37.034	-37.032	-37.076	-37.034	-37.064	-37.028	-37.096	-37.071	-37.031	-37.036	-37.066	-37.034	-37.067	-36.998	-36.986	-36.957	-37.034	-139.337	-139.336	-139.299	-139.299	-139.266	-139.302	-139.224	-139.224	-139.221	-139.190	-139.227	-139.299	-139.257	-139.266	-139.336	-139.299	-139.302	-139.260	-139.299	-139.267	-139.266	-139.229	-139.258	-139.300	-139.191	-139.302	-139.335	-139.336	-139.221	-139.266	-139.222	-139.335	254.886	254.924	254.907	254.907	254.922	254.895	254.883	254.883	254.897	254.867	254.902	254.907	254.900	254.905	254.897	254.907	254.908	254.887	254.907	254.892	254.906	254.876	254.888	254.908	254.895	254.895	254.911	254.898	254.913	254.922	254.929	254.911	2016_7_19_17_01_17
FLQS3084GRWM____	-37.239	-37.100	-37.230	-37.230	-37.081	-37.167	-37.249	-37.249	-37.166	-37.241	-37.162	-37.230	-37.165	-37.170	-37.122	-37.230	-37.176	-37.206	-37.230	-37.225	-37.184	-37.238	-37.204	-37.181	-37.171	-37.167	-37.125	-37.167	-37.092	-37.081	-37.092	-37.125	-139.339	-139.338	-139.259	-139.259	-139.263	-139.259	-139.265	-139.265	-139.267	-139.234	-139.232	-139.259	-139.301	-139.267	-139.298	-139.259	-139.302	-139.302	-139.259	-139.226	-139.225	-139.234	-139.303	-139.260	-139.233	-139.259	-139.338	-139.337	-139.267	-139.263	-139.267	-139.338	254.888	254.941	254.883	254.883	254.941	254.907	254.876	254.876	254.909	254.876	254.906	254.883	254.912	254.907	254.928	254.883	254.908	254.897	254.883	254.882	254.897	254.877	254.898	254.902	254.903	254.907	254.932	254.915	254.937	254.941	254.937	254.932	2016_7_19_17_01_17
FLQS307KGRWV____	-36.974	-36.876	-36.908	-36.908	-36.871	-36.942	-36.944	-36.944	-36.909	-36.974	-36.901	-36.908	-36.908	-36.903	-36.946	-36.908	-36.919	-36.944	-36.908	-36.943	-36.907	-36.974	-36.944	-36.907	-36.872	-36.942	-36.906	-36.939	-36.874	-36.871	-36.837	-36.906	-139.402	-139.404	-139.370	-139.370	-139.330	-139.365	-139.288	-139.288	-139.289	-139.300	-139.298	-139.370	-139.371	-139.336	-139.405	-139.370	-139.367	-139.370	-139.370	-139.332	-139.329	-139.298	-139.324	-139.368	-139.298	-139.365	-139.403	-139.402	-139.333	-139.330	-139.337	-139.403	254.948	254.986	254.970	254.970	254.980	254.957	254.948	254.948	254.962	254.938	254.966	254.970	254.971	254.969	254.959	254.970	254.966	254.957	254.970	254.953	254.966	254.938	254.952	254.971	254.977	254.957	254.975	254.962	254.980	254.980	254.995	254.975	2016_7_19_17_01_17
