SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30LFGRWY____	-36.475	-36.417	-36.341	-36.341	-36.341	-36.342	-36.293	-36.385	-36.216	-36.341	-36.329	-36.341	-36.215	-36.422	-36.296	-36.217	-36.294	-36.307	-36.295	-36.295	-36.340	-36.217	-36.330	-36.338	-36.340	-36.337	-36.384	-36.295	-36.340	-36.340	-36.246	-36.416	139.898	139.909	139.940	139.940	139.940	139.977	139.907	139.938	139.905	139.940	139.869	139.940	139.944	139.975	139.983	139.940	139.836	139.942	139.977	139.977	139.903	139.940	139.942	139.874	139.903	139.873	139.941	139.943	139.903	139.903	139.912	139.949	104.567	104.544	104.511	104.511	104.511	104.508	104.497	104.529	104.467	104.511	104.514	104.511	104.463	104.539	104.490	104.464	104.504	104.498	104.490	104.490	104.515	104.464	104.507	104.517	104.515	104.517	104.528	104.494	104.515	104.515	104.478	104.540	2016_7_19_17_06_57
FLQS30KNGRWV____	-36.354	-36.296	-36.261	-36.261	-36.261	-36.262	-36.179	-36.261	-36.144	-36.261	-36.253	-36.261	-36.182	-36.335	-36.179	-36.144	-36.180	-36.225	-36.219	-36.219	-36.222	-36.144	-36.253	-36.223	-36.222	-36.220	-36.300	-36.179	-36.222	-36.223	-36.166	-36.296	140.002	140.049	140.084	140.084	140.084	140.121	140.048	140.115	140.047	140.084	140.017	140.084	140.090	140.115	140.085	140.081	139.978	140.086	140.122	140.122	140.045	140.081	140.091	140.010	140.045	140.011	140.044	140.083	140.045	140.045	140.053	140.089	104.547	104.520	104.503	104.503	104.503	104.500	104.475	104.500	104.462	104.503	104.506	104.503	104.472	104.528	104.471	104.458	104.482	104.489	104.483	104.483	104.492	104.458	104.499	104.495	104.492	104.495	104.522	104.471	104.492	104.492	104.470	104.516	2016_7_19_17_06_57
FLQS30K5GRWY____	-36.305	-36.171	-36.137	-36.137	-36.137	-36.137	-36.091	-36.178	-36.014	-36.137	-36.128	-36.137	-36.055	-36.215	-36.092	-36.055	-36.093	-36.102	-36.092	-36.092	-36.136	-36.055	-36.128	-36.136	-36.136	-36.135	-36.178	-36.093	-36.136	-36.137	-36.042	-36.171	140.009	140.091	140.124	140.124	140.124	140.159	140.090	140.088	140.088	140.124	140.022	140.124	140.127	140.157	140.126	140.123	139.989	140.126	140.158	140.158	140.056	140.123	140.125	140.020	140.056	140.022	140.052	140.125	140.056	140.055	140.062	140.127	104.524	104.465	104.448	104.448	104.448	104.445	104.434	104.468	104.405	104.448	104.455	104.448	104.417	104.475	104.431	104.417	104.445	104.435	104.428	104.428	104.455	104.417	104.445	104.459	104.455	104.458	104.471	104.432	104.455	104.455	104.418	104.461	2016_7_19_17_06_57
FLQS30K3GRWY____	-36.324	-36.182	-36.190	-36.190	-36.190	-36.147	-36.142	-36.192	-36.107	-36.190	-36.139	-36.190	-36.067	-36.228	-36.144	-36.106	-36.104	-36.155	-36.143	-36.143	-36.148	-36.106	-36.139	-36.190	-36.148	-36.188	-36.233	-36.144	-36.148	-36.187	-36.057	-36.182	139.962	140.035	140.031	140.031	140.031	140.104	140.037	140.066	140.036	140.031	140.000	140.031	140.071	140.103	140.071	140.069	139.966	140.068	140.103	140.103	140.034	140.069	140.039	139.997	140.034	139.997	140.031	140.071	140.034	140.004	140.038	140.072	104.448	104.387	104.390	104.390	104.390	104.367	104.371	104.388	104.358	104.390	104.374	104.390	104.339	104.398	104.369	104.354	104.364	104.373	104.365	104.365	104.374	104.354	104.370	104.394	104.374	104.393	104.407	104.369	104.374	104.392	104.339	104.383	2016_7_19_17_06_57
FLQS30K1GRWY____	-36.042	-35.951	-35.915	-35.915	-35.915	-35.915	-35.831	-35.916	-35.794	-35.915	-35.902	-35.915	-35.793	-35.990	-35.830	-35.795	-35.831	-35.881	-35.831	-35.831	-35.916	-35.795	-35.900	-35.916	-35.916	-35.915	-35.917	-35.867	-35.916	-35.917	-35.786	-35.948	139.985	140.031	140.065	140.065	140.065	140.101	140.032	140.065	140.032	140.065	140.002	140.065	140.070	140.102	140.067	140.066	139.962	140.067	140.103	140.103	140.030	140.066	140.071	139.993	140.030	139.993	140.030	140.071	140.030	140.030	140.039	140.073	104.430	104.391	104.374	104.374	104.374	104.370	104.345	104.374	104.331	104.374	104.375	104.374	104.326	104.399	104.341	104.327	104.351	104.361	104.338	104.338	104.378	104.327	104.367	104.381	104.378	104.381	104.378	104.355	104.378	104.378	104.327	104.385	2016_7_19_17_06_57
FLQS30JCGRWV____	-35.906	-35.806	-35.770	-35.770	-35.770	-35.771	-35.725	-35.817	-35.900	-35.770	-35.763	-35.770	-35.688	-35.853	-35.726	-35.690	-35.727	-35.735	-35.727	-35.727	-35.772	-35.690	-35.763	-35.772	-35.772	-35.772	-35.859	-35.727	-35.772	-35.772	-35.679	-35.807	139.992	140.041	140.076	140.076	140.076	140.111	140.079	140.078	140.029	140.076	140.044	140.076	140.116	140.114	140.115	140.112	139.942	140.077	140.152	140.152	140.039	140.112	140.114	140.004	140.039	140.040	140.043	140.113	140.039	140.041	140.048	140.115	104.457	104.414	104.396	104.396	104.396	104.393	104.379	104.414	104.451	104.396	104.397	104.396	104.361	104.425	104.376	104.362	104.393	104.383	104.372	104.372	104.401	104.362	104.390	104.404	104.401	104.401	104.434	104.376	104.401	104.400	104.364	104.407	2016_7_19_17_06_58
FLQS30J0GRWV____	-35.710	-35.611	-35.573	-35.573	-35.573	-35.573	-35.525	-35.614	-35.489	-35.573	-35.561	-35.573	-35.486	-35.649	-35.524	-35.489	-35.526	-35.540	-35.525	-35.525	-35.574	-35.489	-35.561	-35.571	-35.574	-35.571	-35.614	-35.526	-35.574	-35.576	-35.480	-35.611	140.051	140.053	140.087	140.087	140.087	140.122	140.054	140.087	140.054	140.087	140.024	140.087	140.092	140.124	140.089	140.087	139.984	140.089	140.125	140.125	140.052	140.087	140.089	140.022	140.052	140.022	140.051	140.089	140.052	140.053	140.061	140.092	104.201	104.163	104.145	104.145	104.145	104.142	104.130	104.161	104.116	104.145	104.147	104.145	104.111	104.171	104.126	104.113	104.137	104.132	104.123	104.123	104.149	104.113	104.141	104.151	104.149	104.151	104.164	104.127	104.149	104.150	104.112	104.159	2016_7_19_17_06_58
FLQS30HZGRWY____	-36.323	-36.232	-36.198	-36.198	-36.198	-36.158	-36.115	-36.236	-36.078	-36.198	-36.189	-36.198	-36.117	-36.277	-36.154	-36.117	-36.115	-36.162	-36.156	-36.156	-36.199	-36.117	-36.189	-36.200	-36.199	-36.197	-36.239	-36.154	-36.199	-36.199	-36.105	-36.234	140.006	140.048	140.084	140.084	140.084	140.120	140.089	140.084	140.056	140.084	140.020	140.084	140.090	140.154	140.089	140.087	139.985	140.123	140.158	140.158	140.050	140.087	140.087	140.048	140.050	140.019	140.085	140.092	140.050	140.049	140.056	140.088	104.571	104.532	104.515	104.515	104.515	104.496	104.483	104.530	104.471	104.515	104.518	104.515	104.483	104.538	104.497	104.484	104.493	104.497	104.491	104.491	104.518	104.484	104.511	104.519	104.518	104.521	104.531	104.497	104.518	104.519	104.482	104.528	2016_7_19_17_06_58
FLQS30H6GRWV____	-36.268	-36.171	-36.137	-36.137	-36.137	-36.136	-36.089	-36.176	-36.054	-36.137	-36.127	-36.137	-36.054	-36.212	-36.091	-36.054	-36.092	-36.104	-36.091	-36.091	-36.138	-36.054	-36.126	-36.137	-36.138	-36.136	-36.176	-36.091	-36.138	-36.138	-36.048	-36.172	139.984	140.027	140.063	140.063	140.063	140.098	140.026	140.059	140.026	140.063	139.991	140.063	140.063	140.097	140.061	140.061	139.956	140.064	140.097	140.097	140.026	140.061	140.061	139.990	140.026	139.991	140.022	140.061	140.026	140.028	140.031	140.066	104.656	104.615	104.598	104.598	104.598	104.594	104.583	104.614	104.570	104.598	104.601	104.598	104.566	104.624	104.581	104.567	104.591	104.585	104.577	104.577	104.602	104.567	104.594	104.605	104.602	104.605	104.617	104.581	104.602	104.602	104.567	104.611	2016_7_19_17_06_58
FLQS30GQGRWV____	-36.326	-36.271	-36.199	-36.199	-36.199	-36.201	-36.158	-36.240	-36.121	-36.199	-36.191	-36.199	-36.121	-36.310	-36.158	-36.122	-36.156	-36.166	-36.158	-36.158	-36.199	-36.122	-36.231	-36.199	-36.199	-36.199	-36.240	-36.158	-36.199	-36.199	-36.110	-36.272	139.937	139.978	140.014	140.014	140.014	140.051	139.987	140.016	139.990	140.014	139.950	140.014	140.024	140.048	140.052	140.023	139.917	140.050	140.084	140.084	139.982	140.023	140.013	139.946	139.982	139.949	139.981	140.021	139.982	139.980	139.987	140.016	104.544	104.519	104.488	104.488	104.488	104.485	104.475	104.503	104.460	104.488	104.491	104.488	104.457	104.527	104.468	104.457	104.481	104.471	104.465	104.465	104.491	104.457	104.500	104.494	104.491	104.494	104.507	104.471	104.491	104.491	104.456	104.516	2016_7_19_17_06_58
FLQS30GCGRWY____	-36.195	-36.108	-36.072	-36.072	-36.072	-36.073	-36.036	-36.111	-36.000	-36.072	-36.071	-36.072	-35.999	-36.145	-36.034	-35.999	-36.035	-36.039	-36.033	-36.033	-36.073	-35.999	-36.070	-36.073	-36.073	-36.074	-36.110	-36.036	-36.073	-36.073	-35.993	-36.108	139.987	140.030	140.064	140.064	140.064	140.099	140.031	140.062	140.030	140.064	139.997	140.064	140.065	140.100	140.066	140.064	139.962	140.065	140.101	140.101	140.029	140.064	140.066	139.992	140.029	139.993	140.026	140.067	140.029	140.029	140.032	140.064	104.520	104.482	104.465	104.465	104.465	104.462	104.454	104.480	104.441	104.465	104.471	104.465	104.437	104.490	104.450	104.437	104.461	104.452	104.446	104.446	104.469	104.437	104.464	104.473	104.469	104.473	104.484	104.451	104.469	104.469	104.438	104.479	2016_7_19_17_06_58
FLQS30G5GRWY____	-36.102	-35.970	-35.975	-35.975	-35.975	-35.976	-35.894	-36.008	-35.893	-35.975	-35.928	-35.975	-35.856	-36.010	-35.894	-35.892	-35.895	-35.939	-35.893	-35.893	-35.972	-35.892	-35.930	-35.974	-35.972	-35.973	-36.008	-35.933	-35.972	-35.975	-35.847	-36.010	140.141	140.181	140.214	140.214	140.214	140.250	140.180	140.177	140.147	140.214	140.144	140.214	140.217	140.247	140.216	140.180	140.110	140.215	140.247	140.247	140.147	140.180	140.215	140.143	140.147	140.143	140.140	140.217	140.147	140.178	140.178	140.219	104.391	104.337	104.335	104.335	104.335	104.332	104.308	104.352	104.311	104.335	104.324	104.335	104.289	104.346	104.304	104.307	104.315	104.322	104.301	104.301	104.341	104.307	104.318	104.342	104.341	104.342	104.355	104.319	104.341	104.339	104.290	104.348	2016_7_19_17_06_58
FLQS30E9GRWY____	-35.972	-35.885	-35.847	-35.847	-35.847	-35.847	-35.811	-35.886	-35.775	-35.847	-35.848	-35.847	-35.774	-35.920	-35.811	-35.775	-35.811	-35.809	-35.809	-35.809	-35.848	-35.775	-35.847	-35.849	-35.848	-35.850	-35.888	-35.811	-35.848	-35.847	-35.764	-35.885	140.119	140.126	140.160	140.160	140.160	140.196	140.126	140.158	140.127	140.160	140.093	140.160	140.163	140.194	140.163	140.159	140.056	140.159	140.192	140.192	140.127	140.159	140.164	140.090	140.127	140.091	140.123	140.162	140.127	140.124	140.124	140.161	104.414	104.380	104.362	104.362	104.362	104.358	104.351	104.377	104.338	104.362	104.369	104.362	104.334	104.387	104.348	104.334	104.359	104.348	104.344	104.344	104.366	104.334	104.362	104.370	104.366	104.370	104.381	104.348	104.366	104.366	104.334	104.377	2016_7_19_17_06_58
FLQS30DZGRWV	-36.010	-35.916	-35.914	-35.914	-35.914	-35.914	-35.871	-35.920	-35.796	-35.914	-35.907	-35.914	-35.797	-35.956	-35.873	-35.798	-35.835	-35.843	-35.834	-35.834	-35.916	-35.798	-35.870	-35.914	-35.916	-35.914	-35.955	-35.835	-35.916	-35.914	-35.858	-35.915	140.104	140.148	140.149	140.149	140.149	140.189	140.155	140.183	140.150	140.149	140.088	140.149	140.189	140.216	140.189	140.185	140.081	140.185	140.221	140.221	140.146	140.185	140.155	140.082	140.146	140.084	140.148	140.186	140.146	140.117	140.160	140.185	104.604	104.564	104.563	104.563	104.563	104.559	104.546	104.562	104.518	104.563	104.566	104.563	104.514	104.572	104.543	104.515	104.539	104.532	104.525	104.525	104.564	104.515	104.545	104.570	104.564	104.570	104.579	104.529	104.564	104.566	104.540	104.560	2016_7_19_17_06_58
FLQS30D5GRWQ____	-36.491	-36.433	-36.361	-36.361	-36.361	-36.360	-36.317	-36.402	-36.283	-36.361	-36.354	-36.361	-36.282	-36.475	-36.317	-36.282	-36.320	-36.328	-36.318	-36.318	-36.400	-36.282	-36.391	-36.400	-36.400	-36.398	-36.403	-36.319	-36.400	-36.400	-36.277	-36.397	139.932	139.973	140.013	140.013	140.013	140.048	139.973	140.045	140.007	140.013	139.943	140.013	140.047	140.051	140.043	140.042	139.903	140.046	140.078	140.078	139.977	140.042	140.014	139.942	139.977	139.940	139.974	140.042	139.977	139.977	139.980	140.048	104.661	104.634	104.603	104.603	104.603	104.599	104.590	104.615	104.573	104.603	104.607	104.603	104.569	104.642	104.583	104.570	104.598	104.587	104.580	104.580	104.621	104.570	104.614	104.625	104.621	104.624	104.623	104.584	104.621	104.621	104.574	104.613	2016_7_19_17_06_59
FLQS30CMGRWQ____	-36.473	-36.381	-36.346	-36.346	-36.346	-36.346	-36.298	-36.386	-36.265	-36.346	-36.333	-36.346	-36.264	-36.383	-36.301	-36.264	-36.300	-36.310	-36.301	-36.301	-36.346	-36.264	-36.337	-36.344	-36.346	-36.344	-36.387	-36.299	-36.346	-36.345	-36.247	-36.381	139.993	140.032	140.069	140.069	140.069	140.106	140.041	140.063	140.040	140.069	140.007	140.069	140.080	140.135	140.074	140.073	139.971	140.069	140.105	140.105	140.033	140.073	140.077	140.001	140.033	140.001	140.028	140.077	140.033	140.033	140.044	140.077	104.785	104.746	104.728	104.728	104.728	104.725	104.713	104.744	104.700	104.728	104.730	104.728	104.696	104.736	104.711	104.697	104.721	104.715	104.708	104.708	104.732	104.697	104.724	104.735	104.732	104.734	104.748	104.710	104.732	104.732	104.693	104.741	2016_7_19_17_06_59
FLQS30BWGRWY____	-36.082	-35.988	-35.953	-35.953	-35.953	-35.953	-35.906	-35.994	-35.872	-35.953	-35.943	-35.953	-35.870	-36.029	-35.906	-35.871	-35.909	-35.955	-35.906	-35.906	-35.989	-35.871	-35.944	-35.953	-35.989	-35.953	-36.031	-35.907	-35.989	-35.990	-35.860	-35.988	140.053	140.098	140.133	140.133	140.133	140.168	140.097	140.130	140.097	140.133	140.062	140.133	140.132	140.167	140.130	140.130	140.028	140.132	140.166	140.166	140.096	140.130	140.131	140.061	140.096	140.061	140.094	140.131	140.096	140.097	140.098	140.133	104.633	104.593	104.576	104.576	104.576	104.572	104.561	104.592	104.548	104.576	104.579	104.576	104.544	104.602	104.558	104.545	104.569	104.577	104.555	104.555	104.593	104.545	104.572	104.583	104.593	104.583	104.610	104.558	104.593	104.593	104.543	104.589	2016_7_19_17_06_59
FLQS30BJGRWV____	-36.056	-35.970	-35.932	-35.932	-35.932	-35.931	-35.885	-35.972	-35.853	-35.932	-35.925	-35.932	-35.849	-36.006	-35.885	-35.852	-35.887	-35.899	-35.885	-35.885	-35.934	-35.852	-35.924	-35.934	-35.934	-35.934	-35.972	-35.888	-35.934	-35.933	-35.839	-35.970	140.007	140.047	140.083	140.083	140.083	140.118	140.051	140.080	140.046	140.083	140.011	140.083	140.088	140.117	140.086	140.079	139.980	140.080	140.119	140.119	140.047	140.079	140.084	140.011	140.047	140.010	140.045	140.081	140.047	140.048	140.052	140.084	104.327	104.290	104.271	104.271	104.271	104.268	104.257	104.287	104.245	104.271	104.276	104.271	104.239	104.297	104.253	104.241	104.264	104.259	104.250	104.250	104.275	104.241	104.268	104.279	104.275	104.279	104.290	104.255	104.275	104.275	104.239	104.286	2016_7_19_17_06_59
FLQS30AEGRWV____	-36.342	-36.240	-36.206	-36.206	-36.206	-36.206	-36.158	-36.248	-36.123	-36.206	-36.194	-36.206	-36.121	-36.284	-36.158	-36.122	-36.159	-36.172	-36.158	-36.158	-36.206	-36.122	-36.194	-36.206	-36.206	-36.205	-36.247	-36.160	-36.206	-36.206	-36.111	-36.240	139.963	139.973	140.010	140.010	140.010	140.045	139.973	140.041	139.972	140.010	139.939	140.010	140.044	140.075	140.044	140.040	139.902	140.042	140.078	140.078	139.973	140.040	140.043	139.936	139.973	139.935	140.005	140.010	139.973	139.974	139.980	140.045	104.672	104.632	104.615	104.615	104.615	104.612	104.601	104.628	104.587	104.615	104.618	104.615	104.579	104.639	104.594	104.580	104.608	104.599	104.590	104.590	104.619	104.580	104.608	104.623	104.619	104.622	104.632	104.598	104.619	104.619	104.582	104.625	2016_7_19_17_06_59
FLQS309TGRWY____	-36.326	-36.235	-36.198	-36.198	-36.198	-36.199	-36.156	-36.237	-36.079	-36.198	-36.194	-36.198	-36.120	-36.274	-36.157	-36.120	-36.157	-36.164	-36.157	-36.157	-36.198	-36.120	-36.193	-36.199	-36.198	-36.198	-36.238	-36.157	-36.198	-36.199	-36.106	-36.234	140.067	140.108	140.148	140.148	140.148	140.181	140.120	140.143	140.113	140.148	140.078	140.148	140.156	140.180	140.156	140.153	140.045	140.146	140.183	140.183	140.108	140.153	140.155	140.072	140.108	140.073	140.108	140.155	140.108	140.107	140.119	140.154	104.539	104.500	104.482	104.482	104.482	104.480	104.469	104.498	104.440	104.482	104.488	104.482	104.452	104.508	104.466	104.452	104.477	104.469	104.463	104.463	104.486	104.452	104.480	104.490	104.486	104.490	104.501	104.466	104.486	104.487	104.450	104.496	2016_7_19_17_06_59
FLQS309QGRWV____	-36.404	-36.305	-36.268	-36.268	-36.268	-36.269	-36.222	-36.311	-36.185	-36.268	-36.260	-36.268	-36.184	-36.347	-36.223	-36.186	-36.222	-36.233	-36.224	-36.224	-36.269	-36.186	-36.259	-36.270	-36.269	-36.269	-36.311	-36.224	-36.269	-36.269	-36.170	-36.304	140.005	140.048	140.080	140.080	140.080	140.117	140.052	140.080	140.052	140.080	140.015	140.080	140.089	140.115	140.087	140.085	139.981	140.082	140.119	140.119	140.046	140.085	140.084	140.010	140.046	140.011	140.044	140.087	140.046	140.044	140.054	140.086	104.571	104.528	104.511	104.511	104.511	104.507	104.496	104.528	104.482	104.511	104.514	104.511	104.478	104.538	104.493	104.479	104.503	104.497	104.490	104.490	104.515	104.479	104.507	104.519	104.515	104.518	104.531	104.493	104.515	104.515	104.476	104.524	2016_7_19_17_06_59
FLQS309NGRWM____	-36.120	-36.032	-35.996	-35.996	-35.996	-35.997	-35.955	-36.032	-35.923	-35.996	-35.992	-35.996	-35.924	-36.068	-35.958	-35.923	-35.955	-35.959	-35.957	-35.957	-35.997	-35.923	-35.991	-35.996	-35.997	-35.996	-36.032	-35.957	-35.997	-35.996	-35.912	-36.033	140.013	140.054	140.088	140.088	140.088	140.125	140.051	140.086	140.053	140.088	140.015	140.088	140.091	140.122	140.089	140.088	139.981	140.088	140.119	140.119	140.053	140.088	140.087	140.016	140.053	140.018	140.050	140.087	140.053	140.051	140.053	140.091	104.402	104.364	104.347	104.347	104.347	104.344	104.335	104.361	104.322	104.347	104.353	104.347	104.319	104.371	104.333	104.319	104.342	104.333	104.329	104.329	104.351	104.319	104.345	104.354	104.351	104.354	104.365	104.332	104.351	104.351	104.318	104.361	2016_7_19_17_06_59
FLQS308YGRWQ____	-36.284	-36.140	-36.106	-36.106	-36.106	-36.150	-36.100	-36.145	-36.064	-36.106	-36.098	-36.106	-36.062	-36.223	-36.101	-36.063	-36.063	-36.116	-36.103	-36.103	-36.107	-36.063	-36.097	-36.106	-36.107	-36.146	-36.186	-36.102	-36.107	-36.149	-36.017	-36.184	139.992	140.030	140.066	140.066	140.066	140.101	140.029	140.061	140.027	140.066	139.993	140.066	140.067	140.098	140.065	140.061	139.954	140.066	140.097	140.097	140.029	140.061	140.064	139.992	140.029	139.996	140.026	140.064	140.029	140.029	140.029	140.068	104.509	104.450	104.434	104.434	104.434	104.447	104.435	104.450	104.422	104.434	104.438	104.434	104.417	104.476	104.432	104.418	104.429	104.438	104.430	104.430	104.438	104.418	104.431	104.441	104.438	104.456	104.469	104.433	104.438	104.454	104.403	104.464	2016_7_19_17_06_59
FLQS3084GRWM____	-36.325	-36.234	-36.197	-36.197	-36.197	-36.197	-36.117	-36.238	-36.081	-36.197	-36.201	-36.197	-36.081	-36.235	-36.166	-36.122	-36.166	-36.161	-36.157	-36.157	-36.199	-36.122	-36.201	-36.200	-36.199	-36.199	-36.236	-36.158	-36.199	-36.198	-36.131	-36.234	139.966	140.007	140.040	140.040	140.040	140.076	140.037	140.044	140.036	140.040	139.947	140.040	140.041	140.108	140.017	140.072	139.982	140.043	140.108	140.108	140.006	140.072	140.017	139.970	140.006	139.970	140.052	140.074	140.006	140.005	139.982	140.041	104.327	104.288	104.270	104.270	104.270	104.267	104.240	104.285	104.226	104.270	104.281	104.270	104.226	104.278	104.261	104.238	104.264	104.256	104.248	104.248	104.274	104.238	104.274	104.278	104.274	104.278	104.284	104.252	104.274	104.274	104.251	104.284	2016_7_19_17_07_00
FLQS307KGRWV____	-36.102	-35.975	-35.939	-35.939	-35.939	-35.939	-35.894	-36.015	-35.859	-35.939	-35.932	-35.939	-35.859	-36.013	-35.896	-35.859	-35.895	-35.903	-35.896	-35.896	-35.939	-35.859	-35.931	-35.940	-35.939	-35.940	-36.016	-35.896	-35.939	-35.975	-35.849	-35.975	140.010	140.053	140.088	140.088	140.088	140.124	140.054	140.085	140.056	140.088	140.020	140.088	140.092	140.120	140.090	140.089	139.985	140.088	140.123	140.123	140.053	140.089	140.087	140.017	140.053	140.020	140.049	140.089	140.053	140.050	140.056	140.090	104.365	104.312	104.295	104.295	104.295	104.291	104.281	104.325	104.268	104.295	104.299	104.295	104.264	104.320	104.278	104.264	104.288	104.281	104.275	104.275	104.299	104.264	104.292	104.302	104.299	104.302	104.328	104.278	104.299	104.313	104.264	104.309	2016_7_19_17_07_00
FLQS3072GRWV____	-36.266	-36.128	-36.133	-36.133	-36.133	-36.132	-36.086	-36.176	-36.051	-36.133	-36.086	-36.133	-36.052	-36.169	-36.088	-36.052	-36.089	-36.098	-36.088	-36.088	-36.134	-36.052	-36.124	-36.133	-36.134	-36.133	-36.176	-36.089	-36.134	-36.134	-36.040	-36.126	139.937	139.976	140.012	140.012	140.012	140.046	139.975	140.009	139.973	140.012	139.940	140.012	140.013	140.043	140.014	140.008	139.905	140.010	140.047	140.047	139.975	140.008	140.013	139.940	139.975	139.938	139.974	140.012	139.975	139.977	139.979	140.012	104.492	104.436	104.434	104.434	104.434	104.430	104.419	104.451	104.406	104.434	104.423	104.434	104.403	104.445	104.416	104.403	104.428	104.421	104.413	104.413	104.438	104.403	104.430	104.441	104.438	104.441	104.454	104.417	104.438	104.438	104.402	104.431	2016_7_19_17_07_00
FLQS305NGRWM____	-36.360	-36.295	-36.218	-36.218	-36.218	-36.217	-36.174	-36.260	-36.138	-36.218	-36.209	-36.218	-36.137	-36.296	-36.211	-36.138	-36.175	-36.228	-36.173	-36.173	-36.219	-36.138	-36.248	-36.219	-36.219	-36.217	-36.261	-36.175	-36.219	-36.218	-36.130	-36.252	139.987	140.025	140.031	140.031	140.031	140.097	140.026	140.058	140.024	140.031	139.991	140.031	140.060	140.097	140.061	140.058	139.955	140.060	140.094	140.094	140.025	140.058	140.028	139.989	140.025	139.987	140.024	140.061	140.025	140.026	140.028	140.061	104.565	104.536	104.506	104.506	104.506	104.499	104.490	104.520	104.476	104.506	104.507	104.506	104.472	104.529	104.500	104.473	104.497	104.507	104.483	104.483	104.507	104.473	104.518	104.510	104.507	104.510	104.523	104.487	104.507	104.507	104.473	104.516	2016_7_19_17_07_00
FLQS305DGRWM____	-36.264	-36.168	-36.133	-36.133	-36.133	-36.167	-36.092	-36.176	-36.058	-36.133	-36.129	-36.133	-36.057	-36.210	-36.093	-36.058	-36.095	-36.096	-36.091	-36.091	-36.133	-36.058	-36.127	-36.133	-36.133	-36.134	-36.174	-36.093	-36.133	-36.132	-36.049	-36.168	140.002	140.046	140.079	140.079	140.079	140.113	140.044	140.110	140.047	140.079	140.011	140.079	140.083	140.145	140.079	140.082	139.975	140.079	140.111	140.111	140.046	140.082	140.079	140.009	140.046	140.011	140.042	140.080	140.046	140.044	140.045	140.082	104.598	104.557	104.540	104.540	104.540	104.550	104.528	104.554	104.515	104.540	104.546	104.540	104.511	104.564	104.525	104.511	104.536	104.526	104.521	104.521	104.544	104.511	104.538	104.547	104.544	104.548	104.560	104.525	104.544	104.544	104.512	104.554	2016_7_19_17_07_00
FLQS3057GRWM____	-36.165	-36.077	-36.041	-36.041	-36.041	-36.041	-36.000	-36.082	-35.925	-36.041	-36.038	-36.041	-35.967	-36.079	-36.001	-35.965	-36.002	-36.004	-36.005	-36.005	-36.043	-35.965	-36.038	-36.043	-36.043	-36.043	-36.082	-36.001	-36.043	-36.043	-35.951	-36.078	140.083	140.124	140.154	140.154	140.154	140.190	140.125	140.154	140.126	140.154	140.089	140.154	140.164	140.188	140.161	140.161	140.055	140.157	140.228	140.228	140.124	140.161	140.159	140.086	140.124	140.088	140.120	140.161	140.124	140.119	140.123	140.160	104.455	104.417	104.401	104.401	104.401	104.397	104.388	104.416	104.359	104.401	104.406	104.401	104.371	104.412	104.385	104.371	104.396	104.386	104.380	104.380	104.405	104.371	104.399	104.408	104.405	104.408	104.420	104.385	104.405	104.405	104.369	104.414	2016_7_19_17_07_00
