SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS309QGRWV____	-50.662	-50.660	-50.732	-50.694	-50.696	-50.763	-50.546	-50.590	-50.517	-50.761	-50.727	-50.697	-50.476	-50.730	-50.659	-50.513	-50.626	-50.560	-50.588	-50.696	-50.524	-50.627	-50.662	-50.628	-50.481	-50.659	-50.408	-50.727	-50.658	-50.668	-50.589	-50.592	129.898	129.828	129.826	129.794	129.825	129.934	129.903	129.970	129.898	129.864	129.899	129.861	129.903	129.828	129.830	129.896	129.936	130.002	129.971	129.934	129.931	130.037	129.861	129.967	129.871	130.041	130.070	130.005	130.035	129.757	129.970	130.043	111.173	111.183	111.211	111.201	111.197	111.206	111.128	111.135	111.118	111.216	111.198	111.192	111.101	111.210	111.182	111.117	111.154	111.119	111.134	111.181	111.115	111.139	111.179	111.150	111.108	111.151	111.050	111.182	111.151	111.197	111.135	111.125	2016_7_19_17_05_00
FLQS309NGRWM____	-50.452	-50.416	-50.549	-50.448	-50.488	-50.584	-50.345	-50.383	-50.315	-50.553	-50.520	-50.451	-50.240	-50.522	-50.409	-50.281	-50.417	-50.355	-50.396	-50.454	-50.318	-50.385	-50.457	-50.423	-50.277	-50.452	-50.166	-50.479	-50.453	-50.425	-50.382	-50.386	129.985	129.915	129.960	129.877	129.913	130.065	130.026	130.054	129.986	129.946	129.982	129.948	129.985	129.913	129.890	129.977	130.020	130.090	130.043	130.017	130.021	130.162	129.987	130.055	129.955	130.124	130.197	130.065	130.123	129.885	130.054	130.165	111.146	111.143	111.187	111.161	111.171	111.185	111.099	111.110	111.094	111.191	111.173	111.151	111.065	111.184	111.144	111.082	111.128	111.093	111.116	111.142	111.089	111.094	111.148	111.125	111.084	111.126	111.005	111.145	111.126	111.151	111.109	111.094	2016_7_19_17_05_00
FLQS308YGRWQ____	-50.544	-50.543	-50.616	-50.578	-50.581	-50.645	-50.426	-50.470	-50.399	-50.643	-50.613	-50.578	-50.358	-50.615	-50.583	-50.391	-50.507	-50.436	-50.474	-50.582	-50.402	-50.507	-50.543	-50.508	-50.361	-50.582	-50.289	-50.611	-50.540	-50.547	-50.469	-50.469	129.902	129.831	129.830	129.796	129.827	129.940	129.907	129.973	129.901	129.871	129.903	129.865	129.904	129.831	129.833	129.900	129.940	130.007	129.972	129.937	129.939	130.038	129.865	129.969	129.877	130.044	130.073	130.010	130.039	129.762	129.972	130.049	111.122	111.132	111.160	111.151	111.147	111.155	111.076	111.083	111.067	111.164	111.148	111.140	111.050	111.160	111.147	111.064	111.102	111.065	111.085	111.131	111.062	111.088	111.127	111.098	111.056	111.115	110.999	111.131	111.100	111.144	111.083	111.071	2016_7_19_17_05_00
FLQS3084GRWM____	-50.490	-50.488	-50.558	-50.522	-50.524	-50.624	-50.377	-50.417	-50.347	-50.623	-50.555	-50.525	-50.309	-50.556	-50.525	-50.340	-50.451	-50.388	-50.414	-50.525	-50.350	-50.456	-50.492	-50.455	-50.310	-50.524	-50.237	-50.553	-50.487	-50.494	-50.417	-50.420	129.947	129.876	129.876	129.843	129.875	129.987	129.952	130.019	129.948	129.914	129.949	129.912	129.951	129.877	129.878	129.946	129.984	130.053	130.018	129.983	129.982	130.088	129.913	130.017	129.921	130.091	130.121	130.056	130.084	129.809	130.019	130.092	111.268	111.278	111.304	111.295	111.291	111.313	111.223	111.229	111.213	111.324	111.292	111.286	111.197	111.303	111.291	111.210	111.247	111.213	111.228	111.275	111.209	111.234	111.273	111.244	111.203	111.259	111.145	111.275	111.246	111.290	111.229	111.219	2016_7_19_17_05_00
FLQS307KGRWV____	-50.343	-50.339	-50.413	-50.377	-50.379	-50.480	-50.228	-50.304	-50.201	-50.474	-50.411	-50.375	-50.160	-50.411	-50.341	-50.192	-50.306	-50.240	-50.270	-50.379	-50.203	-50.308	-50.344	-50.344	-50.196	-50.343	-50.092	-50.407	-50.341	-50.348	-50.269	-50.273	129.973	129.901	129.901	129.868	129.899	130.009	129.977	130.044	129.972	129.938	129.973	129.935	129.974	129.903	129.903	129.969	130.009	130.076	130.042	130.006	130.006	130.109	129.936	130.043	129.947	130.112	130.144	130.080	130.108	129.834	130.043	130.147	111.100	111.110	111.138	111.129	111.125	111.148	111.056	111.075	111.046	111.156	111.127	111.118	111.030	111.137	111.110	111.043	111.081	111.046	111.062	111.109	111.042	111.067	111.106	111.091	111.048	111.080	110.979	111.109	111.080	111.123	111.062	111.048	2016_7_19_17_05_01
FLQS3072GRWV____	-50.457	-50.459	-50.527	-50.492	-50.534	-50.522	-50.309	-50.385	-50.317	-50.558	-50.528	-50.494	-50.276	-50.529	-50.458	-50.310	-50.420	-50.354	-50.389	-50.495	-50.316	-50.388	-50.459	-50.422	-50.277	-50.424	-50.176	-50.525	-50.456	-50.461	-50.384	-50.388	129.989	129.950	129.915	129.913	129.948	130.024	130.028	130.089	130.020	129.950	130.019	129.985	130.027	129.915	129.950	130.023	130.022	130.092	130.090	130.055	130.024	130.126	129.987	130.058	129.995	130.158	130.193	130.094	130.125	129.879	130.089	130.165	111.167	111.174	111.205	111.192	111.203	111.187	111.104	111.125	111.109	111.212	111.190	111.182	111.092	111.206	111.173	111.106	111.148	111.112	111.126	111.172	111.108	111.120	111.168	111.143	111.097	111.129	111.029	111.178	111.146	111.185	111.124	111.115	2016_7_19_17_05_01
FLQS305NGRWM____	-50.752	-50.750	-50.886	-50.820	-50.851	-50.851	-50.639	-50.746	-50.606	-50.921	-50.886	-50.851	-50.570	-50.854	-50.816	-50.604	-50.751	-50.684	-50.746	-50.824	-50.648	-50.781	-50.816	-50.711	-50.608	-50.816	-50.571	-50.886	-50.787	-50.760	-50.746	-50.719	129.855	129.784	129.822	129.747	129.822	129.857	129.856	129.962	129.822	129.857	129.892	129.857	129.850	129.783	129.822	129.846	129.889	129.993	129.962	129.923	129.889	130.032	129.857	129.962	129.822	130.032	130.067	129.927	130.026	129.750	129.962	130.032	111.259	111.269	111.316	111.302	111.302	111.297	111.216	111.241	111.209	111.324	111.305	111.297	111.190	111.309	111.289	111.204	111.254	111.213	111.241	111.277	111.215	111.244	111.284	111.228	111.209	111.258	111.159	111.300	111.247	111.278	111.241	111.220	2016_7_19_17_05_01
FLQS305DGRWM____	-50.412	-50.411	-50.481	-50.480	-50.449	-50.547	-50.331	-50.374	-50.302	-50.515	-50.480	-50.447	-50.231	-50.480	-50.444	-50.264	-50.376	-50.343	-50.371	-50.445	-50.277	-50.412	-50.446	-50.412	-50.233	-50.406	-50.162	-50.474	-50.412	-50.422	-50.373	-50.377	129.912	129.839	129.841	129.837	129.868	129.981	129.949	129.981	129.913	129.907	129.944	129.873	129.909	129.841	129.842	129.903	129.949	130.017	129.984	129.945	129.977	130.046	129.874	129.981	129.880	130.052	130.115	130.020	130.080	129.802	129.981	130.086	111.252	111.262	111.289	111.289	111.273	111.293	111.215	111.227	111.209	111.292	111.273	111.271	111.183	111.288	111.275	111.196	111.232	111.210	111.225	111.259	111.190	111.232	111.270	111.241	111.188	111.229	111.126	111.259	111.227	111.272	111.226	111.213	2016_7_19_17_05_01
FLQS3057GRWM____	-50.459	-50.459	-50.459	-50.494	-50.427	-50.564	-50.284	-50.389	-50.249	-50.564	-50.459	-50.422	-50.206	-50.461	-50.459	-50.249	-50.354	-50.284	-50.319	-50.424	-50.249	-50.355	-50.459	-50.354	-50.209	-50.427	-50.144	-50.459	-50.388	-50.402	-50.319	-50.354	129.828	129.828	129.828	129.793	129.826	129.933	129.898	129.898	129.828	129.863	129.898	129.830	129.862	129.831	129.758	129.898	129.933	130.003	129.898	129.933	129.933	130.041	129.863	129.937	129.834	130.001	130.073	129.933	130.037	129.765	129.898	130.045	111.072	111.072	111.072	111.091	111.060	111.097	110.995	111.035	110.992	111.107	111.062	111.058	110.970	111.073	111.083	110.981	111.016	110.979	111.008	111.043	110.976	111.001	111.067	111.016	110.975	111.034	110.915	111.057	111.014	111.060	111.008	111.000	2016_7_19_17_05_01
FLQS3052GRWY____	-50.178	-50.180	-50.245	-50.212	-50.216	-50.282	-50.066	-50.103	-50.036	-50.279	-50.208	-50.215	-49.994	-50.249	-50.181	-50.030	-50.143	-50.073	-50.111	-50.219	-50.034	-50.143	-50.180	-50.143	-49.992	-50.179	-49.927	-50.248	-50.176	-50.179	-50.107	-50.106	130.098	130.025	129.995	129.991	130.026	130.133	130.105	130.136	130.098	130.062	130.099	130.056	130.104	130.027	130.027	130.103	130.133	130.202	130.168	130.132	130.133	130.234	130.058	130.164	130.075	130.243	130.270	130.202	130.236	129.958	130.169	130.248	110.989	111.001	111.030	111.018	111.014	111.024	110.945	110.955	110.935	111.033	111.001	111.010	110.918	111.027	111.001	110.932	110.971	110.934	110.953	111.000	110.929	110.956	110.996	110.966	110.921	110.968	110.868	111.001	110.968	111.011	110.951	110.940	2016_7_19_17_05_01
FLQS304WGRWM____	-50.530	-50.528	-50.601	-50.563	-50.565	-50.630	-50.412	-50.454	-50.351	-50.629	-50.595	-50.563	-50.341	-50.597	-50.529	-50.377	-50.493	-50.424	-50.458	-50.565	-50.388	-50.491	-50.527	-50.491	-50.315	-50.528	-50.241	-50.594	-50.525	-50.533	-50.455	-50.458	130.024	129.952	129.952	129.919	129.948	130.059	130.029	130.094	130.022	129.987	130.025	129.986	130.028	129.953	129.953	130.023	130.060	130.129	130.094	130.058	130.057	130.162	129.987	130.092	129.995	130.163	130.196	130.131	130.160	129.885	130.094	130.169	111.288	111.298	111.326	111.317	111.313	111.321	111.243	111.249	111.220	111.332	111.313	111.307	111.216	111.325	111.299	111.230	111.269	111.232	111.250	111.297	111.229	111.253	111.293	111.263	111.210	111.267	111.152	111.297	111.266	111.310	111.249	111.239	2016_7_19_17_05_02
FLQS3047GRWM____	-50.390	-50.393	-50.456	-50.424	-50.426	-50.489	-50.281	-50.322	-50.254	-50.487	-50.454	-50.427	-50.212	-50.422	-50.389	-50.248	-50.355	-50.292	-50.320	-50.425	-50.254	-50.358	-50.393	-50.360	-50.213	-50.389	-50.146	-50.456	-50.389	-50.396	-50.321	-50.326	130.045	130.006	129.972	129.966	130.004	130.081	130.086	130.111	130.075	130.006	130.042	130.038	130.089	129.971	129.976	130.084	130.078	130.179	130.114	130.080	130.080	130.184	130.010	130.113	130.053	130.182	130.252	130.183	130.186	129.903	130.143	130.226	111.180	111.187	111.216	111.205	111.200	111.213	111.132	111.144	111.123	111.223	111.205	111.195	111.105	111.203	111.190	111.120	111.162	111.123	111.143	111.188	111.123	111.147	111.186	111.158	111.111	111.159	111.056	111.185	111.159	111.203	111.139	111.129	2016_7_19_17_05_02
FLQS303BGRWM____	-50.331	-50.331	-50.400	-50.395	-50.367	-50.429	-50.214	-50.257	-50.187	-50.425	-50.397	-50.366	-50.142	-50.398	-50.330	-50.179	-50.292	-50.223	-50.259	-50.365	-50.186	-50.291	-50.327	-50.294	-50.146	-50.322	-50.076	-50.393	-50.325	-50.339	-50.255	-50.258	129.966	129.893	129.893	129.861	129.889	130.001	129.965	130.036	129.965	129.892	129.964	129.925	129.964	129.894	129.897	129.957	130.006	130.071	130.037	130.001	129.969	130.104	129.928	130.075	129.935	130.072	130.137	130.073	130.100	129.830	130.035	130.145	111.168	111.179	111.205	111.208	111.193	111.200	111.123	111.129	111.112	111.215	111.193	111.187	111.095	111.204	111.178	111.111	111.147	111.111	111.130	111.175	111.111	111.132	111.172	111.137	111.101	111.149	111.044	111.176	111.145	111.191	111.128	111.113	2016_7_19_17_05_02
FLQS3024GRWM____	-50.474	-50.476	-50.544	-50.509	-50.511	-50.576	-50.362	-50.404	-50.332	-50.570	-50.541	-50.511	-50.288	-50.543	-50.473	-50.324	-50.440	-50.371	-50.403	-50.514	-50.330	-50.439	-50.475	-50.439	-50.287	-50.475	-50.225	-50.543	-50.510	-50.509	-50.402	-50.399	130.088	130.017	130.017	129.980	130.018	130.124	130.101	130.157	130.090	130.052	130.087	130.049	130.102	130.015	130.021	130.098	130.123	130.191	130.162	130.124	130.127	130.226	130.052	130.156	130.072	130.228	130.265	130.192	130.195	129.909	130.158	130.240	111.270	111.281	111.307	111.299	111.294	111.303	111.225	111.232	111.215	111.312	111.295	111.290	111.196	111.307	111.279	111.211	111.251	111.215	111.231	111.279	111.209	111.236	111.275	111.246	111.201	111.249	111.148	111.280	111.267	111.310	111.232	111.218	2016_7_19_17_05_02
FLQS301GGRWM____	-50.625	-50.624	-50.700	-50.701	-50.701	-50.766	-50.509	-50.552	-50.482	-50.761	-50.695	-50.659	-50.440	-50.696	-50.627	-50.471	-50.584	-50.520	-50.551	-50.660	-50.518	-50.588	-50.660	-50.624	-50.478	-50.623	-50.373	-50.728	-50.621	-50.665	-50.546	-50.552	129.955	129.882	129.883	129.850	129.880	129.992	129.959	130.026	129.954	129.887	129.957	129.915	129.957	129.884	129.885	129.951	129.958	130.059	129.992	129.954	129.959	130.091	129.917	130.023	129.927	130.063	130.127	130.028	130.089	129.818	129.991	130.101	111.305	111.315	111.344	111.350	111.345	111.353	111.260	111.266	111.250	111.367	111.332	111.324	111.234	111.343	111.316	111.246	111.289	111.249	111.271	111.318	111.263	111.270	111.324	111.294	111.252	111.288	111.183	111.333	111.283	111.341	111.269	111.255	2016_7_19_17_05_02
FLQS301EGRWQ____	-50.485	-50.520	-50.591	-50.554	-50.521	-50.622	-50.371	-50.448	-50.378	-50.620	-50.552	-50.522	-50.302	-50.590	-50.522	-50.333	-50.483	-50.420	-50.414	-50.523	-50.382	-50.451	-50.484	-50.486	-50.338	-50.485	-50.230	-50.588	-50.481	-50.491	-50.411	-50.416	129.896	129.825	129.826	129.792	129.823	129.933	129.934	129.968	129.899	129.862	129.898	129.887	129.898	129.827	129.828	129.895	129.934	130.003	129.997	129.931	129.934	130.035	129.859	129.967	129.871	130.038	130.070	130.004	130.032	129.756	129.968	130.071	111.377	111.401	111.429	111.419	111.402	111.424	111.328	111.352	111.336	111.434	111.403	111.393	111.307	111.428	111.402	111.319	111.371	111.337	111.335	111.387	111.332	111.344	111.382	111.367	111.325	111.356	111.254	111.401	111.356	111.401	111.338	111.325	2016_7_19_17_05_02
FLQS300VGRWQ____	-50.246	-50.245	-50.314	-50.277	-50.281	-50.343	-50.096	-50.175	-50.104	-50.342	-50.311	-50.283	-50.058	-50.311	-50.246	-50.060	-50.207	-50.143	-50.171	-50.280	-50.107	-50.211	-50.247	-50.212	-50.065	-50.210	-49.992	-50.312	-50.242	-50.253	-50.171	-50.180	130.046	129.974	129.975	129.940	129.972	130.084	130.080	130.115	130.046	130.012	130.045	130.040	130.045	129.974	129.977	130.036	130.083	130.150	130.119	130.081	130.081	130.183	130.007	130.147	130.015	130.220	130.218	130.186	130.183	129.936	130.114	130.219	111.183	111.194	111.220	111.211	111.208	111.215	111.120	111.146	111.129	111.225	111.208	111.198	111.111	111.219	111.193	111.113	111.163	111.128	111.144	111.191	111.125	111.150	111.189	111.155	111.118	111.144	111.061	111.188	111.161	111.202	111.145	111.132	2016_7_19_17_05_02
FLQS300RGRWY____	-50.946	-50.946	-51.015	-50.980	-50.981	-51.048	-50.832	-50.870	-50.802	-51.046	-51.013	-50.981	-50.760	-51.015	-50.946	-50.799	-50.909	-50.839	-50.874	-50.981	-50.802	-50.876	-50.944	-50.908	-50.763	-50.944	-50.693	-51.011	-50.942	-50.952	-50.870	-50.876	129.899	129.828	129.827	129.793	129.826	129.935	129.905	129.970	129.900	129.862	129.899	129.863	129.905	129.827	129.830	129.897	129.935	130.005	129.972	129.934	129.936	130.039	129.864	129.970	129.873	130.040	130.071	130.007	130.038	129.758	129.969	130.077	111.412	111.422	111.449	111.441	111.436	111.446	111.367	111.372	111.357	111.456	111.437	111.431	111.340	111.449	111.422	111.356	111.392	111.355	111.373	111.420	111.351	111.364	111.416	111.387	111.346	111.390	111.289	111.421	111.390	111.435	111.372	111.358	2016_7_19_17_05_03
FLQS300LGRWQ____	-50.557	-50.554	-50.626	-50.627	-50.591	-50.657	-50.440	-50.514	-50.408	-50.690	-50.624	-50.589	-50.368	-50.625	-50.557	-50.402	-50.519	-50.481	-50.484	-50.592	-50.446	-50.516	-50.553	-50.516	-50.371	-50.555	-50.301	-50.623	-50.553	-50.561	-50.512	-50.480	129.898	129.827	129.824	129.793	129.824	129.934	129.902	129.969	129.898	129.864	129.899	129.859	129.897	129.826	129.826	129.891	129.936	130.006	129.967	129.933	129.935	130.036	129.860	129.967	129.868	130.039	130.070	130.004	130.031	129.761	129.967	130.046	111.180	111.189	111.217	111.222	111.204	111.213	111.134	111.153	111.123	111.236	111.205	111.198	111.108	111.217	111.191	111.122	111.160	111.135	111.142	111.188	111.132	111.144	111.184	111.154	111.113	111.158	111.056	111.189	111.158	111.202	111.153	111.129	2016_7_19_17_05_03
