SN	Distance_X_LOGO_Camera_RU1	Distance_X_LOGO_Camera_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Camera_RU1	Distance_Y_LOGO_Camera_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Camera_RU1	Angle_Camera_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS304WGRWM____	-63.412	-63.553	-63.623	-63.447	-63.449	-63.485	-63.375	-63.407	-63.279	-63.277	-63.242	-63.306	-63.130	-63.168	-63.237	-63.167	-63.122	-63.199	-63.131	-63.201	-63.168	-63.200	-63.237	-63.136	-63.132	-63.271	-63.167	-63.131	-63.273	-63.131	-63.201	-63.167	143.205	143.418	143.486	143.522	143.451	143.485	143.556	143.593	143.556	143.451	143.523	143.347	143.376	143.343	143.451	143.273	143.304	143.483	143.478	143.522	143.558	143.486	143.381	143.523	143.486	143.486	143.592	143.557	143.277	143.520	143.380	143.521	113.935	113.951	113.964	113.900	113.912	113.918	113.871	113.877	113.839	113.854	113.832	113.879	113.816	113.833	113.841	113.843	113.824	113.823	113.801	113.818	113.802	113.823	113.851	113.796	113.801	113.847	113.797	113.790	113.878	113.795	113.839	113.807	2016_7_19_17_07_57
FLQS3047GRWM____	-62.791	-62.932	-63.006	-62.825	-62.826	-62.902	-62.760	-62.793	-62.656	-62.657	-62.623	-62.684	-62.509	-62.546	-62.613	-62.544	-62.545	-62.579	-62.542	-62.577	-62.546	-62.579	-62.615	-62.513	-62.509	-62.647	-62.575	-62.507	-62.651	-62.509	-62.578	-62.544	143.222	143.436	143.541	143.541	143.470	143.543	143.608	143.646	143.577	143.471	143.544	143.365	143.393	143.362	143.472	143.292	143.359	143.501	143.499	143.541	143.577	143.506	143.400	143.541	143.507	143.506	143.615	143.576	143.295	143.540	143.400	143.542	113.763	113.778	113.788	113.727	113.738	113.753	113.695	113.701	113.665	113.681	113.659	113.706	113.643	113.660	113.666	113.670	113.660	113.651	113.638	113.644	113.628	113.650	113.677	113.623	113.626	113.672	113.633	113.616	113.705	113.622	113.665	113.633	2016_7_19_17_07_57
FLQS303BGRWM____	-62.598	-62.737	-62.804	-62.632	-62.665	-62.702	-62.592	-62.592	-62.498	-62.499	-62.434	-62.491	-62.311	-62.354	-62.422	-62.354	-62.346	-62.385	-62.354	-62.384	-62.384	-62.417	-62.423	-62.325	-62.347	-62.455	-62.383	-62.312	-62.490	-62.347	-62.386	-62.381	143.287	143.502	143.572	143.604	143.537	143.570	143.640	143.676	143.642	143.537	143.606	143.429	143.422	143.427	143.534	143.356	143.387	143.565	143.564	143.606	143.643	143.570	143.462	143.606	143.572	143.568	143.678	143.642	143.363	143.605	143.462	143.608	113.523	113.538	113.550	113.488	113.509	113.516	113.469	113.464	113.437	113.453	113.421	113.466	113.407	113.420	113.428	113.431	113.423	113.411	113.400	113.404	113.399	113.421	113.438	113.384	113.397	113.434	113.394	113.375	113.475	113.392	113.426	113.403	2016_7_19_17_07_57
FLQS3024GRWM____	-62.849	-62.988	-63.052	-62.882	-62.882	-62.916	-62.811	-62.845	-62.710	-62.710	-62.678	-62.739	-62.566	-62.603	-62.672	-62.603	-62.600	-62.637	-62.566	-62.636	-62.603	-62.636	-62.672	-62.569	-62.565	-62.706	-62.603	-62.564	-62.706	-62.566	-62.636	-62.600	143.284	143.541	143.570	143.602	143.531	143.566	143.638	143.674	143.639	143.534	143.603	143.428	143.455	143.424	143.534	143.353	143.421	143.562	143.558	143.602	143.639	143.568	143.462	143.603	143.568	143.568	143.674	143.638	143.358	143.601	143.461	143.605	113.815	113.824	113.841	113.779	113.790	113.796	113.750	113.756	113.716	113.732	113.711	113.757	113.695	113.712	113.719	113.722	113.711	113.703	113.680	113.697	113.680	113.702	113.730	113.674	113.678	113.725	113.675	113.668	113.756	113.674	113.717	113.684	2016_7_19_17_07_57
FLQS301GGRWM____	-63.113	-63.261	-63.331	-63.157	-63.158	-63.194	-63.085	-63.117	-62.989	-62.988	-62.955	-63.015	-62.833	-62.837	-62.947	-62.869	-62.837	-62.902	-62.835	-62.907	-62.877	-62.909	-62.940	-62.847	-62.839	-62.980	-62.878	-62.836	-62.982	-62.839	-62.911	-62.875	143.112	143.364	143.432	143.466	143.396	143.430	143.498	143.536	143.501	143.397	143.466	143.292	143.283	143.248	143.395	143.181	143.245	143.391	143.386	143.468	143.502	143.430	143.288	143.468	143.431	143.430	143.537	143.465	143.223	143.465	143.323	143.467	113.616	113.628	113.642	113.578	113.589	113.596	113.550	113.555	113.517	113.532	113.511	113.557	113.497	113.503	113.518	113.524	113.504	113.504	113.482	113.495	113.479	113.501	113.532	113.475	113.477	113.525	113.475	113.471	113.556	113.472	113.517	113.484	2016_7_19_17_07_57
FLQS301EGRWQ____	-62.739	-62.880	-62.950	-62.775	-62.777	-62.811	-62.705	-62.739	-62.599	-62.598	-62.564	-62.635	-62.443	-62.496	-62.599	-62.517	-62.477	-62.526	-62.476	-62.560	-62.524	-62.529	-62.596	-62.459	-62.461	-62.600	-62.493	-62.490	-62.633	-62.460	-62.529	-62.494	143.268	143.481	143.549	143.584	143.513	143.548	143.617	143.653	143.617	143.513	143.582	143.410	143.401	143.405	143.516	143.299	143.366	143.544	143.507	143.586	143.621	143.549	143.447	143.583	143.548	143.548	143.653	143.621	143.343	143.583	143.443	143.584	113.787	113.803	113.817	113.753	113.764	113.770	113.725	113.731	113.689	113.704	113.682	113.732	113.668	113.686	113.704	113.708	113.685	113.676	113.664	113.681	113.663	113.676	113.713	113.647	113.653	113.700	113.649	113.652	113.741	113.647	113.691	113.659	2016_7_19_17_07_57
FLQS300VGRWQ____	-62.576	-62.719	-62.789	-62.615	-62.610	-62.652	-62.543	-62.577	-62.437	-62.447	-62.407	-62.474	-62.263	-62.331	-62.404	-62.330	-62.298	-62.363	-62.296	-62.367	-62.334	-62.368	-62.398	-62.294	-62.297	-62.438	-62.334	-62.298	-62.441	-62.299	-62.370	-62.333	143.242	143.496	143.563	143.597	143.490	143.560	143.630	143.667	143.597	143.526	143.563	143.420	143.410	143.382	143.528	143.311	143.375	143.521	143.515	143.597	143.632	143.561	143.418	143.562	143.562	143.561	143.666	143.631	143.353	143.594	143.454	143.598	113.568	113.579	113.593	113.529	113.543	113.547	113.500	113.506	113.469	113.483	113.464	113.508	113.438	113.465	113.468	113.475	113.455	113.456	113.434	113.446	113.430	113.452	113.482	113.426	113.427	113.475	113.425	113.418	113.506	113.423	113.468	113.434	2016_7_19_17_07_57
FLQS300RGRWY____	-63.225	-63.367	-63.439	-63.262	-63.264	-63.299	-63.190	-63.225	-63.075	-63.076	-63.043	-63.123	-62.934	-62.983	-63.052	-62.976	-62.968	-63.009	-62.930	-63.016	-62.978	-63.017	-63.054	-62.935	-62.948	-63.086	-62.978	-62.946	-63.089	-62.948	-63.017	-62.981	143.023	143.240	143.307	143.341	143.271	143.307	143.375	143.411	143.373	143.269	143.338	143.166	143.192	143.162	143.272	143.090	143.157	143.299	143.292	143.340	143.374	143.308	143.200	143.339	143.306	143.307	143.409	143.375	143.096	143.340	143.201	143.343	113.670	113.686	113.700	113.636	113.647	113.653	113.607	113.613	113.569	113.584	113.563	113.615	113.548	113.569	113.576	113.577	113.565	113.558	113.532	113.554	113.536	113.559	113.587	113.527	113.536	113.582	113.531	113.525	113.614	113.531	113.575	113.542	2016_7_19_17_07_57
FLQS300LGRWQ____	-62.816	-62.989	-63.060	-62.882	-62.883	-62.927	-62.813	-62.855	-62.681	-62.678	-62.675	-62.740	-62.528	-62.571	-62.645	-62.568	-62.562	-62.603	-62.557	-62.638	-62.605	-62.608	-62.672	-62.536	-62.569	-62.708	-62.605	-62.568	-62.707	-62.568	-62.607	-62.605	143.157	143.374	143.444	143.479	143.409	143.479	143.513	143.585	143.511	143.406	143.481	143.305	143.331	143.297	143.405	143.227	143.297	143.438	143.432	143.478	143.514	143.440	143.338	143.476	143.443	143.443	143.549	143.513	143.235	143.478	143.335	143.478	113.665	113.691	113.704	113.640	113.650	113.655	113.612	113.615	113.567	113.582	113.570	113.618	113.543	113.562	113.571	113.571	113.559	113.552	113.537	113.558	113.542	113.554	113.590	113.524	113.540	113.587	113.537	113.530	113.617	113.535	113.569	113.547	2016_7_19_17_07_58
FLQS300LGRWM____	-62.873	-63.046	-63.084	-62.939	-62.939	-62.978	-62.867	-62.896	-62.738	-62.738	-62.737	-62.797	-62.592	-62.630	-62.729	-62.628	-62.627	-62.661	-62.627	-62.690	-62.659	-62.661	-62.729	-62.626	-62.622	-62.731	-62.658	-62.621	-62.763	-62.590	-62.662	-62.656	143.098	143.313	143.382	143.418	143.348	143.382	143.453	143.455	143.452	143.347	143.420	143.243	143.270	143.236	143.348	143.166	143.235	143.376	143.374	143.418	143.455	143.380	143.276	143.419	143.383	143.381	143.490	143.454	143.174	143.415	143.274	143.419	113.525	113.551	113.554	113.500	113.510	113.518	113.470	113.480	113.427	113.443	113.432	113.478	113.405	113.423	113.439	113.432	113.422	113.413	113.401	113.416	113.400	113.412	113.450	113.395	113.399	113.435	113.395	113.388	113.477	113.383	113.428	113.405	2016_7_19_17_07_58
FLQS3009GRWQ____	-63.094	-63.274	-63.344	-63.160	-63.161	-63.206	-63.089	-63.122	-62.991	-62.992	-62.961	-63.019	-62.814	-62.882	-62.919	-62.849	-62.849	-62.883	-62.814	-62.914	-62.881	-62.883	-62.950	-62.849	-62.845	-62.984	-62.881	-62.844	-62.985	-62.845	-62.882	-62.848	143.078	143.334	143.401	143.399	143.328	143.400	143.434	143.470	143.435	143.329	143.404	143.224	143.251	143.220	143.327	143.147	143.216	143.358	143.353	143.399	143.436	143.361	143.257	143.401	143.364	143.363	143.471	143.434	143.155	143.396	143.255	143.397	113.895	113.917	113.931	113.870	113.880	113.885	113.841	113.846	113.808	113.823	113.802	113.848	113.775	113.803	113.799	113.802	113.792	113.783	113.760	113.787	113.771	113.782	113.820	113.765	113.769	113.816	113.765	113.759	113.847	113.764	113.798	113.765	2016_7_19_17_07_58
FLQS2F0LGRX5____	-62.928	-63.073	-63.143	-62.961	-62.962	-63.005	-62.891	-62.924	-62.789	-62.790	-62.759	-62.820	-62.646	-62.683	-62.752	-62.683	-62.681	-62.715	-62.647	-62.714	-62.683	-62.716	-62.753	-62.647	-62.644	-62.783	-62.683	-62.644	-62.786	-62.644	-62.717	-62.679	143.225	143.479	143.544	143.544	143.473	143.543	143.579	143.615	143.579	143.474	143.544	143.367	143.396	143.365	143.474	143.294	143.361	143.503	143.497	143.544	143.580	143.508	143.402	143.544	143.509	143.510	143.614	143.580	143.299	143.542	143.402	143.544	113.851	113.862	113.876	113.815	113.826	113.830	113.787	113.793	113.753	113.768	113.747	113.794	113.732	113.748	113.755	113.759	113.748	113.739	113.717	113.732	113.717	113.738	113.766	113.710	113.714	113.761	113.712	113.704	113.793	113.709	113.754	113.721	2016_7_19_17_07_58
FLQS2EQUGRX5____	-62.726	-62.868	-62.944	-62.761	-62.763	-62.806	-62.689	-62.731	-62.580	-62.581	-62.547	-62.622	-62.438	-62.483	-62.551	-62.479	-62.473	-62.512	-62.436	-62.522	-62.480	-62.516	-62.553	-62.440	-62.447	-62.585	-62.479	-62.444	-62.589	-62.445	-62.517	-62.481	143.173	143.388	143.492	143.492	143.421	143.492	143.527	143.597	143.526	143.420	143.491	143.316	143.343	143.311	143.423	143.240	143.307	143.449	143.444	143.527	143.526	143.457	143.350	143.490	143.457	143.458	143.561	143.525	143.246	143.491	143.351	143.492	113.533	113.548	113.559	113.497	113.508	113.512	113.468	113.472	113.432	113.448	113.426	113.476	113.411	113.430	113.437	113.440	113.428	113.420	113.395	113.412	113.398	113.420	113.448	113.390	113.397	113.443	113.393	113.386	113.476	113.392	113.436	113.403	2016_7_19_17_07_58
FLQS2DERGRX5____	-62.858	-63.001	-63.070	-62.898	-62.893	-62.937	-62.819	-62.859	-62.724	-62.725	-62.699	-62.756	-62.581	-62.613	-62.679	-62.613	-62.614	-62.647	-62.581	-62.644	-62.616	-62.643	-62.682	-62.583	-62.573	-62.712	-62.615	-62.574	-62.713	-62.574	-62.645	-62.610	143.157	143.415	143.482	143.515	143.405	143.478	143.513	143.585	143.514	143.408	143.481	143.340	143.328	143.298	143.410	143.227	143.293	143.437	143.431	143.479	143.514	143.443	143.333	143.479	143.444	143.444	143.549	143.513	143.232	143.476	143.335	143.478	113.819	113.829	113.842	113.780	113.794	113.798	113.754	113.757	113.722	113.738	113.718	113.758	113.701	113.716	113.722	113.727	113.717	113.707	113.686	113.700	113.685	113.705	113.734	113.680	113.682	113.728	113.680	113.672	113.760	113.677	113.721	113.689	2016_7_19_17_07_58
FLQS2CKUGRX5	-62.984	-63.124	-63.162	-63.018	-63.019	-63.061	-62.945	-62.973	-62.846	-62.846	-62.814	-62.877	-62.703	-62.740	-62.805	-62.738	-62.737	-62.771	-62.702	-62.770	-62.739	-62.770	-62.806	-62.704	-62.702	-62.840	-62.739	-62.701	-62.843	-62.701	-62.772	-62.735	143.144	143.359	143.426	143.462	143.392	143.465	143.497	143.500	143.499	143.393	143.464	143.287	143.315	143.282	143.393	143.213	143.280	143.421	143.417	143.462	143.498	143.427	143.321	143.463	143.428	143.428	143.533	143.497	143.217	143.461	143.321	143.463	113.912	113.927	113.930	113.877	113.888	113.891	113.847	113.856	113.814	113.829	113.808	113.855	113.793	113.810	113.816	113.820	113.810	113.800	113.778	113.794	113.778	113.799	113.827	113.772	113.776	113.822	113.773	113.765	113.854	113.771	113.815	113.782	2016_7_19_17_07_58
FLQS2C9EGRX5____	-63.118	-63.257	-63.328	-63.152	-63.154	-63.189	-63.080	-63.113	-62.986	-62.986	-62.953	-63.010	-62.838	-62.872	-62.941	-62.872	-62.873	-62.905	-62.831	-62.904	-62.874	-62.905	-62.941	-62.844	-62.835	-62.974	-62.874	-62.834	-62.976	-62.835	-62.906	-62.870	143.140	143.355	143.423	143.457	143.386	143.421	143.492	143.528	143.493	143.388	143.458	143.282	143.313	143.279	143.386	143.209	143.278	143.419	143.382	143.457	143.494	143.421	143.316	143.458	143.422	143.422	143.528	143.493	143.213	143.456	143.315	143.457	113.808	113.823	113.837	113.773	113.784	113.791	113.744	113.750	113.712	113.728	113.707	113.751	113.689	113.706	113.713	113.716	113.706	113.696	113.677	113.690	113.675	113.696	113.723	113.670	113.672	113.719	113.670	113.662	113.750	113.667	113.712	113.679	2016_7_19_17_07_58
FLQS2C6NGRX5____	-63.280	-63.423	-63.489	-63.313	-63.315	-63.352	-63.242	-63.276	-63.137	-63.136	-63.104	-63.173	-62.996	-63.036	-63.103	-63.035	-63.029	-63.068	-62.993	-63.065	-63.033	-63.068	-63.105	-62.996	-62.997	-63.137	-63.033	-62.997	-63.139	-62.996	-63.069	-63.032	143.093	143.351	143.378	143.412	143.340	143.375	143.447	143.482	143.445	143.341	143.411	143.236	143.263	143.231	143.344	143.159	143.227	143.370	143.363	143.413	143.446	143.378	143.269	143.411	143.379	143.378	143.481	143.447	143.166	143.411	143.271	143.414	113.864	113.873	113.891	113.828	113.839	113.846	113.799	113.805	113.764	113.779	113.758	113.807	113.744	113.762	113.767	113.772	113.760	113.752	113.728	113.745	113.729	113.751	113.779	113.722	113.727	113.774	113.724	113.717	113.806	113.722	113.767	113.733	2016_7_19_17_07_58
FLQS2BJ4GRX5____	-63.145	-63.278	-63.354	-63.180	-63.181	-63.217	-63.108	-63.142	-63.004	-63.004	-62.969	-63.040	-62.826	-62.902	-62.970	-62.901	-62.894	-62.935	-62.860	-62.934	-62.901	-62.935	-62.970	-62.863	-62.866	-63.003	-62.901	-62.863	-63.005	-62.864	-62.933	-62.899	143.019	143.200	143.302	143.336	143.266	143.302	143.373	143.408	143.371	143.267	143.337	143.161	143.186	143.158	143.267	143.086	143.154	143.296	143.290	143.336	143.372	143.302	143.196	143.336	143.303	143.302	143.407	143.372	143.091	143.336	143.197	143.338	113.738	113.756	113.766	113.703	113.714	113.720	113.674	113.680	113.639	113.654	113.633	113.682	113.607	113.636	113.643	113.646	113.634	113.627	113.603	113.621	113.604	113.626	113.654	113.597	113.603	113.649	113.599	113.592	113.681	113.598	113.641	113.609	2016_7_19_17_07_59
FLQS224TGRWM____	-63.240	-63.354	-63.456	-63.283	-63.280	-63.321	-63.209	-63.244	-63.108	-63.074	-63.044	-63.142	-62.929	-62.966	-63.070	-62.964	-62.964	-62.996	-62.963	-63.035	-62.997	-63.036	-63.067	-62.932	-62.965	-63.104	-62.996	-62.956	-63.108	-62.927	-63.001	-63.000	143.233	143.489	143.557	143.591	143.480	143.555	143.624	143.661	143.587	143.482	143.554	143.414	143.402	143.371	143.524	143.299	143.366	143.511	143.507	143.592	143.590	143.556	143.409	143.552	143.557	143.557	143.624	143.588	143.347	143.550	143.409	143.593	113.929	113.929	113.953	113.890	113.905	113.908	113.861	113.867	113.832	113.836	113.816	113.869	113.800	113.816	113.829	113.826	113.816	113.806	113.795	113.807	113.795	113.813	113.845	113.778	113.789	113.835	113.789	113.781	113.868	113.777	113.823	113.795	2016_7_19_17_07_59
FLQS224LGRWM____	-63.070	-63.212	-63.280	-63.107	-63.105	-63.175	-63.034	-63.068	-62.936	-62.935	-62.902	-62.996	-62.788	-62.827	-62.896	-62.825	-62.823	-62.858	-62.821	-62.858	-62.856	-62.860	-62.896	-62.794	-62.790	-62.929	-62.826	-62.789	-62.963	-62.790	-62.860	-62.823	143.144	143.356	143.426	143.460	143.391	143.427	143.496	143.531	143.497	143.391	143.462	143.289	143.316	143.282	143.391	143.212	143.281	143.421	143.421	143.461	143.499	143.425	143.320	143.461	143.427	143.425	143.532	143.496	143.220	143.460	143.319	143.462	113.790	113.806	113.818	113.755	113.765	113.783	113.726	113.732	113.693	113.708	113.687	113.744	113.670	113.688	113.695	113.698	113.687	113.678	113.666	113.672	113.666	113.678	113.706	113.651	113.654	113.701	113.651	113.644	113.743	113.650	113.694	113.660	2016_7_19_17_07_59
FLQS200ZGRX8____	-62.596	-62.778	-62.817	-62.633	-62.643	-62.711	-62.600	-62.603	-62.501	-62.500	-62.424	-62.523	-62.311	-62.354	-62.463	-62.386	-62.346	-62.384	-62.343	-62.425	-62.385	-62.387	-62.424	-62.316	-62.357	-62.496	-62.384	-62.344	-62.488	-62.346	-62.388	-62.381	143.226	143.480	143.545	143.545	143.508	143.546	143.616	143.649	143.616	143.511	143.549	143.372	143.395	143.364	143.511	143.297	143.361	143.503	143.502	143.582	143.583	143.510	143.403	143.544	143.546	143.545	143.618	143.580	143.301	143.544	143.404	143.546	113.711	113.735	113.738	113.677	113.685	113.703	113.655	113.651	113.622	113.637	113.606	113.665	113.590	113.609	113.624	113.630	113.607	113.599	113.586	113.601	113.588	113.599	113.627	113.570	113.584	113.630	113.582	113.574	113.664	113.580	113.615	113.592	2016_7_19_17_07_59
FLNS2037GRWV____	-62.418	-62.558	-62.628	-62.450	-62.452	-62.489	-62.378	-62.413	-62.275	-62.276	-62.241	-62.311	-62.097	-62.138	-62.241	-62.169	-62.131	-62.168	-62.130	-62.204	-62.171	-62.205	-62.240	-62.136	-62.105	-62.273	-62.171	-62.134	-62.277	-62.135	-62.206	-62.170	143.308	143.523	143.592	143.627	143.556	143.591	143.662	143.697	143.661	143.556	143.626	143.451	143.476	143.443	143.557	143.377	143.441	143.583	143.582	143.626	143.662	143.591	143.487	143.626	143.589	143.592	143.696	143.661	143.381	143.625	143.486	143.626	113.417	113.433	113.446	113.381	113.393	113.400	113.352	113.359	113.318	113.333	113.311	113.360	113.285	113.303	113.321	113.324	113.301	113.293	113.281	113.299	113.283	113.305	113.331	113.276	113.271	113.327	113.278	113.270	113.359	113.276	113.320	113.288	2016_7_19_17_07_59
