SN	Distance_X_LOGO_Battery_Down1	Distance_X_LOGO_Battery_Down2	Distance_X_LOGO_Battery_Down3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Down1	Distance_Y_LOGO_Battery_Down2	Distance_Y_LOGO_Battery_Down3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Down1	Angle_Battery_Down2	Angle_Battery_Down3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30MEGRWV____	-11.900	-11.709	-11.710	-11.733	-11.636	-11.606	-11.556	-11.783	-11.836	-11.648	-11.818	-11.806	-11.676	-11.431	-11.606	-11.707	-11.772	-11.807	-11.777	-11.766	-12.069	-11.806	-11.705	-11.503	-11.742	-11.841	-11.866	-11.433	-11.745	-11.781	-11.623	-11.908	-117.092	-116.125	-116.659	-116.391	-117.398	-116.589	-117.198	-116.591	-117.211	-117.235	-116.264	-117.307	-117.270	-117.270	-117.367	-117.296	-117.378	-117.386	-117.343	-117.393	-116.537	-117.709	-117.395	-117.478	-117.427	-117.108	-117.405	-117.318	-117.293	-116.407	-117.091	-116.496	264.534	264.579	264.605	264.580	264.676	264.652	264.706	264.566	264.571	264.663	264.533	264.590	264.651	264.769	264.689	264.638	264.610	264.593	264.606	264.614	264.425	264.609	264.643	264.744	264.627	264.563	264.566	264.771	264.619	264.558	264.668	264.500	2016_7_19_17_02_24
FLQS30LFGRWY____	-11.911	-11.586	-11.665	-11.354	-11.585	-11.543	-11.502	-11.722	-11.728	-11.598	-11.827	-11.630	-11.696	-11.633	-11.813	-11.725	-11.581	-11.691	-11.664	-11.581	-11.626	-11.552	-11.586	-11.713	-11.684	-11.719	-11.754	-11.508	-11.631	-11.510	-11.503	-11.565	-117.571	-116.696	-116.419	-116.566	-117.429	-117.676	-117.217	-117.612	-117.303	-117.003	-117.022	-117.202	-117.173	-117.890	-117.724	-117.327	-117.925	-117.749	-117.307	-117.487	-117.167	-117.538	-117.563	-117.505	-117.849	-117.857	-117.362	-117.410	-116.866	-118.035	-117.444	-117.260	263.975	264.090	264.037	264.196	264.125	264.157	264.155	264.068	264.050	264.098	263.988	264.092	264.059	264.124	264.029	264.052	264.150	264.089	264.081	264.130	264.093	264.146	264.131	264.067	264.097	264.081	264.040	264.161	264.076	264.190	264.165	264.127	2016_7_19_17_02_24
FLQS30KNGRWV____	-11.706	-11.834	-11.572	-11.586	-11.429	-11.853	-11.572	-11.645	-11.502	-11.442	-11.680	-11.673	-11.675	-11.346	-11.470	-11.843	-11.512	-11.515	-11.775	-11.425	-11.515	-11.608	-11.628	-11.437	-11.536	-11.779	-11.742	-11.295	-11.341	-11.434	-11.558	-11.817	-117.045	-117.279	-117.008	-117.727	-117.813	-117.863	-116.416	-117.072	-117.813	-117.386	-116.817	-117.584	-117.630	-118.290	-117.127	-117.180	-117.314	-117.075	-117.553	-117.805	-117.285	-117.468	-117.608	-117.498	-117.841	-117.255	-117.477	-117.462	-116.915	-117.695	-117.182	-118.027	264.626	264.575	264.689	264.716	264.796	264.594	264.660	264.656	264.761	264.770	264.627	264.668	264.669	264.858	264.744	264.566	264.733	264.720	264.617	264.798	264.730	264.694	264.691	264.777	264.746	264.600	264.629	264.845	264.797	264.788	264.704	264.620	2016_7_19_17_02_24
FLQS30K5GRWY____	-11.428	-11.270	-11.368	-11.261	-11.280	-11.317	-11.220	-11.433	-11.447	-11.357	-11.329	-11.597	-11.597	-11.204	-11.264	-11.441	-11.439	-11.402	-11.436	-11.282	-11.327	-11.401	-11.612	-11.367	-11.665	-11.573	-11.549	-11.223	-11.336	-11.354	-11.221	-11.473	-117.922	-116.725	-117.301	-117.555	-118.237	-118.089	-117.429	-117.761	-117.181	-118.528	-117.835	-117.873	-117.908	-118.713	-117.289	-117.138	-117.675	-117.697	-117.845	-118.226	-117.899	-117.889	-117.959	-117.339	-117.284	-117.603	-116.912	-118.076	-117.278	-118.243	-117.790	-118.385	264.802	264.822	264.801	264.865	264.888	264.863	264.879	264.792	264.758	264.864	264.845	264.718	264.720	264.946	264.851	264.759	264.785	264.804	264.794	264.886	264.849	264.813	264.715	264.804	264.657	264.717	264.695	264.907	264.816	264.852	264.895	264.802	2016_7_19_17_02_24
FLQS30K3GRWY____	-11.851	-11.496	-11.435	-11.447	-11.431	-11.403	-11.337	-11.918	-11.513	-11.515	-11.873	-11.807	-11.809	-11.437	-11.607	-11.705	-11.581	-11.488	-11.776	-11.410	-11.445	-11.664	-11.636	-11.704	-11.416	-11.843	-11.483	-11.340	-11.479	-11.507	-11.622	-11.562	-116.833	-116.804	-117.803	-117.873	-117.689	-117.002	-117.947	-116.407	-117.147	-117.309	-117.342	-117.724	-117.212	-117.145	-117.648	-117.438	-116.912	-116.604	-117.693	-117.075	-117.285	-117.856	-117.547	-116.959	-117.105	-117.176	-117.149	-117.250	-116.845	-116.887	-116.763	-117.235	264.545	264.716	264.793	264.790	264.789	264.770	264.847	264.491	264.724	264.731	264.559	264.610	264.584	264.761	264.703	264.645	264.680	264.711	264.623	264.771	264.764	264.685	264.684	264.622	264.769	264.566	264.739	264.813	264.726	264.714	264.653	264.704	2016_7_19_17_02_24
FLQS30K1GRWY____	-12.057	-11.843	-11.585	-11.595	-11.635	-11.740	-11.889	-11.721	-11.656	-11.648	-11.692	-11.675	-11.688	-11.570	-11.685	-11.587	-11.655	-11.756	-11.579	-11.840	-11.685	-11.945	-11.640	-11.710	-11.680	-11.784	-11.813	-11.574	-11.555	-11.710	-11.636	-11.702	-116.968	-116.672	-116.816	-117.745	-117.890	-117.606	-117.076	-117.072	-117.024	-117.646	-116.613	-117.930	-116.561	-117.680	-116.593	-116.840	-117.457	-117.210	-118.031	-117.869	-117.353	-117.912	-117.618	-117.430	-117.783	-117.385	-117.682	-117.400	-116.914	-117.688	-117.570	-117.645	263.778	263.867	263.999	264.039	264.026	263.962	263.865	263.946	263.975	264.009	263.937	264.009	263.937	264.048	263.940	263.999	263.996	263.935	264.060	263.927	263.977	263.878	264.011	263.968	264.000	263.930	263.931	264.032	264.019	263.981	264.011	263.983	2016_7_19_17_02_24
FLQS30JCGRWV____	-12.041	-11.780	-11.801	-11.741	-11.846	-11.813	-11.570	-11.978	-11.912	-11.786	-12.076	-11.752	-11.821	-11.577	-11.814	-12.046	-11.643	-11.886	-11.849	-11.765	-11.815	-11.808	-11.647	-11.845	-11.823	-11.919	-11.754	-11.637	-11.686	-11.506	-11.634	-11.782	-117.108	-116.132	-115.926	-116.872	-116.883	-117.010	-117.012	-117.335	-117.280	-117.521	-117.281	-117.129	-116.892	-116.487	-116.861	-116.905	-117.927	-117.215	-117.097	-117.670	-117.419	-118.062	-117.284	-116.901	-116.991	-117.187	-117.283	-117.531	-117.182	-117.763	-117.239	-116.781	263.793	263.871	263.851	263.926	263.876	263.898	264.016	263.834	263.863	263.936	263.784	263.934	263.888	263.987	263.890	263.780	264.024	263.873	263.885	263.953	263.917	263.952	263.992	263.877	263.892	263.856	263.940	264.009	263.968	264.083	263.996	263.902	2016_7_19_17_02_25
FLQS30J0GRWV____	-11.922	-11.783	-11.922	-11.681	-11.772	-11.682	-11.774	-12.129	-11.925	-11.852	-12.202	-11.830	-11.828	-11.702	-12.014	-11.919	-11.915	-12.166	-11.920	-11.846	-12.153	-12.008	-11.774	-11.791	-11.750	-11.852	-11.894	-11.639	-12.092	-11.779	-11.700	-12.055	-117.665	-117.379	-117.624	-117.695	-118.172	-117.637	-117.696	-117.181	-117.584	-118.255	-117.886	-117.563	-117.527	-118.169	-118.067	-117.854	-118.203	-117.123	-118.106	-118.560	-117.387	-118.600	-118.173	-117.925	-118.133	-118.266	-117.648	-118.149	-117.163	-118.245	-118.596	-117.483	263.877	263.931	263.875	263.995	263.974	263.992	263.950	263.753	263.872	263.940	263.754	263.917	263.916	264.008	263.853	263.888	263.907	263.733	263.900	263.957	263.752	263.882	263.973	263.953	263.983	263.940	263.890	264.037	263.770	263.974	264.029	263.804	2016_7_19_17_02_25
FLQS30HZGRWY____	-11.655	-11.718	-11.450	-11.346	-11.303	-11.671	-11.484	-11.718	-11.468	-11.448	-11.614	-11.545	-11.613	-11.509	-11.607	-11.381	-11.387	-11.694	-11.711	-11.717	-11.478	-11.542	-11.711	-11.310	-11.608	-11.770	-11.553	-11.511	-11.487	-11.637	-11.491	-11.348	-117.389	-117.363	-117.435	-117.230	-118.039	-117.687	-118.156	-117.621	-116.767	-117.929	-117.883	-117.814	-118.040	-117.694	-118.201	-117.663	-117.875	-117.300	-118.099	-117.244	-117.706	-118.210	-117.435	-118.113	-118.192	-118.127	-117.771	-117.751	-117.537	-118.036	-117.972	-117.606	264.057	264.026	264.159	264.199	264.258	264.064	264.176	264.038	264.118	264.182	264.101	264.131	264.109	264.142	264.119	264.202	264.209	264.034	264.064	264.020	264.158	264.151	264.032	264.257	264.118	264.037	264.125	264.144	264.146	264.097	264.164	264.216	2016_7_19_17_02_25
FLQS30H6GRWV____	-12.047	-12.049	-11.712	-11.672	-11.640	-11.610	-11.695	-11.842	-11.786	-11.646	-12.011	-12.007	-11.676	-11.628	-11.614	-11.514	-11.779	-11.745	-11.779	-11.637	-11.807	-11.809	-11.639	-11.441	-11.749	-11.933	-11.549	-11.576	-11.550	-11.713	-11.694	-11.550	-116.917	-116.956	-117.204	-117.400	-117.490	-117.284	-117.274	-117.474	-117.032	-117.974	-117.023	-117.518	-117.565	-118.018	-116.738	-117.511	-117.589	-117.739	-117.563	-117.481	-117.492	-117.532	-117.557	-117.695	-117.588	-116.602	-117.558	-117.277	-117.120	-117.498	-117.185	-117.320	264.454	264.455	264.631	264.660	264.679	264.684	264.642	264.581	264.586	264.699	264.477	264.504	264.665	264.710	264.655	264.741	264.617	264.640	264.616	264.680	264.599	264.599	264.683	264.785	264.631	264.494	264.726	264.700	264.705	264.644	264.638	264.714	2016_7_19_17_02_25
FLQS30GQGRWV____	-11.842	-11.480	-11.811	-11.382	-11.422	-11.610	-11.278	-11.705	-11.642	-11.568	-11.610	-11.613	-11.468	-11.374	-11.605	-11.499	-11.646	-11.604	-11.443	-11.423	-11.598	-11.600	-11.684	-11.495	-11.616	-11.500	-11.487	-11.355	-11.681	-11.429	-11.362	-11.362	-117.527	-116.935	-117.742	-118.152	-118.364	-117.185	-118.019	-117.693	-118.029	-118.056	-117.499	-117.361	-117.987	-117.184	-117.486	-117.849	-117.486	-117.957	-117.594	-118.090	-117.962	-118.008	-118.100	-118.108	-117.491	-118.129	-117.118	-118.412	-117.423	-118.577	-117.214	-117.859	264.583	264.730	264.609	264.835	264.825	264.679	264.879	264.657	264.704	264.740	264.694	264.686	264.785	264.793	264.696	264.764	264.676	264.719	264.779	264.812	264.722	264.723	264.687	264.778	264.691	264.777	264.735	264.859	264.656	264.831	264.801	264.831	2016_7_19_17_02_25
FLQS30GCGRWY____	-11.781	-11.981	-11.709	-11.674	-11.504	-11.469	-11.624	-11.647	-11.784	-11.782	-11.892	-11.682	-11.950	-11.370	-11.612	-11.651	-11.516	-11.962	-11.550	-11.775	-11.672	-11.474	-11.562	-11.444	-11.548	-11.784	-11.826	-11.563	-11.546	-11.508	-11.370	-11.713	-117.322	-116.696	-117.543	-117.344	-117.766	-117.628	-117.676	-117.557	-117.569	-117.146	-116.839	-117.544	-116.908	-117.491	-117.212	-117.258	-117.533	-116.771	-117.635	-117.563	-117.823	-117.549	-118.357	-117.574	-117.601	-117.598	-116.910	-117.676	-117.532	-117.641	-116.931	-117.201	263.929	263.801	263.974	263.981	264.084	264.094	264.022	264.005	263.939	263.920	263.852	263.987	263.826	264.136	264.005	263.988	264.067	263.814	264.055	263.944	264.006	264.088	264.084	264.104	264.055	263.941	263.887	264.051	264.052	264.076	264.109	263.956	2016_7_19_17_02_25
FLQS30G5GRWY____	-12.052	-11.978	-11.827	-11.735	-11.502	-11.337	-11.619	-11.853	-11.794	-11.517	-11.882	-11.875	-11.546	-11.442	-11.544	-11.512	-11.789	-12.007	-11.841	-11.499	-11.814	-11.608	-11.776	-11.445	-11.863	-11.786	-11.819	-11.574	-11.670	-11.768	-11.631	-11.899	-117.000	-117.034	-118.069	-116.833	-118.035	-117.558	-117.811	-117.756	-116.898	-117.543	-117.239	-117.737	-117.718	-117.568	-117.870	-117.527	-117.735	-117.242	-117.772	-118.082	-117.312	-118.003	-117.443	-118.105	-118.310	-117.410	-117.377	-117.747	-118.249	-118.233	-117.133	-117.591	264.456	264.493	264.617	264.601	264.771	264.829	264.704	264.589	264.576	264.741	264.550	264.578	264.735	264.778	264.744	264.742	264.619	264.489	264.596	264.775	264.587	264.719	264.611	264.802	264.611	264.605	264.587	264.723	264.701	264.653	264.666	264.559	2016_7_19_17_02_25
FLQS30E9GRWY____	-12.046	-11.480	-11.706	-11.729	-11.768	-12.002	-11.633	-11.648	-11.916	-11.652	-11.998	-11.679	-11.678	-11.642	-11.610	-11.705	-11.843	-11.739	-11.708	-11.779	-11.672	-11.610	-11.634	-11.773	-11.678	-11.901	-11.739	-11.227	-11.544	-11.772	-11.563	-11.952	-116.210	-116.865	-117.191	-116.790	-117.341	-116.184	-116.318	-116.448	-116.324	-117.034	-117.259	-117.310	-116.466	-116.529	-116.968	-117.298	-116.966	-117.391	-117.342	-116.588	-117.406	-116.980	-117.135	-116.471	-117.034	-117.036	-117.138	-117.453	-117.302	-117.480	-116.557	-117.086	264.419	264.727	264.633	264.602	264.610	264.439	264.626	264.625	264.488	264.652	264.495	264.652	264.611	264.632	264.669	264.638	264.556	264.626	264.639	264.568	264.660	264.669	264.665	264.565	264.639	264.531	264.614	264.877	264.717	264.615	264.672	264.509	2016_7_19_17_02_26
FLQS30DZGRWV	-11.511	-11.713	-11.442	-11.406	-11.749	-11.743	-11.294	-11.782	-11.787	-11.659	-11.755	-11.757	-11.752	-11.308	-11.682	-11.725	-11.571	-11.757	-11.711	-11.366	-11.749	-11.685	-11.646	-11.442	-11.550	-11.509	-11.869	-11.373	-11.375	-11.367	-11.425	-11.571	-117.465	-117.305	-117.761	-117.559	-118.434	-117.306	-117.834	-117.491	-117.114	-117.217	-117.039	-117.416	-117.189	-117.366	-117.154	-117.071	-118.134	-117.047	-117.841	-117.958	-117.045	-117.225	-117.182	-117.850	-117.932	-117.932	-117.956	-117.683	-117.390	-118.318	-117.857	-117.599	264.066	263.961	264.113	264.121	263.997	263.946	264.188	263.937	263.916	263.983	263.928	263.945	263.936	264.160	263.969	263.944	264.069	263.927	263.987	264.159	263.931	263.970	263.987	264.118	264.069	264.089	263.917	264.143	264.128	264.175	264.126	264.043	2016_7_19_17_02_26
FLQS30D5GRWQ____	-11.841	-11.833	-11.509	-11.540	-11.410	-11.682	-11.565	-11.780	-11.775	-11.649	-11.741	-11.682	-11.750	-11.372	-11.677	-11.780	-11.519	-11.811	-11.721	-11.431	-11.737	-11.612	-11.899	-11.340	-11.810	-12.093	-11.546	-11.366	-11.548	-11.446	-11.366	-11.766	-117.043	-117.138	-117.335	-116.811	-117.355	-117.069	-116.950	-117.202	-117.091	-117.183	-117.212	-117.060	-116.963	-117.543	-116.990	-117.310	-117.251	-117.342	-116.824	-118.146	-117.687	-116.932	-117.022	-117.355	-117.386	-117.318	-117.685	-117.529	-117.377	-117.100	-117.245	-117.112	263.886	263.895	264.061	264.021	264.110	263.964	264.015	263.923	263.920	263.986	263.943	263.964	263.926	264.137	263.963	263.929	264.052	263.915	263.934	264.137	263.968	263.992	263.857	264.144	263.918	263.778	264.060	264.139	264.044	264.080	264.126	263.926	2016_7_19_17_02_26
FLQS30CMGRWQ____	-11.785	-11.583	-11.457	-11.549	-11.577	-11.546	-11.517	-11.707	-11.796	-11.598	-11.945	-11.750	-11.749	-11.519	-11.551	-11.397	-11.526	-11.826	-11.721	-11.577	-11.620	-11.554	-11.579	-11.390	-11.552	-11.801	-11.492	-11.388	-11.698	-11.592	-11.511	-11.503	-117.632	-117.073	-117.337	-117.007	-118.017	-117.941	-116.811	-116.649	-116.824	-117.124	-117.342	-117.922	-117.888	-116.888	-117.450	-116.909	-117.385	-117.283	-118.081	-118.004	-117.216	-117.394	-117.810	-117.232	-117.846	-116.455	-117.414	-117.330	-116.910	-117.088	-117.369	-117.832	264.554	264.625	264.698	264.638	264.672	264.684	264.644	264.544	264.509	264.620	264.463	264.585	264.584	264.647	264.658	264.707	264.667	264.517	264.606	264.672	264.614	264.654	264.662	264.725	264.676	264.488	264.685	264.731	264.561	264.621	264.674	264.699	2016_7_19_17_02_26
FLQS30BWGRWY____	-11.721	-11.480	-11.775	-11.674	-11.696	-11.672	-11.417	-12.123	-11.791	-11.585	-11.673	-11.671	-11.754	-11.710	-11.616	-11.717	-11.914	-11.813	-11.690	-11.700	-11.680	-11.612	-11.640	-11.711	-11.685	-11.859	-11.874	-11.626	-11.545	-11.709	-11.569	-11.550	-117.395	-117.425	-117.946	-117.419	-118.233	-117.889	-118.089	-116.903	-117.501	-117.730	-118.226	-118.337	-117.388	-117.559	-117.280	-117.655	-118.194	-118.157	-117.285	-118.093	-117.629	-118.011	-117.900	-117.645	-117.736	-117.534	-118.092	-118.276	-117.793	-117.774	-117.650	-117.670	264.636	264.753	264.636	264.659	264.687	264.682	264.815	264.416	264.607	264.717	264.698	264.704	264.619	264.648	264.680	264.650	264.581	264.628	264.645	264.679	264.666	264.717	264.699	264.652	264.669	264.575	264.595	264.723	264.739	264.659	264.721	264.731	2016_7_19_17_02_26
FLQS30BJGRWV____	-11.712	-11.707	-11.829	-11.597	-11.708	-11.672	-11.561	-11.711	-11.846	-11.710	-11.690	-11.946	-11.547	-11.570	-11.744	-11.447	-11.783	-11.621	-11.912	-11.630	-11.685	-11.747	-11.498	-11.644	-11.541	-11.781	-11.814	-11.440	-11.536	-11.777	-11.620	-11.756	-117.400	-117.442	-117.939	-117.612	-117.562	-117.627	-117.483	-117.487	-117.438	-118.391	-117.103	-117.417	-117.455	-117.756	-117.676	-117.456	-117.543	-117.233	-117.451	-117.827	-117.108	-117.612	-117.969	-117.587	-117.933	-117.538	-117.637	-117.683	-117.860	-117.507	-117.717	-118.180	263.966	263.971	263.936	264.032	263.976	263.996	264.043	263.971	263.903	264.014	263.962	263.854	264.048	264.051	263.964	264.097	263.939	264.002	263.872	264.026	263.965	263.959	264.096	264.008	264.074	263.939	263.928	264.111	264.073	263.940	264.025	263.982	2016_7_19_17_02_26
FLQS30AEGRWV____	-11.841	-11.896	-11.510	-11.450	-11.295	-11.593	-11.364	-11.657	-11.567	-11.520	-11.676	-11.804	-11.802	-11.438	-11.802	-11.841	-11.438	-11.670	-11.769	-11.498	-11.666	-11.737	-11.625	-11.500	-11.800	-11.853	-11.736	-11.371	-11.404	-11.506	-11.430	-11.630	-117.377	-117.604	-117.095	-118.081	-118.031	-118.150	-117.159	-116.763	-117.955	-116.804	-117.488	-117.660	-117.828	-116.899	-117.721	-117.322	-118.057	-117.811	-117.826	-117.813	-117.827	-117.800	-118.155	-118.101	-117.859	-116.941	-117.749	-117.547	-117.984	-117.835	-117.191	-117.384	264.577	264.561	264.723	264.799	264.871	264.733	264.797	264.636	264.736	264.704	264.662	264.608	264.617	264.749	264.612	264.574	264.803	264.680	264.633	264.763	264.682	264.647	264.718	264.775	264.620	264.549	264.645	264.812	264.816	264.760	264.766	264.679	2016_7_19_17_02_26
FLQS309TGRWY____	-11.838	-11.634	-11.770	-11.475	-11.642	-11.398	-11.483	-11.903	-11.650	-11.717	-11.684	-11.740	-11.809	-11.293	-11.740	-11.705	-11.775	-11.632	-11.714	-11.638	-11.671	-11.612	-11.501	-11.499	-11.739	-11.715	-11.476	-11.297	-11.677	-11.765	-11.560	-11.764	-117.179	-117.349	-116.884	-117.345	-117.102	-117.280	-117.471	-117.538	-117.358	-117.646	-116.892	-117.723	-117.811	-117.612	-117.711	-117.321	-117.842	-116.556	-117.754	-117.289	-117.750	-117.724	-117.882	-117.383	-117.900	-117.523	-117.358	-117.664	-117.706	-117.686	-116.987	-117.626	263.894	264.001	263.913	264.078	263.986	264.112	264.080	263.880	263.994	263.975	263.955	263.968	263.939	264.178	263.967	263.965	263.957	263.964	263.982	263.996	264.002	264.030	264.091	264.068	263.977	263.970	264.078	264.179	263.998	263.954	264.020	263.952	2016_7_19_17_02_27
FLQS309QGRWV____	-11.562	-11.703	-11.701	-11.718	-11.499	-11.852	-11.614	-11.651	-11.897	-11.510	-11.974	-11.669	-11.672	-11.304	-11.603	-11.508	-11.567	-11.739	-11.505	-11.422	-11.535	-11.609	-11.765	-11.503	-11.545	-11.898	-11.537	-11.367	-11.476	-11.507	-11.545	-11.555	-117.436	-116.532	-117.059	-116.529	-117.413	-117.448	-117.067	-116.200	-116.947	-117.244	-117.398	-117.378	-116.881	-115.427	-116.846	-116.906	-117.508	-117.000	-117.484	-117.733	-117.276	-116.919	-116.612	-117.087	-116.972	-116.645	-117.470	-116.997	-117.099	-117.016	-117.555	-117.424	264.040	263.928	263.955	263.921	264.069	263.901	263.997	263.937	263.854	264.056	263.839	263.985	263.960	264.070	263.992	264.041	264.041	263.933	264.070	264.122	264.046	263.993	263.902	264.052	264.026	263.839	264.054	264.114	264.065	264.047	264.054	264.043	2016_7_19_17_02_27
FLQS309NGRWM____	-11.511	-11.769	-11.561	-11.332	-11.422	-11.330	-11.349	-11.581	-11.515	-11.450	-11.799	-11.480	-11.675	-11.220	-11.603	-11.447	-11.515	-11.550	-11.436	-11.291	-11.652	-11.476	-11.446	-11.569	-11.401	-11.574	-11.545	-11.304	-11.338	-11.365	-11.557	-11.410	-117.256	-117.099	-117.941	-117.484	-118.296	-117.753	-117.742	-117.351	-117.430	-117.272	-117.414	-117.475	-117.501	-118.016	-117.601	-117.185	-117.462	-117.354	-117.967	-117.947	-118.496	-117.609	-116.967	-117.381	-118.329	-117.593	-117.495	-117.673	-117.658	-118.305	-117.508	-118.440	264.730	264.598	264.739	264.828	264.822	264.841	264.831	264.701	264.737	264.760	264.599	264.756	264.663	264.906	264.702	264.758	264.738	264.716	264.800	264.869	264.721	264.764	264.748	264.708	264.834	264.716	264.725	264.850	264.833	264.850	264.720	264.834	2016_7_19_17_02_27
FLQS308YGRWQ____	-11.853	-11.850	-11.845	-11.741	-11.637	-11.675	-11.631	-11.857	-11.846	-12.048	-12.079	-12.010	-11.821	-11.649	-11.749	-11.856	-11.973	-12.015	-11.711	-11.781	-11.819	-11.745	-11.970	-11.441	-11.750	-11.790	-11.823	-11.634	-11.757	-11.783	-11.633	-11.959	-116.982	-116.951	-117.326	-117.203	-117.752	-117.266	-117.402	-117.012	-117.481	-117.307	-117.079	-117.317	-117.100	-116.761	-116.997	-116.912	-117.706	-117.211	-117.690	-117.019	-117.157	-117.856	-117.607	-117.825	-117.575	-117.057	-117.028	-117.525	-117.054	-117.039	-117.567	-117.757	263.877	263.877	263.898	263.942	264.019	263.977	264.005	263.877	263.905	263.799	263.772	263.818	263.899	263.966	263.929	263.872	263.855	263.810	263.980	263.914	263.902	263.972	263.852	264.117	263.956	263.912	263.894	264.009	263.927	263.914	264.012	263.864	2016_7_19_17_02_27
FLQS3084GRWM____	-11.705	-11.692	-11.704	-11.469	-11.701	-11.671	-11.620	-11.791	-11.642	-11.652	-12.006	-11.669	-11.673	-11.568	-11.803	-11.712	-11.508	-11.942	-11.388	-11.368	-11.936	-11.623	-11.637	-11.702	-11.678	-11.515	-11.618	-11.571	-11.478	-11.643	-11.366	-11.750	-117.510	-117.808	-117.666	-117.537	-117.616	-117.535	-117.666	-116.694	-117.618	-117.192	-117.218	-117.927	-117.700	-117.673	-117.650	-117.378	-117.784	-117.416	-117.168	-117.675	-117.289	-116.809	-117.612	-117.569	-117.587	-117.450	-117.356	-117.530	-117.520	-117.428	-117.252	-118.038	263.975	263.995	263.982	264.090	263.982	263.992	264.023	263.893	264.010	263.985	263.815	264.012	263.999	264.049	263.934	263.965	264.083	263.855	264.112	264.145	263.852	263.981	264.012	263.979	263.991	264.064	264.009	264.040	264.085	264.001	264.126	263.978	2016_7_19_17_02_27
FLQS307KGRWV____	-12.110	-11.971	-11.777	-11.671	-11.976	-11.674	-11.691	-11.856	-11.908	-11.649	-12.075	-11.683	-12.079	-11.645	-11.941	-11.851	-11.705	-12.008	-11.844	-11.640	-11.738	-11.934	-11.763	-11.509	-11.807	-11.855	-11.879	-11.697	-11.683	-11.772	-11.696	-11.699	-116.898	-117.402	-117.069	-116.808	-116.877	-117.336	-117.268	-116.743	-117.751	-117.783	-117.006	-117.257	-117.020	-116.957	-117.253	-116.904	-117.856	-117.545	-117.759	-117.478	-117.352	-117.917	-117.887	-117.236	-117.916	-116.915	-117.425	-117.862	-117.315	-117.765	-117.441	-117.308	264.423	264.515	264.592	264.631	264.487	264.655	264.644	264.538	264.563	264.689	264.445	264.647	264.444	264.651	264.522	264.548	264.665	264.504	264.593	264.679	264.625	264.558	264.639	264.730	264.619	264.547	264.560	264.669	264.650	264.628	264.650	264.642	2016_7_19_17_02_27
FLQS3072GRWV____	-11.852	-11.905	-11.709	-11.601	-11.948	-11.403	-11.559	-11.645	-11.767	-11.640	-11.689	-11.877	-11.682	-11.625	-11.743	-11.447	-11.716	-11.675	-11.847	-11.819	-11.807	-11.679	-11.774	-11.441	-11.474	-11.767	-11.618	-11.437	-11.484	-11.761	-11.629	-11.764	-116.807	-116.909	-117.615	-117.612	-118.222	-117.680	-117.613	-117.544	-118.024	-118.188	-117.104	-117.216	-117.580	-118.018	-117.796	-117.655	-117.474	-117.880	-117.574	-118.150	-117.566	-117.740	-117.564	-117.587	-118.662	-117.989	-117.375	-117.684	-117.071	-118.369	-117.456	-117.584	263.869	263.849	263.978	264.030	263.892	264.128	264.050	264.005	263.969	264.038	263.963	263.877	263.989	264.037	263.970	264.106	263.968	264.007	263.909	263.950	263.928	263.998	263.944	264.105	264.140	263.968	264.010	264.112	264.060	263.989	264.009	263.950	2016_7_19_17_02_28
