SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-30.814	-30.754	-30.753	-30.552	-30.780	-30.779	-30.850	-30.749	-30.850	-30.813	-30.778	-30.783	-30.676	-30.850	-30.921	-30.923	-30.781	-30.813	-30.886	-30.854	-30.526	-30.814	-30.886	-30.786	-30.727	-30.781	-30.774	-30.496	-30.775	-30.816	-30.885	-30.919	131.241	131.461	131.320	131.303	131.319	131.250	131.496	131.533	131.285	131.321	131.391	131.530	131.426	131.355	131.495	131.319	131.389	131.427	131.530	131.459	131.484	131.460	131.426	131.354	131.409	131.463	131.550	131.484	131.585	131.461	131.355	131.494	103.359	103.313	103.326	103.245	103.337	103.344	103.349	103.304	103.370	103.351	103.330	103.319	103.284	103.363	103.379	103.397	103.331	103.341	103.361	103.354	103.217	103.338	103.371	103.337	103.307	103.324	103.313	103.205	103.310	103.339	103.378	103.378	2016_7_19_17_04_38
FLQS30WFGRWV____	-30.414	-30.322	-30.347	-30.120	-30.349	-30.351	-30.421	-30.317	-30.423	-30.384	-30.347	-30.351	-30.246	-30.421	-30.525	-30.492	-30.351	-30.384	-30.458	-30.457	-30.097	-30.388	-30.460	-30.388	-30.297	-30.352	-30.347	-30.065	-30.343	-30.355	-30.455	-30.493	131.309	131.491	131.351	131.335	131.352	131.283	131.561	131.563	131.316	131.354	131.453	131.561	131.456	131.385	131.528	131.353	131.423	131.492	131.562	131.490	131.512	131.491	131.456	131.387	131.438	131.524	131.586	131.512	131.618	131.493	131.388	131.527	102.904	102.849	102.872	102.780	102.873	102.881	102.883	102.840	102.907	102.888	102.863	102.854	102.821	102.900	102.929	102.932	102.867	102.874	102.898	102.905	102.754	102.876	102.909	102.886	102.843	102.858	102.850	102.740	102.845	102.862	102.914	102.916	2016_7_19_17_04_38
FLQS30VBGRWV____	-30.850	-30.790	-30.788	-30.559	-30.787	-30.788	-30.860	-30.758	-30.862	-30.822	-30.787	-30.791	-30.686	-30.857	-30.963	-30.932	-30.787	-30.823	-30.895	-30.896	-30.537	-30.824	-30.898	-30.822	-30.734	-30.790	-30.780	-30.506	-30.779	-30.824	-30.894	-30.928	131.352	131.535	131.395	131.376	131.394	131.325	131.572	131.606	131.360	131.396	131.466	131.606	131.498	131.430	131.570	131.395	131.465	131.502	131.605	131.535	131.558	131.535	131.501	131.431	131.481	131.536	131.625	131.559	131.658	131.535	131.430	131.568	103.298	103.256	103.269	103.176	103.268	103.275	103.281	103.236	103.302	103.283	103.261	103.250	103.216	103.294	103.324	103.328	103.261	103.273	103.292	103.300	103.149	103.270	103.304	103.279	103.238	103.255	103.243	103.136	103.240	103.270	103.309	103.310	2016_7_19_17_04_38
FLQS30UFGRWV____	-30.530	-30.505	-30.502	-30.276	-30.500	-30.503	-30.574	-30.471	-30.575	-30.537	-30.503	-30.472	-30.368	-30.573	-30.674	-30.644	-30.503	-30.538	-30.608	-30.610	-30.253	-30.541	-30.613	-30.507	-30.454	-30.475	-30.494	-30.221	-30.492	-30.539	-30.607	-30.609	131.315	131.528	131.386	131.338	131.358	131.318	131.534	131.569	131.353	131.389	131.459	131.597	131.491	131.392	131.562	131.388	131.458	131.494	131.597	131.527	131.522	131.498	131.463	131.423	131.441	131.529	131.590	131.522	131.617	131.497	131.422	131.532	102.931	102.900	102.913	102.824	102.915	102.920	102.928	102.883	102.946	102.927	102.906	102.880	102.848	102.942	102.967	102.971	102.906	102.917	102.936	102.944	102.797	102.918	102.951	102.911	102.888	102.888	102.890	102.784	102.887	102.917	102.953	102.943	2016_7_19_17_04_39
FLQS30TYGRWV____	-30.645	-30.580	-30.581	-30.380	-30.580	-30.583	-30.649	-30.548	-30.654	-30.617	-30.580	-30.579	-30.476	-30.648	-30.752	-30.722	-30.577	-30.614	-30.685	-30.685	-30.359	-30.618	-30.688	-30.616	-30.530	-30.580	-30.604	-30.326	-30.598	-30.615	-30.687	-30.719	131.283	131.469	131.327	131.304	131.327	131.259	131.503	131.536	131.292	131.330	131.400	131.538	131.431	131.363	131.502	131.328	131.398	131.463	131.537	131.468	131.490	131.467	131.433	131.363	131.409	131.469	131.559	131.490	131.587	131.466	131.362	131.501	103.145	103.101	103.115	103.034	103.114	103.122	103.126	103.081	103.148	103.129	103.107	103.094	103.061	103.139	103.168	103.173	103.106	103.115	103.138	103.144	103.007	103.117	103.149	103.126	103.086	103.101	103.102	102.994	103.097	103.116	103.155	103.155	2016_7_19_17_04_39
FLQS30T7GRWV____	-30.802	-30.744	-30.743	-30.540	-30.774	-30.774	-30.843	-30.743	-30.848	-30.776	-30.742	-30.740	-30.639	-30.843	-30.948	-30.913	-30.738	-30.775	-30.847	-30.849	-30.519	-30.777	-30.882	-30.808	-30.721	-30.743	-30.763	-30.487	-30.763	-30.811	-30.881	-30.915	131.303	131.518	131.377	131.327	131.347	131.279	131.525	131.557	131.314	131.377	131.447	131.587	131.479	131.383	131.550	131.376	131.446	131.482	131.558	131.489	131.511	131.489	131.454	131.384	131.431	131.516	131.580	131.510	131.608	131.487	131.384	131.522	103.091	103.046	103.059	102.980	103.075	103.082	103.086	103.042	103.109	103.073	103.052	103.038	103.006	103.100	103.127	103.130	103.051	103.063	103.085	103.093	102.954	103.063	103.110	103.086	103.045	103.046	103.048	102.941	103.046	103.077	103.116	103.116	2016_7_19_17_04_39
FLQS30S7GRWV____	-30.870	-30.813	-30.811	-30.580	-30.814	-30.843	-30.880	-30.778	-30.882	-30.848	-30.811	-30.814	-30.708	-30.878	-30.985	-30.951	-30.845	-30.846	-30.917	-30.916	-30.583	-30.846	-30.918	-30.846	-30.788	-30.813	-30.831	-30.552	-30.829	-30.847	-30.916	-30.951	131.016	131.201	131.062	131.043	131.062	130.991	131.271	131.272	131.025	131.062	131.131	131.272	131.164	131.093	131.235	131.063	131.130	131.201	131.270	131.201	131.222	131.200	131.166	131.096	131.149	131.202	131.296	131.221	131.327	131.201	131.097	131.234	103.240	103.198	103.211	103.116	103.212	103.231	103.219	103.176	103.244	103.226	103.204	103.191	103.158	103.235	103.266	103.269	103.218	103.212	103.234	103.240	103.100	103.212	103.245	103.222	103.193	103.198	103.196	103.088	103.192	103.212	103.251	103.252	2016_7_19_17_04_39
FLQS30RRGRWV____	-30.599	-30.566	-30.537	-30.334	-30.534	-30.564	-30.636	-30.506	-30.606	-30.598	-30.533	-30.534	-30.430	-30.632	-30.711	-30.709	-30.534	-30.599	-30.670	-30.644	-30.315	-30.600	-30.673	-30.565	-30.518	-30.535	-30.556	-30.287	-30.554	-30.602	-30.642	-30.704	131.359	131.547	131.435	131.386	131.435	131.338	131.580	131.614	131.371	131.408	131.479	131.618	131.510	131.442	131.578	131.436	131.507	131.542	131.615	131.544	131.569	131.546	131.510	131.443	131.491	131.548	131.638	131.568	131.670	131.545	131.440	131.581	103.033	103.001	103.000	102.920	102.999	103.020	103.027	102.970	103.034	103.028	102.994	102.981	102.948	103.039	103.058	103.071	102.992	103.015	103.038	103.033	102.895	103.015	103.049	103.011	102.987	102.988	102.988	102.884	102.984	103.016	103.043	103.055	2016_7_19_17_04_39
FLQS30R2GRWV____	-30.251	-30.220	-30.217	-29.990	-30.220	-30.221	-30.260	-30.158	-30.261	-30.225	-30.191	-30.193	-30.084	-30.288	-30.394	-30.361	-30.190	-30.223	-30.327	-30.325	-29.968	-30.225	-30.329	-30.223	-30.167	-30.191	-30.207	-29.934	-30.212	-30.223	-30.325	-30.359	131.373	131.585	131.445	131.397	131.445	131.347	131.622	131.656	131.411	131.447	131.517	131.656	131.551	131.480	131.592	131.445	131.516	131.551	131.656	131.585	131.578	131.586	131.551	131.480	131.501	131.588	131.647	131.580	131.679	131.586	131.481	131.620	103.076	103.042	103.054	102.965	103.056	103.065	103.056	103.010	103.076	103.058	103.037	103.025	102.989	103.080	103.114	103.114	103.037	103.047	103.080	103.086	102.939	103.044	103.091	103.054	103.028	103.030	103.031	102.925	103.030	103.044	103.096	103.097	2016_7_19_17_04_39
FLQS30QXGRWV____	-30.865	-30.835	-30.800	-30.603	-30.833	-30.802	-30.873	-30.805	-30.877	-30.837	-30.803	-30.803	-30.699	-30.872	-31.009	-30.943	-30.833	-30.838	-30.908	-30.940	-30.579	-30.839	-30.945	-30.839	-30.783	-30.805	-30.828	-30.546	-30.822	-30.836	-30.908	-30.976	131.249	131.463	131.323	131.273	131.323	131.254	131.500	131.502	131.288	131.325	131.394	131.535	131.426	131.360	131.500	131.323	131.393	131.429	131.533	131.463	131.453	131.464	131.429	131.359	131.377	131.464	131.554	131.453	131.588	131.463	131.358	131.497	103.080	103.047	103.046	102.969	103.060	103.054	103.059	103.031	103.081	103.061	103.040	103.027	102.994	103.072	103.115	103.105	103.053	103.051	103.070	103.091	102.942	103.048	103.096	103.059	103.034	103.035	103.035	102.928	103.030	103.047	103.088	103.102	2016_7_19_17_04_39
FLQS30QPGRWV____	-30.556	-30.522	-30.521	-30.287	-30.520	-30.521	-30.588	-30.488	-30.591	-30.557	-30.520	-30.520	-30.414	-30.585	-30.692	-30.660	-30.516	-30.552	-30.623	-30.626	-30.269	-30.555	-30.627	-30.553	-30.472	-30.518	-30.514	-30.242	-30.509	-30.550	-30.621	-30.658	131.303	131.522	131.379	131.328	131.379	131.311	131.555	131.589	131.346	131.382	131.453	131.592	131.483	131.415	131.553	131.378	131.451	131.485	131.588	131.520	131.511	131.522	131.485	131.418	131.434	131.522	131.613	131.541	131.649	131.518	131.414	131.556	103.088	103.053	103.066	102.974	103.066	103.073	103.077	103.033	103.098	103.081	103.059	103.045	103.012	103.089	103.120	103.124	103.057	103.069	103.088	103.096	102.949	103.067	103.100	103.076	103.041	103.051	103.041	102.935	103.036	103.065	103.104	103.106	2016_7_19_17_04_39
FLQS30QMGRWV____	-30.726	-30.666	-30.666	-30.437	-30.665	-30.665	-30.734	-30.633	-30.737	-30.699	-30.666	-30.669	-30.561	-30.733	-30.839	-30.807	-30.665	-30.698	-30.771	-30.805	-30.441	-30.701	-30.773	-30.700	-30.642	-30.670	-30.691	-30.411	-30.687	-30.700	-30.769	-30.807	131.234	131.417	131.276	131.259	131.277	131.207	131.453	131.487	131.239	131.277	131.347	131.522	131.379	131.309	131.452	131.277	131.347	131.382	131.485	131.415	131.439	131.416	131.380	131.311	131.363	131.451	131.509	131.439	131.541	131.416	131.311	131.447	103.042	103.000	103.013	102.920	103.013	103.020	103.024	102.979	103.046	103.027	103.006	102.991	102.960	103.038	103.068	103.071	103.006	103.016	103.036	103.057	102.905	103.014	103.048	103.024	102.995	102.998	103.001	102.892	102.997	103.014	103.053	103.055	2016_7_19_17_04_40
FLQS30Q9GRWY____	-30.691	-30.626	-30.656	-30.428	-30.658	-30.657	-30.728	-30.594	-30.730	-30.694	-30.657	-30.658	-30.553	-30.726	-30.830	-30.796	-30.658	-30.693	-30.763	-30.763	-30.404	-30.692	-30.766	-30.692	-30.606	-30.659	-30.679	-30.373	-30.649	-30.659	-30.761	-30.797	131.250	131.464	131.322	131.273	131.322	131.252	131.499	131.532	131.287	131.322	131.393	131.533	131.424	131.357	131.499	131.322	131.391	131.429	131.533	131.463	131.453	131.462	131.429	131.357	131.376	131.463	131.523	131.455	131.554	131.461	131.357	131.497	103.026	102.979	103.005	102.915	103.006	103.012	103.017	102.959	103.039	103.020	102.999	102.985	102.952	103.030	103.060	103.063	102.999	103.010	103.029	103.035	102.888	103.006	103.040	103.016	102.979	102.993	102.995	102.875	102.980	102.993	103.045	103.046	2016_7_19_17_04_40
FLQS30Q9GRWV____	-30.672	-30.646	-30.643	-30.410	-30.641	-30.641	-30.716	-30.611	-30.714	-30.678	-30.610	-30.644	-30.538	-30.707	-30.818	-30.785	-30.640	-30.678	-30.748	-30.718	-30.391	-30.679	-30.751	-30.645	-30.590	-30.645	-30.637	-30.358	-30.633	-30.677	-30.747	-30.782	131.289	131.470	131.329	131.282	131.331	131.262	131.505	131.543	131.297	131.332	131.403	131.541	131.436	131.367	131.505	131.330	131.403	131.437	131.540	131.470	131.497	131.470	131.436	131.367	131.416	131.471	131.558	131.497	131.591	131.471	131.367	131.504	103.121	103.093	103.105	103.013	103.104	103.111	103.118	103.071	103.137	103.119	103.084	103.085	103.051	103.128	103.160	103.163	103.096	103.109	103.128	103.122	102.985	103.106	103.139	103.102	103.075	103.092	103.080	102.971	103.076	103.105	103.144	103.146	2016_7_19_17_04_40
FLQS30Q3GRWV____	-30.922	-30.862	-30.860	-30.630	-30.858	-30.862	-30.928	-30.858	-30.929	-30.892	-30.858	-30.861	-30.757	-30.927	-31.031	-31.002	-30.862	-30.893	-30.965	-30.964	-30.673	-30.893	-30.967	-30.895	-30.806	-30.860	-30.882	-30.605	-30.855	-30.894	-30.963	-31.000	131.241	131.456	131.314	131.268	131.285	131.245	131.492	131.497	131.280	131.316	131.386	131.526	131.420	131.350	131.493	131.316	131.385	131.422	131.527	131.454	131.449	131.455	131.389	131.350	131.372	131.457	131.546	131.449	131.551	131.457	131.351	131.459	103.218	103.172	103.185	103.094	103.187	103.193	103.196	103.167	103.217	103.198	103.177	103.165	103.132	103.209	103.238	103.244	103.179	103.188	103.208	103.214	103.095	103.185	103.222	103.196	103.157	103.171	103.172	103.066	103.160	103.185	103.224	103.229	2016_7_19_17_04_40
FLQS30Q2GRWV____	-30.647	-30.592	-30.588	-30.390	-30.589	-30.588	-30.658	-30.556	-30.662	-30.622	-30.586	-30.590	-30.480	-30.659	-30.764	-30.733	-30.586	-30.621	-30.698	-30.696	-30.362	-30.621	-30.698	-30.622	-30.568	-30.588	-30.613	-30.335	-30.612	-30.624	-30.695	-30.733	131.259	131.476	131.335	131.286	131.334	131.265	131.511	131.543	131.298	131.336	131.407	131.545	131.439	131.370	131.510	131.334	131.405	131.442	131.544	131.474	131.499	131.475	131.440	131.371	131.389	131.476	131.566	131.500	131.594	131.474	131.369	131.507	103.040	102.996	103.008	102.931	103.008	103.015	103.020	102.975	103.042	103.022	103.000	102.989	102.953	103.034	103.064	103.068	103.000	103.011	103.033	103.039	102.898	103.008	103.043	103.019	102.994	102.994	102.996	102.887	102.993	103.009	103.049	103.051	2016_7_19_17_04_40
FLQS30PHGRWY____	-30.721	-30.661	-30.658	-30.432	-30.661	-30.659	-30.729	-30.630	-30.732	-30.695	-30.660	-30.661	-30.556	-30.728	-30.837	-30.802	-30.661	-30.697	-30.768	-30.768	-30.440	-30.695	-30.767	-30.695	-30.609	-30.661	-30.653	-30.406	-30.653	-30.699	-30.766	-30.802	131.233	131.417	131.275	131.256	131.275	131.206	131.453	131.487	131.270	131.305	131.375	131.516	131.408	131.312	131.481	131.277	131.375	131.411	131.486	131.445	131.440	131.417	131.381	131.340	131.361	131.446	131.506	131.439	131.538	131.416	131.312	131.451	103.108	103.066	103.078	102.986	103.080	103.085	103.090	103.046	103.109	103.091	103.069	103.056	103.023	103.104	103.132	103.137	103.070	103.081	103.103	103.107	102.972	103.080	103.113	103.087	103.050	103.063	103.054	102.958	103.051	103.081	103.119	103.121	2016_7_19_17_04_40
FLQS30NWGRWV____	-30.792	-30.735	-30.732	-30.534	-30.733	-30.732	-30.804	-30.733	-30.805	-30.767	-30.733	-30.734	-30.628	-30.836	-30.941	-30.909	-30.765	-30.768	-30.841	-30.871	-30.513	-30.769	-30.874	-30.768	-30.710	-30.735	-30.756	-30.479	-30.755	-30.769	-30.840	-30.909	131.300	131.512	131.373	131.324	131.372	131.303	131.550	131.584	131.338	131.374	131.444	131.585	131.477	131.408	131.548	131.373	131.443	131.480	131.583	131.513	131.505	131.515	131.478	131.408	131.429	131.514	131.574	131.506	131.605	131.513	131.408	131.546	103.308	103.264	103.276	103.199	103.277	103.283	103.288	103.256	103.309	103.290	103.269	103.256	103.223	103.316	103.345	103.349	103.283	103.280	103.301	103.320	103.172	103.277	103.324	103.287	103.261	103.263	103.266	103.158	103.263	103.278	103.317	103.332	2016_7_19_17_04_40
FLQS30MRGRWY____	-30.720	-30.662	-30.658	-30.429	-30.658	-30.658	-30.730	-30.630	-30.727	-30.694	-30.659	-30.662	-30.554	-30.723	-30.798	-30.797	-30.659	-30.693	-30.764	-30.761	-30.408	-30.694	-30.763	-30.690	-30.607	-30.662	-30.650	-30.377	-30.652	-30.692	-30.761	-30.796	131.236	131.451	131.279	131.261	131.310	131.211	131.487	131.521	131.245	131.311	131.381	131.522	131.414	131.316	131.456	131.309	131.380	131.417	131.521	131.422	131.445	131.451	131.386	131.317	131.365	131.451	131.512	131.444	131.543	131.422	131.344	131.454	103.034	102.990	103.005	102.911	103.001	103.011	103.014	102.970	103.036	103.016	102.995	102.983	102.948	103.028	103.045	103.059	102.995	103.006	103.025	103.033	102.885	103.003	103.037	103.014	102.975	102.990	102.979	102.872	102.976	103.005	103.041	103.045	2016_7_19_17_04_41
FLQS30MKGRWV____	-30.662	-30.598	-30.596	-30.397	-30.595	-30.594	-30.666	-30.563	-30.667	-30.629	-30.592	-30.596	-30.489	-30.661	-30.768	-30.737	-30.593	-30.629	-30.702	-30.703	-30.377	-30.630	-30.703	-30.629	-30.576	-30.596	-30.620	-30.343	-30.617	-30.630	-30.701	-30.734	131.371	131.585	131.444	131.396	131.443	131.376	131.621	131.653	131.409	131.445	131.517	131.655	131.548	131.481	131.620	131.444	131.516	131.551	131.654	131.585	131.609	131.586	131.550	131.482	131.500	131.586	131.676	131.609	131.707	131.584	131.480	131.618	103.310	103.263	103.276	103.198	103.275	103.282	103.288	103.242	103.309	103.289	103.267	103.256	103.222	103.299	103.330	103.334	103.268	103.279	103.300	103.307	103.170	103.276	103.310	103.286	103.262	103.262	103.264	103.156	103.259	103.276	103.316	103.316	2016_7_19_17_04_41
FLQS30MJGRWV____	-30.644	-30.584	-30.582	-30.353	-30.578	-30.579	-30.648	-30.549	-30.649	-30.615	-30.581	-30.582	-30.473	-30.645	-30.752	-30.719	-30.578	-30.614	-30.686	-30.685	-30.359	-30.616	-30.684	-30.613	-30.532	-30.583	-30.601	-30.330	-30.568	-30.613	-30.684	-30.718	131.163	131.377	131.236	131.185	131.238	131.142	131.412	131.419	131.204	131.212	131.309	131.449	131.342	131.273	131.412	131.236	131.308	131.343	131.447	131.350	131.368	131.378	131.315	131.247	131.291	131.377	131.438	131.370	131.470	131.349	131.271	131.384	103.010	102.965	102.977	102.887	102.975	102.985	102.988	102.946	103.008	102.993	102.970	102.957	102.922	103.000	103.031	103.034	102.969	102.980	103.000	103.009	102.873	102.978	103.012	102.989	102.952	102.964	102.966	102.860	102.949	102.979	103.016	103.019	2016_7_19_17_04_41
FLQS30MEGRWV____	-30.670	-30.607	-30.607	-30.374	-30.635	-30.608	-30.708	-30.573	-30.677	-30.643	-30.606	-30.605	-30.500	-30.670	-30.816	-30.778	-30.603	-30.640	-30.712	-30.746	-30.386	-30.642	-30.747	-30.639	-30.586	-30.605	-30.625	-30.354	-30.589	-30.635	-30.708	-30.745	131.436	131.659	131.519	131.466	131.518	131.449	131.663	131.727	131.449	131.519	131.590	131.729	131.589	131.520	131.657	131.488	131.588	131.624	131.728	131.626	131.646	131.658	131.623	131.555	131.568	131.659	131.754	131.646	131.755	131.621	131.551	131.661	102.993	102.946	102.959	102.868	102.971	102.966	102.987	102.925	102.995	102.974	102.952	102.938	102.908	102.986	103.032	103.033	102.951	102.963	102.983	103.006	102.856	102.961	103.007	102.969	102.946	102.945	102.944	102.843	102.929	102.961	102.998	103.003	2016_7_19_17_04_41
FLQS30LFGRWY____	-30.890	-30.861	-30.857	-30.629	-30.858	-30.858	-30.928	-30.828	-30.930	-30.892	-30.858	-30.862	-30.754	-30.928	-31.033	-31.000	-30.860	-30.892	-30.965	-30.963	-30.635	-30.890	-30.966	-30.892	-30.808	-30.861	-30.881	-30.603	-30.851	-30.896	-30.964	-30.998	131.175	131.392	131.252	131.202	131.254	131.182	131.428	131.464	131.218	131.253	131.323	131.463	131.357	131.286	131.428	131.254	131.322	131.359	131.464	131.391	131.380	131.392	131.357	131.288	131.308	131.393	131.487	131.380	131.488	131.394	131.288	131.427	103.205	103.172	103.184	103.094	103.184	103.191	103.196	103.151	103.217	103.198	103.177	103.165	103.131	103.210	103.239	103.243	103.178	103.188	103.208	103.214	103.079	103.184	103.219	103.195	103.158	103.172	103.171	103.066	103.158	103.186	103.224	103.225	2016_7_19_17_04_41
FLQS30KNGRWV____	-30.750	-30.721	-30.717	-30.485	-30.717	-30.716	-30.789	-30.686	-30.786	-30.751	-30.716	-30.718	-30.611	-30.785	-30.893	-30.857	-30.715	-30.750	-30.823	-30.823	-30.461	-30.752	-30.825	-30.750	-30.664	-30.718	-30.707	-30.432	-30.706	-30.754	-30.823	-30.858	131.279	131.461	131.322	131.272	131.320	131.253	131.498	131.531	131.287	131.322	131.393	131.532	131.425	131.357	131.498	131.323	131.391	131.428	131.532	131.463	131.487	131.462	131.427	131.358	131.406	131.462	131.552	131.485	131.583	131.462	131.356	131.496	103.173	103.144	103.155	103.064	103.156	103.162	103.168	103.122	103.188	103.169	103.148	103.135	103.101	103.180	103.211	103.213	103.148	103.159	103.179	103.186	103.034	103.156	103.190	103.166	103.126	103.142	103.129	103.022	103.126	103.157	103.196	103.197	2016_7_19_17_04_41
FLQS30K5GRWY____	-30.799	-30.739	-30.738	-30.536	-30.737	-30.771	-30.808	-30.707	-30.809	-30.805	-30.736	-30.737	-30.634	-30.837	-30.945	-30.880	-30.735	-30.773	-30.877	-30.874	-30.514	-30.771	-30.876	-30.771	-30.717	-30.736	-30.759	-30.483	-30.760	-30.773	-30.875	-30.912	131.345	131.530	131.388	131.340	131.387	131.319	131.562	131.596	131.353	131.388	131.460	131.599	131.492	131.424	131.562	131.387	131.458	131.493	131.598	131.528	131.554	131.528	131.493	131.424	131.444	131.529	131.620	131.553	131.650	131.526	131.422	131.563	103.184	103.142	103.155	103.076	103.155	103.175	103.167	103.122	103.188	103.183	103.147	103.134	103.102	103.192	103.223	103.214	103.147	103.159	103.192	103.197	103.046	103.155	103.202	103.165	103.141	103.140	103.141	103.034	103.138	103.156	103.208	103.210	2016_7_19_17_04_41
FLQS30K3GRWY____	-30.861	-30.800	-30.798	-30.569	-30.799	-30.797	-30.870	-30.768	-30.871	-30.832	-30.799	-30.803	-30.698	-30.869	-30.973	-30.941	-30.797	-30.833	-30.905	-30.906	-30.609	-30.836	-30.908	-30.836	-30.744	-30.802	-30.821	-30.544	-30.788	-30.836	-30.903	-30.940	131.238	131.455	131.284	131.267	131.283	131.214	131.493	131.496	131.281	131.316	131.385	131.526	131.421	131.317	131.493	131.316	131.384	131.423	131.494	131.454	131.447	131.422	131.388	131.351	131.371	131.455	131.517	131.445	131.550	131.424	131.351	131.458	103.133	103.086	103.102	103.009	103.102	103.108	103.112	103.069	103.132	103.113	103.093	103.081	103.047	103.128	103.154	103.158	103.092	103.103	103.126	103.130	103.008	103.104	103.137	103.111	103.071	103.087	103.089	102.981	103.072	103.104	103.139	103.144	2016_7_19_17_04_42
FLQS30K1GRWY____	-30.638	-30.581	-30.577	-30.350	-30.577	-30.579	-30.651	-30.548	-30.652	-30.612	-30.578	-30.582	-30.477	-30.650	-30.752	-30.721	-30.581	-30.613	-30.686	-30.685	-30.325	-30.613	-30.687	-30.612	-30.524	-30.582	-30.603	-30.293	-30.574	-30.613	-30.684	-30.719	131.235	131.449	131.308	131.260	131.278	131.208	131.487	131.489	131.242	131.310	131.379	131.520	131.415	131.344	131.452	131.311	131.380	131.416	131.520	131.417	131.440	131.450	131.415	131.313	131.365	131.451	131.510	131.439	131.543	131.451	131.344	131.483	103.133	103.088	103.100	103.011	103.103	103.111	103.114	103.071	103.138	103.115	103.094	103.082	103.049	103.127	103.159	103.160	103.095	103.105	103.125	103.134	102.983	103.102	103.136	103.114	103.073	103.089	103.092	102.971	103.077	103.102	103.141	103.142	2016_7_19_17_04_42
FLQS30JCGRWV____	-30.377	-30.349	-30.349	-30.118	-30.347	-30.348	-30.387	-30.313	-30.421	-30.381	-30.347	-30.350	-30.244	-30.418	-30.522	-30.459	-30.350	-30.382	-30.453	-30.424	-30.093	-30.384	-30.457	-30.356	-30.295	-30.350	-30.338	-30.063	-30.337	-30.381	-30.455	-30.492	131.290	131.471	131.332	131.317	131.333	131.263	131.509	131.544	131.297	131.333	131.403	131.543	131.437	131.366	131.508	131.333	131.403	131.439	131.543	131.473	131.492	131.472	131.437	131.368	131.420	131.473	131.564	131.494	131.599	131.473	131.368	131.506	103.099	103.070	103.083	102.989	103.083	103.090	103.082	103.048	103.116	103.097	103.076	103.064	103.030	103.109	103.138	103.129	103.077	103.087	103.106	103.101	102.962	103.084	103.118	103.083	103.053	103.070	103.057	102.950	103.053	103.083	103.124	103.126	2016_7_19_17_04_42
FLQS30J0GRWV____	-30.306	-30.245	-30.243	-30.045	-30.242	-30.245	-30.312	-30.210	-30.316	-30.280	-30.246	-30.247	-30.139	-30.313	-30.417	-30.386	-30.276	-30.280	-30.349	-30.349	-29.986	-30.279	-30.386	-30.281	-30.220	-30.249	-30.268	-29.989	-30.266	-30.278	-30.380	-30.384	131.235	131.453	131.279	131.262	131.281	131.210	131.491	131.490	131.244	131.281	131.351	131.526	131.417	131.313	131.454	131.280	131.350	131.422	131.490	131.418	131.439	131.455	131.383	131.315	131.367	131.455	131.513	131.438	131.547	131.455	131.315	131.454	102.900	102.854	102.870	102.790	102.869	102.877	102.878	102.836	102.903	102.885	102.864	102.848	102.814	102.895	102.925	102.929	102.877	102.872	102.894	102.901	102.748	102.868	102.919	102.882	102.852	102.856	102.858	102.750	102.854	102.868	102.923	102.912	2016_7_19_17_04_42
