SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30X6GRWV____	-29.638	-29.565	-29.618	-29.723	-29.652	-29.653	-29.686	-29.651	-29.619	-29.653	-29.756	-29.792	-29.618	-29.549	-29.442	-29.549	-29.584	-29.651	-29.583	-29.512	-29.566	-29.549	-29.548	-29.617	-29.584	-29.510	-29.549	-29.549	-29.584	-29.512	-29.688	-29.583	138.894	138.800	139.134	139.060	139.029	138.923	139.094	139.059	139.028	139.124	139.097	139.231	138.992	139.050	138.836	139.017	139.058	139.024	138.986	139.010	138.723	139.155	139.057	139.094	139.058	139.077	138.987	138.988	139.058	138.923	139.087	139.056	102.192	102.171	102.164	102.211	102.186	102.195	102.194	102.183	102.173	102.178	102.221	102.224	102.175	102.143	102.119	102.146	102.156	102.186	102.162	102.132	102.178	102.135	102.142	102.167	102.156	102.126	102.149	102.149	102.156	102.140	102.195	102.156	2016_7_19_17_07_22
FLQS30WFGRWV____	-29.207	-29.182	-29.188	-29.331	-29.223	-29.223	-29.258	-29.222	-29.189	-29.224	-29.291	-29.361	-29.188	-29.120	-29.013	-29.121	-29.154	-29.221	-29.155	-29.083	-29.136	-29.119	-29.119	-29.189	-29.154	-29.083	-29.122	-29.121	-29.154	-29.083	-29.259	-29.154	138.857	138.712	139.054	139.058	138.991	138.949	139.058	139.049	138.991	139.023	139.087	139.231	138.986	138.980	138.817	138.952	139.022	138.982	138.950	138.981	138.714	139.158	139.054	139.121	139.022	139.043	138.950	138.986	139.022	138.952	139.052	138.982	101.741	101.744	101.718	101.774	101.737	101.740	101.745	101.731	101.723	101.734	101.756	101.771	101.723	101.697	101.668	101.700	101.707	101.737	101.713	101.683	101.725	101.682	101.691	101.712	101.707	101.677	101.700	101.697	101.707	101.685	101.746	101.710	2016_7_19_17_07_22
FLQS30VBGRWV____	-29.647	-29.575	-29.624	-29.732	-29.660	-29.659	-29.696	-29.659	-29.625	-29.661	-29.764	-29.799	-29.624	-29.556	-29.492	-29.556	-29.590	-29.659	-29.591	-29.521	-29.576	-29.557	-29.556	-29.624	-29.590	-29.518	-29.556	-29.557	-29.590	-29.520	-29.695	-29.591	138.894	138.793	139.133	139.064	139.033	138.989	139.170	139.093	139.095	139.127	139.129	139.236	139.025	139.122	138.776	138.995	139.091	139.025	139.019	139.019	138.723	139.196	139.091	139.098	139.091	139.083	138.991	139.056	139.091	138.961	139.062	139.091	102.130	102.110	102.101	102.149	102.123	102.127	102.126	102.118	102.105	102.116	102.156	102.161	102.110	102.075	102.079	102.086	102.091	102.124	102.097	102.070	102.116	102.069	102.078	102.104	102.091	102.064	102.086	102.081	102.091	102.074	102.135	102.091	2016_7_19_17_07_22
FLQS30UFGRWV____	-29.374	-29.302	-29.350	-29.457	-29.442	-29.386	-29.407	-29.385	-29.352	-29.386	-29.491	-29.525	-29.351	-29.267	-29.177	-29.283	-29.316	-29.372	-29.316	-29.246	-29.301	-29.280	-29.281	-29.351	-29.316	-29.282	-29.283	-29.282	-29.316	-29.246	-29.422	-29.317	138.902	138.813	139.173	139.067	138.892	138.964	138.962	139.038	139.100	139.138	139.105	139.210	138.996	138.927	138.846	138.997	139.065	138.892	138.995	139.021	138.731	139.166	139.031	139.106	139.065	139.019	138.997	138.996	139.065	138.962	139.101	139.136	101.783	101.762	101.751	101.802	101.811	101.783	101.791	101.777	101.758	101.768	101.812	101.817	101.767	101.739	101.710	101.739	101.747	101.783	101.753	101.723	101.769	101.724	101.736	101.757	101.747	101.737	101.739	101.739	101.747	101.728	101.786	101.741	2016_7_19_17_07_22
FLQS30TYGRWV____	-29.439	-29.361	-29.410	-29.517	-29.445	-29.446	-29.481	-29.444	-29.410	-29.446	-29.551	-29.587	-29.410	-29.339	-29.236	-29.343	-29.375	-29.445	-29.412	-29.307	-29.360	-29.342	-29.342	-29.410	-29.375	-29.304	-29.343	-29.342	-29.375	-29.306	-29.483	-29.460	138.869	138.818	139.158	139.115	139.051	139.007	139.147	139.081	139.112	139.119	139.119	139.225	139.012	139.142	138.827	139.013	139.106	139.075	138.972	138.972	138.775	139.147	139.079	139.142	139.106	139.103	139.009	139.046	139.106	139.008	139.081	139.070	101.975	101.949	101.940	101.986	101.963	101.967	101.969	101.960	101.944	101.957	101.999	102.004	101.952	101.913	101.899	101.925	101.931	101.961	101.956	101.915	101.952	101.914	101.920	101.941	101.931	101.902	101.926	101.922	101.931	101.911	101.975	101.967	2016_7_19_17_07_22
FLQS30T7GRWV____	-29.576	-29.505	-29.555	-29.657	-29.589	-29.590	-29.623	-29.587	-29.555	-29.589	-29.692	-29.728	-29.556	-29.483	-29.377	-29.484	-29.519	-29.587	-29.519	-29.448	-29.507	-29.484	-29.484	-29.555	-29.519	-29.431	-29.485	-29.486	-29.519	-29.450	-29.625	-29.520	138.965	138.841	139.202	139.166	139.133	139.026	139.168	139.130	139.070	139.135	139.136	139.271	139.094	139.123	138.872	139.060	139.097	139.099	139.058	139.053	138.755	139.197	139.095	139.097	139.097	138.994	139.058	139.063	139.097	138.997	139.098	139.093	101.904	101.886	101.876	101.919	101.895	101.904	101.905	101.894	101.887	101.895	101.935	101.938	101.885	101.854	101.833	101.860	101.870	101.897	101.874	101.846	101.894	101.848	101.857	101.884	101.870	101.844	101.860	101.860	101.870	101.851	101.912	101.871	2016_7_19_17_07_22
FLQS30S7GRWV____	-29.726	-29.655	-29.742	-29.816	-29.778	-29.780	-29.813	-29.778	-29.710	-29.780	-29.849	-29.883	-29.744	-29.673	-29.571	-29.676	-29.674	-29.779	-29.710	-29.640	-29.657	-29.675	-29.674	-29.709	-29.674	-29.638	-29.677	-29.676	-29.674	-29.638	-29.815	-29.675	138.810	138.747	138.979	138.976	138.906	138.837	139.005	138.938	138.943	138.977	139.007	139.116	138.902	138.930	138.688	138.869	138.969	138.934	138.898	138.863	138.604	139.040	138.937	138.975	138.969	138.924	138.899	138.902	138.969	138.834	138.936	139.055	102.069	102.046	102.060	102.090	102.081	102.088	102.086	102.078	102.051	102.076	102.100	102.105	102.068	102.038	102.018	102.044	102.035	102.079	102.055	102.030	102.059	102.029	102.037	102.048	102.035	102.024	102.042	102.041	102.035	102.032	102.093	102.028	2016_7_19_17_07_22
FLQS30RRGRWV____	-29.442	-29.369	-29.422	-29.530	-29.459	-29.460	-29.528	-29.492	-29.424	-29.459	-29.563	-29.598	-29.423	-29.355	-29.248	-29.355	-29.389	-29.492	-29.390	-29.319	-29.369	-29.353	-29.354	-29.424	-29.389	-29.318	-29.355	-29.355	-29.389	-29.318	-29.494	-29.389	138.875	138.740	139.028	138.995	139.000	138.928	138.998	138.963	138.998	139.031	139.030	139.137	138.928	138.961	138.755	138.929	138.963	138.922	138.962	138.925	138.703	138.990	138.997	139.065	138.963	138.991	138.962	138.965	138.963	138.861	139.031	139.030	101.890	101.872	101.869	101.914	101.886	101.892	101.913	101.902	101.872	101.884	101.925	101.929	101.878	101.848	101.823	101.851	101.862	101.905	101.862	101.837	101.875	101.845	101.845	101.867	101.862	101.831	101.848	101.848	101.862	101.842	101.897	101.856	2016_7_19_17_07_22
FLQS30R2GRWV____	-29.088	-29.016	-29.067	-29.172	-29.100	-29.137	-29.135	-29.100	-29.066	-29.102	-29.206	-29.241	-29.067	-28.996	-28.892	-28.998	-29.030	-29.101	-29.032	-28.962	-29.016	-28.996	-28.997	-29.065	-29.030	-28.960	-28.999	-28.998	-29.030	-28.961	-29.136	-29.031	139.030	138.935	139.271	139.162	139.166	139.059	139.232	139.225	139.227	139.261	139.262	139.341	139.159	139.221	138.950	139.158	139.197	139.190	139.155	139.155	138.859	139.268	139.197	139.231	139.197	139.216	139.155	139.192	139.197	139.094	139.196	139.197	101.925	101.905	101.897	101.947	101.919	101.942	101.927	101.914	101.900	101.912	101.953	101.960	101.906	101.873	101.854	101.879	101.889	101.917	101.893	101.865	101.911	101.869	101.875	101.899	101.889	101.859	101.879	101.876	101.889	101.870	101.930	101.889	2016_7_19_17_07_23
FLQS30QXGRWV____	-29.691	-29.623	-29.676	-29.779	-29.706	-29.707	-29.742	-29.707	-29.676	-29.708	-29.813	-29.847	-29.672	-29.603	-29.497	-29.603	-29.638	-29.709	-29.638	-29.571	-29.625	-29.602	-29.602	-29.672	-29.638	-29.566	-29.607	-29.602	-29.638	-29.565	-29.744	-29.642	138.898	138.763	139.200	139.020	138.991	138.918	139.060	139.050	138.952	139.085	139.024	139.164	138.919	139.047	138.801	138.981	139.049	139.017	139.018	138.910	138.677	139.091	139.020	139.058	139.049	139.043	138.867	139.017	139.049	138.921	139.049	138.939	101.913	101.897	101.881	101.937	101.911	101.917	101.919	101.906	101.902	101.903	101.950	101.952	101.904	101.865	101.844	101.871	101.879	101.910	101.882	101.864	101.905	101.861	101.867	101.892	101.879	101.851	101.882	101.868	101.879	101.861	101.921	101.890	2016_7_19_17_07_23
FLQS30QPGRWV____	-29.376	-29.302	-29.351	-29.459	-29.387	-29.388	-29.423	-29.387	-29.354	-29.389	-29.493	-29.528	-29.352	-29.281	-29.180	-29.283	-29.318	-29.389	-29.318	-29.247	-29.303	-29.281	-29.320	-29.352	-29.318	-29.246	-29.285	-29.284	-29.318	-29.246	-29.424	-29.319	138.961	138.957	139.202	139.132	139.100	139.029	139.203	139.165	139.137	139.169	139.170	139.274	139.094	139.118	138.876	139.060	139.157	139.098	139.054	139.055	138.828	139.193	139.120	139.165	139.157	139.082	139.055	139.059	139.157	139.061	139.098	139.125	101.924	101.895	101.894	101.942	101.917	101.923	101.923	101.911	101.901	101.912	101.953	101.958	101.903	101.874	101.854	101.879	101.885	101.918	101.893	101.866	101.906	101.868	101.889	101.898	101.885	101.863	101.880	101.880	101.885	101.865	101.932	101.888	2016_7_19_17_07_23
FLQS30QMGRWV____	-29.457	-29.382	-29.430	-29.537	-29.465	-29.466	-29.500	-29.500	-29.432	-29.467	-29.572	-29.608	-29.430	-29.362	-29.256	-29.364	-29.397	-29.502	-29.432	-29.327	-29.420	-29.399	-29.398	-29.468	-29.397	-29.361	-29.399	-29.399	-29.397	-29.326	-29.538	-29.434	138.930	138.845	139.248	139.141	139.078	139.004	139.177	139.146	139.113	139.149	139.149	139.284	139.038	139.133	138.883	139.067	139.104	139.076	139.104	139.064	138.839	139.174	139.103	139.140	139.104	139.132	139.103	139.066	139.104	139.069	139.142	139.173	101.836	101.813	101.799	101.850	101.827	101.833	101.832	101.835	101.811	101.821	101.863	101.866	101.816	101.781	101.761	101.788	101.798	101.841	101.811	101.773	101.829	101.793	101.798	101.823	101.798	101.781	101.799	101.802	101.798	101.772	101.850	101.806	2016_7_19_17_07_23
FLQS30Q9GRWY____	-29.389	-29.354	-29.365	-29.471	-29.401	-29.404	-29.435	-29.400	-29.366	-29.400	-29.505	-29.540	-29.368	-29.295	-29.193	-29.298	-29.331	-29.399	-29.332	-29.261	-29.319	-29.332	-29.298	-29.365	-29.331	-29.260	-29.333	-29.298	-29.331	-29.263	-29.436	-29.332	138.919	138.899	139.194	139.117	139.125	138.980	139.152	139.112	139.116	139.153	139.151	139.259	139.088	139.156	138.866	139.048	139.084	139.080	139.049	139.045	138.747	139.158	139.124	139.118	139.084	139.113	139.014	139.119	139.084	139.012	139.153	139.152	101.810	101.798	101.778	101.826	101.798	101.811	101.809	101.798	101.784	101.795	101.836	101.841	101.787	101.753	101.737	101.763	101.773	101.800	101.777	101.749	101.797	101.768	101.757	101.784	101.773	101.743	101.780	101.757	101.773	101.753	101.809	101.768	2016_7_19_17_07_23
FLQS30Q9GRWV____	-29.498	-29.429	-29.474	-29.583	-29.511	-29.511	-29.546	-29.511	-29.477	-29.512	-29.614	-29.652	-29.476	-29.405	-29.305	-29.406	-29.442	-29.511	-29.439	-29.371	-29.438	-29.407	-29.404	-29.477	-29.442	-29.373	-29.405	-29.406	-29.442	-29.373	-29.547	-29.444	138.912	138.774	139.152	139.045	139.009	138.935	139.116	139.112	139.118	139.149	139.113	139.257	138.971	139.037	138.863	139.010	139.107	139.075	139.012	139.005	138.777	139.186	139.044	139.113	139.107	139.073	139.010	138.964	139.107	139.005	139.112	139.154	101.960	101.944	101.930	101.982	101.957	101.963	101.962	101.948	101.934	101.945	101.989	101.991	101.946	101.913	101.888	101.915	101.921	101.951	101.928	101.902	101.947	101.901	101.912	101.935	101.921	101.897	101.915	101.919	101.921	101.903	101.962	101.918	2016_7_19_17_07_23
FLQS30Q3GRWV____	-29.772	-29.701	-29.750	-29.858	-29.787	-29.787	-29.822	-29.786	-29.754	-29.788	-29.892	-29.926	-29.754	-29.672	-29.577	-29.684	-29.758	-29.786	-29.716	-29.647	-29.702	-29.683	-29.682	-29.752	-29.758	-29.647	-29.684	-29.685	-29.758	-29.647	-29.823	-29.718	138.821	138.715	139.011	138.977	138.873	138.841	138.940	138.945	139.019	138.979	139.049	139.116	138.999	138.848	138.769	138.945	138.902	138.939	138.908	138.904	138.642	139.016	138.982	139.050	138.902	138.934	138.835	138.981	138.902	138.840	138.975	139.016	102.064	102.045	102.040	102.085	102.066	102.069	102.074	102.059	102.041	102.057	102.092	102.100	102.042	102.023	101.992	102.019	102.052	102.060	102.035	102.008	102.052	102.013	102.016	102.037	102.052	102.006	102.029	102.017	102.052	102.014	102.071	102.027	2016_7_19_17_07_23
FLQS30Q2GRWV____	-29.436	-29.361	-29.394	-29.519	-29.449	-29.450	-29.483	-29.449	-29.415	-29.449	-29.553	-29.587	-29.414	-29.342	-29.240	-29.394	-29.378	-29.499	-29.380	-29.308	-29.361	-29.344	-29.345	-29.413	-29.378	-29.289	-29.379	-29.394	-29.378	-29.310	-29.484	-29.429	138.851	138.831	138.993	139.085	139.053	138.947	139.121	139.084	139.085	139.086	139.083	139.192	138.952	139.048	138.771	138.853	139.021	138.958	138.979	138.980	138.754	139.121	139.085	139.083	139.021	138.993	138.949	138.888	139.021	138.986	139.051	138.993	101.867	101.839	101.838	101.880	101.855	101.864	101.863	101.852	101.839	101.852	101.894	101.898	101.849	101.813	101.796	101.850	101.830	101.883	101.834	101.805	101.845	101.808	101.811	101.838	101.830	101.797	101.836	101.847	101.830	101.806	101.869	101.852	2016_7_19_17_07_23
FLQS30PHGRWY____	-29.670	-29.634	-29.648	-29.789	-29.683	-29.683	-29.717	-29.717	-29.685	-29.720	-29.822	-29.857	-29.649	-29.578	-29.507	-29.613	-29.613	-29.718	-29.688	-29.578	-29.636	-29.614	-29.613	-29.683	-29.613	-29.578	-29.615	-29.614	-29.613	-29.577	-29.753	-29.614	138.849	138.833	139.129	139.024	138.994	138.950	139.063	139.059	138.996	139.096	139.060	139.197	139.017	139.046	138.801	138.985	139.025	139.025	138.947	138.945	138.674	139.120	139.019	139.056	139.025	138.969	138.981	138.952	139.025	138.887	139.054	139.052	101.995	101.982	101.963	102.027	101.987	101.991	101.995	101.996	101.988	101.993	102.037	102.039	101.972	101.942	101.934	101.961	101.957	101.999	101.994	101.950	101.996	101.950	101.958	101.982	101.957	101.948	101.962	101.964	101.957	101.955	102.010	101.956	2016_7_19_17_07_23
FLQS30NWGRWV____	-29.631	-29.563	-29.613	-29.720	-29.648	-29.649	-29.683	-29.649	-29.615	-29.650	-29.752	-29.789	-29.613	-29.544	-29.441	-29.545	-29.580	-29.649	-29.580	-29.509	-29.560	-29.544	-29.544	-29.614	-29.580	-29.509	-29.547	-29.545	-29.580	-29.509	-29.685	-29.579	138.933	138.801	139.136	139.091	139.060	139.028	139.096	139.062	139.064	139.098	139.096	139.232	138.955	139.088	138.810	138.993	139.027	138.989	139.022	138.989	138.761	139.130	139.061	139.126	139.027	139.057	139.021	139.026	139.027	138.956	139.092	139.024	102.149	102.133	102.125	102.171	102.145	102.148	102.156	102.145	102.132	102.143	102.183	102.186	102.140	102.102	102.084	102.110	102.121	102.151	102.121	102.096	102.135	102.098	102.104	102.126	102.121	102.090	102.108	102.107	102.121	102.099	102.157	102.121	2016_7_19_17_07_24
FLQS30MRGRWY____	-29.591	-29.520	-29.574	-29.679	-29.608	-29.642	-29.642	-29.608	-29.574	-29.610	-29.713	-29.747	-29.573	-29.502	-29.398	-29.505	-29.538	-29.642	-29.539	-29.444	-29.520	-29.504	-29.504	-29.572	-29.538	-29.514	-29.505	-29.506	-29.538	-29.502	-29.677	-29.537	138.865	138.738	139.079	139.079	138.968	138.896	139.112	138.999	139.002	139.035	139.032	139.143	138.934	139.027	138.755	138.963	139.001	138.924	138.959	138.786	138.660	139.067	139.000	139.065	139.001	138.786	138.958	138.966	139.001	138.861	138.993	139.072	101.889	101.872	101.864	101.906	101.887	101.906	101.888	101.884	101.871	101.882	101.923	101.927	101.876	101.840	101.822	101.847	101.856	101.904	101.860	101.838	101.878	101.838	101.843	101.865	101.856	101.865	101.847	101.847	101.856	101.854	101.912	101.850	2016_7_19_17_07_24
FLQS30MKGRWV____	-29.624	-29.510	-29.563	-29.670	-29.596	-29.579	-29.633	-29.597	-29.564	-29.598	-29.704	-29.736	-29.563	-29.491	-29.388	-29.495	-29.527	-29.598	-29.528	-29.458	-29.512	-29.493	-29.493	-29.562	-29.527	-29.455	-29.493	-29.494	-29.527	-29.458	-29.634	-29.528	138.900	138.882	139.211	139.078	139.071	138.797	139.176	139.107	139.042	139.114	139.176	139.220	139.007	139.103	138.856	139.037	139.074	139.104	139.034	139.004	138.737	139.207	139.104	139.140	139.074	139.135	139.006	139.069	139.074	139.038	139.077	139.105	102.212	102.169	102.162	102.215	102.187	102.203	102.192	102.184	102.177	102.184	102.220	102.229	102.179	102.143	102.123	102.149	102.159	102.185	102.163	102.138	102.182	102.135	102.143	102.167	102.159	102.126	102.152	102.146	102.159	102.135	102.201	102.157	2016_7_19_17_07_24
FLQS30MJGRWV____	-29.565	-29.451	-29.534	-29.639	-29.573	-29.575	-29.613	-29.573	-29.540	-29.575	-29.679	-29.678	-29.534	-29.467	-29.366	-29.470	-29.543	-29.573	-29.499	-29.434	-29.489	-29.470	-29.468	-29.534	-29.543	-29.433	-29.471	-29.473	-29.543	-29.429	-29.646	-29.504	138.682	138.661	138.856	138.786	138.853	138.781	139.093	138.884	138.922	138.920	139.036	139.098	138.716	138.949	138.680	138.852	138.884	138.845	138.716	138.846	138.587	138.992	138.922	138.821	138.884	138.912	138.849	138.965	138.884	138.681	138.918	138.886	101.894	101.851	101.868	101.915	101.883	101.890	101.879	101.880	101.864	101.878	101.909	101.904	101.879	101.833	101.816	101.843	101.869	101.884	101.865	101.829	101.872	101.831	101.836	101.870	101.869	101.823	101.843	101.834	101.869	101.841	101.907	101.853	2016_7_19_17_07_24
FLQS30MEGRWV____	-29.590	-29.555	-29.567	-29.675	-29.603	-29.605	-29.639	-29.604	-29.570	-29.603	-29.708	-29.743	-29.568	-29.497	-29.394	-29.532	-29.534	-29.603	-29.534	-29.497	-29.557	-29.497	-29.498	-29.569	-29.534	-29.462	-29.499	-29.499	-29.534	-29.462	-29.637	-29.532	138.930	138.830	139.174	139.134	139.072	139.000	139.171	139.107	139.109	139.204	139.167	139.272	139.098	139.127	138.848	139.030	139.132	139.131	139.133	139.023	138.790	139.201	139.100	139.168	139.132	139.121	138.996	139.066	139.132	139.030	139.165	139.132	101.882	101.877	101.853	101.899	101.876	101.882	101.881	101.873	101.859	101.864	101.909	101.914	101.859	101.829	101.812	101.851	101.843	101.870	101.843	101.838	101.881	101.823	101.832	101.854	101.843	101.816	101.841	101.835	101.843	101.823	101.881	101.843	2016_7_19_17_07_24
FLQS30LFGRWY____	-29.758	-29.644	-29.699	-29.803	-29.732	-29.735	-29.768	-29.733	-29.698	-29.733	-29.838	-29.872	-29.734	-29.629	-29.522	-29.629	-29.664	-29.732	-29.664	-29.595	-29.645	-29.629	-29.629	-29.697	-29.664	-29.627	-29.630	-29.630	-29.664	-29.628	-29.770	-29.664	138.787	138.738	139.031	138.991	138.960	138.858	139.062	138.930	138.995	139.059	139.030	139.136	138.927	138.992	138.746	138.956	138.990	138.957	138.920	138.854	138.661	139.031	138.992	139.061	138.990	139.020	138.953	138.957	138.990	138.854	138.920	139.024	102.056	102.015	102.012	102.056	102.031	102.041	102.037	102.034	102.015	102.023	102.067	102.071	102.034	101.988	101.966	101.991	102.002	102.031	102.008	101.986	102.022	101.985	101.988	102.009	102.002	101.985	101.991	101.991	102.002	101.999	102.049	101.999	2016_7_19_17_07_24
FLQS30KNGRWV____	-29.653	-29.585	-29.635	-29.777	-29.670	-29.706	-29.705	-29.671	-29.638	-29.672	-29.776	-29.811	-29.636	-29.566	-29.497	-29.604	-29.602	-29.706	-29.637	-29.530	-29.585	-29.603	-29.603	-29.635	-29.602	-29.565	-29.606	-29.603	-29.602	-29.569	-29.743	-29.602	138.982	138.814	139.181	139.071	139.049	139.001	139.141	139.108	139.056	139.141	139.114	139.247	139.075	139.074	138.862	139.037	139.079	139.107	139.000	139.033	138.738	139.210	139.140	139.141	139.079	139.097	139.038	139.072	139.079	139.041	139.039	139.105	102.034	102.022	102.010	102.076	102.035	102.054	102.041	102.031	102.022	102.028	102.072	102.074	102.020	101.992	101.983	102.010	102.006	102.045	102.027	101.981	102.028	101.995	102.001	102.014	102.006	101.990	102.011	102.007	102.006	101.996	102.065	102.004	2016_7_19_17_07_24
FLQS30K5GRWY____	-29.551	-29.445	-29.494	-29.600	-29.527	-29.564	-29.562	-29.526	-29.494	-29.528	-29.634	-29.669	-29.493	-29.461	-29.321	-29.460	-29.459	-29.563	-29.493	-29.388	-29.486	-29.459	-29.459	-29.493	-29.459	-29.389	-29.459	-29.426	-29.459	-29.421	-29.565	-29.460	139.053	138.839	139.244	139.112	139.136	139.031	139.207	139.170	139.171	139.210	139.206	139.287	139.098	139.094	138.889	139.033	139.103	139.138	139.061	139.096	138.795	139.169	139.101	139.174	139.103	139.128	139.062	139.101	139.103	139.034	139.143	139.133	101.985	101.961	101.947	102.000	101.969	101.992	101.977	101.966	101.953	101.963	102.005	102.012	101.959	101.946	101.908	101.951	101.945	101.983	101.962	101.917	101.981	101.939	101.945	101.952	101.945	101.915	101.948	101.932	101.945	101.936	101.983	101.943	2016_7_19_17_07_24
FLQS30K3GRWY____	-29.587	-29.514	-29.608	-29.672	-29.643	-29.636	-29.636	-29.601	-29.567	-29.602	-29.707	-29.740	-29.608	-29.496	-29.427	-29.533	-29.532	-29.634	-29.566	-29.497	-29.512	-29.533	-29.538	-29.600	-29.532	-29.459	-29.533	-29.538	-29.532	-29.462	-29.635	-29.573	138.880	138.760	138.853	139.015	138.888	138.907	139.118	139.046	139.048	139.082	139.080	139.188	138.853	139.008	138.794	138.942	139.012	138.973	138.942	138.936	138.752	139.117	138.923	139.080	139.012	139.038	138.940	138.888	139.012	138.980	139.012	138.923	101.926	101.908	101.937	101.948	101.948	101.943	101.926	101.918	101.904	101.915	101.957	101.961	101.937	101.879	101.870	101.900	101.893	101.937	101.913	101.886	101.907	101.885	101.903	101.915	101.893	101.863	101.900	101.906	101.893	101.869	101.934	101.917	2016_7_19_17_07_24
FLQS30K1GRWY____	-29.300	-29.273	-29.282	-29.388	-29.316	-29.317	-29.351	-29.352	-29.283	-29.318	-29.422	-29.458	-29.283	-29.212	-29.148	-29.259	-29.247	-29.316	-29.247	-29.215	-29.274	-29.249	-29.248	-29.329	-29.247	-29.176	-29.259	-29.250	-29.247	-29.178	-29.352	-29.248	138.887	138.788	139.090	139.052	139.018	138.946	139.088	139.017	139.085	139.123	139.088	139.195	138.983	139.044	138.756	138.846	139.048	139.017	138.977	138.940	138.635	139.084	139.047	138.951	139.048	139.076	138.846	138.976	139.048	138.947	139.050	139.124	101.905	101.902	101.881	101.926	101.900	101.906	101.908	101.914	101.881	101.892	101.936	101.941	101.890	101.857	101.855	101.892	101.870	101.900	101.876	101.867	101.915	101.868	101.871	101.911	101.870	101.840	101.892	101.877	101.870	101.851	101.911	101.864	2016_7_19_17_07_25
FLQS30JCGRWV____	-29.207	-29.135	-29.187	-29.290	-29.219	-29.259	-29.255	-29.220	-29.187	-29.221	-29.325	-29.359	-29.223	-29.116	-29.013	-29.117	-29.150	-29.221	-29.150	-29.081	-29.137	-29.116	-29.115	-29.186	-29.150	-29.079	-29.116	-29.117	-29.150	-29.080	-29.258	-29.151	138.893	138.834	139.131	139.061	139.030	138.954	139.098	139.090	139.090	139.098	139.165	139.200	138.955	139.054	138.811	139.021	139.060	139.054	138.990	138.987	138.723	139.162	139.061	139.127	139.060	139.083	138.991	139.024	139.060	138.987	139.023	139.059	101.947	101.923	101.919	101.966	101.940	101.962	101.949	101.936	101.923	101.935	101.971	101.981	101.948	101.897	101.877	101.901	101.911	101.939	101.916	101.889	101.933	101.889	101.897	101.919	101.911	101.881	101.903	101.900	101.911	101.889	101.956	101.911	2016_7_19_17_07_25
FLQS30J0GRWV____	-29.010	-28.937	-28.988	-29.095	-29.024	-29.026	-29.058	-29.022	-28.990	-29.025	-29.127	-29.163	-28.990	-28.919	-28.814	-28.920	-28.955	-29.021	-28.954	-28.884	-28.941	-28.920	-28.920	-28.990	-28.955	-28.883	-28.920	-28.920	-28.955	-28.884	-29.060	-28.956	138.914	138.856	139.154	139.109	139.076	139.045	139.116	139.080	139.082	139.087	139.083	139.252	139.041	139.146	138.826	139.012	139.078	139.047	139.040	139.009	138.705	139.150	139.113	139.143	139.078	139.143	139.010	139.008	139.078	138.976	139.081	139.146	101.693	101.669	101.664	101.710	101.685	101.688	101.695	101.684	101.671	101.684	101.725	101.725	101.674	101.638	101.623	101.649	101.657	101.686	101.660	101.635	101.683	101.638	101.641	101.666	101.657	101.624	101.649	101.649	101.657	101.638	101.699	101.652	2016_7_19_17_07_25
