SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30YUGRWV____	-37.287	-37.228	-37.255	-37.255	-37.224	-37.286	-37.288	-37.288	-37.256	-37.323	-37.251	-37.255	-37.257	-37.255	-37.254	-37.255	-37.262	-37.293	-37.255	-37.250	-37.256	-37.324	-37.291	-37.258	-37.261	-37.286	-37.254	-37.253	-37.188	-37.224	-37.225	-37.254	-139.271	-139.272	-139.234	-139.234	-139.195	-139.231	-139.199	-139.199	-139.202	-139.165	-139.165	-139.234	-139.236	-139.202	-139.271	-139.234	-139.233	-139.236	-139.234	-139.197	-139.195	-139.166	-139.237	-139.235	-139.163	-139.231	-139.270	-139.269	-139.200	-139.195	-139.202	-139.270	254.858	254.881	254.867	254.867	254.875	254.855	254.850	254.850	254.863	254.833	254.861	254.867	254.866	254.863	254.871	254.867	254.864	254.852	254.867	254.865	254.862	254.833	254.853	254.866	254.857	254.855	254.871	254.871	254.889	254.875	254.875	254.871	2016_7_19_17_01_00
FLQS30X6GRWY____	-37.382	-37.254	-37.319	-37.319	-37.240	-37.353	-37.370	-37.370	-37.319	-37.399	-37.316	-37.319	-37.281	-37.291	-37.351	-37.319	-37.285	-37.319	-37.319	-37.318	-37.277	-37.351	-37.319	-37.328	-37.334	-37.353	-37.317	-37.330	-37.244	-37.240	-37.242	-37.317	-139.317	-139.318	-139.281	-139.281	-139.245	-139.279	-139.203	-139.203	-139.247	-139.169	-139.210	-139.281	-139.238	-139.205	-139.316	-139.281	-139.283	-139.239	-139.281	-139.246	-139.247	-139.214	-139.242	-139.280	-139.169	-139.279	-139.317	-139.275	-139.244	-139.245	-139.246	-139.317	254.663	254.713	254.684	254.684	254.710	254.670	254.656	254.656	254.680	254.641	254.678	254.684	254.694	254.687	254.675	254.684	254.697	254.679	254.684	254.680	254.696	254.665	254.680	254.680	254.666	254.670	254.688	254.679	254.709	254.710	254.710	254.688	2016_7_19_17_01_00
FLQS30X6GRWV____	-37.180	-37.038	-37.113	-37.113	-37.030	-37.108	-37.150	-37.150	-37.073	-37.186	-37.067	-37.113	-37.070	-37.116	-37.109	-37.113	-37.116	-37.146	-37.113	-37.108	-37.113	-37.184	-37.107	-37.115	-37.115	-37.108	-37.071	-37.111	-37.078	-37.030	-37.035	-37.071	-139.334	-139.336	-139.301	-139.301	-139.265	-139.299	-139.267	-139.267	-139.269	-139.232	-139.233	-139.301	-139.301	-139.269	-139.336	-139.301	-139.299	-139.301	-139.301	-139.268	-139.264	-139.231	-139.303	-139.302	-139.233	-139.299	-139.337	-139.335	-139.265	-139.265	-139.267	-139.337	254.855	254.910	254.878	254.878	254.906	254.879	254.860	254.860	254.890	254.842	254.888	254.878	254.894	254.873	254.882	254.878	254.876	254.865	254.878	254.876	254.874	254.843	254.880	254.877	254.870	254.879	254.897	254.882	254.887	254.906	254.904	254.897	2016_7_19_17_01_00
FLQS30WFGRWV____	-37.338	-37.235	-37.271	-37.271	-37.225	-37.304	-37.346	-37.346	-37.303	-37.334	-37.299	-37.271	-37.302	-37.271	-37.303	-37.271	-37.309	-37.303	-37.271	-37.310	-37.306	-37.375	-37.338	-37.310	-37.276	-37.304	-37.264	-37.302	-37.229	-37.225	-37.234	-37.264	-139.204	-139.249	-139.166	-139.166	-139.180	-139.212	-139.181	-139.181	-139.180	-139.148	-139.142	-139.166	-139.213	-139.180	-139.247	-139.166	-139.218	-139.211	-139.166	-139.136	-139.182	-139.147	-139.214	-139.213	-139.102	-139.212	-139.249	-139.250	-139.178	-139.180	-139.182	-139.249	254.678	254.722	254.700	254.700	254.719	254.692	254.673	254.673	254.689	254.674	254.687	254.700	254.693	254.702	254.696	254.700	254.691	254.692	254.700	254.682	254.688	254.658	254.679	254.690	254.692	254.692	254.711	254.697	254.717	254.719	254.716	254.711	2016_7_19_17_01_00
FLQS30VBGRWV____	-37.280	-37.182	-37.215	-37.215	-37.177	-37.251	-37.255	-37.255	-37.218	-37.281	-37.208	-37.215	-37.216	-37.212	-37.247	-37.215	-37.261	-37.247	-37.215	-37.255	-37.254	-37.281	-37.249	-37.213	-37.218	-37.251	-37.210	-37.250	-37.179	-37.177	-37.180	-37.210	-139.342	-139.341	-139.306	-139.306	-139.271	-139.306	-139.231	-139.231	-139.230	-139.239	-139.236	-139.306	-139.267	-139.273	-139.341	-139.306	-139.305	-139.307	-139.306	-139.233	-139.270	-139.236	-139.268	-139.306	-139.240	-139.306	-139.340	-139.342	-139.271	-139.271	-139.231	-139.340	254.876	254.913	254.897	254.897	254.908	254.883	254.874	254.874	254.888	254.865	254.893	254.897	254.893	254.895	254.888	254.897	254.880	254.885	254.897	254.874	254.879	254.865	254.880	254.898	254.889	254.883	254.903	254.887	254.908	254.908	254.903	254.903	2016_7_19_17_01_00
FLQS30UFGRWV____	-37.222	-37.161	-37.192	-37.192	-37.150	-37.228	-37.226	-37.226	-37.188	-37.218	-37.183	-37.192	-37.187	-37.148	-37.229	-37.192	-37.185	-37.184	-37.192	-37.226	-37.189	-37.257	-37.225	-37.193	-37.150	-37.228	-37.186	-37.230	-37.067	-37.150	-37.113	-37.186	-139.333	-139.329	-139.296	-139.296	-139.259	-139.296	-139.258	-139.258	-139.258	-139.225	-139.223	-139.296	-139.291	-139.261	-139.328	-139.296	-139.337	-139.293	-139.296	-139.261	-139.258	-139.224	-139.296	-139.293	-139.226	-139.296	-139.327	-139.332	-139.258	-139.259	-139.259	-139.327	254.709	254.732	254.717	254.717	254.730	254.703	254.700	254.700	254.715	254.700	254.713	254.717	254.719	254.731	254.706	254.717	254.724	254.720	254.717	254.701	254.715	254.685	254.705	254.717	254.726	254.703	254.723	254.706	254.761	254.730	254.744	254.723	2016_7_19_17_01_00
FLQS30TYGRWV____	-37.119	-37.015	-37.044	-37.044	-37.003	-37.078	-37.078	-37.078	-37.043	-37.126	-37.037	-37.044	-37.041	-37.083	-37.080	-37.044	-37.141	-37.081	-37.044	-37.177	-37.046	-37.117	-37.033	-37.085	-37.043	-37.078	-37.040	-37.086	-37.008	-37.003	-36.962	-37.040	-139.342	-139.343	-139.306	-139.306	-139.270	-139.305	-139.227	-139.227	-139.226	-139.239	-139.235	-139.306	-139.262	-139.274	-139.341	-139.306	-139.345	-139.307	-139.306	-139.271	-139.270	-139.237	-139.263	-139.307	-139.193	-139.305	-139.342	-139.343	-139.223	-139.270	-139.228	-139.342	254.874	254.914	254.899	254.899	254.911	254.886	254.878	254.878	254.891	254.861	254.895	254.899	254.896	254.881	254.889	254.899	254.866	254.885	254.899	254.844	254.895	254.864	254.899	254.884	254.888	254.886	254.905	254.887	254.905	254.911	254.923	254.905	2016_7_19_17_01_00
FLQS30T7GRWV____	-37.262	-37.116	-37.191	-37.191	-37.149	-37.227	-37.228	-37.228	-37.189	-37.266	-37.183	-37.191	-37.187	-37.189	-37.223	-37.191	-37.200	-37.226	-37.191	-37.315	-37.240	-37.263	-37.228	-37.191	-37.191	-37.227	-37.188	-37.231	-37.205	-37.149	-37.151	-37.188	-139.339	-139.338	-139.303	-139.303	-139.265	-139.299	-139.268	-139.268	-139.267	-139.234	-139.230	-139.303	-139.302	-139.269	-139.380	-139.303	-139.302	-139.302	-139.303	-139.311	-139.266	-139.234	-139.304	-139.303	-139.231	-139.299	-139.338	-139.338	-139.267	-139.265	-139.269	-139.338	254.796	254.853	254.820	254.820	254.832	254.806	254.802	254.802	254.817	254.784	254.816	254.820	254.822	254.817	254.816	254.820	254.817	254.807	254.820	254.774	254.798	254.785	254.806	254.820	254.813	254.806	254.825	254.808	254.811	254.832	254.832	254.825	2016_7_19_17_01_01
FLQS30S7GRWV____	-37.048	-36.947	-36.931	-36.931	-36.985	-37.010	-37.058	-37.058	-36.933	-37.101	-37.016	-36.931	-36.976	-36.979	-37.017	-36.931	-37.081	-37.013	-36.931	-37.061	-36.978	-37.051	-37.013	-36.977	-36.979	-37.010	-36.974	-37.018	-36.944	-36.985	-36.944	-36.974	-139.301	-139.346	-139.264	-139.264	-139.274	-139.265	-139.277	-139.277	-139.275	-139.244	-139.238	-139.264	-139.311	-139.277	-139.301	-139.264	-139.308	-139.312	-139.264	-139.231	-139.229	-139.243	-139.309	-139.266	-139.243	-139.265	-139.344	-139.345	-139.276	-139.274	-139.276	-139.344	254.971	255.014	255.012	255.012	254.993	254.982	254.965	254.965	255.013	254.945	254.977	255.012	255.000	254.995	254.983	255.012	254.959	254.985	255.012	254.959	254.991	254.964	254.985	254.995	254.992	254.982	255.004	254.987	255.008	254.993	255.008	255.004	2016_7_19_17_01_01
FLQS30RRGRWV____	-37.212	-37.064	-37.083	-37.083	-37.037	-37.172	-37.247	-37.247	-37.093	-37.211	-37.076	-37.083	-37.135	-37.142	-37.177	-37.083	-37.079	-37.173	-37.083	-37.176	-37.142	-37.212	-37.224	-37.139	-37.142	-37.172	-37.182	-37.177	-37.056	-37.037	-37.099	-37.182	-139.326	-139.328	-139.292	-139.292	-139.256	-139.291	-139.256	-139.256	-139.259	-139.226	-139.285	-139.292	-139.292	-139.256	-139.328	-139.292	-139.292	-139.293	-139.292	-139.210	-139.256	-139.291	-139.292	-139.293	-139.221	-139.291	-139.327	-139.256	-139.256	-139.256	-139.258	-139.327	255.298	255.355	255.344	255.344	255.358	255.310	255.277	255.277	255.337	255.288	255.346	255.344	255.324	255.317	255.311	255.344	255.345	255.309	255.344	255.300	255.317	255.294	255.290	255.323	255.314	255.310	255.309	255.304	255.351	255.358	255.334	255.309	2016_7_19_17_01_01
FLQS30R2GRWV____	-37.559	-37.384	-37.509	-37.509	-37.384	-37.524	-37.506	-37.506	-37.506	-37.559	-37.559	-37.509	-37.489	-37.466	-37.427	-37.509	-37.475	-37.524	-37.509	-37.524	-37.489	-37.559	-37.454	-37.470	-37.489	-37.524	-37.419	-37.508	-37.384	-37.384	-37.384	-37.419	-139.264	-139.264	-139.217	-139.217	-139.194	-139.229	-139.183	-139.183	-139.185	-139.159	-139.159	-139.217	-139.229	-139.184	-139.254	-139.217	-139.215	-139.229	-139.217	-139.194	-139.194	-139.159	-139.229	-139.217	-139.159	-139.229	-139.264	-139.253	-139.194	-139.194	-139.194	-139.264	255.235	255.302	255.249	255.249	255.295	255.245	255.247	255.247	255.247	255.224	255.224	255.249	255.258	255.262	255.285	255.249	255.262	255.245	255.249	255.241	255.254	255.224	255.271	255.264	255.251	255.245	255.288	255.253	255.295	255.295	255.295	255.288	2016_7_19_17_01_01
FLQS30QXGRWV____	-36.936	-36.837	-36.902	-36.902	-36.824	-36.902	-36.942	-36.942	-36.871	-36.935	-36.897	-36.902	-36.904	-36.907	-36.905	-36.902	-36.908	-36.904	-36.902	-36.934	-36.902	-36.932	-36.903	-36.906	-36.904	-36.902	-36.868	-36.906	-36.873	-36.824	-36.831	-36.868	-139.405	-139.405	-139.368	-139.368	-139.331	-139.365	-139.332	-139.332	-139.335	-139.301	-139.296	-139.368	-139.368	-139.333	-139.406	-139.368	-139.367	-139.371	-139.368	-139.372	-139.331	-139.298	-139.370	-139.367	-139.298	-139.365	-139.405	-139.404	-139.333	-139.331	-139.333	-139.405	254.923	254.961	254.932	254.932	254.959	254.932	254.913	254.913	254.941	254.913	254.927	254.932	254.931	254.927	254.935	254.932	254.930	254.932	254.932	254.920	254.929	254.914	254.932	254.930	254.924	254.932	254.949	254.934	254.940	254.959	254.956	254.949	2016_7_19_17_01_01
FLQS30QPGRWV____	-37.295	-37.188	-37.267	-37.267	-37.189	-37.306	-37.305	-37.305	-37.268	-37.339	-37.222	-37.267	-37.225	-37.266	-37.301	-37.267	-37.236	-37.301	-37.267	-37.297	-37.233	-37.297	-37.263	-37.265	-37.270	-37.306	-37.222	-37.263	-37.194	-37.189	-37.230	-37.222	-139.275	-139.273	-139.238	-139.238	-139.201	-139.238	-139.205	-139.205	-139.203	-139.168	-139.166	-139.238	-139.238	-139.204	-139.272	-139.238	-139.241	-139.239	-139.238	-139.244	-139.205	-139.170	-139.240	-139.238	-139.170	-139.238	-139.274	-139.275	-139.203	-139.201	-139.203	-139.274	254.764	254.805	254.771	254.771	254.798	254.756	254.753	254.753	254.767	254.736	254.781	254.771	254.787	254.768	254.762	254.771	254.783	254.758	254.771	254.760	254.781	254.753	254.773	254.772	254.763	254.756	254.792	254.777	254.796	254.798	254.782	254.792	2016_7_19_17_01_01
FLQS30QMGRWV____	-37.075	-36.967	-36.961	-36.961	-36.960	-37.037	-37.039	-37.039	-36.999	-37.073	-36.953	-36.961	-36.955	-37.001	-37.043	-36.961	-36.964	-37.037	-36.961	-37.041	-37.003	-37.072	-37.039	-37.003	-37.001	-37.037	-36.957	-37.041	-36.919	-36.960	-36.963	-36.957	-139.292	-139.291	-139.256	-139.256	-139.221	-139.255	-139.222	-139.222	-139.221	-139.187	-139.184	-139.256	-139.257	-139.224	-139.290	-139.256	-139.256	-139.257	-139.256	-139.222	-139.220	-139.185	-139.257	-139.257	-139.188	-139.255	-139.291	-139.290	-139.219	-139.221	-139.220	-139.291	254.952	254.994	254.993	254.993	254.989	254.963	254.959	254.959	254.975	254.943	254.988	254.993	254.995	254.974	254.965	254.993	254.991	254.964	254.993	254.958	254.973	254.943	254.963	254.977	254.971	254.963	254.998	254.966	255.005	254.989	254.988	254.998	2016_7_19_17_01_01
FLQS30Q9GRWY____	-37.081	-36.973	-37.012	-37.012	-36.963	-37.050	-37.042	-37.042	-37.042	-37.077	-37.039	-37.012	-37.043	-37.005	-37.049	-37.012	-37.046	-37.042	-37.012	-37.051	-37.042	-37.074	-37.042	-37.007	-37.004	-37.050	-37.010	-37.040	-36.966	-36.963	-36.967	-37.010	-139.419	-139.459	-139.380	-139.380	-139.387	-139.382	-139.387	-139.387	-139.387	-139.355	-139.350	-139.380	-139.420	-139.390	-139.417	-139.380	-139.423	-139.423	-139.380	-139.349	-139.386	-139.353	-139.424	-139.422	-139.355	-139.382	-139.417	-139.458	-139.388	-139.387	-139.388	-139.417	255.379	255.424	255.401	255.401	255.421	255.387	255.391	255.391	255.390	255.374	255.388	255.401	255.393	255.405	255.391	255.401	255.393	255.394	255.401	255.383	255.390	255.375	255.394	255.407	255.402	255.387	255.406	255.398	255.420	255.421	255.419	255.406	2016_7_19_17_01_01
FLQS30Q9GRWV____	-36.926	-36.824	-36.894	-36.894	-36.816	-36.932	-36.933	-36.933	-36.855	-36.974	-36.889	-36.894	-36.856	-36.856	-36.897	-36.894	-36.903	-36.932	-36.894	-36.933	-36.895	-36.969	-36.891	-36.894	-36.858	-36.932	-36.858	-36.895	-36.822	-36.816	-36.820	-36.858	-139.340	-139.339	-139.303	-139.303	-139.268	-139.305	-139.271	-139.271	-139.271	-139.238	-139.233	-139.303	-139.306	-139.272	-139.340	-139.303	-139.303	-139.306	-139.303	-139.272	-139.268	-139.234	-139.304	-139.305	-139.237	-139.305	-139.340	-139.340	-139.269	-139.268	-139.271	-139.340	254.878	254.917	254.886	254.886	254.912	254.872	254.868	254.868	254.898	254.849	254.881	254.886	254.901	254.898	254.889	254.886	254.883	254.872	254.886	254.868	254.882	254.850	254.887	254.886	254.893	254.872	254.904	254.889	254.910	254.912	254.911	254.904	2016_7_19_17_01_02
FLQS30Q3GRWV____	-37.065	-36.959	-36.994	-36.994	-36.950	-37.028	-37.071	-37.071	-36.994	-37.108	-36.986	-36.994	-36.995	-37.034	-37.033	-36.994	-37.001	-37.071	-36.994	-37.038	-36.994	-37.105	-37.071	-37.036	-37.035	-37.028	-36.994	-37.034	-36.956	-36.950	-36.960	-36.994	-139.345	-139.345	-139.310	-139.310	-139.275	-139.309	-139.278	-139.278	-139.276	-139.244	-139.239	-139.310	-139.312	-139.278	-139.346	-139.310	-139.311	-139.312	-139.310	-139.229	-139.274	-139.243	-139.312	-139.310	-139.242	-139.309	-139.348	-139.347	-139.273	-139.275	-139.277	-139.348	254.946	254.987	254.970	254.970	254.983	254.956	254.937	254.937	254.966	254.919	254.965	254.970	254.969	254.951	254.958	254.970	254.967	254.940	254.970	254.944	254.966	254.920	254.940	254.954	254.947	254.956	254.973	254.958	254.980	254.983	254.979	254.973	2016_7_19_17_01_02
FLQS30Q2GRWV____	-37.197	-37.141	-37.174	-37.174	-37.129	-37.167	-37.205	-37.205	-37.169	-37.241	-37.164	-37.174	-37.170	-37.169	-37.167	-37.174	-37.222	-37.204	-37.174	-37.215	-37.177	-37.243	-37.206	-37.172	-37.132	-37.167	-37.169	-37.167	-37.135	-37.129	-37.142	-37.169	-139.290	-139.332	-139.255	-139.255	-139.259	-139.255	-139.264	-139.264	-139.265	-139.232	-139.228	-139.255	-139.257	-139.263	-139.292	-139.255	-139.296	-139.299	-139.255	-139.222	-139.219	-139.185	-139.298	-139.253	-139.189	-139.255	-139.291	-139.291	-139.262	-139.259	-139.265	-139.291	254.930	254.956	254.935	254.935	254.953	254.938	254.924	254.924	254.938	254.907	254.936	254.935	254.937	254.938	254.942	254.935	254.921	254.928	254.935	254.916	254.930	254.901	254.928	254.936	254.944	254.938	254.941	254.942	254.951	254.953	254.949	254.941	2016_7_19_17_01_02
FLQS30PHGRWY____	-37.012	-36.900	-36.981	-36.981	-36.895	-36.978	-36.977	-36.977	-36.978	-37.053	-36.974	-36.981	-36.974	-36.937	-37.011	-36.981	-36.942	-36.975	-36.981	-36.974	-36.935	-37.012	-37.014	-36.937	-36.976	-36.978	-36.896	-36.978	-36.896	-36.895	-36.898	-36.896	-139.368	-139.364	-139.327	-139.327	-139.296	-139.331	-139.295	-139.295	-139.292	-139.264	-139.257	-139.327	-139.327	-139.295	-139.407	-139.327	-139.333	-139.329	-139.327	-139.297	-139.297	-139.262	-139.330	-139.330	-139.264	-139.331	-139.364	-139.367	-139.292	-139.296	-139.293	-139.364	254.991	255.034	254.999	254.999	255.029	255.001	254.997	254.997	254.997	254.965	254.994	254.999	255.001	255.013	254.996	254.999	255.014	255.002	254.999	254.999	255.013	254.981	254.987	255.016	254.994	255.001	255.035	255.004	255.028	255.029	255.027	255.035	2016_7_19_17_01_02
FLQS30NWGRWV____	-36.924	-36.814	-36.855	-36.855	-36.810	-36.894	-36.884	-36.884	-36.853	-36.922	-36.859	-36.855	-36.848	-36.843	-36.894	-36.855	-36.858	-36.843	-36.855	-36.894	-36.859	-36.921	-36.885	-36.805	-36.886	-36.894	-36.849	-36.887	-36.809	-36.810	-36.819	-36.849	-139.370	-139.369	-139.333	-139.333	-139.298	-139.394	-139.299	-139.299	-139.300	-139.264	-139.324	-139.333	-139.335	-139.301	-139.429	-139.333	-139.333	-139.337	-139.333	-139.359	-139.359	-139.262	-139.334	-139.334	-139.263	-139.394	-139.369	-139.368	-139.298	-139.298	-139.300	-139.369	255.058	255.101	255.081	255.081	255.095	255.072	255.066	255.066	255.078	255.048	255.079	255.081	255.084	255.083	255.076	255.081	255.080	255.086	255.081	255.069	255.082	255.049	255.070	255.101	255.062	255.072	255.087	255.073	255.095	255.095	255.092	255.087	2016_7_19_17_01_02
FLQS30MRGRWY____	-37.264	-37.151	-37.141	-37.141	-37.098	-37.223	-37.219	-37.219	-37.137	-37.256	-37.134	-37.141	-37.138	-37.181	-37.229	-37.141	-37.196	-37.221	-37.141	-37.227	-37.189	-37.256	-37.220	-37.187	-37.181	-37.223	-37.186	-37.224	-37.101	-37.098	-37.148	-37.186	-139.348	-139.393	-139.311	-139.311	-139.278	-139.312	-139.323	-139.323	-139.323	-139.290	-139.286	-139.311	-139.358	-139.325	-139.346	-139.311	-139.313	-139.358	-139.311	-139.278	-139.277	-139.289	-139.357	-139.312	-139.290	-139.312	-139.346	-139.393	-139.322	-139.278	-139.322	-139.346	255.312	255.360	255.356	255.356	255.369	255.324	255.327	255.327	255.358	255.309	255.356	255.356	255.362	255.342	255.325	255.356	255.335	255.330	255.356	255.319	255.334	255.309	255.330	255.338	255.338	255.324	255.342	255.332	255.372	255.369	255.354	255.342	2016_7_19_17_01_02
FLQS30MKGRWV____	-37.142	-37.028	-37.063	-37.063	-37.066	-37.097	-37.096	-37.096	-37.020	-37.137	-37.002	-37.063	-37.099	-37.062	-37.106	-37.063	-37.115	-37.102	-37.063	-37.099	-37.108	-37.135	-37.101	-37.072	-37.105	-37.097	-37.020	-37.107	-36.988	-37.066	-37.026	-37.020	-139.285	-139.331	-139.248	-139.248	-139.259	-139.249	-139.261	-139.261	-139.262	-139.230	-139.231	-139.248	-139.295	-139.263	-139.283	-139.248	-139.294	-139.298	-139.248	-139.263	-139.259	-139.228	-139.295	-139.231	-139.228	-139.249	-139.284	-139.332	-139.260	-139.259	-139.261	-139.284	254.745	254.794	254.772	254.772	254.772	254.758	254.760	254.760	254.790	254.741	254.793	254.772	254.762	254.774	254.759	254.772	254.756	254.762	254.772	254.759	254.755	254.742	254.762	254.766	254.753	254.758	254.792	254.763	254.802	254.772	254.787	254.792	2016_7_19_17_01_02
FLQS30MJGRWV____	-37.183	-37.083	-37.116	-37.116	-37.074	-37.153	-37.155	-37.155	-37.116	-37.188	-37.109	-37.116	-37.113	-37.118	-37.154	-37.116	-37.122	-37.152	-37.116	-37.160	-37.116	-37.184	-37.151	-37.119	-37.119	-37.153	-37.113	-37.154	-37.080	-37.074	-37.039	-37.113	-139.340	-139.343	-139.306	-139.306	-139.271	-139.305	-139.273	-139.273	-139.274	-139.241	-139.236	-139.306	-139.309	-139.275	-139.341	-139.306	-139.306	-139.309	-139.306	-139.230	-139.270	-139.237	-139.308	-139.307	-139.239	-139.305	-139.343	-139.343	-139.273	-139.271	-139.272	-139.343	254.887	254.926	254.909	254.909	254.922	254.895	254.891	254.891	254.906	254.875	254.905	254.909	254.910	254.905	254.898	254.909	254.907	254.895	254.909	254.884	254.905	254.876	254.896	254.908	254.901	254.895	254.914	254.898	254.919	254.922	254.935	254.914	2016_7_19_17_01_03
FLQS30MEGRWV____	-37.087	-36.985	-37.060	-37.060	-36.974	-37.098	-37.094	-37.094	-37.014	-37.133	-37.050	-37.060	-37.019	-37.058	-37.056	-37.060	-37.069	-37.095	-37.060	-37.098	-37.061	-37.127	-37.094	-37.057	-37.056	-37.098	-37.017	-37.054	-36.984	-36.974	-37.026	-37.017	-139.284	-139.286	-139.247	-139.247	-139.213	-139.247	-139.256	-139.256	-139.257	-139.225	-139.219	-139.247	-139.252	-139.258	-139.285	-139.247	-139.248	-139.291	-139.247	-139.215	-139.211	-139.223	-139.290	-139.248	-139.223	-139.247	-139.285	-139.285	-139.257	-139.213	-139.215	-139.285	254.873	254.913	254.880	254.880	254.909	254.865	254.868	254.868	254.898	254.849	254.881	254.880	254.896	254.882	254.885	254.880	254.876	254.871	254.880	254.862	254.876	254.851	254.871	254.881	254.879	254.865	254.900	254.886	254.910	254.909	254.889	254.900	2016_7_19_17_01_03
FLQS30LFGRWY____	-36.792	-36.727	-36.761	-36.761	-36.680	-36.796	-36.796	-36.796	-36.761	-36.794	-36.756	-36.761	-36.720	-36.762	-36.799	-36.761	-36.725	-36.797	-36.761	-36.757	-36.720	-36.790	-36.756	-36.760	-36.762	-36.796	-36.719	-36.753	-36.686	-36.680	-36.686	-36.719	-139.478	-139.475	-139.441	-139.441	-139.406	-139.443	-139.408	-139.408	-139.406	-139.374	-139.370	-139.441	-139.442	-139.409	-139.476	-139.441	-139.443	-139.441	-139.441	-139.408	-139.406	-139.373	-139.443	-139.442	-139.374	-139.443	-139.476	-139.478	-139.405	-139.406	-139.407	-139.476	255.500	255.525	255.508	255.508	255.536	255.495	255.491	255.491	255.505	255.488	255.503	255.508	255.524	255.504	255.497	255.508	255.522	255.494	255.508	255.506	255.520	255.490	255.510	255.508	255.501	255.495	255.528	255.515	255.533	255.536	255.533	255.528	2016_7_19_17_01_03
FLQS30KNGRWV____	-37.213	-37.102	-37.142	-37.142	-37.102	-37.180	-37.181	-37.181	-37.139	-37.209	-37.133	-37.142	-37.138	-37.138	-37.180	-37.142	-37.184	-37.211	-37.142	-37.180	-37.142	-37.246	-37.174	-37.138	-37.137	-37.180	-37.139	-37.214	-37.101	-37.102	-37.103	-37.139	-139.289	-139.332	-139.253	-139.253	-139.219	-139.253	-139.220	-139.220	-139.218	-139.231	-139.225	-139.253	-139.255	-139.221	-139.289	-139.253	-139.296	-139.297	-139.253	-139.220	-139.218	-139.230	-139.297	-139.252	-139.229	-139.253	-139.290	-139.332	-139.216	-139.219	-139.219	-139.290	254.853	254.901	254.877	254.877	254.889	254.863	254.859	254.859	254.874	254.849	254.878	254.877	254.879	254.875	254.866	254.877	254.865	254.855	254.877	254.859	254.873	254.835	254.869	254.878	254.877	254.863	254.882	254.857	254.889	254.889	254.889	254.882	2016_7_19_17_01_03
FLQS30K5GRWY____	-37.326	-37.219	-37.216	-37.216	-37.175	-37.248	-37.285	-37.285	-37.251	-37.322	-37.247	-37.216	-37.216	-37.251	-37.294	-37.216	-37.255	-37.285	-37.216	-37.251	-37.217	-37.318	-37.286	-37.254	-37.252	-37.248	-37.215	-37.286	-37.213	-37.175	-37.217	-37.215	-139.357	-139.396	-139.320	-139.320	-139.286	-139.321	-139.327	-139.327	-139.328	-139.293	-139.291	-139.320	-139.323	-139.328	-139.355	-139.320	-139.361	-139.362	-139.320	-139.288	-139.289	-139.291	-139.363	-139.320	-139.292	-139.321	-139.357	-139.396	-139.326	-139.286	-139.328	-139.357	254.820	254.865	254.858	254.858	254.870	254.846	254.833	254.833	254.846	254.815	254.843	254.858	254.859	254.846	254.832	254.858	254.848	254.836	254.858	254.842	254.855	254.816	254.836	254.844	254.842	254.846	254.863	254.839	254.860	254.870	254.859	254.863	2016_7_19_17_01_03
