SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30YUGRWV____	-43.177	-43.506	-43.267	-43.344	-42.846	-43.038	-42.682	-42.984	-43.172	-43.389	-43.353	-43.079	-43.129	-43.110	-43.336	-43.677	-43.178	-43.304	-43.204	-43.228	-43.397	-43.250	-43.459	-43.283	-43.609	-43.269	-43.116	-43.164	-43.024	-43.294	-43.283	-43.180	-125.153	-125.183	-124.900	-125.241	-124.920	-125.161	-125.163	-124.891	-124.925	-125.141	-124.974	-124.838	-124.798	-124.795	-125.020	-125.130	-125.289	-125.110	-124.973	-125.206	-125.211	-125.312	-125.068	-125.394	-125.416	-125.131	-125.139	-125.035	-125.160	-125.005	-124.974	-125.136	250.862	250.732	250.789	250.806	250.965	250.920	251.066	250.904	250.832	250.774	250.765	250.857	250.832	250.839	250.778	250.654	250.881	250.804	250.825	250.849	250.780	250.854	250.735	250.853	250.723	250.821	250.885	250.851	250.925	250.793	250.793	250.858	2016_7_19_17_02_04
FLQS30X6GRWY____	-43.373	-43.473	-43.364	-43.501	-43.082	-43.224	-43.207	-43.121	-43.123	-43.393	-43.445	-43.265	-43.139	-43.237	-43.477	-43.530	-43.233	-43.258	-43.213	-43.350	-43.534	-43.471	-43.296	-43.277	-43.610	-43.328	-43.072	-43.106	-43.219	-43.416	-43.237	-43.360	-125.578	-125.681	-125.500	-125.376	-125.333	-125.406	-125.467	-125.113	-125.142	-125.493	-125.442	-125.510	-125.148	-125.091	-125.261	-125.278	-125.605	-125.339	-125.322	-125.399	-125.428	-125.403	-125.300	-125.887	-125.561	-125.240	-125.550	-125.271	-125.462	-125.412	-125.306	-125.438	250.870	250.844	250.863	250.789	250.955	250.907	250.922	250.908	250.911	250.850	250.822	250.905	250.905	250.857	250.783	250.764	250.931	250.884	250.900	250.855	250.784	250.805	250.862	250.953	250.771	250.841	250.989	250.936	250.917	250.829	250.887	250.856	2016_7_19_17_02_04
FLQS30X6GRWV____	-42.798	-43.060	-42.713	-42.672	-42.586	-42.494	-42.318	-42.632	-42.558	-42.970	-42.907	-42.713	-42.405	-42.623	-42.922	-42.911	-42.618	-42.824	-42.603	-42.674	-42.973	-42.642	-42.936	-42.728	-43.023	-42.775	-42.585	-42.792	-42.595	-42.805	-42.921	-42.693	-125.608	-125.489	-125.323	-125.277	-125.469	-125.642	-125.718	-125.253	-125.283	-125.627	-125.274	-125.324	-125.215	-125.227	-125.518	-125.294	-125.292	-125.660	-125.400	-125.638	-125.573	-125.536	-125.444	-125.888	-125.648	-125.495	-125.561	-125.472	-125.543	-125.383	-125.454	-125.562	251.120	250.997	251.116	251.126	251.188	251.249	251.332	251.139	251.173	251.053	251.029	251.116	251.227	251.139	251.057	251.030	251.150	251.117	251.171	251.175	251.044	251.174	251.041	251.188	251.034	251.114	251.201	251.104	251.194	251.086	251.049	251.157	2016_7_19_17_02_04
FLQS30WFGRWV____	-43.493	-43.606	-43.493	-43.487	-43.350	-43.254	-43.141	-43.353	-43.261	-43.593	-43.462	-43.458	-43.161	-43.377	-43.598	-43.664	-43.444	-43.395	-43.359	-43.491	-43.609	-43.353	-43.429	-43.589	-43.808	-43.479	-43.152	-43.552	-43.537	-43.681	-43.562	-43.507	-125.948	-125.963	-125.878	-125.810	-126.001	-126.061	-126.130	-125.808	-125.689	-125.975	-125.800	-125.808	-125.697	-125.760	-125.878	-125.819	-125.881	-125.951	-125.933	-126.008	-126.043	-126.018	-125.901	-126.330	-126.123	-125.904	-125.926	-125.944	-126.188	-125.970	-125.875	-126.097	250.776	250.732	250.766	250.759	250.841	250.889	250.944	250.813	250.834	250.739	250.767	250.770	250.876	250.796	250.723	250.688	250.786	250.816	250.828	250.785	250.742	250.842	250.795	250.790	250.673	250.775	250.911	250.751	250.791	250.702	250.737	250.791	2016_7_19_17_02_04
FLQS30VBGRWV____	-42.777	-43.082	-42.904	-42.767	-42.732	-42.639	-42.633	-42.707	-42.707	-43.094	-42.908	-42.858	-42.723	-42.766	-42.936	-43.165	-42.768	-42.960	-42.865	-42.821	-43.121	-42.903	-42.997	-42.978	-43.147	-42.798	-42.661	-42.812	-42.865	-43.057	-42.890	-42.894	-125.847	-126.098	-125.653	-125.598	-125.800	-125.976	-125.813	-125.520	-125.493	-125.834	-125.987	-125.594	-125.614	-125.559	-125.727	-125.624	-125.680	-125.997	-125.794	-125.857	-125.900	-126.068	-125.958	-126.212	-125.913	-125.702	-125.840	-125.736	-126.188	-125.895	-125.725	-126.159	251.062	250.973	250.984	251.032	251.074	251.137	251.116	251.046	251.042	250.931	251.028	250.994	251.052	251.027	250.981	250.873	251.043	251.009	251.019	251.046	250.930	251.042	250.988	251.031	250.921	251.034	251.109	251.033	251.074	250.955	251.000	251.058	2016_7_19_17_02_04
FLQS30UFGRWV____	-43.143	-43.189	-43.080	-43.171	-42.797	-42.647	-42.685	-42.726	-42.844	-43.122	-43.058	-42.933	-42.756	-42.904	-43.194	-43.258	-42.962	-43.159	-42.994	-43.070	-43.315	-42.990	-43.170	-43.215	-43.324	-42.828	-42.788	-43.058	-43.046	-43.128	-43.022	-43.080	-124.945	-124.977	-124.869	-124.815	-124.839	-124.894	-124.847	-124.556	-124.699	-124.938	-124.700	-124.745	-124.703	-124.656	-124.817	-124.718	-124.728	-125.032	-124.827	-124.965	-124.999	-124.914	-124.858	-125.119	-125.062	-124.844	-124.880	-124.843	-125.030	-124.866	-124.716	-124.946	250.753	250.739	250.768	250.723	250.880	250.950	250.927	250.870	250.841	250.761	250.754	250.811	250.878	250.810	250.714	250.674	250.797	250.759	250.798	250.786	250.690	250.812	250.730	250.748	250.696	250.868	250.890	250.774	250.805	250.748	250.770	250.779	2016_7_19_17_02_04
FLQS30TYGRWV____	-43.104	-43.413	-43.190	-43.213	-43.073	-42.521	-42.650	-42.853	-42.973	-43.213	-43.143	-43.005	-42.811	-42.849	-43.270	-43.386	-42.969	-43.236	-43.007	-43.077	-43.266	-43.120	-43.318	-43.283	-43.248	-42.702	-42.857	-43.076	-43.003	-43.150	-43.087	-42.920	-125.213	-125.386	-125.014	-125.157	-125.030	-125.197	-125.110	-124.765	-124.789	-125.275	-124.960	-124.899	-125.031	-124.785	-125.025	-125.476	-124.921	-125.175	-125.078	-125.111	-125.144	-125.231	-125.135	-125.590	-125.485	-124.929	-125.132	-125.094	-125.520	-125.456	-124.976	-125.132	250.760	250.657	250.696	250.707	250.746	250.996	250.931	250.799	250.753	250.724	250.708	250.756	250.854	250.804	250.665	250.681	250.773	250.700	250.780	250.756	250.683	250.755	250.661	250.739	250.739	250.884	250.849	250.754	250.844	250.775	250.733	250.823	2016_7_19_17_02_04
FLQS30T7GRWV____	-43.522	-41.788	-43.614	-43.502	-43.346	-43.188	-43.130	-43.223	-43.136	-43.416	-43.472	-43.112	-43.154	-43.020	-43.628	-43.684	-43.198	-43.410	-43.299	-43.431	-43.622	-43.477	-43.504	-43.542	-43.528	-43.418	-43.330	-43.485	-43.433	-43.503	-43.503	-43.211	-125.589	-125.223	-125.386	-125.527	-125.591	-125.468	-125.662	-125.468	-125.149	-125.433	-125.585	-125.129	-125.213	-125.081	-125.382	-125.289	-125.217	-125.405	-125.331	-125.401	-125.433	-125.410	-125.698	-125.957	-125.843	-125.775	-125.769	-125.337	-125.888	-125.687	-125.271	-125.426	250.823	251.482	250.757	250.822	250.894	250.942	250.992	250.928	250.918	250.844	250.843	250.925	250.920	250.956	250.750	250.714	250.902	250.842	250.877	250.833	250.760	250.816	250.845	250.866	250.856	250.891	250.926	250.802	250.901	250.844	250.785	250.926	2016_7_19_17_02_05
FLQS30S7GRWV____	-43.236	-43.754	-42.998	-43.276	-43.065	-43.091	-42.735	-43.106	-42.976	-43.316	-43.215	-43.130	-42.938	-43.044	-43.149	-43.460	-43.098	-43.239	-43.138	-43.206	-43.392	-43.243	-43.413	-43.255	-43.302	-43.134	-43.120	-43.030	-43.136	-43.220	-43.218	-43.222	-125.785	-125.763	-125.458	-125.722	-125.855	-125.851	-125.796	-125.457	-125.484	-125.831	-125.668	-125.645	-125.554	-125.666	-125.542	-125.496	-125.680	-125.804	-125.719	-125.898	-125.835	-125.932	-125.829	-125.942	-126.027	-125.815	-125.960	-125.672	-125.922	-125.691	-125.715	-125.894	250.871	250.657	250.922	250.846	250.950	250.939	251.077	250.878	250.935	250.845	250.863	250.894	250.960	250.933	250.872	250.739	250.912	250.872	250.902	250.899	250.814	250.889	250.805	250.885	250.878	250.917	250.942	250.939	250.931	250.864	250.868	250.892	2016_7_19_17_02_05
FLQS30RRGRWV____	-42.952	-43.507	-42.939	-42.883	-42.741	-42.703	-42.390	-42.721	-42.773	-43.058	-43.022	-42.752	-42.674	-42.888	-42.899	-43.076	-42.958	-42.926	-42.696	-42.823	-43.197	-42.924	-42.893	-42.998	-43.267	-42.868	-42.728	-42.931	-42.871	-43.016	-42.841	-42.908	-125.463	-125.633	-125.178	-125.721	-125.445	-125.441	-125.315	-125.163	-125.076	-125.620	-125.183	-124.998	-125.137	-125.145	-125.128	-125.091	-125.208	-125.395	-125.188	-125.436	-125.613	-125.591	-125.689	-125.729	-125.778	-125.346	-125.484	-125.327	-125.462	-125.608	-125.189	-125.429	250.986	250.783	250.951	251.050	251.070	251.085	251.195	251.038	251.005	250.964	250.918	251.003	251.054	250.967	250.961	250.883	250.947	250.987	251.052	251.035	250.907	251.015	251.041	251.004	250.901	251.004	251.080	250.975	251.019	250.980	250.993	250.999	2016_7_19_17_02_05
FLQS30R2GRWV____	-43.479	-43.757	-43.553	-43.685	-43.421	-43.336	-43.152	-43.512	-43.127	-43.582	-43.792	-43.552	-43.365	-43.282	-43.687	-43.695	-43.397	-43.485	-43.326	-43.512	-43.694	-43.609	-43.639	-43.560	-43.784	-43.431	-43.174	-43.508	-43.652	-43.647	-43.467	-43.461	-125.232	-125.912	-125.033	-125.575	-125.308	-125.365	-125.314	-125.037	-124.792	-125.352	-125.597	-125.228	-125.122	-124.879	-125.177	-125.122	-125.188	-125.262	-125.114	-125.486	-125.407	-125.446	-125.682	-125.598	-125.545	-125.334	-125.160	-125.185	-125.387	-125.608	-125.170	-125.347	250.677	250.660	250.618	250.642	250.712	250.755	250.823	250.636	250.759	250.652	250.602	250.647	250.708	250.708	250.585	250.573	250.704	250.679	250.723	250.700	250.614	250.654	250.676	250.696	250.597	250.711	250.792	250.659	250.629	250.662	250.673	250.701	2016_7_19_17_02_05
FLQS30QXGRWV____	-42.964	-43.019	-42.949	-43.003	-42.857	-42.842	-42.529	-42.667	-42.709	-43.108	-42.877	-42.865	-42.544	-42.768	-43.068	-43.087	-42.955	-43.031	-42.937	-43.006	-43.059	-42.973	-42.912	-42.985	-43.148	-42.750	-42.781	-43.055	-42.866	-43.087	-43.011	-42.958	-126.138	-126.309	-125.925	-126.139	-126.212	-126.369	-126.333	-125.809	-125.902	-126.370	-125.949	-125.878	-125.776	-125.839	-126.007	-125.914	-126.165	-126.158	-126.009	-126.395	-126.309	-126.216	-126.054	-126.618	-126.441	-125.978	-126.016	-126.153	-126.102	-126.054	-126.067	-126.128	251.040	251.041	251.016	251.024	251.094	251.121	251.244	251.115	251.111	251.013	251.049	251.044	251.161	251.078	250.979	250.959	251.047	251.015	251.033	251.058	251.025	251.047	251.049	251.098	251.007	251.105	251.097	251.005	251.075	250.978	251.011	251.041	2016_7_19_17_02_05
FLQS30QPGRWV____	-43.086	-43.224	-42.996	-43.199	-42.949	-43.028	-42.610	-43.086	-42.974	-43.257	-43.125	-42.944	-42.817	-43.035	-43.150	-43.333	-42.922	-43.174	-42.962	-43.153	-43.386	-42.863	-43.331	-43.366	-43.411	-43.010	-42.941	-42.977	-42.957	-43.220	-43.157	-43.048	-125.814	-125.956	-125.650	-125.863	-125.729	-125.918	-125.737	-125.674	-125.431	-125.767	-125.592	-125.468	-125.428	-125.751	-125.598	-125.433	-125.548	-125.861	-125.654	-125.975	-125.840	-125.868	-125.709	-126.024	-125.835	-125.574	-125.825	-125.608	-125.798	-125.695	-125.661	-125.837	250.987	250.950	251.001	250.947	251.031	251.025	251.170	250.967	250.979	250.910	250.940	250.996	251.043	250.999	250.930	250.833	251.016	250.957	251.015	250.982	250.868	251.085	250.872	250.902	250.857	250.984	251.047	251.002	251.037	250.916	250.936	251.005	2016_7_19_17_02_05
FLQS30QMGRWV____	-43.434	-43.467	-43.356	-43.490	-43.294	-43.194	-42.868	-43.198	-43.080	-43.529	-43.418	-43.353	-43.034	-43.270	-43.438	-43.605	-43.377	-43.402	-43.305	-43.485	-43.707	-43.294	-43.383	-43.498	-43.520	-43.301	-43.272	-43.422	-43.302	-43.329	-43.432	-43.334	-124.780	-124.647	-124.400	-124.361	-124.430	-124.675	-124.452	-124.288	-124.244	-124.793	-124.255	-124.309	-124.313	-124.320	-124.370	-124.324	-124.393	-124.640	-124.385	-124.684	-124.662	-124.640	-124.367	-125.038	-124.870	-124.462	-124.722	-124.756	-124.528	-124.462	-124.444	-124.500	250.852	250.819	250.830	250.769	250.859	250.935	251.037	250.878	250.921	250.815	250.783	250.818	250.949	250.854	250.792	250.716	250.820	250.845	250.848	250.817	250.723	250.889	250.814	250.862	250.830	250.861	250.910	250.853	250.870	250.850	250.805	250.853	2016_7_19_17_02_05
FLQS30Q9GRWY____	-43.158	-43.221	-43.114	-43.093	-43.075	-43.096	-42.867	-43.001	-43.111	-43.140	-43.258	-43.149	-43.061	-43.222	-43.307	-43.366	-43.172	-43.122	-43.161	-43.274	-43.479	-43.179	-43.191	-43.253	-43.320	-43.151	-43.187	-43.278	-43.290	-43.333	-43.346	-43.287	-125.855	-125.829	-125.521	-125.601	-125.747	-125.863	-125.748	-125.776	-125.624	-125.657	-125.644	-125.430	-125.502	-125.497	-125.710	-125.382	-125.562	-125.803	-125.854	-125.806	-125.720	-125.817	-126.017	-126.265	-126.158	-125.704	-125.728	-125.688	-126.235	-125.760	-125.724	-125.836	250.975	250.946	250.946	250.966	250.994	251.001	251.079	251.028	250.962	250.955	250.905	250.919	250.965	250.899	250.894	250.824	250.928	250.983	250.973	250.921	250.825	250.961	250.984	250.993	250.951	250.957	250.945	250.903	250.974	250.890	250.880	250.920	2016_7_19_17_02_05
FLQS30Q9GRWV____	-42.813	-42.862	-42.702	-42.801	-42.666	-42.450	-42.387	-42.569	-42.637	-42.901	-42.884	-42.611	-42.482	-42.646	-42.919	-42.979	-42.819	-42.835	-42.744	-42.635	-43.089	-42.814	-42.742	-42.782	-42.996	-42.732	-42.723	-42.808	-42.863	-42.828	-42.879	-42.896	-125.567	-125.480	-125.372	-125.445	-125.534	-125.587	-125.593	-125.557	-125.224	-125.678	-125.441	-125.265	-125.347	-125.465	-125.506	-125.342	-125.416	-125.530	-125.513	-125.585	-125.626	-125.535	-125.804	-125.928	-125.630	-125.435	-125.630	-125.585	-125.853	-125.492	-125.514	-125.697	251.003	250.971	251.021	250.991	251.058	251.154	251.181	251.101	251.027	250.982	250.956	251.044	251.108	251.057	250.951	250.904	250.979	250.989	251.024	251.078	250.898	250.998	251.065	251.066	250.937	251.017	251.048	251.007	251.022	250.986	250.968	250.987	2016_7_19_17_02_06
FLQS30Q3GRWV____	-43.226	-43.401	-43.226	-43.276	-42.962	-43.101	-42.933	-42.921	-42.994	-43.226	-43.368	-43.146	-42.835	-43.053	-43.342	-43.470	-43.174	-43.366	-43.271	-43.107	-43.459	-43.156	-43.225	-43.265	-43.541	-43.203	-42.889	-43.332	-43.226	-43.238	-43.353	-43.362	-125.813	-125.918	-125.716	-125.929	-125.821	-126.004	-125.940	-125.841	-125.632	-125.848	-125.915	-125.619	-125.628	-125.885	-125.858	-125.586	-125.585	-126.023	-125.864	-126.051	-125.977	-125.883	-125.841	-126.091	-125.988	-125.781	-125.966	-125.828	-126.233	-125.841	-125.864	-125.985	250.927	250.871	250.913	250.923	251.036	251.005	251.064	251.055	250.996	250.932	250.884	250.932	251.061	251.008	250.886	250.796	250.916	250.900	250.916	251.009	250.855	250.966	250.931	250.950	250.824	250.932	251.086	250.886	250.986	250.926	250.882	250.896	2016_7_19_17_02_06
FLQS30Q2GRWV____	-42.964	-43.242	-42.910	-43.032	-42.546	-42.758	-42.630	-42.647	-42.517	-43.221	-43.067	-42.972	-42.726	-42.820	-43.114	-43.237	-42.886	-43.022	-42.870	-42.998	-43.113	-42.417	-42.962	-43.039	-43.148	-42.800	-42.842	-42.996	-43.046	-43.132	-43.071	-43.032	-125.516	-125.710	-125.323	-125.465	-125.459	-125.593	-125.601	-125.325	-125.150	-125.689	-125.465	-125.712	-125.290	-125.287	-125.508	-125.359	-125.350	-125.657	-125.517	-125.836	-125.574	-125.715	-125.430	-125.943	-125.895	-125.377	-125.572	-125.865	-125.860	-125.554	-125.511	-125.990	251.007	250.921	251.002	250.972	251.170	251.101	251.155	251.110	251.139	250.926	250.958	251.031	251.073	251.033	250.944	250.873	251.015	251.003	251.045	251.038	250.954	251.258	250.996	251.036	250.985	251.054	251.064	251.042	251.021	250.943	250.962	251.045	2016_7_19_17_02_06
FLQS30PHGRWY____	-43.017	-43.064	-42.918	-43.050	-42.753	-42.654	-42.537	-42.893	-42.654	-43.087	-43.055	-42.912	-42.751	-42.912	-43.082	-43.241	-42.842	-42.985	-42.765	-43.077	-43.067	-43.054	-43.089	-43.122	-43.227	-42.884	-42.862	-43.069	-42.877	-43.027	-42.966	-43.030	-125.493	-125.475	-125.239	-125.702	-125.384	-125.443	-125.509	-125.110	-125.077	-125.283	-125.191	-125.178	-125.140	-125.143	-125.255	-125.147	-125.073	-125.516	-125.184	-125.505	-125.551	-125.584	-125.410	-125.726	-125.676	-125.347	-125.368	-125.392	-125.458	-125.418	-125.318	-125.325	250.916	250.894	250.920	250.931	251.008	251.057	251.114	250.913	251.006	250.857	250.858	250.914	250.975	250.909	250.855	250.775	250.928	250.932	250.975	250.893	250.903	250.913	250.874	250.905	250.855	250.949	250.961	250.880	250.968	250.901	250.912	250.887	2016_7_19_17_02_06
FLQS30NWGRWV____	-43.246	-41.582	-43.084	-43.294	-43.138	-42.797	-42.609	-42.927	-43.039	-43.157	-43.227	-43.075	-42.882	-42.867	-43.219	-43.575	-42.871	-43.246	-42.947	-43.158	-43.586	-43.157	-43.291	-43.204	-43.332	-42.964	-42.754	-43.155	-43.130	-43.224	-43.297	-43.165	-125.641	-125.492	-125.189	-125.518	-125.580	-125.512	-125.451	-125.238	-125.212	-125.562	-125.737	-125.306	-125.215	-125.150	-125.376	-125.555	-125.214	-125.524	-125.317	-125.571	-125.688	-125.737	-125.827	-125.680	-125.842	-125.402	-125.476	-125.342	-125.483	-125.421	-125.387	-125.449	250.833	251.493	250.835	250.796	250.868	250.998	251.066	250.906	250.857	250.857	250.853	250.855	250.922	250.918	250.806	250.686	250.926	250.816	250.909	250.859	250.701	250.882	250.840	250.855	250.825	250.914	251.010	250.828	250.858	250.810	250.776	250.838	2016_7_19_17_02_06
FLQS30MRGRWY____	-42.820	-42.906	-42.832	-42.900	-42.538	-42.682	-42.385	-42.725	-42.566	-43.003	-42.872	-42.783	-42.589	-42.511	-42.925	-43.083	-42.757	-42.946	-42.677	-42.865	-43.049	-42.644	-42.859	-42.778	-43.042	-42.727	-42.802	-42.565	-42.719	-42.992	-42.876	-42.752	-125.645	-125.806	-125.392	-125.520	-125.657	-125.781	-125.725	-125.492	-125.231	-125.967	-125.461	-125.403	-125.421	-125.415	-125.522	-125.372	-125.486	-125.673	-125.579	-125.975	-125.707	-125.933	-126.026	-126.150	-126.107	-125.558	-126.126	-125.589	-125.629	-125.687	-125.643	-125.597	251.044	251.031	251.004	250.994	251.161	251.119	251.233	251.061	251.090	251.014	250.997	251.025	251.107	251.139	250.984	250.898	251.048	250.997	251.093	251.072	250.959	251.156	251.081	251.131	251.018	251.070	251.118	251.140	251.083	250.980	251.021	251.065	2016_7_19_17_02_06
FLQS30MKGRWV____	-42.929	-43.281	-43.101	-43.203	-42.935	-42.905	-42.546	-42.854	-42.919	-43.157	-43.069	-43.009	-42.681	-43.098	-43.086	-43.206	-42.914	-43.121	-43.017	-42.848	-43.325	-42.994	-43.032	-43.004	-43.296	-43.018	-42.926	-43.081	-43.021	-43.028	-43.035	-42.984	-125.505	-125.747	-125.313	-125.392	-125.598	-125.655	-125.584	-125.429	-125.409	-125.633	-125.397	-125.439	-125.222	-125.745	-125.394	-125.416	-125.404	-125.487	-125.576	-125.636	-125.696	-125.788	-125.621	-125.756	-125.955	-125.549	-125.573	-125.717	-125.661	-125.442	-125.638	-125.571	250.953	250.843	250.855	250.825	250.963	250.983	251.120	250.973	250.943	250.877	250.880	250.911	251.015	250.917	250.873	250.827	250.944	250.872	250.927	251.004	250.818	250.966	250.927	250.957	250.866	250.923	250.963	250.920	250.937	250.903	250.928	250.939	2016_7_19_17_02_06
FLQS30MJGRWV____	-42.872	-42.927	-42.815	-42.910	-42.784	-42.754	-42.439	-42.682	-42.501	-42.967	-42.898	-42.777	-42.587	-42.691	-42.982	-43.093	-42.687	-42.889	-42.854	-42.985	-43.043	-42.917	-42.916	-42.992	-43.059	-42.796	-42.656	-42.857	-42.848	-42.813	-42.992	-42.878	-126.011	-126.118	-125.872	-125.889	-126.219	-126.271	-126.037	-126.049	-125.721	-126.066	-125.828	-125.816	-125.846	-125.784	-126.010	-125.789	-125.911	-125.974	-125.896	-126.142	-126.133	-126.048	-125.989	-126.480	-126.319	-126.139	-126.279	-126.031	-126.102	-125.991	-126.018	-126.130	251.203	251.195	251.207	251.171	251.268	251.287	251.383	251.286	251.314	251.172	251.167	251.215	251.297	251.245	251.158	251.082	251.264	251.191	251.194	251.175	251.151	251.190	251.182	251.219	251.170	251.252	251.328	251.212	251.226	251.224	251.155	251.217	2016_7_19_17_02_06
FLQS30MEGRWV____	-43.395	-43.959	-43.432	-43.438	-43.292	-43.244	-42.877	-43.259	-43.083	-43.543	-43.572	-43.359	-43.224	-43.326	-43.620	-43.618	-43.322	-43.349	-43.365	-43.433	-43.680	-43.469	-43.704	-43.540	-43.528	-43.362	-43.278	-43.502	-43.418	-43.504	-43.497	-43.384	-124.880	-124.996	-124.694	-124.694	-124.974	-124.839	-124.773	-124.876	-124.453	-124.864	-124.694	-124.511	-124.648	-124.708	-124.816	-124.649	-124.841	-124.837	-124.880	-124.948	-124.924	-124.971	-125.197	-125.310	-125.004	-124.869	-124.861	-125.254	-124.967	-124.792	-124.757	-124.814	250.729	250.516	250.688	250.686	250.785	250.786	250.927	250.785	250.797	250.667	250.631	250.692	250.767	250.734	250.628	250.606	250.754	250.742	250.742	250.724	250.619	250.712	250.649	250.732	250.693	250.742	250.775	250.739	250.733	250.673	250.670	250.725	2016_7_19_17_02_06
FLQS30LFGRWY____	-43.039	-43.207	-42.940	-43.077	-42.980	-42.835	-42.907	-42.940	-42.904	-43.244	-43.121	-42.945	-42.805	-42.906	-43.185	-43.259	-43.023	-43.054	-43.066	-42.970	-43.267	-43.080	-43.045	-43.061	-43.329	-42.883	-42.920	-43.128	-42.949	-43.145	-43.148	-43.038	-125.447	-125.604	-125.182	-125.577	-125.470	-125.532	-125.590	-125.252	-125.147	-125.687	-125.313	-125.196	-125.161	-125.160	-125.392	-125.406	-125.403	-125.469	-125.568	-125.514	-125.565	-125.742	-125.497	-125.744	-125.893	-125.298	-125.502	-125.406	-125.528	-125.428	-125.446	-125.500	250.931	250.885	250.935	250.934	250.959	251.027	251.006	250.945	250.945	250.881	250.879	250.935	250.987	250.945	250.864	250.836	250.932	250.928	250.937	250.969	250.855	250.956	250.936	250.964	250.876	250.974	250.988	250.889	250.980	250.885	250.887	250.939	2016_7_19_17_02_06
FLQS30KNGRWV____	-43.176	-43.605	-43.147	-43.112	-43.060	-43.158	-42.917	-42.916	-42.977	-43.327	-43.262	-43.073	-42.942	-43.042	-42.973	-43.335	-43.044	-43.120	-43.020	-43.339	-43.336	-43.077	-43.161	-43.261	-43.377	-43.011	-42.990	-43.215	-43.075	-43.357	-43.147	-43.174	-125.300	-125.541	-125.113	-125.113	-125.195	-125.433	-125.387	-125.299	-125.064	-125.292	-125.109	-125.100	-125.196	-125.428	-125.102	-125.069	-125.328	-125.319	-125.174	-125.566	-125.349	-125.533	-125.348	-125.732	-125.628	-125.148	-125.229	-125.661	-125.377	-125.708	-125.183	-125.288	250.873	250.732	250.859	250.873	250.905	250.899	250.991	250.979	250.921	250.810	250.811	250.887	250.954	250.946	250.928	250.775	250.931	250.898	250.919	250.844	250.815	250.946	250.886	250.899	250.837	250.919	250.939	250.908	250.925	250.857	250.868	250.872	2016_7_19_17_02_07
FLQS30K5GRWY____	-43.391	-43.548	-43.289	-43.534	-43.174	-43.471	-42.763	-43.203	-42.959	-43.546	-43.353	-43.236	-43.226	-43.263	-43.490	-43.719	-43.331	-43.458	-43.482	-43.491	-43.680	-43.402	-43.436	-43.415	-43.644	-43.247	-43.100	-43.552	-43.365	-43.506	-43.500	-43.626	-125.717	-125.888	-125.341	-125.929	-125.787	-125.673	-125.601	-125.392	-125.406	-125.646	-125.413	-125.402	-125.304	-125.426	-125.591	-125.489	-125.918	-125.796	-125.654	-125.912	-125.769	-125.793	-125.757	-125.946	-125.843	-125.509	-125.702	-125.797	-125.738	-126.058	-125.538	-125.774	250.839	250.799	250.827	250.811	250.937	250.800	251.079	250.870	250.971	250.766	250.811	250.858	250.848	250.850	250.781	250.673	250.891	250.823	250.793	250.825	250.729	250.845	250.826	250.861	250.753	250.868	250.955	250.785	250.852	250.840	250.769	250.751	2016_7_19_17_02_07
