SN	Distance_X_LOGO_Earphone_RU1	Distance_X_LOGO_Earphone_RU2	Distance_X_LOGO_Earphone_RU3	Distance_X_LOGO_Earphone_RU4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_RU1	Distance_Y_LOGO_Earphone_RU2	Distance_Y_LOGO_Earphone_RU3	Distance_Y_LOGO_Earphone_RU4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_RU1	Angle_Earphone_RU2	Angle_Earphone_RU3	Angle_Earphone_RU4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30BJGRWV____	-36.014	-35.955	-35.886	-35.886	-35.886	-35.886	-35.840	-35.924	-35.803	-35.886	-35.876	-35.886	-35.801	-35.959	-35.838	-35.802	-35.840	-35.853	-35.838	-35.838	-35.920	-35.802	-35.876	-35.920	-35.920	-35.886	-35.923	-35.841	-35.920	-35.887	-35.793	-35.956	140.013	140.054	140.089	140.089	140.089	140.124	140.053	140.085	140.050	140.089	140.018	140.089	140.088	140.120	140.088	140.084	139.980	140.087	140.122	140.122	140.026	140.084	140.090	139.989	140.026	140.016	140.050	140.088	140.026	140.055	140.055	140.090	104.140	104.114	104.084	104.084	104.084	104.080	104.070	104.099	104.056	104.084	104.087	104.084	104.051	104.109	104.066	104.052	104.077	104.071	104.062	104.062	104.103	104.052	104.080	104.107	104.103	104.091	104.102	104.067	104.103	104.088	104.051	104.111	2016_7_19_17_06_47
FLQS30AEGRWV____	-36.255	-36.123	-36.088	-36.088	-36.088	-36.088	-36.038	-36.130	-36.004	-36.088	-36.077	-36.088	-36.004	-36.166	-36.039	-36.004	-36.041	-36.054	-36.040	-36.040	-36.088	-36.004	-36.075	-36.089	-36.088	-36.087	-36.131	-36.040	-36.088	-36.088	-35.995	-36.121	139.926	139.968	140.005	140.005	140.005	140.039	139.967	139.999	139.964	140.005	139.933	140.005	140.003	140.037	140.003	139.999	139.896	140.002	140.038	140.038	139.967	139.999	140.005	139.932	139.967	139.930	139.965	140.002	139.967	139.970	139.972	140.039	104.597	104.542	104.525	104.525	104.525	104.521	104.509	104.541	104.496	104.525	104.528	104.525	104.492	104.551	104.506	104.493	104.517	104.512	104.503	104.503	104.528	104.493	104.520	104.532	104.528	104.532	104.545	104.506	104.528	104.528	104.492	104.534	2016_7_19_17_06_47
FLQS309TGRWY____	-36.403	-36.313	-36.276	-36.276	-36.276	-36.277	-36.231	-36.313	-36.197	-36.276	-36.269	-36.276	-36.197	-36.348	-36.233	-36.199	-36.231	-36.242	-36.235	-36.235	-36.276	-36.199	-36.269	-36.277	-36.276	-36.277	-36.314	-36.234	-36.276	-36.277	-36.184	-36.311	140.069	140.112	140.147	140.147	140.147	140.183	140.116	140.144	140.115	140.147	140.079	140.147	140.153	140.181	140.190	140.153	140.047	140.187	140.189	140.189	140.112	140.153	140.152	140.076	140.112	140.076	140.109	140.155	140.112	140.110	140.123	140.155	104.621	104.582	104.565	104.565	104.565	104.561	104.550	104.579	104.537	104.565	104.569	104.565	104.534	104.589	104.544	104.535	104.557	104.548	104.545	104.545	104.568	104.535	104.561	104.572	104.568	104.572	104.583	104.548	104.568	104.569	104.532	104.577	2016_7_19_17_06_47
FLQS309QGRWV____	-36.390	-36.291	-36.255	-36.255	-36.255	-36.255	-36.205	-36.297	-36.168	-36.255	-36.244	-36.255	-36.168	-36.333	-36.207	-36.169	-36.206	-36.219	-36.208	-36.208	-36.256	-36.169	-36.243	-36.256	-36.256	-36.254	-36.297	-36.208	-36.256	-36.211	-36.156	-36.290	139.999	140.041	140.075	140.075	140.075	140.112	140.045	140.074	140.044	140.075	140.009	140.075	140.082	140.110	140.081	140.078	139.972	140.075	140.112	140.112	140.040	140.078	140.080	140.004	140.040	140.005	140.038	140.080	140.040	140.041	140.048	140.080	104.437	104.395	104.378	104.378	104.378	104.374	104.362	104.394	104.348	104.378	104.380	104.378	104.344	104.404	104.359	104.345	104.369	104.364	104.356	104.356	104.382	104.345	104.373	104.386	104.382	104.385	104.398	104.359	104.382	104.365	104.343	104.391	2016_7_19_17_06_48
FLQS309NGRWM____	-36.139	-36.048	-36.013	-36.013	-36.013	-36.050	-35.975	-36.049	-35.940	-36.013	-36.011	-36.013	-35.941	-36.086	-35.976	-35.940	-35.975	-35.976	-35.975	-35.975	-36.014	-35.940	-36.011	-36.013	-36.014	-36.014	-36.085	-35.975	-36.014	-36.013	-35.931	-36.084	140.003	140.044	140.078	140.078	140.078	140.117	140.042	140.075	140.045	140.078	140.005	140.078	140.082	140.113	140.081	140.080	139.970	140.078	140.111	140.111	140.042	140.080	140.078	140.006	140.042	140.007	140.042	140.078	140.042	140.042	140.044	140.083	104.407	104.368	104.351	104.351	104.351	104.362	104.340	104.365	104.327	104.351	104.358	104.351	104.323	104.376	104.337	104.323	104.347	104.337	104.333	104.333	104.355	104.323	104.350	104.358	104.355	104.359	104.382	104.337	104.355	104.355	104.323	104.378	2016_7_19_17_06_48
FLQS308YGRWQ____	-36.283	-36.181	-36.148	-36.148	-36.148	-36.147	-36.060	-36.142	-36.024	-36.148	-36.138	-36.148	-36.065	-36.223	-36.061	-36.066	-36.064	-36.115	-36.102	-36.102	-36.149	-36.066	-36.139	-36.149	-36.149	-36.144	-36.187	-36.062	-36.149	-36.149	-36.051	-36.184	139.992	139.992	140.029	140.029	140.029	140.065	140.029	140.064	140.029	140.029	139.993	140.029	140.035	140.068	140.064	140.064	139.925	140.067	140.065	140.065	140.029	140.064	140.032	139.993	140.029	139.962	140.030	140.064	140.029	139.993	140.001	140.069	104.391	104.352	104.336	104.336	104.336	104.332	104.302	104.330	104.288	104.336	104.336	104.336	104.303	104.361	104.299	104.301	104.314	104.320	104.315	104.315	104.336	104.301	104.332	104.340	104.336	104.341	104.351	104.299	104.336	104.340	104.302	104.346	2016_7_19_17_06_48
FLQS3084GRWM____	-36.284	-36.226	-36.152	-36.152	-36.152	-36.152	-36.110	-36.194	-36.074	-36.152	-36.200	-36.152	-36.074	-36.263	-36.235	-36.074	-36.112	-36.116	-36.235	-36.235	-36.190	-36.074	-36.200	-36.155	-36.190	-36.191	-36.193	-36.235	-36.190	-36.189	-36.130	-36.226	140.008	140.049	140.079	140.079	140.079	140.114	140.045	140.081	140.044	140.079	139.997	140.079	140.082	140.122	140.067	140.077	139.976	140.079	140.102	140.102	140.049	140.077	140.067	140.009	140.049	140.013	140.045	140.067	140.049	140.049	140.032	140.084	104.563	104.537	104.506	104.506	104.506	104.502	104.493	104.521	104.479	104.506	104.532	104.506	104.475	104.544	104.539	104.476	104.500	104.492	104.535	104.535	104.523	104.476	104.525	104.514	104.523	104.527	104.525	104.539	104.523	104.523	104.502	104.533	2016_7_19_17_06_48
FLQS307KGRWV____	-35.996	-35.895	-35.859	-35.859	-35.859	-35.859	-35.817	-35.901	-35.782	-35.859	-35.854	-35.859	-35.782	-35.938	-35.818	-35.781	-35.818	-35.825	-35.817	-35.817	-35.859	-35.781	-35.853	-35.860	-35.859	-35.861	-35.902	-35.819	-35.859	-35.860	-35.770	-35.896	140.058	140.098	140.098	140.098	140.098	140.170	140.102	140.131	140.102	140.098	140.066	140.098	140.140	140.168	140.138	140.135	140.032	140.137	140.171	140.171	140.097	140.135	140.136	140.061	140.097	140.064	140.096	140.138	140.097	140.098	140.105	140.136	104.341	104.298	104.285	104.285	104.285	104.277	104.268	104.297	104.255	104.285	104.286	104.285	104.251	104.308	104.265	104.251	104.275	104.267	104.261	104.261	104.285	104.251	104.278	104.288	104.285	104.289	104.301	104.265	104.285	104.285	104.250	104.295	2016_7_19_17_06_48
FLQS3072GRWV____	-36.060	-35.961	-35.926	-35.926	-35.926	-35.925	-35.882	-35.965	-35.805	-35.926	-35.918	-35.926	-35.805	-35.962	-35.882	-35.806	-35.884	-35.889	-35.882	-35.882	-35.925	-35.806	-35.917	-35.928	-35.925	-35.926	-35.965	-35.884	-35.925	-35.927	-35.831	-35.961	139.998	140.036	140.069	140.069	140.069	140.103	140.033	140.030	140.030	140.069	139.973	140.069	140.069	140.099	140.070	140.065	139.964	140.069	140.101	140.101	139.999	140.065	140.036	139.999	139.999	139.999	139.994	140.069	139.999	140.035	140.035	140.073	104.397	104.355	104.338	104.338	104.338	104.334	104.325	104.357	104.296	104.338	104.344	104.338	104.292	104.349	104.321	104.292	104.332	104.324	104.318	104.318	104.345	104.292	104.338	104.346	104.345	104.345	104.360	104.322	104.345	104.342	104.305	104.351	2016_7_19_17_06_48
FLQS305NGRWM____	-36.372	-36.260	-36.266	-36.266	-36.266	-36.266	-36.220	-36.310	-36.184	-36.266	-36.218	-36.266	-36.181	-36.346	-36.221	-36.183	-36.220	-36.231	-36.217	-36.217	-36.267	-36.183	-36.218	-36.268	-36.267	-36.266	-36.310	-36.185	-36.267	-36.267	-36.174	-36.301	139.984	140.025	140.024	140.024	140.024	140.060	140.023	140.022	140.021	140.024	139.957	140.024	140.024	140.056	140.022	140.054	139.921	140.027	140.058	140.058	139.990	140.054	140.027	139.986	139.990	139.953	139.987	140.024	139.990	139.989	139.993	140.024	104.477	104.430	104.432	104.432	104.432	104.429	104.415	104.449	104.401	104.432	104.421	104.432	104.400	104.460	104.416	104.398	104.425	104.419	104.410	104.410	104.436	104.398	104.414	104.437	104.436	104.439	104.453	104.401	104.436	104.436	104.400	104.446	2016_7_19_17_06_48
FLQS305DGRWM____	-36.241	-36.150	-36.115	-36.115	-36.115	-36.079	-36.037	-36.156	-36.001	-36.115	-36.111	-36.115	-36.038	-36.194	-36.038	-36.038	-36.038	-36.079	-36.074	-36.074	-36.116	-36.038	-36.111	-36.116	-36.116	-36.115	-36.156	-36.038	-36.116	-36.116	-36.029	-36.151	140.005	140.047	140.079	140.079	140.079	140.115	140.044	140.080	140.047	140.079	140.010	140.079	140.085	140.147	140.080	140.082	139.974	140.082	140.112	140.112	140.046	140.082	140.079	140.010	140.046	140.011	140.044	140.079	140.046	140.044	140.047	140.084	104.556	104.517	104.500	104.500	104.500	104.483	104.474	104.516	104.460	104.500	104.506	104.500	104.470	104.524	104.471	104.470	104.481	104.486	104.481	104.481	104.504	104.470	104.498	104.507	104.504	104.507	104.520	104.471	104.504	104.504	104.470	104.513	2016_7_19_17_06_49
FLQS3057GRWM____	-36.167	-36.076	-36.039	-36.039	-36.039	-36.039	-35.999	-36.082	-35.961	-36.039	-36.036	-36.039	-35.965	-36.110	-36.001	-35.964	-36.001	-36.002	-36.000	-36.000	-36.041	-35.964	-36.036	-36.041	-36.041	-36.042	-36.075	-36.001	-36.041	-36.041	-35.953	-36.073	140.078	140.118	140.150	140.150	140.150	140.185	140.121	140.150	140.086	140.150	140.084	140.150	140.159	140.147	140.158	140.156	140.052	140.151	140.188	140.188	140.118	140.156	140.156	140.080	140.118	140.081	140.076	140.157	140.118	140.114	140.119	140.117	104.310	104.271	104.254	104.254	104.254	104.250	104.242	104.270	104.230	104.254	104.259	104.254	104.225	104.281	104.239	104.225	104.249	104.239	104.235	104.235	104.258	104.225	104.252	104.262	104.258	104.262	104.275	104.239	104.258	104.258	104.224	104.270	2016_7_19_17_06_49
FLQS3052GRWY____	-35.883	-35.751	-35.752	-35.752	-35.752	-35.751	-35.668	-35.757	-35.633	-35.752	-35.706	-35.752	-35.633	-35.793	-35.710	-35.633	-35.671	-35.718	-35.709	-35.709	-35.753	-35.633	-35.705	-35.757	-35.753	-35.756	-35.758	-35.711	-35.753	-35.753	-35.655	-35.749	140.110	140.181	140.178	140.178	140.178	140.215	140.181	140.210	140.182	140.178	140.114	140.178	140.220	140.246	140.181	140.216	140.111	140.214	140.212	140.212	140.144	140.216	140.180	140.143	140.144	140.143	140.175	140.220	140.144	140.143	140.146	140.178	104.263	104.206	104.206	104.206	104.206	104.202	104.174	104.205	104.160	104.206	104.195	104.206	104.156	104.215	104.190	104.157	104.181	104.190	104.186	104.186	104.210	104.157	104.188	104.211	104.210	104.211	104.209	104.186	104.210	104.210	104.172	104.205	2016_7_19_17_06_49
FLQS304WGRWM____	-36.291	-36.183	-36.144	-36.144	-36.144	-36.144	-36.100	-36.191	-36.065	-36.144	-36.138	-36.144	-36.065	-36.225	-36.100	-36.065	-36.102	-36.110	-36.100	-36.100	-36.146	-36.065	-36.137	-36.147	-36.146	-36.147	-36.191	-36.101	-36.146	-36.145	-36.053	-36.182	140.102	140.106	140.141	140.141	140.141	140.178	140.110	140.137	140.109	140.141	140.075	140.141	140.147	140.174	140.145	140.142	140.040	140.142	140.177	140.177	140.106	140.142	140.144	140.070	140.106	140.071	140.102	140.143	140.106	140.106	140.112	140.144	104.574	104.532	104.513	104.513	104.513	104.510	104.500	104.532	104.486	104.513	104.518	104.513	104.482	104.541	104.496	104.483	104.507	104.500	104.493	104.493	104.518	104.483	104.510	104.521	104.518	104.521	104.535	104.497	104.518	104.517	104.481	104.528	2016_7_19_17_06_49
FLQS3047GRWM____	-36.115	-36.018	-35.941	-35.941	-35.941	-35.941	-35.896	-35.982	-35.900	-35.941	-35.934	-35.941	-35.861	-36.058	-35.897	-35.900	-35.897	-35.949	-35.896	-35.896	-35.942	-35.900	-35.934	-35.941	-35.942	-35.941	-35.981	-35.897	-35.942	-35.942	-35.888	-36.019	140.006	140.046	140.081	140.081	140.081	140.116	140.045	140.078	140.049	140.081	140.012	140.081	140.084	140.117	140.081	140.082	139.974	140.080	140.113	140.113	140.046	140.082	140.082	140.009	140.046	140.010	140.042	140.080	140.046	140.045	140.053	140.086	104.464	104.423	104.390	104.390	104.390	104.386	104.376	104.406	104.377	104.390	104.394	104.390	104.359	104.431	104.373	104.374	104.383	104.393	104.369	104.369	104.393	104.374	104.387	104.397	104.393	104.397	104.409	104.373	104.393	104.394	104.372	104.419	2016_7_19_17_06_49
FLQS303BGRWM____	-35.842	-35.753	-35.716	-35.716	-35.716	-35.716	-35.670	-35.756	-35.636	-35.716	-35.705	-35.716	-35.635	-35.792	-35.673	-35.637	-35.670	-35.683	-35.673	-35.673	-35.717	-35.637	-35.708	-35.714	-35.717	-35.716	-35.756	-35.673	-35.717	-35.717	-35.627	-35.786	140.121	140.163	140.197	140.197	140.197	140.232	140.133	140.162	140.163	140.197	140.097	140.197	140.200	140.198	140.196	140.196	140.062	140.195	140.229	140.229	140.129	140.196	140.197	140.095	140.129	140.124	140.126	140.168	140.129	140.162	140.164	140.169	104.346	104.308	104.291	104.291	104.291	104.287	104.279	104.309	104.263	104.291	104.296	104.291	104.259	104.320	104.274	104.260	104.286	104.278	104.271	104.271	104.297	104.260	104.288	104.300	104.297	104.298	104.313	104.277	104.297	104.294	104.260	104.320	2016_7_19_17_06_49
FLQS3024GRWM____	-36.194	-36.095	-36.059	-36.059	-36.059	-36.058	-36.017	-36.102	-35.981	-36.059	-36.051	-36.059	-35.981	-36.137	-36.018	-35.981	-36.018	-36.023	-36.017	-36.017	-36.059	-35.981	-36.053	-36.060	-36.059	-36.059	-36.103	-36.018	-36.059	-36.060	-35.963	-36.095	140.131	140.133	140.168	140.168	140.168	140.205	140.171	140.202	140.171	140.168	140.100	140.168	140.209	140.236	140.208	140.168	140.100	140.203	140.239	140.239	140.134	140.168	140.169	140.133	140.134	140.097	140.167	140.211	140.134	140.133	140.136	140.206	104.546	104.507	104.490	104.490	104.490	104.486	104.474	104.503	104.460	104.490	104.494	104.490	104.456	104.513	104.471	104.460	104.481	104.473	104.467	104.467	104.494	104.460	104.488	104.494	104.494	104.497	104.507	104.470	104.494	104.494	104.457	104.500	2016_7_19_17_06_49
FLQS301GGRWM____	-36.276	-36.180	-36.143	-36.143	-36.143	-36.143	-36.094	-36.184	-36.060	-36.143	-36.130	-36.143	-36.058	-36.220	-36.097	-36.058	-36.095	-36.106	-36.096	-36.096	-36.144	-36.058	-36.130	-36.141	-36.144	-36.140	-36.185	-36.136	-36.144	-36.144	-36.051	-36.176	140.113	140.160	140.193	140.193	140.193	140.229	140.130	140.154	140.124	140.193	140.096	140.193	140.199	140.191	140.194	140.161	140.058	140.157	140.228	140.228	140.123	140.161	140.165	140.091	140.123	140.092	140.153	140.162	140.123	140.123	140.119	140.165	104.536	104.495	104.477	104.477	104.477	104.474	104.465	104.497	104.453	104.477	104.482	104.477	104.444	104.507	104.460	104.448	104.472	104.467	104.456	104.456	104.485	104.448	104.475	104.487	104.485	104.486	104.497	104.478	104.485	104.485	104.450	104.493	2016_7_19_17_06_49
FLQS301EGRWQ____	-36.260	-36.163	-36.091	-36.091	-36.091	-36.092	-36.049	-36.168	-36.013	-36.091	-36.122	-36.091	-36.049	-36.204	-36.085	-36.049	-36.051	-36.093	-36.084	-36.084	-36.091	-36.049	-36.122	-36.091	-36.091	-36.091	-36.168	-36.049	-36.091	-36.092	-36.005	-36.163	140.053	140.091	140.129	140.129	140.129	140.164	140.088	140.124	140.088	140.129	140.054	140.129	140.125	140.162	140.123	140.122	140.018	140.126	140.156	140.156	140.091	140.122	140.124	140.054	140.091	140.053	140.088	140.123	140.091	140.093	140.090	140.128	104.654	104.613	104.582	104.582	104.582	104.578	104.569	104.612	104.556	104.582	104.601	104.582	104.566	104.621	104.580	104.566	104.577	104.583	104.576	104.576	104.585	104.566	104.594	104.589	104.585	104.589	104.615	104.566	104.585	104.585	104.552	104.609	2016_7_19_17_06_50
FLQS300VGRWQ____	-35.913	-35.859	-35.821	-35.821	-35.821	-35.786	-35.753	-35.826	-35.716	-35.821	-35.824	-35.821	-35.715	-35.861	-35.753	-35.717	-35.753	-35.785	-35.787	-35.787	-35.823	-35.717	-35.822	-35.790	-35.823	-35.824	-35.861	-35.754	-35.823	-35.822	-35.773	-35.861	140.119	140.133	140.167	140.167	140.167	140.200	140.162	140.195	140.162	140.167	140.100	140.167	140.169	140.229	140.198	140.197	140.061	140.166	140.235	140.235	140.133	140.197	140.171	140.126	140.133	140.099	140.132	140.197	140.133	140.132	140.100	140.201	104.434	104.412	104.394	104.394	104.394	104.377	104.368	104.393	104.354	104.394	104.402	104.394	104.353	104.403	104.365	104.351	104.378	104.380	104.374	104.374	104.398	104.351	104.394	104.386	104.398	104.402	104.413	104.365	104.398	104.398	104.382	104.406	2016_7_19_17_06_50
FLQS300RGRWY____	-36.476	-36.386	-36.349	-36.349	-36.349	-36.349	-36.301	-36.390	-36.267	-36.349	-36.339	-36.349	-36.266	-36.425	-36.301	-36.267	-36.302	-36.316	-36.301	-36.301	-36.350	-36.267	-36.338	-36.350	-36.350	-36.348	-36.389	-36.302	-36.350	-36.351	-36.254	-36.385	139.945	139.986	140.017	140.017	140.017	140.054	139.988	140.016	139.985	140.017	139.948	140.017	140.020	140.053	140.019	140.018	139.914	140.019	140.052	140.052	139.984	140.018	140.019	139.948	139.984	139.947	139.981	140.019	139.984	139.983	139.988	140.022	104.606	104.567	104.550	104.550	104.550	104.546	104.534	104.566	104.522	104.550	104.553	104.550	104.518	104.575	104.531	104.518	104.542	104.537	104.528	104.528	104.553	104.518	104.546	104.557	104.553	104.557	104.569	104.532	104.553	104.554	104.516	104.563	2016_7_19_17_06_50
FLQS300LGRWQ____	-36.395	-36.314	-36.278	-36.278	-36.278	-36.280	-36.238	-36.315	-36.166	-36.278	-36.273	-36.278	-36.201	-36.351	-36.238	-36.202	-36.242	-36.245	-36.239	-36.239	-36.280	-36.202	-36.308	-36.278	-36.280	-36.278	-36.315	-36.240	-36.280	-36.279	-36.194	-36.313	139.917	139.966	140.008	140.008	140.008	140.041	139.969	140.001	139.966	140.008	139.933	140.008	140.005	140.034	140.005	140.001	139.898	140.004	140.040	140.040	139.964	140.001	140.003	139.932	139.964	139.930	139.965	140.005	139.964	139.968	139.972	140.009	104.494	104.458	104.440	104.440	104.440	104.438	104.429	104.455	104.401	104.440	104.446	104.440	104.411	104.466	104.425	104.412	104.437	104.428	104.422	104.422	104.445	104.412	104.452	104.448	104.445	104.448	104.459	104.426	104.445	104.445	104.412	104.454	2016_7_19_17_06_50
FLQS300LGRWM____	-36.337	-36.235	-36.202	-36.202	-36.202	-36.156	-36.113	-36.198	-36.077	-36.202	-36.191	-36.202	-36.116	-36.278	-36.113	-36.077	-36.116	-36.169	-36.115	-36.115	-36.199	-36.077	-36.191	-36.155	-36.199	-36.195	-36.242	-36.116	-36.199	-36.200	-36.069	-36.235	139.932	139.971	140.007	140.007	140.007	140.049	139.979	140.011	139.978	140.007	139.948	140.007	140.016	140.041	140.013	140.012	139.909	140.007	140.049	140.049	139.974	140.012	140.013	139.941	139.974	139.944	139.976	140.014	139.974	139.975	139.980	140.009	104.548	104.506	104.489	104.489	104.489	104.467	104.458	104.487	104.444	104.489	104.491	104.489	104.455	104.515	104.455	104.441	104.466	104.476	104.452	104.452	104.491	104.441	104.484	104.478	104.491	104.493	104.508	104.455	104.491	104.491	104.441	104.502	2016_7_19_17_06_50
FLQS3009GRWQ____	-36.497	-36.393	-36.357	-36.357	-36.357	-36.357	-36.311	-36.401	-36.274	-36.357	-36.349	-36.357	-36.274	-36.437	-36.312	-36.275	-36.313	-36.325	-36.313	-36.313	-36.358	-36.275	-36.348	-36.360	-36.358	-36.358	-36.400	-36.313	-36.358	-36.358	-36.263	-36.392	139.917	139.962	139.996	139.996	139.996	140.033	139.962	139.995	139.961	139.996	139.927	139.996	140.001	140.030	139.999	139.996	139.892	139.997	140.032	140.032	139.960	139.996	139.999	139.925	139.960	139.925	139.958	139.999	139.960	139.962	139.966	139.998	104.526	104.482	104.464	104.464	104.464	104.461	104.450	104.481	104.436	104.464	104.468	104.464	104.432	104.492	104.447	104.433	104.458	104.452	104.444	104.444	104.468	104.433	104.461	104.472	104.468	104.472	104.485	104.447	104.468	104.468	104.431	104.478	2016_7_19_17_06_50
FLQS2F0LGRX5____	-36.444	-36.360	-36.324	-36.324	-36.324	-36.325	-36.287	-36.360	-36.252	-36.324	-36.325	-36.324	-36.250	-36.395	-36.286	-36.251	-36.289	-36.288	-36.286	-36.286	-36.327	-36.251	-36.323	-36.326	-36.327	-36.327	-36.361	-36.288	-36.327	-36.326	-36.247	-36.361	139.984	140.026	140.063	140.063	140.063	140.098	140.025	140.062	140.025	140.063	139.992	140.063	140.061	140.097	140.061	140.060	139.954	140.062	140.096	140.096	140.027	140.060	140.060	139.991	140.027	139.991	140.026	140.061	140.027	140.028	140.025	140.062	104.729	104.692	104.675	104.675	104.675	104.671	104.664	104.689	104.651	104.675	104.682	104.675	104.646	104.699	104.660	104.647	104.672	104.661	104.657	104.657	104.679	104.647	104.674	104.683	104.679	104.683	104.692	104.661	104.679	104.679	104.649	104.689	2016_7_19_17_06_50
FLQS2EQUGRX5____	-36.336	-36.241	-36.204	-36.204	-36.204	-36.204	-36.159	-36.246	-36.125	-36.204	-36.197	-36.204	-36.125	-36.282	-36.161	-36.125	-36.162	-36.171	-36.161	-36.161	-36.205	-36.125	-36.197	-36.206	-36.205	-36.206	-36.246	-36.161	-36.205	-36.206	-36.111	-36.242	140.009	140.045	140.077	140.077	140.077	140.112	140.045	140.078	140.045	140.077	140.010	140.077	140.081	140.115	140.081	140.078	139.974	140.076	140.112	140.112	140.043	140.078	140.080	140.007	140.043	140.007	140.043	140.081	140.043	140.043	140.048	140.083	104.522	104.482	104.464	104.464	104.464	104.461	104.450	104.480	104.437	104.464	104.468	104.464	104.434	104.490	104.447	104.434	104.458	104.452	104.444	104.444	104.468	104.434	104.461	104.472	104.468	104.472	104.484	104.447	104.468	104.468	104.431	104.479	2016_7_19_17_06_51
FLQS2DERGRX5____	-36.367	-36.264	-36.227	-36.227	-36.227	-36.265	-36.180	-36.307	-36.144	-36.227	-36.216	-36.227	-36.143	-36.304	-36.180	-36.144	-36.181	-36.193	-36.180	-36.180	-36.266	-36.144	-36.216	-36.267	-36.266	-36.228	-36.308	-36.182	-36.266	-36.266	-36.134	-36.303	140.005	140.044	140.079	140.079	140.079	140.113	140.043	140.075	140.042	140.079	140.008	140.079	140.078	140.111	140.076	140.076	139.972	140.077	140.109	140.109	140.041	140.076	140.078	140.005	140.041	140.006	140.040	140.077	140.041	140.042	140.046	140.079	104.455	104.412	104.394	104.394	104.394	104.405	104.379	104.425	104.366	104.394	104.397	104.394	104.362	104.420	104.376	104.363	104.387	104.381	104.373	104.373	104.413	104.363	104.390	104.416	104.413	104.402	104.429	104.377	104.413	104.413	104.361	104.423	2016_7_19_17_06_51
FLQS2CKUGRX5	-36.313	-36.231	-36.194	-36.194	-36.194	-36.195	-36.118	-36.231	-36.122	-36.194	-36.192	-36.194	-36.119	-36.266	-36.157	-36.122	-36.121	-36.159	-36.156	-36.156	-36.194	-36.122	-36.191	-36.195	-36.194	-36.195	-36.231	-36.158	-36.194	-36.194	-36.110	-36.232	140.002	140.041	140.082	140.082	140.082	140.117	140.040	140.079	140.044	140.082	140.012	140.082	140.081	140.114	140.119	140.079	139.971	140.080	140.114	140.114	140.043	140.079	140.082	140.010	140.043	140.010	140.044	140.082	140.043	140.044	140.050	140.083	104.514	104.478	104.461	104.461	104.461	104.457	104.436	104.475	104.436	104.461	104.467	104.461	104.432	104.485	104.443	104.433	104.443	104.447	104.443	104.443	104.464	104.433	104.459	104.468	104.464	104.468	104.478	104.447	104.464	104.464	104.431	104.475	2016_7_19_17_06_51
FLQS2C9EGRX5____	-36.330	-36.192	-36.198	-36.198	-36.198	-36.199	-36.147	-36.241	-36.113	-36.198	-36.183	-36.198	-36.072	-36.277	-36.150	-36.112	-36.149	-36.161	-36.149	-36.149	-36.199	-36.112	-36.146	-36.194	-36.199	-36.194	-36.197	-36.150	-36.199	-36.195	-36.098	-36.232	139.931	139.975	140.008	140.008	140.008	140.044	139.980	140.006	139.979	140.008	139.942	140.008	140.011	140.041	140.012	140.008	139.904	140.014	140.045	140.045	139.971	140.008	140.011	139.940	139.971	139.941	139.970	140.012	139.971	139.977	139.984	140.017	104.415	104.357	104.357	104.357	104.357	104.353	104.340	104.373	104.327	104.357	104.357	104.357	104.308	104.383	104.337	104.324	104.348	104.342	104.334	104.334	104.360	104.324	104.336	104.362	104.360	104.362	104.360	104.338	104.360	104.358	104.320	104.369	2016_7_19_17_06_51
