SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30J0GRWV____	-53.664	-53.626	-53.626	-53.695	-53.659	-53.698	-53.659	-53.694	-53.660	-53.694	-53.584	-53.660	-53.593	-53.523	-53.555	-53.584	-53.584	-53.590	-53.589	-53.590	-53.515	-53.590	-53.588	-53.588	-53.584	-53.590	-53.555	-53.590	-53.588	-53.584	-53.589	-53.626	-93.629	-93.666	-93.702	-93.772	-93.737	-93.702	-93.736	-93.773	-93.808	-93.736	-93.843	-93.846	-93.808	-93.877	-93.916	-93.843	-93.843	-93.876	-93.807	-93.841	-93.876	-93.841	-93.811	-93.840	-93.844	-93.841	-93.808	-93.808	-93.811	-93.843	-93.806	-93.808	239.968	239.996	240.005	239.992	239.999	239.972	239.999	239.992	240.018	239.983	240.061	240.027	240.048	240.099	240.094	240.061	240.061	240.067	240.050	240.058	240.102	240.058	240.051	240.059	240.062	240.058	240.066	240.050	240.051	240.061	240.049	240.033	2016_7_19_17_00_23
FLQS30HZGRWY____	-53.103	-53.024	-53.027	-53.139	-53.100	-53.097	-53.147	-53.135	-53.063	-53.135	-53.069	-53.105	-53.030	-52.924	-52.998	-53.069	-53.069	-52.993	-52.992	-53.031	-53.000	-53.031	-53.032	-53.032	-53.026	-53.031	-52.997	-53.034	-53.032	-53.069	-52.990	-53.069	-93.796	-93.832	-93.914	-93.990	-93.954	-93.916	-94.009	-93.983	-94.026	-93.951	-94.057	-94.060	-93.981	-94.089	-94.086	-94.057	-94.057	-94.090	-94.025	-94.049	-94.089	-94.049	-94.028	-94.051	-94.058	-94.049	-94.028	-94.027	-94.028	-94.057	-94.022	-94.025	240.317	240.363	240.383	240.351	240.360	240.351	240.352	240.351	240.396	240.343	240.401	240.385	240.399	240.476	240.441	240.401	240.401	240.445	240.428	240.416	240.441	240.416	240.411	240.417	240.421	240.416	240.427	240.409	240.411	240.401	240.428	240.393	2016_7_19_17_00_23
FLQS30H6GRWV____	-53.112	-53.076	-53.074	-53.143	-53.108	-53.146	-53.110	-53.142	-53.108	-53.144	-53.071	-53.104	-53.041	-52.968	-53.004	-53.071	-53.071	-53.037	-53.036	-53.034	-53.005	-53.034	-53.036	-53.035	-53.074	-53.034	-53.003	-53.038	-53.036	-53.071	-53.036	-53.071	-93.714	-93.751	-93.785	-93.859	-93.824	-93.786	-93.823	-93.858	-93.892	-93.824	-93.959	-93.960	-93.892	-93.989	-93.997	-93.959	-93.959	-93.959	-93.892	-93.925	-93.958	-93.925	-93.893	-93.924	-93.927	-93.925	-93.892	-93.891	-93.893	-93.959	-93.889	-93.892	240.224	240.250	240.260	240.248	240.255	240.227	240.254	240.248	240.273	240.238	240.307	240.292	240.303	240.363	240.348	240.307	240.307	240.323	240.306	240.315	240.338	240.315	240.306	240.315	240.297	240.315	240.321	240.305	240.306	240.307	240.305	240.290	2016_7_19_17_00_23
FLQS30GQGRWV____	-53.540	-53.503	-53.502	-53.576	-53.539	-53.575	-53.541	-53.572	-53.541	-53.575	-53.506	-53.541	-53.471	-53.400	-53.435	-53.506	-53.506	-53.471	-53.471	-53.471	-53.436	-53.471	-53.469	-53.469	-53.505	-53.471	-53.437	-53.468	-53.469	-53.506	-53.467	-53.507	-93.780	-93.816	-93.851	-93.925	-93.891	-93.854	-93.890	-93.924	-93.961	-93.888	-93.994	-93.996	-93.961	-94.028	-94.065	-93.994	-93.994	-94.026	-93.959	-93.992	-94.027	-93.992	-93.965	-93.990	-93.993	-93.992	-93.962	-93.962	-93.965	-93.994	-93.957	-93.959	239.997	240.024	240.033	240.019	240.027	240.000	240.026	240.020	240.044	240.009	240.069	240.053	240.077	240.127	240.120	240.069	240.069	240.094	240.076	240.085	240.110	240.085	240.079	240.085	240.070	240.085	240.093	240.078	240.079	240.069	240.077	240.060	2016_7_19_17_00_23
FLQS30GCGRWY____	-53.476	-53.440	-53.438	-53.510	-53.470	-53.510	-53.473	-53.506	-53.475	-53.508	-53.436	-53.472	-53.441	-53.373	-53.406	-53.436	-53.436	-53.404	-53.405	-53.403	-53.369	-53.403	-53.403	-53.401	-53.436	-53.403	-53.409	-53.402	-53.403	-53.436	-53.401	-53.440	-93.771	-93.806	-93.842	-93.918	-93.882	-93.848	-93.880	-93.917	-93.996	-93.880	-93.985	-93.987	-93.954	-94.020	-94.056	-93.985	-93.985	-94.016	-93.949	-93.982	-94.017	-93.982	-93.997	-93.979	-93.985	-93.982	-93.951	-93.995	-93.997	-93.985	-93.951	-93.951	240.046	240.072	240.083	240.069	240.078	240.051	240.076	240.071	240.106	240.060	240.121	240.105	240.110	240.159	240.153	240.121	240.121	240.144	240.126	240.135	240.160	240.135	240.139	240.135	240.121	240.135	240.124	240.139	240.139	240.121	240.128	240.110	2016_7_19_17_00_23
FLQS30G5GRWY____	-53.676	-53.639	-53.637	-53.712	-53.674	-53.711	-53.676	-53.709	-53.676	-53.712	-53.641	-53.679	-53.606	-53.537	-53.574	-53.641	-53.641	-53.608	-53.607	-53.608	-53.572	-53.608	-53.607	-53.607	-53.642	-53.608	-53.572	-53.605	-53.607	-53.641	-53.603	-53.643	-93.701	-93.740	-93.778	-93.847	-93.813	-93.775	-93.811	-93.846	-93.883	-93.809	-93.914	-93.916	-93.883	-93.949	-93.985	-93.914	-93.914	-93.948	-93.881	-93.912	-93.947	-93.912	-93.885	-93.909	-93.913	-93.912	-93.882	-93.886	-93.885	-93.914	-93.884	-93.882	239.985	240.012	240.023	240.006	240.015	239.988	240.014	240.007	240.032	239.996	240.057	240.040	240.065	240.114	240.106	240.057	240.057	240.081	240.064	240.071	240.097	240.071	240.065	240.071	240.056	240.071	240.080	240.066	240.065	240.057	240.066	240.048	2016_7_19_17_00_23
FLQS30E9GRWY____	-53.841	-53.756	-53.755	-53.830	-53.791	-53.827	-53.791	-53.824	-53.790	-53.829	-53.754	-53.792	-53.724	-53.659	-53.689	-53.754	-53.754	-53.724	-53.724	-53.724	-53.689	-53.724	-53.722	-53.724	-53.756	-53.724	-53.692	-53.725	-53.722	-53.754	-53.721	-53.760	-93.636	-93.621	-93.657	-93.774	-93.736	-93.659	-93.734	-93.766	-93.768	-93.734	-93.834	-93.842	-93.808	-93.871	-93.909	-93.834	-93.834	-93.869	-93.806	-93.836	-93.830	-93.836	-93.811	-93.833	-93.839	-93.836	-93.808	-93.808	-93.811	-93.834	-93.806	-93.807	239.913	239.949	239.958	239.955	239.963	239.926	239.962	239.955	239.972	239.945	240.006	239.990	240.012	240.059	240.055	240.006	240.006	240.029	240.012	240.020	240.034	240.020	240.014	240.019	240.006	240.020	240.027	240.012	240.014	240.006	240.013	239.996	2016_7_19_17_00_23
FLQS30DZGRWV	-53.658	-53.619	-53.617	-53.691	-53.653	-53.692	-53.656	-53.687	-53.658	-53.689	-53.618	-53.654	-53.587	-53.516	-53.552	-53.618	-53.618	-53.586	-53.583	-53.582	-53.550	-53.582	-53.582	-53.581	-53.578	-53.582	-53.549	-53.584	-53.582	-53.618	-53.583	-53.619	-93.625	-93.665	-93.700	-93.772	-93.738	-93.701	-93.774	-93.815	-93.888	-93.737	-93.877	-93.879	-93.809	-93.910	-93.914	-93.877	-93.877	-93.876	-93.842	-93.875	-93.876	-93.875	-93.847	-93.872	-93.842	-93.875	-93.843	-93.846	-93.847	-93.877	-93.839	-93.841	240.489	240.518	240.527	240.513	240.521	240.493	240.529	240.525	240.558	240.504	240.574	240.557	240.570	240.629	240.614	240.574	240.574	240.588	240.580	240.590	240.605	240.590	240.582	240.589	240.583	240.590	240.597	240.581	240.582	240.574	240.580	240.564	2016_7_19_17_00_24
FLQS30D5GRWQ____	-53.468	-53.431	-53.429	-53.505	-53.463	-53.499	-53.466	-53.497	-53.466	-53.501	-53.427	-53.464	-53.392	-53.324	-53.359	-53.427	-53.427	-53.396	-53.394	-53.395	-53.359	-53.395	-53.395	-53.393	-53.427	-53.395	-53.400	-53.394	-53.395	-53.427	-53.391	-53.431	-93.781	-93.817	-93.853	-93.964	-93.891	-93.857	-93.892	-93.926	-94.003	-93.890	-93.997	-94.035	-93.963	-94.030	-94.105	-93.997	-93.997	-94.028	-93.999	-94.030	-94.028	-94.030	-94.003	-94.029	-93.997	-94.030	-94.001	-93.999	-94.003	-93.997	-93.960	-93.998	240.622	240.648	240.659	240.653	240.653	240.627	240.652	240.646	240.681	240.635	240.698	240.690	240.705	240.754	240.757	240.698	240.698	240.720	240.713	240.721	240.737	240.721	240.714	240.721	240.698	240.721	240.711	240.714	240.714	240.698	240.704	240.696	2016_7_19_17_00_24
FLQS30CMGRWQ____	-53.381	-53.344	-53.341	-53.412	-53.378	-53.415	-53.378	-53.413	-53.377	-53.414	-53.340	-53.378	-53.310	-53.242	-53.275	-53.340	-53.340	-53.309	-53.309	-53.308	-53.276	-53.308	-53.307	-53.309	-53.341	-53.308	-53.275	-53.304	-53.307	-53.340	-53.306	-53.344	-93.833	-93.868	-93.867	-93.982	-93.942	-93.910	-93.944	-93.975	-94.016	-93.943	-94.045	-94.048	-94.013	-94.080	-94.120	-94.045	-94.045	-94.080	-94.012	-94.046	-94.081	-94.046	-94.017	-94.044	-94.046	-94.046	-94.014	-93.979	-94.017	-94.045	-94.013	-94.013	240.046	240.072	240.073	240.070	240.076	240.050	240.076	240.068	240.096	240.060	240.120	240.104	240.126	240.175	240.170	240.120	240.120	240.144	240.126	240.135	240.159	240.135	240.128	240.134	240.120	240.135	240.142	240.119	240.128	240.120	240.128	240.110	2016_7_19_17_00_24
FLQS30BWGRWY____	-53.799	-53.760	-53.759	-53.834	-53.795	-53.833	-53.801	-53.830	-53.798	-53.831	-53.760	-53.797	-53.728	-53.657	-53.692	-53.760	-53.760	-53.727	-53.726	-53.726	-53.693	-53.726	-53.726	-53.727	-53.762	-53.726	-53.694	-53.727	-53.726	-53.760	-53.725	-53.765	-93.696	-93.728	-93.726	-93.840	-93.804	-93.728	-93.859	-93.838	-93.876	-93.762	-93.907	-93.907	-93.872	-93.941	-93.977	-93.907	-93.907	-93.939	-93.875	-93.905	-93.939	-93.905	-93.877	-93.902	-93.907	-93.905	-93.875	-93.877	-93.877	-93.907	-93.875	-93.874	239.889	239.915	239.915	239.911	239.920	239.882	239.931	239.912	239.937	239.892	239.963	239.945	239.968	240.019	240.012	239.963	239.963	239.986	239.970	239.978	240.002	239.978	239.971	239.977	239.962	239.978	239.985	239.970	239.971	239.963	239.970	239.952	2016_7_19_17_00_24
FLQS30BJGRWV____	-53.478	-53.441	-53.440	-53.512	-53.474	-53.512	-53.515	-53.509	-53.515	-53.512	-53.480	-53.476	-53.407	-53.375	-53.371	-53.480	-53.480	-53.445	-53.445	-53.444	-53.411	-53.444	-53.445	-53.444	-53.479	-53.444	-53.371	-53.404	-53.445	-53.480	-53.403	-53.440	-93.778	-93.815	-93.850	-93.925	-93.887	-93.853	-93.892	-93.922	-93.962	-93.889	-93.995	-93.995	-93.959	-94.027	-94.063	-93.995	-93.995	-94.027	-93.961	-93.994	-94.026	-93.994	-93.962	-93.991	-93.993	-93.994	-93.960	-93.959	-93.962	-93.995	-93.956	-93.958	239.988	240.015	240.024	240.011	240.019	239.992	240.001	240.011	240.019	240.002	240.044	240.046	240.068	240.101	240.112	240.044	240.044	240.068	240.051	240.060	240.084	240.060	240.051	240.060	240.044	240.060	240.085	240.069	240.051	240.044	240.069	240.053	2016_7_19_17_00_24
FLQS30AEGRWV____	-53.462	-53.425	-53.426	-53.540	-53.503	-53.502	-53.507	-53.494	-53.502	-53.540	-53.424	-53.460	-53.392	-53.323	-53.358	-53.424	-53.424	-53.393	-53.391	-53.391	-53.358	-53.391	-53.391	-53.390	-53.424	-53.391	-53.357	-53.391	-53.391	-53.424	-53.389	-53.428	-93.767	-93.804	-93.842	-93.954	-93.877	-93.883	-93.918	-93.915	-93.990	-93.918	-94.022	-94.025	-93.951	-94.053	-94.054	-94.022	-94.022	-94.015	-93.984	-94.017	-94.016	-94.017	-93.988	-93.980	-94.024	-94.017	-93.985	-93.987	-93.988	-94.022	-93.988	-93.988	240.629	240.656	240.665	240.642	240.639	240.641	240.648	240.653	240.669	240.633	240.713	240.697	240.709	240.768	240.752	240.713	240.713	240.726	240.719	240.727	240.742	240.727	240.720	240.718	240.714	240.727	240.735	240.719	240.720	240.713	240.721	240.703	2016_7_19_17_00_24
FLQS309TGRWY____	-53.534	-53.497	-53.495	-53.567	-53.530	-53.569	-53.531	-53.565	-53.530	-53.566	-53.494	-53.529	-53.462	-53.393	-53.426	-53.494	-53.494	-53.461	-53.499	-53.461	-53.466	-53.461	-53.461	-53.459	-53.494	-53.461	-53.427	-53.461	-53.461	-53.494	-53.460	-53.497	-93.760	-93.799	-93.834	-93.908	-93.871	-93.835	-93.871	-93.905	-93.944	-93.869	-93.976	-93.977	-93.942	-94.012	-94.047	-93.976	-93.976	-94.011	-93.945	-93.977	-94.014	-93.977	-93.945	-93.974	-93.977	-93.977	-93.945	-93.945	-93.945	-93.976	-93.944	-93.943	240.541	240.568	240.578	240.565	240.572	240.545	240.571	240.565	240.591	240.555	240.616	240.600	240.622	240.672	240.666	240.616	240.616	240.640	240.605	240.632	240.639	240.632	240.623	240.632	240.616	240.632	240.638	240.623	240.623	240.616	240.623	240.606	2016_7_19_17_00_24
FLQS309QGRWV____	-53.448	-53.412	-53.367	-53.483	-53.446	-53.481	-53.448	-53.484	-53.447	-53.485	-53.412	-53.446	-53.379	-53.265	-53.297	-53.412	-53.412	-53.379	-53.378	-53.379	-53.342	-53.379	-53.377	-53.377	-53.411	-53.379	-53.297	-53.372	-53.377	-53.412	-53.373	-53.415	-93.835	-93.871	-93.905	-93.979	-93.941	-93.907	-93.943	-93.974	-94.012	-93.940	-94.047	-94.048	-94.012	-94.082	-94.117	-94.047	-94.047	-94.081	-94.013	-94.046	-94.078	-94.046	-94.013	-94.043	-94.044	-94.046	-94.016	-94.012	-94.013	-94.047	-94.012	-94.012	240.641	240.667	240.697	240.662	240.670	240.645	240.670	240.661	240.688	240.652	240.714	240.698	240.719	240.790	240.785	240.714	240.714	240.737	240.720	240.728	240.754	240.728	240.721	240.728	240.713	240.728	240.758	240.722	240.721	240.714	240.722	240.703	2016_7_19_17_00_25
FLQS309NGRWM____	-53.520	-53.483	-53.484	-53.558	-53.521	-53.558	-53.521	-53.553	-53.523	-53.557	-53.485	-53.523	-53.453	-53.383	-53.418	-53.485	-53.485	-53.453	-53.453	-53.452	-53.417	-53.452	-53.451	-53.452	-53.486	-53.452	-53.420	-53.451	-53.451	-53.485	-53.449	-53.489	-93.630	-93.665	-93.701	-93.778	-93.743	-93.706	-93.742	-93.774	-93.814	-93.742	-93.845	-93.847	-93.815	-93.880	-93.918	-93.845	-93.845	-93.877	-93.809	-93.843	-93.877	-93.843	-93.813	-93.841	-93.846	-93.843	-93.811	-93.814	-93.813	-93.845	-93.810	-93.811	239.994	240.020	240.030	240.016	240.023	239.997	240.023	240.017	240.041	240.007	240.067	240.050	240.074	240.123	240.117	240.067	240.067	240.090	240.072	240.082	240.107	240.082	240.074	240.081	240.067	240.082	240.088	240.075	240.074	240.067	240.074	240.056	2016_7_19_17_00_25
FLQS308YGRWQ____	-53.456	-53.419	-53.417	-53.487	-53.452	-53.490	-53.452	-53.486	-53.451	-53.488	-53.416	-53.451	-53.383	-53.316	-53.350	-53.416	-53.416	-53.384	-53.385	-53.383	-53.350	-53.383	-53.382	-53.384	-53.414	-53.383	-53.351	-53.382	-53.382	-53.416	-53.381	-53.420	-93.769	-93.808	-93.845	-93.919	-93.883	-93.846	-93.883	-93.917	-93.955	-93.882	-93.986	-93.987	-93.951	-94.018	-94.053	-93.986	-93.986	-94.012	-93.949	-93.983	-94.012	-93.983	-93.955	-93.978	-93.983	-93.983	-93.952	-93.954	-93.955	-93.986	-93.951	-93.951	240.115	240.142	240.152	240.140	240.146	240.119	240.146	240.140	240.165	240.130	240.190	240.174	240.196	240.245	240.238	240.190	240.190	240.212	240.194	240.204	240.227	240.204	240.197	240.203	240.190	240.204	240.211	240.197	240.197	240.190	240.197	240.179	2016_7_19_17_00_25
FLQS3084GRWM____	-53.542	-53.509	-53.510	-53.580	-53.544	-53.580	-53.545	-53.580	-53.546	-53.580	-53.509	-53.546	-53.509	-53.403	-53.441	-53.509	-53.509	-53.477	-53.476	-53.476	-53.439	-53.476	-53.476	-53.474	-53.509	-53.476	-53.440	-53.474	-53.476	-53.509	-53.472	-53.512	-93.771	-93.805	-93.840	-93.910	-93.875	-93.837	-93.874	-93.913	-93.946	-93.873	-93.978	-93.978	-93.909	-94.013	-94.049	-93.978	-93.978	-94.012	-93.941	-93.977	-94.013	-93.977	-93.946	-93.976	-93.978	-93.977	-93.943	-93.948	-93.946	-93.978	-93.944	-93.943	240.051	240.075	240.084	240.070	240.078	240.051	240.077	240.071	240.095	240.061	240.121	240.104	240.103	240.179	240.171	240.121	240.121	240.145	240.126	240.136	240.162	240.136	240.128	240.136	240.121	240.136	240.143	240.129	240.128	240.121	240.129	240.110	2016_7_19_17_00_25
FLQS307KGRWV____	-53.297	-53.259	-53.257	-53.289	-53.336	-53.332	-53.296	-53.327	-53.296	-53.329	-53.258	-53.293	-53.225	-53.155	-53.190	-53.258	-53.258	-53.225	-53.224	-53.225	-53.188	-53.225	-53.224	-53.182	-53.257	-53.225	-53.192	-53.263	-53.224	-53.258	-53.262	-53.303	-93.764	-93.802	-93.838	-93.958	-93.972	-93.845	-93.978	-93.912	-93.996	-93.879	-93.981	-93.983	-93.947	-94.016	-94.051	-93.981	-93.981	-94.013	-93.988	-93.977	-94.011	-93.977	-93.994	-93.973	-93.984	-93.977	-93.948	-93.999	-93.994	-93.981	-93.996	-93.996	240.690	240.717	240.728	240.744	240.726	240.695	240.746	240.715	240.751	240.706	240.765	240.749	240.771	240.821	240.814	240.765	240.765	240.788	240.782	240.779	240.805	240.779	240.784	240.798	240.766	240.779	240.787	240.767	240.784	240.765	240.767	240.748	2016_7_19_17_00_25
FLQS3072GRWV____	-53.163	-53.090	-53.088	-53.158	-53.162	-53.160	-53.123	-53.155	-53.124	-53.156	-53.126	-53.162	-53.094	-52.984	-53.058	-53.126	-53.126	-53.054	-53.090	-53.091	-53.020	-53.091	-53.093	-53.090	-53.087	-53.091	-53.055	-53.053	-53.093	-53.126	-53.052	-53.127	-93.683	-93.677	-93.756	-93.829	-93.793	-93.755	-93.793	-93.829	-93.865	-93.794	-93.896	-93.899	-93.861	-93.928	-93.966	-93.896	-93.896	-93.928	-93.860	-93.892	-93.887	-93.892	-93.862	-93.890	-93.898	-93.892	-93.862	-93.863	-93.862	-93.896	-93.858	-93.861	240.173	240.206	240.227	240.214	240.203	240.193	240.221	240.215	240.239	240.206	240.246	240.231	240.252	240.320	240.296	240.246	240.246	240.288	240.253	240.261	240.293	240.261	240.253	240.262	240.265	240.261	240.270	240.271	240.253	240.246	240.270	240.237	2016_7_19_17_00_25
FLQS305NGRWM____	-53.518	-53.480	-53.480	-53.550	-53.513	-53.549	-53.511	-53.550	-53.514	-53.547	-53.481	-53.516	-53.447	-53.380	-53.413	-53.481	-53.481	-53.449	-53.447	-53.449	-53.412	-53.449	-53.446	-53.445	-53.477	-53.449	-53.414	-53.446	-53.446	-53.481	-53.445	-53.484	-93.798	-93.833	-93.868	-93.944	-93.909	-93.872	-93.907	-93.942	-93.979	-93.906	-94.013	-94.048	-93.981	-94.047	-94.116	-94.013	-94.013	-94.045	-93.978	-94.011	-94.045	-94.011	-93.982	-94.009	-94.012	-94.011	-93.980	-93.979	-93.982	-94.013	-93.977	-93.977	240.165	240.192	240.201	240.189	240.197	240.171	240.197	240.188	240.215	240.180	240.239	240.232	240.246	240.294	240.297	240.239	240.239	240.262	240.245	240.253	240.279	240.253	240.247	240.255	240.240	240.253	240.261	240.246	240.247	240.239	240.246	240.228	2016_7_19_17_00_25
FLQS305DGRWM____	-53.515	-53.478	-53.478	-53.547	-53.509	-53.551	-53.512	-53.546	-53.513	-53.546	-53.475	-53.511	-53.479	-53.410	-53.407	-53.475	-53.475	-53.442	-53.443	-53.442	-53.407	-53.442	-53.441	-53.444	-53.477	-53.442	-53.409	-53.440	-53.441	-53.475	-53.439	-53.479	-93.705	-93.742	-93.776	-93.886	-93.852	-93.814	-93.851	-93.883	-93.921	-93.813	-93.954	-93.955	-93.883	-93.985	-93.988	-93.954	-93.954	-93.985	-93.918	-93.951	-93.946	-93.951	-93.922	-93.912	-93.917	-93.951	-93.920	-93.921	-93.922	-93.954	-93.918	-93.919	240.015	240.042	240.051	240.048	240.056	240.027	240.055	240.048	240.072	240.029	240.099	240.083	240.078	240.137	240.139	240.099	240.099	240.122	240.104	240.113	240.128	240.113	240.106	240.102	240.088	240.113	240.120	240.106	240.106	240.099	240.106	240.088	2016_7_19_17_00_26
FLQS3057GRWM____	-53.391	-53.351	-53.350	-53.418	-53.338	-53.377	-53.338	-53.372	-53.340	-53.377	-53.353	-53.341	-53.271	-53.248	-53.237	-53.353	-53.353	-53.319	-53.319	-53.319	-53.284	-53.319	-53.318	-53.319	-53.352	-53.319	-53.237	-53.270	-53.318	-53.353	-53.313	-53.355	-93.760	-93.799	-93.833	-93.952	-93.868	-93.832	-93.868	-93.905	-93.941	-93.867	-93.973	-93.974	-93.939	-94.008	-94.045	-93.973	-93.973	-94.009	-93.938	-93.974	-94.006	-93.974	-93.945	-93.970	-93.972	-93.974	-93.941	-93.940	-93.945	-93.973	-93.938	-93.938	240.658	240.686	240.696	240.695	240.711	240.683	240.710	240.704	240.728	240.692	240.731	240.737	240.760	240.789	240.803	240.731	240.731	240.756	240.737	240.747	240.772	240.747	240.740	240.746	240.731	240.747	240.776	240.761	240.740	240.731	240.740	240.721	2016_7_19_17_00_26
FLQS3052GRWY____	-53.790	-53.750	-53.752	-53.822	-53.786	-53.823	-53.784	-53.819	-53.790	-53.822	-53.753	-53.788	-53.716	-53.652	-53.684	-53.753	-53.753	-53.718	-53.720	-53.719	-53.687	-53.719	-53.718	-53.719	-53.753	-53.719	-53.686	-53.718	-53.718	-53.753	-53.718	-53.755	-93.682	-93.722	-93.758	-93.830	-93.754	-93.720	-93.755	-93.790	-93.866	-93.755	-93.900	-93.902	-93.828	-93.931	-93.964	-93.900	-93.900	-93.930	-93.863	-93.896	-93.932	-93.896	-93.868	-93.895	-93.899	-93.896	-93.864	-93.865	-93.868	-93.900	-93.863	-93.865	240.483	240.512	240.521	240.508	240.504	240.478	240.506	240.498	240.532	240.488	240.558	240.542	240.556	240.613	240.606	240.558	240.558	240.582	240.563	240.573	240.597	240.573	240.566	240.572	240.557	240.573	240.579	240.565	240.566	240.558	240.564	240.548	2016_7_19_17_00_26
FLQS304WGRWM____	-53.590	-53.554	-53.552	-53.625	-53.592	-53.626	-53.590	-53.625	-53.591	-53.625	-53.554	-53.591	-53.523	-53.455	-53.489	-53.554	-53.554	-53.522	-53.522	-53.521	-53.522	-53.521	-53.521	-53.521	-53.554	-53.521	-53.489	-53.521	-53.521	-53.554	-53.519	-53.558	-93.691	-93.687	-93.722	-93.836	-93.799	-93.765	-93.800	-93.836	-93.873	-93.799	-93.901	-93.903	-93.872	-93.939	-93.974	-93.901	-93.901	-93.938	-93.869	-93.901	-93.935	-93.901	-93.874	-93.898	-93.902	-93.901	-93.870	-93.870	-93.874	-93.901	-93.869	-93.869	240.028	240.044	240.054	240.050	240.056	240.031	240.057	240.050	240.075	240.040	240.100	240.083	240.106	240.156	240.149	240.100	240.100	240.124	240.106	240.115	240.124	240.115	240.108	240.114	240.100	240.115	240.121	240.107	240.108	240.100	240.108	240.090	2016_7_19_17_00_26
