SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K1GRWY____	-63.595	-63.489	-63.632	-63.665	-63.595	-63.560	-63.700	-63.560	-63.595	-63.490	-63.700	-63.455	-63.525	-63.525	-63.560	-63.700	-63.567	-63.665	-63.560	-64.188	-63.665	-63.640	-63.944	-63.947	-63.630	-63.665	-63.560	-63.595	-63.665	-63.902	-63.630	-63.593	-120.400	-120.068	-119.859	-119.945	-119.875	-119.980	-119.980	-119.770	-120.365	-120.330	-120.470	-119.840	-119.840	-119.980	-119.945	-120.470	-119.893	-119.840	-119.875	-120.208	-120.400	-119.930	-120.315	-120.274	-120.015	-119.945	-119.910	-119.945	-119.910	-120.235	-120.330	-120.345	241.820	241.794	241.700	241.704	241.717	241.750	241.698	241.709	241.813	241.845	241.795	241.762	241.736	241.763	241.743	241.795	241.730	241.683	241.730	241.562	241.794	241.710	241.673	241.664	241.731	241.704	241.737	241.730	241.697	241.673	241.793	241.810	2016_7_19_16_57_26
FLQS30JCGRWV____	-63.714	-63.532	-63.709	-63.754	-63.682	-63.642	-63.719	-63.700	-63.669	-63.630	-63.700	-63.570	-63.613	-63.613	-63.649	-63.704	-63.644	-63.805	-63.770	-64.268	-63.674	-63.721	-64.020	-64.022	-63.681	-63.735	-63.649	-63.683	-63.732	-63.950	-63.700	-63.632	-120.223	-119.877	-119.673	-119.744	-119.669	-119.770	-119.773	-119.630	-120.158	-120.260	-120.190	-119.636	-119.637	-119.780	-119.742	-120.285	-119.706	-119.700	-119.735	-120.028	-120.188	-119.743	-120.129	-120.094	-119.839	-119.805	-119.705	-119.740	-119.715	-120.057	-120.190	-120.157	241.741	241.741	241.634	241.631	241.643	241.678	241.650	241.629	241.745	241.779	241.740	241.678	241.663	241.691	241.670	241.757	241.665	241.604	241.624	241.497	241.749	241.643	241.609	241.601	241.677	241.650	241.663	241.657	241.634	241.620	241.740	241.759	2016_7_19_16_57_26
FLQS30J0GRWV____	-63.805	-63.592	-63.762	-63.875	-63.735	-63.696	-63.840	-63.700	-63.735	-63.630	-63.840	-63.595	-63.665	-63.665	-63.706	-63.770	-63.702	-63.805	-63.770	-64.330	-63.805	-63.774	-64.081	-64.076	-63.700	-63.805	-63.700	-63.735	-63.754	-64.005	-63.700	-63.697	-120.260	-119.932	-119.717	-119.805	-119.735	-119.822	-119.840	-119.630	-120.225	-120.330	-120.330	-119.700	-119.700	-119.840	-119.748	-120.330	-119.756	-119.700	-119.735	-120.085	-120.260	-119.792	-120.141	-120.129	-119.875	-119.805	-119.754	-119.805	-119.764	-120.092	-120.190	-120.211	241.714	241.729	241.623	241.598	241.637	241.668	241.618	241.629	241.734	241.793	241.715	241.682	241.656	241.683	241.650	241.741	241.653	241.604	241.624	241.485	241.714	241.633	241.588	241.588	241.677	241.624	241.653	241.650	241.635	241.607	241.740	241.745	2016_7_19_16_57_26
FLQS30HZGRWY____	-63.557	-63.377	-63.548	-63.593	-63.523	-63.481	-63.560	-63.490	-63.549	-63.410	-63.560	-63.378	-63.452	-63.490	-63.489	-63.582	-63.490	-63.590	-63.491	-64.109	-63.517	-63.561	-63.864	-63.862	-63.489	-63.520	-63.491	-63.522	-63.538	-63.790	-63.490	-63.482	-120.339	-120.000	-119.788	-119.859	-119.786	-119.886	-119.896	-119.700	-120.306	-120.309	-120.330	-119.754	-119.754	-119.894	-119.857	-120.413	-119.822	-119.750	-119.791	-120.143	-120.309	-119.859	-120.248	-120.204	-119.932	-119.857	-119.821	-119.857	-119.836	-120.166	-120.260	-120.279	241.822	241.822	241.717	241.714	241.726	241.761	241.734	241.721	241.818	241.871	241.819	241.774	241.746	241.760	241.753	241.827	241.745	241.694	241.739	241.578	241.831	241.726	241.690	241.682	241.768	241.741	241.745	241.740	241.730	241.701	241.832	241.838	2016_7_19_16_57_26
FLQS30H6GRWV____	-63.526	-63.374	-63.548	-63.593	-63.523	-63.479	-63.554	-63.493	-63.524	-63.419	-63.559	-63.378	-63.459	-63.450	-63.487	-63.629	-63.486	-63.596	-63.486	-64.104	-63.524	-63.561	-63.857	-63.856	-63.490	-63.525	-63.486	-63.522	-63.544	-63.784	-63.489	-63.443	-120.326	-120.012	-119.804	-119.876	-119.802	-119.900	-119.908	-119.700	-120.299	-120.334	-120.334	-119.770	-119.771	-119.910	-119.873	-120.404	-119.840	-119.768	-119.807	-120.157	-120.334	-119.874	-120.264	-120.220	-119.944	-119.874	-119.839	-119.875	-119.852	-120.183	-120.264	-120.291	241.870	241.865	241.759	241.756	241.768	241.804	241.777	241.759	241.866	241.911	241.859	241.815	241.786	241.816	241.795	241.847	241.789	241.734	241.783	241.622	241.872	241.768	241.735	241.727	241.808	241.781	241.789	241.782	241.770	241.746	241.872	241.894	2016_7_19_16_57_26
FLQS30GQGRWV____	-62.636	-62.486	-62.661	-62.735	-62.665	-62.591	-62.702	-62.603	-62.623	-62.520	-62.694	-62.485	-62.598	-62.601	-62.633	-62.661	-62.600	-62.737	-62.631	-63.220	-62.659	-62.674	-63.003	-62.971	-62.636	-62.672	-62.633	-62.635	-62.681	-62.900	-62.589	-62.589	-110.559	-110.243	-110.033	-110.136	-110.065	-110.132	-110.170	-109.930	-110.519	-110.553	-110.581	-109.998	-110.032	-110.141	-110.136	-110.623	-110.068	-110.031	-110.068	-110.392	-110.582	-110.106	-110.524	-110.454	-110.205	-110.103	-110.101	-110.104	-110.112	-110.418	-110.485	-110.523	240.346	240.334	240.219	240.213	240.224	240.269	240.233	240.219	240.342	240.390	240.328	240.280	240.243	240.267	240.253	240.351	240.251	240.188	240.239	240.080	240.342	240.230	240.194	240.191	240.267	240.230	240.245	240.245	240.228	240.211	240.348	240.357	2016_7_19_16_57_27
FLQS30GCGRWY____	-63.525	-63.337	-63.507	-63.595	-63.525	-63.490	-63.560	-63.490	-63.525	-63.420	-63.560	-63.370	-63.451	-63.455	-63.490	-63.560	-63.484	-63.550	-63.490	-64.104	-63.525	-63.560	-63.823	-63.850	-63.486	-63.525	-63.490	-63.525	-63.525	-63.783	-63.490	-63.439	-120.470	-120.091	-119.880	-120.015	-119.945	-120.050	-119.980	-119.770	-120.365	-120.400	-120.400	-119.843	-119.844	-120.050	-120.015	-120.470	-119.909	-119.842	-119.945	-120.226	-120.400	-119.945	-120.335	-120.328	-120.019	-120.015	-119.980	-119.945	-119.980	-120.257	-120.330	-120.368	241.860	241.855	241.750	241.744	241.756	241.790	241.750	241.735	241.839	241.885	241.833	241.794	241.764	241.803	241.783	241.847	241.765	241.727	241.770	241.597	241.846	241.743	241.722	241.711	241.786	241.770	241.776	241.756	241.763	241.722	241.845	241.872	2016_7_19_16_57_27
FLQS30G5GRWY____	-63.875	-63.664	-63.839	-63.875	-63.875	-63.770	-63.845	-63.783	-63.805	-63.770	-63.851	-63.662	-63.735	-63.735	-63.732	-63.843	-63.770	-63.945	-63.772	-64.401	-63.805	-63.910	-64.153	-64.153	-63.770	-63.809	-63.840	-63.805	-63.862	-64.075	-63.770	-63.734	-120.400	-120.067	-119.817	-119.945	-119.875	-119.980	-119.922	-119.712	-120.365	-120.470	-120.341	-119.782	-119.840	-119.980	-119.888	-120.448	-119.910	-119.910	-119.854	-120.175	-120.400	-119.945	-120.278	-120.232	-120.015	-119.918	-119.910	-119.945	-119.896	-120.226	-120.330	-120.312	241.716	241.729	241.614	241.626	241.612	241.672	241.633	241.614	241.735	241.769	241.713	241.673	241.657	241.685	241.668	241.738	241.658	241.593	241.646	241.477	241.742	241.613	241.589	241.579	241.679	241.645	241.632	241.652	241.621	241.607	241.741	241.751	2016_7_19_16_57_27
FLQS30E9GRWY____	-63.735	-63.583	-63.723	-63.806	-63.691	-63.688	-63.769	-63.700	-63.735	-63.630	-63.770	-63.582	-63.665	-63.659	-63.698	-63.770	-63.695	-63.805	-63.695	-64.286	-63.735	-63.770	-64.037	-64.037	-63.700	-63.735	-63.695	-63.733	-63.752	-63.997	-63.700	-63.686	-120.400	-120.079	-119.869	-119.939	-119.867	-119.966	-119.975	-119.770	-120.365	-120.470	-120.400	-119.832	-119.840	-119.974	-119.937	-120.470	-119.901	-119.840	-119.870	-120.223	-120.400	-119.945	-120.324	-120.284	-120.085	-119.945	-119.899	-119.937	-119.914	-120.244	-120.330	-120.358	241.768	241.762	241.668	241.650	241.679	241.700	241.671	241.657	241.761	241.821	241.755	241.713	241.683	241.712	241.690	241.769	241.685	241.631	241.678	241.529	241.768	241.665	241.641	241.633	241.719	241.678	241.684	241.677	241.666	241.640	241.767	241.778	2016_7_19_16_57_27
FLQS30DZGRWV	-63.794	-63.610	-63.817	-63.875	-63.793	-63.770	-63.840	-63.770	-63.751	-63.642	-63.787	-63.665	-63.723	-63.735	-63.760	-63.840	-63.759	-63.875	-63.759	-64.377	-63.782	-63.840	-64.100	-64.128	-63.770	-63.791	-63.759	-63.805	-63.808	-64.031	-63.700	-63.712	-120.307	-119.962	-119.786	-119.875	-119.785	-119.910	-119.910	-119.700	-120.272	-120.269	-120.272	-119.770	-119.752	-119.910	-119.855	-120.400	-119.821	-119.770	-119.789	-120.135	-120.298	-119.875	-120.214	-120.206	-119.945	-119.854	-119.819	-119.875	-119.833	-120.136	-120.260	-120.241	242.402	242.402	242.290	242.286	242.299	242.332	242.306	242.291	242.411	242.451	242.398	242.344	242.318	242.345	242.325	242.403	242.319	242.265	242.312	242.151	242.405	242.299	242.270	242.258	242.339	242.313	242.318	242.312	242.303	242.280	242.428	242.419	2016_7_19_16_57_27
FLQS30D5GRWQ____	-63.593	-63.409	-63.616	-63.663	-63.590	-63.545	-63.626	-63.560	-63.595	-63.490	-63.630	-63.444	-63.523	-63.516	-63.556	-63.630	-63.552	-63.662	-63.552	-64.141	-63.595	-63.630	-63.928	-63.926	-63.630	-63.593	-63.554	-63.591	-63.608	-63.855	-63.560	-63.542	-120.469	-120.158	-119.944	-120.015	-119.942	-120.041	-120.050	-119.840	-120.435	-120.470	-120.470	-119.910	-119.911	-120.084	-120.013	-120.610	-119.979	-119.908	-119.946	-120.297	-120.470	-120.014	-120.400	-120.361	-120.155	-120.014	-119.977	-120.013	-119.991	-120.323	-120.400	-120.433	241.834	241.842	241.722	241.719	241.731	241.768	241.739	241.723	241.827	241.873	241.821	241.780	241.751	241.787	241.758	241.848	241.753	241.698	241.747	241.597	241.834	241.731	241.696	241.689	241.759	241.745	241.752	241.745	241.735	241.708	241.833	241.846	2016_7_19_16_57_27
FLQS30CMGRWQ____	-63.598	-63.413	-63.585	-63.668	-63.596	-63.554	-63.631	-63.565	-63.588	-63.450	-63.591	-63.415	-63.529	-63.528	-63.562	-63.591	-63.526	-63.667	-63.562	-64.147	-63.587	-63.601	-63.900	-63.902	-63.564	-63.595	-63.561	-63.598	-63.611	-63.831	-63.550	-63.515	-120.464	-120.116	-119.945	-120.012	-119.940	-120.044	-120.044	-119.838	-120.425	-120.428	-120.428	-119.908	-119.909	-120.049	-120.011	-120.496	-119.977	-119.906	-119.946	-120.298	-120.455	-120.014	-120.400	-120.364	-120.081	-120.010	-119.975	-120.012	-119.988	-120.327	-120.388	-120.394	241.934	241.934	241.837	241.819	241.832	241.868	241.839	241.823	241.930	241.982	241.930	241.893	241.850	241.878	241.859	241.943	241.865	241.798	241.845	241.697	241.937	241.844	241.809	241.802	241.872	241.846	241.852	241.845	241.836	241.820	241.937	241.951	2016_7_19_16_57_27
FLQS30BWGRWY____	-63.825	-63.673	-63.851	-63.892	-63.875	-63.777	-63.910	-63.840	-63.812	-63.770	-63.840	-63.665	-63.735	-63.819	-63.789	-63.854	-63.817	-63.945	-63.784	-64.408	-63.805	-63.910	-64.160	-64.158	-63.840	-63.823	-63.840	-63.824	-63.875	-64.087	-63.840	-63.775	-120.342	-120.031	-119.818	-119.926	-119.875	-119.914	-119.980	-119.770	-120.303	-120.400	-120.400	-119.840	-119.840	-119.955	-119.890	-120.413	-119.886	-119.840	-119.854	-120.213	-120.400	-119.945	-120.312	-120.235	-120.015	-119.890	-119.910	-119.887	-119.895	-120.199	-120.330	-120.340	242.397	242.392	242.284	242.290	242.286	242.330	242.294	242.278	242.394	242.429	242.403	242.358	242.331	242.323	242.321	242.400	242.310	242.253	242.316	242.155	242.416	242.287	242.267	242.252	242.327	242.308	242.306	242.308	242.290	242.272	242.389	242.415	2016_7_19_16_57_28
FLQS30BJGRWV____	-63.588	-63.401	-63.606	-63.651	-63.583	-63.537	-63.630	-63.560	-63.578	-63.438	-63.613	-63.455	-63.525	-63.513	-63.547	-63.577	-63.515	-63.653	-63.548	-64.166	-63.576	-63.621	-63.890	-63.917	-63.550	-63.581	-63.547	-63.582	-63.598	-63.819	-63.560	-63.535	-120.450	-120.104	-119.927	-119.997	-119.926	-120.025	-120.050	-119.840	-120.412	-120.413	-120.412	-119.910	-119.910	-120.034	-119.996	-120.484	-119.928	-119.891	-119.930	-120.280	-120.441	-119.997	-120.354	-120.343	-120.067	-119.997	-119.961	-119.996	-119.972	-120.277	-120.400	-120.415	241.832	241.834	241.723	241.720	241.731	241.768	241.738	241.723	241.829	241.881	241.816	241.776	241.750	241.779	241.758	241.843	241.757	241.698	241.745	241.584	241.835	241.731	241.701	241.689	241.771	241.746	241.751	241.745	241.735	241.713	241.833	241.845	2016_7_19_16_57_28
FLQS30AEGRWV____	-63.601	-63.411	-63.582	-63.663	-63.595	-63.560	-63.626	-63.560	-63.595	-63.490	-63.630	-63.455	-63.522	-63.521	-63.555	-63.623	-63.555	-63.660	-63.553	-64.176	-63.595	-63.628	-63.929	-63.929	-63.556	-63.595	-63.552	-63.590	-63.604	-63.856	-63.630	-63.544	-120.349	-120.040	-119.826	-119.929	-119.875	-119.980	-119.963	-119.770	-120.365	-120.400	-120.400	-119.840	-119.825	-119.964	-119.927	-120.418	-119.893	-119.823	-119.861	-120.212	-120.400	-119.930	-120.315	-120.272	-120.001	-119.895	-119.892	-119.928	-119.905	-120.236	-120.330	-120.348	242.482	242.492	242.386	242.376	242.391	242.424	242.396	242.383	242.487	242.533	242.481	242.436	242.408	242.436	242.416	242.487	242.409	242.356	242.403	242.241	242.494	242.389	242.353	242.345	242.430	242.394	242.410	242.403	242.393	242.365	242.467	242.503	2016_7_19_16_57_28
FLQS309TGRWY____	-63.677	-63.525	-63.703	-63.748	-63.675	-63.634	-63.709	-63.645	-63.665	-63.560	-63.700	-63.528	-63.610	-63.606	-63.641	-63.698	-63.641	-63.747	-63.641	-64.261	-63.663	-63.716	-64.009	-64.010	-63.645	-63.675	-63.640	-63.675	-63.727	-63.939	-63.628	-63.626	-120.399	-120.079	-119.873	-119.945	-119.872	-119.973	-119.976	-119.769	-120.359	-120.390	-120.392	-119.839	-119.839	-119.980	-119.943	-120.461	-119.909	-119.838	-119.875	-120.232	-120.391	-119.943	-120.332	-120.295	-120.016	-119.942	-119.908	-119.942	-119.918	-120.257	-120.321	-120.359	241.789	241.783	241.676	241.673	241.686	241.722	241.694	241.677	241.786	241.831	241.779	241.734	241.704	241.733	241.713	241.794	241.706	241.652	241.699	241.540	241.793	241.685	241.653	241.645	241.726	241.700	241.706	241.700	241.676	241.664	241.792	241.801	2016_7_19_16_57_28
FLQS309QGRWV____	-63.595	-63.391	-63.565	-63.665	-63.536	-63.490	-63.570	-63.490	-63.525	-63.426	-63.630	-63.385	-63.474	-63.465	-63.503	-63.564	-63.499	-63.665	-63.498	-64.124	-63.525	-63.577	-63.878	-63.873	-63.505	-63.540	-63.500	-63.525	-63.590	-63.804	-63.490	-63.493	-120.470	-120.082	-119.865	-120.015	-119.865	-119.964	-119.974	-119.770	-120.365	-120.387	-120.400	-119.832	-119.834	-119.972	-119.936	-120.460	-119.900	-119.840	-119.868	-120.218	-120.400	-119.936	-120.326	-120.281	-120.012	-119.936	-119.896	-119.945	-119.911	-120.244	-120.330	-120.358	241.834	241.834	241.726	241.718	241.736	241.773	241.745	241.735	241.839	241.880	241.807	241.786	241.754	241.784	241.763	241.844	241.757	241.683	241.751	241.587	241.846	241.735	241.700	241.693	241.777	241.749	241.756	241.756	241.726	241.712	241.845	241.850	2016_7_19_16_57_28
FLQS309NGRWM____	-63.875	-63.667	-63.843	-63.945	-63.875	-63.768	-63.910	-63.770	-63.875	-63.700	-63.845	-63.665	-63.805	-63.739	-63.770	-63.842	-63.840	-63.875	-63.776	-64.397	-63.808	-63.910	-64.153	-64.151	-63.840	-63.809	-63.840	-63.805	-63.860	-64.084	-63.840	-63.771	-120.400	-120.035	-119.826	-119.945	-119.875	-119.956	-119.980	-119.770	-120.365	-120.341	-120.342	-119.840	-119.840	-119.962	-119.945	-120.410	-119.910	-119.840	-119.860	-120.207	-120.341	-119.945	-120.313	-120.273	-120.015	-119.926	-119.910	-119.945	-119.901	-120.203	-120.330	-120.312	242.390	242.395	242.288	242.274	242.286	242.342	242.294	242.305	242.383	242.444	242.390	242.358	242.305	242.354	242.339	242.404	242.306	242.279	242.320	242.158	242.403	242.287	242.270	242.262	242.327	242.321	242.306	242.326	242.297	242.273	242.389	242.412	2016_7_19_16_57_28
FLQS308YGRWQ____	-63.565	-63.384	-63.555	-63.600	-63.527	-63.520	-63.570	-63.528	-63.557	-63.415	-63.557	-63.387	-63.496	-63.494	-63.526	-63.557	-63.500	-63.632	-63.529	-64.115	-63.521	-63.602	-63.868	-63.868	-63.498	-63.563	-63.529	-63.532	-63.578	-63.800	-63.487	-63.485	-120.440	-120.095	-119.890	-119.992	-119.919	-120.023	-119.993	-119.817	-120.402	-120.406	-120.405	-119.887	-119.886	-120.028	-119.990	-120.474	-119.922	-119.884	-119.925	-120.242	-120.405	-119.991	-120.348	-120.343	-120.059	-119.989	-119.957	-119.958	-119.967	-120.273	-120.338	-120.376	241.839	241.839	241.735	241.738	241.751	241.774	241.749	241.730	241.835	241.888	241.835	241.796	241.756	241.785	241.765	241.849	241.761	241.705	241.751	241.596	241.848	241.737	241.709	241.707	241.789	241.751	241.757	241.757	241.741	241.719	241.848	241.856	2016_7_19_16_57_28
FLQS3084GRWM____	-63.665	-63.471	-63.644	-63.735	-63.616	-63.630	-63.700	-63.630	-63.665	-63.504	-63.700	-63.468	-63.525	-63.579	-63.614	-63.650	-63.582	-63.735	-63.615	-64.237	-63.665	-63.652	-63.961	-63.959	-63.615	-63.665	-63.613	-63.614	-63.666	-63.915	-63.630	-63.609	-120.610	-120.218	-120.004	-120.085	-120.003	-120.120	-120.120	-119.910	-120.505	-120.526	-120.540	-119.967	-119.980	-120.107	-120.072	-120.564	-120.038	-119.980	-120.004	-120.354	-120.540	-120.075	-120.462	-120.416	-120.144	-120.085	-120.034	-120.074	-120.049	-120.378	-120.470	-120.494	242.509	242.505	242.398	242.380	242.408	242.426	242.400	242.384	242.489	242.553	242.483	242.456	242.437	242.442	242.422	242.506	242.428	242.359	242.409	242.247	242.496	242.409	242.370	242.362	242.436	242.406	242.415	242.423	242.399	242.371	242.495	242.508	2016_7_19_16_57_28
FLQS307KGRWV____	-63.591	-63.444	-63.581	-63.667	-63.592	-63.550	-63.626	-63.560	-63.585	-63.490	-63.619	-63.444	-63.525	-63.526	-63.560	-63.618	-63.560	-63.660	-63.558	-64.177	-63.580	-63.634	-63.931	-63.932	-63.557	-63.592	-63.557	-63.595	-63.604	-63.861	-63.548	-63.545	-120.342	-119.995	-119.795	-119.864	-119.791	-119.893	-119.890	-119.700	-120.318	-120.330	-120.308	-119.759	-119.770	-119.901	-119.862	-120.339	-119.829	-119.754	-119.794	-120.135	-120.299	-119.864	-120.243	-120.215	-119.927	-119.861	-119.826	-119.875	-119.839	-120.178	-120.240	-120.276	241.810	241.797	241.706	241.687	241.701	241.737	241.708	241.695	241.808	241.845	241.793	241.750	241.722	241.747	241.727	241.799	241.721	241.668	241.714	241.551	241.806	241.700	241.664	241.658	241.741	241.715	241.721	241.717	241.706	241.677	241.806	241.814	2016_7_19_16_57_29
FLQS3072GRWV____	-63.458	-63.273	-63.482	-63.489	-63.458	-63.372	-63.491	-63.383	-63.444	-63.359	-63.499	-63.308	-63.388	-63.387	-63.385	-63.444	-63.422	-63.527	-63.422	-64.006	-63.445	-63.494	-63.792	-63.789	-63.421	-63.454	-63.422	-63.456	-63.470	-63.687	-63.429	-63.374	-120.388	-120.081	-119.866	-119.939	-119.863	-119.964	-119.971	-119.761	-120.349	-120.398	-120.398	-119.832	-119.831	-119.971	-119.936	-120.457	-119.900	-119.829	-119.867	-120.221	-120.386	-119.936	-120.326	-120.284	-120.010	-119.934	-119.898	-119.934	-119.913	-120.248	-120.328	-120.359	242.518	242.526	242.406	242.418	242.414	242.467	242.424	242.422	242.515	242.557	242.504	242.464	242.434	242.462	242.456	242.537	242.435	242.382	242.429	242.281	242.522	242.415	242.381	242.374	242.457	242.430	242.435	242.429	242.420	242.405	242.517	242.543	2016_7_19_16_57_29
FLQS305NGRWM____	-63.668	-63.515	-63.691	-63.736	-63.666	-63.618	-63.695	-63.631	-63.653	-63.513	-63.687	-63.555	-63.596	-63.592	-63.633	-63.687	-63.629	-63.736	-63.627	-64.245	-63.656	-63.702	-63.996	-63.995	-63.630	-63.664	-63.627	-63.663	-63.679	-63.929	-63.620	-63.582	-120.480	-120.168	-119.958	-120.060	-119.953	-120.089	-120.093	-119.886	-120.440	-120.480	-120.504	-119.957	-119.956	-120.097	-120.026	-120.574	-120.026	-119.956	-119.991	-120.350	-120.477	-120.059	-120.451	-120.412	-120.130	-120.059	-120.025	-120.060	-120.037	-120.340	-120.405	-120.449	241.809	241.804	241.697	241.701	241.706	241.750	241.722	241.705	241.806	241.866	241.806	241.748	241.732	241.761	241.732	241.820	241.734	241.680	241.727	241.569	241.813	241.713	241.681	241.674	241.754	241.727	241.734	241.728	241.717	241.684	241.812	241.835	2016_7_19_16_57_29
FLQS305DGRWM____	-63.605	-63.451	-63.620	-63.666	-63.594	-63.560	-63.629	-63.560	-63.595	-63.486	-63.630	-63.457	-63.525	-63.529	-63.560	-63.624	-63.560	-63.665	-63.564	-64.181	-63.587	-63.633	-63.937	-63.940	-63.559	-63.592	-63.562	-63.595	-63.607	-63.869	-63.557	-63.553	-120.275	-119.959	-119.789	-119.856	-119.786	-119.910	-119.886	-119.700	-120.237	-120.266	-120.330	-119.753	-119.770	-119.894	-119.875	-120.337	-119.840	-119.770	-119.790	-120.133	-120.296	-119.858	-120.242	-120.207	-119.924	-119.856	-119.822	-119.820	-119.834	-120.132	-120.200	-120.274	241.792	241.787	241.690	241.686	241.699	241.737	241.706	241.695	241.788	241.835	241.793	241.744	241.722	241.745	241.730	241.797	241.723	241.670	241.711	241.549	241.802	241.699	241.662	241.654	241.739	241.714	241.718	241.706	241.704	241.665	241.795	241.811	2016_7_19_16_57_29
FLQS3057GRWM____	-63.728	-63.541	-63.749	-63.757	-63.686	-63.679	-63.758	-63.655	-63.718	-63.611	-63.754	-63.578	-63.656	-63.619	-63.688	-63.749	-63.654	-63.798	-63.654	-64.274	-63.718	-63.761	-64.030	-64.029	-63.690	-63.723	-63.690	-63.686	-63.742	-63.989	-63.678	-63.644	-120.451	-120.105	-119.930	-120.003	-119.931	-120.069	-120.033	-119.827	-120.412	-120.442	-120.445	-119.896	-119.895	-120.038	-119.999	-120.513	-119.967	-119.894	-119.934	-120.290	-120.415	-120.000	-120.393	-120.352	-120.068	-119.998	-119.965	-120.000	-119.977	-120.312	-120.374	-120.418	242.455	242.456	242.344	242.356	242.367	242.398	242.361	242.359	242.451	242.497	242.444	242.401	242.372	242.414	242.380	242.459	242.387	242.319	242.380	242.220	242.451	242.354	242.331	242.324	242.393	242.367	242.373	242.381	242.356	242.330	242.458	242.479	2016_7_19_16_57_29
FLQS3052GRWY____	-63.743	-63.598	-63.769	-63.875	-63.744	-63.703	-63.840	-63.770	-63.734	-63.623	-63.766	-63.595	-63.665	-63.679	-63.713	-63.762	-63.713	-63.875	-63.710	-64.326	-63.732	-63.778	-64.082	-64.084	-63.743	-63.805	-63.711	-63.744	-63.789	-64.014	-63.700	-63.694	-120.446	-120.097	-119.892	-120.015	-119.887	-119.987	-120.050	-119.840	-120.405	-120.431	-120.433	-119.910	-119.910	-119.999	-119.961	-120.502	-119.924	-119.910	-119.926	-120.275	-120.407	-119.993	-120.380	-120.313	-120.060	-120.015	-119.925	-119.958	-119.968	-120.275	-120.400	-120.409	242.448	242.433	242.329	242.314	242.337	242.372	242.334	242.318	242.444	242.490	242.437	242.398	242.371	242.384	242.364	242.452	242.356	242.293	242.358	242.198	242.444	242.346	242.309	242.296	242.372	242.340	242.357	242.351	242.337	242.314	242.455	242.459	2016_7_19_16_57_29
FLQS304WGRWM____	-63.872	-63.723	-63.902	-63.949	-63.876	-63.825	-63.909	-63.845	-63.862	-63.758	-63.899	-63.727	-63.809	-63.803	-63.841	-63.867	-63.841	-63.949	-63.838	-64.423	-63.863	-63.916	-64.208	-64.208	-63.840	-63.879	-63.841	-63.877	-63.895	-64.136	-63.823	-63.823	-120.693	-120.348	-120.143	-120.214	-120.142	-120.238	-120.245	-120.038	-120.625	-120.651	-120.654	-120.107	-120.107	-120.249	-120.212	-120.700	-120.179	-120.106	-120.146	-120.502	-120.655	-120.213	-120.602	-120.562	-120.279	-120.212	-120.177	-120.211	-120.190	-120.524	-120.584	-120.629	242.449	242.436	242.329	242.326	242.339	242.377	242.347	242.330	242.439	242.483	242.431	242.387	242.357	242.387	242.366	242.452	242.359	242.304	242.354	242.207	242.445	242.338	242.307	242.299	242.379	242.352	242.359	242.352	242.341	242.318	242.445	242.454	2016_7_19_16_57_29
