SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS2BJ4GRX5____	-0.124	-0.094	-0.103	-0.125	-0.123	-0.124	-0.125	-0.125	-0.124	-0.124	-0.125	-0.125	-0.124	-0.124	-0.125	-0.125	-0.124	-0.124	-0.125	-0.125	-0.125	-0.125	-0.125	-0.125	-0.125	-0.124	-0.124	-0.126	-0.092	-0.092	-0.092	-0.124	0.002	0.002	0.037	0.002	0.002	0.002	0.002	0.002	0.001	0	0.002	0.002	0	0	0.003	0.003	0.002	0.002	0	0.002	0.002	0.002	0.002	0.002	0.002	0.003	0	0.002	0.002	0.003	0.002	0	-0.058	-0.046	-0.052	-0.059	-0.058	-0.058	-0.058	-0.058	-0.058	-0.058	-0.058	-0.059	-0.058	-0.059	-0.059	-0.059	-0.058	-0.058	-0.059	-0.058	-0.059	-0.059	-0.059	-0.059	-0.059	-0.059	-0.058	-0.059	-0.045	-0.045	-0.045	-0.058	-0.12	0.003	-0.057	2016_7_13_15_22_08
FLQS2C6NGRX5____	-0.056	-0.057	-0.054	-0.059	-0.058	-0.057	-0.056	-0.057	-0.028	-0.059	-0.026	-0.026	-0.058	-0.06	-0.058	-0.058	-0.031	-0.03	-0.058	-0.058	-0.026	-0.058	-0.026	-0.055	-0.056	-0.058	-0.06	-0.058	-0.028	-0.058	-0.058	-0.059	0.003	0.004	0.002	0.002	0.007	0.006	0.005	0.006	0.006	0.006	0.004	0.005	0.007	0.006	0.005	0.005	0.002	0.004	0.006	0.005	0.005	0.006	0.005	0.002	0.003	0.005	0.006	0.002	0.004	0.005	0.006	0.006	-0.018	-0.019	-0.018	-0.019	-0.019	-0.019	-0.019	-0.019	-0.007	-0.02	-0.007	-0.006	-0.019	-0.021	-0.02	-0.02	-0.008	-0.008	-0.02	-0.019	-0.006	-0.02	-0.006	-0.018	-0.019	-0.019	-0.02	-0.02	-0.007	-0.02	-0.019	-0.02	-0.05	0.005	-0.016	2016_7_13_15_22_12
FLQS2C9EGRX5____	0.013	0.046	0.013	0.048	0.018	0.015	0.048	0.016	0.05	0.049	0.048	0.016	-0.016	0.048	0.047	0.047	0.02	0.02	0.015	0.047	0.016	-0.015	0.016	0.044	0.043	0.049	0.049	0.011	0.016	0.017	0.016	0.048	-0.019	-0.052	-0.021	-0.058	-0.049	-0.03	-0.051	-0.049	-0.051	-0.05	-0.051	-0.049	-0.034	-0.05	-0.051	-0.051	-0.058	-0.048	-0.053	-0.051	-0.049	-0.05	-0.049	-0.056	-0.057	-0.051	-0.052	-0.018	-0.051	-0.05	-0.05	-0.051	0.006	0.022	0.007	0.023	0.011	0.008	0.023	0.01	0.024	0.023	0.023	0.01	-0.004	0.023	0.023	0.023	0.012	0.011	0.01	0.022	0.01	-0.002	0.01	0.022	0.021	0.023	0.023	0.006	0.01	0.011	0.01	0.023	0.029	-0.047	0.015	2016_7_13_15_22_17
FLQS2CKUGRX5	-0.007	-0.042	-0.016	-0.017	-0.011	-0.013	-0.012	-0.038	-0.013	-0.013	-0.015	-0.016	-0.013	-0.013	-0.012	-0.012	-0.012	-0.013	-0.041	-0.011	-0.016	-0.012	-0.016	-0.011	-0.013	-0.016	-0.014	-0.018	-0.039	-0.014	-0.012	-0.013	-0.124	-0.09	-0.085	-0.085	-0.117	-0.116	-0.116	-0.113	-0.116	-0.115	-0.116	-0.089	-0.114	-0.115	-0.065	-0.065	-0.12	-0.088	-0.115	-0.116	-0.089	-0.116	-0.089	-0.121	-0.122	-0.088	-0.115	-0.084	-0.116	-0.116	-0.118	-0.116	0.005	-0.011	-0.001	-0.001	0.003	0.003	0.003	-0.008	0.003	0.003	0.002	0	0.003	0.003	-0.001	-0.001	0.004	0.001	-0.009	0.003	0	0.003	0	0.004	0.004	-0.001	0.002	-0.001	-0.007	0.003	0.004	0.003	-0.017	-0.105	0	2016_7_13_15_22_21
FLQS2F0LGRX5____	0.145	0.175	0.145	0.111	0.147	0.149	0.175	0.174	0.177	0.177	0.144	0.144	0.146	0.178	0.147	0.147	0.149	0.148	0.145	0.147	0.144	0.177	0.144	0.146	0.168	0.145	0.144	0.145	0.175	0.174	0.146	0.144	-0.003	-0.006	-0.004	-0.003	-0.03	-0.027	-0.007	-0.007	-0.005	-0.005	-0.005	-0.007	-0.003	-0.004	-0.03	-0.03	-0.041	-0.026	-0.005	-0.027	-0.007	-0.028	-0.007	-0.005	-0.005	-0.006	-0.033	-0.004	-0.006	-0.006	-0.006	-0.002	0.062	0.075	0.063	0.05	0.066	0.066	0.075	0.075	0.076	0.075	0.063	0.063	0.063	0.076	0.065	0.065	0.067	0.065	0.062	0.065	0.063	0.077	0.063	0.063	0.072	0.063	0.064	0.062	0.075	0.075	0.063	0.062	0.154	-0.012	0.067	2016_7_13_15_22_26
FLQS30AEGRWV____	-0.019	-0.021	-0.021	-0.02	-0.02	-0.021	-0.017	-0.049	-0.017	-0.018	-0.02	-0.018	-0.018	-0.016	-0.018	-0.018	-0.021	-0.018	-0.051	-0.018	-0.018	-0.018	-0.018	-0.02	-0.022	-0.021	-0.018	-0.019	-0.046	-0.047	-0.047	-0.019	-0.01	-0.01	-0.01	-0.01	-0.009	-0.014	-0.038	-0.013	-0.036	-0.037	-0.038	-0.035	-0.038	-0.037	-0.014	-0.014	-0.009	-0.014	-0.01	-0.014	-0.035	-0.014	-0.035	-0.046	-0.044	-0.014	-0.006	-0.009	-0.014	-0.038	-0.014	-0.008	-0.007	-0.008	-0.008	-0.008	-0.007	-0.007	-0.004	-0.018	-0.005	-0.005	-0.005	-0.005	-0.005	-0.004	-0.006	-0.006	-0.008	-0.007	-0.02	-0.006	-0.005	-0.006	-0.005	-0.005	-0.005	-0.008	-0.007	-0.007	-0.018	-0.016	-0.018	-0.007	-0.024	-0.021	-0.008	2016_7_13_15_22_30
FLQS30BJGRWV____	-0.047	-0.048	-0.012	-0.011	-0.047	-0.017	-0.018	-0.016	-0.017	-0.019	-0.016	-0.016	-0.048	-0.019	-0.051	-0.051	-0.049	-0.016	-0.05	-0.053	-0.016	-0.052	-0.016	-0.022	-0.051	-0.051	-0.016	-0.015	0.02	-0.05	-0.015	-0.049	-0.006	-0.009	-0.046	-0.045	-0.039	-0.031	-0.011	-0.008	-0.007	-0.038	-0.033	-0.031	-0.038	-0.038	-0.028	-0.028	-0.006	-0.01	-0.009	-0.01	-0.031	-0.01	-0.031	-0.045	-0.045	-0.031	-0.039	-0.046	-0.01	-0.031	-0.011	-0.01	-0.023	-0.023	-0.006	-0.006	-0.02	-0.008	-0.01	-0.01	-0.011	-0.009	-0.009	-0.008	-0.02	-0.009	-0.023	-0.023	-0.024	-0.01	-0.024	-0.025	-0.008	-0.024	-0.008	-0.01	-0.022	-0.022	-0.008	-0.006	0.005	-0.023	-0.009	-0.023	-0.03	-0.025	-0.014	2016_7_13_15_22_36
FLQS30BWGRWY____	0.042	0.02	0.041	0.025	0.047	0.02	0.049	0.022	0.048	0.019	0.02	0.049	0.048	0.019	-0.011	-0.011	0.048	0.048	0.047	0.02	0.049	0.048	0.049	0.048	0.043	-0.01	0.017	0.052	0.02	0.019	0.02	-0.012	-0.01	-0.014	-0.012	-0.048	-0.044	-0.038	-0.039	-0.037	-0.015	-0.043	-0.038	-0.036	-0.042	-0.042	-0.037	-0.037	-0.046	-0.037	-0.011	-0.036	-0.036	-0.036	-0.036	-0.046	-0.046	-0.035	-0.046	-0.049	-0.036	-0.037	-0.037	-0.044	0.022	0.013	0.022	0.018	0.026	0.014	0.027	0.016	0.025	0.015	0.015	0.027	0.027	0.015	0.003	0.003	0.026	0.027	0.025	0.015	0.027	0.026	0.027	0.026	0.025	0.003	0.015	0.029	0.015	0.014	0.014	0.002	0.03	-0.036	0.019	2016_7_13_15_22_41
FLQS30CMGRWQ____	0.048	0.053	0.057	0.057	0.053	0.053	0.053	0.021	0.055	0.055	0.057	0.022	0.054	0.055	0.054	0.054	0.054	0.024	0.054	0.093	0.022	0.055	0.022	0.026	0.055	0.056	0.056	0.058	0.021	0.021	0.022	0.055	0.119	0.113	0.08	0.081	0.083	0.09	0.089	0.09	0.087	0.084	0.09	0.09	0.114	0.086	0.087	0.087	0.082	0.09	0.084	0.089	0.09	0.089	0.09	0.082	0.082	0.089	0.086	0.08	0.089	0.09	0.088	0.084	0.011	0.014	0.017	0.017	0.015	0.015	0.015	0.003	0.017	0.016	0.017	0.002	0.014	0.017	0.016	0.016	0.016	0.004	0.016	0.032	0.002	0.016	0.002	0.005	0.016	0.016	0.017	0.017	0.002	0.003	0.003	0.016	0.047	0.089	0.013	2016_7_13_15_22_45
FLQS30D5GRWQ____	-0.111	-0.113	-0.142	-0.081	-0.112	-0.113	-0.113	-0.114	-0.115	-0.114	-0.085	-0.117	-0.085	-0.115	-0.118	-0.118	-0.083	-0.086	-0.084	-0.054	-0.117	-0.084	-0.117	-0.087	-0.121	-0.085	-0.084	-0.08	-0.117	-0.118	-0.082	-0.083	0.014	0.02	0.018	0.013	0.019	0.02	0.02	0.02	0.02	0.019	0.02	0.046	0.02	0.02	0.019	0.019	0.016	0.021	0.019	0.02	0.046	0.021	0.046	0.015	0.016	0.019	0.02	0.014	0.02	0.02	0.019	0.019	-0.045	-0.047	-0.058	-0.034	-0.046	-0.046	-0.046	-0.047	-0.047	-0.047	-0.035	-0.05	-0.035	-0.048	-0.049	-0.049	-0.034	-0.036	-0.035	-0.023	-0.05	-0.035	-0.05	-0.036	-0.05	-0.036	-0.035	-0.034	-0.049	-0.049	-0.034	-0.034	-0.101	0.021	-0.042	2016_7_13_15_22_50
FLQS30DZGRWV	-0.099	-0.126	-0.125	-0.157	-0.098	-0.128	-0.1	-0.1	-0.071	-0.072	-0.129	-0.129	-0.165	-0.14	-0.129	-0.129	-0.124	-0.129	-0.094	-0.129	-0.129	-0.13	-0.129	-0.129	-0.149	-0.102	-0.105	-0.155	-0.097	-0.13	-0.098	-0.127	0.001	0.004	0.003	0.004	0.028	0.003	0.022	0.022	0.018	0.019	0.003	0.004	-0.012	0	0.003	0.003	0.003	0.004	0.031	0.003	0.004	0.002	0.004	0.003	0.003	0.028	0.042	0.005	0.002	0.003	0.001	0.03	-0.044	-0.055	-0.055	-0.068	-0.046	-0.056	-0.046	-0.046	-0.035	-0.034	-0.057	-0.057	-0.07	-0.06	-0.057	-0.057	-0.055	-0.057	-0.045	-0.056	-0.057	-0.057	-0.057	-0.056	-0.065	-0.047	-0.05	-0.067	-0.043	-0.057	-0.044	-0.058	-0.12	0.009	-0.054	2016_7_13_15_22_55
FLQS30E9GRWY____	-0.001	-0.004	-0.012	-0.003	-0.032	-0.002	0.028	-0.035	0.029	-0.004	-0.004	-0.04	-0.034	-0.003	-0.005	-0.005	-0.03	-0.036	-0.035	-0.003	-0.04	-0.036	-0.04	-0.004	-0.007	0.029	-0.005	0.032	0.03	-0.042	0.031	0.029	-0.054	-0.024	-0.02	-0.053	-0.048	-0.044	-0.016	-0.022	-0.048	-0.024	-0.047	-0.021	-0.022	-0.021	-0.046	-0.046	-0.054	-0.044	-0.05	-0.046	-0.021	-0.049	-0.021	-0.014	-0.052	-0.047	-0.05	-0.054	-0.046	-0.047	-0.046	-0.049	0.007	0.005	0.001	0.007	-0.005	0.006	0.017	-0.008	0.019	0.004	0.006	-0.01	-0.008	0.005	0.006	0.006	-0.004	-0.007	-0.006	0.006	-0.01	-0.007	-0.01	0.004	0.005	0.019	0.006	0.021	0.02	-0.01	0.02	0.02	-0.008	-0.039	0.004	2016_7_13_15_23_00
FLQS30G5GRWY____	0.148	0.181	0.17	0.148	0.152	0.153	0.154	0.184	0.152	0.153	0.151	0.152	0.183	0.152	0.151	0.151	0.18	0.182	0.185	0.151	0.152	0.152	0.152	0.183	0.152	0.151	0.151	0.181	0.153	0.151	0.153	0.152	-0.081	-0.085	-0.047	-0.08	-0.084	-0.11	-0.109	-0.108	-0.108	-0.109	-0.11	-0.107	-0.084	-0.108	-0.11	-0.11	-0.117	-0.107	-0.083	-0.108	-0.107	-0.111	-0.107	-0.118	-0.119	-0.087	-0.084	-0.08	-0.111	-0.109	-0.113	-0.109	0.065	0.078	0.071	0.065	0.066	0.068	0.07	0.081	0.069	0.069	0.068	0.068	0.08	0.069	0.068	0.068	0.081	0.08	0.08	0.068	0.068	0.069	0.068	0.081	0.069	0.067	0.066	0.078	0.069	0.068	0.069	0.068	0.16	-0.101	0.071	2016_7_13_15_23_05
FLQS30GCGRWY____	-0.004	-0.005	-0.006	-0.006	-0.006	-0.008	-0.007	-0.006	-0.006	-0.006	-0.006	-0.004	-0.038	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006	-0.039	-0.004	-0.039	-0.004	-0.008	-0.008	-0.005	-0.005	-0.007	-0.039	-0.006	-0.007	-0.006	-0.001	-0.001	0	-0.001	0.001	0	0	0	0.002	0.002	0	0.001	0	0.002	-0.002	-0.002	-0.001	0	0.001	0	0.001	0	0.001	-0.001	-0.001	-0.002	0.002	0	0	0	0	0.001	-0.001	-0.002	-0.002	-0.002	-0.002	-0.003	-0.003	-0.003	-0.002	-0.003	-0.003	-0.002	-0.015	-0.003	-0.002	-0.002	-0.002	-0.002	-0.003	-0.016	-0.002	-0.016	-0.002	-0.003	-0.003	-0.002	-0.002	-0.003	-0.016	-0.002	-0.003	-0.002	-0.01	0	-0.004	2016_7_13_15_23_10
FLQS30GQGRWV____	5.694	5.678	5.679	5.677	5.676	5.704	5.675	5.676	5.675	5.677	5.676	5.707	5.709	5.676	5.675	5.675	5.658	5.676	5.677	5.675	5.707	5.675	5.707	5.678	5.706	5.674	5.677	5.678	5.675	5.675	5.675	5.676	6.161	6.124	6.126	6.125	6.119	6.145	6.123	6.125	6.122	6.122	6.125	6.147	6.155	6.152	6.126	6.126	6.089	6.126	6.127	6.124	6.147	6.126	6.147	6.123	6.124	6.151	6.12	6.125	6.126	6.126	6.126	6.121	-88.562	-88.563	-88.565	-88.565	-88.569	-88.559	-88.567	-88.566	-88.566	-88.566	-88.566	-88.556	-88.555	-88.567	-88.566	-88.566	-88.57	-88.566	-88.565	-88.565	-88.556	-88.566	-88.556	-88.565	-88.552	-88.569	-88.566	-88.564	-88.565	-88.565	-88.564	-88.565	5.682	6.13	-88.564	2016_7_13_15_23_45
FLQS30H6GRWV____	0.044	0.025	0.044	0.049	0.055	0.055	0.055	0.058	0.058	0.055	0.056	0.057	0.023	0.056	0.056	0.056	0.052	0.055	0.023	0.056	0.057	0.055	0.057	0.055	0.054	0.026	0.059	0.05	0.056	0.055	0.056	0.057	-0.03	-0.066	-0.032	-0.028	-0.039	-0.062	-0.065	-0.089	-0.066	-0.039	-0.067	-0.067	-0.066	-0.066	-0.043	-0.043	-0.066	-0.043	-0.066	-0.043	-0.067	-0.042	-0.067	-0.067	-0.065	-0.066	-0.038	-0.028	-0.067	-0.042	-0.041	-0.065	0.019	0.014	0.02	0.022	0.025	0.027	0.027	0.029	0.027	0.025	0.027	0.028	0.014	0.027	0.026	0.026	0.026	0.025	0.014	0.025	0.028	0.025	0.028	0.026	0.026	0.015	0.026	0.022	0.027	0.025	0.025	0.027	0.051	-0.054	0.024	2016_7_13_15_23_52
FLQS30HZGRWY____	0.092	0.066	0.078	0.064	0.066	0.066	0.065	0.067	0.067	0.068	0.069	0.068	0.068	0.068	0.067	0.067	0.067	0.096	0.068	0.068	0.068	0.067	0.068	0.068	0.07	0.067	0.069	0.067	0.067	0.067	0.068	0.068	0.058	0.056	0.09	0.06	0.055	0.057	0.056	0.056	0.056	0.057	0.057	0.057	0.057	0.057	0.056	0.056	0.023	0.054	0.056	0.057	0.057	0.058	0.057	0.06	0.059	0.057	0.057	0.061	0.058	0.057	0.058	0.057	0.036	0.027	0.029	0.026	0.027	0.027	0.026	0.028	0.027	0.028	0.028	0.027	0.027	0.028	0.027	0.027	0.03	0.039	0.028	0.028	0.027	0.027	0.027	0.028	0.028	0.027	0.028	0.027	0.027	0.027	0.028	0.028	0.069	0.057	0.028	2016_7_13_15_23_57
FLQS30K1GRWY____	0.152	0.146	0.153	0.146	0.15	0.151	0.151	0.15	0.148	0.148	0.15	0.148	0.149	0.147	0.148	0.148	0.15	0.149	0.146	0.147	0.148	0.147	0.148	0.151	0.15	0.15	0.146	0.153	0.147	0.176	0.148	0.148	-0.044	-0.01	-0.044	-0.005	-0.034	-0.03	-0.028	-0.028	-0.032	-0.008	-0.029	-0.008	-0.033	-0.007	-0.029	-0.029	-0.043	-0.008	-0.008	-0.008	-0.008	-0.03	-0.008	-0.044	-0.044	-0.031	-0.035	-0.046	-0.029	-0.009	-0.028	-0.034	0.073	0.068	0.073	0.067	0.071	0.072	0.071	0.07	0.07	0.069	0.071	0.069	0.07	0.068	0.07	0.07	0.071	0.069	0.068	0.069	0.069	0.069	0.069	0.072	0.072	0.071	0.07	0.073	0.07	0.08	0.07	0.07	0.15	-0.025	0.07	2016_7_13_15_24_02
FLQS30K3GRWY____	0.023	0.019	0.022	0.021	0.017	0.016	0.015	0.049	0.018	0.018	0.019	0.017	0.019	0.048	0.018	0.018	0.017	0.017	0.048	0.019	0.017	0.049	0.017	0.046	0.019	0.017	0.017	0.021	0.05	0.019	0.015	0.017	-0.062	-0.06	-0.061	-0.062	-0.033	-0.039	-0.039	-0.039	-0.059	-0.059	-0.058	-0.059	-0.06	-0.061	-0.04	-0.04	-0.025	-0.04	-0.034	-0.058	-0.059	-0.041	-0.059	-0.062	-0.062	-0.058	-0.035	-0.062	-0.04	-0.059	-0.04	-0.034	0.013	0.011	0.013	0.013	0.01	0.009	0.01	0.022	0.012	0.011	0.011	0.011	0.012	0.024	0.01	0.01	0.009	0.009	0.021	0.012	0.011	0.022	0.011	0.023	0.012	0.011	0.009	0.012	0.022	0.012	0.009	0.009	0.024	-0.05	0.013	2016_7_13_15_24_08
FLQS30K5GRWY____	0.072	0.072	0.071	0.069	0.072	0.073	0.074	0.072	0.074	0.073	0.104	0.041	0.072	0.073	0.101	0.101	0.073	0.044	0.043	0.034	0.041	0.043	0.041	0.041	0.07	0.103	0.103	0.093	0.072	0.072	0.072	0.074	0.132	0.163	0.132	0.132	0.131	0.128	0.128	0.128	0.132	0.134	0.127	0.109	0.098	0.133	0.127	0.127	0.132	0.109	0.131	0.127	0.109	0.107	0.109	0.132	0.132	0.127	0.135	0.171	0.127	0.128	0.127	0.133	0.02	0.018	0.019	0.019	0.02	0.021	0.021	0.02	0.02	0.021	0.033	0.009	0.022	0.02	0.032	0.032	0.02	0.011	0.009	0.005	0.009	0.01	0.009	0.007	0.02	0.033	0.032	0.026	0.02	0.02	0.02	0.02	0.07	0.128	0.019	2016_7_13_15_24_14
FLQS30MEGRWV____	0.414	0.387	0.414	0.419	0.419	0.454	0.419	0.387	0.421	0.388	0.421	0.42	0.387	0.421	0.419	0.419	0.418	0.386	0.417	0.45	0.42	0.451	0.42	0.449	0.422	0.42	0.437	0.42	0.419	0.458	0.419	0.422	0.068	0.069	0.068	0.069	0.067	0.069	0.069	0.07	0.07	0.068	0.07	0.069	0.07	0.07	0.07	0.07	0.069	0.071	0.071	0.07	0.069	0.07	0.069	0.067	0.068	0.07	0.079	0.069	0.07	0.07	0.07	0.07	0.175	0.164	0.175	0.177	0.177	0.191	0.177	0.164	0.177	0.164	0.177	0.178	0.163	0.178	0.176	0.176	0.176	0.164	0.175	0.189	0.178	0.19	0.178	0.188	0.178	0.177	0.183	0.177	0.177	0.192	0.177	0.177	0.42	0.07	0.177	2016_7_13_15_24_20
FLQS30MJGRWV____	-0.196	-0.196	-0.194	-0.194	-0.194	-0.168	-0.195	-0.194	-0.196	-0.197	-0.195	-0.198	-0.196	-0.197	-0.194	-0.194	-0.165	-0.194	-0.196	-0.132	-0.198	-0.196	-0.198	-0.167	-0.196	-0.195	-0.197	-0.197	-0.195	-0.194	-0.164	-0.196	-0.001	-0.003	-0.002	-0.002	-0.002	0.015	-0.003	-0.002	-0.004	-0.004	-0.003	-0.002	-0.004	-0.003	-0.003	-0.003	-0.003	-0.002	-0.002	-0.001	-0.002	0	-0.002	-0.001	-0.002	-0.001	-0.033	-0.002	-0.003	-0.002	-0.004	-0.004	-0.083	-0.082	-0.082	-0.082	-0.082	-0.073	-0.082	-0.082	-0.083	-0.083	-0.082	-0.083	-0.083	-0.083	-0.082	-0.082	-0.071	-0.082	-0.083	-0.057	-0.083	-0.083	-0.083	-0.072	-0.083	-0.082	-0.082	-0.083	-0.083	-0.082	-0.07	-0.083	-0.19	-0.003	-0.08	2016_7_13_15_24_25
FLQS30MKGRWV____	-0.141	-0.137	-0.143	-0.131	-0.165	-0.136	-0.135	-0.139	-0.138	-0.104	-0.135	-0.136	-0.138	-0.136	-0.107	-0.107	-0.135	-0.136	-0.14	-0.169	-0.136	-0.137	-0.136	-0.106	-0.137	-0.135	-0.104	-0.132	-0.136	-0.137	-0.137	-0.137	-0.014	-0.019	-0.014	-0.05	-0.042	-0.021	-0.04	-0.038	-0.015	-0.043	-0.039	-0.038	-0.018	-0.044	-0.039	-0.039	-0.051	-0.038	-0.044	-0.037	-0.038	-0.038	-0.038	-0.049	-0.05	-0.039	-0.043	-0.052	-0.039	-0.039	-0.04	-0.045	-0.064	-0.062	-0.065	-0.058	-0.072	-0.062	-0.06	-0.061	-0.063	-0.047	-0.06	-0.06	-0.063	-0.06	-0.048	-0.048	-0.059	-0.06	-0.061	-0.074	-0.06	-0.06	-0.06	-0.048	-0.06	-0.06	-0.047	-0.058	-0.06	-0.06	-0.06	-0.06	-0.134	-0.037	-0.059	2016_7_13_15_24_31
FLQS30MRGRWY____	-0.183	-0.174	-0.203	-0.172	-0.174	-0.174	-0.173	-0.172	-0.204	-0.172	-0.207	-0.172	-0.201	-0.205	-0.204	-0.204	-0.173	-0.174	-0.202	-0.173	-0.172	-0.204	-0.172	-0.201	-0.203	-0.186	-0.207	-0.172	-0.204	-0.173	-0.172	-0.203	0.103	0.067	0.067	0.065	0.066	0.065	0.066	0.065	0.068	0.064	0.092	0.066	0.071	0.067	0.092	0.092	0.067	0.087	0.039	0.065	0.066	0.066	0.066	0.068	0.067	0.125	0.067	0.066	0.065	0.067	0.067	0.036	-0.093	-0.088	-0.099	-0.087	-0.087	-0.087	-0.087	-0.086	-0.099	-0.086	-0.102	-0.087	-0.099	-0.1	-0.101	-0.101	-0.086	-0.089	-0.097	-0.087	-0.087	-0.099	-0.087	-0.098	-0.099	-0.096	-0.1	-0.087	-0.099	-0.087	-0.086	-0.097	-0.187	0.071	-0.093	2016_7_13_15_24_37
FLQS30NWGRWV____	0.058	0.053	0.047	0.058	0.055	0.054	0.058	0.056	0.057	0.058	0.057	0.024	0.026	0.057	0.057	0.057	0.052	0.057	0.024	0.025	0.024	0.059	0.024	0.031	0.029	0.058	0.058	0.059	0.057	0.026	0.026	0.024	0.069	0.1	0.107	0.07	0.07	0.068	0.068	0.069	0.069	0.069	0.069	0.069	0.071	0.07	0.07	0.07	0.108	0.069	0.07	0.07	0.069	0.071	0.069	0.07	0.07	0.07	0.07	0.07	0.069	0.069	0.07	0.07	0.019	0.015	0.012	0.019	0.017	0.017	0.019	0.018	0.018	0.019	0.019	0.005	0.006	0.018	0.018	0.018	0.013	0.019	0.005	0.006	0.005	0.019	0.005	0.007	0.007	0.019	0.019	0.019	0.018	0.006	0.006	0.005	0.046	0.073	0.014	2016_7_13_15_24_42
FLQS30PHGRWY____	-0.01	-0.008	-0.008	-0.002	-0.008	-0.008	-0.008	-0.007	-0.008	-0.008	-0.007	-0.007	-0.009	-0.007	-0.008	-0.008	-0.01	-0.008	-0.009	-0.008	-0.007	-0.04	-0.007	-0.008	-0.009	-0.007	-0.006	-0.008	-0.006	-0.038	-0.039	-0.007	-0.004	-0.005	-0.005	-0.042	-0.006	-0.005	-0.006	-0.006	-0.005	-0.005	-0.006	-0.006	-0.004	-0.004	-0.006	-0.006	-0.005	-0.006	-0.004	-0.006	-0.006	-0.005	-0.006	-0.003	-0.004	-0.008	-0.003	-0.004	-0.006	-0.005	-0.005	-0.004	-0.004	-0.003	-0.003	0.002	-0.002	-0.003	-0.003	-0.003	-0.003	-0.003	-0.002	-0.002	-0.003	-0.003	-0.003	-0.003	-0.004	-0.002	-0.003	-0.003	-0.002	-0.015	-0.002	-0.003	-0.003	-0.002	-0.002	-0.002	-0.002	-0.015	-0.015	-0.002	-0.011	-0.006	-0.004	2016_7_13_15_24_49
FLQS30Q9GRWY____	-0.002	0.001	0	-0.002	0.001	0.001	0	0.001	0.001	0	0.002	0.001	0.003	0.001	0.004	0.004	0.001	0.035	0.036	0.035	0.001	0.035	0.001	0.028	-0.002	0.002	0	-0.002	-0.031	0.002	0	0.001	0.062	0.056	0.059	0.061	0.056	0.056	0.055	0.055	0.057	0.055	0.056	0.055	0.056	0.056	0.058	0.058	0.06	0.054	0.056	0.054	0.055	0.059	0.055	0.06	0.059	0.057	0.057	0.06	0.055	0.056	0.055	0.056	-0.001	0.001	0.001	-0.001	0.001	0.001	0	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.002	0	0.015	0.015	0.014	0.001	0.014	0.001	0.011	-0.001	0.001	0.001	-0.001	-0.012	0.001	0	0	0.005	0.057	0.002	2016_7_13_15_24_55
