SN	Distance_X_LOGO_Motor1	Distance_X_LOGO_motor2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Motor1	Distance_Y_LOGO_motor2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Motor1	Angle_motor2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS30WFGRWV____	-0.008	-0.007	-0.035	-0.007	-0.006	-0.005	-0.007	-0.006	-0.007	-0.007	-0.007	-0.007	-0.006	-0.007	-0.037	-0.007	-0.007	-0.006	-0.007	-0.067	-0.007	-0.007	-0.007	-0.007	-0.007	-0.007	-0.035	-0.007	-0.006	-0.007	-0.037	-0.035	0.009	0.008	0.005	0.008	0.009	0.034	0.008	0.033	0.008	0.009	0.009	0.007	0.009	0.009	0.008	0.008	0.009	0.033	0.008	-0.018	0.01	0.008	0.008	0.009	0.008	0.008	0.006	0.01	-0.014	0.008	0.009	0.006	-0.004	-0.003	-0.014	-0.003	-0.003	-0.004	-0.003	-0.003	-0.003	-0.003	-0.003	-0.004	-0.003	-0.003	-0.015	-0.003	-0.003	-0.003	-0.003	-0.027	-0.003	-0.003	-0.003	-0.003	-0.003	-0.003	-0.014	-0.003	-0.002	-0.003	-0.015	-0.014	-0.013	0.009	-0.006	2016_7_13_17_27_24
FLQS30X6GRWV____	-0.228	-0.256	-0.227	-0.257	-0.227	-0.228	-0.257	-0.256	-0.223	-0.257	-0.257	-0.256	-0.227	-0.257	-0.227	-0.257	-0.258	-0.256	-0.256	-0.323	-0.228	-0.228	-0.228	-0.257	-0.225	-0.257	-0.258	-0.228	-0.256	-0.257	-0.258	-0.258	0.066	0.014	0.006	-0.016	0.037	0.012	-0.016	0.011	0.041	-0.023	-0.023	0.009	0.037	0.037	0.037	-0.047	0.006	0.011	0.011	0.009	0.037	0.012	0.012	0.037	-0.018	-0.047	-0.023	0.037	0.038	0.012	0.013	-0.023	-0.71	-0.719	-0.707	-0.719	-0.708	-0.708	-0.719	-0.719	-0.707	-0.719	-0.719	-0.719	-0.708	-0.721	-0.709	-0.717	-0.72	-0.719	-0.719	-0.746	-0.709	-0.708	-0.708	-0.721	-0.706	-0.717	-0.719	-0.709	-0.721	-0.72	-0.72	-0.719	-0.248	0.009	-0.716	2016_7_13_17_27_30
FLQS30YUGRWV____	0.033	0.063	0.033	0.095	0.064	0.033	0.095	0.062	0.063	0.063	0.063	0.063	0.064	0.033	0.034	0.063	0.063	0.062	0.063	0.064	0.094	0.063	0.063	0.033	0.096	0.063	0.064	0.094	0.063	0.033	0.063	0.064	-0.007	-0.012	-0.004	0.02	-0.008	-0.009	0.02	-0.008	-0.036	-0.005	-0.005	-0.006	-0.008	-0.037	-0.008	0.02	-0.006	-0.008	-0.036	-0.008	-0.008	-0.007	-0.007	-0.037	-0.036	0.02	-0.035	-0.008	0.021	-0.035	-0.009	-0.035	-0.661	-0.648	-0.661	-0.637	-0.648	-0.66	-0.637	-0.649	-0.648	-0.649	-0.649	-0.649	-0.648	-0.659	-0.66	-0.65	-0.648	-0.649	-0.647	-0.648	-0.636	-0.649	-0.649	-0.659	-0.634	-0.65	-0.647	-0.636	-0.649	-0.659	-0.649	-0.647	0.062	-0.01	-0.649	2016_7_13_17_27_36
FLQS30ZQGRWV____	0.088	0.089	0.089	0.089	0.088	0.15	0.089	0.117	0.117	0.09	0.09	0.088	0.088	0.089	0.117	0.118	0.089	0.117	0.117	0.117	0.09	0.087	0.087	0.089	0.089	0.118	0.118	0.09	0.118	0.089	0.118	0.118	0.036	0.01	-0.019	-0.015	0.01	0.037	-0.015	0.034	0.035	-0.02	-0.02	-0.018	0.01	0.009	0.01	0.011	0.009	0.034	0.011	0.074	0.009	0.01	0.01	0.009	-0.016	0.011	0.011	0.009	0.011	0.01	0.04	0.011	-0.639	-0.639	-0.637	-0.638	-0.638	-0.615	-0.638	-0.628	-0.628	-0.637	-0.637	-0.638	-0.638	-0.638	-0.628	-0.627	-0.638	-0.628	-0.627	-0.629	-0.638	-0.64	-0.64	-0.638	-0.638	-0.627	-0.627	-0.638	-0.627	-0.639	-0.628	-0.627	0.102	0.011	-0.634	2016_7_13_17_27_41
FLQS31J6GRWY____	-0.121	-0.094	-0.09	-0.12	-0.12	-0.091	-0.12	-0.089	-0.152	-0.119	-0.119	-0.122	-0.12	-0.121	-0.121	-0.12	-0.09	-0.089	-0.089	-0.089	-0.09	-0.12	-0.12	-0.121	-0.121	-0.12	-0.12	-0.09	-0.12	-0.121	-0.122	-0.12	-0.07	-0.069	-0.003	-0.07	-0.071	-0.043	-0.07	-0.042	-0.098	-0.098	-0.098	-0.097	-0.071	-0.07	-0.097	-0.071	-0.096	-0.042	-0.071	-0.071	-0.046	-0.072	-0.072	-0.07	-0.07	-0.071	-0.071	-0.046	-0.07	-0.069	-0.096	-0.071	-0.721	-0.709	-0.71	-0.72	-0.719	-0.709	-0.72	-0.708	-0.731	-0.718	-0.718	-0.719	-0.719	-0.72	-0.719	-0.72	-0.707	-0.708	-0.706	-0.707	-0.708	-0.719	-0.719	-0.72	-0.72	-0.72	-0.72	-0.708	-0.72	-0.72	-0.719	-0.72	-0.112	-0.07	-0.716	2016_7_13_17_27_47
FLQS301EGRWQ____	0.064	0.066	0.1	0.066	0.066	0.038	0.066	0.037	0.064	0.038	0.038	0.065	0.066	0.065	0.095	0.066	0.067	0.037	0.065	0.037	0.067	0.066	0.066	0.065	0.066	0.066	0.067	0.067	0.066	0.065	0.038	0.067	-0.07	-0.012	-0.037	-0.036	-0.01	-0.012	-0.036	-0.013	0.014	-0.044	-0.044	-0.037	-0.01	0.014	-0.012	-0.034	-0.045	-0.013	-0.012	-0.013	-0.044	-0.037	-0.037	0.014	-0.036	-0.034	-0.037	-0.044	-0.012	-0.012	-0.014	-0.037	0.703	0.701	0.715	0.702	0.701	0.689	0.702	0.689	0.7	0.691	0.691	0.702	0.701	0.699	0.713	0.702	0.703	0.689	0.701	0.69	0.703	0.702	0.702	0.699	0.702	0.702	0.702	0.703	0.701	0.701	0.689	0.702	0.062	-0.025	0.7	2016_7_13_17_27_54
FLQS310RGRWV____	-0.124	-0.123	-0.122	-0.123	-0.123	-0.124	-0.123	-0.123	-0.094	-0.123	-0.123	-0.122	-0.123	-0.124	-0.124	-0.123	-0.124	-0.123	-0.123	-0.123	-0.095	-0.123	-0.123	-0.124	-0.123	-0.123	-0.123	-0.095	-0.123	-0.123	-0.125	-0.123	0.002	-0.029	-0.057	0.001	0	-0.027	0.001	-0.029	-0.004	0	0	-0.004	0	0	-0.026	0	0	-0.029	0.026	-0.028	-0.004	-0.005	-0.005	0	-0.052	0	-0.002	-0.004	-0.052	-0.028	-0.002	-0.002	-0.133	-0.132	-0.13	-0.133	-0.133	-0.132	-0.133	-0.131	-0.121	-0.133	-0.133	-0.133	-0.133	-0.134	-0.132	-0.133	-0.133	-0.131	-0.134	-0.132	-0.121	-0.132	-0.132	-0.134	-0.131	-0.133	-0.133	-0.121	-0.131	-0.132	-0.134	-0.133	-0.121	-0.011	-0.131	2016_7_13_17_28_22
FLQS317CGRWY____	0.14	0.14	0.111	0.14	0.169	0.14	0.14	0.208	0.112	0.14	0.14	0.14	0.169	0.112	0.14	0.14	0.14	0.208	0.14	0.139	0.141	0.168	0.168	0.112	0.14	0.14	0.14	0.141	0.139	0.14	0.14	0.14	-0.014	-0.038	-0.071	-0.012	-0.014	-0.013	-0.012	-0.012	-0.04	-0.012	-0.012	-0.042	-0.014	-0.039	-0.014	-0.013	-0.011	-0.012	-0.039	-0.038	-0.039	-0.011	-0.011	-0.039	-0.014	-0.013	-0.039	-0.039	-0.013	-0.012	-0.014	-0.039	-0.617	-0.616	-0.626	-0.617	-0.606	-0.617	-0.617	-0.589	-0.627	-0.618	-0.618	-0.616	-0.606	-0.627	-0.617	-0.617	-0.617	-0.589	-0.616	-0.616	-0.616	-0.606	-0.606	-0.627	-0.617	-0.617	-0.616	-0.616	-0.617	-0.617	-0.617	-0.616	0.144	-0.024	-0.615	2016_7_13_17_28_42
FLQS319LGRWY____	-0.127	-0.157	-0.155	-0.127	-0.155	-0.186	-0.127	-0.184	-0.185	-0.156	-0.156	-0.184	-0.155	-0.155	-0.156	-0.184	-0.185	-0.184	-0.184	-0.157	-0.157	-0.155	-0.155	-0.155	-0.127	-0.184	-0.185	-0.157	-0.184	-0.185	-0.185	-0.185	-0.088	-0.087	-0.062	-0.064	-0.11	-0.088	-0.064	-0.115	-0.087	-0.061	-0.061	-0.116	-0.11	-0.114	-0.111	-0.088	-0.124	-0.115	-0.116	-0.09	-0.089	-0.089	-0.089	-0.114	-0.064	-0.088	-0.144	-0.089	-0.087	-0.087	-0.089	-0.144	-0.048	-0.06	-0.06	-0.048	-0.058	-0.072	-0.048	-0.07	-0.071	-0.061	-0.061	-0.069	-0.058	-0.058	-0.059	-0.071	-0.07	-0.07	-0.07	-0.06	-0.06	-0.059	-0.059	-0.058	-0.049	-0.071	-0.069	-0.06	-0.071	-0.072	-0.071	-0.069	-0.165	-0.095	-0.063	2016_7_13_17_28_48
FLQS3106GRWV____	0.181	0.154	0.183	0.154	0.154	0.153	0.154	0.153	0.155	0.183	0.183	0.182	0.154	0.155	0.154	0.182	0.183	0.153	0.154	0.154	0.183	0.155	0.155	0.155	0.183	0.182	0.154	0.183	0.183	0.183	0.153	0.154	-0.009	-0.006	0.055	-0.002	-0.007	-0.006	-0.002	-0.007	-0.035	-0.006	-0.006	-0.004	-0.007	0	-0.007	-0.008	-0.005	-0.007	-0.007	0.023	-0.006	-0.006	-0.006	0	-0.003	-0.008	-0.007	-0.006	-0.009	-0.006	-0.031	-0.007	0.748	0.736	0.745	0.737	0.737	0.736	0.737	0.736	0.738	0.748	0.748	0.748	0.737	0.736	0.737	0.748	0.748	0.736	0.736	0.735	0.748	0.737	0.737	0.736	0.747	0.748	0.736	0.748	0.748	0.748	0.737	0.736	0.166	-0.005	0.741	2016_7_13_17_28_54
FLQS3126GRWV____	-0.198	-0.255	-0.255	-0.227	-0.291	-0.255	-0.227	-0.255	-0.226	-0.227	-0.227	-0.255	-0.291	-0.226	-0.227	-0.227	-0.256	-0.255	-0.256	-0.254	-0.257	-0.255	-0.255	-0.226	-0.289	-0.227	-0.254	-0.257	-0.255	-0.226	-0.256	-0.254	-0.072	-0.1	-0.154	-0.152	-0.155	-0.156	-0.152	-0.154	-0.071	-0.127	-0.127	-0.126	-0.155	-0.126	-0.1	-0.122	-0.129	-0.154	-0.154	-0.152	-0.099	-0.124	-0.124	-0.126	-0.126	-0.122	-0.123	-0.099	-0.101	-0.125	-0.102	-0.123	-0.077	-0.099	-0.096	-0.085	-0.111	-0.097	-0.085	-0.096	-0.089	-0.087	-0.087	-0.098	-0.111	-0.086	-0.087	-0.086	-0.098	-0.096	-0.097	-0.097	-0.1	-0.099	-0.099	-0.086	-0.111	-0.086	-0.098	-0.1	-0.099	-0.086	-0.099	-0.098	-0.247	-0.126	-0.095	2016_7_13_17_28_59
FLQS3115GRWV____	-0.045	-0.074	-0.104	-0.074	-0.074	-0.074	-0.074	-0.074	-0.043	-0.073	-0.073	-0.046	-0.074	-0.074	-0.073	-0.074	-0.105	-0.074	-0.074	-0.103	-0.073	-0.074	-0.074	-0.074	-0.044	-0.074	-0.074	-0.073	-0.073	-0.104	-0.074	-0.074	-0.002	-0.003	-0.003	-0.002	-0.002	-0.003	-0.002	-0.002	0.058	-0.002	-0.002	-0.001	-0.002	-0.001	-0.002	0.02	-0.003	-0.002	-0.002	-0.027	-0.001	-0.001	-0.001	-0.001	0	0.02	0.023	-0.001	-0.059	-0.003	-0.004	0.023	-0.018	-0.029	-0.041	-0.03	-0.03	-0.03	-0.03	-0.03	-0.02	-0.029	-0.029	-0.019	-0.03	-0.03	-0.03	-0.031	-0.042	-0.03	-0.03	-0.04	-0.029	-0.03	-0.03	-0.03	-0.017	-0.031	-0.031	-0.029	-0.027	-0.042	-0.029	-0.031	-0.074	0	-0.03	2016_7_13_17_29_05
FLQS30VBGRWV____	-0.001	-0.001	-0.001	-0.002	0	-0.001	-0.002	0	-0.002	-0.001	-0.001	0	0	-0.001	0.028	0	-0.001	0	0.001	-0.002	0	0	0	-0.001	0	0	-0.029	0	0	-0.001	-0.002	-0.029	-0.041	-0.069	-0.095	-0.094	-0.041	-0.068	-0.094	-0.041	-0.068	-0.069	-0.069	-0.069	-0.041	-0.043	-0.042	-0.092	-0.07	-0.041	-0.04	-0.103	-0.069	-0.07	-0.07	-0.043	-0.094	-0.092	-0.07	-0.069	-0.067	-0.068	-0.069	-0.07	0.001	0.002	0.004	0.003	0.001	0.002	0.003	0.001	0.002	0.002	0.002	0.003	0.001	0.001	0.013	0.003	0.002	0.001	0.002	0.003	0.002	0.002	0.002	0.001	0.003	0.003	-0.009	0.002	0.003	0.003	0.002	-0.009	-0.002	-0.067	0.002	2016_7_13_13_39_42
FLQS30X6GRWY____	-0.022	-0.022	-0.085	-0.051	-0.022	-0.051	-0.051	-0.022	-0.022	-0.05	-0.05	-0.051	-0.022	-0.055	-0.05	-0.051	-0.05	-0.022	-0.022	-0.024	-0.022	-0.05	-0.05	-0.055	-0.051	-0.051	-0.024	-0.022	-0.051	-0.02	-0.05	-0.024	0.058	0.057	0.059	0.027	0.058	0.058	0.027	0.059	0.062	0.058	0.058	0.059	0.058	0.058	0.057	0.057	0.057	0.059	0.059	0.057	0.06	0.034	0.034	0.058	0.002	0.057	0.057	0.06	0.058	0.058	0.031	0.057	0.663	0.663	0.638	0.652	0.663	0.651	0.652	0.662	0.663	0.652	0.652	0.651	0.663	0.649	0.652	0.651	0.652	0.662	0.663	0.663	0.662	0.652	0.652	0.649	0.654	0.651	0.663	0.662	0.652	0.663	0.652	0.663	-0.04	0.052	0.656	2016_7_13_13_39_45
FLQS31CRGRWY____	-0.076	-0.078	-0.108	-0.077	-0.143	-0.107	-0.077	-0.079	-0.107	-0.047	-0.047	-0.08	-0.143	-0.078	-0.076	-0.141	-0.109	-0.079	-0.078	-0.049	-0.078	-0.077	-0.077	-0.078	-0.141	-0.141	-0.107	-0.078	-0.078	-0.078	-0.077	-0.107	-0.062	-0.007	-0.006	0.024	-0.009	-0.035	0.024	-0.007	-0.035	0.029	0.029	-0.007	-0.009	-0.008	-0.009	-0.035	-0.004	-0.007	0.023	0.023	-0.01	-0.008	-0.008	-0.008	-0.009	-0.035	-0.008	-0.01	-0.008	-0.007	-0.008	-0.008	-0.058	-0.061	-0.073	-0.062	-0.087	-0.072	-0.062	-0.061	-0.071	-0.05	-0.05	-0.062	-0.087	-0.061	-0.06	-0.086	-0.074	-0.061	-0.063	-0.05	-0.061	-0.061	-0.061	-0.061	-0.086	-0.086	-0.073	-0.061	-0.061	-0.061	-0.06	-0.073	-0.091	-0.007	-0.066	2016_7_13_13_39_49
FLQS31FWGRWY____	0.023	-0.007	-0.006	-0.034	-0.006	-0.006	-0.034	-0.005	-0.006	-0.007	-0.007	-0.007	-0.006	-0.007	-0.006	-0.006	-0.007	-0.005	-0.006	-0.007	-0.007	-0.035	-0.035	-0.007	-0.006	-0.006	-0.007	-0.007	0.021	-0.006	-0.006	-0.007	0.056	0.027	-0.001	-0.003	0.025	-0.003	-0.003	0.025	-0.001	0.028	0.028	-0.001	0.025	-0.001	-0.001	-0.001	-0.001	0.025	-0.003	-0.001	-0.002	-0.004	-0.004	-0.001	-0.002	-0.001	-0.002	-0.002	-0.003	-0.001	-0.002	-0.002	0.007	-0.004	-0.002	-0.014	-0.004	-0.003	-0.014	-0.003	-0.003	-0.003	-0.003	-0.003	-0.004	-0.002	-0.002	-0.002	-0.003	-0.003	-0.002	-0.003	-0.002	-0.014	-0.014	-0.002	-0.002	-0.002	-0.002	-0.002	0.009	-0.002	-0.002	-0.002	-0.008	0.006	-0.003	2016_7_13_13_39_51
FLQS200ZGRX8____	0.123	0.119	0.048	0.122	0.123	0.05	0.122	0.088	0.091	0.12	0.12	0.093	0.123	0.09	0.12	0.121	0.122	0.088	0.089	0.09	0.121	0.121	0.121	0.09	0.09	0.121	0.121	0.121	0.121	0.089	0.12	0.121	-0.069	-0.046	-0.098	-0.018	-0.069	-0.096	-0.018	-0.07	-0.072	-0.013	-0.013	-0.096	-0.069	-0.071	-0.069	-0.071	-0.072	-0.07	-0.069	-0.104	-0.071	-0.067	-0.067	-0.071	-0.018	-0.071	-0.1	-0.071	-0.071	-0.07	-0.068	-0.1	0.726	0.723	0.697	0.724	0.726	0.698	0.724	0.713	0.713	0.723	0.723	0.715	0.726	0.714	0.725	0.726	0.726	0.713	0.713	0.714	0.725	0.725	0.725	0.714	0.711	0.726	0.727	0.725	0.726	0.713	0.725	0.727	0.107	-0.066	0.72	2016_7_13_13_39_54
FLQS224LGRWM____	-0.199	-0.2	-0.171	-0.172	-0.199	-0.171	-0.172	-0.173	-0.134	-0.17	-0.17	-0.173	-0.199	-0.2	-0.17	-0.171	-0.17	-0.173	-0.172	-0.201	-0.171	-0.172	-0.172	-0.2	-0.199	-0.171	-0.2	-0.171	-0.2	-0.199	-0.199	-0.2	0.071	0.073	0.075	0.074	0.046	0.074	0.074	0.075	0.078	0.104	0.104	0.073	0.046	0.074	0.075	0.075	0.106	0.075	0.105	0.075	0.075	0.076	0.076	0.074	0.075	0.075	0.074	0.075	0.075	0.074	0.075	0.074	0.591	0.59	0.602	0.602	0.592	0.603	0.602	0.602	0.617	0.601	0.601	0.601	0.592	0.591	0.603	0.602	0.602	0.602	0.601	0.59	0.602	0.602	0.602	0.591	0.591	0.602	0.59	0.602	0.59	0.591	0.591	0.59	-0.182	0.077	0.598	2016_7_13_13_39_57
FLQS224TGRWM____	0.059	0.031	0.031	0.03	0.058	0.031	0.03	0.059	0.058	0.03	0.03	0.059	0.058	0.058	0.03	0.058	0.029	0.059	0.031	0.031	0.058	0.03	0.03	0.058	0.03	0.058	0.03	0.058	0.058	0.058	0.06	0.03	-0.134	-0.134	-0.133	-0.133	-0.107	-0.132	-0.133	-0.075	-0.105	-0.131	-0.131	-0.105	-0.107	-0.133	-0.106	-0.134	-0.094	-0.075	-0.109	-0.131	-0.108	-0.112	-0.112	-0.133	-0.132	-0.134	-0.109	-0.108	-0.109	-0.133	-0.132	-0.109	-0.646	-0.657	-0.657	-0.657	-0.646	-0.657	-0.657	-0.648	-0.646	-0.657	-0.657	-0.647	-0.646	-0.646	-0.658	-0.645	-0.659	-0.648	-0.657	-0.657	-0.646	-0.658	-0.658	-0.646	-0.657	-0.645	-0.657	-0.646	-0.647	-0.646	-0.645	-0.657	0.044	-0.118	-0.652	2016_7_13_13_40_00
FLQS300LGRWM____	-0.016	-0.018	-0.017	-0.016	-0.016	-0.045	-0.016	-0.015	-0.017	0.012	0.012	-0.015	-0.016	-0.014	-0.044	-0.016	-0.016	-0.015	-0.016	-0.017	-0.016	-0.015	-0.015	-0.014	-0.016	-0.016	0.012	-0.016	-0.015	-0.016	-0.015	0.012	-0.104	-0.006	-0.004	-0.033	-0.064	-0.066	-0.033	-0.04	0.02	-0.005	-0.005	-0.033	-0.064	-0.062	-0.035	-0.033	-0.004	-0.04	-0.065	-0.006	-0.032	-0.033	-0.033	-0.062	-0.035	-0.033	0.027	-0.032	-0.032	-0.005	-0.013	0.027	-0.084	-0.089	-0.089	-0.087	-0.086	-0.097	-0.087	-0.087	-0.089	-0.077	-0.077	-0.087	-0.086	-0.086	-0.099	-0.087	-0.088	-0.087	-0.086	-0.089	-0.087	-0.088	-0.088	-0.086	-0.088	-0.087	-0.078	-0.087	-0.087	-0.088	-0.088	-0.078	-0.014	-0.029	-0.087	2016_7_13_13_40_02
FLQS300LGRWQ____	0.028	0.026	0.054	0.056	0.027	0.057	0.056	0.054	0.056	0.056	0.056	0.025	0.027	0.026	0.026	0.056	0.055	0.054	0.054	0.027	0.026	0.055	0.055	0.026	0.027	0.056	0.055	0.026	0.056	0.055	0.056	0.055	-0.106	-0.102	-0.02	-0.053	-0.081	-0.102	-0.053	-0.076	-0.079	-0.103	-0.103	-0.077	-0.081	-0.107	-0.079	-0.103	-0.077	-0.076	-0.075	-0.078	-0.107	-0.074	-0.074	-0.107	-0.104	-0.103	-0.078	-0.107	-0.104	-0.079	-0.1	-0.078	0.015	0.014	0.023	0.024	0.014	0.027	0.024	0.025	0.026	0.027	0.027	0.014	0.014	0.015	0.013	0.027	0.025	0.025	0.025	0.014	0.015	0.025	0.025	0.015	0.015	0.027	0.025	0.015	0.026	0.025	0.026	0.025	0.044	-0.086	0.021	2016_7_13_13_40_06
FLQS300RGRWY____	0.051	0.023	-0.051	0.023	0.05	0.023	0.023	0.085	0.051	0.023	0.023	0.052	0.05	-0.006	0.022	0.051	0.051	0.085	0.021	0.023	0.051	0.051	0.051	-0.006	0.051	0.051	0.023	0.051	0.051	0.051	0.022	0.023	0.012	-0.015	-0.047	-0.023	-0.049	-0.049	-0.023	0.014	-0.05	-0.023	-0.023	-0.018	-0.049	-0.051	-0.069	-0.021	-0.021	0.014	-0.019	-0.022	-0.022	-0.024	-0.024	-0.051	-0.021	-0.021	-0.022	-0.022	-0.021	-0.022	-0.066	-0.022	0.02	0.009	-0.019	0.01	0.022	0.011	0.01	0.034	0.022	0.01	0.01	0.021	0.022	-0.001	0.011	0.021	0.021	0.034	0.01	0.01	0.022	0.022	0.022	-0.001	0.021	0.021	0.01	0.022	0.022	0.022	0.011	0.01	0.036	-0.027	0.015	2016_7_13_13_40_10
FLQS300VGRWQ____	0.127	0.126	0.129	0.128	0.127	0.162	0.128	0.099	0.127	0.129	0.129	0.129	0.127	0.097	0.097	0.129	0.098	0.099	0.129	0.156	0.128	0.128	0.128	0.097	0.128	0.129	0.129	0.128	0.128	0.129	0.097	0.129	-0.031	-0.1	-0.128	-0.126	-0.124	-0.096	-0.126	-0.097	-0.124	-0.128	-0.128	-0.129	-0.124	-0.068	-0.125	-0.125	-0.097	-0.097	-0.063	-0.096	-0.123	-0.126	-0.126	-0.068	-0.125	-0.125	-0.127	-0.123	-0.126	-0.124	-0.126	-0.127	0.053	0.055	0.057	0.057	0.056	0.069	0.057	0.044	0.056	0.057	0.057	0.057	0.056	0.042	0.044	0.057	0.043	0.044	0.054	0.067	0.056	0.056	0.056	0.042	0.056	0.057	0.056	0.056	0.056	0.056	0.044	0.056	0.123	-0.112	0.054	2016_7_13_13_40_14
FLQS301GGRWM____	-0.119	-0.089	-0.118	-0.118	-0.119	-0.09	-0.118	-0.09	-0.12	-0.119	-0.119	-0.118	-0.119	-0.089	-0.089	-0.119	-0.117	-0.09	-0.089	-0.089	-0.09	-0.118	-0.118	-0.089	-0.119	-0.119	-0.117	-0.09	-0.119	-0.089	-0.09	-0.117	0.188	0.124	0.099	0.074	0.153	0.154	0.074	0.061	0.154	0.161	0.161	0.097	0.153	0.191	0.099	0.132	0.042	0.061	0.127	0.124	0.153	0.123	0.123	0.191	0.132	0.132	0.125	0.153	0.126	0.127	0.101	0.125	0.619	0.634	0.623	0.624	0.621	0.632	0.624	0.636	0.62	0.62	0.62	0.623	0.621	0.631	0.634	0.621	0.625	0.636	0.634	0.634	0.632	0.622	0.622	0.631	0.621	0.621	0.622	0.632	0.621	0.633	0.634	0.622	-0.107	0.126	0.626	2016_7_13_13_40_17
FLQS303BGRWM____	-0.117	-0.15	-0.116	-0.117	-0.116	-0.15	-0.117	-0.117	-0.118	-0.118	-0.118	-0.118	-0.116	-0.089	-0.088	-0.117	-0.088	-0.117	-0.089	-0.088	-0.089	-0.118	-0.118	-0.089	-0.117	-0.117	-0.117	-0.089	-0.118	-0.118	-0.117	-0.117	0.078	0.082	0.079	0.079	0.08	0.079	0.079	0.077	0.079	0.079	0.079	0.111	0.08	0.127	0.082	0.11	0.079	0.077	0.109	0.106	0.076	0.08	0.08	0.127	0.079	0.11	0.109	0.076	0.081	0.08	0.085	0.109	0.624	0.611	0.624	0.624	0.623	0.611	0.624	0.624	0.623	0.624	0.624	0.623	0.623	0.633	0.635	0.623	0.635	0.624	0.634	0.634	0.636	0.623	0.623	0.633	0.624	0.623	0.623	0.636	0.623	0.623	0.623	0.623	-0.112	0.089	0.625	2016_7_13_13_40_22
FLQS304WGRWM____	-0.032	-0.064	-0.065	-0.032	-0.032	-0.03	-0.032	-0.032	-0.021	-0.031	-0.031	-0.063	-0.032	-0.063	-0.065	-0.032	-0.031	-0.032	-0.031	-0.064	-0.06	-0.033	-0.033	-0.063	-0.062	-0.032	-0.065	-0.06	-0.031	-0.062	-0.065	-0.065	0.129	0.074	0.079	0.049	0.099	0.13	0.049	0.102	0.103	0.051	0.051	0.045	0.099	0.1	0.074	0.049	0.075	0.102	0.102	0.046	0.043	0.077	0.077	0.1	0.044	0.049	0.051	0.043	0.101	0.073	0.073	0.051	-0.018	-0.028	-0.029	-0.015	-0.016	-0.017	-0.015	-0.016	-0.013	-0.015	-0.015	-0.027	-0.016	-0.029	-0.029	-0.014	-0.016	-0.016	-0.016	-0.028	-0.026	-0.016	-0.016	-0.029	-0.027	-0.014	-0.028	-0.026	-0.016	-0.028	-0.029	-0.028	-0.045	0.075	-0.021	2016_7_13_13_40_27
